bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.717556,,,,,,,,,,,,,,9b6e5b77-fdd5-4034-aaf5-150371eb612e,20,,,"[68.3, 3.8]",3754321,0,,,,,2.7947578,,Right Foot,,,"[35.1, 15.8]",Ground Pass,,35.302124,,,,Philipp Wollscheid,40121.0,,,,,,1,From Kick Off,Marko Arnautović,3325.0,Left Wing,2,Stoke City,30,['1da04455-c72c-4499-b44c-b955955325c1'],10,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:10.555,Pass,
,,,,,,,,,,,,,,,1.683862,,,,,,,,,,,,,,6544b315-457c-4d22-ad3e-c1a65b73f732,23,,,"[37.1, 18.1]",3754321,0,,,,,1.6575347,,Left Foot,,,"[34.1, 52.6]",Ground Pass,,34.630188,,,,Geoff Cameron,3480.0,,,,,,1,From Kick Off,Philipp Wollscheid,40121.0,Left Center Back,2,Stoke City,30,['a00b3539-13b6-468a-ae1b-ddeb5a50b398'],13,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:13.374,Pass,
,,,,,,,,,,,,,,,1.464812,,,,,,,,,,,,,,a58a09a8-359c-4c49-8635-599d643ccec5,26,,,"[36.6, 54.7]",3754321,0,,,,,0.90768987,,Left Foot,,,"[52.3, 74.8]",Ground Pass,,25.504902,,,,Phil Bardsley,3643.0,,,,,,1,From Kick Off,Geoff Cameron,3480.0,Right Center Back,2,Stoke City,30,['65222c9d-f238-4bb9-a38e-fb7616ade25f'],16,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:16.338,Pass,
,,,,,,,,,,,,,,,0.986344,,,,,,,,,,,,,,d7a086ff-8248-4fc3-9057-2a7788e47650,29,,,"[52.3, 74.8]",3754321,0,,,,,-0.6738302,,Right Foot,,,"[65.7, 64.1]",Ground Pass,,17.147886,,,,Ibrahim Afellay,4891.0,,,,,,1,From Kick Off,Phil Bardsley,3643.0,Right Back,2,Stoke City,30,['21ba5786-8fe4-4e4f-b01a-f0393d3276c8'],18,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:18.703,Pass,
,,,,,,,,,,,,,,,0.870289,,,,,,,,,,,,,,01898286-e193-4f0c-97c9-65fe4f8231f7,36,,,"[64.9, 68.2]",3754321,0,,,,,-2.1491723,,Left Foot,,,"[52.3, 48.9]",Ground Pass,,23.04886,,,,Glenn Whelan,9625.0,,,,,,1,From Kick Off,Ibrahim Afellay,4891.0,Center Attacking Midfield,2,Stoke City,30,['3dd9512d-e2d9-4bc6-afa3-27c99aa4e18e'],22,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:22.454,Pass,
,,,,,,,,,,,,,,,1.568028,,,,,,,,,,,,,,88d88cf8-5fa9-45a5-95c4-0ab15a6bd7d9,40,,,"[51.6, 50.6]",3754321,0,,,,,2.6082904,,Left Foot,,,"[43.3, 55.5]",Ground Pass,,9.638465,,,,Geoff Cameron,3480.0,,,,,,1,From Kick Off,Glenn Whelan,9625.0,Right Defensive Midfield,2,Stoke City,30,"['7a09de7f-c413-4938-a53c-d0833a3e206d', 'ec357cf5-6f29-4abc-b510-31354f6e122f']",23,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:23.364,Pass,True
,,,,,,,,,,,,,,,0.649937,,,,,,,,,,,,,,88fd3dee-1218-44cc-bfa7-2e7aaa32c355,43,,,"[37.9, 59.0]",3754321,0,,,,,1.113518,,Left Foot,,,"[44.1, 71.6]",Ground Pass,,14.042791,,,,Phil Bardsley,3643.0,,,,,,1,From Kick Off,Geoff Cameron,3480.0,Right Center Back,2,Stoke City,30,['1b359cb5-582a-4d36-ac18-09713d375b06'],26,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:26.771,Pass,
,,,,,,,,,,,,,,,0.689382,,,,,,,,,,,,,,9511a813-a6ac-464c-b2c1-eb1384620685,46,,,"[48.0, 69.7]",3754321,0,,,,,0.7064261,,Right Foot,,,"[55.5, 76.1]",Ground Pass,,9.859513,,,,Xherdan Shaqiri,3533.0,,,,,,1,From Kick Off,Phil Bardsley,3643.0,Right Back,2,Stoke City,30,['eaa10cc4-9cdd-47fb-a558-28e7c930a7b7'],32,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:32.782,Pass,
,,,,,,,,,,,,,,,1.792913,,,,,,,,,,,,,,aea1714d-6b72-4d99-9e61-1226d7df5a89,50,,,"[54.6, 74.6]",3754321,0,,,,,-1.9200864,,Left Foot,,,"[37.7, 28.2]",Low Pass,,49.381878,,,,Philipp Wollscheid,40121.0,,True,,,,1,From Kick Off,Xherdan Shaqiri,3533.0,Right Wing,2,Stoke City,30,['eeec1bdc-a0eb-45be-9f79-44c7488cd631'],34,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:34.727,Pass,
,,,,,,,,,,,,,,,1.449849,,,,,,,,,,,,,,0c596c5d-445b-4225-8dde-2bfe32eeb4ca,53,,,"[31.3, 30.9]",3754321,0,,,,,1.4426677,,Left Foot,,,"[33.4, 47.2]",Ground Pass,,16.43472,,,,Geoff Cameron,3480.0,,,,,,1,From Kick Off,Philipp Wollscheid,40121.0,Left Center Back,2,Stoke City,30,['2a291821-973a-4667-93a2-27b29ce42490'],39,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:39.279,Pass,
,,,,,,,,,,,,,,,1.571901,,,,,,,,,,,,,,a47b9234-da2d-413a-a7ae-ce28a99b90ee,56,,,"[41.1, 55.1]",3754321,0,,,,,0.87042,,Right Foot,,,"[57.2, 74.2]",Ground Pass,,24.980392,,,,Phil Bardsley,3643.0,,,,,,1,From Kick Off,Geoff Cameron,3480.0,Right Center Back,2,Stoke City,30,['8aa96ed1-bf5c-4144-9fe2-7d3ac32837ca'],42,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:42.627,Pass,
,,,,,,,,,,,,,,,0.759524,,,,,,,,,,,,,,1adb8902-1b2f-4cc6-a3d2-659a086c5899,60,,,"[54.4, 72.4]",3754321,0,,,,,-2.4996467,,Right Foot,,,"[44.1, 64.7]",Ground Pass,,12.860016,,,,Geoff Cameron,3480.0,,,,,,1,From Kick Off,Phil Bardsley,3643.0,Right Back,2,Stoke City,30,"['b76afd4e-99d1-4fe3-9ba6-8788791d67a0', 'f5d3da52-6a13-45b7-b124-16c45d6ba561']",46,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:46.962,Pass,True
,,,,,,,,,,,,,,,1.765899,,,,,,,,,,,,,,7e069aaa-9343-4e83-997d-fce4d2abb59c,63,,,"[42.6, 60.9]",3754321,0,,,,,0.09787746,,Right Foot,,,"[81.3, 64.7]",High Pass,,38.886116,,Incomplete,,Ibrahim Afellay,4891.0,,,,,,1,From Kick Off,Geoff Cameron,3480.0,Right Center Back,2,Stoke City,30,"['1c5e4ed7-c96c-4277-9d55-291933864530', 'e1b29a08-a6b3-433f-8bcf-3b302d4ba609']",47,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:47.919,Pass,
,,,,,,,,,,,,,,,2.98745,,,,,,,,,,,,,,51f5f84b-0bfa-4555-b06b-0b75acd123e6,68,,,"[40.3, 14.7]",3754321,0,,,,,0.040358122,,Left Foot,,,"[82.4, 16.4]",High Pass,,42.134308,,Incomplete,,Gabriel Imuetinyan Agbonlahor,42699.0,,,,,,1,From Kick Off,Joleon Lescott,20285.0,Left Center Back,2,Stoke City,30,"['03711823-7b66-456e-89e2-0eec6df36b7f', '41bbfb17-060c-496c-aaf7-7b9ed380a401', 'ea967263-9b12-4b60-a765-002cdb38b38b']",50,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:50.851,Pass,True
,,,,,,,,,,,,,,,1.454421,,,,,,,,,,,,,,ea967263-9b12-4b60-a765-002cdb38b38b,70,,,"[37.7, 63.7]",3754321,0,,,,,0.14631529,,Head,,,"[56.7, 66.5]",High Pass,,19.205208,,,,Xherdan Shaqiri,3533.0,,,,,Recovery,1,From Kick Off,Geoff Cameron,3480.0,Right Center Back,2,Stoke City,30,"['51f5f84b-0bfa-4555-b06b-0b75acd123e6', 'c4a08dc0-5a8d-457c-a76c-c9156948c6d8']",53,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:53.839,Pass,
,,,,,,,,,,,,,,,1.639868,,,,,,,,,,,,,,b2404f32-7196-49bd-9b59-f047a984b2ce,72,,,"[54.8, 67.1]",3754321,0,,,,,0.07268725,,Head,,,"[75.4, 68.6]",Low Pass,,20.65454,,Incomplete,,Ibrahim Afellay,4891.0,,,,,,1,From Kick Off,Xherdan Shaqiri,3533.0,Right Wing,2,Stoke City,30,"['167cb42c-9e67-4744-ba01-3a6b19bcf41a', 'fa3731f4-6a5a-4ad6-bea3-ce842bfaa7b2']",55,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:55.333,Pass,
,,,,,,,,,,,,,,,0.894974,,,,,,,,,,,,,,167cb42c-9e67-4744-ba01-3a6b19bcf41a,74,,,"[44.7, 11.5]",3754321,0,,,,,-1.0724806,,Head,,,"[48.4, 4.7]",Low Pass,,7.741447,,,,Aly Cissokho,27146.0,,,,,Recovery,1,From Kick Off,Joleon Lescott,20285.0,Left Center Back,2,Stoke City,30,"['4b8b13a1-b4d0-47fa-a20c-479193e13b7c', 'b2404f32-7196-49bd-9b59-f047a984b2ce']",56,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:56.973,Pass,
,,,,,,,,,,,,,,,2.296752,,,,,,,,,,,,,,1e6c62b0-9b30-44ac-9447-553dc1de3064,78,,,"[48.6, 4.4]",3754321,0,,,,,-0.10654685,,Left Foot,,,"[86.0, 0.4]",High Pass,,37.613297,,Out,,Gabriel Imuetinyan Agbonlahor,42699.0,,,,,,1,From Kick Off,Aly Cissokho,27146.0,Left Back,2,Stoke City,30,"['44cfdef2-c759-40d0-bce5-2968ee874f06', 'f195c22d-0bc5-4218-b7b1-3ef8c9adc430']",58,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:58.967,Pass,True
,,,,,,,,,,,,,,,2.167632,,,,,,,,,,,,,,5c369ea3-091d-4683-9768-d8ed67b7a364,80,,,"[64.0, 80.0]",3754321,1,,,,,-0.4929893,,,,,"[82.8, 69.9]",High Pass,,21.341274,,,,Jonathan Walters,3670.0,,,,,Throw-in,1,From Throw In,Phil Bardsley,3643.0,Right Back,3,Stoke City,30,['09ef1915-3984-4338-a0d4-6e99ae8ba26a'],15,,,,,,,,,,,,,,,,,,Stoke City,30,00:01:15.943,Pass,
,,,,,,,,,,,,,,,1.466237,,,,,,,,,,,,,,683799e6-d94d-4c73-803c-f197e69963ab,82,,,"[81.8, 69.9]",3754321,1,,,,True,-0.35382512,,,,,"[92.9, 65.8]",Low Pass,,11.833005,,Incomplete,,Ibrahim Afellay,4891.0,,,,,,1,From Throw In,Jonathan Walters,3670.0,Center Forward,3,Stoke City,30,"['1df2bfde-1a63-4c71-b000-98bfe6fee723', '547c6027-ea5c-4d5b-ac10-b3451e5f3b26', 'e381a0e5-685d-4053-81d2-98238f018664']",18,,,,,,,,,,,,,,,,,,Stoke City,30,00:01:18.111,Pass,True
,,,,,,,,,,,,,,,0.67481,,,,,,,,,,,,,,547c6027-ea5c-4d5b-ac10-b3451e5f3b26,85,,,"[27.2, 14.3]",3754321,1,,,,,-1.5916266,,Left Foot,,,"[27.0, 4.7]",Low Pass,,9.602083,,,,Aly Cissokho,27146.0,,,,,Recovery,1,From Throw In,Joleon Lescott,20285.0,Left Center Back,3,Stoke City,30,"['683799e6-d94d-4c73-803c-f197e69963ab', '9b762625-fbae-43d2-9ab5-146f1d13ddf5']",19,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:19.577,Pass,
,,,,,,,,,,,,,,,2.517478,,,,,,,,,,,,,,d1303d29-71fc-41fd-bee4-2131ed2f2ef7,89,,,"[26.6, 4.0]",3754321,1,,,,,0.14189705,,Left Foot,,,"[77.7, 11.3]",High Pass,,51.618793,,Incomplete,,Gabriel Imuetinyan Agbonlahor,42699.0,,,,,,1,From Throw In,Aly Cissokho,27146.0,Left Back,3,Stoke City,30,"['08db8cfc-97ea-4ad3-82e0-9b4d988eddff', '7503248f-2e09-4616-b00c-ce13570f1a1c', 'd6240fb3-9cdd-4235-920e-c29c8d2088e3']",21,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:21.494,Pass,True
,,,,,,,,,,,,,,,1.543165,,,,,,,,,,,,,,d6240fb3-9cdd-4235-920e-c29c8d2088e3,91,,,"[42.4, 68.8]",3754321,1,,,,,0.23297924,,Head,,,"[54.2, 71.6]",High Pass,,12.127654,,,,Phil Bardsley,3643.0,,,,,Recovery,1,From Throw In,Geoff Cameron,3480.0,Right Center Back,3,Stoke City,30,"['18b2bdca-4048-4fc1-a6a0-1d521a229fa1', 'd1303d29-71fc-41fd-bee4-2131ed2f2ef7']",24,,,,,,,,,,,,,,,,,,Stoke City,30,00:01:24.012,Pass,
,,,,,,,,,,,,,,,1.207869,,,,,,,,,,,,,,0f7ec6af-d769-43c0-9d8f-898eeece842a,93,,,"[55.0, 73.5]",3754321,1,,,,True,-0.37904438,,,,,"[66.8, 68.8]",High Pass,,12.701574,,Incomplete,,Xherdan Shaqiri,3533.0,,,,,,1,From Throw In,Phil Bardsley,3643.0,Right Back,3,Stoke City,30,"['1b524500-8936-454e-bef9-a30e8048c8ac', '964d184a-1668-4723-a340-177bd70fbc05', 'ff5ce0dd-8604-4bc2-afc5-3875dfe105e5']",25,,,,,,,,,,,,,,,,,,Stoke City,30,00:01:25.595,Pass,True
,,,,,,,,,,,,,,,0.771698,,,,,,,,,,,,,,9ba21e9c-9913-426a-ade2-9fc288a55474,99,,,"[53.7, 13.0]",3754321,1,,,,,0.7051113,,Right Foot,,,"[67.8, 25.0]",Ground Pass,,18.51513,,,,Carles Gil de Pareja Vicent,6800.0,,,,,,1,Regular Play,Idrissa Gana Gueye,3436.0,Left Center Midfield,4,Aston Villa,59,"['60d1fa88-3b7d-4203-8059-67d2ee050b3c', '992ddfd9-7e0b-4906-add8-1bf47328bd17']",27,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:27.795,Pass,True
,,,,,,,,,,,,,,,0.40395,,,,,,,,,,,,,,7786bdaf-1fd6-4100-852a-635d5c822f1c,102,,,"[71.9, 23.5]",3754321,1,,,,,-0.1630953,,Left Foot,,,"[79.8, 22.2]",Ground Pass,,8.0062475,,,,Gabriel Imuetinyan Agbonlahor,42699.0,,,,,,1,Regular Play,Carles Gil de Pareja Vicent,6800.0,Left Wing,4,Aston Villa,59,['b4d84123-14dc-4c30-862f-a50c97041876'],31,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:31.619,Pass,
,,,,,,,,,,,,,,,0.963923,,,,,,,,,,,,,,195e97d2-94c6-48a4-bcfb-29147ff8af3e,106,,,"[79.4, 22.0]",3754321,1,,,,,1.8522756,,Right Foot,,,"[77.0, 30.3]",Low Pass,,8.640023,,,,Jordan Veretout,7153.0,,,,,,1,Regular Play,Gabriel Imuetinyan Agbonlahor,42699.0,Center Forward,4,Aston Villa,59,"['718391d8-994a-4ff8-97d5-9afa7d99c82b', 'f97753dd-620a-4796-9917-f2e77786c649']",32,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:32.063,Pass,True
,,,,,,,,,,,,,,,2.675357,,,,,,,,,,,,,,7a4fd34e-0b56-47c2-9800-f538bcce5bca,110,,,"[84.1, 33.1]",3754321,1,,,,,-0.006191871,,Right Foot,,,"[116.4, 32.9]",Ground Pass,,32.30062,,Incomplete,,Gabriel Imuetinyan Agbonlahor,42699.0,,,Through Ball,True,,1,Regular Play,Jordan Veretout,7153.0,Right Center Midfield,4,Aston Villa,59,"['2ffe3e18-3f2f-4614-806a-fee0d42d803e', 'd27de494-d510-43f9-9a4f-dcd87ab0be86', 'd83f6da4-f2fc-4d56-9878-50287afcf943']",34,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:34.428,Pass,True
,,,,,,,,,,,,,,,1.617009,,,,,,,,,,,,,,351c34fe-210d-44bb-83f5-db0e0c1b53e6,113,,,"[8.6, 47.6]",3754321,1,,True,,,-1.3314546,,Keeper Arm,,,"[13.7, 26.7]",Ground Pass,,21.513252,,,,Erik Pieters,3467.0,,,,,,1,Regular Play,Jack Butland,3537.0,Goalkeeper,4,Aston Villa,59,['73cde85f-f965-4f6e-ab5f-2ebfd22a1590'],38,,,,,,,,,,,,,,,,,,Stoke City,30,00:01:38.849,Pass,
,,,,,,,,,,,,,,,6.063072,,,,,,,,,,,,,,d73d2bf7-cdac-448f-ab59-7aaf46b9d1be,115,,,"[29.8, 2.3]",3754321,1,,,,,0.10762846,,Left Foot,,,"[116.8, 11.7]",High Pass,,87.50634,,Incomplete,,Marko Arnautović,3325.0,,,,,,1,Regular Play,Erik Pieters,3467.0,Left Back,4,Aston Villa,59,"['9df26d25-b17d-45fe-8e0f-34a7332d8e1c', 'ad38a538-ce0e-4496-ac81-5aa0c850abf3']",46,,,,,,,,,,,,,,,,,,Stoke City,30,00:01:46.089,Pass,
,,,,,,,,,,,,,,,3.479412,,,,,,,,,,,,,,5b768760-658c-4874-b8c4-1262cab694e6,119,,,"[17.8, 69.3]",3754321,2,,,,,-0.5301415,,Right Foot,,,"[86.9, 28.8]",High Pass,,80.09407,,Incomplete,,Gabriel Imuetinyan Agbonlahor,42699.0,,True,,,,1,Regular Play,Mark Bunn,18672.0,Goalkeeper,4,Aston Villa,59,"['82387f58-4d73-491f-916f-49e5162c8195', 'b456ecae-7aff-4628-a8b9-f5d5333fb14c']",9,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:09.669,Pass,
