50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.647596,,,,,,,,,,,,72fd2a24-704c-4555-85c4-88bf3b00f49e,16,,"[28.1, 27.5]",3754073,0,,,,,-1.206465,,Right Foot,,,,"[37.1, 3.9]",Ground Pass,,25.25787,,,,,Abdul Rahman Baba,12325.0,,,,,,1,From Kick Off,Gary Cahill,3645.0,Left Center Back,2,Chelsea,33,['33de62c5-3ed7-40b9-94de-31f1e62372d5'],9,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:09.711,Pass,
,,,,,,,,,,,,,,,,,0.039984,,,,,,,,,,,,efa638e5-7c6e-4232-9e7a-f056eb51e1a9,20,,"[36.3, 4.2]",3754073,0,,,,,0.0,,Left Foot,,,,"[39.4, 4.2]",Ground Pass,,3.1,,,Incomplete,,,,,,,,,1,From Kick Off,Abdul Rahman Baba,12325.0,Left Back,2,Chelsea,33,"['5cee8e78-feaa-496c-809f-9e792644ebaf', '7e0499f0-bcb5-4691-8e5e-9f0a760b0cf8']",12,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:12.062,Pass,True
,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,d4568c42-5b0c-4284-9bae-1792e8052b33,22,,"[54.9, 0.1]",3754073,0,,True,,,2.7865212,,,,,,"[37.1, 6.7]",Low Pass,,18.984203,,,,,Nemanja Matić,3381.0,,,,,Throw-in,1,From Throw In,Abdul Rahman Baba,12325.0,Left Back,3,Chelsea,33,['ba2de37f-7430-4944-a1da-9af2137429d2'],22,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:22.289,Pass,
,,,,,,,,,,,,,,,,,0.61821,,,,,,,,,,,,621c4126-d640-484b-9251-b00e3a87696d,24,,"[47.0, 7.2]",3754073,0,,True,,,-2.3855977,,Left Foot,,,,"[43.5, 3.9]",Ground Pass,,4.8104053,,,,,Abdul Rahman Baba,12325.0,,,,,,1,From Throw In,Nemanja Matić,3381.0,Left Center Midfield,3,Chelsea,33,['36e658ed-af52-48e6-aa58-0f39f1543f02'],23,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:23.969,Pass,
,,,,,,,,,,,,,,,,,1.142188,,,,,,,,,,,,c4a8d84e-a373-402b-8c3e-e92d5224273f,27,,"[44.6, 2.8]",3754073,0,,,,,0.2510027,,Left Foot,,,,"[68.0, 8.8]",High Pass,,24.156986,,,Incomplete,,Oscar dos Santos Emboaba Júnior,40122.0,,,,,,1,From Throw In,Abdul Rahman Baba,12325.0,Left Back,3,Chelsea,33,"['190c135f-0cb6-4149-acdc-563bcfba7511', '66ce5c24-e163-47ec-aa0e-3bb40f9838cd', 'da8090b3-562f-477a-9e31-07672e8aab0a']",25,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:25.269,Pass,True
,,,,,,,,,,,,,,,,,3.788777,,,,,,,,,,,,da8090b3-562f-477a-9e31-07672e8aab0a,29,,"[52.1, 71.3]",3754073,0,,,,,-2.4122286,,Head,,,,"[24.8, 46.9]",Low Pass,,36.614887,,,,,Artur Boruc,20074.0,,,,,Recovery,1,From Throw In,Adam Smith,6409.0,Right Back,3,Chelsea,33,"['4852425e-453b-4f1d-9810-be1da4b81098', 'c4a8d84e-a373-402b-8c3e-e92d5224273f']",26,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:26.411,Pass,
,,,,,,,,,,,,,,,,,3.307036,,,,,,,,,,,,9f365d6f-f717-4dbf-9452-e44a8eaf5caa,31,,"[24.8, 46.9]",3754073,0,,,,,-0.10756445,,Right Foot,,,,"[67.4, 42.3]",High Pass,,42.847637,,,Incomplete,,,,,,,,,1,From Throw In,Artur Boruc,20074.0,Goalkeeper,3,Chelsea,33,['5ac14651-df2c-4391-a877-58549d89c956'],30,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:30.200,Pass,
,,,,,,,,,,,,,,,,,1.899966,,,,,,,,,,,,5ac14651-df2c-4391-a877-58549d89c956,32,,"[52.7, 37.8]",3754073,0,,,,,0.75207716,,Head,,,,"[65.1, 49.4]",High Pass,,16.979988,,,,,Willian Borges da Silva,3472.0,,,,,Recovery,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,3,Chelsea,33,"['9f365d6f-f717-4dbf-9452-e44a8eaf5caa', 'cba41b2c-61c2-4a62-aa56-31531850ee2b']",33,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:33.507,Pass,
,,,,,,,,,,,,,,,,,1.273378,,,,,,,,,,,,4f3e6549-a532-47b4-ae70-372f1b6b51ba,34,,"[64.3, 48.8]",3754073,0,,,,,-2.6527402,,Left Foot,,,,"[54.9, 43.8]",Ground Pass,,10.647065,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,From Throw In,Willian Borges da Silva,3472.0,Right Wing,3,Chelsea,33,['398fd11a-b013-4280-b8d2-c9366e9062dc'],35,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:35.407,Pass,
,,,,,,,,,,,,,,,,,1.235935,,,,,,,,,,,,6bf2e90f-49ac-425c-8bd1-bcc16db5e9df,36,,"[55.0, 43.8]",3754073,0,,,,,-0.39369822,,Right Foot,,,,"[68.0, 38.4]",Ground Pass,,14.076932,,,,,Oscar dos Santos Emboaba Júnior,40122.0,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,3,Chelsea,33,['85ffd919-e6a6-45ee-aabc-646d069e0d2c'],36,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:36.681,Pass,
,,,,,,,,,,,,,,,,,3.936299,,,,,,,,,,,,87ddd551-f40c-49c5-80ee-b29fccbe6d93,39,,"[69.8, 40.0]",3754073,0,,,,,0.34068537,,Right Foot,,,,"[118.6, 57.3]",Low Pass,,51.77577,,,,,Eden Hazard,3621.0,,,,,,1,From Throw In,Oscar dos Santos Emboaba Júnior,40122.0,Center Attacking Midfield,3,Chelsea,33,['278327ee-d570-424a-81a2-d27a9e1910ba'],38,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:38.421,Pass,
,,,,,,,,,,,,,,,,,1.682322,,,,,,,,,,,,2e03884b-05c5-4ba1-960e-6b320983660f,42,,"[116.8, 61.7]",3754073,0,,,,,2.5407908,,Right Foot,,,,"[102.5, 71.5]",Ground Pass,,17.3358,,,,,Willian Borges da Silva,3472.0,,,,,,1,From Throw In,Eden Hazard,3621.0,Center Forward,3,Chelsea,33,['359817fd-3b12-438f-a04f-f89d7e5d03e2'],43,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:43.952,Pass,
,,,,,,,,,,,,,,,,,1.763018,,,,,,,,,,,,bc339e57-ecdf-4ca8-93e5-d2a6fe4b186b,45,,"[102.1, 71.5]",3754073,0,,,,,-0.34421867,,Right Foot,,,,"[112.7, 67.7]",Ground Pass,,11.2605505,,,,,Eden Hazard,3621.0,,,,,,1,From Throw In,Willian Borges da Silva,3472.0,Right Wing,3,Chelsea,33,['4292e541-d3b0-4803-8ad6-8c218e050201'],48,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:48.486,Pass,
,,,,,,,,,,,,,,,,,0.819388,,,,,,,,,,,,9d44ce09-b770-4f2b-baa8-7c64cce0d8ca,48,,"[98.3, 74.0]",3754073,0,,,,,-2.580099,,Left Foot,,,,"[92.1, 70.1]",Ground Pass,,7.324616,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,From Throw In,Eden Hazard,3621.0,Center Forward,3,Chelsea,33,['0f531dad-d04d-436a-bb4c-d9caf28259af'],55,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:55.380,Pass,
,,,,,,,,,,,,,,,,,0.933826,,,,,,,,,,,,d4fd2128-0e31-4b52-b32a-4cfacc1d1d68,50,,"[90.1, 70.4]",3754073,0,,,,,1.2058833,,Right Foot,,,,"[93.5, 79.3]",Ground Pass,,9.527329,,,,,Branislav Ivanović,5594.0,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,3,Chelsea,33,['67ce5314-8897-4c6b-88bb-db6eaa0f2816'],56,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:56.199,Pass,
,,,,,,,,,,,,,,,,,0.76,,,,,,,,,,,,7bf0ffab-8d7a-4955-b9cc-1a989cafd882,53,,"[93.5, 79.3]",3754073,0,,,,,-2.3780887,,Right Foot,,,,"[86.5, 72.6]",Ground Pass,,9.689685,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,From Throw In,Branislav Ivanović,5594.0,Right Back,3,Chelsea,33,['8b18ca48-b2d0-4a34-8848-2d17d6194874'],57,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:57.819,Pass,
,,,,,,,,,,,,,,,,,1.039009,,,,,,,,,,,,da58cec2-7c56-41e8-8268-54805ebfe9e1,56,,"[86.5, 72.3]",3754073,1,,,,,0.116708584,,Right Foot,,,,"[101.0, 74.0]",High Pass,,14.599315,,,Incomplete,,Branislav Ivanović,5594.0,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,3,Chelsea,33,"['45398a2a-d7e9-495f-97f8-0676cad76e94', '873120e6-f241-41bc-a8c8-f882835aac61']",0,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:00.319,Pass,
,,,,,,,,,,,,,,,,,0.995265,,,,,,,,,,,,45398a2a-d7e9-495f-97f8-0676cad76e94,58,,"[19.1, 6.1]",3754073,1,,,,,-0.45881674,,Left Foot,,,,"[27.4, 2.0]",Low Pass,,9.257429,,,,,Junior Stanislas,3463.0,,,,,Recovery,1,From Throw In,Charlie Daniels,3345.0,Left Back,3,Chelsea,33,"['bacd464a-3f7d-48db-af80-3f080f83cbf0', 'da58cec2-7c56-41e8-8268-54805ebfe9e1']",1,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:01.358,Pass,
,,,,,,,,,,,,,,,,,1.073853,,,,,,,,,,,,652098ec-4214-44d2-bb2f-f11fb9f5d1e9,62,,"[28.8, 3.1]",3754073,1,,,,,0.34433398,,Right Foot,,,,"[43.3, 8.3]",Ground Pass,,15.404221,,,Incomplete,,Dan Gosling,3343.0,,,,,,1,From Throw In,Junior Stanislas,3463.0,Left Midfield,3,Chelsea,33,"['912634ea-4ff8-48d6-a349-7ca694a1f224', 'b1f72646-d6f6-40d3-a582-66f3c38f8e4c']",3,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:03.619,Pass,
,,,,,,,,,,,,,,,,,3.041945,,,,,,,,,,,,738093d6-1fae-4d16-8ced-8e560631a7e6,66,,"[63.6, 75.1]",3754073,1,,,,,-2.7175114,,Left Foot,,,,"[39.9, 64.4]",Ground Pass,,26.003462,,,,,Kurt Happy Zouma,3456.0,,,,,,1,From Throw In,Nemanja Matić,3381.0,Left Center Midfield,3,Chelsea,33,['32723d9a-4730-462a-b041-83778755c48e'],7,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:07.109,Pass,
,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,fbcb9117-52dd-4a1d-ad5c-fb9dce562b7e,69,,"[34.3, 63.3]",3754073,1,,,,,-2.4195244,,Right Foot,,,,"[12.5, 44.1]",Ground Pass,,29.049612,,,,,Thibaut Courtois,3509.0,,,,,,1,From Throw In,Kurt Happy Zouma,3456.0,Right Center Back,3,Chelsea,33,['1fc56229-9a15-4edf-b897-6479b4749704'],10,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:10.271,Pass,
,,,,,,,,,,,,,,,,,3.468056,,,,,,,,,,,,45314147-48a6-4c39-839e-19b13b1f0016,72,,"[15.3, 36.0]",3754073,1,,,,,0.29062507,,Left Foot,,,,"[81.5, 55.8]",High Pass,,69.09761,,,Incomplete,,,,,,,,,1,From Throw In,Thibaut Courtois,3509.0,Goalkeeper,3,Chelsea,33,['bf7d5cb0-6abd-427b-9608-c8d8154f8bf6'],14,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:14.791,Pass,
,,,,,,,,,,,,,,,,,0.726709,,,,,,,,,,,,bf7d5cb0-6abd-427b-9608-c8d8154f8bf6,73,,"[38.6, 24.3]",3754073,1,,,,,0.29849893,,Left Foot,,,,"[49.0, 27.5]",Low Pass,,10.881176,,,,,Andrew Surman,3344.0,,,,,Recovery,1,From Throw In,Charlie Daniels,3345.0,Left Back,3,Chelsea,33,"['42acdf38-342f-467a-8f97-5d70f674de4b', '45314147-48a6-4c39-839e-19b13b1f0016']",18,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:18.259,Pass,
,,,,,,,,,,,,,,,,,0.488155,,,,,,,,,,,,9e3a628b-a962-4817-a85c-3adceb29acc0,77,,"[76.6, 53.4]",3754073,1,,,,,-1.2193515,,Right Foot,,,,"[77.7, 50.4]",Ground Pass,,3.1953092,,,,,Eden Hazard,3621.0,,,,,Recovery,1,From Throw In,Willian Borges da Silva,3472.0,Right Wing,3,Chelsea,33,['4ebad287-97e7-4504-bc70-0a05293d3fc4'],19,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:19.972,Pass,
,,,,,,,,,,,,,,,,,0.756621,,,,,,,,,,,,9e8e9581-eb5c-41a3-a204-2a71a0602c12,79,,"[77.7, 50.4]",3754073,1,,,,,-3.026716,,Right Foot,,,,"[72.5, 49.8]",Ground Pass,,5.234501,,,,,Willian Borges da Silva,3472.0,,,,,,1,From Throw In,Eden Hazard,3621.0,Center Forward,3,Chelsea,33,['ca13f91e-9196-4dbd-bf3d-cc287712b34a'],20,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:20.460,Pass,
,,,,,,,,,,,,,,,,,2.314758,,,,,,,,,,,,f12c4262-f069-427e-bb3c-62156ee231a6,82,,"[79.9, 48.0]",3754073,1,,,,,0.3656637,ed38e8d0-c156-436e-9d86-2bc2cb345ccd,Right Foot,,,,"[102.1, 56.5]",Ground Pass,,23.771622,,,,,Eden Hazard,3621.0,True,,,,,1,From Throw In,Willian Borges da Silva,3472.0,Right Wing,3,Chelsea,33,['79075548-611a-4275-a2ac-dc6f7f0112f6'],22,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:22.179,Pass,
,,,,,,,,,,,,,,,,,0.644843,,,,,,,,,,,,9bc20d36-3cc4-4fb7-a610-76a51b96352f,90,,"[107.8, 69.6]",3754073,1,,,,,-1.4213806,,Right Foot,,,,"[109.2, 60.3]",Ground Pass,,9.404786,,,,,Willian Borges da Silva,3472.0,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,3,Chelsea,33,['611c54a0-3184-4a20-9823-e338f3baae73'],31,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:31.401,Pass,
,,,,,,,,,,,,,,,,,0.549894,,,,,,,,,,,,cd3eddd0-622f-4151-93bd-4ae7356cf51d,93,,"[109.2, 60.3]",3754073,1,,,,,0.8150924,,Right Foot,,,,"[114.1, 65.5]",Ground Pass,,7.1449285,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,From Throw In,Willian Borges da Silva,3472.0,Right Wing,3,Chelsea,33,['b494adf1-2e48-436c-92bb-8600ff898ea8'],32,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:32.133,Pass,
,,,,,,,,,,,,,,,,,0.472748,,,,,,,,,,,,c9c2cdc1-e5cd-43de-9f4f-3c5f73b8df63,97,,"[119.3, 60.2]",3754073,1,,,,,-1.7521161,,Right Foot,True,,,"[117.1, 48.2]",High Pass,,12.2,,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,3,Chelsea,33,"['743f9d33-7ad5-40db-9fa8-f46c1315ccac', 'a436f5fb-5488-4214-9433-0f1754fa82d4']",34,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:34.037,Pass,
,,,,,,,,,,,,,,,,,2.713247,,,,,,,,,,,,f1b3d5b7-2fb5-4cc9-a90c-202d5684128e,103,,"[30.2, 42.8]",3754073,2,,True,,,-1.5535567,,Right Foot,,,,"[30.8, 8.0]",Ground Pass,,34.805172,,,,,Charlie Daniels,3345.0,,,,,Free Kick,1,From Free Kick,Andrew Surman,3344.0,Center Defensive Midfield,4,AFC Bournemouth,28,['a84defcc-56c5-4bd2-80dc-0723154c177e'],3,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:03.530,Pass,
,,,,,,,,,,,,,,,,,1.65958,,,,,,,,,,,,54a7a3ae-9692-42f4-a554-2be3dcc64f29,105,,"[55.3, 0.8]",3754073,2,,,,,2.978607,,Left Foot,,,,"[32.8, 4.5]",Ground Pass,,22.802193,,,,,Steve Cook,3341.0,,,,,,1,From Free Kick,Charlie Daniels,3345.0,Left Back,4,AFC Bournemouth,28,['8cad382d-dee6-458a-98bb-a6aa3a10fe0b'],6,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:06.508,Pass,
,,,,,,,,,,,,,,,,,2.478882,,,,,,,,,,,,641e8464-ca37-43cc-87d3-9239ae6822fc,108,,"[25.2, 6.7]",3754073,2,,,,,2.38019,,Right Foot,,,,"[6.0, 25.0]",Ground Pass,,26.52414,,,,,Artur Boruc,20074.0,,,,,,1,From Free Kick,Steve Cook,3341.0,Left Center Back,4,AFC Bournemouth,28,['1945cd80-89f7-4866-b0ea-36294e4de3b6'],9,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:09.751,Pass,
,,,,,,,,,,,,,,,,,1.387243,,,,,,,,,,,,9669f65f-071e-4bed-ae6c-afdae4916eb0,111,,"[7.1, 28.9]",3754073,2,,,,,-0.18369779,,Right Foot,,,,"[25.4, 25.5]",Ground Pass,,18.613167,,,,,Andrew Surman,3344.0,,,,,,1,From Free Kick,Artur Boruc,20074.0,Goalkeeper,4,AFC Bournemouth,28,['7901d7de-d588-4938-bc65-4381db9354da'],13,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:13.926,Pass,
