bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.935267,,,,,,,,,,,,,,,1ecb970a-f068-4767-9b2a-530191d4c175,18,,"[41.0, 48.7]",3754153,0,,,,-1.4013833,,Right Foot,,"[43.6, 33.5]",Ground Pass,,15.420765,,,,Ibrahim Afellay,4891.0,,,,,,,1,From Kick Off,Glenn Whelan,9625.0,Center Defensive Midfield,2,Stoke City,30,['f5a61192-9ed4-488b-8fab-cb751a2e8412'],10,,,,,,,,,,,,,,,,,Stoke City,30,00:00:10.197,Pass,
,,,,,,,,,,,,,,0.489581,,,,,,,,,,,,,,,f7b873cc-8376-4fb9-afad-ab0d69ca6455,20,,"[44.7, 33.3]",3754153,0,,,,1.7524451,,Right Foot,,"[43.8, 38.2]",Ground Pass,,4.9819674,,,,Glenn Whelan,9625.0,,,,,,,1,From Kick Off,Ibrahim Afellay,4891.0,Left Center Midfield,2,Stoke City,30,['285deb0c-ba61-40e4-a32d-a7594e4ca150'],11,,,,,,,,,,,,,,,,,Stoke City,30,00:00:11.132,Pass,
,,,,,,,,,,,,,,1.892468,,,,,,,,,,,,,,,3cc3bf54-4e2a-426c-bef5-92883c461ba6,23,,"[43.8, 38.2]",3754153,0,,,,-2.2632158,,Right Foot,,"[29.7, 21.2]",Ground Pass,,22.086422,,,,Philipp Wollscheid,40121.0,,,,,,,1,From Kick Off,Glenn Whelan,9625.0,Center Defensive Midfield,2,Stoke City,30,['a4e8cb17-0079-4c90-90b5-59b9cef27bf9'],11,,,,,,,,,,,,,,,,,Stoke City,30,00:00:11.665,Pass,
,,,,,,,,,,,,,,1.219194,,,,,,,,,,,,,,,208bdd04-5870-4ff9-8d52-567678f22a0c,26,,"[30.3, 22.8]",3754153,0,,,,-1.4047712,,Right Foot,,"[33.4, 4.3]",Ground Pass,,18.75793,,,,Erik Pieters,3467.0,,,,,,,1,From Kick Off,Philipp Wollscheid,40121.0,Left Center Back,2,Stoke City,30,['20df9cbe-7778-4a88-b890-d97bf50b2bab'],14,,,,,,,,,,,,,,,,,Stoke City,30,00:00:14.788,Pass,
,,,,,,,,,,,,,,2.444224,,,,,,,,,,,,,,,39729f10-c1ba-410f-93f9-a670a9d727c6,29,,"[33.6, 4.7]",3754153,0,,,,0.43710518,,Left Foot,,"[79.4, 26.1]",High Pass,,50.552944,,Incomplete,,Bojan Krkíc Pérez,4913.0,,,,,,,1,From Kick Off,Erik Pieters,3467.0,Left Back,2,Stoke City,30,"['78c48501-ef18-4090-a84a-62ad5f43d90e', '93841963-5c3b-4955-af4b-34cef42cf8b7']",17,,,,,,,,,,,,,,,,,Stoke City,30,00:00:17.092,Pass,
,,,,,,,,,,,,,,1.1472,,,,,,,,,,,,,,,93841963-5c3b-4955-af4b-34cef42cf8b7,31,,"[40.7, 54.0]",3754153,0,,,,0.30704573,,Head,,"[53.0, 57.9]",High Pass,,12.903488,,,,Wilfried Zaha,3507.0,,,,,,Recovery,1,From Kick Off,Scott Dann,3407.0,Right Center Back,2,Stoke City,30,"['39729f10-c1ba-410f-93f9-a670a9d727c6', 'f1f2fecd-a998-4ce6-97da-4b46de5720e0']",19,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:19.536,Pass,
,,,,,,,,,,,,,,0.349968,,,,,,,,,,,,,,,5e855d72-0469-48b8-83ee-3341c8c3d385,36,,"[47.1, 58.5]",3754153,0,,,,2.6311042,,Right Foot,,"[44.6, 59.9]",Ground Pass,,2.8653097,,Incomplete,,,,,,,,,,1,From Kick Off,Wilfried Zaha,3507.0,Right Midfield,2,Stoke City,30,"['740c336c-d700-4a2d-926b-ff6ddf1ca004', 'a3a9cb8a-a085-49c8-aacf-7157cd20cf78', 'e9b66c99-3163-48dc-8958-3f88595b9ec4']",21,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:21.855,Pass,True
,,,,,,,,,,,,,,3.037024,,,,,,,,,,,,,,,0b2398d6-8618-440f-9997-81b8311910ba,40,,"[84.5, 31.7]",3754153,0,,,,1.8333427,,Right Foot,,"[75.9, 63.7]",Ground Pass,,33.13548,,,,Glen Johnson,4724.0,,,,,,,1,From Kick Off,Ibrahim Afellay,4891.0,Left Center Midfield,2,Stoke City,30,['e3fd402e-cf55-41f2-8b2b-53d6bf237427'],26,,,,,,,,,,,,,,,,,Stoke City,30,00:00:26.026,Pass,
,,,,,,,,,,,,,,1.189209,,,,,,,,,,,,,,,c90aa980-881c-4504-80ac-387695b992de,43,,"[75.5, 64.6]",3754153,0,,,,-0.64948905,,Right Foot,,"[88.8, 54.5]",Ground Pass,,16.7003,,,,Xherdan Shaqiri,3533.0,,,,,,,1,From Kick Off,Glen Johnson,4724.0,Right Back,2,Stoke City,30,['dde0d57e-5494-480b-93a7-529a0e66e12c'],31,,,,,,,,,,,,,,,,,Stoke City,30,00:00:31.737,Pass,
,,,,,,,,,,,,,,1.273001,,,,,,,,,,,,,,,7b9475b3-877a-4252-a74a-0de124572e8b,47,,"[94.8, 76.9]",3754153,0,,,,-2.2628703,,Left Foot,,"[85.6, 65.8]",Ground Pass,,14.417004,,,,Marco van Ginkel,8251.0,,,,,,,1,From Kick Off,Xherdan Shaqiri,3533.0,Right Wing,2,Stoke City,30,['2d096092-a114-48e3-b50b-4c0a5a6715a1'],38,,,,,,,,,,,,,,,,,Stoke City,30,00:00:38.833,Pass,
,,,,,,,,,,,,,,0.943101,,,,,,,,,,,,,,,1162da02-65aa-4930-a397-26eb818df0bf,50,,"[86.2, 60.6]",3754153,0,,,,-1.856418,,Right Foot,,"[78.8, 35.4]",Ground Pass,,26.264044,,,,Glenn Whelan,9625.0,,,,,,,1,From Kick Off,Marco van Ginkel,8251.0,Right Center Midfield,2,Stoke City,30,['48a7073a-ab9a-429b-ad82-6db7ddb26056'],41,,,,,,,,,,,,,,,,,Stoke City,30,00:00:41.793,Pass,
,,,,,,,,,,,,,,0.549783,,,,,,,,,,,,,,,b27fa97b-f5d3-42c9-9c67-2294a312669f,53,,"[78.8, 38.5]",3754153,0,,,,0.6502275,,Right Foot,,"[93.0, 49.3]",Ground Pass,,17.840405,,,,Marco van Ginkel,8251.0,,,,,,,1,From Kick Off,Glenn Whelan,9625.0,Center Defensive Midfield,2,Stoke City,30,['e3862f40-f15e-491f-b423-eb2366a340b8'],43,,,,,,,,,,,,,,,,,Stoke City,30,00:00:43.795,Pass,
,,,,,,,,,,,,,,1.2155,,,,,,,,,,,,,,,3e92b67a-5784-42fa-a1ef-5493a4df6309,59,,"[19.5, 36.5]",3754153,0,,,,1.1530056,,Left Foot,,"[29.0, 57.9]",Ground Pass,,23.413885,,,,Wilfried Zaha,3507.0,,,,,,,1,Regular Play,Scott Dann,3407.0,Right Center Back,3,Crystal Palace,31,['349d27f8-bfc0-48c1-a338-410b894f2027'],46,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:46.039,Pass,
,,,,,,,,,,,,,,2.450799,,,,,,,,,,,,,,,0a4bc309-a446-4bfe-87a5-b3a305973794,62,,"[43.0, 61.0]",3754153,0,,,,0.36010972,,Right Foot,,"[83.9, 76.4]",Ground Pass,,43.703205,,,,Yannick Bolasie Yala,3589.0,,,,,,,1,Regular Play,Wilfried Zaha,3507.0,Right Midfield,3,Crystal Palace,31,['fc9e0ff1-f44d-4231-945b-d4af2b3da315'],51,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:51.515,Pass,
,,,,,,,,,,,,,,1.0413,,,,,,,,,,,,,,,bfef40f7-6d00-4361-9e0b-8e4b6f595981,68,,"[97.2, 80.0]",3754153,1,,,,-2.4319115,,,,"[89.4, 73.3]",Low Pass,,10.28251,,,,James McArthur,3464.0,,,,,,Throw-in,1,From Throw In,Joel Ward,3443.0,Right Back,4,Crystal Palace,31,['f5619069-5592-41d7-841c-5b68f1b76e0c'],8,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:08.584,Pass,
,,,,,,,,,,,,,,0.4212,,,,,,,,,,,,,,,baed0524-89ed-4eb2-873c-f8ca0cd2f175,71,,"[89.2, 71.7]",3754153,1,,,,0.98671526,,Right Foot,,"[93.1, 77.6]",Ground Pass,,7.072482,,,,Joel Ward,3443.0,,,,,,,1,From Throw In,James McArthur,3464.0,Left Defensive Midfield,4,Crystal Palace,31,['ad1b20f1-3d0f-4e6e-986c-eeb6ddfcfabb'],10,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:10.619,Pass,
,,,,,,,,,,,,,,2.081397,,,,,,,,,,,,,,,177188ee-a421-40c0-af4f-53ef525e17f3,74,,"[90.4, 76.6]",3754153,1,,,,0.08168915,,Right Foot,,"[107.5, 78.0]",Ground Pass,,17.157215,,,,Yannick Bolasie Yala,3589.0,,,,,,,1,From Throw In,Joel Ward,3443.0,Right Back,4,Crystal Palace,31,['7fdb93a0-db4a-4aa9-bca0-c9dfa6803069'],12,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:12.901,Pass,
,,,,,,,,,,,,,,1.21524,,,,,,,,,,,,,,,60db3063-b49c-446f-97a5-dcd5a3a03254,77,,"[107.5, 78.0]",3754153,1,,,,-1.507053,,Right Foot,True,"[109.6, 45.1]",High Pass,,32.966953,,Incomplete,,,,,,,,,,1,From Throw In,Yannick Bolasie Yala,3589.0,Left Center Forward,4,Crystal Palace,31,['c69cd30a-affe-4877-be8e-19809fb1122b'],15,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:15.102,Pass,
,,,,,,,,,,,,,,0.62337,,,,,,,,,,,,,,,3508bbe7-175b-4497-96d8-f1f802280afb,81,,"[115.9, 80.0]",3754153,1,,,,-2.3636017,,,,"[109.1, 73.3]",Low Pass,,9.546204,,Incomplete,,,,,,,,,Throw-in,1,From Throw In,Joel Ward,3443.0,Right Back,5,Crystal Palace,31,['beb3d6b6-8ce0-4f73-b6f0-6494d1cb5834'],42,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:42.838,Pass,
,,,,,,,,,,,,,,1.11252,,,,,,,,,,,,,,,dcf86b69-f02e-427a-b2ad-3cf187485ed4,87,,"[8.5, 5.0]",3754153,1,,,,0.6891712,,Right Foot,,"[22.7, 16.7]",Ground Pass,,18.399185,,Incomplete,,,,,,,,,,1,From Throw In,Marko Arnautović,3325.0,Left Wing,5,Crystal Palace,31,['34d1e6d2-46bf-4c43-bc50-cff82f5089be'],46,,,,,,,,,,,,,,,,,Stoke City,30,00:01:46.304,Pass,
,,,,,,,,,,,,,,1.039203,,,,,,,,,,,,,,,c7b453ba-3ce9-4638-b4f2-daba6a8d468e,91,,"[102.0, 65.3]",3754153,1,,,,-1.4204249,,Right Foot,,"[104.0, 52.1]",Ground Pass,,13.350656,,Incomplete,,,,,,,,,,1,From Throw In,Connor Wickham,20641.0,Right Center Forward,5,Crystal Palace,31,"['2c6ff039-cc55-457c-88ef-397e87e65a64', 'f209765e-b882-4674-bceb-ab08eccfc4ab']",47,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:47.982,Pass,True
,,,,,,,,,,,,,,1.142068,,,,,,,,,,,,,,,2c6ff039-cc55-457c-88ef-397e87e65a64,92,,"[16.1, 28.0]",3754153,1,,,,-0.50416595,,Left Foot,,"[39.3, 15.2]",Ground Pass,,26.496792,,,,Bojan Krkíc Pérez,4913.0,,,,,,Recovery,1,From Throw In,Marco van Ginkel,8251.0,Right Center Midfield,5,Crystal Palace,31,"['90886a7f-4116-42b5-b4b6-3ca8e4a4cd80', 'c7b453ba-3ce9-4638-b4f2-daba6a8d468e']",49,,,,,,,,,,,,,,,,,Stoke City,30,00:01:49.021,Pass,
,,,,,,,,,,,,,,0.885926,,,,,,,,,,,,,,,8dd45587-43b7-4e77-83e5-f4aa2f43adc0,95,,"[39.9, 14.8]",3754153,1,,,,2.101974,,Right Foot,,"[35.2, 22.8]",Ground Pass,,9.27847,,Incomplete,,,,,,,,,,1,From Throw In,Bojan Krkíc Pérez,4913.0,Center Forward,5,Crystal Palace,31,['9aa792a2-819c-43a3-adf5-0673f66e5a0c'],51,,,,,,,,,,,,,,,,,Stoke City,30,00:01:51.097,Pass,
,,,,,,,,,,,,,,2.234998,,,,,,,,,,,,,,,5cf6b4e6-dbce-4016-851e-a46c0e3c74a1,98,,"[83.3, 61.0]",3754153,1,,,,-2.2158196,,Left Foot,,"[75.4, 50.5]",Ground Pass,,13.140016,,,,Wilfried Zaha,3507.0,,,,,,,1,From Throw In,Jason Puncheon,19688.0,Left Midfield,5,Crystal Palace,31,['bbb7327b-b2b6-453c-9d35-897fc409d340'],53,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:53.353,Pass,
,,,,,,,,,,,,,,1.7759,,,,,,,,,,,,,,,2de44389-300c-4b2f-a12a-1cdfd3a2b91f,101,,"[74.4, 49.0]",3754153,1,,,,-1.4215088,,Right Foot,,"[78.1, 24.4]",Ground Pass,,24.876696,,,,Pape N''Diaye Souaré,4884.0,,,,,,,1,From Throw In,Wilfried Zaha,3507.0,Right Midfield,5,Crystal Palace,31,['5bc5eec8-f6cb-438d-87ee-d02da72f1f69'],55,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:55.668,Pass,
,,,,,,,,,,,,,,2.198498,,,,,,,,,,,,,,,b6c24e68-e1cf-42fc-b5de-c2216df63e18,104,,"[83.0, 20.5]",3754153,2,,,,2.9576492,,Right Foot,,"[70.1, 22.9]",Ground Pass,,13.121357,,,,James McArthur,3464.0,,,,,,,1,From Throw In,Pape N''Diaye Souaré,4884.0,Left Back,5,Crystal Palace,31,['0a3d7ac4-ab43-4c97-b5c0-217e5453e9ae'],0,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:00.894,Pass,
,,,,,,,,,,,,,,1.605997,,,,,,,,,,,,,,,c02d1864-5ccc-4309-a5ed-0cf3d6494958,107,,"[68.3, 21.7]",3754153,2,,,,2.6664512,,Right Foot,,"[51.0, 30.6]",Ground Pass,,19.455076,,,,Damien Delaney,3693.0,,,,,,,1,From Throw In,James McArthur,3464.0,Left Defensive Midfield,5,Crystal Palace,31,['68fdea13-4e65-432f-aa50-c2156ba0189c'],3,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:03.282,Pass,
,,,,,,,,,,,,,,2.197399,,,,,,,,,,,,,,,2605d08a-4bf3-4f03-8a2a-86baf8104c0d,110,,"[54.1, 27.1]",3754153,2,,,,0.76229995,,Left Foot,,"[85.1, 56.7]",High Pass,,42.862106,,,,Connor Wickham,20641.0,,,,,,,1,From Throw In,Damien Delaney,3693.0,Left Center Back,5,Crystal Palace,31,['18faca08-5369-4429-aa59-66d06558c30e'],10,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:10.646,Pass,
,,,,,,,,,,,,,,0.993768,,,,,,,,,,,,,,,5e73621e-44b4-4982-b575-031d8fff777c,112,,"[85.1, 56.7]",3754153,2,,,,0.6673061,,Head,,"[98.3, 67.1]",High Pass,,16.804762,,Incomplete,,,,,,,,,,1,From Throw In,Connor Wickham,20641.0,Right Center Forward,5,Crystal Palace,31,['f719a1a2-8df8-4fd8-b785-e0dcc5971eb3'],12,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:12.923,Pass,
,,,,,,,,,,,,,,2.096492,,,,,,,,,,,,,,,f719a1a2-8df8-4fd8-b785-e0dcc5971eb3,113,,"[21.8, 13.0]",3754153,2,,,,-0.5834641,,Head,,"[37.1, 2.9]",Low Pass,,18.33303,,,,Marko Arnautović,3325.0,,,,,,Recovery,1,From Throw In,Erik Pieters,3467.0,Left Back,5,Crystal Palace,31,"['2ddd2f56-f9fd-4f1e-925a-32322eb9d8b7', '5e73621e-44b4-4982-b575-031d8fff777c']",13,,,,,,,,,,,,,,,,,Stoke City,30,00:02:13.917,Pass,
,,,,,,,,,,,,,,0.8407,,,,,,,,,,,,,,,bc50bcf0-7e43-47b2-9e80-f88b87289362,120,,"[76.5, 76.0]",3754153,2,,,,-2.4457746,,Right Foot,,"[67.4, 68.4]",Ground Pass,,11.856222,,,,Wilfried Zaha,3507.0,,,,,,,1,From Throw In,Joel Ward,3443.0,Right Back,5,Crystal Palace,31,['78a8f2fd-c254-46ec-9754-402b7388b245'],19,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:19.395,Pass,
,,,,,,,,,,,,,,1.9983,,,,,,,,,,,,,,,f1159aeb-20c6-434c-98a5-9f022b9d70bf,123,,"[68.0, 67.1]",3754153,2,,,,-2.9127939,,Left Foot,,"[46.1, 62.0]",Ground Pass,,22.485996,,,,Scott Dann,3407.0,,,,,,,1,From Throw In,Wilfried Zaha,3507.0,Right Midfield,5,Crystal Palace,31,['5c9672a2-3a80-44a7-83b8-4f508b04e1da'],21,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:21.717,Pass,
,,,,,,,,,,,,,,0.818299,,,,,,,,,,,,,,,7c3679d4-506f-4323-b673-976ea0772cde,126,,"[46.5, 61.6]",3754153,2,,,,-1.1178244,,Right Foot,,"[52.0, 50.3]",Ground Pass,,12.567418,,,,James McArthur,3464.0,,,,,,,1,From Throw In,Scott Dann,3407.0,Right Center Back,5,Crystal Palace,31,['9f5b56f3-0400-44dc-9c94-665518fa4780'],23,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:23.755,Pass,
,,,,,,,,,,,,,,1.206399,,,,,,,,,,,,,,,2a5aefa8-5def-4bed-9f22-d255fb76a818,129,,"[52.0, 48.2]",3754153,2,,,,0.47411844,,Right Foot,,"[59.6, 52.1]",Ground Pass,,8.542248,,,,Wilfried Zaha,3507.0,,,,,,,1,From Throw In,James McArthur,3464.0,Left Defensive Midfield,5,Crystal Palace,31,['f55e6913-a9ef-4969-b726-af32dfee2e36'],25,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:25.506,Pass,
