50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.368208,,,,,,,,,,,,,,,2335215a-28d1-4f5f-975b-03adf30b3b60,14,,"[28.3, 34.6]",3754331,0,,,,,-0.57790196,,Head,,,"[49.0, 21.1]",High Pass,,24.713154,,Unknown,,,,,,,,Recovery,1,From Kick Off,Angelo Obinze Ogbonna,3843.0,Left Center Back,2,Sunderland,41,['0eec063f-c69b-4076-8506-10926e2c4e8b'],10,,,,,,,,,,,,,,,,,West Ham United,40,00:00:10.934,Pass,
,,,,,,,,,,,,,,,,,2.882148,,,,,,,,,,,,,,,79cf5212-3493-4d84-941c-718c57f98c94,18,,"[50.5, 15.6]",3754331,0,,,,,2.209464,,Left Foot,,,"[28.3, 45.5]",Low Pass,,37.240437,,,,James Collins,3482.0,,,,,Free Kick,1,From Free Kick,Angelo Obinze Ogbonna,3843.0,Left Center Back,3,West Ham United,40,['0f9ef0a0-cad5-433d-b032-be8d3a593bf4'],30,,,,,,,,,,,,,,,,,West Ham United,40,00:00:30.256,Pass,
,,,,,,,,,,,,,,,,,1.560434,,,,,,,,,,,,,,,2c94e019-fb7e-4e53-86b2-906eca9cf1c6,21,,"[26.1, 47.9]",3754331,0,,,,,-2.7720969,,Right Foot,,,"[8.8, 41.2]",Ground Pass,,18.55209,,,,Adrián San Miguel del Castillo,3623.0,,,,,,1,From Free Kick,James Collins,3482.0,Right Center Back,3,West Ham United,40,['ec0ce504-7d0b-4ae6-b527-c6c8fe598b17'],34,,,,,,,,,,,,,,,,,West Ham United,40,00:00:34.097,Pass,
,,,,,,,,,,,,,,,,,4.184632,,,,,,,,,,,,,,,b09a018e-35eb-481e-a9b1-692eca703523,24,,"[8.8, 41.2]",3754331,0,,,,,-0.34184834,,Right Foot,,,"[68.1, 20.1]",High Pass,,62.942036,,Incomplete,,Dimitri Payet,3491.0,,,,,,1,From Free Kick,Adrián San Miguel del Castillo,3623.0,Goalkeeper,3,West Ham United,40,"['2c527a59-6d7b-44ea-94e0-49d38aff69b6', 'b84f6408-088b-4120-973a-fe7d30146667']",35,,,,,,,,,,,,,,,,,West Ham United,40,00:00:35.722,Pass,
,,,,,,,,,,,,,,,,,1.276969,,,,,,,,,,,,,,,3ace2928-ede5-46c6-bebc-a3e710f15503,34,,"[47.5, 58.5]",3754331,0,,,,,-1.5916266,,Right Foot,,,"[47.1, 39.3]",Ground Pass,,19.204166,,,,Yann Gérard M''Vila,4429.0,,,,,,1,Regular Play,Dame N''Doye,16295.0,Right Midfield,4,Sunderland,41,['0d011bba-12b5-4ced-b615-5a585e1de3d9'],44,,,,,,,,,,,,,,,,,Sunderland,41,00:00:44.201,Pass,
,,,,,,,,,,,,,,,,,2.417578,,,,,,,,,,,,,,,a2516483-652f-4389-8ef6-122616899603,38,,"[46.5, 38.4]",3754331,0,,,,,-0.7349958,,Right Foot,,,"[64.2, 22.4]",High Pass,,23.859798,,Incomplete,,Wahbi Khazri,3196.0,,,,,,1,Regular Play,Yann Gérard M''Vila,4429.0,Left Center Midfield,4,Sunderland,41,"['a913b638-3377-4f31-acb9-faaf03bb3002', 'eb153312-bd4b-4cd4-be7b-e3f8b9bfe382', 'faaf144e-c8b7-4318-9bf9-d39b1470054f']",45,,,,,,,,,,,,,,,,,Sunderland,41,00:00:45.558,Pass,True
,,,,,,,,,,,,,,,,,2.621218,,,,,,,,,,,,,,,faaf144e-c8b7-4318-9bf9-d39b1470054f,40,,"[55.9, 57.7]",3754331,0,,,,True,0.56422454,,,,,"[76.6, 70.8]",Low Pass,,24.496939,,Incomplete,,Michail Antonio,3349.0,,,,,Recovery,1,Regular Play,Samuel Mark Byram,3586.0,Right Back,4,Sunderland,41,"['19986eb7-11a9-44a4-a1b7-15e09ca596d3', '3b9e5936-9b0c-4fa2-818d-9af0aac138c1', 'a2516483-652f-4389-8ef6-122616899603', 'aee3521a-c675-4129-9195-1e522087b51a']",47,,,,,,,,,,,,,,,,,West Ham United,40,00:00:47.976,Pass,True
,,,,,,,,,,,,,,,,,0.887157,,,,,,,,,,,,,,,969a2b50-da10-4be2-9475-ac957621a97e,45,,"[42.0, 12.1]",3754331,0,,,,,0.83571535,,Right Foot,,,"[48.6, 19.4]",Ground Pass,,9.84124,,,,Wahbi Khazri,3196.0,,,,,,1,Regular Play,Yann Gérard M''Vila,4429.0,Left Center Midfield,4,Sunderland,41,['387de90f-6bfc-4107-8e5a-ea8c2c51e225'],52,,,,,,,,,,,,,,,,,Sunderland,41,00:00:52.362,Pass,
,,,,,,,,,,,,,,,,,2.428198,,,,,,,,,,,,,,,5603e589-f0a0-471a-895c-149532c7e0b9,48,,"[47.8, 28.0]",3754331,0,,,,,0.8773204,,Right Foot,,,"[86.7, 74.8]",High Pass,,60.855976,,,,Dame N''Doye,16295.0,,True,,,,1,Regular Play,Wahbi Khazri,3196.0,Left Midfield,4,Sunderland,41,['e36ea57b-b039-4de6-8250-b1f65493d6c6'],55,,,,,,,,,,,,,,,,,Sunderland,41,00:00:55.289,Pass,
,,,,,,,,,,,,,,,,,1.814442,,,,,,,,,,,,,,,3b966d80-c689-467f-bf5f-50d98e9ccec0,50,,"[86.7, 74.8]",3754331,0,,,,,-2.025897,,Head,,,"[79.8, 60.7]",Low Pass,,15.69777,,,,Lee Cattermole,10783.0,,,,,,1,Regular Play,Dame N''Doye,16295.0,Right Midfield,4,Sunderland,41,['c5d5b5ce-1fc1-4082-9140-5f1091641102'],57,,,,,,,,,,,,,,,,,Sunderland,41,00:00:57.717,Pass,
,,,,,,,,,,,,,,,,,0.09819,,,,,,,,,,,,,,,8c8ca219-8ee3-4c1e-8722-63b30a4db365,53,,"[98.0, 70.7]",3754331,1,,,,,-1.4025896,,Right Foot,,,"[98.9, 65.4]",Ground Pass,,5.375872,,Incomplete,,Jermain Defoe,3337.0,,,,,,1,Regular Play,Lee Cattermole,10783.0,Right Center Midfield,4,Sunderland,41,"['4d821cc2-baa5-40d3-8eea-c29c73cf11d6', '86a1c3f5-1908-4b2f-bda1-a2f4e63a21e3']",2,,,,,,,,,,,,,,,,,Sunderland,41,00:01:02.700,Pass,
,,,,,,,,,,,,,,,,,1.315962,,,,,,,,,,,,,,,2b9e71d8-5a5b-402f-85b0-d5ddfc95d9d4,56,,"[120.0, 80.0]",3754331,1,,,,,-1.8068894,,Right Foot,,,"[111.7, 45.5]",Low Pass,,35.484364,,Incomplete,True,Lamine Koné,13286.0,,,Outswinging,,Corner,1,From Corner,Wahbi Khazri,3196.0,Left Midfield,5,Sunderland,41,"['33c709d2-f745-4e33-aa2f-6b5857cb0921', 'c26f9715-ba8b-4c11-be24-b40ba9fe150c']",39,,,,,,,,,,,,,,,,,Sunderland,41,00:01:39.385,Pass,
,,,,,,,,,,,,,,,,,1.294384,,,,,,,,,,,,,,,f9bcce1a-43f1-43aa-a7fe-e5fc0a35de36,59,,"[120.0, 80.0]",3754331,2,,,,,-1.6713463,,Right Foot,,,"[116.6, 46.3]",High Pass,,33.87108,,Incomplete,True,John O''Shea,16890.0,,,Outswinging,,Corner,1,From Corner,Wahbi Khazri,3196.0,Left Midfield,6,Sunderland,41,"['02c21126-1ee2-423f-a98f-9f257474e51b', '6e6beb14-be63-4ca9-b4a3-cb7bd2d869e5']",6,,,,,,,,,,,,,,,,,Sunderland,41,00:02:06.863,Pass,
,,,,,,,,,,,,,,,,,1.01736,,,,,,,,,,,,,,,39b291ab-4ae6-4e76-8671-709ad0a6ee75,62,,"[86.0, 58.5]",3754331,2,,,,,0.8891905,,Right Foot,,,"[98.9, 74.4]",Ground Pass,,20.474863,,,,Wahbi Khazri,3196.0,,,,,Recovery,1,From Corner,Lee Cattermole,10783.0,Right Center Midfield,6,Sunderland,41,['5c7e5cc6-67c2-407b-a505-e10931596f57'],11,,,,,,,,,,,,,,,,,Sunderland,41,00:02:11.278,Pass,
,,,,,,,,,,,,,,,,,0.617691,,,,,,,,,,,,,,,d5b97c72-9407-4f7e-83bb-491a024f2c13,68,,"[14.2, 6.4]",3754331,2,,,,,1.4659194,,Right Foot,,,"[14.8, 12.1]",Ground Pass,,5.731492,,Incomplete,,,,,,,,Recovery,1,From Corner,Emmanuel Emenike,128704.0,Center Forward,6,Sunderland,41,"['114bb321-6f31-472b-8a99-c0a490498bce', '878aff47-f1db-4231-bc43-291bcdab1517']",15,,,,,,,,,,,,,,,,,West Ham United,40,00:02:15.182,Pass,True
,,,,,,,,,,,,,,,,,0.549257,,,,,,,,,,,,,,,31668f59-5d1e-4114-809f-ad790e7e4369,75,,"[114.7, 54.7]",3754331,2,,,,,-1.4898922,,Right Foot,True,,"[115.6, 43.6]",Ground Pass,,11.136427,,Incomplete,,Dame N''Doye,16295.0,,,,,,1,From Corner,Wahbi Khazri,3196.0,Left Midfield,6,Sunderland,41,"['0c03a7ac-3f2e-4f22-9998-09c84c529a25', 'bae60869-69dc-4631-946b-42b7fa1f1299']",18,,,,,,,,,,,,,,,,,Sunderland,41,00:02:18.657,Pass,
,,,,,,,,,,,,,,,,,3.640906,,,,,,,,,,,,,,,a4a1007b-c19a-4b9f-bb13-7189ef2f06bd,81,,"[5.0, 10.9]",3754331,2,,,,,-0.2079932,,Left Foot,,,"[55.7, 0.2]",High Pass,,51.81679,,Out,,Dimitri Payet,3491.0,,,,,,1,From Corner,Aaron Cresswell,3062.0,Left Back,6,Sunderland,41,"['0e66cb07-d973-42e7-96cc-f26616d6a326', 'd06fc44e-1b02-4a8a-823a-cb45bdb0ad11']",23,,,,,,,,,,,,,,,,,West Ham United,40,00:02:23.086,Pass,True
,,,,,,,,,,,,,,,,,1.640178,,,,,,,,,,,,,,,3691f5ba-201a-4d23-a95b-c6e6320088ee,83,,"[66.4, 80.0]",3754331,2,,True,,,-0.3581583,,,,,"[84.3, 73.3]",High Pass,,19.112823,,Incomplete,,Dame N''Doye,16295.0,,,,,Throw-in,1,From Throw In,DeAndre Yedlin,3658.0,Right Back,7,Sunderland,41,"['094545ec-c2c1-4826-b1c4-1c2a820c36e3', '5a448de9-eb49-4ae1-8a18-d1473ebe6f69']",40,,,,,,,,,,,,,,,,,Sunderland,41,00:02:40.889,Pass,
,,,,,,,,,,,,,,,,,2.692986,,,,,,,,,,,,,,,094545ec-c2c1-4826-b1c4-1c2a820c36e3,86,,"[35.8, 6.8]",3754331,2,,,,True,-2.836686,,,,,"[16.1, 0.6]",High Pass,,20.652603,,Out,,Aaron Cresswell,3062.0,,,,,Interception,1,From Throw In,Cheikhou Kouyaté,3684.0,Right Center Midfield,7,Sunderland,41,"['3691f5ba-201a-4d23-a95b-c6e6320088ee', '8a70867e-8f4f-408c-97ac-abb17d2e947c', 'd690d915-3ff9-4d4b-af17-140f720420b5']",42,,,,,,,,,,,,,,,,,West Ham United,40,00:02:42.529,Pass,True
,,,,,,,,,,,,,,,,,1.851681,,,,,,,,,,,,,,,6146c835-17ff-4278-9529-4d33d003bb86,88,,"[98.2, 80.0]",3754331,3,,,,,-2.7707014,,,,,"[69.4, 68.8]",Low Pass,,30.901133,,,,Lamine Koné,13286.0,,,,,Throw-in,1,From Throw In,DeAndre Yedlin,3658.0,Right Back,8,Sunderland,41,['f9c99f72-805d-42d7-931a-57c0a0cd09a1'],3,,,,,,,,,,,,,,,,,Sunderland,41,00:03:03.185,Pass,
,,,,,,,,,,,,,,,,,3.060244,,,,,,,,,,,,,,,05ac6bb1-c7e1-49c3-8d94-9d7d8579b8f0,91,,"[65.5, 64.5]",3754331,3,,,,,-2.0130367,,Right Foot,,,"[50.3, 32.4]",Low Pass,,35.5169,,,,John O''Shea,16890.0,,,,,,1,From Throw In,Lamine Koné,13286.0,Right Center Back,8,Sunderland,41,['d23ef362-a638-4119-b0d1-2fd30f62f130'],6,,,,,,,,,,,,,,,,,Sunderland,41,00:03:06.216,Pass,
,,,,,,,,,,,,,,,,,2.191929,,,,,,,,,,,,,,,1fdf772e-be00-43f6-9f55-854f77b801d7,94,,"[51.4, 35.0]",3754331,3,,,,,0.5792309,,Left Foot,,,"[85.8, 57.5]",High Pass,,41.104866,,,,Dame N''Doye,16295.0,,,,,,1,From Throw In,John O''Shea,16890.0,Left Center Back,8,Sunderland,41,['d9cc5f5d-2486-4663-af20-27f98e2806d9'],10,,,,,,,,,,,,,,,,,Sunderland,41,00:03:10.956,Pass,
,,,,,,,,,,,,,,,,,2.572622,,,,,,,,,,,,,,,0efc9830-96ce-4755-9d8c-9d31081f09d8,96,,"[85.4, 56.2]",3754331,3,,,,,-0.27379772,,Head,,,"[108.9, 49.6]",High Pass,,24.40922,,Incomplete,,Lee Cattermole,10783.0,,,,,,1,From Throw In,Dame N''Doye,16295.0,Right Midfield,8,Sunderland,41,"['b093ee10-a076-4538-b22a-339f5e25545c', 'ed707258-d58d-4a08-bc35-a1e6dbe54bf5']",13,,,,,,,,,,,,,,,,,Sunderland,41,00:03:13.188,Pass,
,,,,,,,,,,,,,,,,,1.180271,,,,,,,,,,,,,,,fe00aaf2-9096-431d-b623-67f8f8f425f2,100,,"[22.3, 27.8]",3754331,3,,,,,0.67673695,,Left Foot,,,"[34.5, 37.6]",Ground Pass,,15.648643,,,,Cheikhou Kouyaté,3684.0,,,,,,1,From Keeper,Adrián San Miguel del Castillo,3623.0,Goalkeeper,9,West Ham United,40,['3387acf9-2556-4e2c-a09c-facf3b3bb9e7'],25,,,,,,,,,,,,,,,,,West Ham United,40,00:03:25.773,Pass,
,,,,,,,,,,,,,,,,,2.155954,,,,,,,,,,,,,,,bbb05485-a9b0-4b70-b3a1-432992d5cab7,103,,"[32.8, 41.5]",3754331,3,,,,,1.7795335,,Right Foot,,,"[28.5, 61.8]",Ground Pass,,20.750422,,,,James Collins,3482.0,,,,,,1,From Keeper,Cheikhou Kouyaté,3684.0,Right Center Midfield,9,West Ham United,40,['c0b4c2d6-e1e3-419d-82f4-62f9d248f473'],28,,,,,,,,,,,,,,,,,West Ham United,40,00:03:28.147,Pass,
,,,,,,,,,,,,,,,,,0.835075,,,,,,,,,,,,,,,96095449-1b9b-4507-9a19-13b1107fa7ce,106,,"[28.7, 60.7]",3754331,3,,,,,-0.5774396,,Right Foot,,,"[35.3, 56.4]",Ground Pass,,7.877182,,,,Cheikhou Kouyaté,3684.0,,,,,,1,From Keeper,James Collins,3482.0,Right Center Back,9,West Ham United,40,['38601b23-71e6-4239-806f-4c8943d884d7'],31,,,,,,,,,,,,,,,,,West Ham United,40,00:03:31.370,Pass,
,,,,,,,,,,,,,,,,,2.063136,,,,,,,,,,,,,,,144767bf-fe05-454b-97e1-19ac594212c7,109,,"[37.7, 54.9]",3754331,3,,,,,-1.2513376,,Right Foot,,,"[50.7, 15.6]",Ground Pass,,41.39432,,,,Manuel Lanzini,3595.0,,,,,,1,From Keeper,Cheikhou Kouyaté,3684.0,Right Center Midfield,9,West Ham United,40,['b7ed2b84-7aa4-47ca-b634-36b61095581b'],33,,,,,,,,,,,,,,,,,West Ham United,40,00:03:33.610,Pass,
,,,,,,,,,,,,,,,,,0.75877,,,,,,,,,,,,,,,ef18f547-62ab-42af-861a-4b5d4996ca43,112,,"[63.8, 17.1]",3754331,3,,,,,0.017697267,,Right Foot,,,"[75.1, 17.3]",Ground Pass,,11.30177,,,,Dimitri Payet,3491.0,,,,,,1,From Keeper,Manuel Lanzini,3595.0,Left Center Midfield,9,West Ham United,40,['e2697333-0208-4220-8af1-d7a98d3319fc'],39,,,,,,,,,,,,,,,,,West Ham United,40,00:03:39.018,Pass,
,,,,,,,,,,,,,,,,,1.997348,,,,,,,,,,,,,,,2344e0a8-616a-49a7-9f5a-2431a2d0882c,116,,"[70.6, 5.3]",3754331,3,,,,,2.672274,,Right Foot,,,"[49.5, 16.0]",Ground Pass,,23.65798,,,,Angelo Obinze Ogbonna,3843.0,,,,,,1,From Keeper,Dimitri Payet,3491.0,Left Wing,9,West Ham United,40,"['deed0272-0238-4a0b-8105-5e817bee412b', 'e12ff12c-0ed7-495a-8736-e4de4e2c8910']",41,,,,,,,,,,,,,,,,,West Ham United,40,00:03:41.207,Pass,True
,,,,,,,,,,,,,,,,,0.702557,,,,,,,,,,,,,,,783b3635-eaae-47b0-97ed-27a5bf566c3e,119,,"[49.5, 16.0]",3754331,3,,,,,-0.2046418,,Right Foot,,,"[54.8, 14.9]",Ground Pass,,5.4129477,,,,Manuel Lanzini,3595.0,,,,,,1,From Keeper,Angelo Obinze Ogbonna,3843.0,Left Center Back,9,West Ham United,40,['34197a7e-41e6-4c16-9655-ee9597da54e2'],44,,,,,,,,,,,,,,,,,West Ham United,40,00:03:44.084,Pass,
,,,,,,,,,,,,,,,,,2.24134,,,,,,,,,,,,,,,f000eeca-03dd-4169-a43c-41818d10c6ae,122,,"[50.1, 18.1]",3754331,3,,,,,1.8935918,,Right Foot,,,"[40.5, 46.8]",Ground Pass,,30.263014,,,,James Collins,3482.0,,,,,,1,From Keeper,Manuel Lanzini,3595.0,Left Center Midfield,9,West Ham United,40,['5ff1223c-5a46-4441-ab42-45e844b6d56d'],45,,,,,,,,,,,,,,,,,West Ham United,40,00:03:45.833,Pass,
,,,,,,,,,,,,,,,,,2.022188,,,,,,,,,,,,,,,8734b1d0-6f16-49f6-a3fa-6b518ccb0a67,126,,"[41.8, 53.6]",3754331,3,,,,,0.5611634,,Right Foot,,,"[69.8, 71.2]",High Pass,,33.072044,,Incomplete,,Michail Antonio,3349.0,,,,,,1,From Keeper,James Collins,3482.0,Right Center Back,9,West Ham United,40,"['13b097ef-82b4-4648-a9f1-9ccf23e5619a', '683909b3-8f55-4c23-abe8-09ce194e5342', '81394bb4-4545-42d5-9a19-a21c9278ba67']",49,,,,,,,,,,,,,,,,,West Ham United,40,00:03:49.901,Pass,True
