ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6f32b936-988d-4210-bad7-b6befb1da264,1,,,,3754307,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Manchester City,36,,0,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 3291, 'name': 'Joe Hart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3052, 'name': 'Pablo Javier Zabaleta Girod'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 5}, {'player': {'id': 3090, 'name': 'Nicolás Hernán Otamendi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 30}, {'player': {'id': 3389, 'name': 'Eliaquim Mangala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 20}, {'player': {'id': 5596, 'name': 'Aleksandar Kolarov'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 11}, {'player': {'id': 16003, 'name': 'Fernando Francisco Reges'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 42}, {'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 15}, {'player': {'id': 3064, 'name': 'David Josué Jiménez Silva'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 21}, {'player': {'id': 3708, 'name': 'Kelechi Promise Iheanacho'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 72}, {'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 10}]}",Manchester City,36,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6844dc27-9640-48a6-a227-66f8242f2607,2,,,,3754307,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Manchester City,36,,0,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 20446, 'name': 'Shay Given'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 24}, {'player': {'id': 3643, 'name': 'Phil Bardsley'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 4035, 'name': 'Ryan Shawcross'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 17}, {'player': {'id': 40121, 'name': 'Philipp Wollscheid'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 26}, {'player': {'id': 6560, 'name': 'Marc Muniesa Martínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 5}, {'player': {'id': 3480, 'name': 'Geoff Cameron'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 20}, {'player': {'id': 9625, 'name': 'Glenn Whelan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 3603, 'name': 'Mame Biram Diouf'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 18}, {'player': {'id': 4346, 'name': 'Gilbert Gianelli Imbula Wanga'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 21}, {'player': {'id': 3325, 'name': 'Marko Arnautović'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 3265, 'name': 'José Luis Sanmartín Mato'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 11}]}",Stoke City,30,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,cb2629e2-a4f2-4350-a589-096f056ad366,3,,,,3754307,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Manchester City,36,['9b0a2e45-990b-4da4-9bfc-fc51ebe1f4ee'],0,,,,,,,,,,,,,,,,Manchester City,36,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9b0a2e45-990b-4da4-9bfc-fc51ebe1f4ee,4,,,,3754307,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Manchester City,36,['cb2629e2-a4f2-4350-a589-096f056ad366'],0,,,,,,,,,,,,,,,,Stoke City,30,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f6bbc4c8-6660-4eb1-8f51-2b8dbbd6138b,1869,,,,3754307,45,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,,,,82,Stoke City,30,['24ff6264-80ad-4326-9673-7318a037d0ac'],0,,,,,,,,,,,,,,,,Manchester City,36,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,24ff6264-80ad-4326-9673-7318a037d0ac,1870,,,,3754307,45,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,,,,82,Stoke City,30,['f6bbc4c8-6660-4eb1-8f51-2b8dbbd6138b'],0,,,,,,,,,,,,,,,,Stoke City,30,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.131013,,,,,,,,,,,,,,5fe21883-80e4-4c1e-acf6-6e8caa8840f3,5,,,"[60.0, 40.0]",3754307,0,,,,,1.6373645,,Right Foot,,,"[59.9, 41.5]",,Ground Pass,1.5033296,,,Kelechi Promise Iheanacho,3708.0,,,,,Kick Off,1,From Kick Off,Sergio Leonel Agüero del Castillo,3237.0,Left Center Forward,2,Manchester City,36,['5b7e3331-5f96-45b9-833e-e209915e3b8e'],0,,,,,,,,,,,,,,,,Manchester City,36,00:00:00.426,Pass,
,,,,,,,,,,,,,,,0.88193,,,,,,,,,,,,,,39620404-0460-40eb-a19e-d0647830f9f3,8,,,"[59.9, 41.7]",3754307,0,,,,,-2.748832,,Right Foot,,,"[52.9, 38.8]",,Ground Pass,7.5769386,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,From Kick Off,Kelechi Promise Iheanacho,3708.0,Right Center Forward,2,Manchester City,36,['43d793df-f394-4c0a-b68c-11013fe341b1'],0,,,,,,,,,,,,,,,,Manchester City,36,00:00:00.688,Pass,
,,,,,,,,,,,,,,,1.676809,,,,,,,,,,,,,,074d2c2d-31aa-4875-b36c-dd60ec0ea75d,12,,,"[52.2, 38.6]",3754307,0,,,,,-2.1561108,,Left Foot,,,"[35.1, 12.8]",,Ground Pass,30.952383,,,Eliaquim Mangala,3389.0,,,,,,1,From Kick Off,Gnégnéri Yaya Touré,3087.0,Left Defensive Midfield,2,Manchester City,36,"['540ecad3-f2de-4961-b457-20bb2fe013f3', '5c4d3942-422d-4c0f-9f3f-736321597f8f']",2,,,,,,,,,,,,,,,,Manchester City,36,00:00:02.086,Pass,True
,,,,,,,,,,,,,,,1.37483,,,,,,,,,,,,,,901c960d-bc49-4861-9538-70b8124e18b5,15,,,"[35.3, 12.6]",3754307,0,,,,,-0.5635775,,Left Foot,,,"[49.7, 3.5]",,Ground Pass,17.034376,,,Aleksandar Kolarov,5596.0,,,,,,1,From Kick Off,Eliaquim Mangala,3389.0,Left Center Back,2,Manchester City,36,['97b0ca84-c23f-4117-a748-dc9f18971366'],4,,,,,,,,,,,,,,,,Manchester City,36,00:00:04.979,Pass,
,,,,,,,,,,,,,,,1.537684,,,,,,,,,,,,,,89fc57f1-1832-4411-9b10-e4832abb37d8,18,,,"[62.7, 3.3]",3754307,0,,,,,0.7292324,,Left Foot,,,"[89.0, 26.8]",,High Pass,35.269535,Incomplete,,Kelechi Promise Iheanacho,3708.0,,,,,,1,From Kick Off,Aleksandar Kolarov,5596.0,Left Back,2,Manchester City,36,"['14d43149-1be3-4137-9b80-bcf2da455c3a', '27e90b91-d556-4469-902d-665d0c9c28bd']",10,,,,,,,,,,,,,,,,Manchester City,36,00:00:10.161,Pass,
,,,,,,,,,,,,,,,1.835184,,,,,,,,,,,,,,3bef0377-a872-4776-8d11-81f4828d20c5,21,,,"[51.3, 56.0]",3754307,0,,,,,-0.98788273,,Right Foot,,,"[57.3, 46.9]",,High Pass,10.9,,,José Luis Sanmartín Mato,3265.0,,,,,Recovery,1,Regular Play,Gilbert Gianelli Imbula Wanga,4346.0,Center Attacking Midfield,3,Stoke City,30,['9ce2b9e6-bffc-4933-bb9e-7be7c56f1df1'],12,,,,,,,,,,,,,,,,Stoke City,30,00:00:12.929,Pass,
,,,,,,,,,,,,,,,0.973593,,,,,,,,,,,,,,00a49331-e4d2-4c65-9f33-1921a66e1e67,24,,,"[57.3, 46.9]",3754307,0,,,,True,-3.1121893,,,,,"[50.5, 46.7]",,High Pass,6.8029404,,,Glenn Whelan,9625.0,,,,,,1,Regular Play,José Luis Sanmartín Mato,3265.0,Center Forward,3,Stoke City,30,"['85417782-675b-4986-a064-36e764a840ac', '962b693d-47be-4200-a384-457a7df810d4']",14,,,,,,,,,,,,,,,,Stoke City,30,00:00:14.764,Pass,True
,,,,,,,,,,,,,,,0.865858,,,,,,,,,,,,,,1d1d6269-0515-4ee6-a2e6-09fd88f050a7,27,,,"[50.7, 46.5]",3754307,0,,,,,-0.7921095,,Right Foot,,,"[58.1, 39.0]",,Ground Pass,10.536128,,,Marko Arnautović,3325.0,,,,,,1,Regular Play,Glenn Whelan,9625.0,Left Defensive Midfield,3,Stoke City,30,['063aacee-bf0a-4867-ba59-7e2323498e53'],16,,,,,,,,,,,,,,,,Stoke City,30,00:00:16.323,Pass,
,,,,,,,,,,,,,,,1.495677,,,,,,,,,,,,,,e3259aea-a906-42a9-9b24-bcd73c9ce9d0,32,,,"[54.1, 39.4]",3754307,0,,,,,1.5142529,,Left Foot,,,"[55.0, 55.3]",,Ground Pass,15.925451,,,Jesús Navas González,6821.0,,,,,Recovery,1,Regular Play,Eliaquim Mangala,3389.0,Left Center Back,4,Manchester City,36,['d95b8784-c141-4cc3-ad40-099f2747c31c'],18,,,,,,,,,,,,,,,,Manchester City,36,00:00:18.215,Pass,
,,,,,,,,,,,,,,,0.82347,,,,,,,,,,,,,,723dcfa9-638e-4d7c-b759-53361a48fcbd,35,,,"[64.0, 43.3]",3754307,0,,,,,-1.2315037,,Right Foot,,,"[68.8, 29.7]",,Ground Pass,14.422205,,,David Josué Jiménez Silva,3064.0,,,,,,1,Regular Play,Jesús Navas González,6821.0,Right Midfield,4,Manchester City,36,['a5be1c6e-a9db-43f9-a8b0-8acdfeb0922b'],23,,,,,,,,,,,,,,,,Manchester City,36,00:00:23.149,Pass,
,,,,,,,,,,,,,,,0.626293,,,,,,,,,,,,,,a6d0c7a6-6e92-49ae-900f-cf90cd404db6,39,,,"[72.3, 28.1]",3754307,0,,,,,-0.11870534,,Right Foot,,,"[83.2, 26.8]",,Ground Pass,10.977249,,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,1,Regular Play,David Josué Jiménez Silva,3064.0,Left Midfield,4,Manchester City,36,"['6cb8e735-efc8-4bb4-a9df-9fbdea708a24', 'fcde5040-a2a6-4cea-bd4b-7c0abb3f320b']",24,,,,,,,,,,,,,,,,Manchester City,36,00:00:24.998,Pass,True
,,,,,,,,,,,,,,,1.465036,,,,,,,,,,,,,,3cc7fccd-d37d-4121-bf8b-507de81a0352,43,,,"[81.6, 26.8]",3754307,0,,,,,-1.8831428,,Left Foot,,,"[75.4, 7.6]",,Ground Pass,20.176224,,,Aleksandar Kolarov,5596.0,,,,,,1,Regular Play,Sergio Leonel Agüero del Castillo,3237.0,Left Center Forward,4,Manchester City,36,"['4bf1b37b-8404-4e5e-a624-130d40af2b6e', 'b7f72e14-914b-4315-81ff-cc6a8205cf15']",25,,,,,,,,,,,,,,,,Manchester City,36,00:00:25.704,Pass,True
,,,,,,,,,,,,,,,1.050839,,,,,,,,,,,,,,9248d6d6-ccac-44b3-97b7-74863385851b,46,,,"[82.6, 7.2]",3754307,0,,,,,1.3734008,,Left Foot,,,"[84.2, 15.2]",,Ground Pass,8.158431,,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,1,Regular Play,Aleksandar Kolarov,5596.0,Left Back,4,Manchester City,36,['546b336e-c127-4e7d-88d7-4e1e48219da8'],28,,,,,,,,,,,,,,,,Manchester City,36,00:00:28.658,Pass,
,,,,,,,,,,,,,,,1.244963,,,,,,,,,,,,,,1222faad-6119-458d-aad6-25c0847c8e94,49,,,"[84.2, 13.2]",3754307,0,,,,,-0.98788273,,Right Foot,,,"[90.2, 4.1]",,Ground Pass,10.9,,,Jesús Navas González,6821.0,,,,,,1,Regular Play,Sergio Leonel Agüero del Castillo,3237.0,Left Center Forward,4,Manchester City,36,['a7b76c23-9e2b-4845-b460-c91b8ff9325e'],31,,,,,,,,,,,,,,,,Manchester City,36,00:00:31.563,Pass,
,,,,,,,,,,,,,,,0.59987,,,,,,,,,,,,,,d018feb2-5952-48d8-8eec-b05f1e047c22,52,,,"[91.5, 5.3]",3754307,0,,,,,2.9113731,,Right Foot,,,"[85.1, 6.8]",,Ground Pass,6.5734315,,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,1,Regular Play,Jesús Navas González,6821.0,Right Midfield,4,Manchester City,36,['d654c63d-3730-446b-b28f-6501c453da91'],35,,,,,,,,,,,,,,,,Manchester City,36,00:00:35.974,Pass,
,,,,,,,,,,,,,,,1.023885,,,,,,,,,,,,,,23200340-e670-4ae8-ba58-03b18a15dd14,55,,,"[84.2, 3.9]",3754307,0,,,,,2.5715523,,Right Foot,,,"[76.4, 8.9]",,Ground Pass,9.264988,,,Fernando Francisco Reges,16003.0,,,,,,1,Regular Play,Sergio Leonel Agüero del Castillo,3237.0,Left Center Forward,4,Manchester City,36,['f9e6a285-1e66-43e3-a4d0-55a5b366dd0a'],38,,,,,,,,,,,,,,,,Manchester City,36,00:00:38.226,Pass,
,,,,,,,,,,,,,,,0.686987,,,,,,,,,,,,,,0de54618-ec37-4024-a8ef-e4e23d3cb2bf,58,,,"[76.4, 11.7]",3754307,0,,,,,1.0893991,,Right Foot,,,"[79.9, 18.4]",,Ground Pass,7.5591006,,,David Josué Jiménez Silva,3064.0,,,,,,1,Regular Play,Fernando Francisco Reges,16003.0,Right Defensive Midfield,4,Manchester City,36,['66878f1b-887b-4da1-9df3-2dee944308b0'],39,,,,,,,,,,,,,,,,Manchester City,36,00:00:39.985,Pass,
,,,,,,,,,,,,,,,0.848165,,,,,,,,,,,,,,f73ad553-8001-4076-8927-6dc07e56e7b2,61,,,"[79.9, 18.4]",3754307,0,,,,,-0.6717954,,Left Foot,,,"[88.2, 11.8]",,Ground Pass,10.604244,,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,1,Regular Play,David Josué Jiménez Silva,3064.0,Left Midfield,4,Manchester City,36,['916e3141-f542-4488-a2fb-55509ec73448'],40,,,,,,,,,,,,,,,,Manchester City,36,00:00:40.792,Pass,
,,,,,,,,,,,,,,,0.84935,,,,,,,,,,,,,,19bcc80a-b0fb-4868-bcfe-d78bc4be6bb1,64,,,"[88.2, 11.8]",3754307,0,,,,,1.7010077,,Right Foot,,,"[87.1, 20.2]",,Low Pass,8.471718,,,David Josué Jiménez Silva,3064.0,,,,,,1,Regular Play,Sergio Leonel Agüero del Castillo,3237.0,Left Center Forward,4,Manchester City,36,['daa69165-0b07-4c5d-8b58-f6ef30f3fed1'],41,,,,,,,,,,,,,,,,Manchester City,36,00:00:41.760,Pass,
,,,,,,,,,,,,,,,2.386928,,,,,,,,,,,,,,739e379c-f567-47ae-929e-074aab3d2e6b,67,,,"[91.3, 20.5]",3754307,0,,,,,0.013332543,,Left Foot,,,"[113.8, 20.8]",,Ground Pass,22.502,,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,1,Regular Play,David Josué Jiménez Silva,3064.0,Left Midfield,4,Manchester City,36,['9c0f67b6-3dec-4e9d-973a-739cc3d0f10a'],43,,,,,,,,,,,,,,,,Manchester City,36,00:00:43.176,Pass,
,,,,,,,,,,,,,,,0.094115,,,,,,,,,,,,,,f2912f68-d9d0-44ad-b295-90d01b657945,70,,,"[115.6, 22.9]",3754307,0,,,,,1.5707964,,Right Foot,,,"[115.6, 24.7]",,Ground Pass,1.8,Incomplete,,,,,,,,,1,Regular Play,Sergio Leonel Agüero del Castillo,3237.0,Left Center Forward,4,Manchester City,36,['8cbcdca1-b683-440d-b611-1d16cb7a2528'],47,,,,,,,,,,,,,,,,Manchester City,36,00:00:47.115,Pass,
,,,,,,,,,,,,,,,1.318209,,,,,,,,,,,,,,0218e36e-f4c4-4e6f-addb-a84b8d80d334,73,,,"[27.2, 53.7]",3754307,0,,,,,-0.74837804,,Right Foot,,,"[32.8, 48.5]",,Ground Pass,7.641989,,,José Luis Sanmartín Mato,3265.0,,,,,Recovery,1,Regular Play,Gilbert Gianelli Imbula Wanga,4346.0,Center Attacking Midfield,5,Stoke City,30,['e4e7aef5-a47c-4ca2-8189-9270c42d9c62'],49,,,,,,,,,,,,,,,,Stoke City,30,00:00:49.326,Pass,
,,,,,,,,,,,,,,,0.630399,,,,,,,,,,,,,,767f291d-e251-4597-bad5-961216d612e9,76,,,"[30.2, 48.3]",3754307,0,,,,,2.2621334,,Right Foot,,,"[27.8, 51.2]",,Ground Pass,3.764306,,,Gilbert Gianelli Imbula Wanga,4346.0,,,,,,1,Regular Play,José Luis Sanmartín Mato,3265.0,Center Forward,5,Stoke City,30,"['59a7b898-e0a4-445e-9084-cf6af48d5979', 'ec9510ba-76fd-4931-a8ba-ea6ebfbf732d']",50,,,,,,,,,,,,,,,,Stoke City,30,00:00:50.644,Pass,True
,,,,,,,,,,,,,,,1.742889,,,,,,,,,,,,,,7c719580-7acc-4221-8964-2475c2e7d3f9,80,,,"[31.7, 44.2]",3754307,1,,,,,-1.3487145,,Left Foot,,,"[36.6, 22.5]",,Ground Pass,22.246347,,,Philipp Wollscheid,40121.0,,,,,,1,Regular Play,Gilbert Gianelli Imbula Wanga,4346.0,Center Attacking Midfield,5,Stoke City,30,['57154876-5cdc-46c4-894c-18d894e74bba'],2,,,,,,,,,,,,,,,,Stoke City,30,00:01:02.367,Pass,
,,,,,,,,,,,,,,,1.244834,,,,,,,,,,,,,,6afaf1fc-eaad-486e-b676-08e2b36b7264,83,,,"[43.3, 19.0]",3754307,1,,,,,0.39615583,,Left Foot,,,"[64.1, 27.7]",,Low Pass,22.546175,Incomplete,,José Luis Sanmartín Mato,3265.0,,,,,,1,Regular Play,Philipp Wollscheid,40121.0,Left Center Back,5,Stoke City,30,"['397a2c23-24fd-4119-81d4-a3494de623d8', 'fff00cb7-3c64-4cdc-a030-0d3866e96370']",5,,,,,,,,,,,,,,,,Stoke City,30,00:01:05.696,Pass,
,,,,,,,,,,,,,,,0.676646,,,,,,,,,,,,,,cd30532a-acfa-404b-9cfd-7c45b3224a25,90,,,"[76.7, 51.0]",3754307,1,,,,,-0.42544964,,Right Foot,,,"[83.1, 48.1]",,Ground Pass,7.0263786,Incomplete,,Mame Biram Diouf,3603.0,,,Through Ball,True,,1,Regular Play,Geoff Cameron,3480.0,Right Defensive Midfield,5,Stoke City,30,"['2a18001c-08d6-4610-ab71-9c9097e054b9', '6fe3590e-94b8-4b85-bff4-cb45bb199719', '9c609325-310f-4ea9-8750-805f3936c60a']",11,,,,,,,,,,,,,,,,Stoke City,30,00:01:11.162,Pass,True
,,,,,,,,,,,,,,,2.099523,,,,,,,,,,,,,,923115af-bc7e-4118-ac98-01130b228ffc,95,,,"[53.3, 37.6]",3754307,1,,,,,-0.9267007,,Right Foot,,,"[73.5, 10.7]",,Ground Pass,33.640007,Incomplete,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Left Defensive Midfield,6,Manchester City,36,"['85fa63f1-ab6b-48d9-a3fb-ea42b38e6abe', 'd54499ea-9291-4ab5-a585-e3d049586801']",15,,,,,,,,,,,,,,,,Manchester City,36,00:01:15.337,Pass,
,,,,,,,,,,,,,,,2.639517,,,,,,,,,,,,,,2defd2f7-02a4-45c3-91d3-795a27c8184c,99,,,"[25.6, 9.3]",3754307,1,,,,,1.4207693,,Left Foot,,,"[29.5, 35.1]",,Ground Pass,26.093103,,,Nicolás Hernán Otamendi,3090.0,,,,,,1,Regular Play,Eliaquim Mangala,3389.0,Left Center Back,7,Manchester City,36,['e9b0028f-e110-4131-8ae8-f61d95402333'],27,,,,,,,,,,,,,,,,Manchester City,36,00:01:27.143,Pass,
,,,,,,,,,,,,,,,1.769348,,,,,,,,,,,,,,223ec5e0-10cf-4b5a-b153-56fd957e601f,102,,,"[35.1, 44.1]",3754307,1,,,,,1.1735017,,Right Foot,,,"[45.8, 69.6]",,Ground Pass,27.653933,,,Pablo Javier Zabaleta Girod,3052.0,,,,,,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Right Center Back,7,Manchester City,36,['e399f1f6-90ca-47e3-a878-a184d2acfb1a'],31,,,,,,,,,,,,,,,,Manchester City,36,00:01:31.412,Pass,
,,,,,,,,,,,,,,,0.824766,,,,,,,,,,,,,,c3f71d42-86d2-4e9d-bf77-2e071cac4927,105,,,"[46.2, 72.1]",3754307,1,,,,,-0.5547922,,Right Foot,,,"[53.3, 67.7]",,Ground Pass,8.352844,,,Kelechi Promise Iheanacho,3708.0,,,,,,1,Regular Play,Pablo Javier Zabaleta Girod,3052.0,Right Back,7,Manchester City,36,['9813eb15-12a7-41f0-bfad-10c7fe601d88'],34,,,,,,,,,,,,,,,,Manchester City,36,00:01:34.820,Pass,
,,,,,,,,,,,,,,,1.143214,,,,,,,,,,,,,,1226c322-97e4-4a2f-a8fb-2458fff2790a,112,,,"[65.5, 30.7]",3754307,1,,,,,1.1389401,,Right Foot,,,"[76.1, 53.7]",,Ground Pass,25.325087,,,Mame Biram Diouf,3603.0,,,,,,1,Regular Play,Marko Arnautović,3325.0,Left Wing,7,Manchester City,36,['4164a2da-cfc4-427b-9e47-11b75179e5b3'],40,,,,,,,,,,,,,,,,Stoke City,30,00:01:40.741,Pass,
,,,,,,,,,,,,,,,0.781208,,,,,,,,,,,,,,da218d1b-0816-47cf-9f16-d1f08c0548dd,118,,,"[26.8, 38.0]",3754307,1,,,,,-0.8712084,,Left Foot,,,"[35.3, 27.9]",,Ground Pass,13.200758,Incomplete,,,,,,,,Recovery,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Right Center Back,7,Manchester City,36,['d8a6d31d-5b11-4d58-b7c1-d277b8f7786f'],45,,,,,,,,,,,,,,,,Manchester City,36,00:01:45.215,Pass,
,,,,,,,,,,,,,,,1.63459,,,,,,,,,,,,,,7095fd9f-516a-44da-bacd-5bd84e2a9f3c,122,,,"[30.4, 30.4]",3754307,1,,,,,-1.1665051,,Right Foot,,,"[39.0, 10.3]",,Ground Pass,21.862526,,,David Josué Jiménez Silva,3064.0,,,,,,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Right Center Back,7,Manchester City,36,['42b701d6-0e75-47e8-9c24-8360e363341f'],47,,,,,,,,,,,,,,,,Manchester City,36,00:01:47.292,Pass,
,,,,,,,,,,,,,,,1.805254,,,,,,,,,,,,,,d45bfbe4-2bbc-47eb-831c-3fc7803bc673,130,,,"[78.2, 55.7]",3754307,3,,,,,-0.32667664,,Right Foot,,,"[108.6, 45.4]",,Ground Pass,32.097507,Injury Clearance,,,,,,,,,1,Other,Glenn Whelan,9625.0,Left Defensive Midfield,9,Stoke City,30,,7,,,,,,,,,,,,,,,,Stoke City,30,00:03:07.346,Pass,
,,,,,,,,,,,,,,,1.675861,,,,,,,,,,,,,,708527ac-5918-42b5-b387-92aadc33582e,133,,,"[12.3, 37.2]",3754307,3,,,,,0.69094324,,Keeper Arm,,,"[27.9, 50.1]",,Ground Pass,20.242777,,,Nicolás Hernán Otamendi,3090.0,,,,,,1,Regular Play,Joe Hart,3291.0,Goalkeeper,10,Manchester City,36,['98a59979-3285-469f-b514-4f6e18ca8c8c'],9,,,,,,,,,,,,,,,,Manchester City,36,00:03:09.901,Pass,
,,,,,,,,,,,,,,,1.251727,,,,,,,,,,,,,,236bd1b9-f179-463c-bed7-12adb1e82933,136,,,"[34.9, 52.8]",3754307,3,,,,,0.85519344,,Right Foot,,,"[50.2, 70.4]",,Ground Pass,23.320591,,,Pablo Javier Zabaleta Girod,3052.0,,,,,,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Right Center Back,10,Manchester City,36,['913e0782-7bd4-49e8-b2f4-ece24397f2bd'],13,,,,,,,,,,,,,,,,Manchester City,36,00:03:13.455,Pass,
,,,,,,,,,,,,,,,1.095572,,,,,,,,,,,,,,166f52d2-1ab3-4a00-a10e-9bcc3d34184f,139,,,"[50.6, 71.6]",3754307,3,,,,,0.16239892,,Right Foot,,,"[68.3, 74.5]",,Ground Pass,17.935997,,,Jesús Navas González,6821.0,,,,,,1,Regular Play,Pablo Javier Zabaleta Girod,3052.0,Right Back,10,Manchester City,36,['3ed04293-baaf-4719-99df-848d0a60f9ab'],16,,,,,,,,,,,,,,,,Manchester City,36,00:03:16.271,Pass,
,,,,,,,,,,,,,,,0.99075,,,,,,,,,,,,,,5f1e462b-e53f-466a-8e19-f0cb309a9070,143,,,"[66.9, 73.5]",3754307,3,,,,,-3.0164227,,Right Foot,,,"[51.8, 71.6]",,Ground Pass,15.219067,,,Pablo Javier Zabaleta Girod,3052.0,,,,,,1,Regular Play,Jesús Navas González,6821.0,Right Midfield,10,Manchester City,36,"['b30754ee-e16e-4be9-9679-c23e1db9b457', 'da1ef424-ad1c-4007-a0eb-56db8330e77c']",17,,,,,,,,,,,,,,,,Manchester City,36,00:03:17.828,Pass,True
,,,,,,,,,,,,,,,1.115219,,,,,,,,,,,,,,3708873d-9b66-4774-bed9-37424bdd9391,146,,,"[51.0, 70.8]",3754307,3,,,,,-2.0388784,,Right Foot,,,"[41.9, 52.8]",,Ground Pass,20.16953,,,Nicolás Hernán Otamendi,3090.0,,,,,,1,Regular Play,Pablo Javier Zabaleta Girod,3052.0,Right Back,10,Manchester City,36,['466e9e5a-2639-47ed-bd0e-426ecc893a63'],19,,,,,,,,,,,,,,,,Manchester City,36,00:03:19.912,Pass,
