ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.691865,,,,,,,,,,,,,ab6267bc-1b1c-4497-8ec1-b6cbabf85d23,17,,"[20.4, 28.8]",3754349,0,,,,-0.18339959,,Head,,,"[32.8, 26.5]",,High Pass,,12.611503,,,Mark Noble,3874.0,,,,,,Recovery,1,Regular Play,James Collins,3482.0,Right Center Back,3,West Ham United,40,['2001e094-0fcd-4b04-9060-e5c7ce309078'],9,,,,,,,,,,,,,,,,,,,West Ham United,40,00:00:09.275,Pass,
,,,,,,,,,,,,,,,,,1.304373,,,,,,,,,,,,,99287979-971b-4d1f-b507-6290dec0e4b1,19,,"[32.1, 28.0]",3754349,0,,,,-0.2793232,,Head,,,"[45.0, 24.3]",,High Pass,,13.420135,,,Dimitri Payet,3491.0,,,,,,,1,Regular Play,Mark Noble,3874.0,Left Defensive Midfield,3,West Ham United,40,['c57f69f4-0dab-41c8-a474-8bd224fc5bc9'],11,,,,,,,,,,,,,,,,,,,West Ham United,40,00:00:11.172,Pass,
,,,,,,,,,,,,,,,,,4.141917,,,,,,,,,,,,,7be786d8-f379-42f5-ba02-eb8ffaf9e796,23,,"[71.5, 57.0]",3754349,0,,,,-0.30714336,,Left Foot,,,"[94.2, 49.8]",,High Pass,,23.814491,Incomplete,,Harry Kane,10955.0,,,,,,Recovery,1,Regular Play,Kieran Trippier,3308.0,Right Back,3,West Ham United,40,"['5f52101b-104b-4cb4-ab58-7869ee1e1ff5', 'e97b29bc-860c-4bed-a326-acdfde0588d4']",13,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:13.731,Pass,
,,,,,,,,,,,,,,,,,0.486652,,,,,,,,,,,,,70555388-1f0b-4c97-bfd9-c5108fd8c329,32,,"[81.1, 23.9]",3754349,0,,,,-3.102397,,Right Foot,,,"[76.0, 23.7]",,Ground Pass,,5.10392,,,Mark Noble,3874.0,,,,,,,1,Regular Play,Emmanuel Emenike,128704.0,Center Forward,3,West Ham United,40,"['a5cacbfc-49f2-4abf-80ce-6ce276ef8fa8', 'bba43919-3d0f-420d-82bb-edd13560ec4a']",26,,,,,,,,,,,,,,,,,,,West Ham United,40,00:00:26.107,Pass,True
,,,,,,,,,,,,,,,,,1.014299,,,,,,,,,,,,,2de387ea-b77a-491d-90d1-f4549f0141eb,35,,"[74.9, 22.0]",3754349,0,,,,-1.2585692,,Right Foot,,,"[80.0, 6.2]",,Ground Pass,,16.60271,,,Dimitri Payet,3491.0,,,,,,,1,Regular Play,Mark Noble,3874.0,Left Defensive Midfield,3,West Ham United,40,['065dde20-7671-49d2-af32-5322b65bdcbb'],26,,,,,,,,,,,,,,,,,,,West Ham United,40,00:00:26.633,Pass,
,,,,,,,,,,,,,,,,,1.333899,,,,,,,,,,,,,6ba31e3b-8d6d-45f1-8c8e-e2ba7b66d112,52,,"[113.8, 5.5]",3754349,1,,,,1.6088731,,Right Foot,True,,"[112.6, 37.0]",,High Pass,,31.522848,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Dimitri Payet,3491.0,Left Wing,4,West Ham United,40,['779c1968-10d4-4cd5-b7f1-d587622727da'],20,,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:20.333,Pass,
,,,,,,,,,,,,,,,,,0.141237,,,,,,,,,,,,,a0ce1622-8927-4b1a-aa94-352349cf64d1,62,,"[13.7, 0.6]",3754349,1,,,,0.21293835,,Left Foot,,,"[17.4, 1.4]",,Low Pass,,3.7854986,Incomplete,,Nacer Chadli,4831.0,,,,,,,1,Regular Play,Ben Davies,3086.0,Left Back,5,Tottenham Hotspur,38,"['05c29a1b-d6eb-4f46-8666-78d88881f954', 'e583de47-530b-4146-b604-552c1794b7f4']",31,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:31.029,Pass,
,,,,,,,,,,,,,,,,,2.006123,,,,,,,,,,,,,590fec28-b916-4348-9f7e-ea20c44118ce,65,,"[21.0, 0.1]",3754349,1,,,,0.06294196,,,,,"[44.8, 1.6]",,High Pass,,23.847221,Incomplete,,Nacer Chadli,4831.0,,,,,,Throw-in,1,From Throw In,Ben Davies,3086.0,Left Back,6,Tottenham Hotspur,38,"['0b948299-e99b-4f0b-89c1-a67c6a9bfdc8', 'f0dac754-6758-4268-a9bb-a9c4f0cda816']",53,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:53.261,Pass,
,,,,,,,,,,,,,,,,,0.83637,,,,,,,,,,,,,0b948299-e99b-4f0b-89c1-a67c6a9bfdc8,67,,"[75.3, 78.5]",3754349,1,,,,-0.23783593,,Right Foot,,,"[85.2, 76.1]",,Low Pass,,10.186756,Incomplete,,Emmanuel Emenike,128704.0,,,,,,Recovery,1,From Throw In,Michail Antonio,3349.0,Right Wing,6,Tottenham Hotspur,38,"['590fec28-b916-4348-9f7e-ea20c44118ce', '72f45630-7a21-4d8f-9d35-a295aa976682', 'e3af7bcc-1c26-4aa9-ad95-d89b9d7a9150']",55,,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:55.267,Pass,
,,,,,,,,,,,,,,,,,0.747553,,,,,,,,,,,,,ae818f9e-5c5f-4180-bc2a-f3c5d339173d,71,,"[35.6, 5.3]",3754349,1,,,,-2.5722795,,Left Foot,,,"[30.6, 2.1]",,Ground Pass,,5.936329,,,Ben Davies,3086.0,,,,,,,1,From Throw In,Ryan Mason,40127.0,Left Center Midfield,6,Tottenham Hotspur,38,['69a4dbbf-8f6e-45a7-8bf2-a0beb8f99e52'],56,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:56.793,Pass,
,,,,,,,,,,,,,,,,,2.413678,,,,,,,,,,,,,a006f349-96f5-4d2f-88c1-dece3bc3d616,74,,"[30.0, 2.7]",3754349,1,,,,0.5293963,,Left Foot,,,"[58.2, 19.2]",,High Pass,,32.672466,Incomplete,,Erik Lamela,3585.0,,,,,,,1,From Throw In,Ben Davies,3086.0,Left Back,6,Tottenham Hotspur,38,"['0bcfea7c-52eb-453a-a49a-39c7b98188df', 'fdc04bfe-c403-43c5-a763-7732dfdef8f7']",57,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:57.660,Pass,
,,,,,,,,,,,,,,,,,1.227066,,,,,,,,,,,,,0bcfea7c-52eb-453a-a49a-39c7b98188df,76,,"[61.9, 60.9]",3754349,2,,,,-0.20795855,,Head,,,"[72.8, 58.6]",,High Pass,,11.1400175,Incomplete,,Dimitri Payet,3491.0,,,,,,Recovery,1,From Throw In,Angelo Obinze Ogbonna,3843.0,Left Center Back,6,Tottenham Hotspur,38,"['36ef9ed7-9c3d-4594-9afc-78a3aca3f36c', 'a006f349-96f5-4d2f-88c1-dece3bc3d616', 'c7c2c713-8739-4737-8794-6730d836c69c']",0,,,,,,,,,,,,,,,,,,,West Ham United,40,00:02:00.074,Pass,
,,,,,,,,,,,,,,,,,5.373513,,,,,,,,,,,,,c7c2c713-8739-4737-8794-6730d836c69c,78,,"[47.3, 21.5]",3754349,2,,,,-0.50953376,,Right Foot,,,"[85.6, 0.1]",,High Pass,,43.87311,Out,,Harry Kane,10955.0,,,,,,Recovery,1,From Throw In,Eric Dier,10956.0,Right Center Midfield,6,Tottenham Hotspur,38,"['0bcfea7c-52eb-453a-a49a-39c7b98188df', '16196156-cdfc-415a-9459-3d721be1f004']",1,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:01.301,Pass,
,,,,,,,,,,,,,,,,,1.69338,,,,,,,,,,,,,d2e43b76-0810-4194-ab77-179a239a9148,82,,"[37.0, 80.0]",3754349,2,,,,-0.31224716,,,,,"[65.5, 70.8]",,High Pass,,29.948122,Incomplete,,Emmanuel Emenike,128704.0,,,,,,Throw-in,1,From Throw In,Cheikhou Kouyaté,3684.0,Right Back,7,West Ham United,40,"['42bce406-398a-46d7-9e6b-0c139165822f', 'a3794a55-4ab3-4406-8d75-a1a99d58410d']",20,,,,,,,,,,,,,,,,,,,West Ham United,40,00:02:20.547,Pass,
,,,,,,,,,,,,,,,,,1.204831,,,,,,,,,,,,,a3794a55-4ab3-4406-8d75-a1a99d58410d,84,,"[54.6, 9.3]",3754349,2,,,,0.5120428,,Head,,,"[68.3, 17.0]",,High Pass,,15.715597,Incomplete,,Erik Lamela,3585.0,,,,,,Recovery,1,From Throw In,Ryan Mason,40127.0,Left Center Midfield,7,West Ham United,40,"['267a3703-bf79-4e61-a7cd-ea931d983003', 'adc9ba57-e0c9-4402-97cf-929aba15172b', 'd2e43b76-0810-4194-ab77-179a239a9148']",22,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:22.241,Pass,
,,,,,,,,,,,,,,,,,2.305292,,,,,,,,,,,,,267a3703-bf79-4e61-a7cd-ea931d983003,86,,"[51.8, 63.1]",3754349,2,,,,-1.4608519,,Right Foot,,,"[55.2, 32.3]",,High Pass,,30.987095,,,Aaron Cresswell,3062.0,,,,,,Recovery,1,From Throw In,Mark Noble,3874.0,Left Defensive Midfield,7,West Ham United,40,"['978f8c9e-0bf5-4bb4-ac8b-a3420293c5d1', 'a3794a55-4ab3-4406-8d75-a1a99d58410d']",23,,,,,,,,,,,,,,,,,,,West Ham United,40,00:02:23.446,Pass,
,,,,,,,,,,,,,,,,,0.963199,,,,,,,,,,,,,f7f0dbea-00cf-4fb6-90c1-00710b17d023,90,,"[82.6, 8.1]",3754349,2,,,,0.8491415,,Left Foot,,,"[98.0, 25.6]",,Ground Pass,,23.311155,,,Dimitri Payet,3491.0,,,,,,,1,From Throw In,Aaron Cresswell,3062.0,Left Back,7,West Ham United,40,"['65d006c3-a3c3-434b-9810-7d3705ff289a', 'dbf24aed-835f-4126-b269-e2ca7369e0b6']",30,,,,,,,,,,,,,,,,,,,West Ham United,40,00:02:30.501,Pass,True
,,,,,,,,,,,,,,,,,0.225719,,,,,,,,,,,,,fa141c33-4b48-45fa-a7fa-1ad01de11da5,94,,"[97.8, 28.6]",3754349,2,,,,1.959115,,Right Foot,,,"[96.9, 30.8]",,Ground Pass,,2.376973,Incomplete,,Manuel Lanzini,3595.0,,,,Through Ball,True,,1,From Throw In,Dimitri Payet,3491.0,Left Wing,7,West Ham United,40,"['886cb5ea-80b6-439b-818e-2f97d8db7338', 'bb55d327-23ea-4521-9bdb-4f6427f599b2', 'e360a90f-5d7d-49f8-9505-68e0501dd4a6']",32,,,,,,,,,,,,,,,,,,,West Ham United,40,00:02:32.831,Pass,True
,,,,,,,,,,,,,,,,,1.04699,,,,,,,,,,,,,1112f397-9944-4ce5-9603-38837d52ba38,98,,"[32.4, 47.2]",3754349,2,,,,2.5924397,,Right Foot,,,"[25.7, 51.3]",,Ground Pass,,7.8549347,,,Eric Dier,10956.0,,,,,,Recovery,1,Regular Play,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,8,Tottenham Hotspur,38,"['0d7061fc-5d46-4908-b85e-cdaa8c3f6515', '7afee6c7-b165-48bb-9bc4-e97949efb902']",34,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:34.039,Pass,True
,,,,,,,,,,,,,,,,,0.5116,,,,,,,,,,,,,dfb4dc89-db5c-4500-9995-b8e95ca63ab6,102,,"[29.2, 54.1]",3754349,2,,,,1.4117732,,Right Foot,,,"[30.9, 64.7]",,Ground Pass,,10.7354555,,,Kieran Trippier,3308.0,,,,,,,1,Regular Play,Eric Dier,10956.0,Right Center Midfield,8,Tottenham Hotspur,38,['59e7b4f5-c045-4f24-a258-6aec16d03d54'],36,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:36.239,Pass,
,,,,,,,,,,,,,,,,,0.788262,,,,,,,,,,,,,f3a69897-a4cc-44f6-ab14-e0fc2b9939e8,106,,"[31.3, 65.2]",3754349,2,,,,-0.28746322,,Left Foot,,,"[42.8, 61.8]",,Ground Pass,,11.992081,Incomplete,,Christian Dannemann Eriksen,3043.0,,,,,,,1,Regular Play,Kieran Trippier,3308.0,Right Back,8,Tottenham Hotspur,38,"['1acd9d65-6296-4518-ac6f-69c740ad3082', '6a5f918f-0ffc-4fe7-8c8b-44c98be69f08']",37,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:37.726,Pass,
,,,,,,,,,,,,,,,,,1.283033,,,,,,,,,,,,,9ac620de-6345-476a-a649-011302048435,116,,"[36.6, 75.9]",3754349,2,,,,-0.071307465,,Left Foot,,,"[57.6, 74.4]",,Low Pass,,21.053503,Incomplete,,Harry Kane,10955.0,,,,,,,1,Regular Play,Erik Lamela,3585.0,Left Wing,8,Tottenham Hotspur,38,"['594ae138-4df2-431f-910d-6ffe7002fb05', '5bb60427-9e08-4e1d-a546-1d43e466eb07', 'aa7030c6-2253-4059-bb11-34431f5fc5c8']",47,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:47.267,Pass,True
,,,,,,,,,,,,,,,,,2.21994,,,,,,,,,,,,,6e719c15-f685-4ea7-b38e-79659af1159f,120,,"[64.2, 5.7]",3754349,2,,,,0.6736211,,Left Foot,,,"[86.0, 23.1]",,High Pass,,27.89265,Pass Offside,,Emmanuel Emenike,128704.0,,,,,,,1,Regular Play,Angelo Obinze Ogbonna,3843.0,Left Center Back,8,Tottenham Hotspur,38,['b510365d-329d-47ab-a830-6f36162870eb'],49,,,,,,,,,,,,,,,,,,,West Ham United,40,00:02:49.777,Pass,
,,,,,,,,,,,,,,,,,1.705839,,,,,,,,,,,,,56bb4bf2-131f-4354-8d0c-6aeb0482447c,122,,"[34.9, 62.0]",3754349,3,,,,-1.6489657,,Right Foot,,,"[31.9, 23.7]",,Ground Pass,,38.417313,,,Kevin Wimmer,3611.0,,,,,,Free Kick,1,From Free Kick,Toby Alderweireld,20005.0,Right Center Back,9,Tottenham Hotspur,38,['6dc79672-14de-46bb-85da-82e6dc2ec940'],8,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:08.419,Pass,
,,,,,,,,,,,,,,,,,1.428049,,,,,,,,,,,,,1c2c8188-4d4b-4f34-abd4-e322f36416f1,125,,"[30.9, 23.5]",3754349,3,,,,-0.721954,,Left Foot,,,"[53.5, 3.6]",,Ground Pass,,30.112621,,,Ben Davies,3086.0,,,,,,,1,From Free Kick,Kevin Wimmer,3611.0,Left Center Back,9,Tottenham Hotspur,38,['f57e319f-5821-4124-9ea2-4b8432bc131d'],11,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:11.628,Pass,
,,,,,,,,,,,,,,,,,1.272631,,,,,,,,,,,,,701ae146-a95c-4fe3-a0bb-1a9c939b1434,129,,"[49.5, 3.4]",3754349,3,,,,2.6361938,,Left Foot,,,"[34.5, 11.7]",,Ground Pass,,17.14322,,,Kevin Wimmer,3611.0,,,,,,,1,From Free Kick,Ben Davies,3086.0,Left Back,9,Tottenham Hotspur,38,"['6bf875dc-f06c-4bbc-acdd-6c04fe892a9c', 'd255dcdf-c92e-45e2-8d5b-6c6af45a5efc']",14,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:14.500,Pass,True
,,,,,,,,,,,,,,,,,0.949615,,,,,,,,,,,,,81b5e45b-4428-4067-a89e-d369b6f15046,133,,"[36.4, 5.1]",3754349,3,,,,0.12107785,,Left Foot,,,"[62.7, 8.3]",,Ground Pass,,26.493961,,,Nacer Chadli,4831.0,,,,,,,1,From Free Kick,Kevin Wimmer,3611.0,Left Center Back,9,Tottenham Hotspur,38,"['3ef35365-1c91-40f4-95ee-cc4c693f0c2d', 'a1d54758-4253-4eaa-af63-dc8c7bb953b0']",17,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:17.065,Pass,True
,,,,,,,,,,,,,,,,,3.006591,,,,,,,,,,,,,0c7917e0-a857-44d3-a777-d90ac960a774,139,,"[63.8, 11.1]",3754349,3,True,,,1.5609444,,Right Foot,,,"[64.0, 31.4]",,Ground Pass,,20.300985,,,Eric Dier,10956.0,,,,,,Free Kick,1,From Free Kick,Ryan Mason,40127.0,Left Center Midfield,10,Tottenham Hotspur,38,['28835bbc-d6ee-4ae0-8655-9a7e682c5e73'],27,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:27.247,Pass,
,,,,,,,,,,,,,,,,,1.462246,,,,,,,,,,,,,b7548890-23de-4198-9d68-515f8e336a3f,141,,"[62.5, 36.5]",3754349,3,,,,1.2588272,,Right Foot,,,"[75.4, 76.5]",,Low Pass,,42.02868,,,Kieran Trippier,3308.0,,,True,,,,1,From Free Kick,Eric Dier,10956.0,Right Center Midfield,10,Tottenham Hotspur,38,['a5f0670f-8762-4d1d-a7c1-2e681ec93de6'],31,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:31.885,Pass,
,,,,,,,,,,,,,,,,,1.053597,,,,,,,,,,,,,a4bcc9f1-093b-4ce3-90a2-bacd30ca547b,145,,"[69.6, 73.3]",3754349,3,,,,-0.73508096,,Right Foot,,,"[76.9, 66.7]",,Low Pass,,9.84124,,,Erik Lamela,3585.0,,,,,,,1,From Free Kick,Kieran Trippier,3308.0,Right Back,10,Tottenham Hotspur,38,"['8f3a1ef3-b7bb-46d5-9484-a97ace27feb3', '9373287a-b63e-408d-ab0d-53ecfa3f5d9d']",34,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:34.437,Pass,True
