bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d4e3c635-fa43-462d-aa50-78ce6fbb19ad,1,,,3754237,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Leicester City,22,,0,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 28782, 'name': 'Ritchie De Laet'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 40123, 'name': 'Robert Huth'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 3813, 'name': 'Wes Morgan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 3520, 'name': 'Jeffrey Schlupp'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 15}, {'player': {'id': 3307, 'name': 'Marc Albrighton'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 11}, {'player': {'id': 3665, 'name': 'Andrew Philip King'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 3662, 'name': 'Danny Drinkwater'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 3814, 'name': 'Riyad Mahrez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 26}, {'player': {'id': 3810, 'name': 'Shinji Okazaki'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 20}, {'player': {'id': 10960, 'name': 'Jamie Vardy'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]}",Leicester City,22,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,1bd0648a-c02a-4873-8c0c-ce19980c3235,2,,,3754237,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Leicester City,22,,0,,,,,,,,,,,,,,,,"{'formation': 4141, 'lineup': [{'player': {'id': 6871, 'name': 'Costel Fane Pantilimon'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 10503, 'name': 'Billy Jones'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 6300, 'name': 'Sebastián Coates Nión'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 4746, 'name': 'Younes Kaboul'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 3321, 'name': 'Patrick van Aanholt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 10783, 'name': 'Lee Cattermole'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 42902, 'name': 'Adam Johnson'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 11}, {'player': {'id': 5617, 'name': 'Sebastian Larsson'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 7}, {'player': {'id': 18751, 'name': 'Jack Rodwell'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 16457, 'name': 'Jeremain Lens'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 17}, {'player': {'id': 3337, 'name': 'Jermain Defoe'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 18}]}",Sunderland,41,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b9d220da-f563-4ef8-aa2d-f0aca9931d53,3,,,3754237,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Leicester City,22,['23d09f22-d81d-4c12-883d-780ef8ed672b'],0,,,,,,,,,,,,,,,,,Leicester City,22,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,23d09f22-d81d-4c12-883d-780ef8ed672b,4,,,3754237,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Leicester City,22,['b9d220da-f563-4ef8-aa2d-f0aca9931d53'],0,,,,,,,,,,,,,,,,,Sunderland,41,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e3cf5a9f-f16d-4fd1-8c2b-9277328b90ce,1547,,,3754237,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,93,Leicester City,22,['1e461953-e695-4c59-b448-27be254de680'],0,,,,,,,,,,,,,,,,,Sunderland,41,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,1e461953-e695-4c59-b448-27be254de680,1548,,,3754237,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,93,Leicester City,22,['e3cf5a9f-f16d-4fd1-8c2b-9277328b90ce'],0,,,,,,,,,,,,,,,,,Leicester City,22,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.416942,,,,,,,,,,,,,,83cd7b4c-1813-4063-992a-2c88a7114ba5,5,,"[60.0, 40.0]",3754237,0,,,,,1.6262949,,Left Foot,,,"[59.9, 41.8]",,Ground Pass,,1.8027756,,,Jamie Vardy,10960.0,,,,,Kick Off,1,From Kick Off,Shinji Okazaki,3810.0,Right Center Forward,2,Leicester City,22,['2c3a55ea-37b7-49c7-b333-011c9b929b77'],0,,,,,,,,,,,,,,,,,Leicester City,22,00:00:00.212,Pass,
,,,,,,,,,,,,,,,1.534535,,,,,,,,,,,,,,fe485570-66b7-42b8-80f7-f395608eb436,8,,"[59.6, 40.1]",3754237,0,,,,,-2.5652175,,Left Foot,,,"[51.6, 34.9]",,Ground Pass,,9.541489,,,Andrew Philip King,3665.0,,,,,,1,From Kick Off,Jamie Vardy,10960.0,Left Center Forward,2,Leicester City,22,['8c2b29c9-bfa9-4caf-b6bc-271e49f79507'],0,,,,,,,,,,,,,,,,,Leicester City,22,00:00:00.749,Pass,
,,,,,,,,,,,,,,,2.800219,,,,,,,,,,,,,,ed1ea5c7-3de1-4422-8b16-8e6eb8a604bf,11,,"[53.0, 36.4]",3754237,0,,,,,0.504583,,Right Foot,,,"[103.7, 64.4]",,High Pass,,57.91796,,,Jamie Vardy,10960.0,,,,,,1,From Kick Off,Andrew Philip King,3665.0,Right Center Midfield,2,Leicester City,22,['971cf303-e4d8-4eb1-9538-8674bc8ad0c5'],2,,,,,,,,,,,,,,,,,Leicester City,22,00:00:02.364,Pass,
,,,,,,,,,,,,,,,0.130125,,,,,,,,,,,,,,93ea8ef0-a0d7-46a1-8cdd-547d6925beb3,18,,"[5.6, 5.4]",3754237,0,,,,,0.14888994,,Right Foot,,,"[7.6, 5.7]",,Ground Pass,,2.0223749,Incomplete,,,,,,,,,1,From Kick Off,Patrick van Aanholt,3321.0,Left Back,2,Leicester City,22,"['6b99a9b3-f30f-46a0-8910-8cf5ddfd4f92', 'a0691119-ae72-47c5-865c-25d803e55a9c']",10,,,,,,,,,,,,,,,,,Sunderland,41,00:00:10.178,Pass,True
