ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,81807d50-96a9-415c-8ef5-add64f41ae78,1,,,3754142,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Manchester City,36,,0,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 3291, 'name': 'Joe Hart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 7110, 'name': 'Bacary Sagna'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 3}, {'player': {'id': 3090, 'name': 'Nicolás Hernán Otamendi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 30}, {'player': {'id': 19288, 'name': 'Martín Gastón Demichelis'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 26}, {'player': {'id': 20302, 'name': 'Gaël Clichy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 22}, {'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 42}, {'player': {'id': 16003, 'name': 'Fernando Francisco Reges'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 15}, {'player': {'id': 3089, 'name': 'Kevin De Bruyne'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 17}, {'player': {'id': 3233, 'name': 'Raheem Sterling'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 7}, {'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 10}]}",Manchester City,36,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,09c6122e-7846-4886-821e-19f7d6fc7617,2,,,3754142,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Manchester City,36,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 13042, 'name': 'Tim Howard'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 24}, {'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 5}, {'player': {'id': 20046, 'name': 'Phil Jagielka'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 4629, 'name': 'José Ramiro Funes Mori'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 25}, {'player': {'id': 3518, 'name': 'Leighton Baines'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 3476, 'name': 'Muhamed Bešić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 17}, {'player': {'id': 3633, 'name': 'Gareth Barry'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 18}, {'player': {'id': 3726, 'name': 'Gerard Deulofeu Lázaro'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 19}, {'player': {'id': 4275, 'name': 'Ross Barkley'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 20}, {'player': {'id': 42947, 'name': 'Leon Osman'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 21}, {'player': {'id': 3289, 'name': 'Romelu Lukaku Menama'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 10}]}",Everton,29,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d58a1945-536d-4feb-8b1f-3d6731e4b4a1,3,,,3754142,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Manchester City,36,['62bf1e4e-bae3-49fd-855d-8d007c4b6b01'],0,,,,,,,,,,,,,,,,,Everton,29,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,62bf1e4e-bae3-49fd-855d-8d007c4b6b01,4,,,3754142,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Manchester City,36,['d58a1945-536d-4feb-8b1f-3d6731e4b4a1'],0,,,,,,,,,,,,,,,,,Manchester City,36,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,52a081f4-e1d7-4ab8-afd7-25bf5a2ab860,2012,,,3754142,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,76,Everton,29,['3c9a211d-6ecf-41a0-b65e-feb4ceba9b76'],0,,,,,,,,,,,,,,,,,Everton,29,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3c9a211d-6ecf-41a0-b65e-feb4ceba9b76,2013,,,3754142,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,76,Everton,29,['52a081f4-e1d7-4ab8-afd7-25bf5a2ab860'],0,,,,,,,,,,,,,,,,,Manchester City,36,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.798727,,,,,,,,,,,,08cd348b-7d25-4f40-886c-b57f8707b874,5,,"[60.0, 40.0]",3754142,0,,,,,-1.19029,,Right Foot,,,"[60.2, 39.5]",Ground Pass,,0.53851646,,,Sergio Leonel Agüero del Castillo,3237.0,,,,,Kick Off,1,From Kick Off,Raheem Sterling,3233.0,Right Center Forward,2,Manchester City,36,['855f801c-0c61-4563-be2e-27dcdfeb9426'],1,,,,,,,,,,,,,,,,,Manchester City,36,00:00:01.046,Pass,
,,,,,,,,,,,,,,,0.745416,,,,,,,,,,,,16224ce3-f01d-4224-80b4-3325786f9dfd,8,,"[60.6, 40.1]",3754142,0,,,,,-2.8694468,,Right Foot,,,"[56.3, 38.9]",Ground Pass,,4.464303,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,From Kick Off,Sergio Leonel Agüero del Castillo,3237.0,Left Center Forward,2,Manchester City,36,['adfc507a-5f6e-47eb-99d0-77da465ae6c3'],1,,,,,,,,,,,,,,,,,Manchester City,36,00:00:01.885,Pass,
,,,,,,,,,,,,,,,1.530171,,,,,,,,,,,,99e8fd77-eb70-419d-a8f8-02f776667918,12,,"[55.5, 37.4]",3754142,0,,,,,-1.7987882,,Right Foot,,,"[48.4, 6.8]",Ground Pass,,31.412895,,,Gaël Clichy,20302.0,,,,,,1,From Kick Off,Gnégnéri Yaya Touré,3087.0,Right Defensive Midfield,2,Manchester City,36,"['20145405-5ef6-4898-849a-554cee349435', '8572dfa0-b8af-4762-8878-ac5c536ed015']",3,,,,,,,,,,,,,,,,,Manchester City,36,00:00:03.536,Pass,True
,,,,,,,,,,,,,,,1.311995,,,,,,,,,,,,c2e206ba-9fe3-4fe7-bd1b-efc82f2f79af,15,,"[48.8, 8.7]",3754142,0,,,,,2.4186132,,Left Foot,,,"[42.0, 14.7]",Ground Pass,,9.068627,,,Martín Gastón Demichelis,19288.0,,,,,,1,From Kick Off,Gaël Clichy,20302.0,Left Back,2,Manchester City,36,['e493360c-4ef1-4323-a7d3-37a2efb47ca7'],6,,,,,,,,,,,,,,,,,Manchester City,36,00:00:06.980,Pass,
