50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.259675,,,,,,,,,,,961d9b37-e518-4a78-8c44-efd434d524e2,17,,,"[35.5, 28.8]",3754082,0,,,,,-2.809533,,Left Foot,,,"[21.0, 23.8]",,Ground Pass,15.337862,,,,,José Ramiro Funes Mori,4629.0,,,,,,,1,From Kick Off,Gareth Barry,3633.0,Left Center Midfield,2,Everton,29,['9b59ab98-ed49-4145-bc8c-9748f63809f0'],6,,,,,,,,,,,,,,,,,,Everton,29,00:00:06.882,Pass,
,,,,,,,,,,,,,,,,,1.507096,,,,,,,,,,,44e1683d-b917-4626-a7c5-df275de366cb,20,,,"[21.0, 23.8]",3754082,0,,,,,-1.0510279,,Right Foot,,,"[30.9, 6.5]",,Ground Pass,19.932386,,,,,Bryan Oviedo,5836.0,,,,,,,1,From Kick Off,José Ramiro Funes Mori,4629.0,Left Center Back,2,Everton,29,['b256d1bb-523c-4f60-aca7-8acdb26cf641'],8,,,,,,,,,,,,,,,,,,Everton,29,00:00:08.432,Pass,
,,,,,,,,,,,,,,,,,1.124893,,,,,,,,,,,e5214875-401e-4c78-b429-65ae0552c71c,23,,,"[38.3, 6.5]",3754082,0,,,,,-0.067693025,,Left Foot,,,"[61.9, 4.9]",,Low Pass,23.654175,,,,,Arouna Koné,26696.0,,,,,,,1,From Kick Off,Bryan Oviedo,5836.0,Left Back,2,Everton,29,['6492e964-beac-4c4e-922d-9cb857f4037d'],12,,,,,,,,,,,,,,,,,,Everton,29,00:00:12.009,Pass,
,,,,,,,,,,,,,,,,,0.619518,,,,,,,,,,,9b0bdb4a-843e-4251-9d24-80edc8b8b821,27,,,"[66.4, 2.3]",3754082,0,,,,,0.14816003,,Right Foot,,,"[73.1, 3.3]",,Ground Pass,6.7742157,,,,,Ross Barkley,4275.0,,,,,,,1,From Kick Off,Arouna Koné,26696.0,Left Wing,2,Everton,29,"['1d6cba34-c8a9-422a-b3a8-ba0dae92ab41', '30469d71-4b42-43af-9485-79c2cdea2ec5']",14,,,,,,,,,,,,,,,,,,Everton,29,00:00:14.344,Pass,True
,,,,,,,,,,,,,,,,,0.710374,,,,,,,,,,,85232740-4e4e-4c75-91ff-bc6d02dffec3,31,,,"[73.0, 3.7]",3754082,0,,,,,2.4937813,,Right Foot,,,"[69.3, 6.5]",,Ground Pass,4.6400433,,,,,Arouna Koné,26696.0,,,,,,,1,From Kick Off,Ross Barkley,4275.0,Center Attacking Midfield,2,Everton,29,"['1d6cba34-c8a9-422a-b3a8-ba0dae92ab41', '7901be0b-b9d2-4e58-b3c6-c77bc84c7c48', 'f430b0f6-468d-4bd4-bb66-389245a30877']",15,,,,,,,,,,,,,,,,,,Everton,29,00:00:15.084,Pass,True
,,,,,,,,,,,,,,,,,2.034245,,,,,,,,,,,4489b494-a287-4a11-8ea9-af688bf95e4e,43,,,"[66.0, 39.2]",3754082,0,,,,,1.1792668,,Right Foot,,,"[75.0, 61.0]",,Ground Pass,23.584742,,,,,Séamus Coleman,4589.0,,,,,,,1,From Kick Off,Arouna Koné,26696.0,Left Wing,2,Everton,29,"['61f329e7-0f52-4bb3-b676-7a554427e3ae', 'cbdcf0d5-c21e-4f93-a588-f2634930e0e1']",23,,,,,,,,,,,,,,,,,,Everton,29,00:00:23.246,Pass,True
,,,,,,,,,,,,,,,,,1.081277,,,,,,,,,,,430bce7e-46fa-4380-98b3-045cc29c2704,46,,,"[90.1, 63.5]",3754082,0,,,,,0.79280543,,Left Foot,,,"[103.5, 77.1]",,Ground Pass,19.092407,,,,,Gerard Deulofeu Lázaro,3726.0,,,,,,,1,From Kick Off,Séamus Coleman,4589.0,Right Back,2,Everton,29,['9b313c6e-d24f-40ef-853b-3f1d3cee69d5'],27,,,,,,,,,,,,,,,,,,Everton,29,00:00:27.254,Pass,
,,,,,,,,,,,,,,,,,3.320211,,,,,,,,,,,271ff4d4-24e8-46ac-8dc5-9a509cd99121,52,,,"[6.0, 36.0]",3754082,1,,,,,-0.18555401,,Right Foot,,,"[64.6, 25.0]",,High Pass,59.623486,,,,,Steven Fletcher,9554.0,,,,,,Goal Kick,1,From Goal Kick,Costel Fane Pantilimon,6871.0,Goalkeeper,3,Sunderland,41,['20662ed9-97ca-40f5-bb8a-30ea86895af2'],0,,,,,,,,,,,,,,,,,,Sunderland,41,00:01:00.720,Pass,
,,,,,,,,,,,,,,,,,1.849087,,,,,,,,,,,fd1b96c6-55ca-414f-a665-f39ffdf62df3,55,,,"[64.6, 25.0]",3754082,1,,,,True,-1.9016101,,,,,"[61.2, 15.1]",,High Pass,10.467569,,,,,Yann Gérard M''Vila,4429.0,,,,,,,1,From Goal Kick,Steven Fletcher,9554.0,Left Center Forward,3,Sunderland,41,"['089aac9b-82a9-4878-835f-f82a0666dc44', '5a592ea6-06b1-4f27-9eb2-d93d140aa1ae']",4,,,,,,,,,,,,,,,,,,Sunderland,41,00:01:04.040,Pass,True
,,,,,,,,,,,,,,,,,0.882313,,,,,,,,,,,37adf2d2-7957-4c9c-bd54-f3285d499820,58,,,"[61.3, 13.9]",3754082,1,,,,,-1.5707964,,Right Foot,,,"[61.3, 5.7]",,Low Pass,8.2,,,,,Patrick van Aanholt,3321.0,,,,,,,1,From Goal Kick,Yann Gérard M''Vila,4429.0,Left Defensive Midfield,3,Sunderland,41,['b355d15f-c164-4163-9093-82476d5f01a6'],6,,,,,,,,,,,,,,,,,,Sunderland,41,00:01:06.016,Pass,
,,,,,,,,,,,,,,,,,0.83384,,,,,,,,,,,0715948e-8e08-4924-92fe-f36600137df6,60,,,"[61.3, 5.0]",3754082,1,,,,,0.5431896,,Right Foot,,,"[71.9, 11.4]",,Low Pass,12.382245,,,,,Jermain Defoe,3337.0,,,,,,,1,From Goal Kick,Patrick van Aanholt,3321.0,Left Wing Back,3,Sunderland,41,['b3f06bc3-2740-46b1-98e1-dc0b2c769443'],6,,,,,,,,,,,,,,,,,,Sunderland,41,00:01:06.898,Pass,
,,,,,,,,,,,,,,,,,6.907511,,,,,,,,,,,924baed7-12a1-4e8e-a247-6037016bc0dc,66,,,"[71.7, 12.3]",3754082,1,,,,,0.92510706,,Right Foot,,,"[115.7, 70.7]",,High Pass,73.12018,,,Incomplete,,,,,,True,,,Free Kick,1,From Free Kick,Lee Cattermole,10783.0,Right Defensive Midfield,4,Sunderland,41,['8ee5072d-8e85-417b-80df-1c9a215557e5'],35,,,,,,,,,,,,,,,,,,Sunderland,41,00:01:35.633,Pass,
,,,,,,,,,,,,,,,,,1.369983,,,,,,,,,,,8ee5072d-8e85-417b-80df-1c9a215557e5,67,,,"[4.4, 9.4]",3754082,1,,,,,-0.39852244,,Left Foot,,,"[19.6, 3.0]",,Ground Pass,16.492422,,,,,Bryan Oviedo,5836.0,,,,,,Recovery,1,Regular Play,Gareth Barry,3633.0,Left Center Midfield,5,Everton,29,"['924baed7-12a1-4e8e-a247-6037016bc0dc', '9be2c6c4-e5f2-4983-9fee-b9ff8eff6b15']",42,,,,,,,,,,,,,,,,,,Everton,29,00:01:42.540,Pass,
,,,,,,,,,,,,,,,,,1.215325,,,,,,,,,,,c1312d66-8f17-4e2a-9508-5787bbf9fd36,70,,,"[23.4, 4.2]",3754082,1,,,,,1.0666304,,Left Foot,,,"[29.8, 15.8]",,Ground Pass,13.248396,,,,,Ross Barkley,4275.0,,,,,,,1,Regular Play,Bryan Oviedo,5836.0,Left Back,5,Everton,29,['9b795681-4da8-4629-b4e1-67d3a8fc8689'],45,,,,,,,,,,,,,,,,,,Everton,29,00:01:45.126,Pass,
,,,,,,,,,,,,,,,,,1.451588,,,,,,,,,,,83d2e5a7-b8e4-4b3e-b081-08ac322c03d5,73,,,"[41.3, 35.6]",3754082,1,,,,,1.5850811,,Right Foot,,,"[41.1, 49.6]",,Ground Pass,14.001429,,,,,James McCarthy,3607.0,,,,,,,1,Regular Play,Ross Barkley,4275.0,Center Attacking Midfield,5,Everton,29,['be591c55-1166-4da3-a7f6-e0fe96cab226'],50,,,,,,,,,,,,,,,,,,Everton,29,00:01:50.166,Pass,
,,,,,,,,,,,,,,,,,1.761011,,,,,,,,,,,7bb3eec3-ae9f-483e-bd9c-8764e3ff397f,76,,,"[46.6, 56.4]",3754082,1,,,,,1.0610892,,Right Foot,,,"[57.5, 75.9]",,Ground Pass,22.339651,,,,,Séamus Coleman,4589.0,,,,,,,1,Regular Play,James McCarthy,3607.0,Right Center Midfield,5,Everton,29,['eabb34b1-2ce6-443a-a5db-416ca8d49f16'],52,,,,,,,,,,,,,,,,,,Everton,29,00:01:52.615,Pass,
,,,,,,,,,,,,,,,,,0.95955,,,,,,,,,,,35e20cf7-34de-42ab-9b19-68c91ee1eaad,82,,,"[63.2, 0.1]",3754082,2,,True,,,1.8356977,,,,,"[58.1, 18.9]",,High Pass,19.479477,,,,,Lee Cattermole,10783.0,,,,,,Throw-in,1,From Throw In,Patrick van Aanholt,3321.0,Left Wing Back,6,Sunderland,41,['23331cf6-0552-4027-b2c4-f8be707314a7'],17,,,,,,,,,,,,,,,,,,Sunderland,41,00:02:17.195,Pass,
,,,,,,,,,,,,,,,,,5.423188,,,,,,,,,,,d496a585-e1f7-4802-af4b-e0c4a1af89fb,85,,,"[58.1, 22.0]",3754082,2,,,,,2.4733782,,Right Foot,,,"[14.9, 56.1]",,Low Pass,55.036804,,,,,Costel Fane Pantilimon,6871.0,,,,,,,1,From Throw In,Lee Cattermole,10783.0,Right Defensive Midfield,6,Sunderland,41,['c247aa13-88c6-4f5b-8dd0-b43f903a5dbb'],18,,,,,,,,,,,,,,,,,,Sunderland,41,00:02:18.877,Pass,
,,,,,,,,,,,,,,,,,3.346957,,,,,,,,,,,0d9c2ac0-1bb4-4510-ba0c-00d9a32c730c,88,,,"[15.8, 55.4]",3754082,2,,,,,-0.064509846,,Right Foot,,,"[93.2, 50.4]",,High Pass,77.56133,,,Incomplete,,Jermain Defoe,3337.0,,,,,,,1,From Throw In,Costel Fane Pantilimon,6871.0,Goalkeeper,6,Sunderland,41,"['04ca7084-c5a2-43a6-805d-001543e4f04b', 'f4e3eda7-daed-458c-8497-9ae8209fb2b7']",29,,,,,,,,,,,,,,,,,,Sunderland,41,00:02:29.961,Pass,
,,,,,,,,,,,,,,,,,1.783458,,,,,,,,,,,7df3fb13-731c-4819-86f7-6a076ada1b75,93,,,"[20.3, 40.4]",3754082,2,,,,,1.5844941,,Right Foot,,,"[20.1, 55.0]",,Ground Pass,14.60137,,,,,Séamus Coleman,4589.0,,,,,,Recovery,1,From Throw In,John Stones,3244.0,Right Center Back,6,Sunderland,41,"['6a949333-5d95-4cbe-af71-e75cc2dfe84e', '6fc1baea-c0d2-4cdb-92ea-985a134a36b3']",34,,,,,,,,,,,,,,,,,,Everton,29,00:02:34.998,Pass,True
,,,,,,,,,,,,,,,,,0.785482,,,,,,,,,,,9c697840-dee6-4933-840b-3ebcc7d24f8b,103,,,"[19.1, 73.9]",3754082,2,,,,,2.9165545,,Right Foot,,,"[10.8, 75.8]",,Ground Pass,8.514693,,,,,Séamus Coleman,4589.0,,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,6,Sunderland,41,"['cbdce736-ce85-4cde-b11e-8d5b7dc2f661', 'ea3e9db3-eec7-46cb-b8ca-ccba16a7e134']",45,,,,,,,,,,,,,,,,,,Everton,29,00:02:45.881,Pass,True
,,,,,,,,,,,,,,,,,3.180652,,,,,,,,,,,8c191005-a995-400a-b62f-6ee204117bcb,105,,,"[10.8, 75.8]",3754082,2,,,,,0.10838191,,Right Foot,,,"[49.4, 80.0]",,High Pass,38.827824,,,Out,,Gerard Deulofeu Lázaro,3726.0,,,,,,,1,From Throw In,Séamus Coleman,4589.0,Right Back,6,Sunderland,41,['8e84e375-e3d1-449d-953a-f347046e7a82'],46,,,,,,,,,,,,,,,,,,Everton,29,00:02:46.667,Pass,
,,,,,,,,,,,,,,,,,0.781899,,,,,,,,,,,7a4d4f2a-c55a-4038-868b-b9f67d06b9ce,107,,,"[75.9, 0.1]",3754082,3,,,,,1.6724852,,,,,"[74.9, 9.9]",,Low Pass,9.850888,,,,,Adam Johnson,42902.0,,,,,,Throw-in,1,From Throw In,Patrick van Aanholt,3321.0,Left Wing Back,7,Sunderland,41,['f2695792-55bc-4e4d-81ab-55b622e1c613'],2,,,,,,,,,,,,,,,,,,Sunderland,41,00:03:02.090,Pass,
,,,,,,,,,,,,,,,,,0.85128,,,,,,,,,,,9b82bb6f-02fb-411f-b116-aa9f4a0151b2,111,,,"[66.2, 7.6]",3754082,3,,,,,2.9026563,,Left Foot,,,"[50.6, 11.4]",,Ground Pass,16.056152,,,,,Billy Jones,10503.0,,,,,,,1,From Throw In,Adam Johnson,42902.0,Center Attacking Midfield,7,Sunderland,41,['471993be-55b1-4897-9f78-d9c97392cda3'],5,,,,,,,,,,,,,,,,,,Sunderland,41,00:03:05.171,Pass,
,,,,,,,,,,,,,,,,,4.682164,,,,,,,,,,,4d193a81-a2da-4504-a898-fe1cb444917a,114,,,"[36.7, 18.5]",3754082,3,,,,,2.3539772,,Right Foot,,,"[14.2, 41.1]",,Ground Pass,31.890594,,,,,Costel Fane Pantilimon,6871.0,,,,,,,1,From Throw In,Billy Jones,10503.0,Left Center Back,7,Sunderland,41,['cb46d773-3235-402d-ba07-6857cc0ce3ce'],7,,,,,,,,,,,,,,,,,,Sunderland,41,00:03:07.876,Pass,
,,,,,,,,,,,,,,,,,3.913509,,,,,,,,,,,d2a3086c-93ba-4fc9-83bb-3d77825ef2a0,116,,,"[14.2, 41.1]",3754082,3,,,,,-0.059819654,,Right Foot,,,"[69.3, 37.8]",,High Pass,55.19873,,,,,Steven Fletcher,9554.0,,,,,,,1,From Throw In,Costel Fane Pantilimon,6871.0,Goalkeeper,7,Sunderland,41,['705e10c1-7366-4a81-992f-0cba11e37cc4'],12,,,,,,,,,,,,,,,,,,Sunderland,41,00:03:12.558,Pass,
,,,,,,,,,,,,,,,,,1.270441,,,,,,,,,,,3ed7af3a-457f-4b06-8a23-89b9fa27f0d1,119,,,"[69.3, 37.8]",3754082,3,,,,True,-0.38687572,,,,,"[80.1, 33.4]",,High Pass,11.661903,,,,,Jermain Defoe,3337.0,,,,,,,1,From Throw In,Steven Fletcher,9554.0,Left Center Forward,7,Sunderland,41,"['6d4ff181-620e-4eef-a05d-73d6d317afd2', '9b583625-5dda-4dde-938c-866ed127a001']",16,,,,,,,,,,,,,,,,,,Sunderland,41,00:03:16.471,Pass,True
,,,,,,,,,,,,,,,,,1.556227,,,,,,,,,,,fc792643-3cab-4b3c-8db2-a19a89bbae1e,122,,,"[76.9, 30.5]",3754082,3,,,,,-1.128143,,Left Foot,,,"[84.2, 15.1]",,Ground Pass,17.042593,,,,,Patrick van Aanholt,3321.0,,,,,,,1,From Throw In,Jermain Defoe,3337.0,Right Center Forward,7,Sunderland,41,['947880ed-ca5a-486e-8d02-3d74f3531a03'],18,,,,,,,,,,,,,,,,,,Sunderland,41,00:03:18.561,Pass,
,,,,,,,,,,,,,,,,,1.895762,,,,,,,,,,,9b6980db-f5e3-4837-a3a2-076e3bf4d5bc,125,,,"[89.6, 16.6]",3754082,3,,,,,0.27431297,,Right Foot,,,"[109.5, 22.2]",,Ground Pass,20.67293,,,,,Steven Fletcher,9554.0,,,,,,,1,From Throw In,Patrick van Aanholt,3321.0,Left Wing Back,7,Sunderland,41,['003208da-c549-47a8-a70d-a67a2a2bdbb9'],20,,,,,,,,,,,,,,,,,,Sunderland,41,00:03:20.818,Pass,
,,,,,,,,,,,,,,,,,0.398092,,,,,,,,,,,7e9f7c97-b392-4874-9d78-b9b375c7ee11,129,,,"[109.9, 24.1]",3754082,3,,,,,2.051202,e6b0e0dc-5142-4450-983f-4e9e2587be23,Left Foot,,,"[106.2, 31.2]",,Ground Pass,8.0062475,,,,,Patrick van Aanholt,3321.0,True,,,,,,1,From Throw In,Steven Fletcher,9554.0,Left Center Forward,7,Sunderland,41,['bdb1cb14-72a8-494e-9f8b-aded93a4d74b'],23,,,,,,,,,,,,,,,,,,Sunderland,41,00:03:23.185,Pass,
,,,,,,,,,,,,,,,,,2.743441,,,,,,,,,,,51fa716c-f7a4-415e-8a29-4b45eaa05884,135,,,"[86.7, 9.9]",3754082,3,,,,,0.07253687,,Right Foot,,,"[115.6, 12.0]",,Ground Pass,28.976196,,,Incomplete,,Gerard Deulofeu Lázaro,3726.0,,,,,,,1,Regular Play,Arouna Koné,26696.0,Left Wing,8,Everton,29,"['1e741e44-d6a8-4a84-a655-6ee331260e7e', '9a2fa215-4bc3-4a68-b667-31cdceede604']",36,,,,,,,,,,,,,,,,,,Everton,29,00:03:36.305,Pass,
,,,,,,,,,,,,,,,,,1.258954,,,,,,,,,,,494fb249-8a74-4d8d-beae-012eccfcb422,139,,,"[120.0, 0.1]",3754082,3,,True,,,2.4037776,,Left Foot,,,"[114.5, 5.1]",,Ground Pass,7.4330344,,,,,Gerard Deulofeu Lázaro,3726.0,,,,,,Corner,1,From Corner,Ross Barkley,4275.0,Center Attacking Midfield,9,Everton,29,['df1318ad-23e6-433d-95ac-1896b14bab9d'],49,,,,,,,,,,,,,,,,,,Everton,29,00:03:49.051,Pass,
,,,,,,,,,,,,,,,,,3.517244,,,,,,,,,,,cf7a515f-8560-4a23-9518-f8bfb3866c9e,141,,,"[112.1, 6.5]",3754082,3,,True,,,1.4432458,,Left Foot,True,,"[120.0, 68.1]",,High Pass,62.104507,,,Unknown,,,,,,True,,,,1,From Corner,Gerard Deulofeu Lázaro,3726.0,Right Wing,9,Everton,29,,50,,,,,,,,,,,,,,,,,,Everton,29,00:03:50.849,Pass,
