50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a0354b95-a3f2-4fa9-b131-ecc9533f6874,1,,,3754111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Arsenal,1,,0,,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 3461, 'name': 'Petr Čech'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 33}, {'player': {'id': 3511, 'name': 'Héctor Bellerín Moruno'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 24}, {'player': {'id': 3475, 'name': 'Per Mertesacker'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 3394, 'name': 'Laurent Koscielny'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 3498, 'name': 'Ignacio Monreal Eraso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 6631, 'name': 'Mathieu Flamini'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 20}, {'player': {'id': 3517, 'name': 'Aaron Ramsey'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 16}, {'player': {'id': 5581, 'name': 'Joel Nathaniel Campbell Samuels'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 28}, {'player': {'id': 3496, 'name': 'Mesut Özil'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 11}, {'player': {'id': 3668, 'name': 'Theo Walcott'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 14}, {'player': {'id': 3604, 'name': 'Olivier Giroud'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 12}]}",Arsenal,1,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,637c94ed-3cb6-496d-b043-8259e2a57538,2,,,3754111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Arsenal,1,,0,,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 3509, 'name': 'Thibaut Courtois'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 5594, 'name': 'Branislav Ivanović'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 3456, 'name': 'Kurt Happy Zouma'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 20287, 'name': 'John Terry'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 26}, {'player': {'id': 3957, 'name': 'César Azpilicueta Tanco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 28}, {'player': {'id': 5475, 'name': 'John Michael Nchekwube Obinna'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 3381, 'name': 'Nemanja Matić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 3472, 'name': 'Willian Borges da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 22}, {'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 4}, {'player': {'id': 40122, 'name': 'Oscar dos Santos Emboaba Júnior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 8}, {'player': {'id': 5198, 'name': 'Diego da Silva Costa'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 19}]}",Chelsea,33,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6e732e58-3580-471a-ace3-3a659e68da51,3,,,3754111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Arsenal,1,['3fd92796-b61a-4bae-97b1-a255ad4561ad'],0,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3fd92796-b61a-4bae-97b1-a255ad4561ad,4,,,3754111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Arsenal,1,['6e732e58-3580-471a-ace3-3a659e68da51'],0,,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b3ec1bf5-5916-4bc2-a6d6-8704182d8af7,1813,,,3754111,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,,,,83,Arsenal,1,['27dc4f85-71eb-48ae-b4aa-da0604322619'],0,,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,27dc4f85-71eb-48ae-b4aa-da0604322619,1814,,,3754111,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,,,,83,Arsenal,1,['b3ec1bf5-5916-4bc2-a6d6-8704182d8af7'],0,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.57796,,,,,,,,,,,,,,44b2f540-9e09-48c4-be8a-7d37dc435be5,5,,"[60.0, 40.0]",3754111,0,,,,,1.6814536,,Left Foot,,,,"[59.9, 40.9]",,Ground Pass,,0.9055385,,,,,Mesut Özil,3496.0,,,,,Kick Off,1,From Kick Off,Olivier Giroud,3604.0,Center Forward,2,Arsenal,1,['5a65b06e-1523-4339-94ce-03e934639783'],0,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:00.493,Pass,
,,,,,,,,,,,,,,,,,1.128,,,,,,,,,,,,,,f9a7c3f3-a04d-457b-b8fb-dbdf218af803,8,,"[58.3, 40.2]",3754111,0,,,,,-2.6398683,,Left Foot,,,,"[37.7, 28.9]",,Ground Pass,,23.495745,,,,,Laurent Koscielny,3394.0,,,,,,1,From Kick Off,Mesut Özil,3496.0,Center Attacking Midfield,2,Arsenal,1,['8f7f9ae9-1b86-49f2-a77d-9331d587423a'],1,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:01.629,Pass,
,,,,,,,,,,,,,,,,,3.269784,,,,,,,,,,,,,,fbad92a4-1b70-4e79-a034-88b7595eeb6b,11,,"[38.6, 31.2]",3754111,0,,,,,-0.41841444,,Right Foot,,,,"[87.4, 9.5]",,High Pass,,53.407207,,,Incomplete,,Olivier Giroud,3604.0,,,,,,1,From Kick Off,Laurent Koscielny,3394.0,Left Center Back,2,Arsenal,1,"['8bf3e799-6fc2-4615-a438-f35cad513142', 'a1f56c3d-f773-4b26-8060-86d154ece4aa']",3,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:03.929,Pass,
,,,,,,,,,,,,,,,,,1.066768,,,,,,,,,,,,,,a96ef41c-447c-4f6a-a564-f4b3c7fe767c,15,,"[86.1, 0.1]",3754111,0,,,,,2.791096,,,,,,"[76.8, 3.5]",,Low Pass,,9.90202,,,,,Aaron Ramsey,3517.0,,,,,Throw-in,1,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,3,Arsenal,1,['4de8cccd-9643-4c2c-adad-820d3dd7e986'],13,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:13.214,Pass,
