50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.540957,,,,,,,,,,,244aa540-994d-456a-9528-8cdd79aa56e2,17,,"[85.8, 38.8]",3754191,0,,,,,-2.0710769,,Other,,,,"[81.7, 31.3]",,Low Pass,,8.547514,,Steven Davis,3828.0,,,,,,,1,From Kick Off,Graziano Pellè,11062.0,Center Forward,2,Southampton,25,"['692e3d42-a356-4b8d-ae23-ce7507ee6e6f', '89a2c426-8b35-4712-b89e-e498b9ebd707']",9,,,,,,,,,,,,,,,,,Southampton,25,00:00:09.240,Pass,True
,,,,,,,,,,,,,,,,,,2.252916,,,,,,,,,,,d06fa02a-50c5-49e6-8667-740c5f5f3093,20,,"[93.0, 28.4]",3754191,0,,,,,-1.1145835,,Right Foot,,,,"[103.6, 6.8]",,Low Pass,,24.060757,,Sadio Mané,3629.0,,,,,,,1,From Kick Off,Steven Davis,3828.0,Center Attacking Midfield,2,Southampton,25,['7a48dbcc-8022-487f-a89a-6ead62e2db6b'],10,,,,,,,,,,,,,,,,,Southampton,25,00:00:10.938,Pass,
,,,,,,,,,,,,,,,,,,1.268025,,,,,,,,,,,ed57aa10-93e7-4779-8bdc-42e28d7d600b,23,,"[111.1, 15.8]",3754191,0,,,,,3.071938,,Left Foot,,,,"[102.5, 16.4]",,Ground Pass,,8.620905,,Ryan Bertrand,20045.0,,,,,,,1,From Kick Off,Sadio Mané,3629.0,Left Wing,2,Southampton,25,['a8586fb5-1e8e-47e8-a182-7c113b6677ef'],17,,,,,,,,,,,,,,,,,Southampton,25,00:00:17.772,Pass,
,,,,,,,,,,,,,,,,,,1.771681,,,,,,,,,,,a7d3078c-ac05-4966-bf4b-b41954d57719,25,,"[102.1, 16.6]",3754191,0,,,,,1.2984877,,Left Foot,True,,,"[109.5, 43.1]",,High Pass,,27.513815,Incomplete,Dušan Tadić,3831.0,,,,,,,1,From Kick Off,Ryan Bertrand,20045.0,Left Back,2,Southampton,25,"['65669398-4ade-40bc-9dd8-e8fc9399d87d', 'ae51cee5-0139-4dc0-96cf-1e781cf7faf3']",19,,,,,,,,,,,,,,,,,Southampton,25,00:00:19.040,Pass,
,,,,,,,,,,,,,,,,,,1.017635,,,,,,,,,,,13d992ad-e571-409d-a199-5b894766210e,29,,"[91.7, 53.7]",3754191,0,,,,,0.6572696,,Right Foot,,,,"[100.9, 60.8]",,High Pass,,11.621101,Incomplete,Cédric Ricardo Alves Soares,3329.0,,,,,,Recovery,1,From Kick Off,Jordy Clasie,16181.0,Left Center Midfield,2,Southampton,25,"['542111aa-3bec-4cf3-8c07-f6a152252ef4', 'b7b43507-8b53-4b4b-8a68-13dce72dd642']",22,,,,,,,,,,,,,,,,,Southampton,25,00:00:22.770,Pass,
,,,,,,,,,,,,,,,,,,0.108297,,,,,,,,,,,71d93903-dc9d-4ec8-822b-04f4e1e78d33,35,,"[42.5, 1.9]",3754191,0,,,,,-0.16514868,,Left Foot,,,,"[47.3, 1.1]",,Low Pass,,4.86621,Incomplete,,,,,,,,,1,From Kick Off,Marc Pugh,3646.0,Left Midfield,2,Southampton,25,['c7be9d2b-716d-478d-8e49-68d19818b4b7'],29,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:29.456,Pass,
,,,,,,,,,,,,,,,,,,1.328033,,,,,,,,,,,5214e228-cb92-4a82-a9b7-a2c850d7e68a,37,,"[53.1, 0.1]",3754191,0,,,,,0.074396595,,,,,,"[69.2, 1.3]",,High Pass,,16.144659,Incomplete,Marc Pugh,3646.0,,,,,,Throw-in,1,From Throw In,Charlie Daniels,3345.0,Left Back,3,AFC Bournemouth,28,"['0a61b5e6-a17a-4d20-8ecb-54d0e8f3b228', 'a528df68-b0dc-4707-99d3-7f75cff45070']",47,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:47.429,Pass,
,,,,,,,,,,,,,,,,,,1.08771,,,,,,,,,,,0a61b5e6-a17a-4d20-8ecb-54d0e8f3b228,39,,"[50.9, 78.8]",3754191,0,,,,,-0.07878396,,Head,,,,"[58.5, 78.2]",,High Pass,,7.623647,,Dušan Tadić,3831.0,,,,,,Recovery,1,Regular Play,Cédric Ricardo Alves Soares,3329.0,Right Back,4,Southampton,25,"['440f7e73-bf7c-4054-8f26-da0a4e4ea2dd', '5214e228-cb92-4a82-a9b7-a2c850d7e68a']",48,,,,,,,,,,,,,,,,,Southampton,25,00:00:48.757,Pass,
,,,,,,,,,,,,,,,,,,1.967115,,,,,,,,,,,0cdcd009-821a-4e1f-99cd-eeefec5abb85,41,,"[58.5, 78.2]",3754191,0,,,,,-0.59926623,,Left Foot,,,,"[76.8, 65.7]",,High Pass,,22.161678,,Graziano Pellè,11062.0,,,,,,,1,Regular Play,Dušan Tadić,3831.0,Right Wing,4,Southampton,25,['8fbb1e72-c98b-4966-9ac7-36c11ea8f90b'],49,,,,,,,,,,,,,,,,,Southampton,25,00:00:49.845,Pass,
,,,,,,,,,,,,,,,,,,1.632584,,,,,,,,,,,b9fc9878-0434-4424-b82f-d6d11a326ade,43,,"[76.8, 65.7]",3754191,0,,,,,-1.5707964,,Head,,,,"[76.8, 45.1]",,High Pass,,20.6,Incomplete,Sadio Mané,3629.0,,,,,,,1,Regular Play,Graziano Pellè,11062.0,Center Forward,4,Southampton,25,"['190ab351-8922-40db-8f4e-b0ee7c790f52', '59e76759-5d14-4edc-9c32-0143d53be2bb']",51,,,,,,,,,,,,,,,,,Southampton,25,00:00:51.812,Pass,
,,,,,,,,,,,,,,,,,,1.779704,,,,,,,,,,,622efec9-1582-4f22-aba5-db9b030863fa,47,,"[69.5, 75.7]",3754191,0,,,,,-2.5320249,,Left Foot,,,,"[57.9, 67.6]",,Low Pass,,14.148145,,Jordy Clasie,16181.0,,,,,,Recovery,1,Regular Play,Dušan Tadić,3831.0,Right Wing,4,Southampton,25,['e1946103-6573-4538-9fd4-363073735133'],55,,,,,,,,,,,,,,,,,Southampton,25,00:00:55.883,Pass,
,,,,,,,,,,,,,,,,,,1.148655,,,,,,,,,,,7e474de7-2501-43e5-aeaa-9f2ad87ca7b6,50,,"[57.9, 67.6]",3754191,0,,,,,2.0344439,,Right Foot,,,,"[52.8, 77.8]",,Ground Pass,,11.403947,,Cédric Ricardo Alves Soares,3329.0,,,,,,,1,Regular Play,Jordy Clasie,16181.0,Left Center Midfield,4,Southampton,25,['79c71a3f-d927-40b7-b00c-8c589c737ff6'],57,,,,,,,,,,,,,,,,,Southampton,25,00:00:57.720,Pass,
,,,,,,,,,,,,,,,,,,2.360734,,,,,,,,,,,cd1269d7-f676-4a57-a25a-08441bf4b123,53,,"[46.8, 77.4]",3754191,1,,,,,-2.4995346,,Right Foot,,,,"[24.6, 60.8]",,Ground Pass,,27.720028,,José Miguel da Rocha Fonte,3960.0,,,,,,,1,Regular Play,Cédric Ricardo Alves Soares,3329.0,Right Back,4,Southampton,25,['f9e5dc0a-f9c0-4879-a201-2392a8b63a6b'],0,,,,,,,,,,,,,,,,,Southampton,25,00:01:00.447,Pass,
,,,,,,,,,,,,,,,,,,3.420165,,,,,,,,,,,951960d6-9d64-4de2-94ac-f763e19a178b,56,,"[23.2, 59.6]",3754191,1,,,,,-1.8766752,,Right Foot,,,,"[15.4, 34.9]",,Ground Pass,,25.902317,,Maarten Stekelenburg,20201.0,,,,,,,1,Regular Play,José Miguel da Rocha Fonte,3960.0,Right Center Back,4,Southampton,25,['1319dd3e-112a-4c67-a6bd-54522b820822'],2,,,,,,,,,,,,,,,,,Southampton,25,00:01:02.993,Pass,
,,,,,,,,,,,,,,,,,,1.424285,,,,,,,,,,,098efc7a-4d21-4e2c-bfbc-7104f41ecd08,58,,"[15.4, 34.9]",3754191,1,,,,,-0.8559877,,Right Foot,,,,"[24.6, 24.3]",,Ground Pass,,14.035668,,Virgil van Dijk,3669.0,,,,,,,1,Regular Play,Maarten Stekelenburg,20201.0,Goalkeeper,4,Southampton,25,['5d2eec27-cf8c-4631-9e79-15958ae6f533'],6,,,,,,,,,,,,,,,,,Southampton,25,00:01:06.413,Pass,
,,,,,,,,,,,,,,,,,,2.615824,,,,,,,,,,,190271b2-73ad-4e76-a571-12a6d5d6c8ca,61,,"[36.6, 29.0]",3754191,1,,,,,1.4911044,,Right Foot,,,,"[38.9, 57.8]",,Ground Pass,,28.891695,,José Miguel da Rocha Fonte,3960.0,,,,,,,1,Regular Play,Virgil van Dijk,3669.0,Left Center Back,4,Southampton,25,['d1af3fb5-7023-4583-bef6-c0cfbdb66685'],11,,,,,,,,,,,,,,,,,Southampton,25,00:01:11.860,Pass,
,,,,,,,,,,,,,,,,,,0.694136,,,,,,,,,,,26440e3f-2142-41b8-8b28-3a76d407fd18,64,,"[68.5, 76.3]",3754191,1,,,,,-0.27518925,,Right Foot,,,,"[77.0, 73.9]",,Ground Pass,,8.832327,,Dušan Tadić,3831.0,,,,,,,1,Regular Play,José Miguel da Rocha Fonte,3960.0,Right Center Back,4,Southampton,25,['118fab98-bb26-487d-8db3-0b59c0f9b3e2'],21,,,,,,,,,,,,,,,,,Southampton,25,00:01:21.087,Pass,
,,,,,,,,,,,,,,,,,,1.564442,,,,,,,,,,,c1620302-b4c6-4c97-88e3-416c64794253,67,,"[77.7, 74.1]",3754191,1,,,,,-0.70033264,,Right Foot,,,,"[91.7, 62.3]",,Ground Pass,,18.30956,Incomplete,Steven Davis,3828.0,,,,,,,1,Regular Play,Dušan Tadić,3831.0,Right Wing,4,Southampton,25,"['3e181695-62ae-493b-8024-24d72a583e57', '583997d4-7b49-4315-9496-af7dd305851b']",21,,,,,,,,,,,,,,,,,Southampton,25,00:01:21.781,Pass,
,,,,,,,,,,,,,,,,,,1.119999,,,,,,,,,,,240a1758-a1bf-4e87-b864-0bd617ca51f4,71,,"[30.0, 7.2]",3754191,1,,,,,-0.6506269,,Left Foot,,,,"[36.7, 2.1]",,Ground Pass,,8.420214,,Charlie Daniels,3345.0,,,,,,,1,Regular Play,Sylvain Distin,40218.0,Left Center Back,5,AFC Bournemouth,28,['77796499-0890-43d4-ac06-53b1b9109720'],25,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:25.745,Pass,
,,,,,,,,,,,,,,,,,,0.672917,,,,,,,,,,,33b0526d-0f64-42d9-9540-7a5f83d61291,75,,"[35.1, 1.3]",3754191,1,,,,,0.06792256,,Left Foot,,,,"[49.8, 2.3]",,Ground Pass,,14.733974,,Marc Pugh,3646.0,,,,,,,1,Regular Play,Charlie Daniels,3345.0,Left Back,5,AFC Bournemouth,28,['999fd752-9d5c-4458-a593-ad48afad9ca3'],27,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:27.482,Pass,
,,,,,,,,,,,,,,,,,,0.854514,,,,,,,,,,,a604976d-264d-4631-b83a-9cd8b63c30b7,79,,"[50.4, 14.4]",3754191,1,,,,,1.7078625,,Right Foot,,,,"[48.8, 26.0]",,Ground Pass,,11.709825,,Harry Arter,3304.0,,,,,,,1,Regular Play,Marc Pugh,3646.0,Left Midfield,5,AFC Bournemouth,28,['86d09156-8c9a-4074-9620-54b8e5711291'],29,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:29.418,Pass,
,,,,,,,,,,,,,,,,,,0.884111,,,,,,,,,,,cd5b42e7-968e-4533-8e08-61a6507f4618,81,,"[48.8, 26.0]",3754191,1,,,,,0.02483961,,Left Foot,,,,"[64.9, 26.4]",,Ground Pass,,16.104969,,Glenn Murray,3085.0,,,,,,,1,Regular Play,Harry Arter,3304.0,Center Attacking Midfield,5,AFC Bournemouth,28,['f9f21af4-b370-4280-a049-718540928a2d'],30,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:30.273,Pass,
,,,,,,,,,,,,,,,,,,0.833186,,,,,,,,,,,6e200d55-2ca0-4218-b368-88f52805b594,92,,"[71.4, 6.6]",3754191,1,,,,,-0.9774462,,Right Foot,,,,"[74.3, 2.3]",,Ground Pass,,5.186521,,Marc Pugh,3646.0,,,,,,,1,Regular Play,Dan Gosling,3343.0,Left Defensive Midfield,5,AFC Bournemouth,28,['96a0e07f-13da-4dd1-bf82-000332a79b20'],36,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:36.421,Pass,
,,,,,,,,,,,,,,,,,,0.964351,,,,,,,,,,,2ffd4a66-6b89-4e32-b2ac-128613ffd68a,95,,"[76.1, 2.3]",3754191,1,,,,,-3.1272051,,Right Foot,,,,"[62.2, 2.1]",,Ground Pass,,13.901439,,Charlie Daniels,3345.0,,,,,,,1,Regular Play,Marc Pugh,3646.0,Left Midfield,5,AFC Bournemouth,28,['63aa18c4-9e88-439f-af66-6069b80f57f6'],37,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:37.774,Pass,
,,,,,,,,,,,,,,,,,,2.087477,,,,,,,,,,,2b77af20-4938-430c-8ad8-ad56fbb295d4,98,,"[63.7, 2.1]",3754191,1,,,,,2.5595002,,Left Foot,,,,"[44.1, 15.0]",,Ground Pass,,23.464228,,Sylvain Distin,40218.0,,,,,,,1,Regular Play,Charlie Daniels,3345.0,Left Back,5,AFC Bournemouth,28,['17b77b88-e735-4913-a8b8-8dd5d980bc40'],39,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:39.339,Pass,
,,,,,,,,,,,,,,,,,,0.395256,,,,,,,,,,,ce096b1a-5143-44d0-b1f2-70105f0dc2ad,101,,"[48.2, 11.3]",3754191,1,,,,,-0.51524496,,Left Foot,,,,"[56.5, 6.6]",,Low Pass,,9.538343,Incomplete,Marc Pugh,3646.0,,,,,,,1,Regular Play,Sylvain Distin,40218.0,Left Center Back,5,AFC Bournemouth,28,"['07486ed1-cb22-4324-87a0-4ffbcc8deec3', '255433d0-1861-4e57-bb06-28f6814288a7']",43,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:43.082,Pass,
,,,,,,,,,,,,,,,,,,2.45505,,,,,,,,,,,4f831652-8371-4f25-acf3-82d105b41cec,104,,"[77.9, 0.1]",3754191,2,,,,,1.1760052,,,,,,"[85.9, 19.3]",,High Pass,,20.8,,Marc Pugh,3646.0,,,,,,Throw-in,1,From Throw In,Charlie Daniels,3345.0,Left Back,6,AFC Bournemouth,28,['e9dcfe66-8d89-4d28-98bf-ad17abad4d4d'],4,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:04.810,Pass,
,,,,,,,,,,,,,,,,,,0.5976,,,,,,,,,,,bf761350-185b-4055-b31a-ce6989ba36d7,113,,"[55.9, 80.0]",3754191,2,,True,,,-1.4303137,,,,,,"[57.3, 70.1]",,Low Pass,,9.9985,,Andrew Surman,3344.0,,,,,,Throw-in,1,From Throw In,Adam Smith,6409.0,Right Back,7,AFC Bournemouth,28,['a5972ae8-5d33-4a20-a8a3-420b07a1f941'],18,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:18.896,Pass,
,,,,,,,,,,,,,,,,,,1.458467,,,,,,,,,,,fe60d8d6-542b-4841-a104-8a0839476130,115,,"[48.4, 70.1]",3754191,2,,True,,,1.15934,,Right Foot,,,,"[50.8, 75.6]",,Low Pass,,6.0008335,,Adam Smith,6409.0,,,,,,,1,From Throw In,Andrew Surman,3344.0,Right Defensive Midfield,7,AFC Bournemouth,28,['0518cb84-277c-41b4-8914-b0079ed75f9f'],19,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:19.493,Pass,
,,,,,,,,,,,,,,,,,,2.958032,,,,,,,,,,,cb7cafa0-729a-41b6-87c0-b76684841604,117,,"[48.0, 71.5]",3754191,2,,,,,-2.462999,,Right Foot,,,,"[19.6, 48.6]",,Ground Pass,,36.48246,,Adam Federici,24888.0,,,,,,,1,From Throw In,Adam Smith,6409.0,Right Back,7,AFC Bournemouth,28,['7eff25c4-5ed9-4b73-925b-d2e277fe7b4e'],22,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:22.076,Pass,
,,,,,,,,,,,,,,,,,,2.710677,,,,,,,,,,,7eccacb0-8331-48e5-98c4-bb24ca36f73d,120,,"[20.6, 43.9]",3754191,2,,,,,-1.2151605,,Right Foot,,,,"[27.1, 26.4]",,Ground Pass,,18.668154,,Sylvain Distin,40218.0,,,,,,,1,From Throw In,Adam Federici,24888.0,Goalkeeper,7,AFC Bournemouth,28,['52f66889-87b3-4832-993d-02e96ee10d62'],26,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:26.094,Pass,
,,,,,,,,,,,,,,,,,,1.585856,,,,,,,,,,,8ad0eac5-bf26-474e-a975-98d7a796ab88,122,,"[28.2, 18.6]",3754191,2,,,,,-1.0205116,,Left Foot,,,,"[38.2, 2.3]",,Ground Pass,,19.123022,,Charlie Daniels,3345.0,,,,,,,1,From Throw In,Sylvain Distin,40218.0,Left Center Back,7,AFC Bournemouth,28,['a0a3bdb4-b84f-4d10-8c9f-061651e0f381'],28,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:28.805,Pass,
,,,,,,,,,,,,,,,,,,1.652043,,,,,,,,,,,005b2fb2-11a4-4d6f-b6db-2757fae390f4,126,,"[33.5, 1.3]",3754191,2,,,,,3.1415927,,Left Foot,,,,"[20.4, 1.3]",,Ground Pass,,13.1,,Sylvain Distin,40218.0,,,,,,,1,From Throw In,Charlie Daniels,3345.0,Left Back,7,AFC Bournemouth,28,"['66053a3e-70a1-4017-b1b7-a68f4fb7985f', '9e10f65a-7dbb-455a-8549-53091c33c8c1']",33,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:33.573,Pass,True
,,,,,,,,,,,,,,,,,,1.775297,,,,,,,,,,,0f1db317-9f13-413c-accb-31a636625312,129,,"[20.4, 1.3]",3754191,2,,,,,-0.03378995,,Left Foot,,,,"[55.9, 0.1]",,Ground Pass,,35.520275,Out,Marc Pugh,3646.0,,,,,,,1,From Throw In,Sylvain Distin,40218.0,Left Center Back,7,AFC Bournemouth,28,['8a021120-4029-40ec-9938-fb2133fc9279'],35,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:35.265,Pass,
