50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,7.512496,,,,,,,,,,,053762cf-186a-4da7-9c9a-fad9d90576c9,18,,"[67.2, 0.1]",3754205,0,,True,,,0.31932926,,,,,,"[79.6, 4.2]",Low Pass,,13.060245,,,,Aleksandar Mitrović,4269.0,,,,,Throw-in,1,From Throw In,Massadio Haïdara,4840.0,Left Back,3,Newcastle United,37,['4bd572a0-7a2c-4e68-9a87-b4f22700c789'],19,,,,,,,,,,,,,,,Newcastle United,37,00:00:19.162,Pass,
,,,,,,,,,,,,,,,,4.403726,,,,,,,,,,,258d20ac-bde5-4265-ad70-0d08be438d07,23,,"[101.7, 13.0]",3754205,0,,,,,3.0761838,,Right Foot,,,,"[78.8, 14.5]",Ground Pass,,22.949074,,,,Vurnon Anita,16072.0,,,,,,1,From Throw In,Aleksandar Mitrović,4269.0,Center Forward,3,Newcastle United,37,"['8d361908-c18b-4e4b-9d03-9122f350d22b', 'afaceddb-6164-4095-96bf-f83121a556e3']",32,,,,,,,,,,,,,,,Newcastle United,37,00:00:32.800,Pass,True
,,,,,,,,,,,,,,,,0.851453,,,,,,,,,,,7f63fcb9-229a-4f4d-b2ff-66bc493fbebb,31,,"[74.9, 28.0]",3754205,0,,,,,0.42214894,,Right Foot,,,,"[86.7, 33.3]",High Pass,,12.93561,,Incomplete,,Moussa Sissoko,3091.0,,,Through Ball,True,,1,From Throw In,Vurnon Anita,16072.0,Right Center Midfield,3,Newcastle United,37,"['5afed946-787b-464e-8ae6-1e0ea5be4e29', 'ad6dea59-8214-45b6-a776-6c021f0b4802']",39,,,,,,,,,,,,,,,Newcastle United,37,00:00:39.938,Pass,
,,,,,,,,,,,,,,,,1.427748,,,,,,,,,,,ad6dea59-8214-45b6-a776-6c021f0b4802,33,,"[33.4, 46.8]",3754205,0,,,,,0.7775243,,Head,,,,"[46.2, 59.4]",High Pass,,17.96107,,Incomplete,,,,,,,,Recovery,1,From Throw In,Gabriel Armando de Abreu,6746.0,Right Center Back,3,Newcastle United,37,"['7a5452a9-d09a-474e-9942-ed9f8db9b10e', '7f63fcb9-229a-4f4d-b2ff-66bc493fbebb']",40,,,,,,,,,,,,,,,Arsenal,1,00:00:40.789,Pass,
,,,,,,,,,,,,,,,,1.326111,,,,,,,,,,,a0b86b6b-bfb2-4083-9164-b89378f3754e,36,,"[80.5, 13.6]",3754205,0,,,,,-0.5340011,,Left Foot,,,,"[92.0, 6.8]",Ground Pass,,13.360015,,,,Florian Thauvin,3254.0,,,,,,1,From Throw In,Jack Colback,9649.0,Left Defensive Midfield,3,Newcastle United,37,['8927661d-4d86-4491-bb56-730c4136fb49'],44,,,,,,,,,,,,,,,Newcastle United,37,00:00:44.462,Pass,
,,,,,,,,,,,,,,,,1.103609,,,,,,,,,,,9c0ea252-4b9a-4c1a-aeb5-271eda89b70d,39,,"[92.0, 6.8]",3754205,0,,,,,-2.4186132,,Left Foot,,,,"[86.9, 2.3]",Ground Pass,,6.8014703,,,,Massadio Haïdara,4840.0,,,,,,1,From Throw In,Florian Thauvin,3254.0,Left Wing,3,Newcastle United,37,['cd708906-91ce-4fa9-93f8-e8355019ffbb'],45,,,,,,,,,,,,,,,Newcastle United,37,00:00:45.827,Pass,
,,,,,,,,,,,,,,,,0.501313,,,,,,,,,,,fe74c0b1-5339-47ce-a21a-a7da9a6b6d36,43,,"[87.3, 3.4]",3754205,0,,,,,-0.115759216,,Left Foot,,,,"[91.6, 2.9]",Ground Pass,,4.3289723,,,,Florian Thauvin,3254.0,,,,,,1,From Throw In,Massadio Haïdara,4840.0,Left Back,3,Newcastle United,37,"['c15d6fea-a3f4-4845-8234-0486af3f6e4b', 'd078b0fc-4feb-4c26-8324-f85548877fca']",48,,,,,,,,,,,,,,,Newcastle United,37,00:00:48.199,Pass,True
,,,,,,,,,,,,,,,,0.114026,,,,,,,,,,,21170cc0-5658-4a84-81a0-f3a6f8cdb8e0,50,,"[7.5, 60.5]",3754205,0,,,,,0.14707835,,Right Foot,,,,"[12.9, 61.3]",Low Pass,,5.4589376,,Incomplete,,,,,,,,Recovery,1,From Throw In,Gabriel Armando de Abreu,6746.0,Right Center Back,3,Newcastle United,37,"['4d8ed3c5-4802-42a5-ab4d-a522cf1fed0b', 'c8f2f5ed-9b0f-4945-a11d-a7aa0c1c7e1e']",54,,,,,,,,,,,,,,,Arsenal,1,00:00:54.904,Pass,True
,,,,,,,,,,,,,,,,1.755635,,,,,,,,,,,89acb590-6ae1-4e32-849c-06fa44b51f0f,54,,"[15.4, 77.2]",3754205,0,,,,,-0.14037499,,Right Foot,,,,"[43.0, 73.3]",High Pass,,27.874182,,,,Theo Walcott,3668.0,,,,,,1,Regular Play,Alex Oxlade-Chamberlain,3525.0,Right Wing,4,Arsenal,1,['f8e3543c-ede6-471a-b2af-9cca30c9a8a9'],57,,,,,,,,,,,,,,,Arsenal,1,00:00:57.719,Pass,
,,,,,,,,,,,,,,,,1.484289,,,,,,,,,,,e81e08e5-80cc-47b0-be9b-f2157fdce7d5,57,,"[43.0, 73.3]",3754205,0,,,,,-1.2461218,,Right Foot,,,,"[49.9, 52.8]",Low Pass,,21.630072,,,,Aaron Ramsey,3517.0,,,,,,1,Regular Play,Theo Walcott,3668.0,Center Forward,4,Arsenal,1,['36617531-9e6b-4131-9d6b-30ba8ada5a1f'],59,,,,,,,,,,,,,,,Arsenal,1,00:00:59.496,Pass,
,,,,,,,,,,,,,,,,1.038532,,,,,,,,,,,bb4cabd5-7066-4a24-a249-ec775f9e5de5,60,,"[51.2, 50.4]",3754205,1,,,,,-1.294469,,Right Foot,,,,"[55.0, 37.0]",Ground Pass,,13.928389,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Center Attacking Midfield,4,Arsenal,1,['5128aebc-8f19-41f8-b6e9-9e7734d1b058'],2,,,,,,,,,,,,,,,Arsenal,1,00:01:02.000,Pass,
,,,,,,,,,,,,,,,,3.192421,,,,,,,,,,,fc1f2a1b-0103-40fc-8335-761acf849154,63,,"[55.7, 41.0]",3754205,1,,,,,0.6721721,,Right Foot,,,,"[89.0, 67.5]",Ground Pass,,42.55749,,,,Alex Oxlade-Chamberlain,3525.0,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,4,Arsenal,1,['5c1228f5-3844-4c2d-a77b-d7e4f3b37ef8'],4,,,,,,,,,,,,,,,Arsenal,1,00:01:04.916,Pass,
,,,,,,,,,,,,,,,,0.725287,,,,,,,,,,,108b8ec5-8534-4a18-af72-4a43e922f565,66,,"[100.6, 57.9]",3754205,1,,,,,-1.6421038,,Right Foot,,,,"[100.1, 50.9]",Ground Pass,,7.017834,,,,Aaron Ramsey,3517.0,,,,,,1,Regular Play,Alex Oxlade-Chamberlain,3525.0,Right Wing,4,Arsenal,1,['5312cd63-6781-4a65-b666-add09af110b2'],9,,,,,,,,,,,,,,,Arsenal,1,00:01:09.405,Pass,
,,,,,,,,,,,,,,,,1.893057,,,,,,,,,,,6c337fb5-c345-4192-b9ab-0d47fff7d9d3,69,,"[100.1, 50.9]",3754205,1,,,,,0.4330449,,Right Foot,,,,"[120.0, 60.1]",Low Pass,,21.92373,,Out,,Alex Oxlade-Chamberlain,3525.0,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Center Attacking Midfield,4,Arsenal,1,['a2674bd4-d97a-477f-ab0c-5ff74c783195'],10,,,,,,,,,,,,,,,Arsenal,1,00:01:10.171,Pass,
,,,,,,,,,,,,,,,,2.557702,,,,,,,,,,,72ac7ee3-0f75-4753-b82d-0937965b6152,71,,"[6.0, 44.0]",3754205,1,,True,,,1.0759974,,Right Foot,,,,"[21.0, 71.8]",High Pass,,31.588606,,,,Daryl Janmaat,3650.0,,,,,Goal Kick,1,From Goal Kick,Timothy Michael Krul,9467.0,Goalkeeper,5,Newcastle United,37,['92c7c19e-207f-4a94-a87c-28f571f9dff6'],23,,,,,,,,,,,,,,,Newcastle United,37,00:01:23.790,Pass,
,,,,,,,,,,,,,,,,0.951485,,,,,,,,,,,dcb04c90-9b77-4387-9f47-4299451997f6,73,,"[35.8, 74.6]",3754205,1,,,,,-2.6384518,,Right Foot,,,,"[22.9, 67.5]",Ground Pass,,14.724809,,,,Chancel Mbemba Mangulu,3044.0,,,,,,1,From Goal Kick,Daryl Janmaat,3650.0,Right Back,5,Newcastle United,37,['d733d19f-2a55-4cb8-bc7b-272798b99e21'],29,,,,,,,,,,,,,,,Newcastle United,37,00:01:29.992,Pass,
,,,,,,,,,,,,,,,,2.527518,,,,,,,,,,,06b57450-90f6-4699-9816-868c8a36374b,76,,"[27.4, 75.0]",3754205,1,,,,,-0.10206496,,Right Foot,,,,"[81.1, 69.5]",High Pass,,53.980923,,Unknown,,Aleksandar Mitrović,4269.0,,,,,,1,From Goal Kick,Chancel Mbemba Mangulu,3044.0,Right Center Back,5,Newcastle United,37,['00c7ce5b-1c21-477f-8616-660c0baa6c67'],33,,,,,,,,,,,,,,,Newcastle United,37,00:01:33.321,Pass,
,,,,,,,,,,,,,,,,3.491361,,,,,,,,,,,627eaff7-cd00-47f9-812a-3237875d1958,80,,"[40.0, 8.9]",3754205,2,,,,,0.16107151,,Left Foot,,,,"[99.7, 18.6]",High Pass,,60.48289,,Incomplete,,Theo Walcott,3668.0,,,,,Free Kick,1,From Free Kick,Petr Čech,3461.0,Goalkeeper,6,Arsenal,1,"['76886a74-d0a5-4824-819a-ee173c4cf26b', '7ea35a6e-5a30-46d0-b381-506993a45e5f']",8,,,,,,,,,,,,,,,Arsenal,1,00:02:08.871,Pass,
,,,,,,,,,,,,,,,,2.961842,,,,,,,,,,,76886a74-d0a5-4824-819a-ee173c4cf26b,82,,"[20.4, 61.5]",3754205,2,,,,,1.1357124,,Head,,,,"[27.0, 75.7]",High Pass,,15.658863,,,,Moussa Sissoko,3091.0,,,,,Recovery,1,From Free Kick,Daryl Janmaat,3650.0,Right Back,6,Arsenal,1,"['08698074-7280-4652-9e0f-fc3fc09565fb', '627eaff7-cd00-47f9-812a-3237875d1958']",12,,,,,,,,,,,,,,,Newcastle United,37,00:02:12.363,Pass,
,,,,,,,,,,,,,,,,0.844024,,,,,,,,,,,994eda86-04f4-448c-be15-9ef47135f608,93,,"[82.8, 0.1]",3754205,2,,,,,1.7307094,,,,,,"[81.3, 9.4]",Low Pass,,9.420191,,,,Aaron Ramsey,3517.0,,,,,Throw-in,1,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,7,Arsenal,1,['8825054e-5bbb-4071-bf4d-aa4c635081d1'],23,,,,,,,,,,,,,,,Arsenal,1,00:02:23.579,Pass,
,,,,,,,,,,,,,,,,0.808273,,,,,,,,,,,f5c163a6-d0a7-451f-a5ab-546fd9c5d688,96,,"[79.2, 6.6]",3754205,2,,,,,3.085314,,Right Foot,,,,"[72.1, 7.0]",Ground Pass,,7.1112585,,,,Santiago Cazorla González,11386.0,,,,,,1,From Throw In,Aaron Ramsey,3517.0,Center Attacking Midfield,7,Arsenal,1,['71d894e3-05e0-433b-8568-1e288ab1cc0d'],25,,,,,,,,,,,,,,,Arsenal,1,00:02:25.043,Pass,
,,,,,,,,,,,,,,,,0.760944,,,,,,,,,,,90888f72-772c-4776-9f80-16336c9070f7,99,,"[72.8, 6.8]",3754205,2,,,,,-0.40187064,,Right Foot,,,,"[76.8, 5.1]",Ground Pass,,4.346263,,,,Aaron Ramsey,3517.0,,,,,,1,From Throw In,Santiago Cazorla González,11386.0,Left Center Midfield,7,Arsenal,1,['2d87d9ee-49bc-4b8f-860c-5d81e699fbf4'],25,,,,,,,,,,,,,,,Arsenal,1,00:02:25.852,Pass,
,,,,,,,,,,,,,,,,0.975543,,,,,,,,,,,e6b56cfc-29d0-4177-87a8-8522a74aa522,110,,"[39.4, 10.0]",3754205,2,,,,,2.4227626,,Right Foot,,,,"[27.4, 20.5]",Ground Pass,,15.945219,,,,Laurent Koscielny,3394.0,,,,,Recovery,1,From Throw In,Santiago Cazorla González,11386.0,Left Center Midfield,7,Arsenal,1,['0022b027-9501-451f-9107-b609cf472f17'],32,,,,,,,,,,,,,,,Arsenal,1,00:02:32.959,Pass,
,,,,,,,,,,,,,,,,1.626318,,,,,,,,,,,478a76b9-3906-46f0-97df-fb244d05e312,113,,"[27.6, 20.5]",3754205,2,,,,,-0.74577135,,Right Foot,,,,"[39.4, 9.6]",High Pass,,16.063934,,,,Santiago Cazorla González,11386.0,,,,,,1,From Throw In,Laurent Koscielny,3394.0,Left Center Back,7,Arsenal,1,['be6883ca-92c3-4dc1-aada-f5b9f1c0aaf2'],33,,,,,,,,,,,,,,,Arsenal,1,00:02:33.974,Pass,
,,,,,,,,,,,,,,,,3.708017,,,,,,,,,,,bd15d6c4-09f5-43db-b0a8-f60654d7a072,122,,"[36.8, 5.1]",3754205,3,,,,,0.36689186,,Left Foot,,,,"[108.1, 32.5]",High Pass,,76.38357,,Incomplete,,Theo Walcott,3668.0,,,,,Free Kick,1,From Free Kick,Petr Čech,3461.0,Goalkeeper,8,Arsenal,1,"['01c67659-562d-405b-9ca8-f80dd3036878', 'fdda2c73-32f5-4532-9c41-f456be040bf6']",34,,,,,,,,,,,,,,,Arsenal,1,00:03:34.942,Pass,
,,,,,,,,,,,,,,,,1.0644,,,,,,,,,,,5ce7c001-302b-4743-b6e7-46c26720c905,134,,"[89.7, 25.4]",3754205,3,,,,,1.9649589,,Right Foot,,,,"[85.0, 36.7]",Ground Pass,,12.238464,,,,Francis Joseph Coquelin,3437.0,,,,,,1,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,8,Arsenal,1,"['55254bbd-3e77-4214-bc70-3143147f9f99', 'cd807d58-1efb-4cd9-a603-55f2f23be1ed']",46,,,,,,,,,,,,,,,Arsenal,1,00:03:46.701,Pass,True
,,,,,,,,,,,,,,,,1.537169,,,,,,,,,,,90e6a385-88e1-4b6f-a0f7-61fb204535e0,137,,"[82.2, 35.9]",3754205,3,,,,,2.5510583,,Right Foot,,,,"[64.0, 48.1]",Ground Pass,,21.910728,,,,Gabriel Armando de Abreu,6746.0,,,,,,1,From Free Kick,Francis Joseph Coquelin,3437.0,Right Center Midfield,8,Arsenal,1,['9942f45b-4ebf-438b-994a-89970e0493a4'],49,,,,,,,,,,,,,,,Arsenal,1,00:03:49.043,Pass,
,,,,,,,,,,,,,,,,1.092214,,,,,,,,,,,ee3a16d2-06e0-4396-8560-49c1026ab7dd,140,,"[68.9, 57.3]",3754205,3,,,,,0.63850474,,Right Foot,,,,"[91.4, 74.0]",Ground Pass,,28.02035,,,,Alex Oxlade-Chamberlain,3525.0,,,,,,1,From Free Kick,Gabriel Armando de Abreu,6746.0,Right Center Back,8,Arsenal,1,['4284a826-a394-4b98-81d8-9d0c7b93780e'],52,,,,,,,,,,,,,,,Arsenal,1,00:03:52.605,Pass,
,,,,,,,,,,,,,,,,2.21443,,,,,,,,,,,50e80509-0a24-4817-9e36-bbfb5a5f862b,143,,"[90.7, 45.9]",3754205,3,,,,,-1.4130954,,Right Foot,,,,"[95.9, 13.2]",High Pass,,33.110874,,,,Ignacio Monreal Eraso,3498.0,,,,,,1,From Free Kick,Alex Oxlade-Chamberlain,3525.0,Right Wing,8,Arsenal,1,['826f9e85-6f99-4d16-a0a6-43e185c46add'],58,,,,,,,,,,,,,,,Arsenal,1,00:03:58.503,Pass,
,,,,,,,,,,,,,,,,0.920075,,,,,,,,,,,86f10d11-ec3f-4416-a2e5-83889a0db350,146,,"[95.7, 13.2]",3754205,4,,,,,1.2991967,,Left Foot,,,,"[100.1, 29.0]",Ground Pass,,16.40122,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,1,From Free Kick,Ignacio Monreal Eraso,3498.0,Left Back,8,Arsenal,1,['a3dcf882-35af-458c-981b-bf787b4a6ecc'],1,,,,,,,,,,,,,,,Arsenal,1,00:04:01.673,Pass,
,,,,,,,,,,,,,,,,0.966077,,,,,,,,,,,1f1111ac-cf70-4c3a-85cb-a91fbe3a040d,150,,"[96.3, 28.2]",3754205,4,,,,,2.918116,,Right Foot,,,,"[89.7, 29.7]",Ground Pass,,6.7683086,,,,Aaron Ramsey,3517.0,,,,,,1,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,8,Arsenal,1,['c9098ad8-a993-41af-ba15-e024daf3b297'],5,,,,,,,,,,,,,,,Arsenal,1,00:04:05.239,Pass,
,,,,,,,,,,,,,,,,0.921399,,,,,,,,,,,2512318c-b941-4561-ab02-51671bd6b369,153,,"[88.6, 29.7]",3754205,4,,,,,2.3895154,,Right Foot,,,,"[82.4, 35.5]",Ground Pass,,8.489994,,,,Francis Joseph Coquelin,3437.0,,,,,,1,From Free Kick,Aaron Ramsey,3517.0,Center Attacking Midfield,8,Arsenal,1,['156191b7-22f7-4a1f-aca7-57d235ad01a4'],7,,,,,,,,,,,,,,,Arsenal,1,00:04:07.179,Pass,
,,,,,,,,,,,,,,,,0.600394,,,,,,,,,,,08171011-cf46-4963-a64f-e9b69ac57eae,156,,"[82.4, 35.5]",3754205,4,,,,,1.7590178,,Right Foot,,,,"[80.0, 48.1]",Ground Pass,,12.826535,,,,Santiago Cazorla González,11386.0,,,,,,1,From Free Kick,Francis Joseph Coquelin,3437.0,Right Center Midfield,8,Arsenal,1,['59481b74-4b24-4bc7-a043-050ca1787ff5'],9,,,,,,,,,,,,,,,Arsenal,1,00:04:09.372,Pass,
,,,,,,,,,,,,,,,,0.464358,,,,,,,,,,,2fe7b333-0815-477d-81f1-641e53e9878f,159,,"[80.3, 48.1]",3754205,4,,,,,-1.3940874,,Left Foot,,,,"[81.8, 39.7]",Ground Pass,,8.532878,,,,Francis Joseph Coquelin,3437.0,,,,,,1,From Free Kick,Santiago Cazorla González,11386.0,Left Center Midfield,8,Arsenal,1,['4a142a8e-7225-4984-bd4c-cb402570e012'],10,,,,,,,,,,,,,,,Arsenal,1,00:04:10.013,Pass,
