ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.452265,,,,,,,,,,,,,a46821a9-7386-4cda-8041-87b7b2062e91,2698,,"[82.8, 7.0]",3754030,72,,,,True,0.96233624,,,,,"[89.0, 15.9]",Low Pass,,10.846659,,,Incomplete,,,,,,,,,Recovery,2,From Throw In,José Holebas,3725.0,Left Back,142,Everton,29,"['0f34f6f3-0d18-41c5-b751-23655ec26dbd', '3684e67d-257c-4e23-a62e-95e33d59812c', 'b20d2f0c-1abb-4946-86d5-9fe90b5fb4ae']",22,,,,,,,,,,,,,,,,,Watford,23,00:27:22.016,Pass,True
,,,,,,,,,,,,,,,,2.463412,,,,,,,,,,,,,3684e67d-257c-4e23-a62e-95e33d59812c,2700,,"[31.1, 64.2]",3754030,72,,,,,-2.1830122,,Left Foot,,,"[15.3, 41.7]",Ground Pass,,27.493454,,,,,Phil Jagielka,20046.0,,,,,,Recovery,2,From Throw In,Tom Cleverley,3683.0,Center Attacking Midfield,142,Everton,29,"['a46821a9-7386-4cda-8041-87b7b2062e91', 'c0b6d968-655c-4b4a-8d41-e2cf8c485f59']",24,,,,,,,,,,,,,,,,,Everton,29,00:27:24.468,Pass,
,,,,,,,,,,,,,,,,1.796606,,,,,,,,,,,,,10490fe1-cc42-496e-a3f6-c82604aa901c,2703,,"[15.7, 38.7]",3754030,72,,,,,-0.8391924,,Left Foot,,,"[28.0, 25.0]",Ground Pass,,18.41141,,,,,Leighton Baines,3518.0,,,,,,,2,From Throw In,Phil Jagielka,20046.0,Left Center Back,142,Everton,29,['7cd27257-d5ea-4e2a-87eb-3459aa7d49f9'],27,,,,,,,,,,,,,,,,,Everton,29,00:27:27.394,Pass,
,,,,,,,,,,,,,,,,1.132333,,,,,,,,,,,,,8a83f40c-a994-44e1-aac7-d3cf82fa00d4,2706,,"[34.3, 21.4]",3754030,72,,,,,0.92968756,,Left Foot,,,"[39.3, 28.1]",Ground Pass,,8.3600235,,,,,Gareth Barry,3633.0,,,,,,,2,From Throw In,Leighton Baines,3518.0,Left Back,142,Everton,29,['26d2c7f0-9bac-4680-bca1-d60c6ce52919'],31,,,,,,,,,,,,,,,,,Everton,29,00:27:31.987,Pass,
,,,,,,,,,,,,,,,,1.648135,,,,,,,,,,,,,b8044e36-bc0a-4d5d-b8e2-723cd38bf3ed,2709,,"[51.4, 39.8]",3754030,72,,,,,1.5847814,,Left Foot,,,"[51.0, 68.4]",Ground Pass,,28.602797,,,,,Séamus Coleman,4589.0,,,,,,,2,From Throw In,Gareth Barry,3633.0,Left Center Midfield,142,Everton,29,['3c35c0cc-88ad-4160-8841-0b94b89b1e74'],36,,,,,,,,,,,,,,,,,Everton,29,00:27:36.961,Pass,
,,,,,,,,,,,,,,,,1.066283,,,,,,,,,,,,,a4f1da4b-8634-43c0-a8a0-a11fc04fdb3b,2712,,"[57.7, 75.9]",3754030,72,,,,,-1.0863184,,Right Foot,,,"[62.7, 66.4]",Ground Pass,,10.7354555,,,,,James McCarthy,3607.0,,,,,,,2,From Throw In,Séamus Coleman,4589.0,Right Back,142,Everton,29,['119d9847-e8d8-4da6-a4db-48e288a669ff'],42,,,,,,,,,,,,,,,,,Everton,29,00:27:42.180,Pass,
,,,,,,,,,,,,,,,,1.070866,,,,,,,,,,,,,4b9b4d63-d0d4-4236-b3ed-187a0bb229a3,2722,,"[70.3, 56.6]",3754030,72,,,,,0.24946965,,Left Foot,,,"[86.0, 60.6]",Ground Pass,,16.201544,,,,,Romelu Lukaku Menama,3289.0,,,,,,,2,From Throw In,Gareth Barry,3633.0,Left Center Midfield,142,Everton,29,['63df36d1-b0cc-4df6-86a5-2d5bfe361215'],48,,,,,,,,,,,,,,,,,Everton,29,00:27:48.418,Pass,
,,,,,,,,,,,,,,,,1.3,,,,,,,,,,,,,b5cfcadc-7868-43ea-8827-f6a99cb50d5e,2730,,"[87.8, 58.0]",3754030,72,,,,,-2.4252667,,Left Foot,,,"[79.3, 50.6]",Ground Pass,,11.269872,,,,,Gareth Barry,3633.0,,,,,,,2,From Throw In,Romelu Lukaku Menama,3289.0,Center Forward,142,Everton,29,"['3817d302-0275-489c-826d-015645f0005f', 'f470eb8b-ca57-44e9-9d78-c847d5f710bc']",51,,,,,,,,,,,,,,,,,Everton,29,00:27:51.947,Pass,True
,,,,,,,,,,,,,,,,3.293613,,,,,,,,,,,,,df276237-75c6-49a3-a5d6-95fcf49827a4,2734,,"[80.2, 50.6]",3754030,72,,,,,0.6410601,,Left Foot,,,"[119.6, 80.0]",High Pass,,49.160145,,,,,Gerard Deulofeu Lázaro,3726.0,,,,,,,2,From Throw In,Gareth Barry,3633.0,Left Center Midfield,142,Everton,29,"['6f39acbd-5c2b-4357-bed6-797018aec573', '92158147-dc9f-4ccd-a98b-004e4711676c']",53,,,,,,,,,,,,,,,,,Everton,29,00:27:53.258,Pass,True
,,,,,,,,,,,,,,,,3.932667,,,,,,,,,,,,,c539ca47-46b1-4192-9157-b375618ba711,2738,,"[6.0, 36.0]",3754030,73,,,,,-0.2980061,,Right Foot,,,"[77.3, 14.1]",High Pass,,74.58753,,,Incomplete,,Troy Deeney,3454.0,,,,,,Goal Kick,2,From Goal Kick,Heurelho da Silva Gomes,3522.0,Goalkeeper,143,Watford,23,"['5ff9b851-bd26-403a-8727-56170b008914', '705af351-cc49-4fdc-8576-6d774eb534e0']",23,,,,,,,,,,,,,,,,,Watford,23,00:28:23.794,Pass,
,,,,,,,,,,,,,,,,1.367102,,,,,,,,,,,,,705af351-cc49-4fdc-8576-6d774eb534e0,2740,,"[42.8, 66.0]",3754030,73,,,,True,-0.3866488,,,,,"[56.8, 60.3]",High Pass,,15.115886,,,Incomplete,,Romelu Lukaku Menama,3289.0,,,,,,Recovery,2,From Goal Kick,John Stones,3244.0,Right Center Back,143,Watford,23,"['983a8db8-80b9-4c58-8530-f5fc2632dcd3', 'a7b87a0f-47d0-465c-95be-962e2c5f058a', 'c539ca47-46b1-4192-9157-b375618ba711', 'd735f4b4-26c6-4d56-a592-bc3b204ca49e']",27,,,,,,,,,,,,,,,,,Everton,29,00:28:27.727,Pass,True
,,,,,,,,,,,,,,,,1.870499,,,,,,,,,,,,,983a8db8-80b9-4c58-8530-f5fc2632dcd3,2743,,"[63.3, 19.8]",3754030,73,,,,,2.59929,,Right Foot,,,"[55.5, 24.5]",Low Pass,,9.106591,,,,,Craig Cathcart,3263.0,,,,,,Interception,2,From Goal Kick,Ben Watson,3626.0,Left Center Midfield,143,Watford,23,"['705af351-cc49-4fdc-8576-6d774eb534e0', 'ec6d46ea-262f-4c18-b4f3-37bfcb3e33bf']",29,,,,,,,,,,,,,,,,,Watford,23,00:28:29.094,Pass,
,,,,,,,,,,,,,,,,3.176872,,,,,,,,,,,,,a86918bd-4531-4c08-9198-7a94cf4b075e,2746,,"[55.5, 25.2]",3754030,73,,,,,-0.8474303,,Right Foot,,,"[70.6, 8.1]",High Pass,,22.812716,,,,,Troy Deeney,3454.0,,,,,,,2,From Goal Kick,Craig Cathcart,3263.0,Right Center Back,143,Watford,23,"['88678869-039c-4018-a0d5-4b526b39fe1b', 'ed7e9089-476a-4ec5-8aea-8455af1893dc']",30,,,,,,,,,,,,,,,,,Watford,23,00:28:30.965,Pass,True
,,,,,,,,,,,,,,,,0.653981,,,,,,,,,,,,,17e0342f-5d67-4dcf-b0f9-0b7e6dc86ddb,2751,,"[65.4, 6.1]",3754030,73,,,,,2.1493206,,Right Foot,,,"[59.0, 15.9]",Ground Pass,,11.7046995,,,,,Ben Watson,3626.0,,,,,,,2,From Goal Kick,Troy Deeney,3454.0,Right Center Forward,143,Watford,23,"['838d6518-094a-4d66-a5e2-6d792fca3c67', 'dca32123-b164-4eb4-9e9a-630f1a9b5cb5']",36,,,,,,,,,,,,,,,,,Watford,23,00:28:36.142,Pass,True
,,,,,,,,,,,,,,,,1.246611,,,,,,,,,,,,,cc294c1e-3741-4fd9-9e20-1a2fb0181589,2754,,"[57.4, 14.4]",3754030,73,,,,,2.901233,,Right Foot,,,"[47.2, 16.9]",Ground Pass,,10.5019045,,,,,Miguel Ángel Britos Cabrera,3288.0,,,,,,,2,From Goal Kick,Ben Watson,3626.0,Left Center Midfield,143,Watford,23,['a2967624-0701-40cc-ac42-b6e75d6cff48'],37,,,,,,,,,,,,,,,,,Watford,23,00:28:37.386,Pass,
,,,,,,,,,,,,,,,,2.999474,,,,,,,,,,,,,e4250671-6d53-4009-8b6c-f719a84327dd,2759,,"[44.0, 13.5]",3754030,73,,,,,-0.06241881,,Left Foot,,,"[88.8, 10.7]",High Pass,,44.887413,,,Incomplete,,Nordin Amrabat,3302.0,,,,,,,2,From Goal Kick,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,143,Watford,23,"['7530bbd2-91fe-44a5-847c-79c8f21e58a9', '9a67dbcc-b325-4a77-9f94-2cf0148829ec', '9acb8086-e059-4573-9d41-91e6437d3f13']",39,,,,,,,,,,,,,,,,,Watford,23,00:28:39.900,Pass,True
,,,,,,,,,,,,,,,,1.309684,,,,,,,,,,,,,7530bbd2-91fe-44a5-847c-79c8f21e58a9,2762,,"[31.3, 69.4]",3754030,73,,,,True,0.0,,,,,"[44.0, 69.4]",Low Pass,,12.7,,,,,John Stones,3244.0,,,,,,Recovery,2,Regular Play,Séamus Coleman,4589.0,Right Back,144,Everton,29,"['5df0cb97-2279-4ef0-ba66-f66bbcc4b1ec', 'd1b140a0-e23d-46e6-8857-32f4d41a35fb', 'e4250671-6d53-4009-8b6c-f719a84327dd']",42,,,,,,,,,,,,,,,,,Everton,29,00:28:42.899,Pass,True
,,,,,,,,,,,,,,,,0.646472,,,,,,,,,,,,,d5332cfe-cf34-4d67-8005-92f809838499,2766,,"[43.8, 68.8]",3754030,73,,,,,-2.6377656,,Right Foot,,,"[36.0, 64.5]",Low Pass,,8.906739,,,,,Gareth Barry,3633.0,,,,,,,2,Regular Play,John Stones,3244.0,Right Center Back,144,Everton,29,"['2a92bed8-31f5-44d2-8573-27676123ff8d', 'fbff57b2-4b51-4a1b-9cfc-2ee474790af8']",44,,,,,,,,,,,,,,,,,Everton,29,00:28:44.280,Pass,True
,,,,,,,,,,,,,,,,0.784272,,,,,,,,,,,,,389aa5e7-3cb9-49d6-ba4c-e8f8a010ab7d,2770,,"[41.0, 55.6]",3754030,73,,,,,0.5942137,,Left Foot,,,"[48.4, 60.6]",Ground Pass,,8.930845,,,,,Tom Cleverley,3683.0,,,,,,,2,Regular Play,Gareth Barry,3633.0,Left Center Midfield,144,Everton,29,"['0b8e32e9-3e80-421f-963d-e347eca5aad6', '54317f07-feea-4445-b836-2e0bd63535e7']",47,,,,,,,,,,,,,,,,,Everton,29,00:28:47.538,Pass,True
,,,,,,,,,,,,,,,,0.693455,,,,,,,,,,,,,65a33de6-6133-49f0-af55-6b1f18fb4170,2774,,"[45.6, 65.7]",3754030,73,,,,,2.1025205,,Right Foot,,,"[40.6, 74.2]",Ground Pass,,9.861542,,,,,John Stones,3244.0,,,,,,,2,Regular Play,Tom Cleverley,3683.0,Center Attacking Midfield,144,Everton,29,['3df6a400-4cf9-4908-a6fb-99f434f63e5c'],49,,,,,,,,,,,,,,,,,Everton,29,00:28:49.979,Pass,
,,,,,,,,,,,,,,,,0.23324,,,,,,,,,,,,,6efcd983-12e0-46c1-a0ac-460229af75c3,2778,,"[40.6, 76.1]",3754030,73,,,,,-0.16514868,,Right Foot,,,"[43.0, 75.7]",Ground Pass,,2.433105,,,Incomplete,,Tom Cleverley,3683.0,,,,,,,2,Regular Play,John Stones,3244.0,Right Center Back,144,Everton,29,"['51fe2ba1-0ab2-46df-b6e8-290b4baf98c8', 'f4cf218f-10a2-4a72-93a2-24ef77cae48a']",51,,,,,,,,,,,,,,,,,Everton,29,00:28:51.791,Pass,
,,,,,,,,,,,,,,,,0.476447,,,,,,,,,,,,,67d536cf-ea26-42a4-92cb-e93407501aac,2784,,"[42.7, 64.2]",3754030,73,,,,,-0.9324765,,Right Foot,,,"[47.3, 58.0]",Ground Pass,,7.7201037,,,,,Gareth Barry,3633.0,,,,,,,2,Regular Play,John Stones,3244.0,Right Center Back,144,Everton,29,"['8e156dd7-8415-443a-81cd-f1354efc4893', '8f7a1df0-6a49-4546-8fd3-4d1b89789fa9']",55,,,,,,,,,,,,,,,,,Everton,29,00:28:55.990,Pass,True
,,,,,,,,,,,,,,,,0.498729,,,,,,,,,,,,,fdd45c88-62ec-4b55-a69b-d83867b5fd58,2787,,"[48.2, 57.9]",3754030,73,,,,,1.5707964,,Left Foot,,,"[48.2, 67.5]",Ground Pass,,9.6,,,,,John Stones,3244.0,,,,,,,2,Regular Play,Gareth Barry,3633.0,Left Center Midfield,144,Everton,29,['bd85a3db-1f41-4bc8-b373-79738b02b3b7'],57,,,,,,,,,,,,,,,,,Everton,29,00:28:57.073,Pass,
,,,,,,,,,,,,,,,,0.083075,,,,,,,,,,,,,f3c3347c-a131-4c33-ade0-da50294f64c6,2791,,"[48.2, 66.6]",3754030,73,,,,,0.0,,Right Foot,,,"[51.8, 66.6]",Ground Pass,,3.6,,,Incomplete,,Tom Cleverley,3683.0,,,,,,,2,Regular Play,John Stones,3244.0,Right Center Back,144,Everton,29,"['81420d32-9841-465a-80f0-63a594dc3811', 'a4a6edaa-bd03-4653-9d54-e5b1501d049b', 'cced8739-0eab-4e32-9959-578ed4cab9b3']",58,,,,,,,,,,,,,,,,,Everton,29,00:28:58.230,Pass,True
,,,,,,,,,,,,,,,,0.840813,,,,,,,,,,,,,da22cfb4-d964-4a01-9baa-ecb7996eb3be,2801,,"[83.8, 3.3]",3754030,74,,,,,0.6360755,,Right Foot,,,"[90.3, 8.1]",Ground Pass,,8.080223,,,,,Etienne Capoue,3721.0,,,,,,,2,Regular Play,Nordin Amrabat,3302.0,Left Midfield,144,Everton,29,"['0d9b8e3f-08b5-4773-afe2-2c49c3f9084a', '5ba4a7d4-6eb2-4a1c-af71-19661f213a48']",3,,,,,,,,,,,,,,,,,Watford,23,00:29:03.518,Pass,True
,,,,,,,,,,,,,,,,1.275755,,,,,,,,,,,,,7ff5c733-9f8d-4c2c-89aa-6c0b7488e46c,2807,,"[5.7, 73.5]",3754030,74,,,,,-0.80078155,,Right Foot,,,"[18.5, 60.3]",Ground Pass,,18.386951,,,,,Tom Cleverley,3683.0,,,,,,,2,Regular Play,James McCarthy,3607.0,Right Center Midfield,144,Everton,29,['abc28dac-88ef-42ea-bf7f-368130e61e61'],13,,,,,,,,,,,,,,,,,Everton,29,00:29:13.636,Pass,
,,,,,,,,,,,,,,,,1.442109,,,,,,,,,,,,,fdec8ced-508f-4815-84cc-a9897514d57b,2811,,"[32.8, 59.5]",3754030,74,,,,,-0.8697049,,Right Foot,,,"[45.8, 44.1]",Ground Pass,,20.153412,,,,,Aaron Lennon,3953.0,,,,,,,2,Regular Play,Tom Cleverley,3683.0,Center Attacking Midfield,144,Everton,29,"['5afcb1a5-4bd7-40db-ba69-bb274edd4d3f', '5c3daa1a-dc68-42fd-a475-446c48d89012']",17,,,,,,,,,,,,,,,,,Everton,29,00:29:17.556,Pass,True
,,,,,,,,,,,,,,,,0.732798,,,,,,,,,,,,,42809709-1caf-4690-8515-3ea656ab5795,2814,,"[74.1, 29.2]",3754030,74,,,,,0.77902883,,Right Foot,,,"[82.0, 37.0]",Ground Pass,,11.101802,,,,,Romelu Lukaku Menama,3289.0,,,,,,,2,Regular Play,Aaron Lennon,3953.0,Left Wing,144,Everton,29,['efbd2660-a9e5-41e1-b251-2e5d03bed776'],23,,,,,,,,,,,,,,,,,Everton,29,00:29:23.228,Pass,
,,,,,,,,,,,,,,,,2.452627,,,,,,,,,,,,,452ce5db-a597-4672-928b-bf1162c8d15d,2818,,"[80.4, 36.7]",3754030,74,,,,,2.5188084,,Right Foot,,,"[65.5, 47.4]",Ground Pass,,18.343937,,,,,Tom Cleverley,3683.0,,,,,,,2,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,144,Everton,29,"['0feefe6f-59b4-4295-9b43-191ad4d79337', '1d4a9688-9a36-419a-a623-b14f8156c19e']",24,,,,,,,,,,,,,,,,,Everton,29,00:29:24.987,Pass,True
,,,,,,,,,,,,,,,,1.053174,,,,,,,,,,,,,64bbbd26-de7d-4acd-93e6-8d5c90d8b367,2821,,"[66.6, 50.6]",3754030,74,,,,,1.1633027,,Right Foot,,,"[72.6, 64.5]",Ground Pass,,15.139683,,,,,Séamus Coleman,4589.0,,,,,,,2,Regular Play,Tom Cleverley,3683.0,Center Attacking Midfield,144,Everton,29,['d188e0eb-6a9e-4a84-ad28-12590c475dfe'],27,,,,,,,,,,,,,,,,,Everton,29,00:29:27.650,Pass,
,,,,,,,,,,,,,,,,1.673208,,,,,,,,,,,,,1b5de602-cafe-4e7c-ad54-acbe2dbc558e,2824,,"[77.8, 65.7]",3754030,74,,,,,0.6682894,,Right Foot,,,"[93.0, 77.7]",Ground Pass,,19.36595,,,,,Gerard Deulofeu Lázaro,3726.0,,,,,,,2,Regular Play,Séamus Coleman,4589.0,Right Back,144,Everton,29,['9d9ad2e1-f9d9-44b8-acc2-daa6e2dd7664'],29,,,,,,,,,,,,,,,,,Everton,29,00:29:29.435,Pass,
,,,,,,,,,,,,,,,,2.852161,,,,,,,,,,,,,798ae212-1082-4d42-8c68-f7c18f4af67d,2827,,"[95.4, 75.1]",3754030,74,,,,,-1.0903436,,Right Foot,True,,"[120.0, 27.9]",High Pass,,53.225933,,,Out,,Romelu Lukaku Menama,3289.0,,,True,,,,2,Regular Play,Gerard Deulofeu Lázaro,3726.0,Right Wing,144,Everton,29,['6b66c19e-7876-4dc4-a5a2-39af333573ad'],32,,,,,,,,,,,,,,,,,Everton,29,00:29:32.651,Pass,
,,,,,,,,,,,,,,,,3.995393,,,,,,,,,,,,,641bfe09-ea85-415a-993b-e9c6ff4fe658,2830,,"[6.0, 36.0]",3754030,75,,,,,-0.38530996,,Right Foot,,,"[66.9, 11.3]",High Pass,,65.71834,,,Incomplete,,,,,,,,,Goal Kick,2,From Goal Kick,Heurelho da Silva Gomes,3522.0,Goalkeeper,145,Watford,23,['d72e44a5-8b4e-4c73-b816-de74d919fb0a'],59,,,,,,,,,,,,,,,,,Watford,23,00:30:59.158,Pass,
,,,,,,,,,,,,,,,,1.505635,,,,,,,,,,,,,d72e44a5-8b4e-4c73-b816-de74d919fb0a,2831,,"[53.2, 68.8]",3754030,76,,,,,0.06512516,,Head,,,"[67.0, 69.7]",High Pass,,13.829317,,,Incomplete,,Gerard Deulofeu Lázaro,3726.0,,,,,,Recovery,2,From Goal Kick,James McCarthy,3607.0,Right Center Midfield,145,Watford,23,"['593c03a5-83c7-4eea-bb9b-63169a7e53b9', '641bfe09-ea85-415a-993b-e9c6ff4fe658', 'b7c3e9fc-44f3-43d9-b901-bf118c30677c']",3,,,,,,,,,,,,,,,,,Everton,29,00:31:03.153,Pass,
,,,,,,,,,,,,,,,,3.742999,,,,,,,,,,,,,b7c3e9fc-44f3-43d9-b901-bf118c30677c,2833,,"[53.1, 10.4]",3754030,76,,,,,1.1470854,,Head,,,"[70.6, 49.2]",High Pass,,42.563953,,,Incomplete,,,,,,,,,Interception,2,From Goal Kick,José Holebas,3725.0,Left Back,145,Watford,23,"['4464b25e-4bd7-41ba-9cb3-cd434a8f9d5e', 'd72e44a5-8b4e-4c73-b816-de74d919fb0a']",4,,,,,,,,,,,,,,,,,Watford,23,00:31:04.659,Pass,
,,,,,,,,,,,,,,,,0.880845,,,,,,,,,,,,,4464b25e-4bd7-41ba-9cb3-cd434a8f9d5e,2835,,"[49.5, 30.9]",3754030,76,,,,,1.1453466,,Left Foot,,,"[55.3, 43.7]",Ground Pass,,14.052757,,,,,Tom Cleverley,3683.0,,,,,,Recovery,2,From Goal Kick,Leighton Baines,3518.0,Left Back,145,Watford,23,"['90c8ec07-8581-4172-9175-6cf4259f573d', 'b7c3e9fc-44f3-43d9-b901-bf118c30677c']",8,,,,,,,,,,,,,,,,,Everton,29,00:31:08.402,Pass,
,,,,,,,,,,,,,,,,2.993118,,,,,,,,,,,,,dfba0343-16bf-4bda-bbd1-645affb92cf2,2839,,"[57.0, 42.6]",3754030,76,,,,,-1.3775848,,Right Foot,,,"[65.1, 1.2]",High Pass,,42.18495,,,Out,,Leighton Baines,3518.0,,,True,,,,2,From Goal Kick,Tom Cleverley,3683.0,Center Attacking Midfield,145,Watford,23,['efc71916-8e08-456a-b8f0-80bbbc5339bb'],10,,,,,,,,,,,,,,,,,Everton,29,00:31:10.241,Pass,
,,,,,,,,,,,,,,,,1.657538,,,,,,,,,,,,,77b95373-2711-4fd5-b1c1-790c8591b916,2841,,"[62.2, 80.0]",3754030,76,,,,,-0.26299474,,,,,"[85.6, 73.7]",High Pass,,24.233242,,,,,Adlène Guédioura,4828.0,,,,,,Throw-in,2,From Throw In,Juan Carlos Paredes Reasco,36983.0,Right Back,146,Watford,23,['1d31b621-ea69-4070-addd-f6860fb0780d'],39,,,,,,,,,,,,,,,,,Watford,23,00:31:39.268,Pass,
,,,,,,,,,,,,,,,,0.82546,,,,,,,,,,,,,1af94a14-1efa-4fc5-b1f0-c8c62822b55d,2846,,"[34.1, 0.1]",3754030,76,,,,,1.1726918,,,,,"[38.6, 10.8]",Low Pass,,11.607756,,,,,Tom Cleverley,3683.0,,,,,,Throw-in,2,From Throw In,Leighton Baines,3518.0,Left Back,147,Everton,29,['00e2d1af-3cbb-48a9-9f54-4d28a40751e6'],48,,,,,,,,,,,,,,,,,Everton,29,00:31:48.766,Pass,
,,,,,,,,,,,,,,,,0.819109,,,,,,,,,,,,,add47327-7719-4e31-94cf-5dbac2b38902,2850,,"[38.8, 10.8]",3754030,76,,,,,-2.0746233,,Right Foot,,,"[34.5, 3.0]",Low Pass,,8.906739,,,,,Leighton Baines,3518.0,,,,,,,2,From Throw In,Tom Cleverley,3683.0,Center Attacking Midfield,147,Everton,29,"['7df1bacd-ecb2-47e1-9c2c-2079627e7292', 'bc0303ca-6cea-4ced-a401-e83d2b11bd02']",49,,,,,,,,,,,,,,,,,Everton,29,00:31:49.672,Pass,True
,,,,,,,,,,,,,,,,0.077784,,,,,,,,,,,,,6392b6dc-ecdc-4dd7-b553-5436a9174c6c,2853,,"[34.5, 3.0]",3754030,76,,,,,0.0,,Right Foot,,,"[37.3, 3.0]",Low Pass,,2.8,,,Incomplete,,Romelu Lukaku Menama,3289.0,,,,,,,2,From Throw In,Leighton Baines,3518.0,Left Back,147,Everton,29,"['15c9c5f3-8935-472c-8a38-c3d1c522f1c1', 'bc0303ca-6cea-4ced-a401-e83d2b11bd02', 'e33b880e-c5f9-4e09-b63c-8fc92563e675']",50,,,,,,,,,,,,,,,,,Everton,29,00:31:50.571,Pass,True
,,,,,,,,,,,,,,,,0.772925,,,,,,,,,,,,,9a331933-c2b8-41d6-be79-06f8c7da2a9e,2856,,"[48.4, 0.1]",3754030,76,,,,,2.3825042,,,,,"[40.6, 7.5]",Low Pass,,10.751744,,,,,Tom Cleverley,3683.0,,,,,,Throw-in,2,From Throw In,Leighton Baines,3518.0,Left Back,148,Everton,29,['7803d20f-1f20-46b2-b07a-2169517d4d6a'],59,,,,,,,,,,,,,,,,,Everton,29,00:31:59.727,Pass,
,,,,,,,,,,,,,,,,1.026604,,,,,,,,,,,,,12562781-977c-4633-adfd-4507f6030bea,2859,,"[41.5, 7.1]",3754030,77,,,,,0.84654635,,Right Foot,,,"[48.4, 14.9]",Ground Pass,,10.413933,,,,,Gareth Barry,3633.0,,,,,,,2,From Throw In,Tom Cleverley,3683.0,Center Attacking Midfield,148,Everton,29,['d88d3e84-84a1-48b4-b0cb-036e5d5b4345'],1,,,,,,,,,,,,,,,,,Everton,29,00:32:01.592,Pass,
,,,,,,,,,,,,,,,,1.087669,,,,,,,,,,,,,b28c1455-1a08-450d-86fe-e28e859a4355,2863,,"[51.2, 5.6]",3754030,77,,,,,0.06442684,,Left Foot,,,"[69.8, 6.8]",Ground Pass,,18.63867,,,,,Aaron Lennon,3953.0,,,,,,,2,From Throw In,Gareth Barry,3633.0,Left Center Midfield,148,Everton,29,['d5bd33a2-a035-475a-932e-7b299d63d772'],5,,,,,,,,,,,,,,,,,Everton,29,00:32:05.353,Pass,
,,,,,,,,,,,,,,,,0.319291,,,,,,,,,,,,,caf8cbc5-b22a-4525-8f7f-d1ce85cc8e2f,2867,,"[69.8, 6.8]",3754030,77,,,,,1.8240621,,Right Foot,,,"[67.6, 15.3]",Ground Pass,,8.780091,,,Incomplete,,Romelu Lukaku Menama,3289.0,,,,,,,2,From Throw In,Aaron Lennon,3953.0,Left Wing,148,Everton,29,"['74b86ffb-788e-4d14-894d-e26c8c0bf173', 'adc7d824-c44e-4ae3-8226-93aedc4826f0', 'e401f4e7-88f6-4d59-bea4-d0db1f3a4261']",7,,,,,,,,,,,,,,,,,Everton,29,00:32:07.172,Pass,True
,,,,,,,,,,,,,,,,2.916226,,,,,,,,,,,,,b6c67014-7836-4e11-a6b5-a99311ce7ec5,2870,,"[62.4, 6.4]",3754030,77,,,,,1.6789625,,Left Foot,,,"[55.7, 68.1]",High Pass,,62.06271,,,,,Séamus Coleman,4589.0,,,True,,,Recovery,2,From Throw In,Gareth Barry,3633.0,Left Center Midfield,148,Everton,29,['2930292e-f1f1-466f-adef-0854d7d83559'],8,,,,,,,,,,,,,,,,,Everton,29,00:32:08.724,Pass,
,,,,,,,,,,,,,,,,1.086959,,,,,,,,,,,,,3e34f13f-e239-4fc8-ab4e-44f23aa85e15,2873,,"[72.6, 70.9]",3754030,77,,,,,0.63040143,,Left Foot,,,"[83.7, 79.0]",Ground Pass,,13.7411785,,,,,Gerard Deulofeu Lázaro,3726.0,,,,,,,2,From Throw In,Séamus Coleman,4589.0,Right Back,148,Everton,29,['8da2da69-4b50-4189-aba1-8e8c57dbd7ea'],15,,,,,,,,,,,,,,,,,Everton,29,00:32:15.042,Pass,
,,,,,,,,,,,,,,,,1.38895,,,,,,,,,,,,,588795c3-e6b0-4db5-9192-b92887930011,2876,,"[85.6, 72.7]",3754030,77,,,,,-2.1359458,,Left Foot,,,"[80.4, 64.5]",Ground Pass,,9.709789,,,,,James McCarthy,3607.0,,,,,,,2,From Throw In,Gerard Deulofeu Lázaro,3726.0,Right Wing,148,Everton,29,['6d44cce2-2a4b-4611-bc29-d3877bec41cf'],18,,,,,,,,,,,,,,,,,Everton,29,00:32:18.883,Pass,
