bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.032305,,,,,,,,,,,,,,c3d109ca-bb0d-42e1-840d-c3e2582e1e16,21,,"[113.4, 51.0]",3754000,0,,,,True,-1.665748,4b7be1d4-290a-4fd6-9cbc-38d4e0aae9dc,,,,"[112.6, 42.6]",High Pass,,8.438009,,,,Younes Kaboul,4746.0,True,,,,,1,From Corner,Sebastián Coates Nión,6300.0,Right Center Back,3,Sunderland,41,"['1a95d9ce-b5b1-4f7f-9509-2fdc98e7b8b7', '331c82ec-e783-4708-b9c6-d5ff25962931']",35,,,,,,,,,,,,,,,,Sunderland,41,00:00:35.867,Pass,True
,,,,,,,,,,,,,,,,2.97367,,,,,,,,,,,,,,a925bcbc-b087-4754-8766-3e243c5bf6bc,26,,"[15.8, 40.8]",3754000,0,,,,,1.2739025,,Keeper Arm,,,"[22.5, 62.7]",Ground Pass,,22.901964,,,,Maya Yoshida,3300.0,,,,,,1,From Keeper,Maarten Stekelenburg,20201.0,Goalkeeper,5,Southampton,25,['ca20667b-a017-445f-8a92-217f86f4b54d'],44,,,,,,,,,,,,,,,,Southampton,25,00:00:44.881,Pass,
,,,,,,,,,,,,,,,,1.337206,,,,,,,,,,,,,,80741983-0d9d-40fb-88c5-a63cc18c30e4,29,,"[25.6, 62.0]",3754000,0,,,,,-0.7935281,,Right Foot,,,"[37.8, 49.6]",Ground Pass,,17.395401,,,,Jordy Clasie,16181.0,,,,,,1,Regular Play,Maya Yoshida,3300.0,Right Back,6,Southampton,25,['9a0219df-6a15-4904-922f-a08b021c7531'],49,,,,,,,,,,,,,,,,Southampton,25,00:00:49.299,Pass,
,,,,,,,,,,,,,,,,1.812992,,,,,,,,,,,,,,a82f2642-1eff-436d-859e-30d313350980,32,,"[40.4, 47.7]",3754000,0,,,,,-1.5707964,,Right Foot,,,"[40.4, 18.4]",Ground Pass,,29.3,,,,Virgil van Dijk,3669.0,,,,,,1,Regular Play,Jordy Clasie,16181.0,Left Defensive Midfield,7,Southampton,25,['b409aee3-5aa8-48e9-92e4-23f5de9f7ba0'],52,,,,,,,,,,,,,,,,Southampton,25,00:00:52.297,Pass,
,,,,,,,,,,,,,,,,0.722384,,,,,,,,,,,,,,367459d6-84dc-4875-8bc6-38cd4bc1982d,35,,"[55.4, 18.1]",3754000,0,,,,,1.5707964,,Left Foot,,,"[55.4, 29.1]",Ground Pass,,11.0,,,,Jordy Clasie,16181.0,,,,,,1,Regular Play,Virgil van Dijk,3669.0,Left Center Back,8,Southampton,25,['e463c191-5947-4c04-81ca-dce498c7c9b9'],56,,,,,,,,,,,,,,,,Southampton,25,00:00:56.632,Pass,
,,,,,,,,,,,,,,,,2.460213,,,,,,,,,,,,,,19e7e83d-fb5d-47b0-ac9e-cdfe9e833358,38,,"[58.3, 33.6]",3754000,1,,,,,2.274615,,Right Foot,,,"[43.7, 50.8]",Ground Pass,,22.561028,,,,José Miguel da Rocha Fonte,3960.0,,,,,,1,Regular Play,Jordy Clasie,16181.0,Left Defensive Midfield,9,Southampton,25,['e89759a6-4dc9-4f25-8797-21e337641ea2'],1,,,,,,,,,,,,,,,,Southampton,25,00:01:01.345,Pass,
,,,,,,,,,,,,,,,,1.365858,,,,,,,,,,,,,,1bdd32c8-48b6-4003-872a-b2abbd4e5aea,41,,"[43.7, 50.8]",3754000,1,,,,,1.0587173,,Right Foot,,,"[52.3, 66.1]",Ground Pass,,17.551353,,,,Maya Yoshida,3300.0,,,,,,1,Regular Play,José Miguel da Rocha Fonte,3960.0,Right Center Back,10,Southampton,25,['b66bc318-51b3-44ff-bf54-cba7162aaae1'],3,,,,,,,,,,,,,,,,Southampton,25,00:01:03.812,Pass,
,,,,,,,,,,,,,,,,1.717786,,,,,,,,,,,,,,e87ca3e4-4454-48f3-96fd-8caa6ef7a31c,44,,"[53.7, 65.6]",3754000,1,,,,,-1.113518,,Right Foot,,,"[59.9, 53.0]",Ground Pass,,14.042791,,,,Jordy Clasie,16181.0,,,,,,1,Regular Play,Maya Yoshida,3300.0,Right Back,11,Southampton,25,['d0a4a55e-d472-4afa-afe5-87e08ad19d2f'],6,,,,,,,,,,,,,,,,Southampton,25,00:01:06.165,Pass,
,,,,,,,,,,,,,,,,0.722903,,,,,,,,,,,,,,170d60db-877d-408a-b7b2-57fc4ec2748e,47,,"[63.1, 53.0]",3754000,1,,,,,-0.116708584,,Right Foot,,,"[77.6, 51.3]",Ground Pass,,14.599315,,,,Graziano Pellè,11062.0,,,,,,1,Regular Play,Jordy Clasie,16181.0,Left Defensive Midfield,12,Southampton,25,['eea9cfd7-222c-45b7-9a07-fb0ed28f7ba6'],8,,,,,,,,,,,,,,,,Southampton,25,00:01:08.701,Pass,
,,,,,,,,,,,,,,,,2.01608,,,,,,,,,,,,,,544888b5-fb69-4c85-96b4-4a0001daabe0,49,,"[77.6, 51.3]",3754000,1,,,,,1.1588953,,Right Foot,,,"[82.1, 61.6]",Low Pass,,11.240107,,,Incomplete,,,,,,,,1,Regular Play,Graziano Pellè,11062.0,Center Forward,13,Southampton,25,['8886426a-c9fb-49b3-a231-f5782780a84b'],9,,,,,,,,,,,,,,,,Southampton,25,00:01:09.424,Pass,
,,,,,,,,,,,,,,,,0.652091,,,,,,,,,,,,,,8886426a-c9fb-49b3-a231-f5782780a84b,50,,"[38.0, 18.5]",3754000,1,,,,,-0.4162693,,Left Foot,,,"[47.5, 14.3]",Ground Pass,,10.387012,,,,Duncan Watmore,22281.0,,,,,Recovery,1,Regular Play,Jordi Gómez García-Penche,43627.0,Left Center Midfield,14,Sunderland,41,"['544888b5-fb69-4c85-96b4-4a0001daabe0', '7b5e574f-ccb0-49e8-a03f-20ef2226e0a5']",11,,,,,,,,,,,,,,,,Sunderland,41,00:01:11.440,Pass,
,,,,,,,,,,,,,,,,2.696679,,,,,,,,,,,,,,e07076fe-3fb2-4b1d-aa50-64094d4ddb6c,53,,"[47.5, 14.3]",3754000,1,,,,,-2.9821727,,Right Foot,,,"[22.0, 10.2]",Ground Pass,,25.827505,,,Incomplete,Billy Jones,10503.0,,,,,,1,Regular Play,Duncan Watmore,22281.0,Left Wing,14,Sunderland,41,"['335980d4-358d-44c1-a736-f9a1c2acfa6a', '79877de5-bc8d-4e94-95a6-19e268236d41']",12,,,,,,,,,,,,,,,,Sunderland,41,00:01:12.556,Pass,
,,,,,,,,,,,,,,,,0.915884,,,,,,,,,,,,,,5d02f215-a0e2-4e69-84fb-6af4ca47897a,61,,"[111.5, 58.7]",3754000,1,,,,,-2.425849,,Right Foot,,,"[104.6, 52.7]",Ground Pass,,9.14385,,,Incomplete,,,,,,,,1,Regular Play,Sadio Mané,3629.0,Right Wing,15,Southampton,25,['3b77a644-77a5-4de0-843c-535c13aa0d1a'],18,,,,,,,,,,,,,,,,Southampton,25,00:01:18.100,Pass,
,,,,,,,,,,,,,,,,1.510505,,,,,,,,,,,,,,5aa1dfdf-e2c2-49fc-9315-9f40c4e90168,63,,"[110.3, 80.0]",3754000,1,,,,,-1.3128444,,,,,"[116.5, 56.5]",High Pass,,24.304115,,,,Dušan Tadić,3831.0,,,,,Throw-in,1,From Throw In,Maya Yoshida,3300.0,Right Back,16,Southampton,25,['0d4d1c5e-7b3c-42af-a89a-da1bedeea53c'],42,,,,,,,,,,,,,,,,Southampton,25,00:01:42.557,Pass,
,,,,,,,,,,,,,,,,0.899081,,,,,,,,,,,,,,73d407f7-76f5-447c-bf84-613a03f46e56,68,,"[114.8, 57.0]",3754000,1,,,,,-2.6581457,,Right Foot,,True,"[110.8, 54.9]",Low Pass,,4.5177426,,,Incomplete,,,,,,,,1,From Throw In,Dušan Tadić,3831.0,Left Wing,16,Southampton,25,"['1386ef39-925d-4bdf-aaa1-fbaaa0f4d35f', '3577f1af-bdc5-4b8b-81b2-87e2c89852d6']",44,,,,,,,,,,,,,,,,Southampton,25,00:01:44.789,Pass,True
,,,,,,,,,,,,,,,,0.820254,,,,,,,,,,,,,,9f9da97d-a506-4a46-8c22-e42f6f37156c,70,,"[83.8, 80.0]",3754000,1,,,,,-0.90053296,,,,,"[90.3, 71.8]",High Pass,,10.463747,,,,Sadio Mané,3629.0,,,,,Throw-in,1,From Throw In,Maya Yoshida,3300.0,Right Back,17,Southampton,25,['c0c28de1-4ddf-456b-84f6-58cddbbfd2a9'],59,,,,,,,,,,,,,,,,Southampton,25,00:01:59.835,Pass,
,,,,,,,,,,,,,,,,1.735739,,,,,,,,,,,,,,4829483d-d8bb-4ef8-9fa9-7557ca43c474,72,,"[90.3, 71.8]",3754000,2,,,,,2.808973,,Right Foot,,,"[79.3, 75.6]",Low Pass,,11.637869,,,,Maya Yoshida,3300.0,,,,,,1,From Throw In,Sadio Mané,3629.0,Right Wing,17,Southampton,25,['eb757d49-4ce5-4b65-8a33-857cff279503'],0,,,,,,,,,,,,,,,,Southampton,25,00:02:00.655,Pass,
,,,,,,,,,,,,,,,,1.250671,,,,,,,,,,,,,,f37e0f12-9b37-449e-b02e-0c259b3104dc,75,,"[79.3, 75.6]",3754000,2,,,,,-1.8729415,,Left Foot,,,"[72.1, 52.5]",Ground Pass,,24.196074,,,,Jordy Clasie,16181.0,,,,,,1,From Throw In,Maya Yoshida,3300.0,Right Back,17,Southampton,25,['65a8a32e-4934-4217-8102-ab3c7aa1bbdb'],2,,,,,,,,,,,,,,,,Southampton,25,00:02:02.431,Pass,
,,,,,,,,,,,,,,,,1.76555,,,,,,,,,,,,,,0007a727-1188-4306-a367-68f463fc3ef6,78,,"[72.1, 52.5]",3754000,2,,,,,-2.1915357,,Right Foot,,,"[58.3, 33.2]",Ground Pass,,23.726147,,,,Virgil van Dijk,3669.0,,,,,,1,From Throw In,Jordy Clasie,16181.0,Left Defensive Midfield,17,Southampton,25,['620cbcd0-6726-4d50-b27e-77fb4005cf39'],4,,,,,,,,,,,,,,,,Southampton,25,00:02:04.873,Pass,
,,,,,,,,,,,,,,,,1.379512,,,,,,,,,,,,,,47792e23-d419-4485-9175-73f8f011f348,81,,"[62.6, 33.2]",3754000,2,,,,,-0.8635795,,Right Foot,,,"[72.6, 21.5]",Ground Pass,,15.391232,,,,James Ward-Prowse,3328.0,,,,,,1,From Throw In,Virgil van Dijk,3669.0,Left Center Back,17,Southampton,25,['7ee92910-1859-441b-a5da-0d7c1570858b'],8,,,,,,,,,,,,,,,,Southampton,25,00:02:08.050,Pass,
,,,,,,,,,,,,,,,,1.144137,,,,,,,,,,,,,,19e9738d-626c-4ba4-8ced-8f24ed541897,84,,"[70.2, 24.6]",3754000,2,,,,,0.9668133,,Right Foot,,,"[77.1, 34.6]",Ground Pass,,12.149486,,,,Jordy Clasie,16181.0,,,,,,1,From Throw In,James Ward-Prowse,3328.0,Center Attacking Midfield,17,Southampton,25,['6378933a-1718-4c1c-93dd-efd73d79a6e3'],11,,,,,,,,,,,,,,,,Southampton,25,00:02:11.690,Pass,
,,,,,,,,,,,,,,,,1.140717,,,,,,,,,,,,,,bb35d041-48e0-450c-8e1e-add7c4eb60ed,88,,"[74.7, 29.3]",3754000,2,,,,,1.152572,,Right Foot,,,"[79.5, 40.1]",Ground Pass,,11.818629,,,,Steven Davis,3828.0,,,,,,1,From Throw In,Jordy Clasie,16181.0,Left Defensive Midfield,17,Southampton,25,"['f3b1080c-0b63-45a6-bf3e-2326022af84c', 'feb7139b-d764-4e5a-8a4c-2ac32847303e']",16,,,,,,,,,,,,,,,,Southampton,25,00:02:16.213,Pass,True
,,,,,,,,,,,,,,,,2.430373,,,,,,,,,,,,,,94c04c6f-3a6b-480f-a89e-0ab1e8d33347,91,,"[81.7, 50.3]",3754000,2,,,,,1.015011,,Right Foot,,,"[97.6, 75.9]",High Pass,,30.135859,,,,Sadio Mané,3629.0,,,,,,1,From Throw In,Steven Davis,3828.0,Right Defensive Midfield,17,Southampton,25,['bce1db10-f591-4937-92e7-836f33e72919'],20,,,,,,,,,,,,,,,,Southampton,25,00:02:20.017,Pass,
,,,,,,,,,,,,,,,,2.959173,,,,,,,,,,,,,,dff0b97d-0b91-41ec-92b5-ae297187b79f,95,,"[111.0, 74.0]",3754000,2,,,,,-1.4849657,,Right Foot,True,,"[115.5, 21.7]",High Pass,,52.493237,,,Incomplete,,,,,True,,,1,From Throw In,Sadio Mané,3629.0,Right Wing,17,Southampton,25,"['0eb25444-e31d-4129-884a-b35cb948d6e2', '694ffa59-fe7a-42d6-9060-71c5b857e36c']",27,,,,,,,,,,,,,,,,Southampton,25,00:02:27.260,Pass,True
,,,,,,,,,,,,,,,,1.392273,,,,,,,,,,,,,,20265357-f1d6-44e1-b6ce-3129cccf0c3d,98,,"[16.0, 70.6]",3754000,2,,,,,1.9339434,,Left Foot,,,"[14.1, 75.6]",High Pass,,5.3488317,,,,DeAndre Yedlin,3658.0,,,,,Recovery,1,From Throw In,Adam Johnson,42902.0,Right Wing,17,Southampton,25,['5be1e9a3-d183-41eb-910c-3f1aaf0457cb'],32,,,,,,,,,,,,,,,,Sunderland,41,00:02:32.663,Pass,
,,,,,,,,,,,,,,,,1.324306,,,,,,,,,,,,,,e8e58dca-a387-4361-ae31-1c6edf04d99b,100,,"[14.1, 75.6]",3754000,2,,,,,-0.25132778,,Head,,,"[21.5, 73.7]",High Pass,,7.640026,,,Incomplete,,,,,,,,1,From Throw In,DeAndre Yedlin,3658.0,Right Back,17,Southampton,25,['d433e3fc-4e8b-4cfe-b0ff-9742b18ebcbc'],34,,,,,,,,,,,,,,,,Sunderland,41,00:02:34.096,Pass,
,,,,,,,,,,,,,,,,1.042688,,,,,,,,,,,,,,63daf099-fa01-4315-ab2c-025fd9ddfc43,104,,"[94.3, 8.1]",3754000,2,,,,,3.0680413,,Right Foot,,,"[84.8, 8.8]",Ground Pass,,9.525755,,,,Ryan Bertrand,20045.0,,,,,,1,From Throw In,James Ward-Prowse,3328.0,Center Attacking Midfield,17,Southampton,25,"['12b32466-6f84-4fdf-88b4-0ba5bbd4e17f', 'a9616424-641c-428b-b7fd-10deb63e3bbd']",35,,,,,,,,,,,,,,,,Southampton,25,00:02:35.951,Pass,True
,,,,,,,,,,,,,,,,0.093813,,,,,,,,,,,,,,de22e627-04bc-4f66-82d7-34d953590e38,106,,"[84.8, 9.5]",3754000,2,,,,,0.15991312,,Left Foot,,,"[87.9, 10.0]",Ground Pass,,3.1400638,,,Incomplete,,,,,,,,1,From Throw In,Ryan Bertrand,20045.0,Left Back,17,Southampton,25,"['a9616424-641c-428b-b7fd-10deb63e3bbd', 'f8861d39-4651-4d85-919e-170116c4405e']",36,,,,,,,,,,,,,,,,Southampton,25,00:02:36.932,Pass,True
,,,,,,,,,,,,,,,,0.785941,,,,,,,,,,,,,,cc97c763-395a-4423-b6a2-435a27a29a87,114,,"[113.4, 0.1]",3754000,3,,,,,2.4602945,,,,,"[106.0, 6.1]",Low Pass,,9.526804,,,,Jordi Gómez García-Penche,43627.0,,,,,Throw-in,1,From Throw In,Billy Jones,10503.0,Left Back,19,Sunderland,41,['fc0e9d34-4aad-410b-9bb4-a71e8ae16d88'],9,,,,,,,,,,,,,,,,Sunderland,41,00:03:09.366,Pass,
,,,,,,,,,,,,,,,,0.912423,,,,,,,,,,,,,,057b2db6-6625-4a6e-8648-acefa9f2e3b7,118,,"[106.0, 5.9]",3754000,3,,,,,-0.21320452,,Left Foot,,,"[115.7, 3.8]",Low Pass,,9.924717,,,,Billy Jones,10503.0,,,,,,1,From Throw In,Jordi Gómez García-Penche,43627.0,Left Center Midfield,19,Sunderland,41,['3c010e67-e0ea-47c5-819c-86e20916549c'],10,,,,,,,,,,,,,,,,Sunderland,41,00:03:10.285,Pass,
,,,,,,,,,,,,,,,,0.298623,,,,,,,,,,,,,,57dd9d58-3ec6-485d-86b6-f7170f90809a,122,,"[111.9, 3.5]",3754000,3,,,,,1.3787483,,Right Foot,,,"[112.6, 7.1]",Ground Pass,,3.6674242,,,Incomplete,,,,,,,,1,From Throw In,Billy Jones,10503.0,Left Back,19,Sunderland,41,['83f38054-4a6e-4355-bb8b-5b728ff53ca4'],12,,,,,,,,,,,,,,,,Sunderland,41,00:03:12.326,Pass,
,,,,,,,,,,,,,,,,2.240713,,,,,,,,,,,,,,63bee694-4f12-48ae-a100-4e44ee92e2a1,131,,"[1.5, 75.9]",3754000,3,,,,,-0.400352,,Right Foot,,,"[30.8, 63.5]",High Pass,,31.815876,,,Incomplete,,,,,,,,1,From Throw In,Maya Yoshida,3300.0,Right Back,19,Sunderland,41,"['4ed5710c-b8ab-44fe-9c86-862e50ec29e9', 'f94b6edb-49a2-4afc-817f-75064ec8f967']",19,,,,,,,,,,,,,,,,Southampton,25,00:03:19.976,Pass,True
,,,,,,,,,,,,,,,,1.176238,,,,,,,,,,,,,,f94b6edb-49a2-4afc-817f-75064ec8f967,132,,"[89.3, 16.6]",3754000,3,,,,,-1.7307094,,Right Foot,,,"[87.8, 7.3]",High Pass,,9.420191,,,,Jordi Gómez García-Penche,43627.0,,,,,Recovery,1,From Throw In,Yann Gérard M''Vila,4429.0,Right Center Midfield,19,Sunderland,41,"['1cc68650-a014-464b-b60a-cc262300eb3c', '63bee694-4f12-48ae-a100-4e44ee92e2a1']",22,,,,,,,,,,,,,,,,Sunderland,41,00:03:22.217,Pass,
,,,,,,,,,,,,,,,,0.923522,,,,,,,,,,,,,,3d5712a7-f58d-468e-bc5d-889a0404bdc6,134,,"[87.8, 7.1]",3754000,3,,,,,0.65984845,,Head,,,"[93.6, 11.6]",High Pass,,7.340981,,,,Yann Gérard M''Vila,4429.0,,,,,,1,From Throw In,Jordi Gómez García-Penche,43627.0,Left Center Midfield,19,Sunderland,41,['f4b71a84-0d97-4808-b504-71444dd7ce12'],23,,,,,,,,,,,,,,,,Sunderland,41,00:03:23.393,Pass,
