ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.466714,,,,,,,,,,,,,,,9a960f9c-259a-4932-b716-b4bbed0a9361,1112,,,"[91.4, 56.0]",3754056,28,,,,0.6066051,,Right Foot,,,,"[96.3, 59.4]",,Ground Pass,,5.964059,,,,Romelu Lukaku Menama,3289.0,,,,,,,1,Regular Play,Arouna Koné,26696.0,Left Wing,57,Everton,29,['9d63feda-aeef-49a0-9576-56b29f114a9a'],40,,,,,,,,,,,,,,,,,Everton,29,00:28:40.021,Pass,
,,,,,,,,,,,,,,,1.486772,,,,,,,,,,,,,,,142978f6-1de0-4abe-9419-a1a4f486e626,1115,,,"[96.3, 59.4]",3754056,28,,,,-2.25021,,Left Foot,,,,"[83.7, 43.8]",,Ground Pass,,20.05293,,,,Ross Barkley,4275.0,,,,,,,1,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,57,Everton,29,['3cf0f835-2a36-42a6-a0cb-b29dfc358118'],40,,,,,,,,,,,,,,,,,Everton,29,00:28:40.648,Pass,
,,,,,,,,,,,,,,,2.498341,,,,,,,,,,,,,,,d76a5f9a-3767-47f0-812b-308134d42569,1118,,,"[83.0, 44.9]",3754056,28,,,,1.1256651,,Right Foot,,,,"[98.6, 77.6]",,High Pass,,36.23051,,,,Gerard Deulofeu Lázaro,3726.0,,,,,,,1,Regular Play,Ross Barkley,4275.0,Right Center Midfield,57,Everton,29,['1b87e15d-0974-4735-873d-49ca003f36d2'],43,,,,,,,,,,,,,,,,,Everton,29,00:28:43.629,Pass,
,,,,,,,,,,,,,,,1.496206,,,,,,,,,,,,,,,9ad722ff-e6aa-4e45-8ace-4b4ee2f0938e,1122,,,"[99.3, 77.0]",3754056,28,,,,-2.2386289,,Right Foot,,,,"[93.7, 69.9]",,Low Pass,,9.042677,,Incomplete,,,,,,,,,,1,Regular Play,Gerard Deulofeu Lázaro,3726.0,Right Wing,57,Everton,29,"['52295386-b3b5-4dfd-b8a4-6fe420fffac8', 'c01a50dc-0f92-45b3-86e0-181c6bb38f48']",46,,,,,,,,,,,,,,,,,Everton,29,00:28:46.859,Pass,True
,,,,,,,,,,,,,,,1.753419,,,,,,,,,,,,,,,d2851387-0d55-4260-b32b-c88ad448452c,1125,,,"[28.1, 20.9]",3754056,28,,,,1.8311833,,Right Foot,,,,"[20.4, 49.8]",,Ground Pass,,29.908194,,,,Glen Johnson,4724.0,,,,,,,1,Regular Play,Marko Arnautović,3325.0,Left Wing,58,Stoke City,30,['0d53bd96-a84a-452c-97cc-febd5676b2e3'],51,,,,,,,,,,,,,,,,,Stoke City,30,00:28:51.685,Pass,
,,,,,,,,,,,,,,,1.381026,,,,,,,,,,,,,,,d67a0ddd-502a-473a-8572-822d2da34ef4,1128,,,"[29.6, 56.8]",3754056,28,,,,-1.0882831,,Right Foot,,,,"[36.2, 44.2]",,Ground Pass,,14.223924,,,,Geoff Cameron,3480.0,,,,,,,1,Regular Play,Glen Johnson,4724.0,Right Back,58,Stoke City,30,['eb97f592-a6d6-4814-9263-061cae7f4250'],58,,,,,,,,,,,,,,,,,Stoke City,30,00:28:58.276,Pass,
,,,,,,,,,,,,,,,0.759808,,,,,,,,,,,,,,,39cc766b-6a69-49d0-9117-529accc40242,1132,,,"[42.0, 49.8]",3754056,29,,,,1.7910451,,Right Foot,,,,"[39.0, 63.2]",,Ground Pass,,13.731715,,,,Glenn Whelan,9625.0,,,,,,,1,Regular Play,Geoff Cameron,3480.0,Right Defensive Midfield,58,Stoke City,30,['0584a69f-aeb9-4c15-884b-044f904fc286'],1,,,,,,,,,,,,,,,,,Stoke City,30,00:29:01.289,Pass,
,,,,,,,,,,,,,,,1.440594,,,,,,,,,,,,,,,05069a1a-ffc0-4721-b2e0-c29d035ebdcc,1135,,,"[38.1, 63.2]",3754056,29,,,,3.0746198,,Right Foot,,,,"[21.7, 64.3]",,Ground Pass,,16.43685,,,,Ryan Shawcross,4035.0,,,,,,,1,Regular Play,Glenn Whelan,9625.0,Left Defensive Midfield,58,Stoke City,30,['ddb27403-af89-40fa-9791-f242ba4eded7'],4,,,,,,,,,,,,,,,,,Stoke City,30,00:29:04.218,Pass,
,,,,,,,,,,,,,,,1.833759,,,,,,,,,,,,,,,7bfe61d4-2ad1-42e9-993b-a060d0795cbd,1138,,,"[28.5, 68.2]",3754056,29,,,,0.070306465,,Right Foot,,,,"[64.0, 70.7]",,Low Pass,,35.58792,,,,Xherdan Shaqiri,3533.0,,,,,,,1,Regular Play,Ryan Shawcross,4035.0,Right Center Back,58,Stoke City,30,['e26966f8-7a19-4cc4-9ee3-755bf443101c'],7,,,,,,,,,,,,,,,,,Stoke City,30,00:29:07.013,Pass,
,,,,,,,,,,,,,,,0.861648,,,,,,,,,,,,,,,30d07fa1-8b49-4c1d-85ef-9093af8bca6e,1146,,,"[90.3, 22.6]",3754056,29,,,,1.1831268,,Left Foot,,,,"[95.2, 34.6]",,Ground Pass,,12.961867,,,,Ross Barkley,4275.0,,,,,,,1,Regular Play,Gareth Barry,3633.0,Center Defensive Midfield,59,Everton,29,['ba44275e-ce0c-4741-b2a8-9f768d0e61bb'],16,,,,,,,,,,,,,,,,,Everton,29,00:29:16.066,Pass,
,,,,,,,,,,,,,,,0.583218,,,,,,,,,,,,,,,0fa5a241-0cb8-4316-815b-69f4dd9f688f,1149,,,"[95.2, 34.6]",3754056,29,,,,-2.4980915,,Right Foot,,,,"[91.2, 31.6]",,Ground Pass,,5.0,,,,Romelu Lukaku Menama,3289.0,,,,,,,1,Regular Play,Ross Barkley,4275.0,Right Center Midfield,59,Everton,29,['6371abab-50f2-4aa5-a9c7-d696c76cf590'],16,,,,,,,,,,,,,,,,,Everton,29,00:29:16.960,Pass,
,,,,,,,,,,,,,,,1.15105,,,,,,,,,,,,,,,86dc5547-5f87-433d-897b-0110d0d65630,1151,,,"[91.2, 31.6]",3754056,29,,,,1.615638,,Left Foot,,,,"[90.5, 47.2]",,Ground Pass,,15.615697,,,,Arouna Koné,26696.0,,,,,,,1,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,59,Everton,29,['40519e4a-eea0-46df-95fc-a627de96b9d8'],17,,,,,,,,,,,,,,,,,Everton,29,00:29:17.544,Pass,
,,,,,,,,,,,,,,,1.251718,,,,,,,,,,,,,,,fe7e2c73-205e-4cbb-a598-65361c19aeaa,1157,,,"[11.6, 36.7]",3754056,29,True,,,-0.49513325,,Keeper Arm,,,,"[26.6, 28.6]",,Ground Pass,,17.047287,,,,Ibrahim Afellay,4891.0,,,,,,,1,Regular Play,Jack Butland,3537.0,Goalkeeper,60,Stoke City,30,['b0deb4dd-84ee-489d-afae-7e9648027e6f'],22,,,,,,,,,,,,,,,,,Stoke City,30,00:29:22.810,Pass,
,,,,,,,,,,,,,,,1.214336,,,,,,,,,,,,,,,8b792846-1c23-4822-b4b6-b8a9135c1e53,1159,,,"[26.2, 28.0]",3754056,29,True,,,0.42375746,,Right Foot,,,,"[44.6, 36.3]",,Ground Pass,,20.18539,,,,Bojan Krkíc Pérez,4913.0,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Center Attacking Midfield,60,Stoke City,30,['1725c11f-3e64-4b97-9ff3-47263d41fbab'],26,,,,,,,,,,,,,,,,,Stoke City,30,00:29:26.045,Pass,
,,,,,,,,,,,,,,,0.765455,,,,,,,,,,,,,,,1891fe5d-a321-47ce-8abb-e6ad9e965fd2,1161,,,"[38.3, 32.9]",3754056,29,,,,2.4614947,,Right Foot,,,,"[31.5, 38.4]",,Ground Pass,,8.745856,,,,Geoff Cameron,3480.0,,,,,,,1,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,60,Stoke City,30,['4654213f-ff9b-4fc4-94f4-66126829b25c'],28,,,,,,,,,,,,,,,,,Stoke City,30,00:29:28.432,Pass,
,,,,,,,,,,,,,,,3.478248,,,,,,,,,,,,,,,9eceb832-c078-48ab-a931-8db142242d48,1163,,,"[31.5, 38.4]",3754056,29,,,,0.1109878,,Right Foot,,,,"[64.7, 42.1]",,High Pass,,33.405537,,Incomplete,,,,,,,,,,1,Regular Play,Geoff Cameron,3480.0,Right Defensive Midfield,60,Stoke City,30,['6aaae696-25d7-47d2-b097-7ddc67b53395'],29,,,,,,,,,,,,,,,,,Stoke City,30,00:29:29.197,Pass,
,,,,,,,,,,,,,,,1.030891,,,,,,,,,,,,,,,6aaae696-25d7-47d2-b097-7ddc67b53395,1164,,,"[55.4, 38.0]",3754056,29,,,,0.2914568,,Head,,,,"[63.4, 40.4]",,Low Pass,,8.352245,,,,Tom Cleverley,3683.0,,,,,,Recovery,1,Regular Play,José Ramiro Funes Mori,4629.0,Left Center Back,61,Everton,29,"['9eceb832-c078-48ab-a931-8db142242d48', 'dc4faff7-0982-4d56-964b-3ec581426319']",32,,,,,,,,,,,,,,,,,Everton,29,00:29:32.675,Pass,
,,,,,,,,,,,,,,,1.59562,,,,,,,,,,,,,,,8b31a5ef-0f67-437b-852e-c08ae80c1689,1167,,,"[58.2, 46.4]",3754056,29,,,,0.0,,Right Foot,,,,"[58.2, 46.4]",,Ground Pass,,0.0,,,,Séamus Coleman,4589.0,,,,,,,1,Regular Play,Tom Cleverley,3683.0,Left Center Midfield,61,Everton,29,['3b7acaa0-fe02-4a5d-967d-76a381d38555'],36,,,,,,,,,,,,,,,,,Everton,29,00:29:36.056,Pass,
,,,,,,,,,,,,,,,0.99316,,,,,,,,,,,,,,,eacb438e-f449-48b2-aa37-95b5cafee7f0,1170,,,"[63.6, 68.6]",3754056,29,,,,0.64486724,,Right Foot,,,,"[75.3, 77.4]",,Ground Pass,,14.640014,,,,Gerard Deulofeu Lázaro,3726.0,,,,,,,1,Regular Play,Séamus Coleman,4589.0,Right Back,61,Everton,29,['9193617b-24fc-4411-bf28-be52538f95b2'],38,,,,,,,,,,,,,,,,,Everton,29,00:29:38.967,Pass,
,,,,,,,,,,,,,,,1.339673,,,,,,,,,,,,,,,a8541966-d95d-4a95-93d3-b775b171d98c,1173,,,"[77.9, 77.6]",3754056,29,,,,-0.68974215,,Right Foot,,,,"[103.6, 56.4]",,High Pass,,33.315613,,,,Romelu Lukaku Menama,3289.0,,,,,,,1,Regular Play,Gerard Deulofeu Lázaro,3726.0,Right Wing,61,Everton,29,['c6fc873c-3006-4d7f-9d0e-ea10c1f0fd11'],41,,,,,,,,,,,,,,,,,Everton,29,00:29:41.502,Pass,
,,,,,,,,,,,,,,,1.619098,,,,,,,,,,,,,,,6592c88d-344f-4471-a4b8-128c4924bec6,1179,,,"[11.6, 49.1]",3754056,29,,,,0.023805026,,Keeper Arm,,,,"[20.0, 49.3]",,Ground Pass,,8.402381,,,,Glenn Whelan,9625.0,,,,,,,1,Regular Play,Jack Butland,3537.0,Goalkeeper,62,Stoke City,30,['5b11e37f-7fe4-411f-993a-90711c771f4b'],48,,,,,,,,,,,,,,,,,Stoke City,30,00:29:48.631,Pass,
,,,,,,,,,,,,,,,1.456696,,,,,,,,,,,,,,,80661f88-c8db-4cad-8de1-9723328d6e17,1181,,,"[23.4, 49.3]",3754056,29,True,,,-0.17307603,,Right Foot,,,,"[37.7, 46.8]",,Ground Pass,,14.516887,,,,Geoff Cameron,3480.0,,,,,,,1,Regular Play,Glenn Whelan,9625.0,Left Defensive Midfield,62,Stoke City,30,['b154f4d1-2c19-4ea6-954f-9e03bf556476'],51,,,,,,,,,,,,,,,,,Stoke City,30,00:29:51.271,Pass,
,,,,,,,,,,,,,,,0.99314,,,,,,,,,,,,,,,1ce8d808-865e-4d86-a360-38b96b8f2d9e,1183,,,"[37.7, 46.8]",3754056,29,True,,,1.5122695,,Right Foot,,,,"[39.2, 72.4]",,Ground Pass,,25.643908,,,,Glen Johnson,4724.0,,,,,,,1,Regular Play,Geoff Cameron,3480.0,Right Defensive Midfield,62,Stoke City,30,['8746a96c-ea9a-48fa-87f8-f0abd6b19940'],55,,,,,,,,,,,,,,,,,Stoke City,30,00:29:55.008,Pass,
,,,,,,,,,,,,,,,1.123152,,,,,,,,,,,,,,,e27a95e1-f37f-4c5f-bedb-ca4d08489332,1185,,,"[39.2, 72.4]",3754056,29,True,,,-1.5636022,,Right Foot,,,,"[39.4, 44.6]",,Ground Pass,,27.80072,,,,Glenn Whelan,9625.0,,,,,,,1,Regular Play,Glen Johnson,4724.0,Right Back,62,Stoke City,30,['ac1c9e5e-c6d4-4012-b1ec-9902b865ee68'],57,,,,,,,,,,,,,,,,,Stoke City,30,00:29:57.372,Pass,
,,,,,,,,,,,,,,,0.865109,,,,,,,,,,,,,,,43cdf59d-81e2-4748-b2c4-a9700f9d3de0,1187,,,"[45.2, 46.8]",3754056,29,,,,-0.618543,,Right Foot,,,,"[56.3, 38.9]",,Ground Pass,,13.624243,,,,Bojan Krkíc Pérez,4913.0,,,,,,,1,Regular Play,Glenn Whelan,9625.0,Left Defensive Midfield,62,Stoke City,30,['c242413d-55fd-4c29-a4e6-792b1c335e1f'],59,,,,,,,,,,,,,,,,,Stoke City,30,00:29:59.762,Pass,
,,,,,,,,,,,,,,,1.390282,,,,,,,,,,,,,,,8fd18645-8398-4a62-87fe-24c0b25c64db,1189,,,"[56.3, 38.9]",3754056,30,,,,2.840367,,Right Foot,,,,"[46.0, 42.1]",,Low Pass,,10.785639,,,,Glenn Whelan,9625.0,,,,,,,1,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,62,Stoke City,30,['94ff8304-5776-43d1-8b54-d6e7175fb4d3'],0,,,,,,,,,,,,,,,,,Stoke City,30,00:30:00.627,Pass,
,,,,,,,,,,,,,,,1.305983,,,,,,,,,,,,,,,ff23070b-45a9-4942-93b7-4178cd450424,1192,,,"[47.1, 45.1]",3754056,30,,,,1.4807626,,Right Foot,,,,"[49.7, 73.9]",,Ground Pass,,28.917124,,,,Glen Johnson,4724.0,,,,,,,1,Regular Play,Glenn Whelan,9625.0,Left Defensive Midfield,62,Stoke City,30,['5a304963-2de3-4944-ad05-d77a7767220a'],4,,,,,,,,,,,,,,,,,Stoke City,30,00:30:04.376,Pass,
,,,,,,,,,,,,,,,1.192598,,,,,,,,,,,,,,,7c2cf34c-8536-4bac-a834-6931b610c8c9,1195,,,"[48.8, 69.2]",3754056,30,,,,-0.96233624,,Right Foot,,,,"[55.0, 60.3]",,Ground Pass,,10.846659,,,,Geoff Cameron,3480.0,,,,,,,1,Regular Play,Glen Johnson,4724.0,Right Back,62,Stoke City,30,['18ff7b9a-eb84-491c-86a9-59637445713d'],8,,,,,,,,,,,,,,,,,Stoke City,30,00:30:08.548,Pass,
,,,,,,,,,,,,,,,2.121323,,,,,,,,,,,,,,,fa309780-90f6-4420-962a-f2553e7867b8,1198,,,"[55.0, 60.3]",3754056,30,,,,-2.6363745,,Right Foot,,,,"[32.4, 47.8]",,Ground Pass,,25.826536,,,,Ryan Shawcross,4035.0,,,,,,,1,Regular Play,Geoff Cameron,3480.0,Right Defensive Midfield,62,Stoke City,30,['b8b12796-1d7e-49cd-b801-22cb3833fdc6'],9,,,,,,,,,,,,,,,,,Stoke City,30,00:30:09.781,Pass,
,,,,,,,,,,,,,,,2.23583,,,,,,,,,,,,,,,5ede3f3e-7471-4a7f-94a9-47a395689a49,1201,,,"[32.4, 47.8]",3754056,30,,,,-1.2082521,,Right Foot,,,,"[40.1, 27.5]",,Ground Pass,,21.711287,,,,Glenn Whelan,9625.0,,,,,,,1,Regular Play,Ryan Shawcross,4035.0,Right Center Back,62,Stoke City,30,['7e1d76d4-d597-4712-8cf8-db04c82238b7'],12,,,,,,,,,,,,,,,,,Stoke City,30,00:30:12.666,Pass,
,,,,,,,,,,,,,,,1.556995,,,,,,,,,,,,,,,991fc1c7-a43e-425d-9559-2d43e95a873e,1203,,,"[41.1, 24.1]",3754056,30,,,,-1.0646687,,Right Foot,,,,"[50.8, 6.6]",,Ground Pass,,20.0085,,,,Ibrahim Afellay,4891.0,,,,,,,1,Regular Play,Glenn Whelan,9625.0,Left Defensive Midfield,62,Stoke City,30,['1159f4aa-c7b6-4ff5-b497-623f9894e9ce'],14,,,,,,,,,,,,,,,,,Stoke City,30,00:30:14.902,Pass,
,,,,,,,,,,,,,,,1.302985,,,,,,,,,,,,,,,601bbb22-e334-49a3-8e98-a3bbe56218d6,1206,,,"[50.8, 6.6]",3754056,30,,,,-0.44579238,,Right Foot,,,,"[62.1, 1.2]",,Ground Pass,,12.523977,,,,Erik Pieters,3467.0,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Center Attacking Midfield,62,Stoke City,30,['16b38870-4f40-4a79-b555-f17c7f0c216e'],17,,,,,,,,,,,,,,,,,Stoke City,30,00:30:17.693,Pass,
,,,,,,,,,,,,,,,1.618022,,,,,,,,,,,,,,,2741dbec-555a-4777-b023-59258d00b547,1209,,,"[56.1, 2.9]",3754056,30,,,,2.9266891,,Left Foot,,,,"[36.4, 7.2]",,Ground Pass,,20.16383,,,,Philipp Wollscheid,40121.0,,,,,,,1,Regular Play,Erik Pieters,3467.0,Left Back,62,Stoke City,30,['3d0058e0-472b-4a4c-9301-c091deeecf19'],19,,,,,,,,,,,,,,,,,Stoke City,30,00:30:19.959,Pass,
,,,,,,,,,,,,,,,1.429684,,,,,,,,,,,,,,,a0629057-66e1-4fcd-8630-20813c01b957,1212,,,"[37.7, 12.3]",3754056,30,,,,1.3431517,,Right Foot,,,,"[43.7, 38.2]",,Ground Pass,,26.5859,,,,Glenn Whelan,9625.0,,,,,,,1,Regular Play,Philipp Wollscheid,40121.0,Left Center Back,62,Stoke City,30,['d71c1929-3127-47b5-9c9e-73bc041fe622'],22,,,,,,,,,,,,,,,,,Stoke City,30,00:30:22.654,Pass,
,,,,,,,,,,,,,,,2.723496,,,,,,,,,,,,,,,09b6d7c9-93ee-46a2-b178-7bc56d345a19,1215,,,"[36.9, 34.8]",3754056,30,,,,1.3152049,,Right Foot,,,,"[47.3, 74.6]",,Ground Pass,,41.13636,,,,Ryan Shawcross,4035.0,,,,,,,1,Regular Play,Glenn Whelan,9625.0,Left Defensive Midfield,62,Stoke City,30,['b77f06f9-60b7-4bab-8724-bc586542c9a9'],27,,,,,,,,,,,,,,,,,Stoke City,30,00:30:27.837,Pass,
,,,,,,,,,,,,,,,1.229013,,,,,,,,,,,,,,,ad524336-0ff5-4afb-a6e8-1c970600e691,1218,,,"[47.3, 74.2]",3754056,30,,,,0.1630142,,Right Foot,,,,"[62.5, 76.7]",,Ground Pass,,15.404221,,,,Glen Johnson,4724.0,,,,,,,1,Regular Play,Ryan Shawcross,4035.0,Right Center Back,62,Stoke City,30,['9b607e4a-c31a-49f6-a32f-cded3766eaa2'],30,,,,,,,,,,,,,,,,,Stoke City,30,00:30:30.874,Pass,
,,,,,,,,,,,,,,,1.483622,,,,,,,,,,,,,,,24bfc46d-5bd3-4a54-a1c0-c83d847ec957,1222,,,"[56.5, 66.2]",3754056,30,,,,-2.152316,,Right Foot,,,,"[47.1, 51.9]",,Ground Pass,,17.11286,,,,Glenn Whelan,9625.0,,,,,,,1,Regular Play,Glen Johnson,4724.0,Right Back,62,Stoke City,30,['2c07a0e7-8551-4af3-b8cf-696cc1ed8b50'],35,,,,,,,,,,,,,,,,,Stoke City,30,00:30:35.191,Pass,
,,,,,,,,,,,,,,,0.947583,,,,,,,,,,,,,,,8eb3f07b-5656-4608-84dd-7013c69adc8d,1225,,,"[50.8, 51.7]",3754056,30,,,,-0.4636476,,Right Foot,,,,"[64.4, 44.9]",,Ground Pass,,15.205262,,,,Bojan Krkíc Pérez,4913.0,,,,,,,1,Regular Play,Glenn Whelan,9625.0,Left Defensive Midfield,62,Stoke City,30,['054bd2a2-6f1a-4d64-a91b-12a4a71b0e58'],38,,,,,,,,,,,,,,,,,Stoke City,30,00:30:38.532,Pass,
,,,,,,,,,,,,,,,0.861676,,,,,,,,,,,,,,,97944447-f016-498d-bc9b-1d4b8daa485d,1228,,,"[64.4, 35.4]",3754056,30,,,,-1.2071854,,Right Foot,,,,"[68.7, 24.1]",,Ground Pass,,12.090492,,,,Ibrahim Afellay,4891.0,,,,,,,1,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,62,Stoke City,30,['2c0b440f-2a71-4823-8976-86aa2d16b1ec'],42,,,,,,,,,,,,,,,,,Stoke City,30,00:30:42.828,Pass,
,,,,,,,,,,,,,,,1.396054,,,,,,,,,,,,,,,6c1689b9-a912-4727-ba6a-d06acb11e299,1231,,,"[70.4, 19.0]",3754056,30,,,,-0.98990595,,Left Foot,,,,"[81.1, 2.7]",,Ground Pass,,19.498205,,,,Erik Pieters,3467.0,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Center Attacking Midfield,62,Stoke City,30,['e324a3b6-fc1e-4bbe-b756-f3fb7342b1d1'],44,,,,,,,,,,,,,,,,,Stoke City,30,00:30:44.754,Pass,
,,,,,,,,,,,,,,,0.97775,,,,,,,,,,,,,,,d8bc2957-b538-44c7-a32e-3ddae1c33948,1234,,,"[79.2, 10.8]",3754056,30,,,,1.8531241,,Left Foot,,,,"[75.4, 23.9]",,Ground Pass,,13.640015,,,,Bojan Krkíc Pérez,4913.0,,,,,,,1,Regular Play,Erik Pieters,3467.0,Left Back,62,Stoke City,30,['c2519988-badd-4046-8272-73e02e21b20a'],47,,,,,,,,,,,,,,,,,Stoke City,30,00:30:47.975,Pass,
,,,,,,,,,,,,,,,0.886805,,,,,,,,,,,,,,,4f6bd621-2bea-4316-a352-bb3c7930eba6,1237,,,"[75.4, 23.9]",3754056,30,,,,0.19612168,,Right Foot,,,,"[90.5, 26.9]",,Ground Pass,,15.395129,,,,Xherdan Shaqiri,3533.0,,,,,,,1,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,62,Stoke City,30,['43210cd4-09b2-4e80-b078-7af078a62453'],49,,,,,,,,,,,,,,,,,Stoke City,30,00:30:49.739,Pass,
,,,,,,,,,,,,,,,1.148673,,,,,,,,,,,,,,,4467dd92-1b9b-4ef9-a342-a3be85faa3d2,1240,,,"[86.3, 19.8]",3754056,30,,,,-1.4608519,,Left Foot,,,,"[88.0, 4.4]",,Ground Pass,,15.493547,,,,Ibrahim Afellay,4891.0,,,,,,,1,Regular Play,Xherdan Shaqiri,3533.0,Right Wing,62,Stoke City,30,['ae2dd0d4-fe7b-42eb-929d-e4002652340e'],51,,,,,,,,,,,,,,,,,Stoke City,30,00:30:51.868,Pass,
,,,,,,,,,,,,,,,1.309581,,,,,,,,,,,,,,,f9301d76-d20a-4c32-b936-6cb10e781b97,1243,,,"[88.0, 4.4]",3754056,30,,,,0.0,,Right Foot,,,,"[88.0, 4.4]",,Ground Pass,,0.0,,,,Bojan Krkíc Pérez,4913.0,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Center Attacking Midfield,62,Stoke City,30,['fed12593-9fb1-4edb-bbb9-7b1b05200f13'],53,,,,,,,,,,,,,,,,,Stoke City,30,00:30:53.794,Pass,
,,,,,,,,,,,,,,,1.596716,,,,,,,,,,,,,,,411f357c-b038-4a12-9281-c9c559a86a8b,1246,,,"[80.5, 9.1]",3754056,30,,,,1.2320982,,Right Foot,,,,"[86.7, 26.7]",,Ground Pass,,18.660118,,Incomplete,,Ibrahim Afellay,4891.0,,,,,,,1,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,62,Stoke City,30,"['20108ae6-963b-4d22-ab00-b835f88f5062', '2e1ae5c1-99e9-41f4-9348-a3be92544b24']",56,,,,,,,,,,,,,,,,,Stoke City,30,00:30:56.058,Pass,
,,,,,,,,,,,,,,,0.8562,,,,,,,,,,,,,,,e9dcc5f8-2e8d-48c7-88b4-4345a8a54f9c,1254,,,"[95.9, 31.2]",3754056,31,,,,1.4858946,2c0904f8-f343-4081-8767-c08db91603d7,Right Foot,,,,"[96.3, 35.9]",,Ground Pass,,4.7169905,,,,Brendan Joel Zibusiso Galloway,30702.0,True,,,,,,1,From Counter,Ross Barkley,4275.0,Right Center Midfield,63,Everton,29,"['018e8802-a0a7-40dc-80d5-416cc2ed8362', 'de7aace7-4847-4beb-a503-b585f3f139e5']",5,,,,,,,,,,,,,,,,,Everton,29,00:31:05.775,Pass,True
,,,,,,,,,,,,,,,1.401585,,,,,,,,,,,,,,,43a059fc-6ad6-4902-8b85-03d8853ed285,1259,,,"[6.0, 44.0]",3754056,31,True,,,0.34177142,,Right Foot,,,,"[31.3, 53.0]",,Ground Pass,,26.853119,,,,Ryan Shawcross,4035.0,,,,,,Goal Kick,1,From Goal Kick,Jack Butland,3537.0,Goalkeeper,64,Stoke City,30,['c9b1b222-25e5-46ea-b20e-1a8c0acf9b5f'],47,,,,,,,,,,,,,,,,,Stoke City,30,00:31:47.155,Pass,
,,,,,,,,,,,,,,,2.425544,,,,,,,,,,,,,,,28d3eb64-0b2d-4305-b3c1-321440c7784f,1261,,,"[31.3, 53.0]",3754056,31,True,,,-0.40009692,,Right Foot,,,,"[54.0, 43.4]",,Ground Pass,,24.646502,,,,Ibrahim Afellay,4891.0,,,,,,,1,From Goal Kick,Ryan Shawcross,4035.0,Right Center Back,64,Stoke City,30,['f3c4cd29-f123-48be-ad96-a8c64b2ca394'],49,,,,,,,,,,,,,,,,,Stoke City,30,00:31:49.149,Pass,
,,,,,,,,,,,,,,,2.095225,,,,,,,,,,,,,,,17ad3d0d-a988-42d6-84ff-f3b9d2516b86,1263,,,"[54.8, 43.1]",3754056,31,,,,-2.530377,,Right Foot,,,,"[41.1, 33.5]",,Ground Pass,,16.728718,,,,Philipp Wollscheid,40121.0,,,,,,,1,From Goal Kick,Ibrahim Afellay,4891.0,Center Attacking Midfield,64,Stoke City,30,['0afa8562-d8a5-4937-9fb1-3fdc128bcea1'],54,,,,,,,,,,,,,,,,,Stoke City,30,00:31:54.324,Pass,
,,,,,,,,,,,,,,,1.632437,,,,,,,,,,,,,,,31473311-c080-4db1-8134-eb1a0c52bbc6,1266,,,"[43.1, 30.7]",3754056,31,,,,-1.5707964,,Right Foot,,,,"[43.1, 13.6]",,Ground Pass,,17.1,,,,Erik Pieters,3467.0,,,,,,,1,From Goal Kick,Philipp Wollscheid,40121.0,Left Center Back,64,Stoke City,30,['f2f81c75-d45f-461f-95a2-5234b2b944f3'],57,,,,,,,,,,,,,,,,,Stoke City,30,00:31:57.146,Pass,
