ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.929026,,,,,,,,,,,,,d47c414f-6736-4132-b7cd-96418a87e172,391,,"[106.1, 5.3]",3754085,11,,,,,2.7220342,,Left Foot,,,,"[92.2, 11.5]",,Ground Pass,,15.220053,,,,Sung-Yeung Ki,3605.0,,,,,,,1,Regular Play,Neil Taylor,9627.0,Left Back,25,Swansea City,26,['014511a7-0532-4d3b-abb0-5b39195dcb34'],4,,,,,,,,,,,,,,,,,Swansea City,26,00:11:04.501,Pass,
,,,,,,,,,,,,,,,,,1.051093,,,,,,,,,,,,,d2ca7aa0-6e90-420d-b5a5-d552c5e41baa,394,,"[98.7, 9.6]",3754085,11,,,,,-0.49472567,,Right Foot,,,,"[106.3, 5.5]",,Ground Pass,,8.635392,,,,Neil Taylor,9627.0,,,,,,,1,Regular Play,Sung-Yeung Ki,3605.0,Left Center Midfield,25,Swansea City,26,['d6fbaf8f-9e99-40a8-86a0-0bf4cb58b7ff'],9,,,,,,,,,,,,,,,,,Swansea City,26,00:11:09.439,Pass,
,,,,,,,,,,,,,,,,,0.142109,,,,,,,,,,,,,fc5cf0bd-15ee-4dc5-8bbf-be19f93d2670,397,,"[110.8, 5.3]",3754085,11,,,,,1.3175305,,Left Foot,,,,"[113.0, 13.8]",,Low Pass,,8.780091,,Incomplete,,,,,,,,,,1,Regular Play,Neil Taylor,9627.0,Left Back,25,Swansea City,26,['c3b6288f-6e4c-4d54-bdf8-19a32d38ea06'],11,,,,,,,,,,,,,,,,,Swansea City,26,00:11:11.784,Pass,
,,,,,,,,,,,,,,,,,1.614603,,,,,,,,,,,,,4327feaa-01ba-42de-b4b7-e52408b8a072,402,,"[12.6, 62.5]",3754085,11,,,,,0.1340595,,Left Foot,,,,"[43.0, 66.6]",,High Pass,,30.675234,,,,José Leonardo Ulloa,3671.0,,,,,,,1,Regular Play,Riyad Mahrez,3814.0,Right Midfield,25,Swansea City,26,"['0b8fb174-327f-48c6-aab3-8c6ec62652bb', 'be03d90b-9dde-47ce-a881-2e7e28fb33c7']",14,,,,,,,,,,,,,,,,,Leicester City,22,00:11:14.643,Pass,True
,,,,,,,,,,,,,,,,,4.034662,,,,,,,,,,,,,118b674e-4975-40d0-a835-18dcfa8a0906,404,,"[43.0, 66.6]",3754085,11,,,,,-0.21669267,,Head,,,,"[69.8, 60.7]",,High Pass,,27.441757,,Incomplete,,Jamie Vardy,10960.0,,,,,,,1,Regular Play,José Leonardo Ulloa,3671.0,Right Center Forward,25,Swansea City,26,"['297ecb6d-682e-41e9-98e0-fae8e952f940', '7a04dbec-0eca-4851-8cf6-cc1121ebc8bb']",16,,,,,,,,,,,,,,,,,Leicester City,22,00:11:16.260,Pass,
,,,,,,,,,,,,,,,,,2.730708,,,,,,,,,,,,,7a04dbec-0eca-4851-8cf6-cc1121ebc8bb,407,,"[50.3, 19.4]",3754085,11,,,,,2.9437027,,Right Foot,,,,"[11.4, 27.2]",,Low Pass,,39.674297,,,,Łukasz Fabiański,3262.0,,,,,,Recovery,1,Regular Play,Ashley Williams,3644.0,Left Center Back,25,Swansea City,26,"['118b674e-4975-40d0-a835-18dcfa8a0906', '165bc659-8430-4f77-a4ee-29aaa3b717f3', '45303b66-26b2-4557-afd7-136010eef5dd']",20,,,,,,,,,,,,,,,,,Swansea City,26,00:11:20.295,Pass,True
,,,,,,,,,,,,,,,,,1.733361,,,,,,,,,,,,,57a10d49-34ac-48e5-9293-f59f3c2f0e59,410,,"[10.4, 33.2]",3754085,11,,,,,1.1913482,,Right Foot,,,,"[23.4, 65.8]",,Ground Pass,,35.09644,,,,Kyle Bartley,4726.0,,,,,,,1,Regular Play,Łukasz Fabiański,3262.0,Goalkeeper,25,Swansea City,26,['e46c5950-7835-47e9-b193-f0c99690bb37'],27,,,,,,,,,,,,,,,,,Swansea City,26,00:11:27.599,Pass,
,,,,,,,,,,,,,,,,,2.371422,,,,,,,,,,,,,baa76b80-a7f7-4b74-bf1f-fbcedc385d7c,413,,"[19.4, 63.7]",3754085,11,,,,,-1.9519483,,Right Foot,,,,"[8.7, 37.0]",,Ground Pass,,28.764214,,,,Łukasz Fabiański,3262.0,,,,,,,1,Regular Play,Kyle Bartley,4726.0,Right Center Back,25,Swansea City,26,['b62d8b51-a97c-46e8-a8db-48082258b68a'],31,,,,,,,,,,,,,,,,,Swansea City,26,00:11:31.386,Pass,
,,,,,,,,,,,,,,,,,1.798576,,,,,,,,,,,,,a6ed1f19-2799-41bf-bf98-bdd3fe5e3b23,416,,"[9.5, 38.3]",3754085,11,,,,,-0.9593412,,Right Foot,,,,"[22.4, 19.9]",,Ground Pass,,22.471537,,,,Ashley Williams,3644.0,,,,,,,1,Regular Play,Łukasz Fabiański,3262.0,Goalkeeper,25,Swansea City,26,['a09cab69-0ca1-47cb-b601-b9350981d780'],33,,,,,,,,,,,,,,,,,Swansea City,26,00:11:33.892,Pass,
,,,,,,,,,,,,,,,,,1.529263,,,,,,,,,,,,,4c17fe7a-cdd4-45ba-bc8d-961f127bbcfd,419,,"[22.5, 19.9]",3754085,11,,,,,-0.016127633,,Right Foot,,,,"[34.9, 19.7]",,Ground Pass,,12.401613,,,,Sung-Yeung Ki,3605.0,,,,,,,1,Regular Play,Ashley Williams,3644.0,Left Center Back,25,Swansea City,26,['1fb5efb8-06d2-468e-85ea-8fcfcf176bfe'],36,,,,,,,,,,,,,,,,,Swansea City,26,00:11:36.401,Pass,
,,,,,,,,,,,,,,,,,2.405591,,,,,,,,,,,,,b3e32353-73e6-4b57-8409-54098354e885,421,,"[35.2, 23.3]",3754085,11,,True,,,1.5971831,,Right Foot,,,,"[34.3, 57.4]",,Ground Pass,,34.111874,,,,Kyle Bartley,4726.0,,,,,,,1,Regular Play,Sung-Yeung Ki,3605.0,Left Center Midfield,25,Swansea City,26,['8816fa4f-0329-4bf1-a814-53e81eb9e822'],41,,,,,,,,,,,,,,,,,Swansea City,26,00:11:41.112,Pass,
,,,,,,,,,,,,,,,,,1.374142,,,,,,,,,,,,,dfe91948-5c9c-451a-843b-c5f0e04a2f7f,423,,"[42.3, 57.4]",3754085,11,,,,,1.27269,,Left Foot,,,,"[47.8, 75.3]",,Ground Pass,,18.725918,,,,Kyle Naughton,3340.0,,,,,,,1,Regular Play,Kyle Bartley,4726.0,Right Center Back,25,Swansea City,26,['86ec07f9-77b0-4f70-81c5-32b4d53816dd'],45,,,,,,,,,,,,,,,,,Swansea City,26,00:11:45.515,Pass,
,,,,,,,,,,,,,,,,,1.054959,,,,,,,,,,,,,c94d95fb-d447-44f5-be63-4f6c5779f87f,426,,"[48.2, 76.5]",3754085,11,,,,,-0.038941342,,Right Foot,,,,"[63.6, 75.9]",,Ground Pass,,15.411684,,,,Wayne Routledge,3449.0,,,,,,,1,Regular Play,Kyle Naughton,3340.0,Right Back,25,Swansea City,26,['2d08a6f4-d715-4b33-bd34-a5649260fdc3'],48,,,,,,,,,,,,,,,,,Swansea City,26,00:11:48.497,Pass,
,,,,,,,,,,,,,,,,,1.596721,,,,,,,,,,,,,77759b4a-782d-4f8f-ac1d-548498838403,431,,"[63.7, 0.1]",3754085,11,,,,,0.9224643,,,,,,"[83.7, 26.5]",,High Pass,,33.120388,,,,José Leonardo Ulloa,3671.0,,,,,,Throw-in,1,From Throw In,Christian Fuchs,3812.0,Left Back,26,Leicester City,22,['3491d1e6-bcbb-414d-95f3-ab603b4ddd18'],56,,,,,,,,,,,,,,,,,Leicester City,22,00:11:56.777,Pass,
,,,,,,,,,,,,,,,,,1.041406,,,,,,,,,,,,,7e8c3e0d-0779-4baa-a0c2-da52d48711d5,434,,"[76.7, 24.6]",3754085,11,,,,,-2.896614,,Right Foot,,,,"[64.3, 21.5]",,Low Pass,,12.781628,,,,N''Golo Kanté,3961.0,,,,,,,1,From Throw In,José Leonardo Ulloa,3671.0,Right Center Forward,26,Leicester City,22,['bca455ee-94a1-4993-b21f-6143f43ddc81'],59,,,,,,,,,,,,,,,,,Leicester City,22,00:11:59.720,Pass,
,,,,,,,,,,,,,,,,,1.14096,,,,,,,,,,,,,37aa2a31-309d-4fd9-aa8b-dd38f05b6826,437,,"[64.2, 21.1]",3754085,12,,,,,1.7047412,,Right Foot,,,,"[62.3, 35.2]",,Ground Pass,,14.227438,,,,Danny Drinkwater,3662.0,,,,,,,1,From Throw In,N''Golo Kanté,3961.0,Left Center Midfield,26,Leicester City,22,['31e515c6-6e62-4f6d-b7ae-1e97c813a181'],1,,,,,,,,,,,,,,,,,Leicester City,22,00:12:01.875,Pass,
,,,,,,,,,,,,,,,,,2.184637,,,,,,,,,,,,,b82ba1ed-f0aa-4a5f-92f9-c8ad458d0064,440,,"[56.7, 38.3]",3754085,12,,,,,0.32664904,,Right Foot,,,,"[99.5, 52.8]",,High Pass,,45.18949,,Incomplete,,Riyad Mahrez,3814.0,,,,,,,1,From Throw In,Danny Drinkwater,3662.0,Right Center Midfield,26,Leicester City,22,"['06e51ddb-2076-4f14-9d3a-d4bbc08f4b8b', '7075e7c5-4130-4b60-afdd-a8f765cfd91c']",4,,,,,,,,,,,,,,,,,Leicester City,22,00:12:04.211,Pass,
,,,,,,,,,,,,,,,,,3.239755,,,,,,,,,,,,,06e51ddb-2076-4f14-9d3a-d4bbc08f4b8b,442,,"[20.6, 27.3]",3754085,12,,,,,-0.891251,,Head,,,,"[34.9, 9.6]",,Low Pass,,22.75478,,,,André Ayew Pelé,3347.0,,,,,,Recovery,1,Regular Play,Neil Taylor,9627.0,Left Back,27,Swansea City,26,"['6d925546-4e23-4529-9e92-bbfa9c7af1af', 'b82ba1ed-f0aa-4a5f-92f9-c8ad458d0064']",6,,,,,,,,,,,,,,,,,Swansea City,26,00:12:06.395,Pass,
,,,,,,,,,,,,,,,,,1.758076,,,,,,,,,,,,,edcf864c-41aa-45a2-af20-384defe60263,445,,"[34.9, 10.5]",3754085,12,,,,,1.7875737,,Left Foot,,,,"[31.2, 27.3]",,Ground Pass,,17.202616,,,,Leon Britton,4631.0,,,,,,,1,Regular Play,André Ayew Pelé,3347.0,Left Wing,27,Swansea City,26,['fa46d233-8647-49f2-8357-89bad8c82c4f'],9,,,,,,,,,,,,,,,,,Swansea City,26,00:12:09.687,Pass,
,,,,,,,,,,,,,,,,,0.825298,,,,,,,,,,,,,dc98317b-5eaf-4e86-9fe7-bfac59d2cf4b,452,,"[43.4, 14.7]",3754085,12,,,,,0.54819137,,Left Foot,,,,"[54.7, 21.6]",,Ground Pass,,13.24009,,,,Bafétimbi Gomis,20521.0,,,,,,,1,Regular Play,Leon Britton,4631.0,Right Center Midfield,27,Swansea City,26,['d3b9f554-b93d-4f12-a4f8-f24b60b4e1d6'],13,,,,,,,,,,,,,,,,,Swansea City,26,00:12:13.238,Pass,
,,,,,,,,,,,,,,,,,0.770346,,,,,,,,,,,,,2568e0e1-8e39-426d-aa3b-a2f4fa385692,454,,"[54.7, 21.6]",3754085,12,,,,,-1.9573909,,Right Foot,,,,"[50.1, 10.3]",,Ground Pass,,12.20041,,,,Leon Britton,4631.0,,,,,,,1,Regular Play,Bafétimbi Gomis,20521.0,Center Forward,27,Swansea City,26,['740ae295-3863-4166-8a80-34da6754476a'],14,,,,,,,,,,,,,,,,,Swansea City,26,00:12:14.063,Pass,
,,,,,,,,,,,,,,,,,0.915439,,,,,,,,,,,,,9833b538-9c32-4f91-a3fa-3ff6ad0d42dc,457,,"[49.9, 10.5]",3754085,12,,,,,1.7491387,,Right Foot,,,,"[45.7, 33.8]",,Ground Pass,,23.675514,,,,Sung-Yeung Ki,3605.0,,,,,,,1,Regular Play,Leon Britton,4631.0,Right Center Midfield,27,Swansea City,26,['ec435be0-95b8-41cb-8af5-afb11e2531f0'],15,,,,,,,,,,,,,,,,,Swansea City,26,00:12:15.466,Pass,
,,,,,,,,,,,,,,,,,1.515225,,,,,,,,,,,,,70a6bcd9-d555-41d8-bc60-20855dc1f5f9,460,,"[45.3, 34.5]",3754085,12,,,,,-2.8215873,,Right Foot,,,,"[28.1, 28.8]",,Low Pass,,18.119879,,,,Ashley Williams,3644.0,,,,,,,1,Regular Play,Sung-Yeung Ki,3605.0,Left Center Midfield,27,Swansea City,26,['448bf032-7e63-4c03-a885-1bd5bcacabd5'],16,,,,,,,,,,,,,,,,,Swansea City,26,00:12:16.443,Pass,
,,,,,,,,,,,,,,,,,2.513417,,,,,,,,,,,,,20632c83-0eb4-4304-9a09-09d5050f68ba,463,,"[28.3, 29.8]",3754085,12,,,,,0.71602327,,Right Foot,,,,"[63.7, 60.6]",,High Pass,,46.92334,,Pass Offside,,Wayne Routledge,3449.0,,,,,,,1,Regular Play,Ashley Williams,3644.0,Left Center Back,27,Swansea City,26,['39fc2cc3-d65e-4b57-a582-837218d75bc7'],20,,,,,,,,,,,,,,,,,Swansea City,26,00:12:20.269,Pass,
,,,,,,,,,,,,,,,,,0.651244,,,,,,,,,,,,,961f77e5-acab-4ef4-bd4a-2e802889a91c,465,,"[56.4, 8.6]",3754085,12,,True,,,0.5010134,,Left Foot,,,,"[73.2, 17.8]",,Ground Pass,,19.154112,,,,José Leonardo Ulloa,3671.0,,,,,,Free Kick,1,From Free Kick,Christian Fuchs,3812.0,Left Back,28,Leicester City,22,['a92aa553-10cf-4f15-a357-c57dbc8f1f6b'],44,,,,,,,,,,,,,,,,,Leicester City,22,00:12:44.633,Pass,
,,,,,,,,,,,,,,,,,0.729209,,,,,,,,,,,,,5cc8f2fa-0b0b-4834-be6a-dba45807e8c5,467,,"[73.6, 17.8]",3754085,12,,True,,,2.8257945,,Right Foot,,,,"[63.5, 21.1]",,Ground Pass,,10.625442,,,,N''Golo Kanté,3961.0,,,,,,,1,From Free Kick,José Leonardo Ulloa,3671.0,Right Center Forward,28,Leicester City,22,['04e3d6d5-4454-473c-af37-dc90e16b4318'],46,,,,,,,,,,,,,,,,,Leicester City,22,00:12:46.648,Pass,
,,,,,,,,,,,,,,,,,0.856598,,,,,,,,,,,,,ec3da66b-dd1f-466f-9987-dc7083b1eee9,469,,"[67.7, 38.1]",3754085,12,,,,,2.068139,,Right Foot,,,,"[63.9, 45.1]",,Ground Pass,,7.964923,,,,Danny Drinkwater,3662.0,,,,,,,1,From Free Kick,N''Golo Kanté,3961.0,Left Center Midfield,28,Leicester City,22,['ab029217-835f-4fc6-a605-eaf13c359f3d'],50,,,,,,,,,,,,,,,,,Leicester City,22,00:12:50.308,Pass,
,,,,,,,,,,,,,,,,,1.213188,,,,,,,,,,,,,cda69231-87fd-4745-b87f-0a9953eef4e7,473,,"[62.3, 53.6]",3754085,12,,,,,1.8317245,,Right Foot,,,,"[57.2, 72.7]",,Ground Pass,,19.769169,,,,Danny Simpson,3270.0,,,,,,,1,From Free Kick,Danny Drinkwater,3662.0,Right Center Midfield,28,Leicester City,22,['6260d3b8-3799-4e30-9615-adbee736d06b'],52,,,,,,,,,,,,,,,,,Leicester City,22,00:12:52.267,Pass,
,,,,,,,,,,,,,,,,,1.685228,,,,,,,,,,,,,f359e6d9-497f-41c3-ac3e-b980db9c9502,477,,"[52.9, 68.9]",3754085,12,,,,,-2.3875744,,Right Foot,,,,"[41.4, 58.1]",,Ground Pass,,15.776248,,,,Wes Morgan,3813.0,,,,,,,1,From Free Kick,Danny Simpson,3270.0,Right Back,28,Leicester City,22,"['4583b2f1-b74d-48dd-a36b-55ea536b6058', '612cd5ee-2d58-47c1-8ea1-640b512815f7']",54,,,,,,,,,,,,,,,,,Leicester City,22,00:12:54.536,Pass,True
,,,,,,,,,,,,,,,,,2.797865,,,,,,,,,,,,,f7650b51-0985-4dc4-bc64-97f3514b490d,480,,"[40.1, 58.5]",3754085,12,,,,,0.2367614,,Right Foot,,,,"[77.4, 67.5]",,High Pass,,38.37043,,Incomplete,,Jamie Vardy,10960.0,,,,,,,1,From Free Kick,Wes Morgan,3813.0,Right Center Back,28,Leicester City,22,"['0a4bc903-e66d-417e-93c2-f44cf50ae700', 'cefff4cc-532d-4568-9c18-dd06950a4692', 'dd924c2f-e811-49ed-8c19-4ab00387fed7']",56,,,,,,,,,,,,,,,,,Leicester City,22,00:12:56.221,Pass,True
,,,,,,,,,,,,,,,,,2.477128,,,,,,,,,,,,,0a4bc903-e66d-417e-93c2-f44cf50ae700,482,,"[42.7, 12.6]",3754085,12,,,,,-0.35411334,,Head,,,,"[75.7, 0.4]",,High Pass,,35.18295,,Out,,André Ayew Pelé,3347.0,,,,,,Recovery,1,From Free Kick,Ashley Williams,3644.0,Left Center Back,28,Leicester City,22,"['237eec36-9e0b-4275-ab82-38c6db7e8159', 'f7650b51-0985-4dc4-bc64-97f3514b490d']",59,,,,,,,,,,,,,,,,,Swansea City,26,00:12:59.019,Pass,
,,,,,,,,,,,,,,,,,1.829292,,,,,,,,,,,,,ea170df7-27f6-4ede-9944-34997fd9770e,484,,"[48.7, 80.0]",3754085,13,,,,,-0.25690654,,,,,,"[72.3, 73.8]",,High Pass,,24.40082,,Incomplete,,Jamie Vardy,10960.0,,,,,,Throw-in,1,From Throw In,Danny Simpson,3270.0,Right Back,29,Leicester City,22,"['ab387d41-d875-4e8f-8977-71420ab556b3', 'c6f98a97-783b-4f1b-b6a1-bfc279b2b3f6']",17,,,,,,,,,,,,,,,,,Leicester City,22,00:13:17.535,Pass,
,,,,,,,,,,,,,,,,,0.973093,,,,,,,,,,,,,ab387d41-d875-4e8f-8977-71420ab556b3,486,,"[47.8, 6.3]",3754085,13,,,,,0.36106774,,Head,,,,"[62.1, 11.7]",,High Pass,,15.285614,,Incomplete,,,,,,,,,Recovery,1,From Throw In,Ashley Williams,3644.0,Left Center Back,29,Leicester City,22,"['b66eb80d-6387-46e9-af10-d7a29ef17302', 'ea170df7-27f6-4ede-9944-34997fd9770e']",19,,,,,,,,,,,,,,,,,Swansea City,26,00:13:19.365,Pass,
,,,,,,,,,,,,,,,,,0.938525,,,,,,,,,,,,,d8672e01-98d8-45ba-b65e-3382045dab64,489,,"[63.3, 67.5]",3754085,13,,,,,0.6240231,,Right Foot,,,,"[70.8, 72.9]",,High Pass,,9.241753,,,,Riyad Mahrez,3814.0,,,,,,,1,From Throw In,Danny Drinkwater,3662.0,Right Center Midfield,29,Leicester City,22,['e773a054-6df0-4cd4-9a5c-b9b0972a0e5c'],21,,,,,,,,,,,,,,,,,Leicester City,22,00:13:21.544,Pass,
,,,,,,,,,,,,,,,,,1.066475,,,,,,,,,,,,,4cf035be-db1d-4a7d-85c3-2d1a3eae66f0,492,,"[68.9, 69.6]",3754085,13,,,,,-2.5748634,,Left Foot,,,,"[61.2, 64.7]",,Ground Pass,,9.1268835,,,,Danny Drinkwater,3662.0,,,,,,,1,From Throw In,Riyad Mahrez,3814.0,Right Midfield,29,Leicester City,22,['9c5f05e3-40f9-4dea-9d2e-a2af05ed59c2'],22,,,,,,,,,,,,,,,,,Leicester City,22,00:13:22.947,Pass,
,,,,,,,,,,,,,,,,,1.891405,,,,,,,,,,,,,d65b1a9f-f835-42dc-92fc-c1f5f23a03f3,496,,"[61.4, 65.6]",3754085,13,,,,,2.5330706,,Right Foot,,,,"[49.2, 74.1]",,Ground Pass,,14.869096,,,,Danny Simpson,3270.0,,,,,,,1,From Throw In,Danny Drinkwater,3662.0,Right Center Midfield,29,Leicester City,22,['e8cdd1b2-a35f-443b-b030-4c10183fa2e6'],24,,,,,,,,,,,,,,,,,Leicester City,22,00:13:24.831,Pass,
,,,,,,,,,,,,,,,,,1.575819,,,,,,,,,,,,,5920561c-af37-4f38-b877-0f5a09f1f1dc,500,,"[50.3, 70.5]",3754085,13,,,,,-0.19225232,,Left Foot,,,,"[76.5, 65.4]",,High Pass,,26.69176,,,,José Leonardo Ulloa,3671.0,,,,,,,1,From Throw In,Danny Simpson,3270.0,Right Back,29,Leicester City,22,"['2ffb7ed4-11f0-4bdd-a527-cb4b10e6c336', 'b042108a-d243-4fcb-8506-0042cf8db559']",28,,,,,,,,,,,,,,,,,Leicester City,22,00:13:28.868,Pass,True
,,,,,,,,,,,,,,,,,0.808438,,,,,,,,,,,,,1faa5cbe-5463-4960-8cc5-23cc6fcfd9f3,503,,"[69.2, 68.4]",3754085,13,,,,,2.8150113,,Right Foot,,,,"[63.0, 70.5]",,Low Pass,,6.545991,,,,Riyad Mahrez,3814.0,,,,,,,1,From Throw In,José Leonardo Ulloa,3671.0,Right Center Forward,29,Leicester City,22,['983f497c-0ba4-400d-a278-a0f2e8e356cf'],31,,,,,,,,,,,,,,,,,Leicester City,22,00:13:31.424,Pass,
,,,,,,,,,,,,,,,,,1.052168,,,,,,,,,,,,,1afb7e19-523c-4152-845a-eedcb6f01ce3,511,,"[54.5, 11.7]",3754085,13,,,,,1.5707964,,Right Foot,,,,"[54.5, 23.7]",,Ground Pass,,12.0,,,,Sung-Yeung Ki,3605.0,,,,,,,1,Regular Play,Ashley Williams,3644.0,Left Center Back,30,Swansea City,26,['7b5302ec-9d85-4862-b5e8-1739f832b7d7'],34,,,,,,,,,,,,,,,,,Swansea City,26,00:13:34.587,Pass,
,,,,,,,,,,,,,,,,,0.77107,,,,,,,,,,,,,1ff1e8c6-f607-433e-bb12-c36c754c7ef7,517,,"[49.9, 22.3]",3754085,13,,,,,0.9167136,,Right Foot,,,,"[56.8, 31.3]",,Ground Pass,,11.340635,,,,Leon Britton,4631.0,,,,,,Free Kick,1,From Free Kick,Ashley Williams,3644.0,Left Center Back,31,Swansea City,26,['c9c5ea9a-3e46-4add-b86f-4bae3bfc7453'],48,,,,,,,,,,,,,,,,,Swansea City,26,00:13:48.979,Pass,
,,,,,,,,,,,,,,,,,1.775527,,,,,,,,,,,,,d6b2a8da-f3f2-4c97-b3fe-f4c6592cac78,520,,"[57.3, 29.6]",3754085,13,,,,,-1.294128,,Right Foot,,,,"[64.2, 5.3]",,Ground Pass,,25.260641,,,,Neil Taylor,9627.0,,,,,,,1,From Free Kick,Leon Britton,4631.0,Right Center Midfield,31,Swansea City,26,['bd3ee332-d434-4724-86ec-4dfea0d87354'],50,,,,,,,,,,,,,,,,,Swansea City,26,00:13:50.326,Pass,
,,,,,,,,,,,,,,,,,2.081948,,,,,,,,,,,,,c919a0d0-127e-4466-903d-d4d7cb2f280d,522,,"[63.9, 3.9]",3754085,13,,,,,2.2676415,,Left Foot,,,,"[44.4, 27.2]",,High Pass,,30.383219,,,,Ashley Williams,3644.0,,,,,,,1,From Free Kick,Neil Taylor,9627.0,Left Back,31,Swansea City,26,['54e9d961-dcde-4101-bed2-7b3a4aff9191'],52,,,,,,,,,,,,,,,,,Swansea City,26,00:13:52.101,Pass,
,,,,,,,,,,,,,,,,,1.480759,,,,,,,,,,,,,eb393310-a98e-487d-9a1f-7f82afe24ba8,525,,"[46.5, 28.6]",3754085,13,,,,,-0.9633517,,Right Foot,,,,"[52.2, 20.4]",,Ground Pass,,9.986491,,,,Leon Britton,4631.0,,,,,,,1,From Free Kick,Ashley Williams,3644.0,Left Center Back,31,Swansea City,26,['1f6b70e5-1f11-4cf5-9471-f6ae1622cf48'],55,,,,,,,,,,,,,,,,,Swansea City,26,00:13:55.774,Pass,
,,,,,,,,,,,,,,,,,1.434516,,,,,,,,,,,,,72b6ddd9-4d89-4115-ba92-8fd830fe3cc6,528,,"[49.9, 28.8]",3754085,13,,,,,1.803838,,Right Foot,,,,"[43.8, 54.5]",,Ground Pass,,26.414011,,,,Kyle Bartley,4726.0,,,,,,,1,From Free Kick,Leon Britton,4631.0,Right Center Midfield,31,Swansea City,26,['257666ce-b0dd-4439-adfa-abdf9b97cc19'],58,,,,,,,,,,,,,,,,,Swansea City,26,00:13:58.612,Pass,
,,,,,,,,,,,,,,,,,1.700803,,,,,,,,,,,,,8bed2be0-6d55-408d-b7c9-edb5b59c9af5,531,,"[42.5, 54.7]",3754085,14,,,,,-1.4999275,,Left Foot,,,,"[44.8, 22.3]",,Ground Pass,,32.481533,,,,Ashley Williams,3644.0,,,,,,,1,From Free Kick,Kyle Bartley,4726.0,Right Center Back,31,Swansea City,26,['75ca1507-7523-489a-8b73-f46f929f29f5'],1,,,,,,,,,,,,,,,,,Swansea City,26,00:14:01.248,Pass,
,,,,,,,,,,,,,,,,,0.984483,,,,,,,,,,,,,38153ead-aeb2-49c2-b04d-ceb59e5d36f0,534,,"[45.1, 16.2]",3754085,14,,,,,0.5656031,,Right Foot,,,,"[56.6, 23.5]",,Ground Pass,,13.621306,,,,Leon Britton,4631.0,,,,,,,1,From Free Kick,Ashley Williams,3644.0,Left Center Back,31,Swansea City,26,['6f212ee6-f9d2-4c4c-92af-4ded11f07933'],4,,,,,,,,,,,,,,,,,Swansea City,26,00:14:04.651,Pass,
,,,,,,,,,,,,,,,,,0.866815,,,,,,,,,,,,,a40210a1-c9d1-48f9-ae42-cf85b20d8134,537,,"[63.2, 23.9]",3754085,14,,,,,-0.28353977,,Left Foot,,,,"[78.3, 19.5]",,Ground Pass,,15.728001,,,,Gylfi Þór Sigurðsson,3944.0,,,,,,,1,From Free Kick,Leon Britton,4631.0,Right Center Midfield,31,Swansea City,26,['aad493a5-f54b-4ddd-b57a-510dbd742a36'],9,,,,,,,,,,,,,,,,,Swansea City,26,00:14:09.415,Pass,
,,,,,,,,,,,,,,,,,1.643543,,,,,,,,,,,,,125e27b7-9cc5-4581-b188-6bab5deb67e5,540,,"[78.3, 20.2]",3754085,14,,,,,-1.3329604,,Right Foot,,,,"[82.3, 3.7]",,Ground Pass,,16.977926,,,,Neil Taylor,9627.0,,,,,,,1,From Free Kick,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,31,Swansea City,26,"['24f9ae30-af06-4bff-a5b3-9d7eec10aaa9', 'e1fd806b-2709-42d9-a97f-5c06e0de8f92']",10,,,,,,,,,,,,,,,,,Swansea City,26,00:14:10.282,Pass,True
,,,,,,,,,,,,,,,,,0.9597,,,,,,,,,,,,,40d498d3-3b67-40a3-aa27-86dc3107dbe2,545,,"[82.7, 0.1]",3754085,14,,,,,1.7429872,,,,,,"[81.1, 9.3]",,Low Pass,,9.338094,,,,Leon Britton,4631.0,,,,,,Throw-in,1,From Throw In,Neil Taylor,9627.0,Left Back,32,Swansea City,26,['a6e5774e-9568-44f2-b646-a9b0eff16a8e'],19,,,,,,,,,,,,,,,,,Swansea City,26,00:14:19.288,Pass,
