50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.416938,,,,,,,,,,,,28367640-9959-4e7d-be2b-e053dbd82fcf,668,,"[54.6, 12.3]",3754289,16,,,,,1.8871416,,Right Foot,,,,"[45.5, 40.1]",Ground Pass,,29.251495,,,,Sebastian Prödl,3309.0,,,,,,,1,From Throw In,Ben Watson,3626.0,Left Defensive Midfield,40,Watford,23,['cd044ee9-5478-4527-ac75-92011bf0cec6'],18,,,,,,,,,,,,,,,,,,,Watford,23,00:16:18.839,Pass,
,,,,,,,,,,,,,,,,2.015712,,,,,,,,,,,,1531f842-7633-44fa-8e65-70ecd3b69ee2,671,,"[45.7, 42.4]",3754289,16,,,,,1.1564046,,Right Foot,,,,"[58.5, 71.5]",Ground Pass,,31.790722,,,,Mario Suárez Mata,23488.0,,,,,,,1,From Throw In,Sebastian Prödl,3309.0,Right Center Back,40,Watford,23,['5bc2aafc-357c-46db-a41a-2abad6d02862'],21,,,,,,,,,,,,,,,,,,,Watford,23,00:16:21.314,Pass,
,,,,,,,,,,,,,,,,1.996894,,,,,,,,,,,,da0f1e2a-4cb5-4587-a478-a1fa0e559cb9,677,,"[80.3, 80.0]",3754289,16,,,,,-0.45983082,,,,,,"[101.3, 69.6]",High Pass,,23.434164,,Incomplete,,Nordin Amrabat,3302.0,,,,,,Throw-in,1,From Throw In,Allan Romeo Nyom,3991.0,Right Back,41,Watford,23,"['226433ff-ab48-4f39-9b68-b39e39cd6070', 'e055c1ae-6b29-41c5-b85f-f880f5f15284']",44,,,,,,,,,,,,,,,,,,,Watford,23,00:16:44.651,Pass,
,,,,,,,,,,,,,,,,1.470579,,,,,,,,,,,,86c8dd05-66dc-4a66-9d9e-5a6c0386f644,682,,"[84.8, 74.5]",3754289,16,,,,,0.20145507,,Right Foot,,,,"[99.0, 77.4]",Low Pass,,14.493102,,,,Nordin Amrabat,3302.0,,,,,,,1,From Throw In,Allan Romeo Nyom,3991.0,Right Back,41,Watford,23,['9b347064-46d5-41aa-b173-89b59da7a5b2'],49,,,,,,,,,,,,,,,,,,,Watford,23,00:16:49.144,Pass,
,,,,,,,,,,,,,,,,2.51261,,,,,,,,,,,,800807d2-58e7-4570-b442-212a1313e834,688,,"[96.3, 74.5]",3754289,18,,,,,-1.128154,,Right Foot,True,,,"[119.1, 26.4]",High Pass,,53.23016,,,,Troy Deeney,3454.0,,,True,,,Free Kick,1,From Free Kick,Ben Watson,3626.0,Left Defensive Midfield,42,Watford,23,['591b5f2d-57a5-468c-8600-f0b7a554bcc1'],11,,,,,,,,,,,,,,,,,,,Watford,23,00:18:11.494,Pass,
,,,,,,,,,,,,,,,,1.417871,,,,,,,,,,,,13402a05-4a23-4e9d-9e2c-f28cccaf9648,691,,"[120.0, 26.4]",3754289,18,,,,,1.670465,,Right Foot,,,,"[119.1, 35.4]",Low Pass,,9.0448885,,Incomplete,,Nathan Aké,3306.0,,,,,,,1,From Free Kick,Troy Deeney,3454.0,Left Center Forward,42,Watford,23,"['07cebea3-4ffa-46e2-b3cf-93da64168654', '6d7e8017-d8be-4a4e-b94e-11c0c6bd1835']",14,,,,,,,,,,,,,,,,,,,Watford,23,00:18:14.167,Pass,
,,,,,,,,,,,,,,,,2.972709,,,,,,,,,,,,22e45ad7-5c24-4424-acd7-6dd68f7e1713,694,,"[11.4, 44.9]",3754289,18,,True,,,-0.13456644,,Drop Kick,,,,"[76.4, 36.1]",High Pass,,65.59299,,Incomplete,,Jamie Vardy,10960.0,,,,,,,1,From Free Kick,Kasper Schmeichel,3815.0,Goalkeeper,42,Watford,23,"['663e4495-43d7-405e-8bf6-41f9f4a97e72', '6c1cc61d-3663-443b-9a7c-9bb47fbb639e']",20,,,,,,,,,,,,,,,,,,,Leicester City,22,00:18:20.929,Pass,
,,,,,,,,,,,,,,,,2.147419,,,,,,,,,,,,0b2a8280-8112-4cf9-8138-c6984a46a90f,697,,"[56.6, 35.5]",3754289,18,,,,,-1.4326681,,Left Foot,,,,"[59.7, 13.2]",High Pass,,22.51444,,,,Etienne Capoue,3721.0,,,,,,Recovery,1,From Free Kick,Nathan Aké,3306.0,Left Center Back,42,Watford,23,['7e6861e4-6e3b-43da-8124-92ebb2ae3151'],25,,,,,,,,,,,,,,,,,,,Watford,23,00:18:25.595,Pass,
,,,,,,,,,,,,,,,,1.332501,,,,,,,,,,,,60388752-4190-44ec-a557-5d4ea1450838,700,,"[59.9, 11.0]",3754289,18,,,,,1.9153349,,Right Foot,,,,"[52.4, 31.9]",Ground Pass,,22.204954,,,,Mario Suárez Mata,23488.0,,,,,,,1,From Free Kick,Etienne Capoue,3721.0,Left Midfield,42,Watford,23,['fd44e036-5097-43a9-a8a3-ff6b5bbb42ae'],34,,,,,,,,,,,,,,,,,,,Watford,23,00:18:34.241,Pass,
,,,,,,,,,,,,,,,,1.240973,,,,,,,,,,,,32a5e078-2e35-4ac1-8df3-63d247502702,703,,"[52.5, 32.2]",3754289,18,,,,,-1.9571335,,Left Foot,,,,"[45.3, 14.5]",Ground Pass,,19.108376,,,,Nathan Aké,3306.0,,,,,,,1,From Free Kick,Mario Suárez Mata,23488.0,Right Defensive Midfield,42,Watford,23,['57f6f8b6-5c79-468c-948d-f153006a70c0'],35,,,,,,,,,,,,,,,,,,,Watford,23,00:18:35.613,Pass,
,,,,,,,,,,,,,,,,1.994714,,,,,,,,,,,,85f0c3c6-e5a8-4688-bdb6-4ad675cd025c,706,,"[49.7, 19.4]",3754289,18,,,,,1.7385179,,Left Foot,,,,"[43.3, 57.2]",Ground Pass,,38.33797,,,,Sebastian Prödl,3309.0,,,,,,,1,From Free Kick,Nathan Aké,3306.0,Left Center Back,42,Watford,23,['b4e8dd23-ece4-4abc-9dd0-bf69025b656a'],41,,,,,,,,,,,,,,,,,,,Watford,23,00:18:41.331,Pass,
,,,,,,,,,,,,,,,,1.394913,,,,,,,,,,,,2d21f195-f4a0-4b60-b87e-769d58db1bb1,709,,"[43.3, 57.2]",3754289,18,,,,,1.1542603,,Right Foot,,,,"[50.6, 73.7]",Ground Pass,,18.042727,,,,Etienne Capoue,3721.0,,,,,,,1,From Free Kick,Sebastian Prödl,3309.0,Right Center Back,42,Watford,23,['321dc482-3fe3-4848-bc20-58168e9536b3'],43,,,,,,,,,,,,,,,,,,,Watford,23,00:18:43.429,Pass,
,,,,,,,,,,,,,,,,2.408528,,,,,,,,,,,,70941087-6d8e-47b1-be07-a2582f9f079a,712,,"[50.6, 73.7]",3754289,18,,,,,-1.7816894,,Left Foot,,,,"[43.3, 39.6]",Ground Pass,,34.872627,,,,Nathan Aké,3306.0,,,,,,,1,From Free Kick,Etienne Capoue,3721.0,Left Midfield,42,Watford,23,['988bb31a-914a-45b8-87e8-0423f57a2c2d'],49,,,,,,,,,,,,,,,,,,,Watford,23,00:18:49.361,Pass,
,,,,,,,,,,,,,,,,0.651383,,,,,,,,,,,,963fbaa1-4d21-416f-a353-fc4deef49b92,716,,"[41.8, 31.9]",3754289,18,,,,,-0.61466295,,Left Foot,,,,"[57.1, 21.1]",Low Pass,,18.727787,,Incomplete,,Troy Deeney,3454.0,,,,,,,1,From Free Kick,Nathan Aké,3306.0,Left Center Back,42,Watford,23,"['b59a61ee-32b6-4782-9ad7-b429a57f43e7', 'c9cb19c9-dc04-436c-b74d-59443803c6ef', 'f592c75a-dd3c-4c77-aa95-4ff0422d0f1a']",52,,,,,,,,,,,,,,,,,,,Watford,23,00:18:52.774,Pass,True
,,,,,,,,,,,,,,,,1.116245,,,,,,,,,,,,dc4e704c-7b8a-488d-8e31-f7c042079c79,719,,"[79.3, 63.4]",3754289,18,,,,,-2.1038303,,Right Foot,,,,"[73.4, 53.4]",Ground Pass,,11.610771,,,,Riyad Mahrez,3814.0,,,,,,Recovery,1,From Free Kick,Shinji Okazaki,3810.0,Left Center Forward,42,Watford,23,['e6a48adc-d067-4a5f-83e7-e6cc08bd004f'],54,,,,,,,,,,,,,,,,,,,Leicester City,22,00:18:54.880,Pass,
,,,,,,,,,,,,,,,,1.105463,,,,,,,,,,,,3f7f1fbd-48fe-4312-a882-781c804db2e7,725,,"[55.3, 30.5]",3754289,18,,,,,1.7224019,,Left Foot,,,,"[53.1, 44.9]",Ground Pass,,14.567086,,,,Mario Suárez Mata,23488.0,,,,,,,1,From Free Kick,Nathan Aké,3306.0,Left Center Back,42,Watford,23,['248638b7-2e28-4f20-9f1c-4ad9691ae5ad'],58,,,,,,,,,,,,,,,,,,,Watford,23,00:18:58.143,Pass,
,,,,,,,,,,,,,,,,0.841738,,,,,,,,,,,,6287ffab-99da-4419-bdf3-1c30e597fef1,728,,"[60.5, 44.9]",3754289,19,,,,,-1.4171497,,Right Foot,,,,"[64.0, 22.3]",Ground Pass,,22.869411,,,,Troy Deeney,3454.0,,,,,,,1,From Free Kick,Mario Suárez Mata,23488.0,Right Defensive Midfield,42,Watford,23,['63a2b929-d505-4dd5-9c8d-d17f2d4d7c79'],1,,,,,,,,,,,,,,,,,,,Watford,23,00:19:01.264,Pass,
,,,,,,,,,,,,,,,,1.868944,,,,,,,,,,,,c625e52a-5f46-4360-93c4-53269b17310d,731,,"[64.0, 22.3]",3754289,19,,,,,-1.047518,,Right Foot,,,,"[71.5, 9.3]",Ground Pass,,15.008331,,,,José Holebas,3725.0,,,,,,,1,From Free Kick,Troy Deeney,3454.0,Left Center Forward,42,Watford,23,['fae1fc56-9cbe-41ae-9313-46a0aa03ff31'],3,,,,,,,,,,,,,,,,,,,Watford,23,00:19:03.396,Pass,
,,,,,,,,,,,,,,,,1.293282,,,,,,,,,,,,a0d60443-c8bc-49bd-a89b-3a366cb8cec0,734,,"[71.5, 9.3]",3754289,19,,,,,2.0177789,,Left Foot,,,,"[65.7, 21.4]",Ground Pass,,13.418271,,,,Etienne Capoue,3721.0,,,,,,,1,From Free Kick,José Holebas,3725.0,Left Back,42,Watford,23,['85e40d73-6373-46c0-8b3f-74e7120f6cb3'],6,,,,,,,,,,,,,,,,,,,Watford,23,00:19:06.360,Pass,
,,,,,,,,,,,,,,,,1.747416,,,,,,,,,,,,b4cf90df-f6fe-450f-a7a1-6a24e2ca423a,738,,"[68.8, 24.0]",3754289,19,,,,,1.3610557,,Right Foot,,,,"[73.1, 44.2]",Ground Pass,,20.652603,,,,Mario Suárez Mata,23488.0,,,,,,,1,From Free Kick,Etienne Capoue,3721.0,Left Midfield,42,Watford,23,['fa60d9a6-5a04-4be4-b1ca-6a6604bc9bd4'],9,,,,,,,,,,,,,,,,,,,Watford,23,00:19:09.713,Pass,
,,,,,,,,,,,,,,,,0.733094,,,,,,,,,,,,88a59fa0-49ff-40e2-825f-9d7818d981d0,741,,"[73.1, 44.2]",3754289,19,,,,,-0.63598245,,Right Foot,,,,"[83.8, 36.3]",Ground Pass,,13.300376,,,,Troy Deeney,3454.0,,,,,,,1,From Free Kick,Mario Suárez Mata,23488.0,Right Defensive Midfield,42,Watford,23,['eea615a6-7f3b-49bb-bb63-c1021f262735'],11,,,,,,,,,,,,,,,,,,,Watford,23,00:19:11.567,Pass,
,,,,,,,,,,,,,,,,2.65708,,,,,,,,,,,,d6c989de-84e8-4309-9bcd-30f5ce15599c,744,,"[83.8, 36.3]",3754289,19,,,,,-0.3026272,,Right Foot,,,,"[105.9, 29.4]",Ground Pass,,23.152105,,Incomplete,,Odion Jude Ighalo,5458.0,,,,,,,1,From Free Kick,Troy Deeney,3454.0,Left Center Forward,42,Watford,23,"['58adba9a-4255-4e0c-9091-98cd30c04178', 'a1a6b2e2-23d9-46c6-860f-8fceec2dd763']",12,,,,,,,,,,,,,,,,,,,Watford,23,00:19:12.333,Pass,
,,,,,,,,,,,,,,,,1.092052,,,,,,,,,,,,58adba9a-4255-4e0c-9091-98cd30c04178,746,,"[14.2, 50.7]",3754289,19,,,,,-2.2302818,,Left Foot,,,,"[7.3, 41.8]",Ground Pass,,11.261438,,,,Kasper Schmeichel,3815.0,,,,,,Recovery,1,Regular Play,Danny Simpson,3270.0,Right Back,43,Leicester City,22,"['d6c989de-84e8-4309-9bcd-30f5ce15599c', 'ec7ec249-1003-4e77-8ff0-26cb8dc6dc38']",14,,,,,,,,,,,,,,,,,,,Leicester City,22,00:19:14.990,Pass,
,,,,,,,,,,,,,,,,4.014048,,,,,,,,,,,,1dc1aa40-8f90-4376-876e-fd842c3543da,750,,"[5.6, 42.7]",3754289,19,,,,,0.6311627,,Right Foot,,,,"[35.7, 64.7]",High Pass,,37.282837,,,,Riyad Mahrez,3814.0,,,,,,,1,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,43,Leicester City,22,['93352b6e-76cd-4d91-babb-48a42252a759'],16,,,,,,,,,,,,,,,,,,,Leicester City,22,00:19:16.286,Pass,
,,,,,,,,,,,,,,,,2.720885,,,,,,,,,,,,dac3c8d0-ea65-41b6-9ae8-7b601b5538cd,752,,"[36.5, 67.8]",3754289,19,,,,,0.14601226,,Head,,,,"[56.9, 70.8]",Low Pass,,20.619408,,,,Shinji Okazaki,3810.0,,,,,,,1,Regular Play,Riyad Mahrez,3814.0,Right Midfield,43,Leicester City,22,['c9df04ff-2767-4c81-b01b-e0c5d47035ac'],20,,,,,,,,,,,,,,,,,,,Leicester City,22,00:19:20.355,Pass,
,,,,,,,,,,,,,,,,0.984385,,,,,,,,,,,,ceea18ae-bd3b-4660-b0f6-a028ecc12adf,755,,"[64.8, 74.4]",3754289,19,,,,,-2.805625,,Right Foot,,,,"[58.5, 72.2]",Ground Pass,,6.6730804,,,,Riyad Mahrez,3814.0,,,,,,,1,Regular Play,Shinji Okazaki,3810.0,Left Center Forward,43,Leicester City,22,['4b94d972-9529-405d-90a9-b23f51283f81'],24,,,,,,,,,,,,,,,,,,,Leicester City,22,00:19:24.599,Pass,
,,,,,,,,,,,,,,,,3.01793,,,,,,,,,,,,a2048777-cccb-4014-9925-1aad7565c141,761,,"[64.8, 47.2]",3754289,19,,,,,-1.4098477,,Left Foot,,,,"[71.7, 4.7]",High Pass,,43.056473,,,,Christian Fuchs,3812.0,,,True,,,,1,Regular Play,Riyad Mahrez,3814.0,Right Midfield,43,Leicester City,22,['c5e05f88-a5d0-40c6-af36-e882849a8906'],32,,,,,,,,,,,,,,,,,,,Leicester City,22,00:19:32.059,Pass,
,,,,,,,,,,,,,,,,1.113315,,,,,,,,,,,,1a559708-b567-4423-9a01-bf10903b5e91,764,,"[72.9, 4.2]",3754289,19,,,,,-0.19075555,,Left Foot,,,,"[87.4, 1.4]",Ground Pass,,14.767871,,,,Marc Albrighton,3307.0,,,,,,,1,Regular Play,Christian Fuchs,3812.0,Left Back,43,Leicester City,22,['efa428bc-1f2e-4180-8190-b8ee0533df18'],36,,,,,,,,,,,,,,,,,,,Leicester City,22,00:19:36.021,Pass,
,,,,,,,,,,,,,,,,1.076515,,,,,,,,,,,,c449ebcb-ab5a-46c5-bf95-d9f42c190fc6,767,,"[89.4, 2.2]",3754289,19,,,,,1.5232133,,Right Foot,,,,"[89.9, 12.7]",Ground Pass,,10.511898,,,,Danny Drinkwater,3662.0,,,,,,,1,Regular Play,Marc Albrighton,3307.0,Left Midfield,43,Leicester City,22,['d91d709a-aed6-4106-9d9d-ac5eef0597c9'],38,,,,,,,,,,,,,,,,,,,Leicester City,22,00:19:38.010,Pass,
,,,,,,,,,,,,,,,,1.185275,,,,,,,,,,,,0d59279c-c909-4089-b0f8-92fb9ba4c833,770,,"[94.3, 9.1]",3754289,19,,,,,-0.9034902,,Right Foot,,,,"[99.5, 2.5]",Ground Pass,,8.402381,,,,Christian Fuchs,3812.0,,,,,,,1,Regular Play,Danny Drinkwater,3662.0,Right Center Midfield,43,Leicester City,22,['83cbece4-95d9-4ff1-9eba-50d38cd02895'],41,,,,,,,,,,,,,,,,,,,Leicester City,22,00:19:41.390,Pass,
,,,,,,,,,,,,,,,,1.890952,,,,,,,,,,,,77e800eb-2798-4113-9936-d5ffc7426000,773,,"[99.5, 2.5]",3754289,19,,,,,0.9689755,,Left Foot,,,,"[112.0, 20.7]",Ground Pass,,22.079176,,,,Danny Drinkwater,3662.0,,,,,,,1,Regular Play,Christian Fuchs,3812.0,Left Back,43,Leicester City,22,['c79cfc93-2528-49b4-9ff1-4cd5b1ff0044'],43,,,,,,,,,,,,,,,,,,,Leicester City,22,00:19:43.215,Pass,
,,,,,,,,,,,,,,,,0.089168,,,,,,,,,,,,75ff93b9-f9ae-4e54-9a02-cf68d4177f5d,775,,"[112.0, 20.7]",3754289,19,,,,,1.2765617,,Left Foot,,,,"[113.0, 24.0]",Ground Pass,,3.4481878,,Incomplete,,Jamie Vardy,10960.0,,,,,,,1,Regular Play,Danny Drinkwater,3662.0,Right Center Midfield,43,Leicester City,22,"['af6d8094-3b2f-46ce-9492-ee8aa036bb65', 'bd351917-7f4e-4893-b23e-ac94dade1704']",45,,,,,,,,,,,,,,,,,,,Leicester City,22,00:19:45.106,Pass,
,,,,,,,,,,,,,,,,1.843663,,,,,,,,,,,,81879da4-8f8c-4385-aa4e-6bd9a18bc733,778,,"[120.0, 0.1]",3754289,20,,,,,1.8151507,,Left Foot,,,,"[110.6, 37.8]",High Pass,,38.854214,,Incomplete,True,,,,,,Outswinging,,Corner,1,From Corner,Christian Fuchs,3812.0,Left Back,44,Leicester City,22,['5611c5ca-9d95-465c-a0b8-d89f690decb2'],7,,,,,,,,,,,,,,,,,,,Leicester City,22,00:20:07.793,Pass,
,,,,,,,,,,,,,,,,2.513794,,,,,,,,,,,,919726a5-05b0-45d2-bda0-166a07ba1211,782,,"[87.2, 36.6]",3754289,20,,,,,-2.5966306,,Right Foot,,,,"[64.6, 22.9]",Ground Pass,,26.428205,,,,N''Golo Kanté,3961.0,,,,,,,1,From Corner,Danny Drinkwater,3662.0,Right Center Midfield,44,Leicester City,22,['e4251772-5c1b-49f6-8bd0-c578bd4a9bb3'],13,,,,,,,,,,,,,,,,,,,Leicester City,22,00:20:13.149,Pass,
,,,,,,,,,,,,,,,,2.040558,,,,,,,,,,,,cbb8d66c-c2a9-42da-b6e5-cddd224c0846,786,,"[64.6, 22.9]",3754289,20,,,,,2.6218708,,Right Foot,,,,"[27.2, 44.3]",Low Pass,,43.089672,,,,Kasper Schmeichel,3815.0,,,,,,,1,From Corner,N''Golo Kanté,3961.0,Left Center Midfield,44,Leicester City,22,"['5c2b049c-56ee-4000-b0f2-e3deee1622cc', '9ba8e95f-e12e-4a24-8911-fd2d04db30bd']",16,,,,,,,,,,,,,,,,,,,Leicester City,22,00:20:16.181,Pass,True
,,,,,,,,,,,,,,,,2.542724,,,,,,,,,,,,cd776981-a2df-45fa-83a6-c098e64b902b,789,,"[29.9, 45.5]",3754289,20,,,,,-0.7123576,,Right Foot,,,,"[69.5, 11.3]",High Pass,,52.32399,,,,Christian Fuchs,3812.0,,,,,,,1,From Corner,Kasper Schmeichel,3815.0,Goalkeeper,44,Leicester City,22,['3a6babfb-8c32-43e1-a9db-d675f5f00d61'],20,,,,,,,,,,,,,,,,,,,Leicester City,22,00:20:20.214,Pass,
,,,,,,,,,,,,,,,,0.926019,,,,,,,,,,,,ec6b7d67-2aa4-4c31-9cfd-ec2c2c42a9cd,791,,"[69.5, 11.3]",3754289,20,,,,True,0.0,,,,,,"[81.1, 11.3]",Low Pass,,11.6,,Incomplete,,,,,,,,,,1,From Corner,Christian Fuchs,3812.0,Left Back,44,Leicester City,22,"['1273672d-451e-484d-9734-a0018144bcec', 'b15ae32f-38c6-4b7c-ae6a-cf43a64f0c6e']",22,,,,,,,,,,,,,,,,,,,Leicester City,22,00:20:22.824,Pass,True
,,,,,,,,,,,,,,,,0.848389,,,,,,,,,,,,b89391f5-3f07-42dd-9bbc-a622d77d9bd3,795,,"[41.0, 67.8]",3754289,20,,,,,-0.62808806,,Left Foot,,,,"[49.4, 61.7]",Low Pass,,10.381233,,,,Mario Suárez Mata,23488.0,,,,,,,1,Regular Play,Allan Romeo Nyom,3991.0,Right Back,45,Watford,23,['a60bbbdc-45a4-41ff-89de-bef06d323125'],25,,,,,,,,,,,,,,,,,,,Watford,23,00:20:25.134,Pass,
,,,,,,,,,,,,,,,,2.531895,,,,,,,,,,,,b30ba482-7123-442d-b370-aefce7a5717e,799,,"[48.4, 56.7]",3754289,20,,,,,-1.3809613,,Left Foot,,,,"[57.7, 8.3]",High Pass,,49.285393,,,,Etienne Capoue,3721.0,,,True,,,,1,Regular Play,Mario Suárez Mata,23488.0,Right Defensive Midfield,45,Watford,23,['22459ae4-a225-44ee-9605-292d811a90e9'],27,,,,,,,,,,,,,,,,,,,Watford,23,00:20:27.734,Pass,
,,,,,,,,,,,,,,,,2.38747,,,,,,,,,,,,39c520e8-87ab-4252-8ecb-1fe342242c44,802,,"[62.2, 9.3]",3754289,20,,,,,0.014562078,,Right Foot,,,,"[82.8, 9.6]",Ground Pass,,20.602184,,,,José Holebas,3725.0,,,,,,,1,Regular Play,Etienne Capoue,3721.0,Left Midfield,45,Watford,23,['10e10d26-3055-4b09-b7e3-105ed6004bbf'],31,,,,,,,,,,,,,,,,,,,Watford,23,00:20:31.874,Pass,
,,,,,,,,,,,,,,,,0.273016,,,,,,,,,,,,11133771-1622-41f6-9751-3045f200f5fe,805,,"[90.5, 6.6]",3754289,20,,,,,1.0156177,,Left Foot,,,,"[95.4, 14.5]",High Pass,,9.296236,,Incomplete,,Troy Deeney,3454.0,,,,,,,1,Regular Play,José Holebas,3725.0,Left Back,45,Watford,23,"['15c1fa42-49c4-4389-a49d-38c2a0ceaf60', '578a3b88-b0db-497e-8211-d93da0dc31e0']",36,,,,,,,,,,,,,,,,,,,Watford,23,00:20:36.028,Pass,
,,,,,,,,,,,,,,,,2.03984,,,,,,,,,,,,be869079-f66b-46e7-9a29-e44e959df7ac,810,,"[63.2, 12.7]",3754289,20,,,,,-0.084901795,,Head,,,,"[67.9, 12.3]",Low Pass,,4.7169905,,,,Etienne Capoue,3721.0,,,,,,Recovery,1,Regular Play,Ben Watson,3626.0,Left Defensive Midfield,45,Watford,23,['e05cdc69-1f33-4e8e-9bfb-de2573bb5295'],43,,,,,,,,,,,,,,,,,,,Watford,23,00:20:43.448,Pass,
,,,,,,,,,,,,,,,,1.877035,,,,,,,,,,,,3a73d1a8-0fa9-4323-8f3b-48afd690e017,816,,"[58.5, 13.2]",3754289,20,,,,,2.3898895,,Right Foot,,,,"[44.7, 26.1]",Ground Pass,,18.890474,,,,Nathan Aké,3306.0,,,,,,Recovery,1,Regular Play,Ben Watson,3626.0,Left Defensive Midfield,45,Watford,23,['7523e1e1-bf97-4a32-935a-1bf7f8343227'],47,,,,,,,,,,,,,,,,,,,Watford,23,00:20:47.927,Pass,
,,,,,,,,,,,,,,,,1.212086,,,,,,,,,,,,1b4ca303-b5d8-4fad-8453-2a3c809c3285,819,,"[44.7, 26.1]",3754289,20,,,,,0.45037407,,Left Foot,,,,"[53.8, 30.5]",Ground Pass,,10.107918,,,,Mario Suárez Mata,23488.0,,,,,,,1,Regular Play,Nathan Aké,3306.0,Left Center Back,45,Watford,23,['2455b7e2-7bc4-4953-98a5-af0ed427e4d7'],50,,,,,,,,,,,,,,,,,,,Watford,23,00:20:50.317,Pass,
,,,,,,,,,,,,,,,,1.881569,,,,,,,,,,,,de64bc19-c0b8-4502-b561-9415432bdf1c,822,,"[51.9, 28.3]",3754289,20,,,,,-1.3809907,,Right Foot,,,,"[55.8, 8.0]",Ground Pass,,20.671236,,,,José Holebas,3725.0,,,,,,,1,Regular Play,Mario Suárez Mata,23488.0,Right Defensive Midfield,45,Watford,23,['de42effd-bf2e-4924-a850-90820b625a7c'],55,,,,,,,,,,,,,,,,,,,Watford,23,00:20:55.590,Pass,
,,,,,,,,,,,,,,,,2.20983,,,,,,,,,,,,e412f75e-a51a-4501-8db8-6000729c54b8,825,,"[55.8, 7.9]",3754289,20,,,,,2.26825,,Left Foot,,,,"[34.6, 33.2]",Ground Pass,,33.00803,,,,Nathan Aké,3306.0,,,,,,,1,Regular Play,José Holebas,3725.0,Left Back,45,Watford,23,['ad0a3604-6d9e-480e-b874-dc2d78edc174'],58,,,,,,,,,,,,,,,,,,,Watford,23,00:20:58.925,Pass,
,,,,,,,,,,,,,,,,2.745965,,,,,,,,,,,,eb4e3742-0258-471d-9b80-7b7f372a3f47,828,,"[36.4, 34.4]",3754289,21,,,,,1.3756058,,Left Foot,,,,"[43.3, 69.3]",Ground Pass,,35.575554,,,,Sebastian Prödl,3309.0,,,,,,,1,Regular Play,Nathan Aké,3306.0,Left Center Back,45,Watford,23,['1cb900e3-2268-4667-9247-28e136a07e8b'],2,,,,,,,,,,,,,,,,,,,Watford,23,00:21:02.466,Pass,
,,,,,,,,,,,,,,,,2.291829,,,,,,,,,,,,9323912a-550a-43ee-98e1-87487df98af1,831,,"[42.8, 71.8]",3754289,21,,,,,-1.9288213,,Right Foot,,,,"[31.8, 42.4]",Ground Pass,,31.390444,,,,Nathan Aké,3306.0,,,,,,,1,Regular Play,Sebastian Prödl,3309.0,Right Center Back,45,Watford,23,['2613a6d0-6d6a-49a5-84e5-4ab6804d8da8'],6,,,,,,,,,,,,,,,,,,,Watford,23,00:21:06.223,Pass,
,,,,,,,,,,,,,,,,1.770445,,,,,,,,,,,,cefc183b-6780-4796-b185-120d8a699aee,834,,"[35.9, 38.3]",3754289,21,,,,,-1.1807151,,Left Foot,,,,"[47.7, 9.6]",Ground Pass,,31.031113,,,,José Holebas,3725.0,,,,,,,1,Regular Play,Nathan Aké,3306.0,Left Center Back,45,Watford,23,['38f34804-64db-4914-b39f-4e6c64c946f0'],10,,,,,,,,,,,,,,,,,,,Watford,23,00:21:10.414,Pass,
,,,,,,,,,,,,,,,,2.047227,,,,,,,,,,,,8a3f7d0a-8061-43d8-870c-23b697cd1011,837,,"[48.6, 7.4]",3754289,21,,,,,2.1156602,,Left Foot,,,,"[34.6, 30.5]",Ground Pass,,27.011293,,,,Nathan Aké,3306.0,,,,,,,1,Regular Play,José Holebas,3725.0,Left Back,45,Watford,23,['66e01ae6-88f3-4420-8587-9935e58f64e5'],15,,,,,,,,,,,,,,,,,,,Watford,23,00:21:15.505,Pass,
