50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,75d950ab-c1f0-4256-a132-0bbc8a590864,1,,,,3754249,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Manchester City,36,,0,,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 3291, 'name': 'Joe Hart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 7110, 'name': 'Bacary Sagna'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 3}, {'player': {'id': 3101, 'name': 'Vincent Kompany'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 3090, 'name': 'Nicolás Hernán Otamendi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 30}, {'player': {'id': 20302, 'name': 'Gaël Clichy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 22}, {'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 42}, {'player': {'id': 3054, 'name': 'Fernando Luiz Rosa'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 25}, {'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 15}, {'player': {'id': 3064, 'name': 'David Josué Jiménez Silva'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 21}, {'player': {'id': 3598, 'name': 'Wilfried Guemiand Bony'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 14}, {'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 10}]}",Manchester City,36,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,74b363cf-7329-43fc-b1a2-08b07b938bb8,2,,,,3754249,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Manchester City,36,,0,,,,,,,,,,,,,,,,,"{'formation': 352, 'lineup': [{'player': {'id': 12608, 'name': 'Bradley Guzan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 42700, 'name': 'Micah Richards'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 20285, 'name': 'Joleon Lescott'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 16}, {'player': {'id': 3041, 'name': 'Ciaran Clark'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 9642, 'name': 'Alan Hutton'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 21}, {'player': {'id': 27146, 'name': 'Aly Cissokho'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 43}, {'player': {'id': 3436, 'name': 'Idrissa Gana Gueye'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 3583, 'name': 'Ashley Westwood'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 15}, {'player': {'id': 7153, 'name': 'Jordan Veretout'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 17}, {'player': {'id': 3450, 'name': 'Jordan Ayew'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 19}, {'player': {'id': 42699, 'name': 'Gabriel Imuetinyan Agbonlahor'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 11}]}",Aston Villa,59,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2a7fe30d-31f5-4268-98a8-ad3fd7c70699,3,,,,3754249,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Manchester City,36,['3200c5d7-26f5-4ff4-a497-988d2cffef6b'],0,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3200c5d7-26f5-4ff4-a497-988d2cffef6b,4,,,,3754249,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Manchester City,36,['2a7fe30d-31f5-4268-98a8-ad3fd7c70699'],0,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,24bdef46-876a-4fd9-9dd1-e160bd259227,1955,,,,3754249,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,85,Manchester City,36,['c8c6bfe1-394c-4cdc-8295-69123a854617'],0,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c8c6bfe1-394c-4cdc-8295-69123a854617,1956,,,,3754249,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,85,Manchester City,36,['24bdef46-876a-4fd9-9dd1-e160bd259227'],0,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.438231,,,,,,,,,,,,,1ee590c6-b20a-4d7e-9623-2fd1d74c2a27,5,,,"[60.0, 40.0]",3754249,0,,,,-1.6588037,,Right Foot,,,"[59.7, 36.6]",,Ground Pass,3.4132097,,,,,Wilfried Guemiand Bony,3598.0,,,,,Kick Off,1,From Kick Off,Sergio Leonel Agüero del Castillo,3237.0,Left Center Forward,2,Manchester City,36,['b39aefd4-469e-499b-bec9-e9605909523b'],0,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:00.340,Pass,
,,,,,,,,,,,,,,,,0.991837,,,,,,,,,,,,,7faad89c-95ce-4fce-a624-a5184e1ef4b4,7,,,"[59.5, 36.9]",3754249,0,,,,3.1264422,,Right Foot,,,"[52.9, 37.0]",,Ground Pass,6.6007576,,,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,From Kick Off,Wilfried Guemiand Bony,3598.0,Right Center Forward,2,Manchester City,36,['01fa1554-fb19-4974-9c38-a687309121e5'],0,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:00.778,Pass,
,,,,,,,,,,,,,,,,1.453534,,,,,,,,,,,,,178036e6-282f-48b0-9ad1-e062ad35aefc,10,,,"[51.2, 37.5]",3754249,0,,,,1.7876699,,Right Foot,,,"[44.7, 67.0]",,Ground Pass,30.207615,,,,,Bacary Sagna,7110.0,,,,,,1,From Kick Off,Gnégnéri Yaya Touré,3087.0,Right Defensive Midfield,2,Manchester City,36,['6fafb34e-70ef-4f6b-97fa-a596c74bbf0f'],2,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:02.823,Pass,
,,,,,,,,,,,,,,,,1.083987,,,,,,,,,,,,,03edfe11-98a8-47b4-8999-34efe6bab530,13,,,"[44.7, 67.7]",3754249,0,,,,0.47783107,,Right Foot,,,"[55.9, 73.5]",,Ground Pass,12.612692,,,,,Jesús Navas González,6821.0,,,,,,1,From Kick Off,Bacary Sagna,7110.0,Right Back,2,Manchester City,36,['7b3b1a69-68a8-4868-84d5-f354161176b8'],5,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:05.235,Pass,
