ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,72578d5d-5853-44cb-9ba0-fda720ca3ef0,1,,,3754183,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Southampton,25,,0,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 3970, 'name': 'Fraser Forster'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 44}, {'player': {'id': 3329, 'name': 'Cédric Ricardo Alves Soares'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 3669, 'name': 'Virgil van Dijk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 17}, {'player': {'id': 3960, 'name': 'José Miguel da Rocha Fonte'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 20045, 'name': 'Ryan Bertrand'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 21}, {'player': {'id': 3272, 'name': 'Oriol Romeu Vidal'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 16181, 'name': 'Jordy Clasie'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 3828, 'name': 'Steven Davis'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 8}, {'player': {'id': 3629, 'name': 'Sadio Mané'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 10}, {'player': {'id': 3651, 'name': 'Matt Targett'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 33}, {'player': {'id': 3842, 'name': 'Shane Long'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]}",Southampton,25,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8ce8067c-7cf6-4a21-b4ce-1e2a8e444e48,2,,,3754183,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Southampton,25,,0,,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 3522, 'name': 'Heurelho da Silva Gomes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3991, 'name': 'Allan Romeo Nyom'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 3309, 'name': 'Sebastian Prödl'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 3288, 'name': 'Miguel Ángel Britos Cabrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 3725, 'name': 'José Holebas'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 25}, {'player': {'id': 3626, 'name': 'Ben Watson'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 23}, {'player': {'id': 3721, 'name': 'Etienne Capoue'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 29}, {'player': {'id': 43081, 'name': 'Almen Abdi'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 22}, {'player': {'id': 6870, 'name': 'José Manuel Jurado Marín'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 7}, {'player': {'id': 5458, 'name': 'Odion Jude Ighalo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 24}, {'player': {'id': 3454, 'name': 'Troy Deeney'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]}",Watford,23,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c0d5b293-78ad-47fa-8e7b-506bcd4133f0,3,,,3754183,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Southampton,25,['e82fcd7a-d056-4e00-b096-e226f8cd2135'],0,,,,,,,,,,,,,,,,,,Southampton,25,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e82fcd7a-d056-4e00-b096-e226f8cd2135,4,,,3754183,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Southampton,25,['c0d5b293-78ad-47fa-8e7b-506bcd4133f0'],0,,,,,,,,,,,,,,,,,,Watford,23,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4deeaf62-3c75-4c29-bfe2-5ab92b31745d,1860,,,3754183,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,97,Watford,23,['f5e8ba6f-8258-441e-94f1-574a48267fbe'],0,,,,,,,,,,,,,,,,,,Southampton,25,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f5e8ba6f-8258-441e-94f1-574a48267fbe,1861,,,3754183,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,97,Watford,23,['4deeaf62-3c75-4c29-bfe2-5ab92b31745d'],0,,,,,,,,,,,,,,,,,,Watford,23,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.822532,,,,,,,,,,,,,,c6ad9974-2c50-4118-acc3-0dd0437b3468,5,,"[60.0, 40.0]",3754183,0,,True,,,-2.5669897,,Right Foot,,,,"[46.1, 31.0]",,Ground Pass,,16.559288,,Almen Abdi,43081.0,,,,,,Kick Off,1,From Kick Off,Odion Jude Ighalo,5458.0,Right Center Forward,2,Watford,23,['7fd627c3-c145-4a54-a08e-a5201b650256'],1,,,,,,,,,,,,,,,,,,Watford,23,00:00:01.104,Pass,
,,,,,,,,,,,,,,,,,2.02812,,,,,,,,,,,,,,474c5ea9-84c4-4143-bdcc-ae444bc6eb01,7,,"[60.1, 40.5]",3754183,0,,,,,-2.661187,,Right Foot,,,,"[45.9, 33.1]",,Ground Pass,,16.012495,,Etienne Capoue,3721.0,,,,,,,1,From Kick Off,Almen Abdi,43081.0,Right Midfield,2,Watford,23,['d5609cbf-7ef0-40e3-a680-10dba1ede859'],1,,,,,,,,,,,,,,,,,,Watford,23,00:00:01.944,Pass,
,,,,,,,,,,,,,,,,,3.740659,,,,,,,,,,,,,,7e63cabb-6d22-4092-b25f-8f5ff7871b0d,10,,"[45.9, 34.2]",3754183,0,,,,,0.71903515,,Right Foot,,,,"[80.4, 64.4]",,High Pass,,45.850735,Incomplete,Troy Deeney,3454.0,,,,,,,1,From Kick Off,Etienne Capoue,3721.0,Left Defensive Midfield,2,Watford,23,"['479f2ae5-f390-46bd-9cf1-4cf9a9375f26', 'ea5aac9f-0a18-4473-9c7d-8602e640ffde', 'f01f8a19-a7f1-4fc5-8a12-34812fa25623']",3,,,,,,,,,,,,,,,,,,Watford,23,00:00:03.972,Pass,True
,,,,,,,,,,,,,,,,,2.01276,,,,,,,,,,,,,,7d016166-e7e5-4694-8b1a-8bc0eaf4762f,14,,"[66.8, 80.0]",3754183,0,,,,,-0.41413856,,,,,,"[85.0, 72.0]",,High Pass,,19.880644,Incomplete,Odion Jude Ighalo,5458.0,,,,,,Throw-in,1,From Throw In,Allan Romeo Nyom,3991.0,Right Back,3,Watford,23,"['109b79ef-b087-4e0e-8d03-59dea723ee20', 'dbbd0a04-4d6d-4fc0-bbc5-53f9bcde8b4e']",22,,,,,,,,,,,,,,,,,,Watford,23,00:00:22.482,Pass,
