ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_out,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.471236,,,,,,,,,,,,,,,7cf4588b-9e81-4ea5-be85-ebc897e001d6,13,,,"[69.3, 18.9]",3754174,0,,,,,-0.96163285,,Other,,,"[75.3, 10.3]",,Low Pass,,10.486181,,,,Jeffrey Schlupp,3520.0,,,,,Recovery,1,From Kick Off,N''Golo Kanté,3961.0,Right Center Midfield,2,Leicester City,22,"['a4c7c201-357f-4349-a7bb-9a8e78a97722', 'f52fee73-83a1-4c21-9bdc-7f9aed6bdb31']",6,,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:06.998,Pass,
,,,,,,,,,,,,,,,,,0.725276,,,,,,,,,,,,,,,69e61e15-272d-435b-8f76-d53916e0340a,19,,,"[75.7, 3.8]",3754174,0,,,,,0.2547583,,Left Foot,,,"[85.3, 6.3]",,Low Pass,,9.920181,,Incomplete,,,,,,,,Recovery,1,From Kick Off,N''Golo Kanté,3961.0,Right Center Midfield,2,Leicester City,22,['24503537-a3eb-4b8b-ab7f-8166ba3ee8f6'],10,,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:10.952,Pass,
,,,,,,,,,,,,,,,,,0.763727,,,,,,,,,,,,,,,24503537-a3eb-4b8b-ab7f-8166ba3ee8f6,20,,,"[34.8, 73.8]",3754174,0,,,,,-0.10333432,,Right Foot,,,"[48.3, 72.4]",,High Pass,,13.572398,,Incomplete,,,,,,,,Recovery,1,From Kick Off,Héctor Bellerín Moruno,3511.0,Right Back,2,Leicester City,22,"['69e61e15-272d-435b-8f76-d53916e0340a', 'aff3f3b7-4196-4f16-aa34-e0cd76830f73']",11,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:11.677,Pass,
,,,,,,,,,,,,,,,,,1.998469,,,,,,,,,,,,,,,5745d1d6-55f0-48cc-be67-60838594be2b,22,,,"[43.4, 80.0]",3754174,0,,,,,-2.6294394,,,,,"[23.3, 68.7]",,Low Pass,,23.05862,,,,Per Mertesacker,3475.0,,,,,Throw-in,1,From Throw In,Héctor Bellerín Moruno,3511.0,Right Back,3,Arsenal,1,['99aa7106-876d-4224-929a-3fdc9721cf72'],20,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:20.365,Pass,
,,,,,,,,,,,,,,,,,1.829549,,,,,,,,,,,,,,,bbd64265-864b-479b-85e9-16c22388661d,25,,,"[29.7, 69.9]",3754174,0,,,,,-1.6151221,,Right Foot,,,"[28.6, 45.1]",,Ground Pass,,24.824383,,,,Laurent Koscielny,3394.0,,,,,,1,From Throw In,Per Mertesacker,3475.0,Right Center Back,3,Arsenal,1,['a6e542ad-98bd-43bb-9326-04651d9f867f'],24,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:24.160,Pass,
,,,,,,,,,,,,,,,,,1.38437,,,,,,,,,,,,,,,732d08b0-5c18-4f9e-a815-4681fb0d746f,28,,,"[34.8, 39.6]",3754174,0,,,,,1.2659934,,Right Foot,,,"[40.4, 57.4]",,Ground Pass,,18.660118,,,,Per Mertesacker,3475.0,,,,,,1,From Throw In,Laurent Koscielny,3394.0,Left Center Back,3,Arsenal,1,['8f05cef4-06e2-45c7-ad83-16f3eb864321'],28,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:28.789,Pass,
,,,,,,,,,,,,,,,,,1.126373,,,,,,,,,,,,,,,7c0aaa6a-ce94-44c8-97ea-93077e431515,31,,,"[41.4, 57.9]",3754174,0,,,,,0.99003994,,Right Foot,,,"[54.0, 77.1]",,Ground Pass,,22.96519,,,,Héctor Bellerín Moruno,3511.0,,,,,,1,From Throw In,Per Mertesacker,3475.0,Right Center Back,3,Arsenal,1,['18632d91-80ae-4e88-ae07-c1d80bc557fa'],31,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:31.699,Pass,
,,,,,,,,,,,,,,,,,2.375377,,,,,,,,,,,,,,,d2b56643-f0c1-4b58-8638-ae59c53e7c19,34,,,"[52.6, 77.0]",3754174,0,,,,,-2.5278225,,Right Foot,,,"[35.0, 64.6]",,Ground Pass,,21.529514,,,,Per Mertesacker,3475.0,,,,,,1,From Throw In,Héctor Bellerín Moruno,3511.0,Right Back,3,Arsenal,1,['b4cd58ff-67a6-4296-87ee-380f1fd37fc8'],33,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:33.632,Pass,
,,,,,,,,,,,,,,,,,1.259842,,,,,,,,,,,,,,,67c88285-ef11-48ca-831d-7829af82ee9b,37,,,"[34.8, 65.4]",3754174,0,,,,,-1.3768371,,Right Foot,,,"[41.4, 31.8]",,Ground Pass,,34.24208,,,,Laurent Koscielny,3394.0,,,,,,1,From Throw In,Per Mertesacker,3475.0,Right Center Back,3,Arsenal,1,['343bff2b-3b1b-4d68-994f-f78013c7f5be'],36,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:36.208,Pass,
,,,,,,,,,,,,,,,,,2.381232,,,,,,,,,,,,,,,3e23eb89-bf58-425b-97ae-650e6068c41d,40,,,"[53.4, 35.9]",3754174,0,,,,,-0.67871577,,Right Foot,,,"[90.1, 6.3]",,High Pass,,47.14923,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,1,From Throw In,Laurent Koscielny,3394.0,Left Center Back,3,Arsenal,1,['dfc9ac54-081b-4b23-bd11-6a65676ce4c8'],41,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:41.089,Pass,
,,,,,,,,,,,,,,,,,0.583508,,,,,,,,,,,,,,,62294b3d-2d7b-4721-a7b4-1d4d37b06dca,47,,,"[84.8, 11.0]",3754174,0,,,,,-2.8739762,,Left Foot,,,"[78.6, 9.3]",,Ground Pass,,6.428841,,,,Santiago Cazorla González,11386.0,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,3,Arsenal,1,['64945ceb-8ac1-4e25-98e5-b74ea65e98a8'],48,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:48.292,Pass,
,,,,,,,,,,,,,,,,,0.721998,,,,,,,,,,,,,,,50653d78-94d2-4001-9db9-beb83aaf654b,51,,,"[78.6, 10.2]",3754174,0,,,,,-1.7033478,,Left Foot,,,"[77.6, 2.7]",,Ground Pass,,7.566373,,,,Ignacio Monreal Eraso,3498.0,,,,,,1,From Throw In,Santiago Cazorla González,11386.0,Left Center Midfield,3,Arsenal,1,"['3f7b5a00-b8fd-4174-bb43-e60e52921c36', '4433d7e3-94d7-461e-91f9-0c40771d4847']",49,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:49.396,Pass,True
,,,,,,,,,,,,,,,,,2.893789,,,,,,,,,,,,,,,a8dbbdb0-ea6e-4c30-8f28-b7f47f8f0d6b,54,,,"[77.3, 3.2]",3754174,0,,,,,2.3958848,,Left Foot,,,"[62.9, 16.5]",,Low Pass,,19.602295,,,,Santiago Cazorla González,11386.0,,,,,,1,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,3,Arsenal,1,['8d71acb8-a45b-44a0-9613-905179d0e6e0'],50,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:50.637,Pass,
,,,,,,,,,,,,,,,,,1.903831,,,,,,,,,,,,,,,c88a4d9d-d4ad-4c94-ae8d-900bcfbc5e74,57,,,"[62.6, 28.5]",3754174,0,,,,,1.948563,,Right Foot,,,"[55.1, 47.4]",,Ground Pass,,20.333715,,,,Per Mertesacker,3475.0,,,,,,1,From Throw In,Santiago Cazorla González,11386.0,Left Center Midfield,3,Arsenal,1,['4030bdb1-198a-4ca6-89d9-38c13994b14e'],56,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:56.239,Pass,
,,,,,,,,,,,,,,,,,0.999714,,,,,,,,,,,,,,,0ef7919e-e823-46b4-8b81-74901854749c,60,,,"[58.1, 45.2]",3754174,0,,,,,-2.1037471,,Right Foot,,,"[47.6, 27.4]",,Ground Pass,,20.666157,,,,Laurent Koscielny,3394.0,,,,,,1,From Throw In,Per Mertesacker,3475.0,Right Center Back,3,Arsenal,1,['a85cdb56-f4db-4846-a78e-a11dd826d793'],59,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:59.000,Pass,
,,,,,,,,,,,,,,,,,1.242961,,,,,,,,,,,,,,,dcc4c32a-d823-441f-9347-e44b7e458756,63,,,"[51.4, 30.6]",3754174,1,,,,,1.5452917,,Left Foot,,,"[51.9, 50.2]",,Ground Pass,,19.606377,,,,Per Mertesacker,3475.0,,,,,,1,From Throw In,Laurent Koscielny,3394.0,Left Center Back,3,Arsenal,1,['d9f1b797-1b8c-4e0a-98ea-2b53d18167d2'],3,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:03.039,Pass,
,,,,,,,,,,,,,,,,,1.126586,,,,,,,,,,,,,,,8ed7446b-7aaa-4509-b493-568268e7a757,66,,,"[54.5, 56.3]",3754174,1,,,,,1.1013684,,Right Foot,,,"[65.0, 77.0]",,Ground Pass,,23.210773,,,,Héctor Bellerín Moruno,3511.0,,,,,,1,From Throw In,Per Mertesacker,3475.0,Right Center Back,3,Arsenal,1,['0bd6d04e-0be0-417e-bac8-987aa29a0ad5'],5,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:05.882,Pass,
,,,,,,,,,,,,,,,,,0.671933,,,,,,,,,,,,,,,0f625253-d48c-4611-809e-fa4ed32c5a87,70,,,"[68.4, 77.7]",3754174,1,,,,,-0.07485985,,Right Foot,,,"[76.4, 77.1]",,Ground Pass,,8.022469,,,,Aaron Ramsey,3517.0,,,,,,1,From Throw In,Héctor Bellerín Moruno,3511.0,Right Back,3,Arsenal,1,"['1dd831bd-9991-409b-90bf-847950697086', 'b6f3beb3-fc0c-4914-9e8b-a9128cdf9d35']",7,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:07.991,Pass,True
,,,,,,,,,,,,,,,,,0.57514,,,,,,,,,,,,,,,5a82f061-5a56-43b5-b035-d6e927f6cd5d,73,,,"[76.2, 77.7]",3754174,1,,,,,-2.7246945,,Right Foot,,,"[69.2, 74.6]",,Ground Pass,,7.655717,,,,Héctor Bellerín Moruno,3511.0,,,,,,1,From Throw In,Aaron Ramsey,3517.0,Right Wing,3,Arsenal,1,['5cab0c83-ec9b-410a-8007-15297014b71e'],8,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:08.743,Pass,
,,,,,,,,,,,,,,,,,0.967617,,,,,,,,,,,,,,,48534137-9325-40dd-b07e-d534eba9f30d,77,,,"[43.4, 9.5]",3754174,1,,,,,-2.3561945,,Right Foot,,,"[36.1, 2.2]",,Low Pass,,10.323759,,Incomplete,,,,,,,,Recovery,1,From Throw In,N''Golo Kanté,3961.0,Right Center Midfield,3,Arsenal,1,['bd30ceab-3d04-40ed-990b-583afae81683'],10,,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:10.450,Pass,
,,,,,,,,,,,,,,,,,2.129773,,,,,,,,,,,,,,,75175033-5c49-40b0-847e-0018135cb1b3,79,,,"[34.8, 0.1]",3754174,1,,,,,0.0,,,,,"[57.2, 0.1]",,High Pass,,22.4,,Out,,,,,,,,Throw-in,1,From Throw In,Jeffrey Schlupp,3520.0,Left Back,4,Leicester City,22,,32,,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:32.226,Pass,
,,,,,,,,,,,,,,,,,1.307659,,,,,,,,,,,,,,,0cc1b938-d503-4713-848d-8592cc4b8659,80,,,"[64.4, 80.0]",3754174,1,,,,,-1.624508,,,,,"[63.9, 70.7]",,Low Pass,,9.313431,,,,Santiago Cazorla González,11386.0,,,,,Throw-in,1,From Throw In,Héctor Bellerín Moruno,3511.0,Right Back,5,Arsenal,1,['ba814385-3b9c-438d-8338-a9d22d28ec2a'],37,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:37.671,Pass,
,,,,,,,,,,,,,,,,,0.602726,,,,,,,,,,,,,,,4a61fbc5-ce60-4fae-bf3c-cd1923bbe953,83,,,"[64.4, 70.4]",3754174,1,,,,,0.6120154,,Right Foot,,,"[74.8, 77.7]",,Low Pass,,12.706298,,,,Aaron Ramsey,3517.0,,,,,,1,From Throw In,Santiago Cazorla González,11386.0,Left Center Midfield,5,Arsenal,1,['554a59f8-5538-4f62-81e4-7fa9b634d1b2'],39,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:39.588,Pass,
,,,,,,,,,,,,,,,,,1.263835,,,,,,,,,,,,,,,7fc9ef2b-fe71-410c-9583-0f98dbbbf459,95,,,"[55.9, 77.6]",3754174,1,,,,,-2.9742534,,Right Foot,,,"[41.1, 75.1]",,Ground Pass,,15.009664,,,,Per Mertesacker,3475.0,,,,,Recovery,1,From Throw In,Héctor Bellerín Moruno,3511.0,Right Back,5,Arsenal,1,"['17ed662b-179a-4642-8400-6e6007d0332a', 'd1537b4d-ecf4-4734-bc96-c494ca282ba3']",44,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:44.936,Pass,True
,,,,,,,,,,,,,,,,,2.037758,,,,,,,,,,,,,,,24977999-0ed8-4f15-9b06-d8b3d71f5a66,98,,,"[37.2, 73.1]",3754174,1,,,,,-1.4591135,,Right Foot,,,"[40.8, 41.0]",,Ground Pass,,32.30124,,,,Laurent Koscielny,3394.0,,,,,,1,From Throw In,Per Mertesacker,3475.0,Right Center Back,5,Arsenal,1,['4db7ec17-625f-4463-a80a-e0559dece089'],47,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:47.760,Pass,
,,,,,,,,,,,,,,,,,1.753087,,,,,,,,,,,,,,,ef6f8ad0-67ed-49ce-b906-7e174d81def2,101,,,"[49.8, 27.9]",3754174,1,,,,,-0.9791397,,Right Foot,,,"[62.5, 9.0]",,Ground Pass,,22.770596,,,,Ignacio Monreal Eraso,3498.0,,,,,,1,From Throw In,Laurent Koscielny,3394.0,Left Center Back,5,Arsenal,1,['ce54bacd-20fb-4368-9c63-e818f7f1f6ed'],51,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:51.521,Pass,
,,,,,,,,,,,,,,,,,4.889839,,,,,,,,,,,,,,,dabf8800-2919-41ae-8452-71972f388527,104,,,"[62.3, 9.1]",3754174,1,,,,,-0.025219876,,Left Foot,,,"[117.8, 7.7]",,High Pass,,55.517654,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,1,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,5,Arsenal,1,['412fa3e1-1cf5-46c0-842b-e628452841c3'],54,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:54.934,Pass,
,,,,,,,,,,,,,,,,,3.545548,,,,,,,,,,,,,,,f9f36162-e27a-4a30-a402-7b9bafb2b7ee,109,,,"[6.0, 44.0]",3754174,2,,,,,0.20300597,,Right Foot,,,"[77.9, 58.8]",,High Pass,,73.407425,,,,Shinji Okazaki,3810.0,,,,,Goal Kick,1,From Goal Kick,Kasper Schmeichel,3815.0,Goalkeeper,6,Leicester City,22,['a9cf5ee6-7ac4-41f9-9824-f84903740a1a'],24,,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:24.787,Pass,
,,,,,,,,,,,,,,,,,1.078514,,,,,,,,,,,,,,,a74f3c3e-4e7c-4784-9396-61a7b2e8ffbb,112,,,"[78.6, 58.5]",3754174,2,,,,True,-3.0434244,,,,,"[65.4, 57.2]",,Low Pass,,13.263861,,,,N''Golo Kanté,3961.0,,,,,,1,From Goal Kick,Shinji Okazaki,3810.0,Right Center Forward,6,Leicester City,22,"['302c5a99-0d13-4b9f-995f-010e1a0609f8', 'a66a4414-c1f3-4050-a9dc-b631edcfcc0f']",28,,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:28.378,Pass,True
,,,,,,,,,,,,,,,,,1.144371,,,,,,,,,,,,,,,8e0d8ae2-f9c8-4fac-8666-d9bd3df3ed89,115,,,"[65.0, 58.8]",3754174,2,,,,,1.1675148,,Right Foot,,,"[71.4, 73.8]",,Ground Pass,,16.30828,,,,Riyad Mahrez,3814.0,,,,,,1,From Goal Kick,N''Golo Kanté,3961.0,Right Center Midfield,6,Leicester City,22,['944e2cc6-726a-49ec-85ce-b04295e68706'],30,,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:30.682,Pass,
,,,,,,,,,,,,,,,,,0.726599,,,,,,,,,,,,,,,ae8eb63a-878f-42fe-9a9e-99c2f6be1b32,127,,,"[48.6, 2.1]",3754174,2,,,,,0.99123234,,Right Foot,,,"[55.8, 13.1]",,Ground Pass,,13.146863,,,,Mesut Özil,3496.0,,,,,,1,Regular Play,Santiago Cazorla González,11386.0,Left Center Midfield,7,Arsenal,1,['c82aef9e-118f-40d7-be0a-ed01bdc02d7f'],37,,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:37.505,Pass,
,,,,,,,,,,,,,,,,,0.630918,,,,,,,,,,,,,,,1e2dda17-3aa1-4a6c-a6e8-d547207b66cb,130,,,"[55.4, 13.7]",3754174,2,,,,,-1.3093175,,Left Foot,,,"[57.3, 6.6]",,Ground Pass,,7.34983,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,1,Regular Play,Mesut Özil,3496.0,Center Attacking Midfield,7,Arsenal,1,['147cec7b-3222-47c7-99bd-3ea32653ba1d'],38,,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:38.431,Pass,
