ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_redirect,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8fdb8ded-3a8c-486f-88e4-3b810847cab0,1,,,,3753988,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,AFC Bournemouth,28,,0,,,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 20074, 'name': 'Artur Boruc'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6409, 'name': 'Adam Smith'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 15}, {'player': {'id': 3608, 'name': 'Simon Francis'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 3341, 'name': 'Steve Cook'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 3345, 'name': 'Charlie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 11}, {'player': {'id': 3343, 'name': 'Dan Gosling'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 3344, 'name': 'Andrew Surman'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 3049, 'name': 'Matt Ritchie'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 30}, {'player': {'id': 4416, 'name': 'Max-Alain Gradel'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 10}, {'player': {'id': 3278, 'name': 'Benik Afobe'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 20}, {'player': {'id': 3346, 'name': 'Joshua King'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 7}]}",AFC Bournemouth,28,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,37a2daa1-130b-4b4f-b861-9c40bba81907,2,,,,3753988,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,AFC Bournemouth,28,,0,,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 3262, 'name': 'Łukasz Fabiański'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3973, 'name': 'Àngel Rangel Zaragoza'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 22}, {'player': {'id': 3290, 'name': 'Federico Fernández'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 33}, {'player': {'id': 3644, 'name': 'Ashley Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 9627, 'name': 'Neil Taylor'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 3462, 'name': 'Jack Frank Porteous Cork'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 24}, {'player': {'id': 4045, 'name': 'Leroy Fer'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 9536, 'name': 'Modou Barrow'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 58}, {'player': {'id': 3944, 'name': 'Gylfi Þór Sigurðsson'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 23}, {'player': {'id': 3449, 'name': 'Wayne Routledge'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 15}, {'player': {'id': 6950, 'name': 'Alberto Paloschi'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Swansea City,26,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,749308db-bead-4b3f-87e2-3daf4a075aeb,3,,,,3753988,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,AFC Bournemouth,28,['ea6ac947-6e2e-4e21-852c-797d5be58a9d'],0,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ea6ac947-6e2e-4e21-852c-797d5be58a9d,4,,,,3753988,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,AFC Bournemouth,28,['749308db-bead-4b3f-87e2-3daf4a075aeb'],0,,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,380d8bf8-4c03-42da-a0dd-207a1c6fc0f6,1685,,,,3753988,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,93,Swansea City,26,['31bd4f2f-bf26-4805-9007-6a08fd51e3b6'],0,,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,31bd4f2f-bf26-4805-9007-6a08fd51e3b6,1686,,,,3753988,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,93,Swansea City,26,['380d8bf8-4c03-42da-a0dd-207a1c6fc0f6'],0,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.1288,,,,,,,,,,,,9d8ad2f4-f2e8-4948-bb07-df6db3190cb9,5,,,"[61.0, 40.1]",3753988,0,,,,,2.1401095,,Right Foot,,,,"[59.4, 42.6]",,Ground Pass,,2.9681644,,,,Benik Afobe,3278.0,,,,Kick Off,1,From Kick Off,Joshua King,3346.0,Left Center Forward,2,AFC Bournemouth,28,['624a8c4d-91b1-4423-b13e-a3e724399d13'],0,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:00.080,Pass,
,,,,,,,,,,,,,,,,1.0941,,,,,,,,,,,,cf6f1330-10cd-4666-9896-90269add3960,8,,,"[57.8, 42.6]",3753988,0,,,,,-2.9086134,,Right Foot,,,,"[51.9, 41.2]",,Ground Pass,,6.063827,,,,Andrew Surman,3344.0,,,,,1,From Kick Off,Benik Afobe,3278.0,Right Center Forward,2,AFC Bournemouth,28,['8fe334e8-e780-434b-a360-c5f11b03d690'],0,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:00.288,Pass,
,,,,,,,,,,,,,,,,1.5136,,,,,,,,,,,,bbeb38f2-69cf-4bf0-827b-1012fd8430dc,11,,,"[52.9, 41.2]",3753988,0,,,,,2.4231868,,Left Foot,,,,"[36.2, 55.8]",,Ground Pass,,22.1822,,,,Simon Francis,3608.0,,,,,1,From Kick Off,Andrew Surman,3344.0,Left Defensive Midfield,2,AFC Bournemouth,28,['8d53cab8-36eb-4a4c-a147-5a3465215b49'],1,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:01.786,Pass,
,,,,,,,,,,,,,,,,1.8581,,,,,,,,,,,,62fd9e16-f6c5-4fdd-99ff-ba2f17f2028b,14,,,"[36.2, 55.8]",3753988,0,,,,,-2.0974236,,Right Foot,,,,"[26.2, 38.6]",,Ground Pass,,19.89573,,,,Steve Cook,3341.0,,,,,1,From Kick Off,Simon Francis,3608.0,Right Center Back,2,AFC Bournemouth,28,['3be3cfd8-590c-4afb-a651-99d4ef6d46a4'],3,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:03.380,Pass,
,,,,,,,,,,,,,,,,3.1053,,,,,,,,,,,,53514dcc-db9a-46e8-bc9d-320854b0e5e4,17,,,"[26.7, 39.8]",3753988,0,,,,,-1.5940479,,Right Foot,,,,"[25.8, 1.1]",,Ground Pass,,38.710464,,Out,,Charlie Daniels,3345.0,,,,,1,From Kick Off,Steve Cook,3341.0,Left Center Back,2,AFC Bournemouth,28,['7e8d053e-195c-4053-83a3-0a7d0fd861d0'],5,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:05.318,Pass,
,,,,,,,,,,,,,,,,1.342279,,,,,,,,,,,,93dd36d1-afda-4b44-bd46-ac0f8c4d4b62,19,,,"[93.7, 80.0]",3753988,0,,,,,-1.3195363,,,,,,"[98.5, 61.3]",,High Pass,,19.306217,,Incomplete,,Gylfi Þór Sigurðsson,3944.0,,,,Throw-in,1,From Throw In,Àngel Rangel Zaragoza,3973.0,Right Back,3,Swansea City,26,"['61b4202a-0c0a-4cc5-b0d3-2956088137f4', 'dd160dfe-3703-45b3-bb2d-bd9107df18be']",29,,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:29.002,Pass,
,,,,,,,,,,,,,,,,1.0861,,,,,,,,,,,,dd160dfe-3703-45b3-bb2d-bd9107df18be,21,,,"[21.6, 18.8]",3753988,0,,,,,-2.5891738,,Head,,,,"[14.3, 14.3]",,High Pass,,8.575546,,,,Charlie Daniels,3345.0,,,,Interception,1,Regular Play,Andrew Surman,3344.0,Left Defensive Midfield,4,AFC Bournemouth,28,"['581d685c-4203-426d-b12b-5c7577b765fd', '93dd36d1-afda-4b44-bd46-ac0f8c4d4b62']",30,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:30.344,Pass,
,,,,,,,,,,,,,,,,1.759999,,,,,,,,,,,,5af7517a-1142-42ad-aea7-99b2705c9a5b,23,,,"[14.9, 14.3]",3753988,0,,,,,0.517942,,Head,,,,"[32.8, 24.5]",,High Pass,,20.602184,,,,Joshua King,3346.0,,,,,1,Regular Play,Charlie Daniels,3345.0,Left Back,4,AFC Bournemouth,28,['14db4c1a-69f4-4472-b812-5f09bba2404e'],31,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:31.470,Pass,
,,,,,,,,,,,,,,,,1.334022,,,,,,,,,,,,b4e5d72c-d29c-4c6b-a2d6-e0a99de8dcf9,42,,,"[85.4, 54.4]",3753988,0,,,,,1.5260501,,Right Foot,,,,"[86.3, 74.5]",,Ground Pass,,20.12014,,,,Àngel Rangel Zaragoza,3973.0,,,,,1,Regular Play,Jack Frank Porteous Cork,3462.0,Right Defensive Midfield,5,Swansea City,26,['d42e3fba-0335-432c-ba57-5a4de8160543'],43,,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:43.777,Pass,
,,,,,,,,,,,,,,,,0.754911,,,,,,,,,,,,d7e0fb1e-e122-49c8-b0f7-b2b9c7f9a851,45,,,"[84.4, 67.2]",3753988,0,,,,,-0.95054686,,Left Foot,,,,"[93.9, 53.9]",,High Pass,,16.344418,,Incomplete,,Modou Barrow,9536.0,,,,,1,Regular Play,Àngel Rangel Zaragoza,3973.0,Right Back,5,Swansea City,26,"['a1ac4c58-8a4c-4648-a6ac-eec652457132', 'a583f297-1d0a-4aa1-a85f-94a304115c46']",46,,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:46.746,Pass,
