ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.306605,,,,,,,,,,,3b996d79-6bb2-449d-9cce-f9c44c8ba3c8,18,,"[32.3, 48.9]",3754240,0,,,,,-1.7535179,,Right Foot,,,,"[28.9, 30.5]",,Ground Pass,,18.711494,,,,,Marc Muniesa Martínez,6560.0,,,,,,,1,From Kick Off,Geoff Cameron,3480.0,Right Center Back,2,Stoke City,30,['8b3aee31-8c44-4d4d-a161-589ea2c6c1e4'],9,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:09.041,Pass,
,,,,,,,,,,,,,,,,,2.155858,,,,,,,,,,,3cae1e39-0bb0-4b8f-ab76-dbd949e80f3c,21,,"[28.9, 30.5]",3754240,0,,,,,2.7534657,,Left Foot,,,,"[8.6, 38.8]",,Ground Pass,,21.931255,,,,,Jack Butland,3537.0,,,,,,,1,From Kick Off,Marc Muniesa Martínez,6560.0,Left Center Back,2,Stoke City,30,['21178ca7-2830-4474-92ab-49a2bf5c6301'],10,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:10.627,Pass,
,,,,,,,,,,,,,,,,,2.469811,,,,,,,,,,,0fccad67-31b9-4f02-bbee-0f9b0dce2a17,24,,"[10.8, 37.5]",3754240,0,,,,,-0.7217163,,Right Foot,,,,"[47.5, 5.2]",,High Pass,,48.889465,,,,,Erik Pieters,3467.0,,,,,,,1,From Kick Off,Jack Butland,3537.0,Goalkeeper,2,Stoke City,30,['a1b75a61-65d3-4c35-9bfd-789e0d883a02'],14,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:14.576,Pass,
,,,,,,,,,,,,,,,,,0.862802,,,,,,,,,,,da789eb7-a523-4dfc-a1bd-cdb13ab8965f,27,,"[49.6, 7.6]",3754240,0,,,,,0.38237903,,Left Foot,,,,"[58.8, 11.3]",,Low Pass,,9.916148,,,,,José Luis Sanmartín Mato,3265.0,,,,,,,1,From Kick Off,Erik Pieters,3467.0,Left Back,2,Stoke City,30,['f0c1608c-2d3b-43cb-9af0-27eae97ea3f3'],18,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:18.315,Pass,
,,,,,,,,,,,,,,,,,0.736371,,,,,,,,,,,cac88eee-1889-4622-aa41-9e0e3dad1b3e,31,,"[57.3, 11.0]",3754240,0,,,,,2.0344439,,Right Foot,,,,"[53.0, 19.6]",,Ground Pass,,9.615092,,,,,Erik Pieters,3467.0,,,,,,,1,From Kick Off,José Luis Sanmartín Mato,3265.0,Center Forward,2,Stoke City,30,"['0744a733-d4c1-4fe2-9fd8-b448f55fe1de', '500831b1-dc89-4a5f-9297-b92216e0be16']",19,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:19.697,Pass,True
,,,,,,,,,,,,,,,,,0.60474,,,,,,,,,,,53731aa7-f54b-45a1-958b-0cf478e7223d,34,,"[53.0, 19.6]",3754240,0,,,,,0.15697129,,Right Foot,,,,"[66.9, 21.8]",,Ground Pass,,14.073024,,,Pass Offside,,Mame Biram Diouf,3603.0,,,,,,,1,From Kick Off,Erik Pieters,3467.0,Left Back,2,Stoke City,30,['954cc6a5-4714-490d-86cf-6814cc2e7530'],20,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:20.665,Pass,
,,,,,,,,,,,,,,,,,2.074315,,,,,,,,,,,7839876e-eefe-45d1-9ccd-d284780723dc,36,,"[49.8, 56.7]",3754240,0,,,,,-1.9834319,,Right Foot,,,,"[39.6, 33.4]",,Ground Pass,,25.434818,,,,,Laurent Koscielny,3394.0,,,,,,Free Kick,1,From Free Kick,Santiago Cazorla González,11386.0,Right Defensive Midfield,3,Arsenal,1,['57d41488-4948-403f-bd85-e28e522a4554'],29,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:29.455,Pass,
,,,,,,,,,,,,,,,,,1.557002,,,,,,,,,,,802a5528-5421-48d6-9e15-32c50473c2ca,39,,"[40.7, 30.6]",3754240,0,,,,,-1.1573159,,Right Foot,,,,"[49.3, 11.0]",,Ground Pass,,21.403738,,,,,Ignacio Monreal Eraso,3498.0,,,,,,,1,From Free Kick,Laurent Koscielny,3394.0,Left Center Back,3,Arsenal,1,['d7f5fa71-dbba-4637-8ec4-03df4694f99f'],32,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:32.271,Pass,
,,,,,,,,,,,,,,,,,1.661482,,,,,,,,,,,1776692a-c77e-4178-bd54-08a074f0ec2f,42,,"[52.4, 6.0]",3754240,0,,,,,1.7497653,,Left Foot,,,,"[48.8, 25.9]",,Ground Pass,,20.223007,,,,,Francis Joseph Coquelin,3437.0,,,,,,,1,From Free Kick,Ignacio Monreal Eraso,3498.0,Left Back,3,Arsenal,1,['7062dcd8-df82-433d-b813-8824ebedeafd'],35,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:35.452,Pass,
,,,,,,,,,,,,,,,,,1.488715,,,,,,,,,,,d64e33f6-6140-40c8-a3ac-59e8e2d328b2,45,,"[48.8, 25.9]",3754240,0,,,,,2.5714135,,Right Foot,,,,"[35.7, 34.3]",,Ground Pass,,15.561812,,,,,Laurent Koscielny,3394.0,,,,,,,1,From Free Kick,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,3,Arsenal,1,['c699c3a7-26a8-446c-ad36-91f3593ee35c'],37,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:37.170,Pass,
,,,,,,,,,,,,,,,,,2.173991,,,,,,,,,,,62fdd4f6-d356-41f3-9c0e-074bb82375c7,48,,"[35.8, 38.3]",3754240,0,,,,,1.0427219,,Right Foot,,,,"[56.1, 73.1]",,Ground Pass,,40.288086,,,,,Santiago Cazorla González,11386.0,,,,,,,1,From Free Kick,Laurent Koscielny,3394.0,Left Center Back,3,Arsenal,1,['997b8524-80f0-40cb-a262-e722c635a214'],40,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:40.659,Pass,
,,,,,,,,,,,,,,,,,0.769964,,,,,,,,,,,321ace3c-1e74-4fd4-ae00-8a0d7590cc1f,52,,"[62.0, 74.3]",3754240,0,,,,,0.34215587,,Left Foot,,,,"[69.3, 76.9]",,Ground Pass,,7.7491937,,,,,Aaron Ramsey,3517.0,,,,,,,1,From Free Kick,Santiago Cazorla González,11386.0,Right Defensive Midfield,3,Arsenal,1,"['bb800338-15f8-4642-84db-4df9d50f05e8', 'fde871f9-cfd3-4f93-a850-e967037b20ae']",44,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:44.384,Pass,True
,,,,,,,,,,,,,,,,,1.1254,,,,,,,,,,,cfef4196-d6a7-4991-abf7-b356023232fd,55,,"[69.3, 76.9]",3754240,0,,,,,-2.0962543,,Left Foot,,,,"[62.4, 65.0]",,Ground Pass,,13.755726,,,,,Santiago Cazorla González,11386.0,,,,,,,1,From Free Kick,Aaron Ramsey,3517.0,Right Wing,3,Arsenal,1,['4946a792-050f-4891-87aa-c94b2439e1f1'],45,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:45.194,Pass,
,,,,,,,,,,,,,,,,,1.273831,,,,,,,,,,,143c115f-feb5-44cb-9359-03b86305b2f0,58,,"[59.2, 60.7]",3754240,0,,,,,-1.727637,,Left Foot,,,,"[55.8, 39.2]",,Ground Pass,,21.767178,,,,,Francis Joseph Coquelin,3437.0,,,,,,,1,From Free Kick,Santiago Cazorla González,11386.0,Right Defensive Midfield,3,Arsenal,1,['757cb6b5-eb47-426d-991f-c38c88ea0673'],47,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:47.915,Pass,
,,,,,,,,,,,,,,,,,1.881704,,,,,,,,,,,1c314fba-8e40-4901-abce-cc7c2b51e26f,61,,"[55.4, 43.5]",3754240,0,,,,,-1.4788235,,Right Foot,,,,"[57.3, 22.9]",,Ground Pass,,20.687435,,,,,Laurent Koscielny,3394.0,,,,,,,1,From Free Kick,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,3,Arsenal,1,['6f8e2f9f-4170-4c30-9443-608e95006f0c'],51,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:51.210,Pass,
,,,,,,,,,,,,,,,,,0.901268,,,,,,,,,,,7ea8bae1-f0c2-4a9a-8304-c8a96d34c201,64,,"[62.2, 23.2]",3754240,0,,,,,-0.071307465,,Right Foot,,,,"[70.6, 22.6]",,Ground Pass,,8.421401,,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,From Free Kick,Laurent Koscielny,3394.0,Left Center Back,3,Arsenal,1,['bf126387-34f1-423f-9c35-26e179ff52e4'],54,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:54.097,Pass,
,,,,,,,,,,,,,,,,,1.478649,,,,,,,,,,,e3fadddd-b71a-4176-95b4-214544e99b14,68,,"[70.3, 20.5]",3754240,0,,,,,-2.9318216,,Right Foot,,,,"[54.8, 17.2]",,Ground Pass,,15.847397,,,,,Laurent Koscielny,3394.0,,,,,,,1,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,3,Arsenal,1,"['9fc16bab-7b53-4438-9f32-a91b187232a8', 'eed91159-fa6c-4701-ac02-8dc01117ffeb']",55,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:55.358,Pass,True
,,,,,,,,,,,,,,,,,1.742793,,,,,,,,,,,05465f64-b754-4283-9db7-94e6d5c172f8,71,,"[54.8, 19.8]",3754240,0,,,,,1.7881892,,Right Foot,,,,"[49.3, 44.7]",,Ground Pass,,25.500196,,,,,Gabriel Armando de Abreu,6746.0,,,,,,,1,From Free Kick,Laurent Koscielny,3394.0,Left Center Back,3,Arsenal,1,['70fa1940-4126-4368-892a-9c8327168030'],58,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:58.397,Pass,
,,,,,,,,,,,,,,,,,1.341434,,,,,,,,,,,5ccd93c8-1896-4893-bbd1-20cc41c4a8fc,74,,"[49.9, 48.1]",3754240,1,,,,,1.2627436,,Right Foot,,,,"[56.9, 70.1]",,Ground Pass,,23.086792,,,,,Aaron Ramsey,3517.0,,,,,,,1,From Free Kick,Gabriel Armando de Abreu,6746.0,Right Center Back,3,Arsenal,1,['a57b1050-6650-46a6-84fe-0a46055a2933'],0,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:00.940,Pass,
,,,,,,,,,,,,,,,,,2.221494,,,,,,,,,,,ab36e783-0657-4755-9f92-28837eff1eed,78,,"[53.7, 69.7]",3754240,1,,,,,-2.0761693,,Left Foot,,,,"[42.8, 50.0]",,Ground Pass,,22.51444,,,,,Gabriel Armando de Abreu,6746.0,,,,,,,1,From Free Kick,Aaron Ramsey,3517.0,Right Wing,3,Arsenal,1,"['02d27ffe-93b8-4805-8bb1-253e57b1522e', '2d314077-8ecd-4bd0-b04c-fb478f100e2b']",5,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:05.523,Pass,True
,,,,,,,,,,,,,,,,,2.652977,,,,,,,,,,,1e26b11f-91f9-4c7e-b690-b6ceec26f34e,81,,"[42.8, 50.0]",3754240,1,,,,,-1.1876804,,Right Foot,,,,"[56.1, 17.0]",,Ground Pass,,35.57935,,,,,Laurent Koscielny,3394.0,,,,,,,1,From Free Kick,Gabriel Armando de Abreu,6746.0,Right Center Back,3,Arsenal,1,['8efeb7a2-9ebd-42c6-8a28-9d7557a97294'],7,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:07.815,Pass,
,,,,,,,,,,,,,,,,,1.630256,,,,,,,,,,,83d83532-ed53-4905-816d-3b00b309af5d,84,,"[56.7, 23.0]",3754240,1,,,,,1.823872,,Right Foot,,,,"[52.2, 40.4]",,Ground Pass,,17.972479,,,,,Gabriel Armando de Abreu,6746.0,,,,,,,1,From Free Kick,Laurent Koscielny,3394.0,Left Center Back,3,Arsenal,1,['ce9e6ddd-b7b2-4943-9e8c-3ad4961b4585'],13,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:13.471,Pass,
,,,,,,,,,,,,,,,,,1.995183,,,,,,,,,,,bba60888-5f03-4aea-95b1-d83bd1cd5a76,87,,"[53.5, 39.5]",3754240,1,,,,,-1.014566,,Right Foot,,,,"[72.4, 9.1]",,Low Pass,,35.79623,,,Incomplete,,Mesut Özil,3496.0,,,,,,,1,From Free Kick,Gabriel Armando de Abreu,6746.0,Right Center Back,3,Arsenal,1,"['3a1290c8-5d59-480e-bce6-086d9b7068a6', 'a3b6113e-a7a2-4197-8227-b7b33cbaf0f2']",15,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:15.844,Pass,
,,,,,,,,,,,,,,,,,0.727867,,,,,,,,,,,bc576432-8f1a-4603-8ae2-051ecfcce9a3,92,,"[48.7, 71.7]",3754240,1,,,,,-1.5940479,,Left Foot,,,,"[48.5, 63.1]",,Ground Pass,,8.602325,,,,,Marco van Ginkel,8251.0,,,,,,,1,From Free Kick,Xherdan Shaqiri,3533.0,Right Wing,3,Arsenal,1,"['34129e80-2c75-430b-9a88-8488c6bb1b61', '95bd1fd6-ca04-4db6-b9ee-6d7e6f32774b']",18,,,,,,,,,,,,,,,,,,Stoke City,30,00:01:18.648,Pass,True
,,,,,,,,,,,,,,,,,1.079685,,,,,,,,,,,1b4338ed-07fb-4329-883e-0ab5627a338e,95,,"[50.0, 62.7]",3754240,1,,,,,-0.18164884,,Right Foot,,,,"[64.7, 60.0]",,Ground Pass,,14.945903,,,Incomplete,,Mame Biram Diouf,3603.0,,,,,,,1,From Free Kick,Marco van Ginkel,8251.0,Right Defensive Midfield,3,Arsenal,1,"['7c576ea6-b739-424c-a9e6-4604d6ae408b', 'c5b5d927-c86f-41dc-a0da-2cecb7788ac0']",20,,,,,,,,,,,,,,,,,,Stoke City,30,00:01:20.275,Pass,
,,,,,,,,,,,,,,,,,0.708283,,,,,,,,,,,7f121c03-7a7f-4544-8481-a97e3359ea0c,98,,"[56.3, 12.5]",3754240,1,,,,,1.2436982,,Left Foot,,,,"[58.2, 18.1]",,Ground Pass,,5.9135437,,,,,Mesut Özil,3496.0,,,,,,Recovery,1,From Free Kick,Ignacio Monreal Eraso,3498.0,Left Back,3,Arsenal,1,['97cde515-66e6-42be-915b-9827f312e786'],22,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:22.393,Pass,
,,,,,,,,,,,,,,,,,0.463624,,,,,,,,,,,7af4853c-2195-4c4e-9d00-9bd982d65eb5,102,,"[58.4, 19.1]",3754240,1,,,,,-0.7235303,,Right Foot,,,,"[64.4, 13.8]",,Ground Pass,,8.005623,,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,From Free Kick,Mesut Özil,3496.0,Center Attacking Midfield,3,Arsenal,1,['cbe150b4-eb07-4f07-97f6-cf60a2cdd935'],23,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:23.572,Pass,
,,,,,,,,,,,,,,,,,0.580766,,,,,,,,,,,07bad1a4-1012-4522-9d0e-14a13f63dccc,109,,"[92.7, 9.3]",3754240,1,,,,,1.633776,,Right Foot,,,,"[92.0, 20.4]",,Ground Pass,,11.12205,,,,,Mesut Özil,3496.0,,,,,,,1,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,3,Arsenal,1,['8365159c-27e5-4939-97b4-393c021aab29'],30,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:30.200,Pass,
,,,,,,,,,,,,,,,,,1.204099,,,,,,,,,,,6d0c80cc-8dfb-44a6-91a9-7982167f95b4,112,,"[91.5, 21.1]",3754240,1,,,,,1.9305034,,Right Foot,,,,"[87.1, 32.8]",,Ground Pass,,12.5,,,,,Aaron Ramsey,3517.0,,,,,,,1,From Free Kick,Mesut Özil,3496.0,Center Attacking Midfield,3,Arsenal,1,['9fb2ddcc-4cc9-40d1-909b-4ac7f212925f'],31,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:31.703,Pass,
,,,,,,,,,,,,,,,,,0.765324,,,,,,,,,,,34e4b782-4e0a-4b6f-b315-accd524be2a5,115,,"[87.8, 34.9]",3754240,1,,,,,1.8256366,,Left Foot,,,,"[84.7, 46.8]",,Ground Pass,,12.297154,,,,,Santiago Cazorla González,11386.0,,,,,,,1,From Free Kick,Aaron Ramsey,3517.0,Right Wing,3,Arsenal,1,['95b4f14d-e254-48a5-bdf7-cd4526e5e6c4'],33,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:33.759,Pass,
,,,,,,,,,,,,,,,,,1.6931,,,,,,,,,,,d62ea49c-bee6-4eb7-898a-c2a49801c953,118,,"[84.6, 41.7]",3754240,1,,,,,-0.8627943,,Left Foot,,,,"[107.2, 15.3]",,High Pass,,34.752266,,,,,Ignacio Monreal Eraso,3498.0,,,,,,,1,From Free Kick,Santiago Cazorla González,11386.0,Right Defensive Midfield,3,Arsenal,1,['95d292ed-e193-43d0-b4fa-abe6ea237f65'],36,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:36.226,Pass,
,,,,,,,,,,,,,,,,,0.700885,,,,,,,,,,,eebed479-1cef-4164-af6d-057c90a3781f,121,,"[110.0, 18.7]",3754240,1,,,,,1.735945,,Left Foot,True,,,"[107.5, 33.7]",,Ground Pass,,15.206906,,,Incomplete,,Mesut Özil,3496.0,,,,,,,1,From Free Kick,Ignacio Monreal Eraso,3498.0,Left Back,3,Arsenal,1,"['3f8d187c-4185-4fa9-aed2-d0a8d5f91e33', 'f1483fc6-855e-4b05-b90e-5b014c29e55c']",39,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:39.224,Pass,
,,,,,,,,,,,,,,,,,1.899294,,,,,,,,,,,f4c06026-d17b-4e9c-ba8b-d7e2af4a552a,124,,"[86.6, 0.1]",3754240,1,,,,,2.8107789,,,,,,"[76.7, 3.5]",,Low Pass,,10.467569,,,,,Mesut Özil,3496.0,,,,,,Throw-in,1,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,4,Arsenal,1,['5c647f17-e43e-4a31-97ee-b1e534e8f163'],52,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:52.019,Pass,
