bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.956604,,,,,,,,,,,,24ec14d4-8a4d-469f-b88f-37a1d9b7dabd,28,,"[54.5, 56.7]",3754115,0,,,,,-0.71306086,,Head,,,"[58.2, 53.5]",,High Pass,,4.89183,,,,Ashley Westwood,3583.0,,,,,,Recovery,1,Regular Play,Alan Hutton,9642.0,Right Back,4,Aston Villa,59,"['4aada076-eb80-4263-947d-20bad1767360', 'e4f08ab9-86c5-4779-be76-5a206c630e93']",17,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:17.939,Pass,
,,,,,,,,,,,,,,,,,,0.925654,,,,,,,,,,,,0153317f-d493-4d63-8709-bda725b4255e,31,,"[58.8, 53.5]",3754115,0,,,,,1.250995,,Right Foot,,,"[63.9, 68.9]",,Low Pass,,16.222515,,,,Carles Gil de Pareja Vicent,6800.0,,,,,,,1,Regular Play,Ashley Westwood,3583.0,Right Center Midfield,4,Aston Villa,59,"['37627eb3-6b7d-4c0d-8cc5-e5a7e7d5d8ac', '6a41e60d-9bae-441e-bc29-37e9a5092b09']",19,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:19.895,Pass,True
,,,,,,,,,,,,,,,,,,0.66423,,,,,,,,,,,,6d8fe40a-2e51-442c-8f63-beb3e12d4d70,34,,"[63.7, 69.2]",3754115,0,,,,,3.1415927,,Left Foot,,,"[57.1, 69.2]",,Low Pass,,6.6,,,,Alan Hutton,9642.0,,,,,,,1,Regular Play,Carles Gil de Pareja Vicent,6800.0,Right Wing,4,Aston Villa,59,['f88812db-5846-4fa0-b895-e8c656b4c933'],20,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:20.941,Pass,
,,,,,,,,,,,,,,,,,,1.296159,,,,,,,,,,,,39030890-7f3e-451a-b105-7a214f462838,40,,"[64.1, 73.6]",3754115,0,,,,,-2.3276308,,Right Foot,,,"[55.6, 64.6]",,Ground Pass,,12.379418,,,,Ashley Westwood,3583.0,,,,,,Free Kick,1,From Free Kick,Alan Hutton,9642.0,Right Back,5,Aston Villa,59,['f884b7e6-12e4-43f1-a561-a9c9b2369260'],30,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:30.363,Pass,
,,,,,,,,,,,,,,,,,,1.789688,,,,,,,,,,,,47a331c4-21c3-4dbf-b6e9-3f8efc0f30dd,43,,"[54.5, 63.4]",3754115,0,,,,,-2.5217733,,Left Foot,,,"[32.5, 47.7]",,Ground Pass,,27.027578,,,,Micah Richards,42700.0,,,,,,,1,From Free Kick,Ashley Westwood,3583.0,Right Center Midfield,5,Aston Villa,59,['b0ea249f-6fbf-4835-9818-9327cd7b042a'],33,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:33.210,Pass,
,,,,,,,,,,,,,,,,,,1.428444,,,,,,,,,,,,cea9a56a-f697-42c0-a961-2f9f8561abae,46,,"[34.6, 46.2]",3754115,0,,,,,-1.4284725,,Right Foot,,,"[39.3, 13.4]",,Low Pass,,33.135025,,,,Joleon Lescott,20285.0,,,,,,,1,From Free Kick,Micah Richards,42700.0,Right Center Back,5,Aston Villa,59,['1e1083bb-dbd6-49c8-a4fe-a707f646869d'],36,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:36.089,Pass,
,,,,,,,,,,,,,,,,,,1.380392,,,,,,,,,,,,64a8b87d-0bd6-47b9-a383-83488001eaba,49,,"[47.0, 10.6]",3754115,0,,,,,-0.38153836,,Left Foot,,,"[63.7, 3.9]",,Ground Pass,,17.993887,,,,Kieran Richardson,42701.0,,,,,,,1,From Free Kick,Joleon Lescott,20285.0,Left Center Back,5,Aston Villa,59,['82c923c1-fb40-4f84-9e82-87a3b0bcdf11'],40,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:40.148,Pass,
,,,,,,,,,,,,,,,,,,0.977481,,,,,,,,,,,,a2c83431-c9d1-49b8-ac5e-45fb58dd414f,52,,"[62.9, 4.3]",3754115,0,,,,,2.9113731,,Right Foot,,,"[56.5, 5.8]",,Ground Pass,,6.5734315,,,,Idrissa Gana Gueye,3436.0,,,,,,,1,From Free Kick,Kieran Richardson,42701.0,Left Back,5,Aston Villa,59,['749c4f5d-9681-4b58-ada1-8022cb6c5513'],43,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:43.042,Pass,
,,,,,,,,,,,,,,,,,,0.607783,,,,,,,,,,,,7c15bfbd-3069-4ee1-9c47-328f86083056,56,,"[58.6, 2.8]",3754115,0,,,,,-0.1906389,,Left Foot,,,"[64.3, 1.7]",,Ground Pass,,5.80517,,,,Kieran Richardson,42701.0,,,,,,,1,From Free Kick,Idrissa Gana Gueye,3436.0,Left Center Midfield,5,Aston Villa,59,['5d20c585-dd00-40ff-913b-b6da212fdc97'],45,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:45.100,Pass,
,,,,,,,,,,,,,,,,,,0.058074,,,,,,,,,,,,d343c1c0-71f4-44e0-a1c8-bda7257ef191,60,,"[69.6, 2.9]",3754115,0,,,,,0.0,,Left Foot,,,"[72.1, 2.9]",,Ground Pass,,2.5,,Incomplete,,,,,,,,,,1,From Free Kick,Kieran Richardson,42701.0,Left Back,5,Aston Villa,59,['8fd5b400-174b-4575-a731-a3d1dfd842b4'],46,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:46.552,Pass,
,,,,,,,,,,,,,,,,,,1.052161,,,,,,,,,,,,eed87d2c-88d1-4582-a2fa-e90b33f685b8,62,,"[48.4, 69.1]",3754115,0,,,,,-0.028241077,,Right Foot,,,"[66.1, 68.6]",,Ground Pass,,17.70706,,,,Diego da Silva Costa,5198.0,,,,,,Recovery,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Defensive Midfield,6,Chelsea,33,['babc6f99-6d8c-4885-a8e3-7c891a74b970'],48,,,,,,,,,,,,,,,,,Chelsea,33,00:00:48.892,Pass,
,,,,,,,,,,,,,,,,,,1.173161,,,,,,,,,,,,cf115718-ce47-43ff-aeb3-b105a29e8d09,68,,"[71.1, 51.5]",3754115,0,,,,,-2.9562447,,Right Foot,,,"[58.3, 49.1]",,Ground Pass,,13.023056,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,Regular Play,Diego da Silva Costa,5198.0,Center Forward,6,Chelsea,33,['bd63d7cc-f021-4485-b51d-6a733c16c80e'],53,,,,,,,,,,,,,,,,,Chelsea,33,00:00:53.062,Pass,
,,,,,,,,,,,,,,,,,,1.707634,,,,,,,,,,,,ca89bbdf-bf00-4351-a7e7-3dda460d4689,70,,"[57.6, 48.5]",3754115,0,,,,,-1.5602704,,Right Foot,,,"[57.9, 20.0]",,Ground Pass,,28.50158,,,,Abdul Rahman Baba,12325.0,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Defensive Midfield,6,Chelsea,33,['d1c1db19-7978-4a3b-b391-87cdc1f18eb7'],54,,,,,,,,,,,,,,,,,Chelsea,33,00:00:54.236,Pass,
,,,,,,,,,,,,,,,,,,1.608171,,,,,,,,,,,,629f6124-d672-4630-b3ca-689f67ad6a8c,73,,"[64.2, 16.3]",3754115,0,,,,,-0.5585993,,Left Foot,,,"[77.8, 7.8]",,Ground Pass,,16.037767,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,Regular Play,Abdul Rahman Baba,12325.0,Left Back,6,Chelsea,33,['cf011fb8-77ed-4c09-a059-af2602213061'],57,,,,,,,,,,,,,,,,,Chelsea,33,00:00:57.328,Pass,
,,,,,,,,,,,,,,,,,,0.785592,,,,,,,,,,,,b5cb2919-0d64-4a57-83f0-5527265a9aac,76,,"[78.2, 13.3]",3754115,1,,,,,0.5633163,,Right Foot,,,"[89.6, 20.5]",,Low Pass,,13.483323,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Midfield,6,Chelsea,33,['94fc47dc-1f76-4430-9dfc-692f525c0a5d'],1,,,,,,,,,,,,,,,,,Chelsea,33,00:01:01.826,Pass,
,,,,,,,,,,,,,,,,,,0.73076,,,,,,,,,,,,36c5de8e-8d5e-4b4a-a560-7935682d0cb6,84,,"[32.5, 70.0]",3754115,1,,,,,0.14444157,,Right Foot,,,"[38.0, 70.8]",,Ground Pass,,5.557877,,,,Carles Gil de Pareja Vicent,6800.0,,,,,,,1,Regular Play,Idrissa Gana Gueye,3436.0,Left Center Midfield,6,Chelsea,33,['4c7b0a5f-4650-4e55-9eb8-93701d1375be'],4,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:04.555,Pass,
,,,,,,,,,,,,,,,,,,1.488884,,,,,,,,,,,,190208a6-398a-42b6-8d83-889dc321322b,92,,"[64.2, 3.4]",3754115,1,,,,,2.536994,,Right Foot,,,"[47.7, 14.8]",,Ground Pass,,20.055174,,,,John Terry,20287.0,,,,,,,1,Regular Play,Ruben Loftus-Cheek,3504.0,Center Attacking Midfield,6,Chelsea,33,['af229fca-a37d-485f-8fa1-148a94b187b1'],9,,,,,,,,,,,,,,,,,Chelsea,33,00:01:09.093,Pass,
,,,,,,,,,,,,,,,,,,0.924082,,,,,,,,,,,,032605cb-a767-432b-9c35-d6ea9d1e537d,96,,"[50.7, 12.9]",3754115,1,,,,,-0.83960855,,Left Foot,,,"[56.8, 6.1]",,Ground Pass,,9.1350975,,,,Abdul Rahman Baba,12325.0,,,,,,,1,Regular Play,John Terry,20287.0,Left Center Back,6,Chelsea,33,"['d1a21088-8302-441c-98d3-2247a4f300cf', 'fd72560d-3faf-4149-9332-8430ca05c4eb']",11,,,,,,,,,,,,,,,,,Chelsea,33,00:01:11.604,Pass,True
,,,,,,,,,,,,,,,,,,1.42181,,,,,,,,,,,,98a969c6-5334-45c7-92f5-dfc77605a0f3,102,,"[64.6, 0.1]",3754115,1,,,,,0.9119903,,,,,"[76.6, 15.6]",,High Pass,,19.602295,,,,Diego da Silva Costa,5198.0,,,,,,Throw-in,1,From Throw In,Abdul Rahman Baba,12325.0,Left Back,7,Chelsea,33,['905fe75e-4327-48f6-9fb8-246e4ed8e0c0'],28,,,,,,,,,,,,,,,,,Chelsea,33,00:01:28.332,Pass,
,,,,,,,,,,,,,,,,,,0.29754,,,,,,,,,,,,d1479d5c-9e32-40d3-a0b3-1a3e8b982dc1,104,,"[76.6, 15.6]",3754115,1,,,,True,-0.3851575,,,,,"[80.3, 14.1]",,Low Pass,,3.992493,,Incomplete,,,,,,,,,,1,From Throw In,Diego da Silva Costa,5198.0,Center Forward,7,Chelsea,33,"['5af250f7-f94e-4a75-81ce-b6d92db1358a', 'ef92aa70-d5b3-4ce3-a9f7-d477bc16227b']",29,,,,,,,,,,,,,,,,,Chelsea,33,00:01:29.754,Pass,True
,,,,,,,,,,,,,,,,,,0.344778,,,,,,,,,,,,0d410928-66e5-4557-924b-1b68338f0c9e,111,,"[104.5, 11.4]",3754115,1,,,,,1.7033478,,Left Foot,,,"[104.1, 14.4]",,Ground Pass,,3.026549,,Incomplete,,,,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Midfield,7,Chelsea,33,"['0d389cfc-3b1a-4c69-8a01-ecce35d7c97c', '362f2af8-14f5-4dfb-949f-4c9fae1bb284']",34,,,,,,,,,,,,,,,,,Chelsea,33,00:01:34.670,Pass,True
,,,,,,,,,,,,,,,,,,0.086478,,,,,,,,,,,,80ea65d9-c815-497b-a4b0-df69965c8dac,115,,"[104.5, 9.8]",3754115,1,,,,,1.9264323,,Right Foot,,,"[103.2, 13.3]",,Ground Pass,,3.733631,,Incomplete,,,,,,,,,Recovery,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Midfield,7,Chelsea,33,"['b6155e16-d11c-4d87-84a5-97bca4e06bc6', 'd33b4316-5ec2-4b58-8e5c-8f2b06a92736']",37,,,,,,,,,,,,,,,,,Chelsea,33,00:01:37.000,Pass,True
,,,,,,,,,,,,,,,,,,3.483674,,,,,,,,,,,,f5c04801-a8ca-4923-a559-0b75e1e4212d,122,,"[22.2, 68.9]",3754115,2,,,,,-0.65245444,,Left Foot,,,"[79.0, 25.5]",,High Pass,,71.482864,,Incomplete,,Rudy Gestede,19362.0,,,True,,,Free Kick,1,From Free Kick,Bradley Guzan,12608.0,Goalkeeper,8,Aston Villa,59,"['1d394e66-4ab5-4e50-b836-91d15d330462', '81b383d9-58e3-4014-ab76-ae44b149c60f']",11,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:11.126,Pass,
,,,,,,,,,,,,,,,,,,0.910002,,,,,,,,,,,,81b383d9-58e3-4014-ab76-ae44b149c60f,125,,"[41.1, 54.6]",3754115,2,,,,True,0.12203212,,,,,"[51.7, 55.9]",,Low Pass,,10.6794195,,Incomplete,,,,,,,,,Recovery,1,From Free Kick,Kurt Happy Zouma,3456.0,Right Center Back,8,Aston Villa,59,"['7969b13f-07ad-450a-bae4-908a2fb4d575', 'dbd668e4-9ec9-45db-9e4f-5e017dd838aa', 'f5c04801-a8ca-4923-a559-0b75e1e4212d']",14,,,,,,,,,,,,,,,,,Chelsea,33,00:02:14.609,Pass,True
,,,,,,,,,,,,,,,,,,1.458183,,,,,,,,,,,,dbd668e4-9ec9-45db-9e4f-5e017dd838aa,126,,"[68.4, 24.2]",3754115,2,,,,,1.5707964,,Head,,,"[68.4, 24.4]",,High Pass,,0.2,,Incomplete,,Jack Grealish,9638.0,,,,,,Recovery,1,From Free Kick,Kieran Richardson,42701.0,Left Back,8,Aston Villa,59,"['5f51f892-d197-40c3-8d66-84ee365611e3', '81b383d9-58e3-4014-ab76-ae44b149c60f', 'b85ce23a-9d52-44db-80d6-27c2ab504513']",15,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:15.519,Pass,
,,,,,,,,,,,,,,,,,,0.113805,,,,,,,,,,,,8ecb18ac-81f6-442c-8090-4c236af71082,130,,"[47.6, 67.1]",3754115,2,,,,,0.51623064,,Right Foot,,,"[51.3, 69.2]",,Low Pass,,4.2544093,,Incomplete,,,,,,,,,,1,From Free Kick,César Azpilicueta Tanco,3957.0,Right Back,8,Aston Villa,59,['f2fd808e-ec39-494e-9c2e-cdf6383a550c'],18,,,,,,,,,,,,,,,,,Chelsea,33,00:02:18.401,Pass,
