ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.821686,,,,,,,,,,,,,49d8a75b-b68d-47b6-b973-7f3410943abd,16,,"[32.2, 28.5]",3754053,0,,,,,-1.0315831,,Right Foot,,,,"[46.8, 4.1]",,Ground Pass,,28.434486,,,,Mousa Sidi Yaya Dembélé,3037.0,,,,,,,1,From Kick Off,Kevin Wimmer,3611.0,Left Center Back,2,Tottenham Hotspur,38,['1ac6f034-6809-464b-8896-c6767bc33410'],7,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:07.809,Pass,
,,,,,,,,,,,,,,,,,1.385962,,,,,,,,,,,,,f566de60-5771-45f7-af8c-6394ed20ec32,19,,"[46.8, 3.7]",3754053,0,,,,,2.238462,,Left Foot,,,,"[34.5, 19.3]",,Ground Pass,,19.865799,,,,Kevin Wimmer,3611.0,,,,,,,1,From Kick Off,Mousa Sidi Yaya Dembélé,3037.0,Right Defensive Midfield,2,Tottenham Hotspur,38,['c708d059-fbb5-49bd-83ae-1b1d629641eb'],11,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:11.870,Pass,
,,,,,,,,,,,,,,,,,1.787721,,,,,,,,,,,,,36d0cd2d-ae8a-460c-87d1-aeabdc5849e1,22,,"[34.5, 19.3]",3754053,0,,,,,1.7046072,,Left Foot,,,,"[31.0, 45.3]",,Ground Pass,,26.23452,,,,Toby Alderweireld,20005.0,,,,,,,1,From Kick Off,Kevin Wimmer,3611.0,Left Center Back,2,Tottenham Hotspur,38,['ff88e893-62f1-4f84-948e-cd741f339659'],14,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:14.308,Pass,
,,,,,,,,,,,,,,,,,2.118334,,,,,,,,,,,,,a2a3fc77-9df5-4caf-9bb5-519c7ab3a9df,26,,"[37.4, 50.9]",3754053,0,,,,,-0.03588203,,Right Foot,,,,"[76.4, 49.5]",,High Pass,,39.02512,,,,Harry Kane,10955.0,,,,,,,1,From Kick Off,Toby Alderweireld,20005.0,Right Center Back,2,Tottenham Hotspur,38,"['12dcf515-2888-422a-b666-ec97cbc125fb', 'cd797ddc-82df-4d04-9272-b40253061d0f']",20,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:20.404,Pass,True
,,,,,,,,,,,,,,,,,2.835106,,,,,,,,,,,,,063f25d6-a20d-418b-bc57-f38a9b7643c0,28,,"[76.8, 49.9]",3754053,0,,,,,-0.6870498,,Right Foot,,,,"[97.4, 33.0]",,High Pass,,26.645262,,Incomplete,,Bamidele Alli,3094.0,,,,,,,1,From Kick Off,Harry Kane,10955.0,Center Forward,2,Tottenham Hotspur,38,"['c75cc948-c33b-487b-bcbf-44c2e1760870', 'deb4b60a-6f20-4c61-afce-3b744a3bce7b']",22,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:22.522,Pass,
,,,,,,,,,,,,,,,,,0.864014,,,,,,,,,,,,,deb4b60a-6f20-4c61-afce-3b744a3bce7b,30,,"[22.7, 47.1]",3754053,0,,,,,1.735945,,Right Foot,,,,"[20.8, 58.5]",,Ground Pass,,11.557249,,,,Alan Hutton,9642.0,,,,,,Recovery,1,Regular Play,Tetchi Jores Charlemagne Ulrich Okore,24380.0,Right Center Back,3,Aston Villa,59,"['063f25d6-a20d-418b-bc57-f38a9b7643c0', '43eca68a-eded-4e00-99ae-f80712ce257f']",25,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:25.357,Pass,
,,,,,,,,,,,,,,,,,1.596581,,,,,,,,,,,,,61787734-f263-4be1-8beb-5b6f5c0fc603,34,,"[21.4, 61.6]",3754053,0,,,,,-0.12504251,,Right Foot,,,,"[57.2, 57.1]",,High Pass,,36.081715,,,,Jordan Veretout,7153.0,,,,,,,1,Regular Play,Alan Hutton,9642.0,Right Back,3,Aston Villa,59,"['0d297bb8-4ccb-4ad1-a9a3-168117ffb92d', '41bc4004-7269-436c-88ee-540d9dd81a6b']",27,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:27.223,Pass,True
,,,,,,,,,,,,,,,,,1.472592,,,,,,,,,,,,,c3892081-60ee-4bd2-98b8-9cc21f917b70,36,,"[57.2, 57.1]",3754053,0,,,,,-2.0369885,,Head,,,,"[49.3, 41.4]",,High Pass,,17.575552,,,,Idrissa Gana Gueye,3436.0,,,,,,,1,Regular Play,Jordan Veretout,7153.0,Center Attacking Midfield,3,Aston Villa,59,['5627e235-8ea3-44b8-99e7-d0abc86c7625'],28,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:28.819,Pass,
,,,,,,,,,,,,,,,,,1.581862,,,,,,,,,,,,,273e49a4-4c7f-43d0-8d3b-13541f5737b6,39,,"[61.0, 37.1]",3754053,0,,,,,-1.0425258,,Right Foot,,,,"[79.5, 5.4]",,Ground Pass,,36.703407,,,,Jordan Ayew,3450.0,,,,,,,1,Regular Play,Idrissa Gana Gueye,3436.0,Left Defensive Midfield,3,Aston Villa,59,['8ee3e5af-a790-4593-a414-c49b22b1b059'],32,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:32.588,Pass,
,,,,,,,,,,,,,,,,,2.493723,,,,,,,,,,,,,88428dc6-6d1c-4ed2-a06a-f8376d8a07c7,42,,"[93.1, 9.8]",3754053,0,,,,,-0.08067558,,Right Foot,,,,"[116.6, 7.9]",,Ground Pass,,23.576683,,,,Aly Cissokho,27146.0,,,,,,,1,Regular Play,Jordan Ayew,3450.0,Left Wing,3,Aston Villa,59,['7c243268-1250-4b43-a22c-69a5cf899303'],37,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:37.470,Pass,
,,,,,,,,,,,,,,,,,1.211211,,,,,,,,,,,,,5040c421-c02a-49b3-96ce-a11f7b5e1fc1,46,,"[118.1, 7.9]",3754053,0,,,,,1.6067808,,Left Foot,True,,,"[117.2, 32.9]",,Low Pass,,25.016195,,Incomplete,,,,,,,,,,1,Regular Play,Aly Cissokho,27146.0,Left Back,3,Aston Villa,59,"['5a64e0be-ab40-45e6-914e-62ab140562c0', '5e483117-25f1-4e2e-9de2-95fc4508306c']",40,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:40.074,Pass,True
,,,,,,,,,,,,,,,,,1.654809,,,,,,,,,,,,,3c74a9e4-7662-4985-a846-e306ce484877,48,,"[120.0, 0.1]",3754053,1,,,,,1.7607846,,Right Foot,,,,"[114.5, 28.7]",,High Pass,True,29.124044,,Incomplete,,,,,,,Inswinging,,Corner,1,From Corner,Aly Cissokho,27146.0,Left Back,4,Aston Villa,59,['c0b9ebb3-cf1e-4bfa-9c10-880e87c91122'],14,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:14.150,Pass,
,,,,,,,,,,,,,,,,,1.280176,,,,,,,,,,,,,51da13ad-ac9e-4b75-b5ca-e0f89a2f72f9,51,,"[107.0, 73.3]",3754053,1,,,,,-2.9549785,,Left Foot,,,,"[92.7, 70.6]",,Ground Pass,,14.552663,,,,Ashley Westwood,3583.0,,,,,,Recovery,1,From Corner,Joleon Lescott,20285.0,Left Center Back,4,Aston Villa,59,['1ec5149f-4847-42e2-8a22-028a464a606c'],19,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:19.804,Pass,
,,,,,,,,,,,,,,,,,1.802065,,,,,,,,,,,,,9eea767c-a93d-4670-85ca-52ae49639275,54,,"[92.7, 70.6]",3754053,1,,,,,-1.2018368,,Right Foot,True,,,"[107.2, 33.1]",,High Pass,,40.205723,,Pass Offside,,Rudy Gestede,19362.0,,,,,,,1,From Corner,Ashley Westwood,3583.0,Right Defensive Midfield,4,Aston Villa,59,['7f40d0ac-f177-4209-a108-abfdcdbea3b2'],21,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:21.113,Pass,
,,,,,,,,,,,,,,,,,2.259333,,,,,,,,,,,,,f95804e8-07f3-45e1-935d-671e87f26cef,56,,"[9.3, 46.2]",3754053,1,,True,,,1.3888316,,Right Foot,,,,"[11.6, 58.7]",,Ground Pass,,12.709839,,,,Toby Alderweireld,20005.0,,,,,,Free Kick,1,From Free Kick,Hugo Lloris,3099.0,Goalkeeper,5,Tottenham Hotspur,38,['628f6c7b-a228-4e1f-82c7-5f3616d0bdb9'],43,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:43.170,Pass,
,,,,,,,,,,,,,,,,,1.836726,,,,,,,,,,,,,853dafa9-f875-4b36-a83a-d244dceb7cd1,58,,"[14.9, 62.8]",3754053,1,,,,,-2.0066733,,Right Foot,,,,"[4.7, 40.9]",,Ground Pass,,24.15885,,,,Hugo Lloris,3099.0,,,,,,,1,From Free Kick,Toby Alderweireld,20005.0,Right Center Back,5,Tottenham Hotspur,38,['6b186586-6141-4e1b-ba33-2b068ad18f8d'],46,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:46.811,Pass,
,,,,,,,,,,,,,,,,,1.762013,,,,,,,,,,,,,6f02481f-1a20-4269-b81a-60ca5d92a2ce,61,,"[3.5, 37.2]",3754053,1,,,,,-1.1018296,,Left Foot,,,,"[14.9, 14.7]",,Ground Pass,,25.223204,,,,Kevin Wimmer,3611.0,,,,,,,1,From Free Kick,Hugo Lloris,3099.0,Goalkeeper,5,Tottenham Hotspur,38,['fce34e27-2e28-4b5b-9154-fb597b4321e9'],49,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:49.744,Pass,
,,,,,,,,,,,,,,,,,2.844411,,,,,,,,,,,,,4ff82bf0-6db6-4633-87d7-f6044c6dcfbc,64,,"[18.1, 12.4]",3754053,1,,,,,0.1322366,,Left Foot,,,,"[80.5, 20.7]",,High Pass,,62.94958,,,,Harry Kane,10955.0,,,,,,,1,From Free Kick,Kevin Wimmer,3611.0,Left Center Back,5,Tottenham Hotspur,38,['36dde9da-8354-47ad-a604-4882b30b3468'],52,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:52.918,Pass,
,,,,,,,,,,,,,,,,,0.531105,,,,,,,,,,,,,62790b87-0c0a-4457-87f0-69c7ec5379a5,67,,"[99.7, 28.7]",3754053,2,,,,,1.2106735,,Right Foot,,,,"[105.8, 44.9]",,Ground Pass,,17.310402,,Incomplete,,Christian Dannemann Eriksen,3043.0,,,,,,,1,From Free Kick,Harry Kane,10955.0,Center Forward,5,Tottenham Hotspur,38,"['207ba75a-cafc-47b6-ab0a-3ecf6062d210', '8d6fd5dd-5ab6-4229-a87a-aea4a7db68cb']",1,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:01.802,Pass,
,,,,,,,,,,,,,,,,,4.361746,,,,,,,,,,,,,6979d1ed-1e04-4a77-8723-929877713e11,73,,"[14.3, 32.9]",3754053,2,,,,,0.14823788,,Drop Kick,,,,"[89.3, 44.1]",,High Pass,,75.83166,,Incomplete,,Rudy Gestede,19362.0,,,,,,,1,From Free Kick,Bradley Guzan,12608.0,Goalkeeper,5,Tottenham Hotspur,38,"['6a7094e6-22e0-4ffa-96cd-4c04ee4e32cf', 'b240cde4-df59-47eb-ab46-7bc04b988688']",19,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:19.769,Pass,
,,,,,,,,,,,,,,,,,2.247156,,,,,,,,,,,,,6a7094e6-22e0-4ffa-96cd-4c04ee4e32cf,75,,"[30.8, 36.0]",3754053,2,,,,,2.860755,,Head,,,,"[15.2, 40.5]",,Low Pass,,16.23607,,,,Hugo Lloris,3099.0,,,,,,Recovery,1,From Free Kick,Kevin Wimmer,3611.0,Left Center Back,5,Tottenham Hotspur,38,"['6979d1ed-1e04-4a77-8723-929877713e11', 'df7ec2a5-717d-4cf5-a6ff-3c254724c8f9']",24,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:24.131,Pass,
,,,,,,,,,,,,,,,,,1.41115,,,,,,,,,,,,,002065fa-5f2d-4421-9905-c0ad2fd40792,78,,"[16.0, 36.8]",3754053,2,,,,,-1.2333403,,Keeper Arm,,,,"[22.0, 19.7]",,Ground Pass,,18.122086,,,,Kevin Wimmer,3611.0,,,,,,,1,From Free Kick,Hugo Lloris,3099.0,Goalkeeper,5,Tottenham Hotspur,38,['bd588a43-9a08-43b3-88fa-8deae06f5341'],28,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:28.984,Pass,
,,,,,,,,,,,,,,,,,1.416554,,,,,,,,,,,,,ed48c46d-900e-4eec-84cf-2c78ce6c301e,81,,"[31.4, 11.8]",3754053,2,,,,,2.2868614,,Left Foot,,,,"[24.7, 19.5]",,Ground Pass,,10.206861,,,,Eric Dier,10956.0,,,,,,,1,From Free Kick,Kevin Wimmer,3611.0,Left Center Back,5,Tottenham Hotspur,38,['154ef763-8fdb-45e1-993b-8ac13239d8fc'],33,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:33.117,Pass,
,,,,,,,,,,,,,,,,,1.781741,,,,,,,,,,,,,46be17cc-320e-4d29-ad10-e2721d08acf4,84,,"[25.4, 18.7]",3754053,2,,,,,2.9514303,,Right Foot,,,,"[4.1, 22.8]",,Ground Pass,,21.691011,,,,Hugo Lloris,3099.0,,,,,,,1,From Free Kick,Eric Dier,10956.0,Left Defensive Midfield,5,Tottenham Hotspur,38,['64fa4581-a2b6-4f77-9ac5-b3da1ec23491'],35,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:35.028,Pass,
,,,,,,,,,,,,,,,,,3.160002,,,,,,,,,,,,,8410aa79-9801-415e-9433-97012e708dc4,87,,"[10.0, 30.1]",3754053,2,,,,,0.84654635,,Left Foot,,,,"[44.5, 69.1]",,High Pass,,52.069664,,,,Kyle Walker,3205.0,,,,,,,1,From Free Kick,Hugo Lloris,3099.0,Goalkeeper,5,Tottenham Hotspur,38,['62c2318a-8911-4d04-85d4-ce8ce49dd4a8'],38,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:38.336,Pass,
,,,,,,,,,,,,,,,,,1.237137,,,,,,,,,,,,,57305d56-35a0-470b-a6cb-b29da97fa965,90,,"[51.4, 73.6]",3754053,2,,,,,-0.61409783,,Right Foot,,,,"[65.3, 63.8]",,Ground Pass,,17.00735,,,,Christian Dannemann Eriksen,3043.0,,,,,,,1,From Free Kick,Kyle Walker,3205.0,Right Back,5,Tottenham Hotspur,38,['603f5b92-0ef9-4aca-a9e7-bceccc31498b'],42,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:42.493,Pass,
,,,,,,,,,,,,,,,,,1.031187,,,,,,,,,,,,,f01c6f7a-b91f-4114-8d9a-18527fc67f81,94,,"[74.9, 73.9]",3754053,2,,,,,-3.006065,,Left Foot,,,,"[63.9, 72.4]",,Ground Pass,,11.101802,,,,Kyle Walker,3205.0,,,,,,,1,From Free Kick,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,5,Tottenham Hotspur,38,['0d58eca0-f005-4321-bf1d-422a482f8276'],45,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:45.892,Pass,
,,,,,,,,,,,,,,,,,1.346658,,,,,,,,,,,,,86e2da90-9218-4ee4-a668-db98f5d6fcf3,97,,"[62.4, 73.0]",3754053,2,,,,,-1.9791644,,Right Foot,,,,"[57.9, 62.6]",,Ground Pass,,11.331814,,,,Mousa Sidi Yaya Dembélé,3037.0,,,,,,,1,From Free Kick,Kyle Walker,3205.0,Right Back,5,Tottenham Hotspur,38,['9dd81676-d6a4-4bec-9b6a-cb9a49893dee'],48,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:48.200,Pass,
,,,,,,,,,,,,,,,,,2.726477,,,,,,,,,,,,,bb622299-1373-4f44-8d24-59c0438fa336,100,,"[55.6, 65.1]",3754053,2,,,,,2.7192883,,Left Foot,,,,"[32.9, 75.3]",,Ground Pass,,24.886341,,,,Toby Alderweireld,20005.0,,,,,,,1,From Free Kick,Mousa Sidi Yaya Dembélé,3037.0,Right Defensive Midfield,5,Tottenham Hotspur,38,['325e4e29-d016-4877-9b56-a224e6e5bf95'],49,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:49.999,Pass,
,,,,,,,,,,,,,,,,,2.077049,,,,,,,,,,,,,a7ee6345-8d81-4bf9-94d1-5d36a13f97be,103,,"[31.4, 74.9]",3754053,2,,,,,-2.3043222,,Left Foot,,,,"[10.4, 51.6]",,Ground Pass,,31.367022,,,,Hugo Lloris,3099.0,,,,,,,1,From Free Kick,Toby Alderweireld,20005.0,Right Center Back,5,Tottenham Hotspur,38,['05f96b7d-95b2-4e9a-af69-7118ab01e04b'],53,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:53.111,Pass,
,,,,,,,,,,,,,,,,,2.06142,,,,,,,,,,,,,aecc7ef2-a442-4d7b-bf17-000d4530aaf8,106,,"[15.0, 43.0]",3754053,2,,,,,-1.1018296,,Left Foot,,,,"[26.4, 20.5]",,Ground Pass,,25.223204,,,,Kevin Wimmer,3611.0,,,,,,,1,From Free Kick,Hugo Lloris,3099.0,Goalkeeper,5,Tottenham Hotspur,38,['c61cbdee-b9b6-468c-91cf-aa759939cca5'],56,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:56.492,Pass,
