bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.863664,,,,,,,,,,,,,9c659af9-e8f9-4ebd-87d5-e5e46ec0cee9,20,,"[42.6, 77.3]",3754180,0,,,,,-2.4446917,,Right Foot,,,"[19.9, 58.3]",,Low Pass,,29.602196,,,Federico Fernández,3290.0,,,,,,,1,From Kick Off,Kyle Naughton,3340.0,Right Back,2,Swansea City,26,['dd5bb50a-7e96-4913-b9e8-63fbd9943573'],7,,,,,,,,,,,,,,,,,Swansea City,26,00:00:07.481,Pass,
,,,,,,,,,,,,,,,,,,1.09213,,,,,,,,,,,,,71ffa4fa-f530-441c-a82b-8f7c9785874a,23,,"[21.7, 58.3]",3754180,0,,,,,-0.53581125,,Right Foot,,,"[31.3, 52.6]",,Ground Pass,,11.164677,,,Jonjo Shelvey,3057.0,,,,,,,1,From Kick Off,Federico Fernández,3290.0,Right Center Back,2,Swansea City,26,['2eb34608-0ef6-4323-ab10-7763b856958f'],10,,,,,,,,,,,,,,,,,Swansea City,26,00:00:10.075,Pass,
,,,,,,,,,,,,,,,,,,3.024247,,,,,,,,,,,,,0b3e7aa2-398d-44b5-a4a6-7f6b3fb6faf8,26,,"[34.6, 52.2]",3754180,0,,,,,-0.8731889,,Right Foot,,,"[77.6, 0.9]",,High Pass,,66.93796,Out,,Jefferson Antonio Montero Vite,7063.0,,,True,,,,1,From Kick Off,Jonjo Shelvey,3057.0,Left Defensive Midfield,2,Swansea City,26,['9f5809f1-efe0-46f3-a46b-bb1f62c57f11'],13,,,,,,,,,,,,,,,,,Swansea City,26,00:00:13.875,Pass,
,,,,,,,,,,,,,,,,,,3.612363,,,,,,,,,,,,,34e0ed2e-803c-44ff-8710-4c9587aa037c,28,,"[53.5, 80.0]",3754180,0,,,,,-0.09520205,,,,,"[91.2, 76.4]",,High Pass,,37.871494,,,Jeremain Lens,16457.0,,,,,,Throw-in,1,From Throw In,Billy Jones,10503.0,Right Back,3,Sunderland,41,['eaf3ff3a-185a-45b4-a79b-7bdb8c0aa1dc'],29,,,,,,,,,,,,,,,,,Sunderland,41,00:00:29.901,Pass,
,,,,,,,,,,,,,,,,,,2.640099,,,,,,,,,,,,,80030c97-1406-4ac4-88b9-d4aa0a94c197,33,,"[30.1, 0.1]",3754180,0,,True,,,0.5285717,,,,,"[42.6, 7.4]",,High Pass,,14.475496,,,Bafétimbi Gomis,20521.0,,,,,,Throw-in,1,From Throw In,Neil Taylor,9627.0,Left Back,4,Swansea City,26,['c5200e9a-1750-431c-8297-d8376a007b06'],52,,,,,,,,,,,,,,,,,Swansea City,26,00:00:52.218,Pass,
,,,,,,,,,,,,,,,,,,1.943004,,,,,,,,,,,,,2a6c05a3-5a94-434f-9620-bd5053b1210f,35,,"[42.3, 8.2]",3754180,0,,,,,-2.9868758,,Right Foot,,,"[20.5, 4.8]",,Low Pass,,22.063545,,,Ashley Williams,3644.0,,,,,,,1,From Throw In,Bafétimbi Gomis,20521.0,Center Forward,4,Swansea City,26,['9c87b133-801e-4a7b-98e2-dd96f465fe14'],54,,,,,,,,,,,,,,,,,Swansea City,26,00:00:54.978,Pass,
,,,,,,,,,,,,,,,,,,2.231035,,,,,,,,,,,,,e38e45c3-2ad5-4414-85d6-49d55f06aaeb,38,,"[20.5, 4.8]",3754180,0,,,,,0.26867726,,Left Foot,,,"[72.8, 19.2]",,High Pass,,54.246197,Incomplete,,Jefferson Antonio Montero Vite,7063.0,,,,,,,1,From Throw In,Ashley Williams,3644.0,Left Center Back,4,Swansea City,26,"['91d66e67-f05b-44f5-b8ef-0fcf6abb2039', 'caf7de5f-3205-44ba-8de4-bea9f059e6f1']",57,,,,,,,,,,,,,,,,,Swansea City,26,00:00:57.001,Pass,
,,,,,,,,,,,,,,,,,,3.633952,,,,,,,,,,,,,df15d14c-4ef6-42a8-98fd-4b41ebb10a17,42,,"[47.3, 57.4]",3754180,1,,,,,-2.7319126,,Right Foot,,,"[14.6, 43.2]",,Ground Pass,,35.650105,,,Costel Fane Pantilimon,6871.0,,,,,,,1,Regular Play,John O''Shea,16890.0,Left Center Back,5,Sunderland,41,['c1eb72eb-ba74-453f-a130-90823faab002'],2,,,,,,,,,,,,,,,,,Sunderland,41,00:01:02.839,Pass,
,,,,,,,,,,,,,,,,,,3.89356,,,,,,,,,,,,,09bfd1f1-b4f7-4a68-8333-a467c5bfe09f,45,,"[15.0, 43.6]",3754180,1,,,,,-0.03812414,,Right Foot,,,"[75.3, 41.3]",,High Pass,,60.34385,,,Danny Graham,4217.0,,,,,,,1,Regular Play,Costel Fane Pantilimon,6871.0,Goalkeeper,5,Sunderland,41,['8a1fed1e-d977-4e19-82fe-6067178f6425'],6,,,,,,,,,,,,,,,,,Sunderland,41,00:01:06.553,Pass,
,,,,,,,,,,,,,,,,,,1.366696,,,,,,,,,,,,,f555e437-9e2b-430f-96c9-11f3378bedac,53,,"[50.7, 32.0]",3754180,1,,,,,-1.8384126,,Right Foot,,,"[47.3, 19.6]",,Ground Pass,,12.857682,,,Neil Taylor,9627.0,,,,,,,1,Regular Play,Jack Frank Porteous Cork,3462.0,Right Defensive Midfield,5,Sunderland,41,['05d90841-8d13-4429-9ade-8f31ee28830e'],13,,,,,,,,,,,,,,,,,Swansea City,26,00:01:13.115,Pass,
,,,,,,,,,,,,,,,,,,2.571326,,,,,,,,,,,,,139f6e0d-5ad3-41d4-bc44-00eb1317fa46,57,,"[54.5, 14.7]",3754180,1,,,,,1.0383246,,Left Foot,,,"[78.6, 55.6]",,High Pass,,47.47231,Incomplete,,,,,,True,,,,1,Regular Play,Neil Taylor,9627.0,Left Back,5,Sunderland,41,"['86b4ad09-dc19-4edf-8d03-4ac09a49169e', 'f2e6f484-b492-48c9-b804-c44ba02c333e']",15,,,,,,,,,,,,,,,,,Swansea City,26,00:01:15.674,Pass,True
,,,,,,,,,,,,,,,,,,2.303872,,,,,,,,,,,,,d8e4048f-8089-44ca-a81d-c133cb65ae47,60,,"[35.1, 29.7]",3754180,1,,,,,2.6272752,,Left Foot,,,"[10.5, 43.6]",,Ground Pass,,28.255442,,,Costel Fane Pantilimon,6871.0,,,,,,,1,Regular Play,Patrick van Aanholt,3321.0,Left Back,5,Sunderland,41,['1eca1b99-c4e2-4a0e-98aa-da5c4ad26403'],19,,,,,,,,,,,,,,,,,Sunderland,41,00:01:19.359,Pass,
,,,,,,,,,,,,,,,,,,6.139683,,,,,,,,,,,,,cdd5c6a6-027b-4eb9-9f2c-9774072bad01,63,,"[10.5, 43.6]",3754180,1,,,,,-0.6337002,,Right Foot,,,"[69.7, 0.1]",,High Pass,,73.46353,Out,,Jermain Defoe,3337.0,,,True,,,,1,Regular Play,Costel Fane Pantilimon,6871.0,Goalkeeper,5,Sunderland,41,['1b42a53b-39b2-486b-8513-1ad4b96844f8'],21,,,,,,,,,,,,,,,,,Sunderland,41,00:01:21.703,Pass,
,,,,,,,,,,,,,,,,,,2.38775,,,,,,,,,,,,,bdd62349-9f3b-45ed-8b82-d52bd0dd8472,65,,"[42.9, 80.0]",3754180,1,,True,,,-2.4209502,,,,,"[27.3, 66.3]",,Low Pass,,20.761744,,,Federico Fernández,3290.0,,,,,,Throw-in,1,From Throw In,Kyle Naughton,3340.0,Right Back,6,Swansea City,26,['13c0a59a-e26c-4029-a6b1-7a59eb68cd97'],33,,,,,,,,,,,,,,,,,Swansea City,26,00:01:33.709,Pass,
,,,,,,,,,,,,,,,,,,2.731814,,,,,,,,,,,,,16ef60a3-5920-4f5e-b3ff-62994dffabf4,67,,"[27.3, 66.3]",3754180,1,,True,,,-2.2435238,,Right Foot,,,"[12.8, 48.1]",,Ground Pass,,23.269938,,,Łukasz Fabiański,3262.0,,,,,,,1,From Throw In,Federico Fernández,3290.0,Right Center Back,6,Swansea City,26,['bdd7636b-2caa-49f4-9a56-9d508a8f1ca8'],36,,,,,,,,,,,,,,,,,Swansea City,26,00:01:36.097,Pass,
,,,,,,,,,,,,,,,,,,1.478953,,,,,,,,,,,,,3f8278dc-3d0c-4734-a9eb-6d31d0648835,69,,"[12.8, 48.1]",3754180,1,,,,,-1.1188669,,Right Foot,,,"[22.8, 27.5]",,Ground Pass,,22.898909,,,Ashley Williams,3644.0,,,,,,,1,From Throw In,Łukasz Fabiański,3262.0,Goalkeeper,6,Swansea City,26,['b5426061-e182-49e1-a197-f55d8def64d4'],40,,,,,,,,,,,,,,,,,Swansea City,26,00:01:40.825,Pass,
,,,,,,,,,,,,,,,,,,1.852254,,,,,,,,,,,,,b0964c6e-5b46-489c-b1dd-3f04ecfa16c6,72,,"[22.4, 28.7]",3754180,1,,,,,1.4924074,,Right Foot,,,"[25.0, 61.8]",,Low Pass,,33.201958,,,Federico Fernández,3290.0,,,,,,,1,From Throw In,Ashley Williams,3644.0,Left Center Back,6,Swansea City,26,['8985d01c-d6cf-4a15-8f60-d07255561c64'],44,,,,,,,,,,,,,,,,,Swansea City,26,00:01:44.314,Pass,
,,,,,,,,,,,,,,,,,,1.046195,,,,,,,,,,,,,7fedadc9-dbb5-49fa-bd63-73f1f61af49d,75,,"[35.8, 75.4]",3754180,1,,,,,-0.033967514,,Right Foot,,,"[56.4, 74.7]",,Ground Pass,,20.611889,,,André Ayew Pelé,3347.0,,,,,,,1,From Throw In,Federico Fernández,3290.0,Right Center Back,6,Swansea City,26,['e58f0aec-8533-48cd-a23a-6bcbbb0d695e'],48,,,,,,,,,,,,,,,,,Swansea City,26,00:01:48.161,Pass,
,,,,,,,,,,,,,,,,,,1.115988,,,,,,,,,,,,,57b57a7c-d24b-4b6c-9bfd-ddb1b30e7ec7,78,,"[57.0, 74.4]",3754180,1,,,,,2.965653,,Left Foot,,,"[43.5, 76.8]",,Ground Pass,,13.711674,,,Federico Fernández,3290.0,,,,,,,1,From Throw In,André Ayew Pelé,3347.0,Right Wing,6,Swansea City,26,['76e90991-71e0-4e3c-b31e-bec2ecb97395'],49,,,,,,,,,,,,,,,,,Swansea City,26,00:01:49.287,Pass,
,,,,,,,,,,,,,,,,,,0.952715,,,,,,,,,,,,,80ff994d-102e-4943-a3d3-bf437a03ee5e,81,,"[44.0, 76.8]",3754180,1,,,,,-0.8358603,,Right Foot,,,"[48.7, 71.6]",,Ground Pass,,7.0092797,,,Jonjo Shelvey,3057.0,,,,,,,1,From Throw In,Federico Fernández,3290.0,Right Center Back,6,Swansea City,26,['f32ec47a-e977-4cf5-a811-898fd2155f76'],50,,,,,,,,,,,,,,,,,Swansea City,26,00:01:50.483,Pass,
,,,,,,,,,,,,,,,,,,1.356505,,,,,,,,,,,,,78c7745c-5000-4e2e-af77-93dc1c8c69b8,85,,"[48.7, 72.2]",3754180,1,,,,,0.13298965,,Right Foot,,,"[78.6, 76.2]",,High Pass,,30.166372,,,Kyle Naughton,3340.0,,,,,,,1,From Throw In,Jonjo Shelvey,3057.0,Left Defensive Midfield,6,Swansea City,26,"['80cfe46c-291d-4564-ae63-6716cfc39d7a', '90f40fc0-ab0f-4c69-b1e1-f2f4c53ea20c']",52,,,,,,,,,,,,,,,,,Swansea City,26,00:01:52.564,Pass,True
,,,,,,,,,,,,,,,,,,1.499147,,,,,,,,,,,,,2cb4446f-cdc3-4648-bf31-1b4ca247fcbf,88,,"[78.6, 76.2]",3754180,1,,,,,-1.3410926,,Left Foot,,,"[83.3, 56.1]",,Low Pass,,20.642189,,,Bafétimbi Gomis,20521.0,,,,,,,1,From Throw In,Kyle Naughton,3340.0,Right Back,6,Swansea City,26,['0b65d05d-9f9d-4c0a-9950-2dfb22fde822'],54,,,,,,,,,,,,,,,,,Swansea City,26,00:01:54.000,Pass,
,,,,,,,,,,,,,,,,,,1.187981,,,,,,,,,,,,,a7d431e6-0643-4a4b-a6b2-8fff870d79f7,93,,"[82.7, 56.3]",3754180,1,,,,,2.9967802,,Right Foot,,,"[73.1, 57.7]",,High Pass,,9.701547,,,André Ayew Pelé,3347.0,,,,,,,1,From Throw In,Bafétimbi Gomis,20521.0,Center Forward,6,Swansea City,26,"['2998cccd-c465-4f2c-8f4d-95af02ababdb', 'a4d7dae5-8cba-4c3b-9f4f-8b2a08bab443']",55,,,,,,,,,,,,,,,,,Swansea City,26,00:01:55.565,Pass,True
,,,,,,,,,,,,,,,,,,1.006146,,,,,,,,,,,,,5cce613a-a04e-4c0c-aa9d-ce5769b18b84,100,,"[65.9, 55.2]",3754180,2,,,,,-0.64697033,,Left Foot,,,"[84.3, 41.3]",,Low Pass,,23.060139,Incomplete,,Danny Graham,4217.0,,,,,,,1,From Throw In,Jeremain Lens,16457.0,Right Midfield,6,Swansea City,26,"['314a6e91-d746-4b83-98fd-47c146803530', 'daab923d-4472-448b-9aaa-40e697fdcfa4']",2,,,,,,,,,,,,,,,,,Sunderland,41,00:02:02.415,Pass,
,,,,,,,,,,,,,,,,,,1.133616,,,,,,,,,,,,,f3115385-7b22-445d-ad35-a96a64baea54,104,,"[37.5, 38.2]",3754180,2,,,,,-1.2560387,,Right Foot,,,"[41.7, 25.3]",,Ground Pass,,13.566503,,,Neil Taylor,9627.0,,,,,,,1,From Throw In,Ashley Williams,3644.0,Left Center Back,6,Swansea City,26,['b6c63327-e9b1-4d56-a8ce-f2bd644d43bc'],4,,,,,,,,,,,,,,,,,Swansea City,26,00:02:04.413,Pass,
,,,,,,,,,,,,,,,,,,1.054006,,,,,,,,,,,,,967e7d64-69a1-4335-a7e2-df65f0e3b20c,108,,"[45.4, 23.0]",3754180,2,,,,,-1.1047564,,Left Foot,,,"[53.8, 6.3]",,Ground Pass,,18.693583,,,Jefferson Antonio Montero Vite,7063.0,,,,,,,1,From Throw In,Neil Taylor,9627.0,Left Back,6,Swansea City,26,['067ea779-e1a6-4505-8f88-a500b3f3ff40'],6,,,,,,,,,,,,,,,,,Swansea City,26,00:02:06.448,Pass,
,,,,,,,,,,,,,,,,,,1.617179,,,,,,,,,,,,,9191bd85-6197-4854-ae5e-f1c9b9134cbf,115,,"[65.8, 4.5]",3754180,2,,,,,1.2695969,,Left Foot,,,"[76.3, 38.3]",,Low Pass,,35.39336,,,André Ayew Pelé,3347.0,,,,,,,1,From Throw In,Jefferson Antonio Montero Vite,7063.0,Left Wing,6,Swansea City,26,['6cf28988-a5ec-4a59-bff3-7b1d66904606'],9,,,,,,,,,,,,,,,,,Swansea City,26,00:02:09.993,Pass,
,,,,,,,,,,,,,,,,,,0.524569,,,,,,,,,,,,,d8bd1aa2-df6f-4389-a87e-177c50ff2b27,118,,"[76.6, 39.1]",3754180,2,,,,,-0.887842,,Left Foot,,,"[81.4, 33.2]",,Low Pass,,7.605919,,,Gylfi Þór Sigurðsson,3944.0,,,,,,,1,From Throw In,André Ayew Pelé,3347.0,Right Wing,6,Swansea City,26,['77aae7d6-73c0-4063-b483-698e6815a8c0'],12,,,,,,,,,,,,,,,,,Swansea City,26,00:02:12.545,Pass,
,,,,,,,,,,,,,,,,,,0.96861,,,,,,,,,,,,,2870d6c6-d2ad-41dc-a378-363abca6b92d,121,,"[81.4, 33.2]",3754180,2,,,,,-2.9280322,,Left Foot,,,"[73.1, 31.4]",,Ground Pass,,8.492938,,,Jonjo Shelvey,3057.0,,,,,,,1,From Throw In,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,6,Swansea City,26,['659811ab-ba11-4c1b-a8b4-096ab3ef6418'],13,,,,,,,,,,,,,,,,,Swansea City,26,00:02:13.812,Pass,
,,,,,,,,,,,,,,,,,,1.107073,,,,,,,,,,,,,38f53592-1b98-4232-8b8d-daf90185632d,129,,"[82.7, 41.0]",3754180,2,,,,,-0.7601934,,Right Foot,,,"[88.8, 35.2]",,Ground Pass,,8.417244,,,Gylfi Þór Sigurðsson,3944.0,,,,,,,1,From Throw In,Jonjo Shelvey,3057.0,Left Defensive Midfield,6,Swansea City,26,"['66f3639c-b8c1-4a84-bf3d-ffca4b3ef57f', 'd6301244-30dd-4ee7-a992-6aec4ec8dd29']",20,,,,,,,,,,,,,,,,,Swansea City,26,00:02:20.977,Pass,True
,,,,,,,,,,,,,,,,,,1.663693,,,,,,,,,,,,,38a7b86b-3ca2-4274-9e24-b035699e20d3,132,,"[86.2, 36.9]",3754180,2,,,,,1.9912488,,Right Foot,,,"[76.9, 57.7]",,Ground Pass,,22.784424,,,Jack Frank Porteous Cork,3462.0,,,,,,,1,From Throw In,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,6,Swansea City,26,['ac4845c4-1fc2-46a0-ac5e-34232110c8d4'],23,,,,,,,,,,,,,,,,,Swansea City,26,00:02:23.148,Pass,
,,,,,,,,,,,,,,,,,,1.509,,,,,,,,,,,,,a5e84d15-5d2f-4d16-90e4-23c513332b89,135,,"[76.9, 58.3]",3754180,2,,,,,1.4367732,,Right Foot,,,"[79.3, 76.1]",,Ground Pass,,17.96107,,,Kyle Naughton,3340.0,,,,,,,1,From Throw In,Jack Frank Porteous Cork,3462.0,Right Defensive Midfield,6,Swansea City,26,['5824ef9f-eded-4895-aa7a-ec9aa5eea45b'],26,,,,,,,,,,,,,,,,,Swansea City,26,00:02:26.313,Pass,
