bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.050867,,,,,,,,,,,,,a3d78f72-8c1b-4cb8-91d6-2916567666d3,17,,,"[46.3, 80.0]",3754036,0,,,,,-0.5995342,,,,"[60.2, 70.5]",,Low Pass,,16.836271,,,Adam Johnson,42902.0,,,,Throw-in,1,From Throw In,Billy Jones,10503.0,Right Back,3,Sunderland,41,['ed53ac3a-90b4-4a6a-b017-a7eb338432d8'],17,,,,,,,,,,,,,,,,,Sunderland,41,00:00:17.505,Pass,
,,,,,,,,,,,,,,,,,1.3724,,,,,,,,,,,,,9204bb65-5725-4b89-8ebe-89634b0db25c,22,,,"[43.0, 0.1]",3754036,0,,,,,2.406153,,,,"[30.4, 11.5]",,Low Pass,,16.991762,,,Joleon Lescott,20285.0,,,,Throw-in,1,From Throw In,Aly Cissokho,27146.0,Left Back,4,Aston Villa,59,['899aaa57-2752-4e60-9675-61c048f9180c'],28,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:28.553,Pass,
,,,,,,,,,,,,,,,,,0.6526,,,,,,,,,,,,,d3e5c757-669e-41eb-893e-5e7db8a0e56a,25,,,"[30.4, 11.5]",3754036,0,,,,,-1.0450279,,Left Foot,,"[35.1, 3.4]",,Ground Pass,,9.364828,,,Aly Cissokho,27146.0,,,,,1,From Throw In,Joleon Lescott,20285.0,Left Center Back,4,Aston Villa,59,['f8697e2c-743f-4f4d-a7d1-405b16765380'],31,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:31.254,Pass,
,,,,,,,,,,,,,,,,,0.7813,,,,,,,,,,,,,375847ef-76be-4cf1-a007-5e9e42c2f258,29,,,"[36.2, 2.1]",3754036,0,,,,,2.5351117,,Left Foot,,"[25.1, 9.8]",,Low Pass,,13.509256,,,Joleon Lescott,20285.0,,,,,1,From Throw In,Aly Cissokho,27146.0,Left Back,4,Aston Villa,59,['a9480035-aa5d-414a-b05f-9570eeb3861f'],32,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:32.384,Pass,
,,,,,,,,,,,,,,,,,1.9007,,,,,,,,,,,,,821d5650-1063-4f88-9491-0c990822e590,32,,,"[22.5, 14.9]",3754036,0,,,,,2.3561945,,Left Foot,,"[7.7, 29.7]",,Ground Pass,,20.93036,,,Bradley Guzan,12608.0,,,,,1,From Throw In,Joleon Lescott,20285.0,Left Center Back,4,Aston Villa,59,['0b26f1a6-30f0-4e11-a2d4-4fe114e6bd9e'],35,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:35.060,Pass,
,,,,,,,,,,,,,,,,,3.266843,,,,,,,,,,,,,a1df0e6f-4276-4c76-865b-ec578b3898dc,35,,,"[9.5, 36.3]",3754036,0,,,,,0.6589777,,Left Foot,,"[56.5, 72.7]",,High Pass,,59.44712,Incomplete,,Leandro Bacuna,9533.0,,,,,1,From Throw In,Bradley Guzan,12608.0,Goalkeeper,4,Aston Villa,59,"['1285d736-a3be-4259-9db3-8cf9bcbc3963', 'f8e0d651-24c5-4e4b-89f9-1bc3f04d62dc']",39,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:39.120,Pass,
,,,,,,,,,,,,,,,,,4.727837,,,,,,,,,,,,,b4b7fa62-1c79-4ca4-b2d2-80e47dced115,39,,,"[65.7, 8.5]",3754036,0,,,,,0.9545981,,Left Foot,,"[105.5, 64.7]",,High Pass,,68.86567,Incomplete,,Duncan Watmore,22281.0,,True,,,1,Regular Play,Patrick van Aanholt,3321.0,Left Back,5,Sunderland,41,"['6e448b29-5cae-4259-9532-705c0d91dceb', '92e6545c-aef9-4a2a-ba5f-7ccae57e7832']",43,,,,,,,,,,,,,,,,,Sunderland,41,00:00:43.244,Pass,
,,,,,,,,,,,,,,,,,0.917085,,,,,,,,,,,,,d987cace-97e8-4abb-8bb1-256e432c8832,43,,,"[96.3, 80.0]",3754036,0,,,,,-1.7950311,,,,"[93.7, 68.6]",,Low Pass,,11.692733,,,Adam Johnson,42902.0,,,,Throw-in,1,From Throw In,Billy Jones,10503.0,Right Back,6,Sunderland,41,['afc77286-2fbe-409d-8161-d306fc36489b'],59,,,,,,,,,,,,,,,,,Sunderland,41,00:00:59.605,Pass,
,,,,,,,,,,,,,,,,,1.190918,,,,,,,,,,,,,6901f648-e332-44b4-8416-3bc2158734e6,46,,,"[94.6, 68.8]",3754036,1,,,,,0.90675014,,Left Foot,,"[100.0, 75.7]",,Ground Pass,,8.761849,,,Billy Jones,10503.0,,,,,1,From Throw In,Adam Johnson,42902.0,Center Attacking Midfield,6,Sunderland,41,['fe5eb6f9-688b-498f-bd17-ba6a322b362c'],0,,,,,,,,,,,,,,,,,Sunderland,41,00:01:00.602,Pass,
,,,,,,,,,,,,,,,,,1.673125,,,,,,,,,,,,,bb548470-10fa-4670-abba-f3a718684ef4,49,,,"[100.0, 75.4]",3754036,1,,,,,-1.3357841,,Right Foot,True,"[106.8, 47.0]",,High Pass,,29.20274,Incomplete,,Jermain Defoe,3337.0,,,,,1,From Throw In,Billy Jones,10503.0,Right Back,6,Sunderland,41,"['4504ee0d-ce98-458e-877b-c2c2cd507a06', 'c8810fff-1825-4095-ab1b-dba912c21498']",2,,,,,,,,,,,,,,,,,Sunderland,41,00:01:02.469,Pass,
,,,,,,,,,,,,,,,,,1.597996,,,,,,,,,,,,,a6175a0f-4692-41d4-aefc-8c5b00d8a695,53,,,"[29.1, 31.8]",3754036,1,,,,,2.8559709,,Head,,"[16.5, 35.5]",,Low Pass,,13.132022,,,Joleon Lescott,20285.0,,,,Recovery,1,Regular Play,Carles Gil de Pareja Vicent,6800.0,Right Wing,7,Aston Villa,59,['1249f48a-c281-4c4d-a77c-ffa65a0d83c4'],5,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:05.809,Pass,
,,,,,,,,,,,,,,,,,2.122898,,,,,,,,,,,,,3e06c4cf-8b9a-4c78-bc4d-ddad1841d8c6,57,,,"[15.7, 35.5]",3754036,1,,,,,-0.28557923,,Right Foot,,"[50.1, 25.4]",,High Pass,,35.85206,,,Rudy Gestede,19362.0,,,,,1,Regular Play,Joleon Lescott,20285.0,Left Center Back,7,Aston Villa,59,"['211e01ac-5aa7-4ba7-a510-080f2be6bbd4', '40bfa0c0-4dc3-47c0-8187-4c75e9449123']",7,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:07.427,Pass,True
,,,,,,,,,,,,,,,,,0.78,,,,,,,,,,,,,b4931bf4-6fac-43e2-890a-254392211dac,61,,,"[50.1, 18.6]",3754036,1,,,,,-2.7059097,,Right Foot,,"[38.5, 13.2]",,Ground Pass,,12.795312,,,Jordan Veretout,7153.0,,,,,1,Regular Play,Rudy Gestede,19362.0,Center Forward,7,Aston Villa,59,"['3e43d1e9-fbe7-415f-a5d1-99315e920d97', '4ba2de84-bee7-4bcf-8e0d-702d94f4c39d']",10,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:10.535,Pass,True
,,,,,,,,,,,,,,,,,0.858071,,,,,,,,,,,,,586d7c54-dd45-4cdc-94f2-76412ff069ae,64,,,"[45.8, 12.6]",3754036,1,,,,,0.008129902,,Right Foot,,"[70.4, 12.8]",,Ground Pass,,24.600813,Incomplete,,Jack Grealish,9638.0,,,,,1,Regular Play,Jordan Veretout,7153.0,Left Center Midfield,7,Aston Villa,59,"['27af55f3-2286-455a-8774-7f29171f8a60', '649a8a75-9c29-4ba4-ba8f-d5c8c0efe5ff']",13,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:13.123,Pass,
,,,,,,,,,,,,,,,,,1.615291,,,,,,,,,,,,,d17edac8-b05f-4a58-b946-704a330fa04f,68,,,"[56.1, 60.9]",3754036,1,,,,,1.412556,,Left Foot,,"[57.6, 70.3]",,Ground Pass,,9.518929,,,Billy Jones,10503.0,,,,Recovery,1,Regular Play,Lee Cattermole,10783.0,Right Defensive Midfield,8,Sunderland,41,"['011d4d80-7f21-4085-9cdf-2d7eb270a2f5', '0940f8c8-903c-43e9-9dfb-73587ddaca3d']",15,,,,,,,,,,,,,,,,,Sunderland,41,00:01:15.949,Pass,True
,,,,,,,,,,,,,,,,,1.456797,,,,,,,,,,,,,57458db2-7777-425b-b3c5-b463adcfc9fb,71,,,"[61.9, 73.9]",3754036,1,,,,,-0.4452071,,Right Foot,,"[81.6, 64.5]",,Ground Pass,,21.827734,,,Duncan Watmore,22281.0,,,,,1,Regular Play,Billy Jones,10503.0,Right Back,8,Sunderland,41,['3b444ae9-256b-460b-9c35-9e61980802b6'],18,,,,,,,,,,,,,,,,,Sunderland,41,00:01:18.736,Pass,
,,,,,,,,,,,,,,,,,1.1765,,,,,,,,,,,,,ac6abd29-603a-475a-95a9-ac52e4258f2f,80,,,"[32.1, 28.0]",3754036,1,,,,,-1.302566,,Right Foot,,"[36.8, 10.9]",,Ground Pass,,17.734148,,,Jordan Veretout,7153.0,,,,,1,Regular Play,Idrissa Gana Gueye,3436.0,Center Defensive Midfield,9,Aston Villa,59,"['8cd23f34-2748-4ecd-bc63-148b677047ec', 'bfcc6e26-ffd3-4930-ae23-aa7b393bf9e3']",25,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:25.017,Pass,True
,,,,,,,,,,,,,,,,,0.9191,,,,,,,,,,,,,50740d58-8e4b-454f-9d1d-8e1cc6bf23d7,84,,,"[33.0, 11.7]",3754036,1,,,,,2.7136443,,Right Foot,,"[21.6, 16.9]",,Ground Pass,,12.529964,,,Aly Cissokho,27146.0,,,,,1,Regular Play,Jordan Veretout,7153.0,Left Center Midfield,9,Aston Villa,59,['c4c8c924-01e4-4b9a-bb3a-4f9dda144a26'],27,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:27.884,Pass,
,,,,,,,,,,,,,,,,,1.761897,,,,,,,,,,,,,45e3bf01-5d90-487b-9bf6-ba13c0e8bd5f,87,,,"[21.6, 16.9]",3754036,1,,,,,0.4614474,,Left Foot,,"[58.0, 35.0]",,High Pass,,40.651814,,,Rudy Gestede,19362.0,,,,,1,Regular Play,Aly Cissokho,27146.0,Left Back,9,Aston Villa,59,['b920f9b3-e0ee-4617-9311-fd8f9ce3e95c'],28,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:28.843,Pass,
,,,,,,,,,,,,,,,,,2.243468,,,,,,,,,,,,,729717d7-b760-4740-9505-efed957bb72c,93,,,"[51.0, 17.9]",3754036,1,,,,,2.651245,,Left Foot,,"[37.7, 25.0]",,Ground Pass,,15.076471,,,Wes Brown,40366.0,,,,,1,Regular Play,Patrick van Aanholt,3321.0,Left Back,10,Sunderland,41,['b5930c35-8b23-42e0-b5a3-db3f58468abf'],35,,,,,,,,,,,,,,,,,Sunderland,41,00:01:35.927,Pass,
,,,,,,,,,,,,,,,,,1.962976,,,,,,,,,,,,,57a32686-eb74-4b00-9763-da3d613abefa,96,,,"[36.0, 30.3]",3754036,1,,,,,1.4812925,,Right Foot,,"[38.8, 61.5]",,Ground Pass,,31.32539,,,John O''Shea,16890.0,,,,,1,Regular Play,Wes Brown,40366.0,Left Center Back,10,Sunderland,41,['4991b093-3f66-4a50-ac2e-e582631384e9'],39,,,,,,,,,,,,,,,,,Sunderland,41,00:01:39.251,Pass,
,,,,,,,,,,,,,,,,,1.376175,,,,,,,,,,,,,c8720410-6ee3-44f6-8fc1-064095beaa89,99,,,"[39.2, 60.9]",3754036,1,,,,,-0.64205813,,Right Foot,,"[50.3, 52.6]",,Ground Pass,,13.860014,,,Lee Cattermole,10783.0,,,,,1,Regular Play,John O''Shea,16890.0,Right Center Back,10,Sunderland,41,['5838885d-8903-481c-8448-41d38da0f1de'],42,,,,,,,,,,,,,,,,,Sunderland,41,00:01:42.253,Pass,
,,,,,,,,,,,,,,,,,2.321806,,,,,,,,,,,,,5ec83731-ac08-475b-8150-a1f9ddff33ff,102,,,"[50.3, 52.6]",3754036,1,,,,,-2.0441523,,Right Foot,,"[37.7, 28.0]",,Ground Pass,,27.639103,,,Wes Brown,40366.0,,,,,1,Regular Play,Lee Cattermole,10783.0,Right Defensive Midfield,10,Sunderland,41,['b42dc3bf-a589-4c45-9ee9-0d97e76727cb'],43,,,,,,,,,,,,,,,,,Sunderland,41,00:01:43.709,Pass,
,,,,,,,,,,,,,,,,,1.865886,,,,,,,,,,,,,27f27286-4dd8-4f02-9405-d6f0739ffb8c,105,,,"[38.3, 27.7]",3754036,1,,,,,-0.77948105,,Right Foot,,"[63.8, 2.5]",,Low Pass,,35.85094,,,Patrick van Aanholt,3321.0,,,,,1,Regular Play,Wes Brown,40366.0,Left Center Back,10,Sunderland,41,['a422c797-19a5-4460-8a32-697372842bdf'],46,,,,,,,,,,,,,,,,,Sunderland,41,00:01:46.922,Pass,
,,,,,,,,,,,,,,,,,1.730758,,,,,,,,,,,,,71e723a9-7351-46a4-88c0-07641fc9a6b3,108,,,"[64.0, 3.4]",3754036,1,,,,,2.6989,,Left Foot,,"[50.5, 9.8]",,Ground Pass,,14.940214,,,Yann Gérard M''Vila,4429.0,,,,,1,Regular Play,Patrick van Aanholt,3321.0,Left Back,10,Sunderland,41,['37e5cb64-54c2-45a8-95a3-779c2c49dba3'],50,,,,,,,,,,,,,,,,,Sunderland,41,00:01:50.909,Pass,
,,,,,,,,,,,,,,,,,1.168157,,,,,,,,,,,,,9608bdb1-106d-4952-bb40-e612f4f2240c,111,,,"[52.0, 15.5]",3754036,1,,,,,0.95385444,,Right Foot,,"[64.2, 32.7]",,Ground Pass,,21.087437,,,Lee Cattermole,10783.0,,,,,1,Regular Play,Yann Gérard M''Vila,4429.0,Left Defensive Midfield,10,Sunderland,41,['62f4bc08-ecf0-44cb-b1f9-8c82ea4406ea'],53,,,,,,,,,,,,,,,,,Sunderland,41,00:01:53.870,Pass,
,,,,,,,,,,,,,,,,,0.828786,,,,,,,,,,,,,51f81c39-8e47-4e92-8ddd-3453cc0aa050,114,,,"[64.2, 32.7]",3754036,1,,,,,-1.4323436,,Right Foot,,"[65.9, 20.5]",,Ground Pass,,12.317873,,,Yann Gérard M''Vila,4429.0,,,,,1,Regular Play,Lee Cattermole,10783.0,Right Defensive Midfield,10,Sunderland,41,['9de84ba2-2f95-4438-9ed6-e101d2b76d81'],55,,,,,,,,,,,,,,,,,Sunderland,41,00:01:55.158,Pass,
,,,,,,,,,,,,,,,,,1.62842,,,,,,,,,,,,,db44a780-3ff6-4838-97c6-8659765532fd,117,,,"[65.9, 20.5]",3754036,1,,,,,-0.984376,,Right Foot,,"[75.6, 5.9]",,Ground Pass,,17.528547,,,Patrick van Aanholt,3321.0,,,,,1,Regular Play,Yann Gérard M''Vila,4429.0,Left Defensive Midfield,10,Sunderland,41,['a6f5c596-7fd0-4f73-848a-24a45a8e1d26'],56,,,,,,,,,,,,,,,,,Sunderland,41,00:01:56.130,Pass,
,,,,,,,,,,,,,,,,,2.093292,,,,,,,,,,,,,5c54a651-ab93-4e6b-a7da-83944f6df5a2,120,,,"[90.5, 17.7]",3754036,1,,,,,0.15264933,,Left Foot,,"[110.0, 20.7]",,Ground Pass,,19.72942,,,Fabio Borini,7171.0,,,,,1,Regular Play,Patrick van Aanholt,3321.0,Left Back,10,Sunderland,41,['05a4380c-5cf2-4a73-8c92-544a93ee71a8'],59,,,,,,,,,,,,,,,,,Sunderland,41,00:01:59.827,Pass,
,,,,,,,,,,,,,,,,,0.863566,,,,,,,,,,,,,7b091d11-88ef-467e-82a1-3a55b23f6b69,123,,,"[111.7, 19.6]",3754036,2,,,,,-2.4353936,,Right Foot,,"[104.9, 13.8]",,Ground Pass,,8.937561,,,Patrick van Aanholt,3321.0,,,,,1,Regular Play,Fabio Borini,7171.0,Left Wing,10,Sunderland,41,['8362236c-67d7-4c12-87c7-91cf84cc988c'],2,,,,,,,,,,,,,,,,,Sunderland,41,00:02:02.000,Pass,
,,,,,,,,,,,,,,,,,1.231054,,,,,,,,,,,,,78c27d4c-2ee1-46ea-8d59-ecc2ee21034f,126,,,"[104.9, 13.8]",3754036,2,,,,,1.2864763,,Left Foot,True,"[111.3, 35.7]",,High Pass,,22.816004,Incomplete,,Jermain Defoe,3337.0,,,,,1,Regular Play,Patrick van Aanholt,3321.0,Left Back,10,Sunderland,41,"['c76dd48f-a4ef-458c-aaeb-91d3a81ba17f', 'eb0d12db-c3f5-44dc-b32a-cd793f340da8']",2,,,,,,,,,,,,,,,,,Sunderland,41,00:02:02.944,Pass,
,,,,,,,,,,,,,,,,,0.666592,,,,,,,,,,,,,f028c5c4-554c-4e96-9d35-99c8d73d242d,135,,,"[92.0, 7.6]",3754036,2,,,,,1.4402303,,Left Foot,,"[93.3, 17.5]",,Ground Pass,,9.984989,,,Fabio Borini,7171.0,,,,,1,Regular Play,Patrick van Aanholt,3321.0,Left Back,10,Sunderland,41,['ab377c8d-4517-4756-9e1f-0f1d0bde77a3'],11,,,,,,,,,,,,,,,,,Sunderland,41,00:02:11.852,Pass,
,,,,,,,,,,,,,,,,,0.851424,,,,,,,,,,,,,8f755ab5-3ae6-40f1-a8dd-e27b4c9ab365,138,,,"[94.0, 17.7]",3754036,2,,,,,2.0557678,,Right Foot,,"[85.2, 34.4]",,Ground Pass,,18.876705,,,Adam Johnson,42902.0,,,,,1,Regular Play,Fabio Borini,7171.0,Left Wing,10,Sunderland,41,['c7d0a89c-8931-4194-894f-10d9b0827556'],14,,,,,,,,,,,,,,,,,Sunderland,41,00:02:14.377,Pass,
,,,,,,,,,,,,,,,,,0.736831,,,,,,,,,,,,,0466519b-33fe-48b0-96f2-c091a06a1f62,141,,,"[84.8, 33.5]",3754036,2,,,,,-2.5264065,,Left Foot,,"[77.3, 28.2]",,Ground Pass,,9.1836815,,,Lee Cattermole,10783.0,,,,,1,Regular Play,Adam Johnson,42902.0,Center Attacking Midfield,10,Sunderland,41,['a128bff1-ef02-45e3-8f05-570fced1e261'],16,,,,,,,,,,,,,,,,,Sunderland,41,00:02:16.182,Pass,
