50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.744505,,,,,,,,,,,,,159be324-22aa-4d82-af17-1607530449af,3072,,"[1.8, 43.2]",3754244,92,,,,0.60185856,,Keeper Arm,,,,"[41.4, 70.4]",,High Pass,,48.04165,Incomplete,Nathan Redmond,3286.0,,,,,,,2,From Keeper,John Ruddy,23635.0,Goalkeeper,195,Norwich City,56,"['2dd217e9-57ea-442f-8c9f-4d2eeb4c4feb', '76decbdf-785e-4a17-b3dd-9bd5a59c8b58']",43,,,,,,,,,,,,,,,,Norwich City,56,00:47:43.381,Pass,
,,,,,,,,,,,,,,,,,1.229231,,,,,,,,,,,,,41e8369d-7683-47c4-a301-0ae7c8b50e53,3076,,"[99.8, 15.4]",3754244,92,,,,1.1006658,,Left Foot,True,,,"[112.3, 40.0]",,Low Pass,,27.593658,Incomplete,,,,,,,,,2,Regular Play,Pedro Mba Obiang Avomo,3897.0,Left Defensive Midfield,196,West Ham United,40,['cff5e068-8e0b-4765-9ebb-42e1bc786379'],48,,,,,,,,,,,,,,,,West Ham United,40,00:47:48.742,Pass,
,,,,,,,,,,,,,,,,,1.529771,,,,,,,,,,,,,64d0b3cc-fd21-48da-aa36-f6060db711c2,3078,,"[120.0, 0.1]",3754244,93,,,,1.8114923,,Right Foot,,,,"[111.9, 33.1]",,High Pass,True,33.979553,Incomplete,James Collins,3482.0,,,,Inswinging,,Corner,2,From Corner,Dimitri Payet,3491.0,Center Attacking Midfield,197,West Ham United,40,"['4466b893-cb58-45cd-b435-5c932e280ac7', 'f207f616-7013-4f45-a48c-3362c06f418a']",18,,,,,,,,,,,,,,,,West Ham United,40,00:48:18.370,Pass,
,,,,,,,,,,,,,,,,,2.308384,,,,,,,,,,,,,b33b8d74-8526-4223-803b-fd132c9bdfa5,3087,,"[43.3, 3.3]",3754244,93,,,,2.3825042,,Left Foot,,,,"[19.9, 25.5]",,Ground Pass,,32.255234,,Adrián San Miguel del Castillo,3623.0,,,,,,,2,From Corner,Aaron Cresswell,3062.0,Left Back,197,West Ham United,40,['f51bf8b2-f033-4516-beac-5e7db1271eca'],31,,,,,,,,,,,,,,,,West Ham United,40,00:48:31.354,Pass,
,,,,,,,,,,,,,,,,,3.801119,,,,,,,,,,,,,e9476d7a-1cde-4e8e-ae24-a7103c67923d,3090,,"[21.5, 25.5]",3754244,93,,,,-0.051500812,,Right Foot,,,,"[89.4, 22.0]",,High Pass,,67.99014,,Andy Carroll,4271.0,,,,,,,2,From Corner,Adrián San Miguel del Castillo,3623.0,Goalkeeper,197,West Ham United,40,['2ed119d6-a575-4cee-9180-5e99ee94a022'],34,,,,,,,,,,,,,,,,West Ham United,40,00:48:34.999,Pass,
,,,,,,,,,,,,,,,,,1.495325,,,,,,,,,,,,,244b73b8-cbb0-42f7-9114-aa5a47faefc6,3092,,"[89.4, 21.8]",3754244,93,,,True,0.8909947,,,,,,"[99.1, 33.8]",,Low Pass,,15.430165,Incomplete,,,,,,,,,2,From Corner,Andy Carroll,4271.0,Center Forward,197,West Ham United,40,"['365947a5-3a20-407e-9fc2-980befa5473d', 'ab420009-8fed-42a2-88b9-d7ba578cbd56']",38,,,,,,,,,,,,,,,,West Ham United,40,00:48:38.800,Pass,True
,,,,,,,,,,,,,,,,,2.691368,,,,,,,,,,,,,ab420009-8fed-42a2-88b9-d7ba578cbd56,3094,,"[21.0, 46.3]",3754244,93,,,,-0.11691404,,Left Foot,,,,"[50.8, 42.8]",,High Pass,,30.004833,,Graham Dorrans,16334.0,,,,,,Recovery,2,From Corner,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,197,West Ham United,40,"['244b73b8-cbb0-42f7-9114-aa5a47faefc6', 'bb548ae1-631a-4a95-b493-fb6140132efe']",40,,,,,,,,,,,,,,,,Norwich City,56,00:48:40.295,Pass,
,,,,,,,,,,,,,,,,,1.995067,,,,,,,,,,,,,e6389788-a9d5-4afe-b96a-30ff4eb221e0,3096,,"[50.8, 42.7]",3754244,93,,,,-0.60032594,,Head,,,,"[63.8, 33.8]",,High Pass,,15.754682,Incomplete,Dieumerci Mbokani Bezua,23663.0,,,,,,,2,From Corner,Graham Dorrans,16334.0,Center Attacking Midfield,197,West Ham United,40,"['19e4e264-e39d-4833-a148-1ede37490f32', 'a88d781a-c2df-40eb-bf45-76dbcf000357']",42,,,,,,,,,,,,,,,,Norwich City,56,00:48:42.987,Pass,
,,,,,,,,,,,,,,,,,2.014832,,,,,,,,,,,,,19e4e264-e39d-4833-a148-1ede37490f32,3099,,"[56.3, 46.3]",3754244,93,,,True,0.7890345,,,,,,"[70.0, 60.1]",,Low Pass,,19.445564,Incomplete,,,,,,,,Recovery,2,From Corner,Pedro Mba Obiang Avomo,3897.0,Left Defensive Midfield,197,West Ham United,40,"['0ed7dc3c-4d9d-422e-9d57-dab08f66e749', 'ae60feff-711c-4481-a509-7f21fc5d7033', 'e6389788-a9d5-4afe-b96a-30ff4eb221e0']",44,,,,,,,,,,,,,,,,West Ham United,40,00:48:44.982,Pass,True
,,,,,,,,,,,,,,,,,0.827858,,,,,,,,,,,,,ae60feff-711c-4481-a509-7f21fc5d7033,3100,,"[50.1, 20.0]",3754244,93,,,,-0.40987512,,Left Foot,,,,"[64.6, 13.7]",,Ground Pass,,15.809491,Incomplete,Dieumerci Mbokani Bezua,23663.0,,,,,,Recovery,2,From Corner,Robert Brady,10967.0,Left Back,197,West Ham United,40,"['19e4e264-e39d-4833-a148-1ede37490f32', '9775a17c-6501-41e7-883c-b480caba2a17', 'd1daa620-f772-4e52-8027-4794df33b2de']",46,,,,,,,,,,,,,,,,Norwich City,56,00:48:46.997,Pass,
,,,,,,,,,,,,,,,,,2.491038,,,,,,,,,,,,,3f435556-b634-42ae-98f1-34991c92efba,3105,,"[54.9, 65.3]",3754244,93,,,,-0.2489627,,Right Foot,,,,"[90.3, 56.3]",,High Pass,,36.526154,Incomplete,Emmanuel Emenike,128704.0,,,,,,,2,From Corner,Samuel Mark Byram,3586.0,Right Back,197,West Ham United,40,"['013473df-8dff-45cd-894a-c75cb1be8930', 'b1c4dac4-7b14-492b-854f-58bcf4f7ca2f', 'f08eadc6-f9d7-4b91-b3b7-741c7885e8e2']",49,,,,,,,,,,,,,,,,West Ham United,40,00:48:49.547,Pass,True
,,,,,,,,,,,,,,,,,2.421227,,,,,,,,,,,,,f08eadc6-f9d7-4b91-b3b7-741c7885e8e2,3107,,"[29.8, 23.8]",3754244,93,,,,0.016665123,,Head,,,,"[41.8, 24.0]",,Low Pass,,12.001667,,Graham Dorrans,16334.0,,,,,,Recovery,2,Regular Play,Martin Olsson,3576.0,Left Midfield,198,Norwich City,56,"['3f435556-b634-42ae-98f1-34991c92efba', '92525970-6639-4fe0-93d1-656fde5b7c7e']",52,,,,,,,,,,,,,,,,Norwich City,56,00:48:52.038,Pass,
,,,,,,,,,,,,,,,,,1.171944,,,,,,,,,,,,,6a45ac84-2330-412a-8411-f564322adfc4,3110,,"[33.8, 21.7]",3754244,93,,,,2.241318,,Right Foot,,,,"[24.6, 33.3]",,Ground Pass,,14.805405,,Timm Klose,9461.0,,,,,,,2,Regular Play,Graham Dorrans,16334.0,Center Attacking Midfield,198,Norwich City,56,['cf95b547-41c7-4830-a4df-2275fd42e3a3'],55,,,,,,,,,,,,,,,,Norwich City,56,00:48:55.471,Pass,
,,,,,,,,,,,,,,,,,2.005576,,,,,,,,,,,,,60c8ffa3-f11f-4e4f-9183-1dd886c6e1e3,3113,,"[22.0, 30.2]",3754244,93,,,,-0.21093777,,Left Foot,,,,"[65.9, 20.8]",,High Pass,,44.8951,,Dieumerci Mbokani Bezua,23663.0,,,,,,,2,Regular Play,Timm Klose,9461.0,Right Center Back,198,Norwich City,56,['e7a4cccb-3786-479c-bd6d-db4e4ce73737'],57,,,,,,,,,,,,,,,,Norwich City,56,00:48:57.910,Pass,
,,,,,,,,,,,,,,,,,0.916906,,,,,,,,,,,,,672b406b-0be4-447c-9faf-ca11100d3fc4,3117,,"[64.1, 21.5]",3754244,94,,,,1.7607846,,Left Foot,,,,"[62.6, 29.3]",,Low Pass,,7.942921,,Jonathan Howson,9578.0,,,,,,,2,Regular Play,Dieumerci Mbokani Bezua,23663.0,Center Forward,198,Norwich City,56,['9626de15-fd5e-4f56-8e59-69e1630b8d96'],0,,,,,,,,,,,,,,,,Norwich City,56,00:49:00.194,Pass,
,,,,,,,,,,,,,,,,,2.887414,,,,,,,,,,,,,dcffaf3d-e8b2-43e2-a89c-c362e6662463,3128,,"[84.6, 38.2]",3754244,94,,,,-0.7788337,,Right Foot,,,,"[107.6, 15.5]",,Ground Pass,,32.315475,,Jonathan Howson,9578.0,,,,,,,2,Regular Play,Dieumerci Mbokani Bezua,23663.0,Center Forward,198,Norwich City,56,['8f1718ab-b952-4a8d-a79c-98bbbba31b56'],5,,,,,,,,,,,,,,,,Norwich City,56,00:49:05.470,Pass,
,,,,,,,,,,,,,,,,,1.157484,,,,,,,,,,,,,fcb4618d-5be7-47b2-a864-c873b8e5e413,3131,,"[110.4, 11.5]",3754244,94,,,,2.5422528,,Right Foot,,,,"[100.3, 18.4]",,Ground Pass,,12.231925,,Robert Brady,10967.0,,,,,,,2,Regular Play,Jonathan Howson,9578.0,Left Center Midfield,198,Norwich City,56,['80e9f0fb-cd87-48f8-b275-11f4dab848f4'],10,,,,,,,,,,,,,,,,Norwich City,56,00:49:10.757,Pass,
,,,,,,,,,,,,,,,,,2.633541,,,,,,,,,,,,,805cde36-06e9-4103-a5cd-c2dfc3f2f025,3134,,"[99.5, 18.4]",3754244,94,,,,1.1413559,,Left Foot,,,,"[114.2, 50.5]",,High Pass,,35.305805,Incomplete,Dieumerci Mbokani Bezua,23663.0,,,,,,,2,Regular Play,Robert Brady,10967.0,Left Back,198,Norwich City,56,"['3d2da07a-ad07-4104-b58c-c500fe741553', 'de5c73ff-7911-4deb-9ed1-aa5e3d8ac0ae']",12,,,,,,,,,,,,,,,,Norwich City,56,00:49:12.098,Pass,
,,,,,,,,,,,,,,,,,5.85367,,,,,,,,,,,,,d1714317-b394-431d-bd9a-53eede776b01,3138,,"[12.1, 33.4]",3754244,94,,,,0.43198398,,Drop Kick,,,,"[57.0, 54.1]",,High Pass,,49.441887,,Emmanuel Emenike,128704.0,,,,,,,2,From Counter,Adrián San Miguel del Castillo,3623.0,Goalkeeper,199,West Ham United,40,['4d488894-58b0-47f8-9a6f-fb17db52c153'],16,,,,,,,,,,,,,,,,West Ham United,40,00:49:16.871,Pass,
,,,,,,,,,,,,,,,,,0.957539,,,,,,,,,,,,,e658160d-7d9e-4b3a-8202-89a867c53c4d,3140,,"[57.0, 54.1]",3754244,94,,,,-0.42483217,,Head,,,,"[61.2, 52.2]",,High Pass,,4.609772,,Andy Carroll,4271.0,,,,,,,2,From Counter,Emmanuel Emenike,128704.0,Right Wing,199,West Ham United,40,['c4987403-1c76-48e6-9b8c-0c22c6060835'],22,,,,,,,,,,,,,,,,West Ham United,40,00:49:22.725,Pass,
,,,,,,,,,,,,,,,,,3.050956,,,,,,,,,,,,,1a4c308d-7448-4e51-b753-41554f836d8e,3146,,"[59.5, 30.2]",3754244,94,,,,-2.4863734,,Right Foot,,,,"[39.2, 14.6]",,Low Pass,,25.601757,,Martin Olsson,3576.0,,,,,,Recovery,2,Regular Play,Gary O''Neil,9452.0,Right Center Midfield,200,Norwich City,56,"['1f23c169-f63f-40c6-8446-1ac429064d3a', 'b58ef77c-39cc-4f38-af3b-05a71ecca1f9']",24,,,,,,,,,,,,,,,,Norwich City,56,00:49:24.545,Pass,True
,,,,,,,,,,,,,,,,,2.341225,,,,,,,,,,,,,85ad20b7-8a9e-44d7-9bfa-682dc3dbcf68,3149,,"[39.2, 14.4]",3754244,94,,,,2.8851297,,Right Foot,,,,"[10.6, 21.9]",,Ground Pass,,29.567043,,John Ruddy,23635.0,,,,,,,2,Regular Play,Martin Olsson,3576.0,Left Midfield,200,Norwich City,56,['155f2cf0-df76-4091-ad35-27e0466ee464'],27,,,,,,,,,,,,,,,,Norwich City,56,00:49:27.961,Pass,
,,,,,,,,,,,,,,,,,4.918107,,,,,,,,,,,,,98b99b51-57e5-4cfd-bfdb-e6ae5359e49b,3152,,"[10.6, 21.9]",3754244,94,,,,0.14474855,,Left Foot,,,,"[74.4, 31.2]",,High Pass,,64.47426,Incomplete,Dieumerci Mbokani Bezua,23663.0,,,,,,,2,Regular Play,John Ruddy,23635.0,Goalkeeper,200,Norwich City,56,"['0c58e99d-cc57-4b40-9b01-f17419705e67', '9ead26cd-0200-4fe1-8936-799029757bae']",30,,,,,,,,,,,,,,,,Norwich City,56,00:49:30.366,Pass,
,,,,,,,,,,,,,,,,,1.652975,,,,,,,,,,,,,0c58e99d-cc57-4b40-9b01-f17419705e67,3155,,"[45.7, 48.9]",3754244,94,,,True,-1.849096,,,,,,"[44.5, 44.7]",,High Pass,,4.368066,,Angelo Obinze Ogbonna,3843.0,,,,,,Recovery,2,Regular Play,Pedro Mba Obiang Avomo,3897.0,Left Defensive Midfield,200,Norwich City,56,"['2bbf8074-562a-4e5f-82d6-a69a5e2fb0e2', '3130d399-0e84-47e8-870a-6cf3538a3b7e', '98b99b51-57e5-4cfd-bfdb-e6ae5359e49b']",35,,,,,,,,,,,,,,,,West Ham United,40,00:49:35.284,Pass,True
,,,,,,,,,,,,,,,,,2.817656,,,,,,,,,,,,,c1a383b9-bd63-4f59-b4fd-88f5fcace53b,3157,,"[44.7, 45.2]",3754244,94,,,,0.8230148,,Left Foot,,,,"[62.6, 64.5]",,High Pass,,26.322994,Incomplete,,,,,,,,,2,Regular Play,Angelo Obinze Ogbonna,3843.0,Left Center Back,200,Norwich City,56,['49e5a9b0-c365-418e-97ee-850530916e06'],36,,,,,,,,,,,,,,,,West Ham United,40,00:49:36.937,Pass,
,,,,,,,,,,,,,,,,,2.030282,,,,,,,,,,,,,325cea7e-6116-47cd-a11c-277f9495b73c,3160,,"[58.6, 15.3]",3754244,94,,,,0.43508396,,Left Foot,,,,"[94.1, 31.8]",,Low Pass,,39.14716,Incomplete,Nathan Redmond,3286.0,,,,,,,2,Regular Play,Robert Brady,10967.0,Left Back,200,Norwich City,56,"['0708c967-0378-4142-aa80-a3473249ebea', '50b71aac-f8c2-475b-a875-2452fc8afe5f']",40,,,,,,,,,,,,,,,,Norwich City,56,00:49:40.490,Pass,
,,,,,,,,,,,,,,,,,1.685306,,,,,,,,,,,,,cff96295-dc54-4d00-8f71-d92271013bf1,3165,,"[97.2, 51.7]",3754244,94,,,,-2.0269628,,Right Foot,,,,"[89.3, 35.6]",,Ground Pass,,17.933767,,Graham Dorrans,16334.0,,,,,,,2,Regular Play,Dieumerci Mbokani Bezua,23663.0,Center Forward,200,Norwich City,56,['ecbf8234-d6de-448f-9ac8-64f21bffe56c'],50,,,,,,,,,,,,,,,,Norwich City,56,00:49:50.447,Pass,
,,,,,,,,,,,,,,,,,2.039677,,,,,,,,,,,,,39e37dd3-d990-47ba-ab2f-b6746ffbf00e,3170,,"[96.5, 49.4]",3754244,94,,,,0.19150172,,Right Foot,,,,"[116.1, 53.2]",,Ground Pass,,19.96497,,Russell Martin,21212.0,,,,,,,2,Regular Play,Graham Dorrans,16334.0,Center Attacking Midfield,200,Norwich City,56,['d1cb7956-ecb0-4a97-bfe0-5d4e80e336d4'],56,,,,,,,,,,,,,,,,Norwich City,56,00:49:56.730,Pass,
,,,,,,,,,,,,,,,,,1.143123,,,,,,,,,,,,,54fa4918-745b-420a-8ab0-a3db047acb87,3175,,"[99.6, 38.2]",3754244,95,,,,-0.4636476,a33ece10-f9e6-4e59-a92a-43f86fd4d246,Right Foot,,,,"[106.2, 34.9]",,Ground Pass,,7.3790245,,Nathan Redmond,3286.0,True,,,,,Interception,2,Regular Play,Graham Dorrans,16334.0,Center Attacking Midfield,200,Norwich City,56,['9f98ac5e-4658-483e-9176-420d79ccbfe4'],2,,,,,,,,,,,,,,,,Norwich City,56,00:50:02.098,Pass,
,,,,,,,,,,,,,,,,,2.109888,,,,,,,,,,,,,e8835e8e-b153-4677-971f-296cc7909a3a,3181,,"[120.0, 80.0]",3754244,95,,,,-1.7112535,db42f293-9608-4e2a-9791-fd7be99c713d,Left Foot,,,,"[114.5, 41.1]",,High Pass,,39.286892,,Sébastien Aymar Bassong Nguena,31296.0,True,True,,Straight,,Corner,2,From Corner,Robert Brady,10967.0,Left Back,201,Norwich City,56,['73cdb27e-9a67-4da1-a4e6-37be3d59445f'],35,,,,,,,,,,,,,,,,Norwich City,56,00:50:35.764,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93271ffe-39ae-476b-84d0-9256eec12978,6,,"[61.2, 42.2]",3754244,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Mark Noble,3874.0,Right Center Midfield,2,West Ham United,40,['bf983228-cf00-4332-ac2f-4b8e9f28f5f4'],0,,,,,,,,,,,,,,,,West Ham United,40,00:00:00.654,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5f5cdd5-f953-49bb-878f-83e6597a1310,9,,"[45.5, 11.6]",3754244,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Aaron Cresswell,3062.0,Left Back,2,West Ham United,40,['862803a6-f98a-4b03-8cc1-08fd155e7fde'],3,,,,,,,,,,,,,,,,West Ham United,40,00:00:03.534,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d43de25-d21f-42fe-9549-16b940c10418,12,,"[84.9, 24.3]",3754244,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Mark Noble,3874.0,Right Center Midfield,2,West Ham United,40,['69bb406b-8c79-490b-a031-93da1586794c'],6,,,,,,,,,,,,,,,,West Ham United,40,00:00:06.620,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897ef32c-4794-41cb-aa9e-e7c15fe29a3a,16,,"[41.4, 55.4]",3754244,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gary O''Neil,9452.0,Right Center Midfield,3,Norwich City,56,['1202dbe0-1f0c-4bab-95ee-e73c7a3b7312'],9,,,,,,,,,,,,,,,,Norwich City,56,00:00:09.783,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b13742a-dc44-4552-bdec-fb75795d73f9,20,,"[47.4, 64.3]",3754244,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathan Redmond,3286.0,Right Midfield,3,Norwich City,56,"['895c7346-be44-438d-b211-4574329ebf00', 'c4b963f0-8821-481f-8b38-e0f2d637accd']",11,,,,,,,,,,,,,,,,Norwich City,56,00:00:11.153,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e3d1960-e65f-4b35-9319-50a5f7385785,26,,"[51.5, 50.9]",3754244,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wes Hoolahan,10966.0,Center Attacking Midfield,3,Norwich City,56,['d036e9b5-a76b-4687-97ec-f94b7949f6d6'],13,,,,,,,,,,,,,,,,Norwich City,56,00:00:13.220,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ac434e0-7562-4e60-a9c8-bd01410b1741,30,,"[62.7, 3.7]",3754244,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Brady,10967.0,Left Back,3,Norwich City,56,['a3c497f9-fc4e-4ad4-a607-37abc53b53fd'],17,,,,,,,,,,,,,,,,Norwich City,56,00:00:17.481,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07ec694b-ed36-4265-a6be-af9860220c6a,34,,"[94.1, 20.6]",3754244,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven Naismith,9528.0,Left Midfield,3,Norwich City,56,"['0ee98cfa-7c3b-492c-a658-48960691656d', '786d4063-a755-4960-bc06-a00a4abaf499']",21,,,,,,,,,,,,,,,,Norwich City,56,00:00:21.984,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0893816b-b697-461f-810e-afd8d39a8aaa,37,,"[104.1, 34.9]",3754244,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathan Redmond,3286.0,Right Midfield,3,Norwich City,56,['6e5331ed-8c4d-41ef-8b1b-f89a03254181'],23,,,,,,,,,,,,,,,,Norwich City,56,00:00:23.330,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4218e6c0-2fa8-4a11-aa1f-4c7eb488d186,44,,"[55.8, 20.8]",3754244,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Wes Hoolahan,10966.0,Center Attacking Midfield,4,West Ham United,40,['f877b474-fad5-45f4-8982-9defb6b254bb'],5,,,,,,,,,,,,,,,,Norwich City,56,00:01:05.612,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5465284d-abb2-4b7f-9228-6c5ec62a2ebe,50,,"[31.7, 29.2]",3754244,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Timm Klose,9461.0,Right Center Back,5,Norwich City,56,['388dc600-6322-48ed-841c-bdf2dfe4e287'],9,,,,,,,,,,,,,,,,Norwich City,56,00:01:09.059,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6abf745c-b089-45ff-980b-0d8337e33f04,53,,"[39.2, 60.6]",3754244,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Russell Martin,21212.0,Right Back,5,Norwich City,56,['c5a3802d-a791-4081-a95c-bc7402bce5b6'],10,,,,,,,,,,,,,,,,Norwich City,56,00:01:10.730,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e7214de-1817-41ea-9e09-6be83cb84944,57,,"[107.7, 71.5]",3754244,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathan Redmond,3286.0,Right Midfield,5,Norwich City,56,"['c9a2a309-a6e9-4dd0-8f4e-d659e7bee55a', 'e1215beb-77ee-4880-8c09-3e60e7c130bb']",15,,,,,,,,,,,,,,,,Norwich City,56,00:01:15.638,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8448074-50c0-4c15-9f04-b7cb09a96621,60,,"[99.2, 72.0]",3754244,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wes Hoolahan,10966.0,Center Attacking Midfield,5,Norwich City,56,['2f955967-2912-44d8-9e3c-c45d620fbe9e'],18,,,,,,,,,,,,,,,,Norwich City,56,00:01:18.504,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8cccc26-7817-4edb-b086-1634012da017,68,,"[11.7, 22.9]",3754244,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Angelo Obinze Ogbonna,3843.0,Left Center Back,6,West Ham United,40,['2662272f-a0dc-4989-95ec-4eeb280a2cdd'],22,,,,,,,,,,,,,,,,West Ham United,40,00:01:22.538,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764a9cac-b573-4e98-a337-de0109bebf1b,73,,"[49.4, 8.4]",3754244,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dimitri Payet,3491.0,Left Wing,6,West Ham United,40,['6237bdf1-adf3-4d40-9978-2c78d9dd82fb'],30,,,,,,,,,,,,,,,,West Ham United,40,00:01:30.182,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a44d21e-7109-48b3-87cf-cb0bb3ca0228,79,,"[55.4, 10.4]",3754244,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven Naismith,9528.0,Left Midfield,7,Norwich City,56,['9ff414a9-5aa1-4ac8-b6ef-8f65fbb727ff'],35,,,,,,,,,,,,,,,,Norwich City,56,00:01:35.719,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2587d95e-2791-4a78-8692-7c2c87e9217d,84,,"[19.5, 57.8]",3754244,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Russell Martin,21212.0,Right Back,7,Norwich City,56,['d9826d0e-28b8-4fd9-b5d4-31e1840c68d9'],44,,,,,,,,,,,,,,,,Norwich City,56,00:01:44.846,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32b174ac-cb36-49e7-8bca-7bca7fe33b69,87,,"[88.5, 69.0]",3754244,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wes Hoolahan,10966.0,Center Attacking Midfield,7,Norwich City,56,['5572f44e-1c03-430c-9c57-ec780848982f'],52,,,,,,,,,,,,,,,,Norwich City,56,00:01:52.100,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b55cd015-ed7e-444c-9d4b-97d37b5575ac,90,,"[105.8, 27.8]",3754244,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven Naismith,9528.0,Left Midfield,7,Norwich City,56,['fd7fdcd4-4478-4121-8a5a-bbbc952ffa2d'],58,,,,,,,,,,,,,,,,Norwich City,56,00:01:58.673,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4dc72f-fb4a-4de0-8db1-16c8775c9dc7,92,,"[68.5, 63.4]",3754244,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Enner Remberto Valencia Lastra,28559.0,Center Forward,8,West Ham United,40,['940ac72d-2697-474d-9f41-b55ccd2f191d'],25,,,,,,,,,,,,,,,,West Ham United,40,00:02:25.763,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142b91a8-e2bb-4afc-9338-ac4a5b7caf50,94,,"[66.2, 54.7]",3754244,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mark Noble,3874.0,Right Center Midfield,8,West Ham United,40,['b4567dd5-1e9b-4dfb-b84e-1dac372f1eb3'],28,,,,,,,,,,,,,,,,West Ham United,40,00:02:28.162,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19c42aca-5e6f-47ca-99d5-a9f95fd60475,97,,"[57.7, 23.6]",3754244,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wes Hoolahan,10966.0,Center Attacking Midfield,9,Norwich City,56,['dd8c8267-1e00-4445-84f5-c3dbc32e3f3c'],29,,,,,,,,,,,,,,,,Norwich City,56,00:02:29.138,Ball Receipt*,
