50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.696442,,,,,,,,,,,,,,e9e9bcd2-4f9a-490d-9257-3dab1a8cd427,17,,"[33.6, 6.9]",3754267,0,,,,,0.49621755,,Left Foot,,,,"[49.3, 15.4]",High Pass,17.85329,,,Rickie Lambert,40124.0,,,,,Recovery,1,Regular Play,Jonas Olsson,20527.0,Left Center Back,3,West Bromwich Albion,27,"['10be2775-5fb7-49c6-9f8c-7d1172b518b0', '1cdd678d-d173-475e-af86-222bd63adac8']",11,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:11.924,Pass,
,,,,,,,,,,,,,,,,,0.687163,,,,,,,,,,,,,,9a35b955-b749-4535-9748-99a5ebd458bf,20,,"[49.5, 15.4]",3754267,0,,,,,-1.4977558,,Right Foot,,,,"[50.1, 7.2]",Low Pass,8.221922,,,Craig Gardner,9485.0,,,,,,1,Regular Play,Rickie Lambert,40124.0,Right Center Forward,3,West Bromwich Albion,27,['facb9c17-3b02-49db-9172-2e1ac9a38072'],13,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:13.689,Pass,
,,,,,,,,,,,,,,,,,0.193453,,,,,,,,,,,,,,1aa25fec-902c-4357-b479-429999c40e74,25,,"[50.4, 7.5]",3754267,0,,,,,0.41822433,,Left Foot,,,,"[52.2, 8.3]",Ground Pass,1.9697715,Incomplete,,Saido Berahino,4630.0,,,,,,1,Regular Play,Craig Gardner,9485.0,Left Midfield,3,West Bromwich Albion,27,"['0316dcaf-249b-4fa4-9105-1e7c9dcd7453', '4e657dc7-4385-485c-a233-da96032fbdf0', '82a6137c-d1c8-4b5a-a07c-165d1d8bb858', '8b493b0c-95a7-4c05-a0ec-4853b2922f9f']",14,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:14.967,Pass,True
,,,,,,,,,,,,,,,,,1.665584,,,,,,,,,,,,,,6b119dab-36c5-4fc8-918e-eaf2df5df6fc,28,,"[56.6, 58.1]",3754267,0,,,,,-2.1409755,,Right Foot,,,,"[48.2, 45.0]",Ground Pass,15.561812,,,Craig Cathcart,3263.0,,,,,Recovery,1,Regular Play,Valon Behrami,5540.0,Left Defensive Midfield,4,Watford,23,['2f6fb761-6d72-438a-85b5-366454e44732'],17,,,,,,,,,,,,,,,,,,Watford,23,00:00:17.559,Pass,
,,,,,,,,,,,,,,,,,1.808112,,,,,,,,,,,,,,a4d1bdaf-7f43-4357-8e38-82ba53d70302,31,,"[49.6, 29.3]",3754267,0,,,,,-1.0335116,,Right Foot,,,,"[63.6, 5.8]",Ground Pass,27.354158,,,Ikechi Anya,40118.0,,,,,,1,Regular Play,Craig Cathcart,3263.0,Left Center Back,4,Watford,23,['027e2f9b-f70c-4888-82db-10e0a5ccb41d'],21,,,,,,,,,,,,,,,,,,Watford,23,00:00:21.613,Pass,
,,,,,,,,,,,,,,,,,1.660732,,,,,,,,,,,,,,bfcef3b2-2ea4-438b-b6bb-0f6fb4500017,34,,"[63.6, 5.8]",3754267,0,,,,,2.60927,,Left Foot,,,,"[49.0, 14.4]",Ground Pass,16.944616,,,Craig Cathcart,3263.0,,,,,,1,Regular Play,Ikechi Anya,40118.0,Left Back,4,Watford,23,['fa8aa581-86d7-45a2-92a4-fefa8bba2484'],24,,,,,,,,,,,,,,,,,,Watford,23,00:00:24.236,Pass,
,,,,,,,,,,,,,,,,,2.708142,,,,,,,,,,,,,,747ef507-8a4c-4569-8680-fea05439c055,37,,"[56.9, 13.3]",3754267,0,,,,,0.06783631,,Right Foot,,,,"[104.0, 16.5]",High Pass,47.20858,,,Troy Deeney,3454.0,,,,,,1,Regular Play,Craig Cathcart,3263.0,Left Center Back,4,Watford,23,['a5c1cd15-5ecf-4032-b008-d3b0c093b5b7'],28,,,,,,,,,,,,,,,,,,Watford,23,00:00:28.039,Pass,
,,,,,,,,,,,,,,,,,0.199638,,,,,,,,,,,,,,5a66447a-9d65-44b8-8a84-ab0833d3d6e2,40,,"[103.6, 7.0]",3754267,0,,,,,1.2793396,,Right Foot,,,,"[105.4, 13.0]",High Pass,6.264184,Incomplete,,,,,,,,,1,Regular Play,Troy Deeney,3454.0,Center Forward,4,Watford,23,['b4f94a35-82d1-4329-b30c-6856bbfe5582'],34,,,,,,,,,,,,,,,,,,Watford,23,00:00:34.827,Pass,
,,,,,,,,,,,,,,,,,1.638743,,,,,,,,,,,,,,1ffa16e7-7d28-4529-b321-7172272df06d,45,,"[89.7, 20.6]",3754267,0,,,,True,0.48783645,,,,,,"[94.6, 23.2]",High Pass,5.5470715,Incomplete,,José Manuel Jurado Marín,6870.0,,,,,Recovery,1,Regular Play,Ikechi Anya,40118.0,Left Back,4,Watford,23,"['1fb115fc-36ce-498e-95e7-033fba6315f1', '398c4d9c-80dc-4c86-8a9b-1f00b94fdd9d', 'c3b18f5f-3777-49b2-b640-837a0d0beb1c']",41,,,,,,,,,,,,,,,,,,Watford,23,00:00:41.114,Pass,True
,,,,,,,,,,,,,,,,,1.218255,,,,,,,,,,,,,,1fb115fc-36ce-498e-95e7-033fba6315f1,47,,"[25.5, 56.9]",3754267,0,,,,,0.92937636,,Head,,,,"[37.0, 72.3]",High Pass,19.220041,,,James Morrison,3490.0,,,,,Recovery,1,Regular Play,Darren Fletcher,4022.0,Right Defensive Midfield,5,West Bromwich Albion,27,"['1ffa16e7-7d28-4529-b321-7172272df06d', '68fcba10-8750-4edb-b45e-022cf3e5bf8f']",42,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:42.752,Pass,
,,,,,,,,,,,,,,,,,0.814131,,,,,,,,,,,,,,cd819f04-46fc-4ef3-87c7-d94f34d36e52,52,,"[34.8, 72.9]",3754267,0,,,,,3.0819619,,Right Foot,,,,"[21.4, 73.7]",Ground Pass,13.42386,,,Craig Dawson,3523.0,,,,,,1,Regular Play,James Morrison,3490.0,Right Midfield,5,West Bromwich Albion,27,"['cc24e3d6-dd0e-4dbb-b262-ad38c5e8f50f', 'eb35c787-8def-41bb-aa21-eb34ea8f7ca3']",45,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:45.799,Pass,True
,,,,,,,,,,,,,,,,,1.473116,,,,,,,,,,,,,,59d29e34-3782-4fcc-aa26-429508cf0e75,55,,"[22.0, 73.5]",3754267,0,,,,,0.15086393,,Right Foot,,,,"[64.1, 79.9]",High Pass,42.583683,Out,,,,,,,,,1,Regular Play,Craig Dawson,3523.0,Right Back,5,West Bromwich Albion,27,,46,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:46.619,Pass,
,,,,,,,,,,,,,,,,,1.691811,,,,,,,,,,,,,,cda0f8be-00e9-453e-b000-84c8db4991d6,56,,"[72.2, 0.1]",3754267,1,,,,,0.43113875,,,,,,"[97.2, 11.6]",High Pass,27.518175,Incomplete,,Odion Jude Ighalo,5458.0,,,,,Throw-in,1,From Throw In,Ikechi Anya,40118.0,Left Back,6,Watford,23,"['033f519c-06c0-40b5-ba15-cb4ffdb00e27', '2ca21f7a-f505-4d46-9919-7aab31bd4cfe']",5,,,,,,,,,,,,,,,,,,Watford,23,00:01:05.391,Pass,
,,,,,,,,,,,,,,,,,4.566149,,,,,,,,,,,,,,2ca21f7a-f505-4d46-9919-7aab31bd4cfe,58,,"[22.9, 68.5]",3754267,1,,,,,-0.16599758,,Head,,,,"[42.0, 65.3]",High Pass,19.366207,Unknown,,Rickie Lambert,40124.0,,,,,Recovery,1,From Throw In,James Morrison,3490.0,Right Midfield,6,Watford,23,"['afee9eea-07b2-4244-b284-facf3a5077d6', 'cda0f8be-00e9-453e-b000-84c8db4991d6']",7,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:07.083,Pass,
,,,,,,,,,,,,,,,,,5.561073,,,,,,,,,,,,,,bd5b1068-efbc-44df-b0ce-76b967b8eabd,63,,"[41.7, 63.9]",3754267,1,,,,,-0.6029022,,Right Foot,,,,"[96.9, 25.9]",High Pass,67.01522,Incomplete,,Rickie Lambert,40124.0,,,,,Free Kick,1,From Free Kick,Glyn Oliver Myhill,5108.0,Goalkeeper,7,West Bromwich Albion,27,"['78014899-27dc-4fb0-a8d7-e42f87d679a8', 'b7bb2db1-e75e-4980-b522-bfedac37421b']",42,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:42.858,Pass,
,,,,,,,,,,,,,,,,,2.232386,,,,,,,,,,,,,,78014899-27dc-4fb0-a8d7-e42f87d679a8,66,,"[23.2, 54.2]",3754267,1,,,,,-0.09327692,,Right Foot,,,,"[54.2, 51.3]",High Pass,31.13535,Incomplete,,Troy Deeney,3454.0,,,,,Recovery,1,From Free Kick,Valon Behrami,5540.0,Left Defensive Midfield,7,West Bromwich Albion,27,"['3cae0584-447e-4254-819f-d90add26bb02', 'bd5b1068-efbc-44df-b0ce-76b967b8eabd', 'daa7c047-a9d6-462e-819a-9ab6776ea01b']",48,,,,,,,,,,,,,,,,,,Watford,23,00:01:48.419,Pass,
,,,,,,,,,,,,,,,,,2.825978,,,,,,,,,,,,,,daa7c047-a9d6-462e-819a-9ab6776ea01b,68,,"[65.9, 28.8]",3754267,1,,,,,-0.119328335,,Left Foot,,,,"[105.1, 24.1]",High Pass,39.480755,,,Rickie Lambert,40124.0,,,Through Ball,True,Recovery,1,From Free Kick,Jonas Olsson,20527.0,Left Center Back,7,West Bromwich Albion,27,"['500492f9-c614-4597-94e2-fb453dbdce34', '78014899-27dc-4fb0-a8d7-e42f87d679a8']",50,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:50.651,Pass,
,,,,,,,,,,,,,,,,,0.169544,,,,,,,,,,,,,,68d4057f-0bfb-44ff-aab3-3b1ddf3e163b,72,,"[106.3, 24.1]",3754267,1,,,,,2.1785984,,Left Foot,,,,"[104.7, 26.4]",Low Pass,2.8017852,Incomplete,,Saido Berahino,4630.0,,,,,,1,From Free Kick,Rickie Lambert,40124.0,Right Center Forward,7,West Bromwich Albion,27,"['53d350bf-e6d3-4b3f-ab39-c6461a40c38b', 'bb612a0d-a640-48e5-a5e5-25a630d63f35', 'fd657fd1-84c7-441c-a1c1-f15046df58cf']",53,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:53.539,Pass,True
,,,,,,,,,,,,,,,,,1.946234,,,,,,,,,,,,,,73f57071-8f05-4134-adc0-cf755c9e3fd1,77,,"[10.1, 40.4]",3754267,1,,,,,-0.9572959,,Keeper Arm,,,,"[33.9, 6.6]",Low Pass,41.3386,,,José Manuel Jurado Marín,6870.0,,,,,,1,Regular Play,Heurelho da Silva Gomes,3522.0,Goalkeeper,8,Watford,23,['d373db34-c262-4fae-b210-509ad5508e9b'],56,,,,,,,,,,,,,,,,,,Watford,23,00:01:56.536,Pass,
,,,,,,,,,,,,,,,,,3.240226,,,,,,,,,,,,,,75771507-d4d4-4446-a414-a75de1fafa32,84,,"[76.7, 19.7]",3754267,2,,,,,1.3213679,,Right Foot,,,,"[91.5, 77.8]",High Pass,59.9554,,,Miguel Arturo Layún Prado,5556.0,,True,,,,1,Regular Play,José Manuel Jurado Marín,6870.0,Left Wing,8,Watford,23,['ee4fc04c-5342-468c-97f3-e32f77a894fd'],6,,,,,,,,,,,,,,,,,,Watford,23,00:02:06.996,Pass,
,,,,,,,,,,,,,,,,,0.447487,,,,,,,,,,,,,,d1a21752-85f3-4459-833e-9c7e97b20016,92,,"[40.3, 2.3]",3754267,2,,,,,0.21109334,,Left Foot,,,,"[41.7, 2.6]",Ground Pass,1.4317821,Incomplete,,,,,,,,,1,Regular Play,Chris Brunt,3541.0,Left Back,9,West Bromwich Albion,27,"['1ba345f9-acff-4519-a09b-071b7ff485c0', '35e2d9e6-5a42-44a3-af02-86734ff703d5']",13,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:13.976,Pass,True
,,,,,,,,,,,,,,,,,0.965344,,,,,,,,,,,,,,66f30c3a-c58d-4ecb-b675-001ff12137a8,94,,"[42.3, 5.2]",3754267,2,,,,,0.36560234,,Left Foot,,,,"[55.1, 10.1]",Ground Pass,13.705838,,,Craig Gardner,9485.0,,,,,Recovery,1,Regular Play,Chris Brunt,3541.0,Left Back,9,West Bromwich Albion,27,['80fc9ea8-d1fd-437f-83cb-9dfeacaebd62'],15,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:15.370,Pass,
,,,,,,,,,,,,,,,,,1.054538,,,,,,,,,,,,,,664a333e-4d17-40d3-8d89-ceb7621f2602,98,,"[56.3, 12.2]",3754267,2,,,,,1.9974238,,Right Foot,,,,"[51.3, 23.2]",Ground Pass,12.083046,,,Rickie Lambert,40124.0,,,,,,1,Regular Play,Craig Gardner,9485.0,Left Midfield,9,West Bromwich Albion,27,"['40edaec3-7e99-4a0d-bb02-0152305878b4', 'a7aa5d0f-dd7c-4821-b228-72682b05da5c']",17,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:17.033,Pass,True
,,,,,,,,,,,,,,,,,1.650025,,,,,,,,,,,,,,07046aab-803a-481d-9a3e-868f9ec21a75,106,,"[55.8, 50.2]",3754267,2,,,,,-1.7873933,,Right Foot,,,,"[46.8, 9.3]",Low Pass,41.878513,,,Ikechi Anya,40118.0,,True,,,,1,Regular Play,Etienne Capoue,3721.0,Right Defensive Midfield,10,Watford,23,['7c82aaab-ad7a-4392-abae-0f3f1cb873c4'],23,,,,,,,,,,,,,,,,,,Watford,23,00:02:23.824,Pass,
,,,,,,,,,,,,,,,,,1.046057,,,,,,,,,,,,,,fcc9a659-2efc-47c9-ac48-bcf9695bca74,109,,"[54.8, 10.1]",3754267,2,,,,,-0.24497867,,Right Foot,,,,"[68.8, 6.6]",Ground Pass,14.43087,,,José Manuel Jurado Marín,6870.0,,,,,,1,Regular Play,Ikechi Anya,40118.0,Left Back,10,Watford,23,['032cc1ff-0af5-4169-8147-24c07ae8b72c'],27,,,,,,,,,,,,,,,,,,Watford,23,00:02:27.311,Pass,
,,,,,,,,,,,,,,,,,1.405482,,,,,,,,,,,,,,33252e89-f02b-4ced-afff-44178024012d,112,,"[69.7, 6.4]",3754267,2,,,,,-3.0916343,,Left Foot,,,,"[57.7, 5.8]",Ground Pass,12.014991,,,Ikechi Anya,40118.0,,,,,,1,Regular Play,José Manuel Jurado Marín,6870.0,Left Wing,10,Watford,23,['f128aeda-20dc-420e-ac4f-7a7bad7737ea'],28,,,,,,,,,,,,,,,,,,Watford,23,00:02:28.397,Pass,
,,,,,,,,,,,,,,,,,1.339336,,,,,,,,,,,,,,cebc442a-2228-4cad-a8bb-6fcfaf96b8d0,115,,"[64.7, 7.5]",3754267,2,,,,,2.5982661,,Left Foot,,,,"[54.6, 13.6]",Ground Pass,11.799152,,,Etienne Capoue,3721.0,,,,,,1,Regular Play,Ikechi Anya,40118.0,Left Back,10,Watford,23,['602f2afd-4702-4f96-8378-833b95b5db48'],31,,,,,,,,,,,,,,,,,,Watford,23,00:02:31.789,Pass,
,,,,,,,,,,,,,,,,,1.315034,,,,,,,,,,,,,,e3034731-52cd-477e-93ae-4bb62f0181aa,118,,"[55.4, 20.9]",3754267,2,,,,,2.53476,,Left Foot,,,,"[43.3, 29.3]",Ground Pass,14.729901,,,Craig Cathcart,3263.0,,,,,,1,Regular Play,Etienne Capoue,3721.0,Right Defensive Midfield,10,Watford,23,['2ab8772a-1d23-4c53-8046-fdfdcf4c7d9b'],35,,,,,,,,,,,,,,,,,,Watford,23,00:02:35.206,Pass,
,,,,,,,,,,,,,,,,,2.74621,,,,,,,,,,,,,,960ff6cd-b2f2-4e3b-b904-54c86a9ef1bb,121,,"[44.4, 31.6]",3754267,2,,,,,1.5842364,,Left Foot,,,,"[43.9, 68.8]",Ground Pass,37.20336,,,Sebastian Prödl,3309.0,,,,,,1,Regular Play,Craig Cathcart,3263.0,Left Center Back,10,Watford,23,['4cbc9345-2b27-44d9-8674-a3bec5587da2'],36,,,,,,,,,,,,,,,,,,Watford,23,00:02:36.946,Pass,
,,,,,,,,,,,,,,,,,1.170798,,,,,,,,,,,,,,6f79a86e-14c7-4c0d-abe2-99017185d4c1,124,,"[44.4, 69.1]",3754267,2,,,,,-0.996849,,Right Foot,,,,"[51.9, 57.5]",Ground Pass,13.813399,,,Valon Behrami,5540.0,,,,,,1,Regular Play,Sebastian Prödl,3309.0,Right Center Back,10,Watford,23,['c37bc224-27a3-4d5b-9f9a-0557fa20a9f8'],40,,,,,,,,,,,,,,,,,,Watford,23,00:02:40.784,Pass,
,,,,,,,,,,,,,,,,,1.635856,,,,,,,,,,,,,,e6c58076-355b-4ae1-9184-5e042a238681,126,,"[50.2, 57.7]",3754267,2,,,,,2.1173208,,Right Foot,,,,"[42.9, 69.7]",Ground Pass,14.045996,,,Sebastian Prödl,3309.0,,,,,,1,Regular Play,Valon Behrami,5540.0,Left Defensive Midfield,10,Watford,23,['b9398b5e-0774-4496-a617-d0a0593fb0a8'],41,,,,,,,,,,,,,,,,,,Watford,23,00:02:41.955,Pass,
,,,,,,,,,,,,,,,,,2.071945,,,,,,,,,,,,,,1e9ef682-9a4c-4af8-8319-5bb018a83e0f,129,,"[42.7, 69.7]",3754267,2,,,,,-2.66712,,Right Foot,,,,"[13.3, 54.6]",Ground Pass,33.05102,,,Heurelho da Silva Gomes,3522.0,,,,,,1,Regular Play,Sebastian Prödl,3309.0,Right Center Back,10,Watford,23,['00144030-ed7c-40c3-82c7-750a540cad49'],43,,,,,,,,,,,,,,,,,,Watford,23,00:02:43.631,Pass,
