50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.335569,,,,,,,,,,,,,4ddf1baf-6164-4ee0-90b5-cec71375cb68,19,,,"[49.5, 69.3]",3754096,0,,,,,-2.6793594,,Right Foot,,,"[21.2, 55.2]",Ground Pass,,31.618032,,,,,Ryan Shawcross,4035.0,,,,,,,1,From Free Kick,Glen Johnson,4724.0,Right Back,3,Stoke City,30,['f520aa54-2bce-4c92-96d1-308e24bc5bf9'],11,,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:11.415,Pass,
,,,,,,,,,,,,,,,,,1.81549,,,,,,,,,,,,,56e504f9-4196-4e1c-98bc-58b6bdf3de43,21,,,"[21.2, 55.2]",3754096,0,,,,,-1.4809766,,Right Foot,,,"[24.1, 23.0]",Ground Pass,,32.330326,,,,,Philipp Wollscheid,40121.0,,,,,,,1,From Free Kick,Ryan Shawcross,4035.0,Right Center Back,3,Stoke City,30,['ff89d01e-d5bf-4c41-8dab-8a3fd079fa32'],13,,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:13.750,Pass,
,,,,,,,,,,,,,,,,,1.246857,,,,,,,,,,,,,717eeb7f-6af6-4e4f-9eb3-964fb654b493,24,,,"[31.9, 13.2]",3754096,0,,,,,-0.95864385,,Right Foot,,,"[38.5, 3.8]",Ground Pass,,11.485643,,,,,Erik Pieters,3467.0,,,,,,,1,From Free Kick,Philipp Wollscheid,40121.0,Left Center Back,3,Stoke City,30,['3533a9f5-13a9-4ca7-bae8-ce15a6763722'],18,,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:18.950,Pass,
,,,,,,,,,,,,,,,,,2.194087,,,,,,,,,,,,,15073e09-f4f5-4bf3-846a-28d63bea8e10,27,,,"[40.2, 3.0]",3754096,0,,,,,0.10711532,,Left Foot,,,"[77.4, 7.0]",Ground Pass,,37.414436,,,Incomplete,,Marco van Ginkel,8251.0,,,,,,,1,From Free Kick,Erik Pieters,3467.0,Left Back,3,Stoke City,30,"['12815be1-e1d9-4953-8dcb-5b38f7e38e85', '69e68250-5e34-4649-ab8e-71bb21de88c5']",20,,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:20.846,Pass,
,,,,,,,,,,,,,,,,,0.659805,,,,,,,,,,,,,48243222-e5a8-44a9-b435-31857eaa0e43,31,,,"[42.1, 76.2]",3754096,0,,,,,-0.029620964,,Right Foot,,,"[55.6, 75.8]",Ground Pass,,13.505924,,,Incomplete,,Cheikhou Kouyaté,3684.0,,,,,,,1,From Free Kick,James Collins,3482.0,Right Center Back,3,Stoke City,30,"['ac1ca648-2292-4c63-a85c-959db50cbaa5', 'ae55236f-5e08-47ab-8d8d-9d9e67a93ada']",24,,,,,,,,,,,,,,,,,,,West Ham United,40,00:00:24.370,Pass,
,,,,,,,,,,,,,,,,,1.084116,,,,,,,,,,,,,8381621f-17c1-4fe7-9f6d-944b4d21bd7a,36,,,"[70.4, 4.0]",3754096,0,,,,,0.6733692,,Right Foot,,,"[79.3, 11.1]",Low Pass,,11.385077,,,,,Bojan Krkíc Pérez,4913.0,,,,,,,1,From Free Kick,Marko Arnautović,3325.0,Left Wing,3,Stoke City,30,"['0ce7744e-b372-4785-8af0-3c60dc17f831', 'b0524b47-a422-4cc5-8d8a-784054ca1388']",25,,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:25.905,Pass,True
,,,,,,,,,,,,,,,,,2.521488,,,,,,,,,,,,,f1cdc030-b413-40f1-b261-39212e2bab54,39,,,"[79.8, 10.9]",3754096,0,,,,,0.38597745,,Right Foot,,,"[108.1, 22.4]",Ground Pass,,30.54734,,,Incomplete,,Marko Arnautović,3325.0,,,,,,,1,From Free Kick,Bojan Krkíc Pérez,4913.0,Center Forward,3,Stoke City,30,"['44b55bd6-c8b9-4eed-865a-0e34da40a7ca', '97b77d59-5bbb-4950-8d45-179497eedf5e']",28,,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:28.124,Pass,
,,,,,,,,,,,,,,,,,1.043734,,,,,,,,,,,,,ae041870-3cd8-47b2-8bf0-501b1c14e377,42,,,"[12.0, 57.7]",3754096,0,,True,,,0.79153305,,Keeper Arm,,,"[20.1, 65.9]",Low Pass,,11.526057,,,,,James Collins,3482.0,,,,,,,1,Regular Play,Adrián San Miguel del Castillo,3623.0,Goalkeeper,4,West Ham United,40,['0edfaf5e-0e97-4a5c-b69c-6b01dc9fd8a4'],35,,,,,,,,,,,,,,,,,,,West Ham United,40,00:00:35.378,Pass,
,,,,,,,,,,,,,,,,,1.242884,,,,,,,,,,,,,57595bd6-e3d8-483e-8f48-7834b0b8680c,44,,,"[20.1, 65.9]",3754096,0,,,,,-0.36110032,,Right Foot,,,"[38.9, 58.8]",Ground Pass,,20.09602,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,1,Regular Play,James Collins,3482.0,Right Center Back,4,West Ham United,40,['d3926433-69b4-4c90-91b2-22a08800fbfa'],38,,,,,,,,,,,,,,,,,,,West Ham United,40,00:00:38.560,Pass,
,,,,,,,,,,,,,,,,,1.641521,,,,,,,,,,,,,d64bcaea-b407-4562-857b-3ac0c054e609,47,,,"[35.0, 39.0]",3754096,0,,,,,-1.1462009,,Right Foot,,,"[50.1, 5.6]",Ground Pass,,36.65474,,,,,Aaron Cresswell,3062.0,,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,4,West Ham United,40,['16b2a87c-8dfd-4e8c-b82e-da80a1192678'],41,,,,,,,,,,,,,,,,,,,West Ham United,40,00:00:41.697,Pass,
,,,,,,,,,,,,,,,,,1.134106,,,,,,,,,,,,,cd8fc98a-ce96-4030-b26a-5c96c1492ce2,50,,,"[50.0, 5.6]",3754096,0,,,,,-0.18164884,,Left Foot,,,"[74.5, 1.1]",Low Pass,,24.909838,,,Out,,Mauro Matías Zárate,27853.0,,,,,,,1,Regular Play,Aaron Cresswell,3062.0,Left Back,4,West Ham United,40,['df549507-b2a1-4b5c-975c-4f0f8721bcd6'],44,,,,,,,,,,,,,,,,,,,West Ham United,40,00:00:44.427,Pass,
,,,,,,,,,,,,,,,,,1.342622,,,,,,,,,,,,,474f0d75-94ac-4db2-8359-1578d0e2d062,52,,,"[53.1, 80.0]",3754096,1,,,,,-0.14691584,,,,,"[75.4, 76.7]",High Pass,,22.542849,,,,,Geoff Cameron,3480.0,,,,,,Throw-in,1,From Throw In,Glen Johnson,4724.0,Right Back,5,Stoke City,30,['096552a2-0e2b-4930-b384-eea7ba106828'],7,,,,,,,,,,,,,,,,,,,Stoke City,30,00:01:07.379,Pass,
,,,,,,,,,,,,,,,,,1.494604,,,,,,,,,,,,,e7f4369f-6c49-4fcf-be60-d52b2386cb37,54,,,"[75.4, 76.7]",3754096,1,,,,,-0.5307735,,Head,,,"[84.6, 71.3]",High Pass,,10.667708,,,Incomplete,,Bojan Krkíc Pérez,4913.0,,,,,,,1,From Throw In,Geoff Cameron,3480.0,Right Defensive Midfield,5,Stoke City,30,"['5048c5aa-cce3-4e23-9f94-aad6aa7d99db', '62f5e521-15fd-4fbd-a943-6644c448f277']",8,,,,,,,,,,,,,,,,,,,Stoke City,30,00:01:08.810,Pass,
,,,,,,,,,,,,,,,,,1.419898,,,,,,,,,,,,,62f5e521-15fd-4fbd-a943-6644c448f277,56,,,"[35.5, 8.8]",3754096,1,,,,,0.12750956,,Head,,,"[51.1, 10.8]",High Pass,,15.727683,,,,,Mark Noble,3874.0,,,,,,Recovery,1,Regular Play,Angelo Obinze Ogbonna,3843.0,Left Center Back,6,West Ham United,40,"['730f1f71-b12f-497a-96ef-12e62fd926f1', 'e7f4369f-6c49-4fcf-be60-d52b2386cb37']",10,,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:10.304,Pass,
,,,,,,,,,,,,,,,,,1.088582,,,,,,,,,,,,,657be930-4da5-409e-a557-6a60ba74617f,59,,,"[51.5, 10.3]",3754096,1,,,,True,0.01204761,,,,,"[59.8, 10.4]",High Pass,,8.300602,,,,,Mauro Matías Zárate,27853.0,,,,,,,1,Regular Play,Mark Noble,3874.0,Right Center Midfield,6,West Ham United,40,"['08ade6b4-482e-49e1-8a0e-94a566d056d6', '7b3993ee-1862-4e8a-8649-164a3b6d3ce5']",11,,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:11.724,Pass,True
,,,,,,,,,,,,,,,,,1.432684,,,,,,,,,,,,,cbd97291-58be-4cb7-982b-aa4d2b54e9d0,63,,,"[58.7, 10.4]",3754096,1,,,,,0.4820787,,Right Foot,,,"[67.3, 14.9]",Ground Pass,,9.706183,,,,,Andy Carroll,4271.0,,,,,,,1,Regular Play,Mauro Matías Zárate,27853.0,Right Midfield,6,West Ham United,40,"['634b68b5-78f0-4ae6-a319-eb52bf4bc0ce', 'ad6b8e9c-2da0-4af8-a1a9-31aca7f4be0b']",14,,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:14.535,Pass,True
,,,,,,,,,,,,,,,,,1.041615,,,,,,,,,,,,,78858722-042b-4d41-8355-78695015b9fd,68,,,"[65.9, 16.0]",3754096,1,,,,,2.2111528,,Left Foot,,,"[58.3, 26.2]",Ground Pass,,12.720063,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,1,Regular Play,Andy Carroll,4271.0,Center Forward,6,West Ham United,40,"['6ce5065a-2f86-4e1a-8a0f-46f73aaf17d9', '79a6f2e7-f7c3-46da-b1c4-3658240e2a25', 'c54f6308-5b5b-4397-b18a-1a772e3cb265']",16,,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:16.852,Pass,True
,,,,,,,,,,,,,,,,,1.675677,,,,,,,,,,,,,22b14251-c2f7-4648-91ea-3e6fb4d43690,71,,,"[63.8, 47.8]",3754096,1,,,,,0.9616866,,Right Foot,,,"[84.1, 76.9]",High Pass,,35.48098,,,Incomplete,,Mark Noble,3874.0,,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,6,West Ham United,40,"['2d545c88-d704-402d-85e8-e3a161645ffb', 'af4d6ded-becd-41c9-b225-fb5014c49ed2']",23,,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:23.106,Pass,
,,,,,,,,,,,,,,,,,2.083235,,,,,,,,,,,,,d75b76c4-e8c6-44f6-8220-335f698f2e97,76,,,"[58.6, 79.8]",3754096,1,,,,,-2.344567,,Left Foot,,,"[41.6, 62.4]",Ground Pass,,24.326118,,,,,James Collins,3482.0,,,,,,,1,Regular Play,James Tomkins,3316.0,Right Back,6,West Ham United,40,['c32c8f48-e8c4-499d-9972-e691d75562a9'],28,,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:28.531,Pass,
,,,,,,,,,,,,,,,,,1.18295,,,,,,,,,,,,,7655eff1-eb3c-4289-a8d8-852c7b9ea58e,79,,,"[41.6, 62.4]",3754096,1,,,,,-1.2512779,,Right Foot,,,"[50.5, 35.5]",Ground Pass,,28.334078,,,,,Mark Noble,3874.0,,,,,,,1,Regular Play,James Collins,3482.0,Right Center Back,6,West Ham United,40,['613e9881-0a79-4cf4-be85-fd3d4dded33a'],31,,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:31.591,Pass,
,,,,,,,,,,,,,,,,,1.434984,,,,,,,,,,,,,197f30af-327b-4b85-8a1f-21d78843caa3,82,,,"[50.4, 34.4]",3754096,1,,,,,-1.3338095,,Right Foot,,,"[56.1, 10.8]",Ground Pass,,24.278591,,,,,Angelo Obinze Ogbonna,3843.0,,,,,,,1,Regular Play,Mark Noble,3874.0,Right Center Midfield,6,West Ham United,40,['5c610003-1e59-4fe9-b949-a8fa0a018d5d'],33,,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:33.977,Pass,
,,,,,,,,,,,,,,,,,1.173196,,,,,,,,,,,,,acf18e9f-6d2d-4ced-b36a-b4cdb0b13fac,85,,,"[63.9, 11.7]",3754096,1,,,,,-0.41934165,,Right Foot,,,"[72.2, 8.0]",Ground Pass,,9.087354,,,,,Aaron Cresswell,3062.0,,,,,,,1,Regular Play,Angelo Obinze Ogbonna,3843.0,Left Center Back,6,West Ham United,40,['a792a689-315a-4fc6-9243-c60d4d35c18b'],37,,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:37.010,Pass,
,,,,,,,,,,,,,,,,,0.491869,,,,,,,,,,,,,0335788f-4ed1-478e-9819-61609a2b449f,88,,,"[72.1, 8.0]",3754096,1,,,,,1.4631065,,Left Foot,,,"[72.9, 15.4]",Ground Pass,,7.4431176,,,,,Mauro Matías Zárate,27853.0,,,,,,,1,Regular Play,Aaron Cresswell,3062.0,Left Back,6,West Ham United,40,['0df837f0-363c-4dda-b6c2-f86bffcb31bd'],38,,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:38.983,Pass,
,,,,,,,,,,,,,,,,,1.303377,,,,,,,,,,,,,042ce8b2-ae7b-462c-b8ce-d9165dfbd1c1,90,,,"[72.9, 15.4]",3754096,1,,,,,-0.7993833,,Left Foot,,,"[87.0, 0.9]",Ground Pass,,20.225231,,,Out,,Aaron Cresswell,3062.0,,,,,,,1,Regular Play,Mauro Matías Zárate,27853.0,Right Midfield,6,West Ham United,40,['45e628be-28ce-42d1-bed2-6955b09bf727'],39,,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:39.475,Pass,
,,,,,,,,,,,,,,,,,1.308295,,,,,,,,,,,,,429b0e9a-50e2-491d-a51f-32b4fbf4fc81,92,,,"[46.2, 80.0]",3754096,1,,,,,-0.38307706,,,,,"[59.6, 74.6]",High Pass,,14.447145,,,Incomplete,,Geoff Cameron,3480.0,,,,,,Throw-in,1,From Throw In,Glen Johnson,4724.0,Right Back,7,Stoke City,30,"['5fe31d89-af25-469f-8f9f-3c355b6c620a', 'fb92003e-3f74-4a3e-8d8c-7d8ade6e9171']",56,,,,,,,,,,,,,,,,,,,Stoke City,30,00:01:56.279,Pass,
,,,,,,,,,,,,,,,,,0.658256,,,,,,,,,,,,,510c7d7d-f1f6-4355-9d22-6ca0ee3aa3fb,96,,,"[62.3, 10.4]",3754096,1,,,,,-2.0344439,,Right Foot,,,"[60.3, 6.4]",Ground Pass,,4.472136,,,,,Aaron Cresswell,3062.0,,,,,,Recovery,1,From Throw In,Mark Noble,3874.0,Right Center Midfield,7,Stoke City,30,['1a3efb37-6b34-43ad-b122-1654dbf13a9c'],58,,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:58.889,Pass,
,,,,,,,,,,,,,,,,,3.961776,,,,,,,,,,,,,4d0d681d-a070-42bd-a110-7d3fccb55383,99,,,"[60.2, 6.5]",3754096,2,,,,,0.037509993,,Left Foot,,,"[105.5, 8.2]",Ground Pass,,45.331886,,,Incomplete,,Andy Carroll,4271.0,,,,,,,1,From Throw In,Aaron Cresswell,3062.0,Left Back,7,Stoke City,30,"['60d3a007-ffa7-4403-bc0a-21c335799c7c', 'fb5721d1-82ad-4dad-9c2c-f90c5b059591']",0,,,,,,,,,,,,,,,,,,,West Ham United,40,00:02:00.401,Pass,
,,,,,,,,,,,,,,,,,1.647232,,,,,,,,,,,,,fb5721d1-82ad-4dad-9c2c-f90c5b059591,102,,,"[14.6, 71.9]",3754096,2,,,,,-2.0437894,,Left Foot,,,"[3.7, 50.6]",Ground Pass,,23.926971,,,,,Jack Butland,3537.0,,,,,,Recovery,1,From Throw In,Ryan Shawcross,4035.0,Right Center Back,7,Stoke City,30,"['4d0d681d-a070-42bd-a110-7d3fccb55383', '70c26aee-cde0-4a72-92f9-ef41907ee6d0', 'a3894b2a-df2c-4222-b703-d6074a005363']",4,,,,,,,,,,,,,,,,,,,Stoke City,30,00:02:04.363,Pass,True
,,,,,,,,,,,,,,,,,3.465041,,,,,,,,,,,,,1ca1dced-532d-4fc3-9fdc-d2858292c710,105,,,"[3.4, 50.7]",3754096,2,,,,,0.42033106,,Right Foot,,,"[56.2, 74.3]",High Pass,,57.834248,,,Incomplete,,Ibrahim Afellay,4891.0,,,,,,,1,From Throw In,Jack Butland,3537.0,Goalkeeper,7,Stoke City,30,"['52729eba-342e-4acb-bf38-bc4b592315d0', '9ab645e2-bdd5-46bc-927d-c2366d7ef0db', 'f80576c1-68d5-4275-805c-672d4354e246']",6,,,,,,,,,,,,,,,,,,,Stoke City,30,00:02:06.010,Pass,True
,,,,,,,,,,,,,,,,,1.562029,,,,,,,,,,,,,52729eba-342e-4acb-bf38-bc4b592315d0,107,,,"[63.9, 5.8]",3754096,2,,,,,1.205049,,Head,,,"[67.5, 15.2]",High Pass,,10.0657835,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,Recovery,1,Regular Play,Aaron Cresswell,3062.0,Left Back,8,West Ham United,40,"['1ca1dced-532d-4fc3-9fdc-d2858292c710', '2ca7b902-9b67-4e8b-b815-4a2f70c2c83f']",9,,,,,,,,,,,,,,,,,,,West Ham United,40,00:02:09.475,Pass,
,,,,,,,,,,,,,,,,,1.087833,,,,,,,,,,,,,db08cd1a-ad7c-4602-8326-f04b5473e474,109,,,"[67.5, 15.2]",3754096,2,,,,,-0.7140907,,Right Foot,,,"[75.0, 8.7]",High Pass,,9.924717,,,,,Mark Noble,3874.0,,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,8,West Ham United,40,['14848f65-63d7-4706-b828-8a767c8035fb'],11,,,,,,,,,,,,,,,,,,,West Ham United,40,00:02:11.037,Pass,
