50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.4313,,,,,,,,,,,,,,,39387fba-0fad-44c7-a754-f5322894f88e,1239,,,"[108.6, 59.2]",3754286,36,,,,,-1.2787768,,Head,True,"[113.5, 42.9]",,High Pass,,17.020576,,Pass Offside,,Odion Jude Ighalo,5458.0,,,,,,,1,From Throw In,Allan Romeo Nyom,3991.0,Right Back,76,Watford,23,['19b6d514-ea48-4e3b-8650-326f02a91016'],30,,,,,,,,,,,,,,,,,Watford,23,00:36:30.310,Pass,
,,,,,,,,,,,,,,,,,9.805004,,,,,,,,,,,,,,,0545407c-3e75-44c3-b50f-e80bbe5ccede,1241,,,"[8.9, 35.2]",3754286,37,,True,,,-0.5140198,,Right Foot,,"[70.0, 0.7]",,High Pass,,70.16737,,Out,,,,,,,,,Free Kick,1,From Free Kick,Declan Rudd,9014.0,Goalkeeper,77,Norwich City,56,,1,,,,,,,,,,,,,,,,,Norwich City,56,00:37:01.556,Pass,
,,,,,,,,,,,,,,,,,0.9498,,,,,,,,,,,,,,,36c2f102-2416-4dd6-ae26-58315b301e00,1242,,,"[51.6, 80.0]",3754286,37,,,,,-1.6790669,,,,"[50.1, 66.2]",,Low Pass,,13.881283,,,,Ben Watson,3626.0,,,,,,Throw-in,1,From Throw In,Allan Romeo Nyom,3991.0,Right Back,78,Watford,23,['41efc68d-7969-4f0a-8943-6224dac9c6b8'],15,,,,,,,,,,,,,,,,,Watford,23,00:37:15.938,Pass,
,,,,,,,,,,,,,,,,,1.0712,,,,,,,,,,,,,,,0d024752-3d86-4f9f-8e6f-51edf19b29ea,1245,,,"[50.1, 66.2]",3754286,37,,,,,1.1420183,,Right Foot,,"[54.9, 76.7]",,Ground Pass,,11.545129,,,,Allan Romeo Nyom,3991.0,,,,,,,1,From Throw In,Ben Watson,3626.0,Right Defensive Midfield,78,Watford,23,['e4b9552a-39f0-4e7c-b667-755aa741a65f'],16,,,,,,,,,,,,,,,,,Watford,23,00:37:16.928,Pass,
,,,,,,,,,,,,,,,,,1.058199,,,,,,,,,,,,,,,ede03d7b-3df9-4645-8a41-d46f6ffa281b,1248,,,"[54.9, 76.7]",3754286,37,,,,,-3.000599,,Right Foot,,"[39.4, 74.5]",,Ground Pass,,15.655351,,,,Craig Cathcart,3263.0,,,,,,,1,From Throw In,Allan Romeo Nyom,3991.0,Right Back,78,Watford,23,['2a9aa5fe-7706-457c-a7ad-3c9dd7e30ba8'],19,,,,,,,,,,,,,,,,,Watford,23,00:37:19.374,Pass,
,,,,,,,,,,,,,,,,,1.857256,,,,,,,,,,,,,,,74bc15ff-4d4d-46dc-bc53-488473571e10,1251,,,"[41.1, 75.3]",3754286,37,,,,,-0.2130746,,Right Foot,,"[79.0, 67.1]",,High Pass,,38.776928,,Incomplete,,Odion Jude Ighalo,5458.0,,,,,,,1,From Throw In,Craig Cathcart,3263.0,Right Center Back,78,Watford,23,"['141121be-2ea2-49e3-a527-3ad1896e3d75', 'dfd3ba3e-092e-46bc-8e2f-1ff4f7eb94d3']",21,,,,,,,,,,,,,,,,,Watford,23,00:37:21.839,Pass,
,,,,,,,,,,,,,,,,,1.881092,,,,,,,,,,,,,,,dfd3ba3e-092e-46bc-8e2f-1ff4f7eb94d3,1253,,,"[41.1, 13.0]",3754286,37,,,,,-0.7589892,,Head,,"[54.7, 0.1]",,High Pass,,18.744865,,Out,,,,,,,,,Recovery,1,From Throw In,Alexander Banor Tettey,9463.0,Center Defensive Midfield,78,Watford,23,['74bc15ff-4d4d-46dc-bc53-488473571e10'],23,,,,,,,,,,,,,,,,,Norwich City,56,00:37:23.696,Pass,
,,,,,,,,,,,,,,,,,0.9126,,,,,,,,,,,,,,,78eb3989-b444-4801-8d1e-608a0eec02f8,1254,,,"[63.7, 80.0]",3754286,37,,True,,,-2.0509713,,,,"[51.2, 56.0]",,High Pass,,27.060118,,,,Miguel Ángel Britos Cabrera,3288.0,,,,,,Throw-in,1,From Throw In,Allan Romeo Nyom,3991.0,Right Back,79,Watford,23,['7818eb83-b6a8-4be5-b142-9075b048c4cb'],41,,,,,,,,,,,,,,,,,Watford,23,00:37:41.715,Pass,
,,,,,,,,,,,,,,,,,1.196,,,,,,,,,,,,,,,e97b9b16-892a-42f1-b367-09afec7f4c1c,1256,,,"[51.9, 53.3]",3754286,37,,True,,,2.0005586,,Right Foot,,"[44.2, 70.1]",,Ground Pass,,18.48053,,,,Craig Cathcart,3263.0,,,,,,,1,From Throw In,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,79,Watford,23,['b6c4f5ed-c070-4677-ab47-35f0bdcffc1e'],42,,,,,,,,,,,,,,,,,Watford,23,00:37:42.896,Pass,
,,,,,,,,,,,,,,,,,2.375344,,,,,,,,,,,,,,,222fc36a-974a-407b-8488-ab33973f935d,1259,,,"[43.8, 68.6]",3754286,37,,,,,-0.13123247,,Right Foot,,"[88.5, 62.7]",,High Pass,,45.087692,,Incomplete,,José Manuel Jurado Marín,6870.0,,,,,,,1,From Throw In,Craig Cathcart,3263.0,Right Center Back,79,Watford,23,"['1c9f8ccc-abac-4688-b024-37b0451ecd3c', '35fc43d3-8795-42ec-b9c4-2f3372f32d28', '9510b20a-0131-4be0-a12a-38c8e6075756']",44,,,,,,,,,,,,,,,,,Watford,23,00:37:44.926,Pass,True
,,,,,,,,,,,,,,,,,0.8683,,,,,,,,,,,,,,,d84623fa-eb95-4a6d-8e2e-aa6459513c97,1262,,,"[85.7, 80.0]",3754286,37,,,,,-2.11968,,,,"[78.3, 67.9]",,Low Pass,,14.183441,,,,Etienne Capoue,3721.0,,,,,,Throw-in,1,From Throw In,Allan Romeo Nyom,3991.0,Right Back,80,Watford,23,['f1bde9f1-e19d-49d1-82c0-d07ad224a9d4'],57,,,,,,,,,,,,,,,,,Watford,23,00:37:57.908,Pass,
,,,,,,,,,,,,,,,,,0.6734,,,,,,,,,,,,,,,e5f8ca58-6a69-4020-b95c-c169574fec78,1265,,,"[78.3, 67.9]",3754286,37,,,,,0.94649005,,Right Foot,,"[85.0, 77.2]",,Ground Pass,,11.462111,,,,Allan Romeo Nyom,3991.0,,,,,,,1,From Throw In,Etienne Capoue,3721.0,Left Defensive Midfield,80,Watford,23,['1c5f31f3-5aef-43d0-a4ac-35b91e3b2ef0'],58,,,,,,,,,,,,,,,,,Watford,23,00:37:58.962,Pass,
,,,,,,,,,,,,,,,,,0.5408,,,,,,,,,,,,,,,edbea662-8101-4d1d-badf-73dbc6747ad1,1268,,,"[85.0, 75.9]",3754286,38,,,,,-1.2454357,,Right Foot,,"[87.8, 67.6]",,Ground Pass,,8.759566,,,,José Manuel Jurado Marín,6870.0,,,,,,,1,From Throw In,Allan Romeo Nyom,3991.0,Right Back,80,Watford,23,['266d9981-e811-40e6-b04a-9bcb2f6e7667'],0,,,,,,,,,,,,,,,,,Watford,23,00:38:00.469,Pass,
,,,,,,,,,,,,,,,,,0.761699,,,,,,,,,,,,,,,0ad9a6ba-61da-449d-a8cb-e9e984b4f749,1272,,,"[85.4, 73.5]",3754286,38,,,,,-1.8109673,,Right Foot,,"[83.0, 63.7]",,Ground Pass,,10.089599,,,,Etienne Capoue,3721.0,,,,,,,1,From Throw In,José Manuel Jurado Marín,6870.0,Left Midfield,80,Watford,23,"['2a3e73f6-908a-466f-8c49-e6b885ce4155', 'e87e7016-4a27-468e-84f8-7ad07ac37e6b']",2,,,,,,,,,,,,,,,,,Watford,23,00:38:02.251,Pass,True
,,,,,,,,,,,,,,,,,2.693796,,,,,,,,,,,,,,,07db10d7-d23a-4a33-a439-219cf5400400,1280,,,"[92.0, 50.2]",3754286,38,,,,,0.24497867,,Right Foot,,"[120.0, 57.2]",,High Pass,,28.86174,,,,Etienne Capoue,3721.0,,,,,,,1,From Throw In,Troy Deeney,3454.0,Left Center Forward,80,Watford,23,['6e1998d8-8cb7-4b54-af00-ca7441442917'],5,,,,,,,,,,,,,,,,,Watford,23,00:38:05.510,Pass,
,,,,,,,,,,,,,,,,,1.49651,,,,,,,,,,,,,,,8374e9ed-ccc8-4ff2-8cb2-9ef982c011bc,1283,,,"[118.7, 58.8]",3754286,38,,,,,2.1144416,,Left Foot,,"[113.2, 67.9]",,Low Pass,,10.632968,,Incomplete,,Ikechi Anya,40118.0,,,,,,,1,From Throw In,Etienne Capoue,3721.0,Left Defensive Midfield,80,Watford,23,"['4a2273ff-4349-4353-9968-abf0ac8acab9', '7d019f6b-8d1a-4d5d-aec5-3d3c0d5291c6']",8,,,,,,,,,,,,,,,,,Watford,23,00:38:08.771,Pass,
,,,,,,,,,,,,,,,,,2.023121,,,,,,,,,,,,,,,6b638952-f339-45cb-8e5b-a88e5ca8ec83,1286,,,"[108.6, 80.0]",3754286,38,,,,,-1.4999473,,,,"[110.8, 49.0]",,High Pass,,31.077967,,Incomplete,,,,,,,,,Throw-in,1,From Throw In,Ikechi Anya,40118.0,Right Midfield,81,Watford,23,['fed93810-9cdd-45ec-944f-245ebf84e0ad'],29,,,,,,,,,,,,,,,,,Watford,23,00:38:29.036,Pass,
,,,,,,,,,,,,,,,,,2.174686,,,,,,,,,,,,,,,afcef15a-e4f2-4669-81f4-2801271ded35,1292,,,"[7.0, 44.1]",3754286,39,,True,,,0.023144014,,Right Foot,,"[71.8, 45.6]",,High Pass,,64.81736,,Incomplete,,Lewis Grabban,9593.0,,,,,,Goal Kick,1,From Goal Kick,Declan Rudd,9014.0,Goalkeeper,82,Norwich City,56,"['5d585e81-ce7e-429c-ac9f-e14a2e0ae2ba', 'b4cbd767-4bc3-4774-8c58-f1b82d76df58']",3,,,,,,,,,,,,,,,,,Norwich City,56,00:39:03.834,Pass,
,,,,,,,,,,,,,,,,,1.756273,,,,,,,,,,,,,,,5d585e81-ce7e-429c-ac9f-e14a2e0ae2ba,1294,,,"[48.3, 34.5]",3754286,39,,,,,-0.6762447,,Head,,"[64.5, 21.5]",,Low Pass,,20.771133,,Incomplete,,,,,,,,,Recovery,1,From Goal Kick,Ben Watson,3626.0,Right Defensive Midfield,82,Norwich City,56,"['7d1289d7-8626-412e-90dc-014d1d3ce7a4', 'afcef15a-e4f2-4669-81f4-2801271ded35']",6,,,,,,,,,,,,,,,,,Watford,23,00:39:06.009,Pass,
,,,,,,,,,,,,,,,,,1.385049,,,,,,,,,,,,,,,58edadf3-abd0-47a0-b03d-5387da516730,1297,,,"[56.1, 59.9]",3754286,39,,,,,0.46921343,,Right Foot,,"[77.6, 70.8]",,Ground Pass,,24.105186,,,,Nathan Redmond,3286.0,,,,,,,1,From Goal Kick,Andre Wisdom,4808.0,Right Back,82,Norwich City,56,['3bc0e883-4dc8-413a-a959-18e2be5e9bc5'],8,,,,,,,,,,,,,,,,,Norwich City,56,00:39:08.762,Pass,
,,,,,,,,,,,,,,,,,0.215091,,,,,,,,,,,,,,,decd8e18-f7c0-4f7c-a954-0f35e2c34e8b,1301,,,"[76.9, 71.0]",3754286,39,,,,,-0.9357696,,Right Foot,,"[78.3, 69.1]",,Ground Pass,,2.3600848,,Incomplete,,Graham Dorrans,16334.0,,,,,,,1,From Goal Kick,Nathan Redmond,3286.0,Right Midfield,82,Norwich City,56,"['9347ba90-9d65-4b3a-b5e7-bc22a9e99e85', 'd98cf5dd-a640-4da5-8438-aecd2b5a7953', 'fe9a08c6-8d14-43ae-8907-23011ceca7ee']",10,,,,,,,,,,,,,,,,,Norwich City,56,00:39:10.971,Pass,True
,,,,,,,,,,,,,,,,,1.588568,,,,,,,,,,,,,,,2f28c769-78e8-4a4b-8eea-179ff3304086,1306,,,"[69.6, 56.1]",3754286,39,,,,,1.3551036,,Right Foot,,"[73.5, 73.9]",,Ground Pass,,18.222239,,,,Graham Dorrans,16334.0,,,,,,,1,From Goal Kick,Alexander Banor Tettey,9463.0,Center Defensive Midfield,82,Norwich City,56,['12130440-4b89-4a90-8f1d-667b148a517e'],14,,,,,,,,,,,,,,,,,Norwich City,56,00:39:14.994,Pass,
,,,,,,,,,,,,,,,,,1.732688,,,,,,,,,,,,,,,8ca8eac9-e0a0-4d9e-aad7-f02a5e4f341f,1309,,,"[71.3, 75.0]",3754286,39,,,,,0.1882215,,Right Foot,,"[83.9, 77.4]",,Ground Pass,,12.826535,,,,Andre Wisdom,4808.0,,,,,,,1,From Goal Kick,Graham Dorrans,16334.0,Right Center Midfield,82,Norwich City,56,['9d6896a8-e3ba-4702-8e45-cd849548249b'],17,,,,,,,,,,,,,,,,,Norwich City,56,00:39:17.034,Pass,
,,,,,,,,,,,,,,,,,2.11909,,,,,,,,,,,,,,,30e84976-8d0c-46b4-8ef6-88834e8ba9cf,1312,,,"[95.8, 76.7]",3754286,39,,,,,-1.1013008,,Right Foot,True,"[113.1, 42.6]",,High Pass,,38.237415,,Incomplete,,Robert Brady,10967.0,,,,,,,1,From Goal Kick,Andre Wisdom,4808.0,Right Back,82,Norwich City,56,"['5cf49ca6-8970-417c-8d63-743e90e64803', '8554eaa3-ba70-4195-b8cf-cec0de9e09cd']",20,,,,,,,,,,,,,,,,,Norwich City,56,00:39:20.318,Pass,
,,,,,,,,,,,,,,,,,0.6513,,,,,,,,,,,,,,,7450afcf-f337-4026-83c9-5d1f453c1275,1315,,,"[18.7, 23.4]",3754286,39,,,,,-1.6833619,,Head,,"[17.4, 11.9]",,Low Pass,,11.573245,,,,Ben Watson,3626.0,,,,,,Recovery,1,From Goal Kick,Nathan Aké,3306.0,Left Back,82,Norwich City,56,['e6c21716-de78-4415-89cf-24f8327d4246'],24,,,,,,,,,,,,,,,,,Watford,23,00:39:24.644,Pass,
,,,,,,,,,,,,,,,,,3.337175,,,,,,,,,,,,,,,df9f0558-4b57-4b33-b351-a8f432d82a53,1318,,,"[17.4, 11.8]",3754286,39,,,,,-0.15199155,,Right Foot,,"[63.1, 4.8]",,Low Pass,,46.232998,,Incomplete,,Odion Jude Ighalo,5458.0,,,,,,,1,From Goal Kick,Ben Watson,3626.0,Right Defensive Midfield,82,Norwich City,56,"['27be98e3-f2b6-4968-925a-33f27d415351', '77d59caa-2035-4dd7-9e5b-4682f50b4639']",25,,,,,,,,,,,,,,,,,Watford,23,00:39:25.336,Pass,
,,,,,,,,,,,,,,,,,3.914048,,,,,,,,,,,,,,,77d59caa-2035-4dd7-9e5b-4682f50b4639,1320,,,"[57.0, 75.3]",3754286,39,,,,,-2.728464,,Left Foot,,"[13.2, 56.1]",,Ground Pass,,47.823425,,,,Declan Rudd,9014.0,,,,,,Recovery,1,From Goal Kick,Ryan Bennett,9930.0,Right Center Back,82,Norwich City,56,"['55a4028d-406c-43d9-a55b-12f8b8f3eb52', 'df9f0558-4b57-4b33-b351-a8f432d82a53']",28,,,,,,,,,,,,,,,,,Norwich City,56,00:39:28.673,Pass,
,,,,,,,,,,,,,,,,,2.4281,,,,,,,,,,,,,,,f57cfebe-ebea-44cc-8189-e0fd43af9300,1323,,,"[13.2, 56.1]",3754286,39,,,,,0.17498736,,Right Foot,,"[49.4, 62.5]",,Ground Pass,,36.761395,,Incomplete,,Alexander Banor Tettey,9463.0,,,,,,,1,From Goal Kick,Declan Rudd,9014.0,Goalkeeper,82,Norwich City,56,"['0fd48a49-f0b0-4372-a667-8e3c3e766a07', '66d770ca-ab6a-4da1-8e95-0db0fedc765c']",33,,,,,,,,,,,,,,,,,Norwich City,56,00:39:33.730,Pass,
,,,,,,,,,,,,,,,,,1.5128,,,,,,,,,,,,,,,a9313817-8a48-4c03-9bce-dcd782500099,1327,,,"[75.8, 20.4]",3754286,39,,,,,1.1787852,,Right Foot,,"[83.2, 38.3]",,Ground Pass,,19.369307,,,,Etienne Capoue,3721.0,,,,,,,1,From Goal Kick,José Manuel Jurado Marín,6870.0,Left Midfield,82,Norwich City,56,['d46756fe-b26b-4d1f-8b58-ab39010e6b4d'],37,,,,,,,,,,,,,,,,,Watford,23,00:39:37.347,Pass,
,,,,,,,,,,,,,,,,,2.947935,,,,,,,,,,,,,,,9dcf342c-5d57-4802-977b-eb5e2c1170d0,1330,,,"[85.7, 38.9]",3754286,39,,,,,0.3190208,,Right Foot,,"[118.7, 49.8]",,Ground Pass,,34.75356,,Incomplete,,Ikechi Anya,40118.0,,,,,,,1,From Goal Kick,Etienne Capoue,3721.0,Left Defensive Midfield,82,Norwich City,56,"['923b113b-7c2d-40dd-95dd-b29ff23ec9f0', 'dd28f225-ee2f-4f24-ad04-01239516fbba']",39,,,,,,,,,,,,,,,,,Watford,23,00:39:39.578,Pass,
,,,,,,,,,,,,,,,,,4.331296,,,,,,,,,,,,,,,af25c34a-6545-48d3-a62a-39fcbf1e41be,1334,,,"[15.7, 36.7]",3754286,40,,,,,0.49581474,,Drop Kick,,"[79.3, 71.1]",,High Pass,,72.30712,,Incomplete,,Nathan Redmond,3286.0,,,,,,,1,From Goal Kick,Declan Rudd,9014.0,Goalkeeper,82,Norwich City,56,"['e66cad63-2641-4950-9fec-f016e70b3d4d', 'f85abd1f-de0e-40c7-aaec-95ebcdad49bb']",0,,,,,,,,,,,,,,,,,Norwich City,56,00:40:00.091,Pass,
,,,,,,,,,,,,,,,,,1.701538,,,,,,,,,,,,,,,add21ad4-7b98-409b-88dc-397e2078c3a8,1337,,,"[75.6, 80.0]",3754286,40,,True,,,-1.2351577,,,,"[78.6, 71.4]",,Low Pass,,9.108238,,,,Graham Dorrans,16334.0,,,,,,Throw-in,1,From Throw In,Andre Wisdom,4808.0,Right Back,83,Norwich City,56,['1bbc5ba1-88b3-4b06-858b-32005bc1e619'],12,,,,,,,,,,,,,,,,,Norwich City,56,00:40:12.650,Pass,
,,,,,,,,,,,,,,,,,0.427059,,,,,,,,,,,,,,,3e9d8e5d-6e6d-43db-9b86-17f214bb82bb,1339,,,"[78.6, 71.4]",3754286,40,,True,,,1.9250557,,Right Foot,,"[75.9, 78.7]",,Low Pass,,7.7833157,,,,Andre Wisdom,4808.0,,,,,,,1,From Throw In,Graham Dorrans,16334.0,Right Center Midfield,83,Norwich City,56,['87bbcfac-8d41-4ba8-9e99-b5f1dd25736f'],14,,,,,,,,,,,,,,,,,Norwich City,56,00:40:14.351,Pass,
,,,,,,,,,,,,,,,,,0.857108,,,,,,,,,,,,,,,0a64d91d-69ce-4a8c-9ade-9d9bb2c8e26f,1341,,,"[72.8, 79.0]",3754286,40,,True,,,-1.5089285,,Right Foot,,"[73.5, 67.7]",,Low Pass,,11.321661,,,,Graham Dorrans,16334.0,,,,,,,1,From Throw In,Andre Wisdom,4808.0,Right Back,83,Norwich City,56,['72978bdc-bdbb-4d22-8d6b-13ceeccfb5d4'],14,,,,,,,,,,,,,,,,,Norwich City,56,00:40:14.801,Pass,
,,,,,,,,,,,,,,,,,1.180705,,,,,,,,,,,,,,,7781a0b5-119f-4d30-855a-5256625c6636,1343,,,"[56.0, 72.9]",3754286,40,,,,,-2.55575,,Right Foot,,"[45.3, 65.8]",,Ground Pass,,12.841339,,,,Ryan Bennett,9930.0,,,,,,,1,From Throw In,Graham Dorrans,16334.0,Right Center Midfield,83,Norwich City,56,['60f503ef-e72c-4022-9b32-3af6347f9473'],18,,,,,,,,,,,,,,,,,Norwich City,56,00:40:18.675,Pass,
,,,,,,,,,,,,,,,,,0.70885,,,,,,,,,,,,,,,e47d830d-42ff-484d-a7ae-e10759e88ffa,1346,,,"[45.3, 65.9]",3754286,40,,,,,1.1246908,,Right Foot,,"[50.8, 77.4]",,Ground Pass,,12.747549,,,,Graham Dorrans,16334.0,,,,,,,1,From Throw In,Ryan Bennett,9930.0,Right Center Back,83,Norwich City,56,['db98e4b0-8740-40db-950e-b8ba7c7dd714'],20,,,,,,,,,,,,,,,,,Norwich City,56,00:40:20.015,Pass,
,,,,,,,,,,,,,,,,,2.166997,,,,,,,,,,,,,,,ec3c8690-e6a6-4463-adfd-81e6543a8d45,1350,,,"[49.8, 78.4]",3754286,40,,,,,-0.16992709,,Right Foot,,"[87.1, 72.0]",,High Pass,,37.845078,,Incomplete,,Nathan Redmond,3286.0,,,,,,,1,From Throw In,Graham Dorrans,16334.0,Right Center Midfield,83,Norwich City,56,"['3fcdab3b-7706-41fc-8d01-ce9b76aaa64a', '8fef6a4b-bb14-4fa2-89b8-a39756496ed0', 'eb17ad9c-7f0c-4e09-8ec3-ffab5c62b7b2']",21,,,,,,,,,,,,,,,,,Norwich City,56,00:40:21.789,Pass,True
,,,,,,,,,,,,,,,,,1.32352,,,,,,,,,,,,,,,5aaf0f0c-d276-4b18-bfcc-89dcb4d0ab74,1353,,,"[89.4, 80.0]",3754286,40,,True,,,-1.5707964,,,,"[89.4, 66.5]",,Low Pass,,13.5,,,,Graham Dorrans,16334.0,,,,,,Throw-in,1,From Throw In,Andre Wisdom,4808.0,Right Back,84,Norwich City,56,['365660ca-44dd-4738-af75-594df717ca28'],33,,,,,,,,,,,,,,,,,Norwich City,56,00:40:33.955,Pass,
,,,,,,,,,,,,,,,,,0.501689,,,,,,,,,,,,,,,7be893e7-439c-4d9d-a449-ec53906b3222,1355,,,"[89.4, 66.5]",3754286,40,,True,,,1.707199,,Right Foot,,"[88.0, 76.7]",,Ground Pass,,10.29563,,,,Andre Wisdom,4808.0,,,,,,,1,From Throw In,Graham Dorrans,16334.0,Right Center Midfield,84,Norwich City,56,['d5c266b3-35da-4a9c-96c1-b430b54c1da9'],35,,,,,,,,,,,,,,,,,Norwich City,56,00:40:35.601,Pass,
,,,,,,,,,,,,,,,,,0.92672,,,,,,,,,,,,,,,c2c8863a-5b10-4a1c-b1fb-dc44db3f30ec,1357,,,"[88.1, 77.0]",3754286,40,,,,,-0.09325392,,Right Foot,,"[102.0, 75.7]",,Ground Pass,,13.960659,,,,Nathan Redmond,3286.0,,,,,,,1,From Throw In,Andre Wisdom,4808.0,Right Back,84,Norwich City,56,['f43657f3-7172-4ee8-9436-dda81ccfb291'],36,,,,,,,,,,,,,,,,,Norwich City,56,00:40:36.859,Pass,
,,,,,,,,,,,,,,,,,1.578414,,,,,,,,,,,,,,,16224a86-44ca-4e91-a892-55e9431406cf,1361,,,"[101.3, 77.3]",3754286,40,,,,,3.0138516,,Right Foot,,"[90.4, 78.7]",,Low Pass,,10.98954,,,,Andre Wisdom,4808.0,,,,,,,1,From Throw In,Nathan Redmond,3286.0,Right Midfield,84,Norwich City,56,"['030893bd-f2bd-4c88-8878-dac7b55cbc16', '91af9098-0dbe-4bc2-a77e-13eabe9e9c70']",38,,,,,,,,,,,,,,,,,Norwich City,56,00:40:38.869,Pass,True
,,,,,,,,,,,,,,,,,1.159456,,,,,,,,,,,,,,,18f14535-1527-478b-8661-6d7ddf8391d2,1365,,,"[86.6, 78.8]",3754286,40,,,,,-2.7049656,,Right Foot,,"[79.1, 75.3]",,Ground Pass,,8.276473,,,,Graham Dorrans,16334.0,,,,,,,1,From Throw In,Andre Wisdom,4808.0,Right Back,84,Norwich City,56,"['07051484-591e-4841-9ee2-e6553164d7db', 'f56628df-f45e-4707-b734-80e11ab9d43f']",40,,,,,,,,,,,,,,,,,Norwich City,56,00:40:40.836,Pass,True
,,,,,,,,,,,,,,,,,1.717149,,,,,,,,,,,,,,,08477be7-c599-45ee-bfa3-0953ec07a8b5,1370,,,"[63.0, 75.2]",3754286,40,,,,,-2.8031373,,Left Foot,,"[50.5, 70.8]",,Ground Pass,,13.251792,,,,Ryan Bennett,9930.0,,,,,,,1,From Throw In,Graham Dorrans,16334.0,Right Center Midfield,84,Norwich City,56,['da0eb1b0-c0d1-44e5-9d5e-ff2ced3971f0'],48,,,,,,,,,,,,,,,,,Norwich City,56,00:40:48.457,Pass,
,,,,,,,,,,,,,,,,,1.797101,,,,,,,,,,,,,,,7354f711-86d6-4a99-8cd2-e2a126e6c50f,1372,,,"[50.5, 70.8]",3754286,40,,,,,0.0,,Right Foot,,"[88.1, 70.8]",,High Pass,,37.6,,,,Nathan Redmond,3286.0,,,,,,,1,From Throw In,Ryan Bennett,9930.0,Right Center Back,84,Norwich City,56,['baa0b68e-fd1e-4990-a2f5-1be867f31e0b'],50,,,,,,,,,,,,,,,,,Norwich City,56,00:40:50.175,Pass,
,,,,,,,,,,,,,,,,,1.907038,,,,,,,,,,,,,,,cc4dacfe-dff2-44f6-ba56-86e1d7588421,1376,,,"[113.1, 77.4]",3754286,40,,,,,2.9945142,,Right Foot,,"[102.3, 79.0]",,Low Pass,,10.917875,,,,Andre Wisdom,4808.0,,,,,,,1,From Throw In,Nathan Redmond,3286.0,Right Midfield,84,Norwich City,56,"['0c6034e4-5a52-42da-a0de-0e6c417130de', '560fbbde-2518-421e-8caf-361caf52c6f0']",59,,,,,,,,,,,,,,,,,Norwich City,56,00:40:59.099,Pass,True
,,,,,,,,,,,,,,,,,0.675671,,,,,,,,,,,,,,,d4051bf0-a977-4ac4-b296-3dd3aff0077f,1379,,,"[102.7, 78.1]",3754286,41,,,,,-0.061148163,,Left Foot,,"[107.6, 77.8]",,Ground Pass,,4.909175,,Pass Offside,,Nathan Redmond,3286.0,,,,,,,1,From Throw In,Andre Wisdom,4808.0,Right Back,84,Norwich City,56,['0e2d57c2-f045-48b2-aabe-1ea3a6b64fbd'],1,,,,,,,,,,,,,,,,,Norwich City,56,00:41:01.572,Pass,
,,,,,,,,,,,,,,,,,2.9939,,,,,,,,,,,,,,,44323c98-fd1e-45c6-ac87-be77d75fcba9,1381,,,"[13.5, 7.6]",3754286,41,,,,,-0.12456046,,Right Foot,,"[73.4, 0.1]",,High Pass,,60.367706,,Out,,,,,,,,,Free Kick,1,From Free Kick,Heurelho da Silva Gomes,3522.0,Goalkeeper,85,Watford,23,,33,,,,,,,,,,,,,,,,,Watford,23,00:41:33.432,Pass,
,,,,,,,,,,,,,,,,,2.250966,,,,,,,,,,,,,,,fd0a986a-ed2b-467d-908d-4f8d4233ba6f,1382,,,"[48.3, 80.0]",3754286,41,,True,,,-2.5426166,,,,"[31.6, 68.6]",,Low Pass,,20.22004,,,,Ryan Bennett,9930.0,,,,,,Throw-in,1,From Throw In,Andre Wisdom,4808.0,Right Back,86,Norwich City,56,['75bdc0fa-230b-486e-8b98-486f6bd4f54f'],47,,,,,,,,,,,,,,,,,Norwich City,56,00:41:47.473,Pass,
