ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,39eb198d-7c1b-4790-91d2-3afc2b1188d7,1,,,3753994,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Southampton,25,,0,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 3970, 'name': 'Fraser Forster'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 44}, {'player': {'id': 3590, 'name': 'Rhu-endly Martina'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 15}, {'player': {'id': 3960, 'name': 'José Miguel da Rocha Fonte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 3669, 'name': 'Virgil van Dijk'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 17}, {'player': {'id': 20045, 'name': 'Ryan Bertrand'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 21}, {'player': {'id': 3272, 'name': 'Oriol Romeu Vidal'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 14}, {'player': {'id': 3098, 'name': 'Victor Wanyama'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 12}, {'player': {'id': 3629, 'name': 'Sadio Mané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 3828, 'name': 'Steven Davis'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 8}, {'player': {'id': 3831, 'name': 'Dušan Tadić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 3842, 'name': 'Shane Long'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]}",Southampton,25,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4c5e133e-259a-47ab-ab20-15590e35f84a,2,,,3753994,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Southampton,25,,0,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 3487, 'name': 'Julián Speroni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3443, 'name': 'Joel Ward'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 3731, 'name': 'Adrian Mariappa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 3693, 'name': 'Damien Delaney'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 27}, {'player': {'id': 4884, 'name': ""Pape N''Diaye Souaré""}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 3464, 'name': 'James McArthur'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 5489, 'name': 'Mile Jedinak'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 19688, 'name': 'Jason Puncheon'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 42}, {'player': {'id': 15892, 'name': 'Jordon Mutch'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 22}, {'player': {'id': 3092, 'name': 'Dwight Gayle'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 16}, {'player': {'id': 26699, 'name': 'Emmanuel Adebayor'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 25}]}",Crystal Palace,31,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d07bfd7a-c1ab-48ce-b7f8-d4e3c8f5381c,3,,,3753994,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Southampton,25,['0c9b682a-96ff-49bc-a6ef-ce5e3f4bbd74'],0,,,,,,,,,,,,,,,,Southampton,25,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0c9b682a-96ff-49bc-a6ef-ce5e3f4bbd74,4,,,3753994,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Southampton,25,['d07bfd7a-c1ab-48ce-b7f8-d4e3c8f5381c'],0,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3e52dcbd-6c1e-4724-82e3-6046be00e480,1707,,,3753994,45,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,90,Crystal Palace,31,['655f1731-6c7a-4dc1-b043-2b9049f0f87f'],0,,,,,,,,,,,,,,,,Southampton,25,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,655f1731-6c7a-4dc1-b043-2b9049f0f87f,1708,,,3753994,45,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,90,Crystal Palace,31,['3e52dcbd-6c1e-4724-82e3-6046be00e480'],0,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.476715,,,,,,,,,,,,,,567c086f-51dc-4215-8cbf-c0fefc00bb96,5,,"[61.0, 40.1]",3753994,0,,,,1.6220335,,Right Foot,,,"[60.8, 44.0]",,Ground Pass,,3.905125,,,Steven Davis,3828.0,,,,,Kick Off,1,From Kick Off,Shane Long,3842.0,Center Forward,2,Southampton,25,['b4f019e9-a52c-4eb6-a3b8-355278886d43'],0,,,,,,,,,,,,,,,,Southampton,25,00:00:00.729,Pass,
,,,,,,,,,,,,,,,1.260026,,,,,,,,,,,,,,43599946-5206-4d58-b8ab-e7123476b9a5,7,,"[60.4, 44.0]",3753994,0,,,,-2.4323182,,Right Foot,,,"[47.7, 33.1]",,Ground Pass,,16.736189,,,Oriol Romeu Vidal,3272.0,,,,,,1,From Kick Off,Steven Davis,3828.0,Center Attacking Midfield,2,Southampton,25,['08fe1282-f4fc-4a17-8713-6b5351effbe3'],1,,,,,,,,,,,,,,,,Southampton,25,00:00:01.206,Pass,
,,,,,,,,,,,,,,,2.2202,,,,,,,,,,,,,,1b81eb5e-1dce-4cb7-9db8-78f7507692dc,10,,"[41.8, 31.0]",3753994,0,,,,2.059322,,Right Foot,,,"[28.3, 56.4]",,Ground Pass,,28.764736,,,José Miguel da Rocha Fonte,3960.0,,,,,,1,From Kick Off,Oriol Romeu Vidal,3272.0,Right Center Midfield,2,Southampton,25,['d121f3be-723a-48de-97d5-df0e0b1ad9f4'],3,,,,,,,,,,,,,,,,Southampton,25,00:00:03.349,Pass,
,,,,,,,,,,,,,,,2.167615,,,,,,,,,,,,,,22294789-578e-4e6e-a63b-daa5f47c59fb,13,,"[24.0, 54.7]",3753994,0,,,,-1.5105678,,Right Foot,,,"[26.4, 14.9]",,Ground Pass,,39.872295,,,Virgil van Dijk,3669.0,,,,,,1,From Kick Off,José Miguel da Rocha Fonte,3960.0,Right Center Back,2,Southampton,25,['b57a9c28-1742-424c-b013-288aaa4fa2bc'],9,,,,,,,,,,,,,,,,Southampton,25,00:00:09.304,Pass,
,,,,,,,,,,,,,,,2.516999,,,,,,,,,,,,,,d375431e-927e-4ff8-a504-756549140e38,16,,"[24.6, 16.6]",3753994,0,,,,2.267741,,Right Foot,,,"[9.7, 34.4]",,Ground Pass,,23.213142,,,Fraser Forster,3970.0,,,,,,1,From Kick Off,Virgil van Dijk,3669.0,Left Center Back,2,Southampton,25,['ddae546a-1bbf-40e7-b141-4d4dbb0c374d'],14,,,,,,,,,,,,,,,,Southampton,25,00:00:14.193,Pass,
,,,,,,,,,,,,,,,1.471398,,,,,,,,,,,,,,d4aebb73-2bc7-4b34-83d3-dc3fa2cf65e7,19,,"[9.9, 36.3]",3753994,0,,,,1.2378731,,Right Foot,,,"[21.0, 68.4]",,Ground Pass,,33.96498,,,José Miguel da Rocha Fonte,3960.0,,,,,,1,From Kick Off,Fraser Forster,3970.0,Goalkeeper,2,Southampton,25,['fb206374-94fe-4a3b-8b77-7ff0bd60a2c0'],17,,,,,,,,,,,,,,,,Southampton,25,00:00:17.921,Pass,
,,,,,,,,,,,,,,,2.18451,,,,,,,,,,,,,,80eb4c81-3ec6-4fa1-b836-1d0d8e3f2677,22,,"[21.0, 68.4]",3753994,0,,,,-2.1711996,,Right Foot,,,"[7.1, 48.1]",,Ground Pass,,24.602846,,,Fraser Forster,3970.0,,,,,,1,From Kick Off,José Miguel da Rocha Fonte,3960.0,Right Center Back,2,Southampton,25,['3315cb36-28ef-4bdd-bd7a-640c19c9c833'],21,,,,,,,,,,,,,,,,Southampton,25,00:00:21.175,Pass,
,,,,,,,,,,,,,,,2.574779,,,,,,,,,,,,,,9805d11f-f2e5-417e-b01d-b15685cb86b5,26,,"[8.8, 35.5]",3753994,0,,,,0.1640301,,Left Foot,,,"[66.8, 45.1]",,High Pass,,58.789116,,,Shane Long,3842.0,,,,,,1,From Kick Off,Fraser Forster,3970.0,Goalkeeper,2,Southampton,25,['d60e0a17-fe16-404d-86ab-be2acd625021'],26,,,,,,,,,,,,,,,,Southampton,25,00:00:26.013,Pass,
,,,,,,,,,,,,,,,0.999759,,,,,,,,,,,,,,81857ffb-3127-4dee-b1b3-e1a691d7e538,29,,"[77.0, 72.0]",3753994,0,,,,-0.9652517,,Right Foot,,,"[86.0, 59.0]",,Ground Pass,,15.811388,,,Steven Davis,3828.0,,,,,,1,From Kick Off,Shane Long,3842.0,Center Forward,2,Southampton,25,['47d3ef72-f690-4ed2-b22b-908095aeb5fa'],32,,,,,,,,,,,,,,,,Southampton,25,00:00:32.854,Pass,
,,,,,,,,,,,,,,,1.250654,,,,,,,,,,,,,,d3659e6b-aa6c-49c6-9072-63f4454a83d5,32,,"[86.0, 58.8]",3753994,0,,,,-3.0648208,,Left Foot,,,"[71.7, 57.7]",,Ground Pass,,14.342245,,,Victor Wanyama,3098.0,,,,,,1,From Kick Off,Steven Davis,3828.0,Center Attacking Midfield,2,Southampton,25,['39acc896-5c15-4f86-81d7-2a23dca8bba4'],34,,,,,,,,,,,,,,,,Southampton,25,00:00:34.688,Pass,
,,,,,,,,,,,,,,,2.594171,,,,,,,,,,,,,,6d154a9d-c649-4507-8514-36642290310c,35,,"[70.8, 54.3]",3753994,0,,,,-0.7487948,,Right Foot,,,"[107.6, 20.1]",,High Pass,,50.23823,,,Ryan Bertrand,20045.0,,,,,,1,From Kick Off,Victor Wanyama,3098.0,Left Center Midfield,2,Southampton,25,['07d9bdbb-a681-4793-9dab-dfa83da12df2'],36,,,,,,,,,,,,,,,,Southampton,25,00:00:36.963,Pass,
,,,,,,,,,,,,,,,1.862844,,,,,,,,,,,,,,31686c7a-f404-44d5-9b20-0bd0047920eb,38,,"[107.6, 20.1]",3753994,0,,,,1.0600921,,Left Foot,True,,"[115.5, 34.2]",,High Pass,,16.162302,Incomplete,,,,,,,,,1,From Kick Off,Ryan Bertrand,20045.0,Left Back,2,Southampton,25,['a1985cd2-b417-4601-ba33-ff909c46653e'],39,,,,,,,,,,,,,,,,Southampton,25,00:00:39.597,Pass,
,,,,,,,,,,,,,,,3.651719,,,,,,,,,,,,,,8c42939b-ed6c-4b0f-81c8-2f6179ca6e48,41,,"[15.7, 54.7]",3753994,1,,,,-0.07608602,,Drop Kick,,,"[82.6, 49.6]",,High Pass,,67.09412,Incomplete,,,,,,,,,1,From Kick Off,Julián Speroni,3487.0,Goalkeeper,2,Southampton,25,['8d4111bc-0036-4646-8892-f087b50f026d'],0,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:00.693,Pass,
,,,,,,,,,,,,,,,0.355315,,,,,,,,,,,,,,e2ce0ff6-0738-48cf-a6e4-70589c9b5630,47,,"[11.6, 8.3]",3753994,1,,,,-0.22990443,,Left Foot,,,"[16.3, 7.2]",,Low Pass,,4.8270073,Incomplete,,,,,,,,,1,From Kick Off,Ryan Bertrand,20045.0,Left Back,2,Southampton,25,"['e302f644-192e-4e00-aac4-02e754f4b178', 'e676f2fa-bf55-4c62-be4a-3034edcff2db']",11,,,,,,,,,,,,,,,,Southampton,25,00:01:11.129,Pass,True
,,,,,,,,,,,,,,,1.109345,,,,,,,,,,,,,,d5489183-be10-4627-96ec-02b2a0b4a677,49,,"[17.2, 0.1]",3753994,1,,,,0.66437095,,,,,"[25.5, 6.6]",,Low Pass,,10.542295,,,Dušan Tadić,3831.0,,,,,Throw-in,1,From Throw In,Ryan Bertrand,20045.0,Left Back,3,Southampton,25,['c28bec9d-20d7-45f9-abd3-0cdc836d340b'],26,,,,,,,,,,,,,,,,Southampton,25,00:01:26.248,Pass,
,,,,,,,,,,,,,,,0.968744,,,,,,,,,,,,,,fafccc59-5cf2-4581-8d15-710603357920,56,,"[103.8, 68.6]",3753994,1,,,,2.252402,,Left Foot,,,"[99.5, 73.9]",,Ground Pass,,6.824954,,,James McArthur,3464.0,,,,,,1,Regular Play,Jason Puncheon,19688.0,Right Midfield,4,Crystal Palace,31,['95e037dc-b6c7-4467-9217-ef22e2425166'],30,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:30.607,Pass,
,,,,,,,,,,,,,,,1.027203,,,,,,,,,,,,,,f4584da5-70c9-404e-ae9e-27a61b4242e7,59,,"[99.5, 73.9]",3753994,1,,,,-2.6224465,,Right Foot,,,"[91.8, 69.5]",,Ground Pass,,8.868484,,,Jason Puncheon,19688.0,,,,,,1,Regular Play,James McArthur,3464.0,Right Defensive Midfield,4,Crystal Palace,31,['30f10a19-36f0-482b-a9f8-029bae0c99bf'],32,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:32.708,Pass,
,,,,,,,,,,,,,,,1.335242,,,,,,,,,,,,,,34fd2b56-4259-4e48-b66d-45efedc78d5f,66,,"[95.7, 69.2]",3753994,1,,,,0.98279375,,Left Foot,,,"[99.3, 74.6]",,Ground Pass,,6.489992,,,James McArthur,3464.0,,,,,,1,Regular Play,Jason Puncheon,19688.0,Right Midfield,4,Crystal Palace,31,['898d803f-57d3-49ce-a32b-07256d99dc4f'],35,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:35.909,Pass,
,,,,,,,,,,,,,,,0.72333,,,,,,,,,,,,,,b7f67c3c-9770-414d-af5a-5cffbc774a03,68,,"[99.3, 74.6]",3753994,1,,,,-2.885076,,Right Foot,,,"[87.1, 71.4]",,Ground Pass,,12.612692,,,Joel Ward,3443.0,,,,,,1,Regular Play,James McArthur,3464.0,Right Defensive Midfield,4,Crystal Palace,31,['42eef7d6-97eb-4817-8cb0-1deb01dc6a21'],37,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:37.244,Pass,
,,,,,,,,,,,,,,,1.074003,,,,,,,,,,,,,,bd1d3c54-0517-4780-9850-8feda96103d7,72,,"[90.8, 73.9]",3753994,1,,,,-1.102341,,Right Foot,,,"[95.0, 65.6]",,Ground Pass,,9.302151,Incomplete,,Jason Puncheon,19688.0,,,,,,1,Regular Play,Joel Ward,3443.0,Right Back,4,Crystal Palace,31,"['0995b21a-933f-4b07-81a4-89c874bcf6fa', 'bb78da0c-c6e3-4607-b22c-3887fd6a5af6', 'bcf0cba9-8bed-4275-aa4b-df1181757c97']",39,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:39.290,Pass,True
,,,,,,,,,,,,,,,1.494447,,,,,,,,,,,,,,4b0e5769-9764-468f-a67e-411b47587e2d,77,,"[32.6, 12.4]",3753994,1,,,,1.4691075,,Right Foot,,,"[33.6, 22.2]",,Ground Pass,,9.850888,,,Victor Wanyama,3098.0,,,,,,1,Regular Play,Oriol Romeu Vidal,3272.0,Right Center Midfield,4,Crystal Palace,31,"['0b8099d1-1102-4be9-9b85-2195a733e5b1', 'de861053-9e29-4184-9092-0f2082b0aa3d']",41,,,,,,,,,,,,,,,,Southampton,25,00:01:41.704,Pass,True
,,,,,,,,,,,,,,,3.170159,,,,,,,,,,,,,,1a116d41-b2be-4a49-bd6c-aab1f6ef3850,80,,"[47.7, 31.6]",3753994,1,,,,0.34575257,,Right Foot,,,"[119.6, 57.5]",,High Pass,,76.42264,Out,,,,,,,,,1,Regular Play,Victor Wanyama,3098.0,Left Center Midfield,4,Crystal Palace,31,,45,,,,,,,,,,,,,,,,Southampton,25,00:01:45.192,Pass,
,,,,,,,,,,,,,,,3.853914,,,,,,,,,,,,,,98471598-7c28-4498-a228-1946d93ae3e0,81,,"[6.0, 44.0]",3753994,2,,,,0.30611154,,Right Foot,,,"[67.7, 63.5]",,High Pass,,64.708115,,,Emmanuel Adebayor,26699.0,,,,,Goal Kick,1,From Goal Kick,Julián Speroni,3487.0,Goalkeeper,5,Crystal Palace,31,['53bbfa32-c158-4aff-ba40-4a9b1f08e5ce'],21,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:21.431,Pass,
,,,,,,,,,,,,,,,1.359351,,,,,,,,,,,,,,d7f7decf-f422-4938-b00e-b7717855151a,84,,"[67.7, 63.5]",3753994,2,,,True,1.1871305,,,,,"[72.1, 74.4]",,Low Pass,,11.754574,,,Jason Puncheon,19688.0,,,,,,1,From Goal Kick,Emmanuel Adebayor,26699.0,Left Center Forward,5,Crystal Palace,31,"['2edd13ff-9387-4223-ab73-971a869ad1a0', 'f9cf4959-6447-4c04-8483-176fa9ee27e2']",25,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:25.285,Pass,True
,,,,,,,,,,,,,,,2.040047,,,,,,,,,,,,,,8a210e68-5775-4053-b4b9-f9addff60ae3,87,,"[72.1, 74.4]",3753994,2,,,,-0.7998899,,Right Foot,,,"[92.5, 53.4]",,High Pass,,29.277294,Incomplete,,,,,,,,,1,From Goal Kick,Jason Puncheon,19688.0,Right Midfield,5,Crystal Palace,31,['6aa0c8c7-5694-4300-8295-c414bfcb1cfd'],26,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:26.681,Pass,
,,,,,,,,,,,,,,,0.748492,,,,,,,,,,,,,,1dcd06cf-ebd2-41ce-891a-427af0ff2340,91,,"[13.5, 10.0]",3753994,2,,,,-0.7378151,,Left Foot,,,"[23.4, 1.0]",,High Pass,,13.379462,Out,,,,,,,,,1,From Goal Kick,José Miguel da Rocha Fonte,3960.0,Right Center Back,5,Crystal Palace,31,,32,,,,,,,,,,,,,,,,Southampton,25,00:02:32.393,Pass,
,,,,,,,,,,,,,,,0.711651,,,,,,,,,,,,,,1d167fce-8def-45f6-bf48-79d88eb64a41,92,,"[96.3, 80.0]",3753994,2,True,,,-1.0801283,,,,,"[100.2, 72.7]",,Low Pass,,8.276473,,,Emmanuel Adebayor,26699.0,,,,,Throw-in,1,From Throw In,Joel Ward,3443.0,Right Back,6,Crystal Palace,31,['f894f41f-2f43-463c-acc7-0804f515877d'],44,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:44.387,Pass,
,,,,,,,,,,,,,,,0.474784,,,,,,,,,,,,,,70f47bd9-89ac-4ba7-9ffe-9f9d88f546bd,94,,"[100.2, 72.7]",3753994,2,,,,2.1341126,,Right Foot,,,"[97.8, 76.5]",,Ground Pass,,4.494441,Incomplete,,Joel Ward,3443.0,,,,,,1,From Throw In,Emmanuel Adebayor,26699.0,Left Center Forward,6,Crystal Palace,31,"['0e305e1a-514c-4a9d-bd9c-dd2123d83058', 'bc352c05-22f0-4692-acbd-d9627ca78b69']",45,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:45.099,Pass,
,,,,,,,,,,,,,,,1.719064,,,,,,,,,,,,,,6fd850be-a759-4c99-93ea-2f35e1fcc498,98,,"[22.9, 5.5]",3753994,2,,,,0.4403322,,Left Foot,,,"[52.4, 19.4]",,High Pass,,32.610733,,,Shane Long,3842.0,,,,,,1,From Throw In,Dušan Tadić,3831.0,Left Wing,6,Crystal Palace,31,['d5a35560-5e6f-407a-aaa1-b1ad347fedb8'],46,,,,,,,,,,,,,,,,Southampton,25,00:02:46.014,Pass,
,,,,,,,,,,,,,,,0.722561,,,,,,,,,,,,,,17fee22c-fc8b-4ece-a1a3-f2a620192f26,102,,"[52.7, 19.0]",3753994,2,,,,-2.782822,,Other,,,"[47.1, 16.9]",,Low Pass,,5.9808025,Incomplete,,Steven Davis,3828.0,,,,,,1,From Throw In,Shane Long,3842.0,Center Forward,6,Crystal Palace,31,"['0fa4466d-04a1-459c-b51c-0c9ae148fc9f', '4a30f4b0-221a-4efd-8516-cb661936f563', '4c29689f-0dee-4445-b2e1-85dfc720fc60']",47,,,,,,,,,,,,,,,,Southampton,25,00:02:47.773,Pass,True
,,,,,,,,,,,,,,,0.848719,,,,,,,,,,,,,,d641cd2d-8c9a-4345-a502-de1797f7cd99,107,,"[51.6, 54.1]",3753994,2,,,,2.0740707,,Left Foot,,,"[46.7, 63.0]",,Ground Pass,,10.159724,,,James McArthur,3464.0,,,,,,1,From Throw In,Pape N''Diaye Souaré,4884.0,Left Back,6,Crystal Palace,31,['ff9d18f7-1fd5-4f69-ab02-9dbff2477c3a'],53,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:53.048,Pass,
,,,,,,,,,,,,,,,1.346556,,,,,,,,,,,,,,48cb356a-d66b-43c7-bb65-999da3e58029,110,,"[50.1, 60.9]",3753994,2,,,,-2.6727638,,Right Foot,,,"[42.4, 57.0]",,Ground Pass,,8.631338,,,Adrian Mariappa,3731.0,,,,,,1,From Throw In,James McArthur,3464.0,Right Defensive Midfield,6,Crystal Palace,31,['7a933536-154f-4107-97aa-7a2d65833a3f'],56,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:56.781,Pass,
,,,,,,,,,,,,,,,3.231508,,,,,,,,,,,,,,0b2d794a-7aff-4f41-b249-04cf6978cd18,113,,"[41.6, 55.8]",3753994,2,,,,-2.8958056,,Right Foot,,,"[12.5, 48.5]",,Ground Pass,,30.001667,,,Julián Speroni,3487.0,,,,,,1,From Throw In,Adrian Mariappa,3731.0,Right Center Back,6,Crystal Palace,31,"['48f4ec9a-62a2-4658-a6fc-afa3440733dc', '4b7427e3-e774-4122-b2fd-9a9dc94137d7']",58,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:58.128,Pass,True
,,,,,,,,,,,,,,,3.503512,,,,,,,,,,,,,,e966b480-605d-430a-aad9-e4c0451397a3,116,,"[23.4, 52.1]",3753994,3,,,,0.053492226,,Right Foot,,,"[86.9, 55.5]",,High Pass,,63.590958,Incomplete,,,,,,,,,1,From Throw In,Julián Speroni,3487.0,Goalkeeper,6,Crystal Palace,31,['2f6d300a-89a7-48e6-8103-e5ec0dbb98b9'],11,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:11.241,Pass,
,,,,,,,,,,,,,,,2.217988,,,,,,,,,,,,,,892ff36d-c6c1-469f-92b2-369ee6646b28,119,,"[77.3, 49.8]",3753994,3,,,,0.14073019,,Right Foot,,,"[89.3, 51.5]",,High Pass,,12.119819,Incomplete,,,,,,,,Recovery,1,From Throw In,Mile Jedinak,5489.0,Left Defensive Midfield,6,Crystal Palace,31,['2ae1fb87-1757-4491-8d9b-bdb068fff915'],15,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:15.574,Pass,
,,,,,,,,,,,,,,,2.528786,,,,,,,,,,,,,,c1930815-a702-4181-88f5-377de325e19f,122,,"[34.1, 31.4]",3753994,3,,,,1.2478067,,Right Foot,,,"[42.2, 55.6]",,Low Pass,,25.5196,,,Victor Wanyama,3098.0,,,,,,1,Regular Play,Virgil van Dijk,3669.0,Left Center Back,7,Southampton,25,['019bbfa9-67a7-4dcf-be0c-3997d0c3a1f9'],18,,,,,,,,,,,,,,,,Southampton,25,00:03:18.965,Pass,
,,,,,,,,,,,,,,,1.393735,,,,,,,,,,,,,,6d867712-93ee-4b59-93c3-b47ceade5455,126,,"[44.7, 57.7]",3753994,3,,,,0.882833,,Right Foot,,,"[56.7, 72.3]",,Ground Pass,,18.898678,,,Sadio Mané,3629.0,,,,,,1,Regular Play,Victor Wanyama,3098.0,Left Center Midfield,7,Southampton,25,['8c15d9f4-4032-4081-a1fc-dcfd3c247d42'],21,,,,,,,,,,,,,,,,Southampton,25,00:03:21.750,Pass,
,,,,,,,,,,,,,,,1.351791,,,,,,,,,,,,,,aecbe518-80f7-40cd-94af-dad55e85704e,129,,"[70.6, 77.2]",3753994,3,,,,-2.8583717,,Right Foot,,,"[57.2, 73.3]",,Ground Pass,,13.956002,,,Victor Wanyama,3098.0,,,,,,1,Regular Play,Sadio Mané,3629.0,Right Wing,7,Southampton,25,['eb8c93d3-9fba-4194-9763-31f8723c482a'],26,,,,,,,,,,,,,,,,Southampton,25,00:03:26.318,Pass,
,,,,,,,,,,,,,,,1.118428,,,,,,,,,,,,,,449eee7a-d441-4ef4-8a96-e29d315a96c4,132,,"[56.7, 72.3]",3753994,3,,,,-0.7626748,,Right Foot,,,"[70.2, 59.4]",,Ground Pass,,18.67244,,,Oriol Romeu Vidal,3272.0,,,,,,1,Regular Play,Victor Wanyama,3098.0,Left Center Midfield,7,Southampton,25,['61e95fcc-b8cf-461d-96f1-213a30171c9a'],29,,,,,,,,,,,,,,,,Southampton,25,00:03:29.165,Pass,
,,,,,,,,,,,,,,,0.869773,,,,,,,,,,,,,,0a64dc8b-5146-48ca-ab4c-7b21389a0b2f,136,,"[69.8, 57.9]",3753994,3,,,,0.19739556,,Right Foot,,,"[82.8, 60.5]",,Ground Pass,,13.257451,,,Steven Davis,3828.0,,,,,,1,Regular Play,Oriol Romeu Vidal,3272.0,Right Center Midfield,7,Southampton,25,"['6db8565b-f6b3-400a-9ce7-3a3891901c19', 'fe7d6d11-2e9b-409a-8883-c611f5def3d2']",30,,,,,,,,,,,,,,,,Southampton,25,00:03:30.790,Pass,True
,,,,,,,,,,,,,,,1.257528,,,,,,,,,,,,,,65dea466-61c6-472c-b8c0-7c2ca9948593,139,,"[82.2, 62.6]",3753994,3,,,,1.4300661,,Right Foot,,,"[83.9, 74.6]",,Ground Pass,,12.119819,,,Sadio Mané,3629.0,,,,,,1,Regular Play,Steven Davis,3828.0,Center Attacking Midfield,7,Southampton,25,['e3f6fb39-923c-4416-aa11-6b0adb81601d'],32,,,,,,,,,,,,,,,,Southampton,25,00:03:32.774,Pass,
