bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.172884,,,,,,,,,,,,6b2eeb50-b0ed-4cab-8a08-33e5064505ad,16,,,"[45.1, 76.6]",3754017,0,,,,-2.9829373,,Left Foot,,,,"[35.1, 75.0]",,Low Pass,,10.127192,,,,Kyle Naughton,3340.0,,,,,,,1,From Throw In,André Ayew Pelé,3347.0,Right Wing,3,Swansea City,26,['16da7ff4-5d8e-43b5-9513-e2a40d970f27'],17,,,,,,,,,,,,,,,,Swansea City,26,00:00:17.702,Pass,
,,,,,,,,,,,,,,,1.07751,,,,,,,,,,,,2aa5b42d-c381-4e43-b96d-fef4fbfe3939,20,,,"[34.6, 76.2]",3754017,0,,,,0.23783593,,Right Foot,,,,"[41.2, 77.8]",,Ground Pass,,6.7911706,,Incomplete,,André Ayew Pelé,3347.0,,,,,,,1,From Throw In,Kyle Naughton,3340.0,Right Back,3,Swansea City,26,"['850c8510-6fa9-4672-8468-5e704890281c', 'ca799626-c271-4075-aaed-a873e5556015', 'dbb185d3-b721-4f22-adcf-f68f9b9142e8']",19,,,,,,,,,,,,,,,,Swansea City,26,00:00:19.439,Pass,True
,,,,,,,,,,,True,,,,0.940557,,,,,,,,,,,,ca799626-c271-4075-aaed-a873e5556015,22,,,"[78.9, 2.3]",3754017,0,,,,-0.14648418,,Right Foot,,,,"[85.0, 1.4]",,Ground Pass,,6.166036,,,,Gabriel Imuetinyan Agbonlahor,42699.0,,,,,,Interception,1,Regular Play,Idrissa Gana Gueye,3436.0,Left Defensive Midfield,4,Aston Villa,59,"['2aa5b42d-c381-4e43-b96d-fef4fbfe3939', '509eb1e2-b3aa-454f-a376-d5f146c2be8c']",20,,,,,,,,,,,,,,,,Aston Villa,59,00:00:20.517,Pass,
,,,,,,,,,,,,,,,0.517174,,,,,,,,,,,,81c5749a-63da-465e-b472-ab922a84f476,25,,,"[85.0, 1.4]",3754017,0,,,,3.1415927,,Right Foot,,,,"[79.9, 1.4]",,Ground Pass,,5.1,,,,Kieran Richardson,42701.0,,,,,,,1,Regular Play,Gabriel Imuetinyan Agbonlahor,42699.0,Left Wing,4,Aston Villa,59,['26736fe7-45d8-4715-9e78-dde92a409fe5'],21,,,,,,,,,,,,,,,,Aston Villa,59,00:00:21.494,Pass,
,,,,,,,,,,,,,,,0.774855,,,,,,,,,,,,f64fe64f-de16-4933-8a66-5b421c60718b,28,,,"[79.9, 1.4]",3754017,0,,,,1.0303768,,Left Foot,,,,"[83.2, 6.9]",,Ground Pass,,6.4140472,,,,Idrissa Gana Gueye,3436.0,,,,,,,1,Regular Play,Kieran Richardson,42701.0,Left Back,4,Aston Villa,59,['7e368a65-cfb9-4416-b778-c606de946753'],22,,,,,,,,,,,,,,,,Aston Villa,59,00:00:22.071,Pass,
,,,,,,,,,,,,,,,1.199267,,,,,,,,,,,,7154568d-fa82-49e2-9bf6-d417b06d8b1a,31,,,"[85.9, 9.3]",3754017,0,,,,0.058186673,,Right Foot,,,,"[96.2, 9.9]",,Ground Pass,,10.317461,,Incomplete,,Jack Grealish,9638.0,,,,,,,1,Regular Play,Idrissa Gana Gueye,3436.0,Left Defensive Midfield,4,Aston Villa,59,"['1b06cc3b-7160-4b01-a62c-6ea3a4c64fa3', '2555b7de-0f2e-4c04-8eeb-df2a2855ab89']",23,,,,,,,,,,,,,,,,Aston Villa,59,00:00:23.651,Pass,
,,,,,,,,,,,,,,,0.521736,,,,,,,,,,,,eee0c64d-01d2-48b5-8b09-d4a6886c351b,35,,,"[25.5, 62.4]",3754017,0,,,,-0.13909595,,Right Foot,,,,"[30.5, 61.7]",,Ground Pass,,5.0487623,,,,Sung-Yeung Ki,3605.0,,,,,,,1,Regular Play,Kyle Naughton,3340.0,Right Back,5,Swansea City,26,['d26eaa02-4223-40fd-b476-e897174a31d4'],26,,,,,,,,,,,,,,,,Swansea City,26,00:00:26.129,Pass,
,,,,,,,,,,,,,,,1.277138,,,,,,,,,,,,eaf56aa1-c79f-4462-8499-f853132255b6,39,,,"[29.7, 59.6]",3754017,0,,,,2.337329,,Left Foot,,,,"[19.3, 70.4]",,Ground Pass,,14.993332,,,,Federico Fernández,3290.0,,,,,,,1,Regular Play,Sung-Yeung Ki,3605.0,Right Center Midfield,5,Swansea City,26,"['1a9c5e8c-07d5-450c-918b-1f7501d98958', 'f87a8157-b332-4ab6-8b70-e7d8ef20b31e']",26,,,,,,,,,,,,,,,,Swansea City,26,00:00:26.691,Pass,True
,,,,,,,,,,,,,,,1.717693,,,,,,,,,,,,939e7798-68d7-4141-bd77-58ac51025eab,42,,,"[19.3, 70.4]",3754017,0,,,,-0.4012288,,Right Foot,,,,"[49.0, 57.8]",,High Pass,,32.262207,,,,Bafétimbi Gomis,20521.0,,,,,,,1,Regular Play,Federico Fernández,3290.0,Right Center Back,5,Swansea City,26,['62ac7fbc-b504-4f20-9bde-7fe919bc3d32'],28,,,,,,,,,,,,,,,,Swansea City,26,00:00:28.006,Pass,
,,,,,,,,,,,,,,,0.652866,,,,,,,,,,,,d068dc1f-4555-4955-b31b-35476002f714,47,,,"[47.9, 71.5]",3754017,0,,,,2.4363146,,Right Foot,,,,"[40.5, 77.8]",,Ground Pass,,9.718539,,,,André Ayew Pelé,3347.0,,,,,,,1,Regular Play,Bafétimbi Gomis,20521.0,Center Forward,5,Swansea City,26,"['0d920e77-dbdc-478d-b845-39860bf9600e', 'a388a5e4-39f7-440c-888e-8ccdd11fe125']",32,,,,,,,,,,,,,,,,Swansea City,26,00:00:32.448,Pass,True
,,,,,,,,,,,,,,,1.857283,,,,,,,,,,,,ff687fdd-0e2f-45ba-b2a9-7f837a08f18e,51,,,"[40.2, 78.3]",3754017,0,,,,-2.490183,,Left Foot,,,,"[22.1, 64.5]",,Ground Pass,,22.760712,,,,Federico Fernández,3290.0,,,,,,,1,Regular Play,André Ayew Pelé,3347.0,Right Wing,5,Swansea City,26,"['163641e2-a93d-48ff-8444-4b202d4e902c', '28c4a1e3-e196-45ef-b12c-64bed29bcbe0']",35,,,,,,,,,,,,,,,,Swansea City,26,00:00:35.095,Pass,True
,,,,,,,,,,,,,,,2.106897,,,,,,,,,,,,4c7cbeb7-5ace-4e42-b5e2-c6b731fa9d95,54,,,"[21.8, 64.5]",3754017,0,,,,-0.18613195,,Right Foot,,,,"[52.6, 58.7]",,High Pass,,31.341347,,,,Gylfi Þór Sigurðsson,3944.0,,,,,,,1,Regular Play,Federico Fernández,3290.0,Right Center Back,5,Swansea City,26,['3fff7d4e-71e5-4e59-b967-ef7d104f0968'],36,,,,,,,,,,,,,,,,Swansea City,26,00:00:36.992,Pass,
,,,,,,,,,,,,,,,1.674414,,,,,,,,,,,,b51365f1-a804-4a88-a965-280b6734ffe2,59,,,"[76.8, 18.1]",3754017,0,,,,-0.9199192,,Right Foot,,,,"[88.3, 3.0]",,Ground Pass,,18.980516,,,,Gabriel Imuetinyan Agbonlahor,42699.0,,,,,,Recovery,1,Regular Play,Idrissa Gana Gueye,3436.0,Left Defensive Midfield,6,Aston Villa,59,['cc38285c-4d6d-4a2a-87f5-04d97cd6407d'],41,,,,,,,,,,,,,,,,Aston Villa,59,00:00:41.075,Pass,
,,,,,,,,,,,,,,,1.109561,,,,,,,,,,,,401a5635-b129-41cd-a914-dc97ceb2c7e8,63,,,"[90.1, 3.2]",3754017,0,,,,1.343107,,Right Foot,,,,"[92.0, 11.4]",,Ground Pass,,8.417244,,,,Idrissa Gana Gueye,3436.0,,,,,,,1,Regular Play,Gabriel Imuetinyan Agbonlahor,42699.0,Left Wing,6,Aston Villa,59,['4a7bfbbd-3fed-4e20-8cde-e50b94d8f70c'],45,,,,,,,,,,,,,,,,Aston Villa,59,00:00:45.857,Pass,
,,,,,,,,,,,,,,,1.484317,,,,,,,,,,,,2ef9c5f4-9bfc-48be-9a4f-e25b8c94ca80,66,,,"[92.4, 11.4]",3754017,0,,,,-0.5917762,,Right Foot,,,,"[104.6, 3.2]",,Ground Pass,,14.69966,,,,Jack Grealish,9638.0,,,,,,,1,Regular Play,Idrissa Gana Gueye,3436.0,Left Defensive Midfield,6,Aston Villa,59,['4827cb01-6fd4-4ff9-8450-b5fe16b04ccd'],47,,,,,,,,,,,,,,,,Aston Villa,59,00:00:47.016,Pass,
,,,,,,,,,,,,,,,0.241332,,,,,,,,,,,,7e58f080-655d-480a-973f-e921c90ea622,69,,,"[107.1, 10.7]",3754017,0,,,,1.1232764,,Right Foot,,,,"[108.3, 13.2]",,High Pass,,2.7730849,,Incomplete,,,,,,,,,,1,Regular Play,Jack Grealish,9638.0,Center Attacking Midfield,6,Aston Villa,59,['3b954514-bf32-45cb-b908-9062e26c6b6b'],51,,,,,,,,,,,,,,,,Aston Villa,59,00:00:51.363,Pass,
,,,,,,,,,,,,,,,1.574058,,,,,,,,,,,,47f4bd90-5add-4103-b76c-e7f0ed28453b,73,,,"[33.0, 34.5]",3754017,0,,,,-1.5226408,,Right Foot,,,,"[33.4, 26.2]",,Ground Pass,,8.309633,,,,Neil Taylor,9627.0,,,,,,,1,Regular Play,Jefferson Antonio Montero Vite,7063.0,Left Wing,7,Swansea City,26,['b9522e7a-c786-4a25-b058-f69bedfaff5d'],55,,,,,,,,,,,,,,,,Swansea City,26,00:00:55.635,Pass,
,,,,,,,,,,,,,,,1.517652,,,,,,,,,,,,ce17b6c2-0299-4c69-899a-76f390c3497d,77,,,"[38.4, 16.2]",3754017,1,,,,-2.4627998,,Left Foot,,,,"[23.4, 4.1]",,Ground Pass,,19.272001,,,,Ashley Williams,3644.0,,,,,,,1,Regular Play,Neil Taylor,9627.0,Left Back,7,Swansea City,26,"['3dd068f3-612c-47c1-9540-664cd9b83fe1', '8ea5dcaf-d540-4518-bafc-065162ea2efb']",2,,,,,,,,,,,,,,,,Swansea City,26,00:01:02.428,Pass,True
,,,,,,,,,,,,,,,2.417828,,,,,,,,,,,,c9a15ff0-0e16-472b-b38d-ae9a4fc34a03,81,,,"[31.8, 7.5]",3754017,1,,,,0.30320293,,Left Foot,,,,"[67.6, 18.7]",,High Pass,,37.511066,,Incomplete,,Bafétimbi Gomis,20521.0,,,,,,,1,Regular Play,Ashley Williams,3644.0,Left Center Back,7,Swansea City,26,"['5f2c8483-d614-4802-b1a1-9eebbed1cb60', '9910e3f9-3258-46d5-8201-150586c30599']",5,,,,,,,,,,,,,,,,Swansea City,26,00:01:05.542,Pass,
,,,,,,,,,,,,,,,2.363376,,,,,,,,,,,,9910e3f9-3258-46d5-8201-150586c30599,83,,,"[52.5, 61.4]",3754017,1,,,,-0.16324028,,Head,,,,"[78.0, 57.2]",,High Pass,,25.843569,,Incomplete,,Jack Grealish,9638.0,,,,,,Recovery,1,Regular Play,Micah Richards,42700.0,Right Center Back,7,Swansea City,26,"['61659c68-c2df-4ad5-b037-b81641cb59f3', 'a617c07d-597c-423e-aff5-2e4fbbd9caf9', 'c9a15ff0-0e16-472b-b38d-ae9a4fc34a03']",7,,,,,,,,,,,,,,,,Aston Villa,59,00:01:07.959,Pass,
,,,,,,,,,,,,,,,1.000608,,,,,,,,,,,,caaf3312-8398-4e32-adef-bb7d7851f26a,86,,,"[75.0, 66.8]",3754017,1,,,,-2.8501358,,Right Foot,,,,"[68.0, 64.7]",,Ground Pass,,7.3082147,,,,Jordan Ayew,3450.0,,,,,,Recovery,1,Regular Play,Rudy Gestede,19362.0,Center Forward,8,Aston Villa,59,['01c47a6c-0841-461f-b995-2113c11fd81d'],11,,,,,,,,,,,,,,,,Aston Villa,59,00:01:11.622,Pass,
,,,,,,,,,,,,,,,0.875726,,,,,,,,,,,,e552931a-0243-4758-8bbb-496e0ac13ed2,89,,,"[72.9, 67.7]",3754017,1,,,,0.8850668,,Right Foot,,,,"[79.2, 75.4]",,Ground Pass,,9.94887,,,,Alan Hutton,9642.0,,,,,,,1,Regular Play,Jordan Ayew,3450.0,Right Wing,8,Aston Villa,59,['fd713962-f8b0-4c4d-83f7-a29ceaa784b8'],13,,,,,,,,,,,,,,,,Aston Villa,59,00:01:13.573,Pass,
,,,,,,,,,,,,,,,0.761711,,,,,,,,,,,,daffb80f-6138-42ee-90bf-b8ef50e39b13,92,,,"[78.9, 75.4]",3754017,1,,,,-1.1383885,,Right Foot,,,,"[81.3, 70.2]",,Ground Pass,,5.7271285,,,,Jordan Ayew,3450.0,,,,,,,1,Regular Play,Alan Hutton,9642.0,Right Back,8,Aston Villa,59,['662cc9b1-3153-458d-92fc-30719ed26fa6'],14,,,,,,,,,,,,,,,,Aston Villa,59,00:01:14.842,Pass,
,,,,,,,,,,,,,,,2.109307,,,,,,,,,,,,b6f75ffc-cd7e-4029-a217-da3637630c6d,95,,,"[84.6, 70.2]",3754017,1,,,,0.32609206,,Right Foot,,,,"[105.3, 77.2]",,Ground Pass,,21.851545,,,,Alan Hutton,9642.0,,,,,,,1,Regular Play,Jordan Ayew,3450.0,Right Wing,8,Aston Villa,59,['2911e1a6-8f72-4620-856d-0bf89ac963df'],16,,,,,,,,,,,,,,,,Aston Villa,59,00:01:16.455,Pass,
,,,,,,,,,,,,,,,1.928011,,,,,,,,,,,,48dbb121-e2d4-4584-9be4-3a2bf10c4c56,98,,,"[110.8, 76.0]",3754017,1,,,,-1.6977146,,Right Foot,True,,,"[105.9, 37.6]",,High Pass,,38.71137,,Incomplete,,Jack Grealish,9638.0,,,,,,,1,Regular Play,Alan Hutton,9642.0,Right Back,8,Aston Villa,59,"['b8175733-3011-44ca-9e01-a53417ad2c7e', 'ee072e4d-62cd-4fd6-8fff-5f0d291dbb4a']",18,,,,,,,,,,,,,,,,Aston Villa,59,00:01:18.589,Pass,
,,,,,,,,,,,,,,,1.231364,,,,,,,,,,,,5265229e-b8f4-4779-ab38-c9bfc5d530bc,106,,,"[93.8, 56.3]",3754017,1,,,,1.0718693,,Right Foot,,,,"[102.9, 73.0]",,Ground Pass,,19.018412,,,,Alan Hutton,9642.0,,,,,,,1,Regular Play,Jordan Ayew,3450.0,Right Wing,8,Aston Villa,59,"['79580887-51b4-4ae1-9594-0ca8e7e52102', '7ce63206-7d16-4dd9-83fd-9085be7519a7', 'b8c4ab2a-dac3-41c4-9868-12e769190f13']",23,,,,,,,,,,,,,,,,Aston Villa,59,00:01:23.973,Pass,True
,,,,,,,,,,,,,,,0.314871,,,,,,,,,,,,714547ae-54e4-445d-970b-32162e749c96,109,,,"[107.4, 68.4]",3754017,1,,,,-1.6591731,,Right Foot,,,,"[106.7, 60.5]",,High Pass,,7.930952,,Incomplete,,,,,,,,,,1,Regular Play,Alan Hutton,9642.0,Right Back,8,Aston Villa,59,['bd6339c0-39ef-4b05-be8a-e5a4d7989618'],26,,,,,,,,,,,,,,,,Aston Villa,59,00:01:26.514,Pass,
,,,,,,,,,,,,,,,3.938935,,,,,,,,,,,,51fcae2e-747a-4934-90a1-d89c6c80d318,114,,,"[16.0, 52.0]",3754017,2,,,,0.1924359,,Right Foot,,,,"[78.1, 64.1]",,High Pass,,63.267845,,Incomplete,,Bafétimbi Gomis,20521.0,,,,,,,1,From Keeper,Łukasz Fabiański,3262.0,Goalkeeper,10,Swansea City,26,"['0a68c6c9-20c6-4ae7-8d93-aa96587247ad', 'c8bd77b2-9695-4c29-8bd4-5aa345db3a55']",59,,,,,,,,,,,,,,,,Swansea City,26,00:02:59.901,Pass,
,,,,,,,,,,,,,,,1.223633,,,,,,,,,,,,c47b4b96-de4f-4569-b97e-f83f695fbbcb,117,,,"[44.7, 41.4]",3754017,3,,,,2.0122254,,Right Foot,,,,"[40.4, 50.5]",,Ground Pass,,10.06479,,,,Jordan Ayew,3450.0,,,,,,Recovery,1,From Keeper,Leandro Bacuna,9533.0,Right Defensive Midfield,11,Aston Villa,59,['6cf97364-d495-4d82-a419-c56554f80cd7'],7,,,,,,,,,,,,,,,,Aston Villa,59,00:03:07.610,Pass,
,,,,,,,,,,,,,,,1.494253,,,,,,,,,,,,a11eea54-bf73-40da-8692-6e3317045461,121,,,"[35.9, 48.1]",3754017,3,,,,-2.016902,,Right Foot,,,,"[27.1, 29.7]",,Ground Pass,,20.396078,,,,Micah Richards,42700.0,,,,,,,1,From Keeper,Jordan Ayew,3450.0,Right Wing,11,Aston Villa,59,"['75953ade-93d1-402b-a563-0ed102d23d86', 'f14f7a86-8575-444c-9dbb-ff2fd8c8bee1']",9,,,,,,,,,,,,,,,,Aston Villa,59,00:03:09.289,Pass,True
,,,,,,,,,,,,,,,1.796671,,,,,,,,,,,,d1fc9a47-963e-4034-93a3-51eeac7afb4f,124,,,"[21.0, 43.9]",3754017,3,,,,-2.6512847,,Right Foot,,,,"[6.2, 36.0]",,Ground Pass,,16.776472,,,,Bradley Guzan,12608.0,,,,,,,1,From Keeper,Micah Richards,42700.0,Right Center Back,11,Aston Villa,59,['5dfe4e15-6236-4981-a343-a5e5daaadd81'],11,,,,,,,,,,,,,,,,Aston Villa,59,00:03:11.685,Pass,
,,,,,,,,,,,,,,,4.197442,,,,,,,,,,,,ab30ca95-a577-4a2d-9fb3-e6c9e316b861,127,,,"[6.4, 36.0]",3754017,3,,,,0.2529563,,Left Foot,,,,"[74.1, 53.5]",,High Pass,,69.92525,,Incomplete,,Rudy Gestede,19362.0,,,,,,,1,From Keeper,Bradley Guzan,12608.0,Goalkeeper,11,Aston Villa,59,"['a7658b31-11b7-4f87-b728-74e4af1720ba', 'b9d64ad7-efff-49ed-84b4-38808e8cb524']",13,,,,,,,,,,,,,,,,Aston Villa,59,00:03:13.521,Pass,
,,,,,,,,,,,,,,,1.374344,,,,,,,,,,,,6b1c2f25-7c1e-4a1c-bf2e-6572a60ffde3,135,,,"[55.5, 26.6]",3754017,3,,,,-1.1010138,,Right Foot,,,,"[62.1, 13.6]",,Ground Pass,,14.579437,,,,Jefferson Antonio Montero Vite,7063.0,,,,,,,1,Regular Play,Neil Taylor,9627.0,Left Back,12,Swansea City,26,['5c663d71-6f51-46c5-9231-c078c7d18374'],20,,,,,,,,,,,,,,,,Swansea City,26,00:03:20.016,Pass,
