bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.0,,,,,,,,,,,3082c690-d5e3-4740-a2a6-6d0103bd76a7,16,,"[48.7, 77.9]",3753987,0,,,,,-2.3965766,,Right Foot,,,"[28.1, 58.9]",,Ground Pass,,28.024275,,,,,Toby Alderweireld,20005.0,,,,,,,1,From Kick Off,Kyle Walker,3205.0,Right Back,2,Tottenham Hotspur,38,['0f03271c-49f2-4521-b3af-d40ce8f6a047'],5,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:05.048,Pass,
,,,,,,,,,,,,,,,2.119998,,,,,,,,,,,b99a72b4-f5a0-46ac-88b1-ef9673e9ced1,19,,"[21.7, 58.3]",3753987,0,,,,,-1.6082788,,Right Foot,,,"[20.5, 26.3]",,Ground Pass,,32.02249,,,,,Jan Vertonghen,3077.0,,,,,,,1,From Kick Off,Toby Alderweireld,20005.0,Right Center Back,2,Tottenham Hotspur,38,['771d0192-14d6-470e-8033-ec02c0743b9c'],8,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:08.608,Pass,
,,,,,,,,,,,,,,,1.558037,,,,,,,,,,,64cdd5ba-deb8-47e2-972e-6f935c5fa8d0,22,,"[19.9, 26.3]",3753987,0,,,,,1.5298636,,Left Foot,,,"[21.1, 55.6]",,Low Pass,,29.324564,,,,,Toby Alderweireld,20005.0,,,,,,,1,From Kick Off,Jan Vertonghen,3077.0,Left Center Back,2,Tottenham Hotspur,38,['eb3ea73c-fdab-4fd8-878a-e1d75cdd10f9'],12,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:12.088,Pass,
,,,,,,,,,,,,,,,1.224352,,,,,,,,,,,03c87444-8881-407e-8369-6cb94c0bdcd9,25,,"[27.5, 58.1]",3753987,0,,,,,1.1791887,,Right Foot,,,"[35.8, 78.2]",,Ground Pass,,21.746264,,,,,Eric Dier,10956.0,,,,,,,1,From Kick Off,Toby Alderweireld,20005.0,Right Center Back,2,Tottenham Hotspur,38,['2fc1aa8c-e32d-4093-914f-3c9ecf24d52d'],16,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:16.246,Pass,
,,,,,,,,,,,,,,,1.090507,,,,,,,,,,,73284043-9000-4b26-a66f-16291c504441,28,,"[35.8, 78.2]",3753987,0,,,,,0.029991005,,Right Foot,,,"[55.8, 78.8]",,Ground Pass,,20.008999,,,,,Kyle Walker,3205.0,,,,,,,1,From Kick Off,Eric Dier,10956.0,Right Defensive Midfield,2,Tottenham Hotspur,38,['20c93c1b-af6d-4812-9c11-596668a415ec'],18,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:18.591,Pass,
,,,,,,,,,,,,,,,1.406713,,,,,,,,,,,ed38160c-f664-4c6e-abe0-c8df6526fd81,31,,"[55.8, 78.8]",3753987,0,,,,,-1.4161958,,Left Foot,,,"[57.0, 71.1]",,Ground Pass,,7.7929454,,,Incomplete,,Mousa Sidi Yaya Dembélé,3037.0,,,,,,,1,From Kick Off,Kyle Walker,3205.0,Right Back,2,Tottenham Hotspur,38,"['a542f70f-c68f-4bd9-83ec-284819c7308b', 'c67c9e33-d395-40df-8f85-37dcefc0ee10']",19,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:19.755,Pass,
,,,,,,,,,,,,,,,1.377427,,,,,,,,,,,c2034038-30b3-448f-abab-a022d4aa6439,35,,"[61.1, 6.7]",3753987,0,,,,,-1.092444,,Right Foot,,,"[63.9, 1.3]",,Ground Pass,,6.0827627,,,,,Marc Albrighton,3307.0,,,,,,,1,Regular Play,Danny Drinkwater,3662.0,Left Center Midfield,3,Leicester City,22,['4c3544b2-e44c-4e96-b477-44b1480a87a3'],22,,,,,,,,,,,,,,,,,Leicester City,22,00:00:22.041,Pass,
,,,,,,,,,,,,,,,1.269606,,,,,,,,,,,62640139-793d-4cb1-8665-13518afeb40b,38,,"[90.0, 5.1]",3753987,0,,,,,-0.36019313,,Right Foot,,,"[97.7, 2.2]",,Ground Pass,,8.228001,,,,,Jamie Vardy,10960.0,,,,,,,1,Regular Play,Marc Albrighton,3307.0,Left Midfield,3,Leicester City,22,['9a109651-bd5f-4edf-a007-963b10a1921e'],27,,,,,,,,,,,,,,,,,Leicester City,22,00:00:27.955,Pass,
,,,,,,,,,,,,,,,1.576213,,,,,,,,,,,0126e9f9-4736-46ef-82c7-fdb68b66099b,41,,"[97.7, 2.2]",3753987,0,,,,,0.3573087,,Right Foot,,,"[112.7, 7.8]",,Low Pass,,16.011246,,,,,Marc Albrighton,3307.0,,,,,,,1,Regular Play,Jamie Vardy,10960.0,Left Center Forward,3,Leicester City,22,['ff144491-6218-433d-a5ed-69a4a76d8870'],29,,,,,,,,,,,,,,,,,Leicester City,22,00:00:29.443,Pass,
,,,,,,,,,,,,,,,1.211728,,,,,,,,,,,9192f5a0-7d05-486a-9add-abd1501e46a0,45,,"[113.3, 9.0]",3753987,0,,,,,2.0186794,,Left Foot,,,"[104.7, 26.9]",,Low Pass,,19.858751,,,Incomplete,,Shinji Okazaki,3810.0,,,,,,,1,Regular Play,Marc Albrighton,3307.0,Left Midfield,3,Leicester City,22,"['6ba21ded-d353-435f-b329-ae30a95583c5', 'de1279f2-d283-4828-add0-2e48a0726c54', 'ea9eeef6-117f-403a-b838-452c4156494a']",31,,,,,,,,,,,,,,,,,Leicester City,22,00:00:31.174,Pass,True
,,,,,,,,,,,,,,,0.799999,,,,,,,,,,,f529fbbd-4f93-462d-8819-1d0e8278f3b6,49,,"[21.7, 54.4]",3753987,0,,,,,1.0427219,,Left Foot,,,"[27.3, 64.0]",,Ground Pass,,11.1139555,,,,,Mousa Sidi Yaya Dembélé,3037.0,,,,,,,1,Regular Play,Ryan Mason,40127.0,Left Defensive Midfield,4,Tottenham Hotspur,38,['53873627-05e4-4ede-bc17-af056a355197'],34,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:34.386,Pass,
,,,,,,,,,,,,,,,1.079997,,,,,,,,,,,54c326b1-ef2b-4aea-8f98-fe18742de27a,53,,"[45.9, 62.1]",3753987,0,,,,,-1.7143115,,Left Foot,,,"[43.4, 44.8]",,Ground Pass,,17.479702,,,,,Ryan Mason,40127.0,,,,,,,1,Regular Play,Mousa Sidi Yaya Dembélé,3037.0,Right Wing,4,Tottenham Hotspur,38,['dc5a926f-5d82-4c36-84e3-ff98397fb8a7'],38,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:38.614,Pass,
,,,,,,,,,,,,,,,2.762649,,,,,,,,,,,ef2222c5-3e40-4894-9579-75a260981c5d,56,,"[44.2, 35.2]",3753987,0,,,,,-0.67046463,,Right Foot,,,"[81.4, 5.7]",,Ground Pass,,47.477257,,,,,Ben Davies,3086.0,,,,,,,1,Regular Play,Ryan Mason,40127.0,Left Defensive Midfield,4,Tottenham Hotspur,38,['60c775ed-9f68-4e82-9f0c-2aaf5f9c3c99'],41,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:41.934,Pass,
,,,,,,,,,,,,,,,0.590785,,,,,,,,,,,e3883d7c-8a9f-4ff4-a718-92b125e66b82,59,,"[90.4, 8.6]",3753987,0,,,,,2.015476,,Left Foot,,,"[83.3, 23.5]",,Ground Pass,,16.50515,,,,,Nacer Chadli,4831.0,,,,,,,1,Regular Play,Ben Davies,3086.0,Left Back,4,Tottenham Hotspur,38,['3d8266e6-c495-4af4-91db-eebc14e193b5'],47,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:47.087,Pass,
,,,,,,,,,,,,,,,2.081924,,,,,,,,,,,1c82010c-e260-455d-a1c8-1b6c70463a4a,63,,"[76.9, 36.9]",3753987,0,,,,,1.290181,,Right Foot,,,"[88.4, 76.8]",,Ground Pass,,41.524208,,,,,Kyle Walker,3205.0,,,,,,,1,Regular Play,Nacer Chadli,4831.0,Left Wing,4,Tottenham Hotspur,38,"['4631d63d-d587-49a5-beb3-4189e8874493', '5faea4e1-0bc1-4705-add6-ecce9ac53dbc']",50,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:50.798,Pass,True
,,,,,,,,,,,,,,,4.039842,,,,,,,,,,,33a5b6c6-6811-4971-a732-5a0f5cf32070,67,,"[38.7, 0.1]",3753987,1,,,,,0.14721616,,,,,"[65.0, 4.0]",,High Pass,,26.587591,,,Incomplete,,Shinji Okazaki,3810.0,,,,,,Throw-in,1,From Throw In,Jeffrey Schlupp,3520.0,Left Back,5,Leicester City,22,"['ed8d912d-f9aa-457c-8c0a-a6b662cbb5f5', 'f58ec3c8-97de-4613-8c1e-2caa1922de68']",19,,,,,,,,,,,,,,,,,Leicester City,22,00:01:19.365,Pass,
,,,,,,,,,,,,,,,0.9429,,,,,,,,,,,ed8d912d-f9aa-457c-8c0a-a6b662cbb5f5,70,,"[55.1, 76.1]",3753987,1,,,,True,-1.2021004,,,,,"[56.8, 71.7]",,Low Pass,,4.7169905,,,Incomplete,,Ryan Mason,40127.0,,,,,,Recovery,1,From Throw In,Eric Dier,10956.0,Right Defensive Midfield,5,Leicester City,22,"['33a5b6c6-6811-4971-a732-5a0f5cf32070', '38901665-01dd-4a31-80a9-fc40d0e6aebc', 'a0350e57-cc54-478b-9a33-1eea381a4c20', 'aec62e01-03de-45af-91be-e34d9753c315']",23,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:23.405,Pass,True
,,,,,,,,,,,,,,,0.872636,,,,,,,,,,,6ebc125f-a964-4c18-9d40-2d54f2b1fa1a,74,,"[49.3, 62.8]",3753987,1,,,,,0.23554498,,Head,,,"[56.8, 64.6]",,Low Pass,,7.712976,,,,,Ryan Mason,40127.0,,,,,,Recovery,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,6,Tottenham Hotspur,38,"['b734e3cf-a62d-4b5f-bc55-bdfdaebb5334', 'ce5d4c6d-6889-4077-ba49-50e626e58bd9']",25,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:25.794,Pass,True
,,,,,,,,,,,,,,,1.28,,,,,,,,,,,01e98936-7035-41be-b962-40269d3ff6d8,80,,"[60.2, 65.7]",3753987,1,,,,,0.8615558,,Right Foot,,,"[71.7, 79.1]",,Ground Pass,,17.658142,,,,,Kyle Walker,3205.0,,,,,,Free Kick,1,From Free Kick,Eric Dier,10956.0,Right Defensive Midfield,7,Tottenham Hotspur,38,['b7e82dbd-b25b-4a5f-b102-a6e6f0eeda3a'],43,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:43.465,Pass,
,,,,,,,,,,,,,,,0.92,,,,,,,,,,,9536bc17-c2fc-49cd-97a9-37f96d1852f9,83,,"[71.7, 79.1]",3753987,1,,,,,-2.5879114,,Right Foot,,,"[60.7, 72.3]",,Ground Pass,,12.932131,,,,,Eric Dier,10956.0,,,,,,,1,From Free Kick,Kyle Walker,3205.0,Right Back,7,Tottenham Hotspur,38,['1d70a024-e587-4496-b166-20a33eb211e5'],46,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:46.425,Pass,
,,,,,,,,,,,,,,,1.212896,,,,,,,,,,,f67916a2-83a9-406e-a788-160ad950fbfe,86,,"[60.7, 72.3]",3753987,1,,,,,-1.6834749,,Right Foot,,,"[56.4, 34.3]",,Low Pass,,38.242516,,,,,Jan Vertonghen,3077.0,,,,,,,1,From Free Kick,Eric Dier,10956.0,Right Defensive Midfield,7,Tottenham Hotspur,38,['5fece632-1d81-49c7-acc6-78593c62bbcd'],48,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:48.625,Pass,
,,,,,,,,,,,,,,,1.04,,,,,,,,,,,e832d09c-35fe-4767-a962-c78563d017a2,89,,"[56.4, 34.3]",3753987,1,,,,,-1.4755795,,Right Foot,,,"[58.1, 16.5]",,Ground Pass,,17.880995,,,,,Ryan Mason,40127.0,,,,,,,1,From Free Kick,Jan Vertonghen,3077.0,Left Center Back,7,Tottenham Hotspur,38,['218e924c-d5ea-40c6-8d3f-4daa35253fa4'],50,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:50.557,Pass,
,,,,,,,,,,,,,,,1.023165,,,,,,,,,,,3895cb8f-a323-4d55-943a-67e179664ba6,92,,"[62.6, 16.5]",3753987,1,,,,,-0.5130579,,Right Foot,,,"[83.9, 4.5]",,Ground Pass,,24.447699,,,,,Ben Davies,3086.0,,,,,,,1,From Free Kick,Ryan Mason,40127.0,Left Defensive Midfield,7,Tottenham Hotspur,38,['dfd738c1-6f8f-46c3-b946-ff6cdcab4a51'],53,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:53.157,Pass,
,,,,,,,,,,,,,,,0.586074,,,,,,,,,,,80d014a5-b833-4720-8a36-029fdfd2bb43,95,,"[83.9, 3.7]",3753987,1,,,,,1.8252727,,Left Foot,,,"[79.4, 21.0]",,Ground Pass,,17.87568,,,,,Nacer Chadli,4831.0,,,,,,,1,From Free Kick,Ben Davies,3086.0,Left Back,7,Tottenham Hotspur,38,['692e0df7-077a-421c-9f0a-681ef3290934'],55,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:55.234,Pass,
,,,,,,,,,,,,,,,0.8,,,,,,,,,,,e10d0987-21f8-4d34-bdc4-802a05da6e53,98,,"[75.4, 14.7]",3753987,1,,,,,-2.8173232,,Right Foot,,,"[63.5, 10.7]",,Ground Pass,,12.554282,,,,,Ryan Mason,40127.0,,,,,,,1,From Free Kick,Nacer Chadli,4831.0,Left Wing,7,Tottenham Hotspur,38,['9edc8fc2-b6f4-4c4d-9257-4d0b69673712'],57,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:57.140,Pass,
,,,,,,,,,,,,,,,1.800273,,,,,,,,,,,e6325637-8d16-46c1-873d-7161ab37a36f,101,,"[62.7, 12.0]",3753987,1,,,,,1.7921785,,Right Foot,,,"[54.8, 47.1]",,Ground Pass,,35.97805,,,,,Toby Alderweireld,20005.0,,,,,,,1,From Free Kick,Ryan Mason,40127.0,Left Defensive Midfield,7,Tottenham Hotspur,38,['eac9079e-d0ed-4a03-b803-4ab9a7250631'],59,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:59.140,Pass,
,,,,,,,,,,,,,,,1.002711,,,,,,,,,,,58bb41a9-ca8e-45a0-adfd-14f9a1fc46a3,104,,"[56.8, 47.8]",3753987,2,,,,,-0.41987994,,Right Foot,,,"[68.0, 42.8]",,Ground Pass,,12.265398,,,,,Ryan Mason,40127.0,,,,,,,1,From Free Kick,Toby Alderweireld,20005.0,Right Center Back,7,Tottenham Hotspur,38,['b69181dd-1f5a-45d4-84f7-79019f66d6a8'],3,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:03.399,Pass,
,,,,,,,,,,,,,,,1.481122,,,,,,,,,,,c0ce6d1e-bd84-4394-9e4d-cf830c647a66,107,,"[68.0, 42.8]",3753987,2,,,,,2.56159,,Left Foot,,,"[56.4, 50.4]",,Ground Pass,,13.867949,,,,,Toby Alderweireld,20005.0,,,,,,,1,From Free Kick,Ryan Mason,40127.0,Left Defensive Midfield,7,Tottenham Hotspur,38,['92ae93d2-9a73-4661-90c5-ec558af63516'],4,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:04.442,Pass,
,,,,,,,,,,,,,,,1.194951,,,,,,,,,,,fc5e38a6-2e62-4cc4-9b10-ee583a1f1455,110,,"[56.4, 50.4]",3753987,2,,,,,1.4070581,,Right Foot,,,"[60.2, 73.4]",,Ground Pass,,23.3118,,,,,Eric Dier,10956.0,,,,,,,1,From Free Kick,Toby Alderweireld,20005.0,Right Center Back,7,Tottenham Hotspur,38,['0d163db1-bbdf-4280-9a6a-bd6529b71334'],5,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:05.963,Pass,
,,,,,,,,,,,,,,,1.169872,,,,,,,,,,,1d2ed616-bdac-4df0-87be-55441e8bacb8,113,,"[63.2, 75.6]",3753987,2,,,,,0.1916485,,Right Foot,,,"[76.6, 78.2]",,Ground Pass,,13.649908,,,,,Kyle Walker,3205.0,,,,,,,1,From Free Kick,Eric Dier,10956.0,Right Defensive Midfield,7,Tottenham Hotspur,38,['aa8e6a6c-01b2-4a0b-a6a1-b6e14684e649'],8,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:08.238,Pass,
,,,,,,,,,,,,,,,1.530755,,,,,,,,,,,54d34b71-e6c8-4cca-96a2-8928041bb740,116,,"[76.9, 78.2]",3753987,2,,,,,-2.9111903,,Right Foot,,,"[60.7, 74.4]",,Ground Pass,,16.639711,,,,,Eric Dier,10956.0,,,,,,,1,From Free Kick,Kyle Walker,3205.0,Right Back,7,Tottenham Hotspur,38,['f1904b1e-7bdb-426a-9c03-6b25e8055218'],11,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:11.737,Pass,
,,,,,,,,,,,,,,,1.799998,,,,,,,,,,,0fc4b09c-7b4e-4922-8752-af49e97d9193,119,,"[60.7, 74.4]",3753987,2,,,,,-1.7142485,,Right Foot,,,"[54.2, 29.4]",,Ground Pass,,45.467022,,,,,Jan Vertonghen,3077.0,,,True,,,,1,From Free Kick,Eric Dier,10956.0,Right Defensive Midfield,7,Tottenham Hotspur,38,['1f46097f-aaf1-4214-806b-0641f745f21c'],14,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:14.748,Pass,
,,,,,,,,,,,,,,,1.839998,,,,,,,,,,,62e6aed7-b500-48a6-9eeb-760af80cbe2a,122,,"[55.1, 28.0]",3753987,2,,,,,-1.2092658,,Left Foot,,,"[64.1, 4.2]",,Ground Pass,,25.444841,,,,,Ben Davies,3086.0,,,,,,,1,From Free Kick,Jan Vertonghen,3077.0,Left Center Back,7,Tottenham Hotspur,38,['09a78a48-5f98-439a-b71a-735854bb41a6'],18,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:18.268,Pass,
