bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.922208,,,,,,,,,,,,6e81d0f1-9fdc-47f4-a997-fc4de149278f,19,,"[77.2, 80.0]",3754095,0,,,,-1.092444,,,,,"[84.2, 66.5]",Low Pass,,15.206906,,,,Yann Gérard M''Vila,4429.0,,,,,Throw-in,1,From Throw In,Billy Jones,10503.0,Right Back,3,Sunderland,41,['bc447609-4bea-47e5-891f-058f026ae6a6'],17,,,,,,,,,,,,,,,,,,Sunderland,41,00:00:17.043,Pass,
,,,,,,,,,,,,,,,,,,,2.464376,,,,,,,,,,,,8929adae-fd51-4868-836b-6d0fb1cb2349,22,,"[84.2, 66.5]",3754095,0,,,,2.6255069,,Right Foot,,,"[70.1, 74.5]",Low Pass,,16.211416,,,,Billy Jones,10503.0,,,,,,1,From Throw In,Yann Gérard M''Vila,4429.0,Right Center Midfield,3,Sunderland,41,['46f826b1-ffbe-4643-9298-48ce8e4f3eb0'],18,,,,,,,,,,,,,,,,,,Sunderland,41,00:00:18.084,Pass,
,,,,,,,,,,,,,,,,,,,1.26585,,,,,,,,,,,,1d7a7260-9fdf-4648-9d49-5b24e42b2a5a,25,,"[71.6, 74.9]",3754095,0,,,,-0.93278104,,Left Foot,,,"[86.8, 54.4]",High Pass,,25.520384,,Incomplete,,Jermain Defoe,3337.0,,,,,,1,From Throw In,Billy Jones,10503.0,Right Back,3,Sunderland,41,"['36fb90df-d56f-4189-8f35-5c177faf477d', 'b0d0e4e7-98c5-43ab-a0d5-fe9c33aeb4d0', 'b7ce36b5-697c-4586-907a-d9d42642e949']",20,,,,,,,,,,,,,,,,,,Sunderland,41,00:00:20.549,Pass,True
,,,,,,,,,,,,,,,,,,,2.146098,,,,,,,,,,,,b0d0e4e7-98c5-43ab-a0d5-fe9c33aeb4d0,27,,"[33.3, 25.7]",3754095,0,,,,0.32175055,,Right Foot,,,"[72.3, 38.7]",High Pass,,41.109608,,Incomplete,,Sergio Leonel Agüero del Castillo,3237.0,,,,,Recovery,1,From Throw In,Martín Gastón Demichelis,19288.0,Left Center Back,3,Sunderland,41,"['1d7a7260-9fdf-4648-9d49-5b24e42b2a5a', 'b578e0ad-f60c-4b30-93ea-5857d9b5e7dd', 'cfb7e5d3-de03-4b96-ad88-a2056aaf3f26']",21,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:21.815,Pass,
,,,,,,,,,,,,,,,,,,,3.129849,,,,,,,,,,,,b578e0ad-f60c-4b30-93ea-5857d9b5e7dd,29,,"[47.8, 41.4]",3754095,0,,,,0.15130116,,Head,,,"[70.1, 44.8]",High Pass,,22.557703,,Incomplete,,,,,,,,Recovery,1,From Throw In,John O''Shea,16890.0,Left Center Back,3,Sunderland,41,"['6292f7f8-bfa9-468b-9222-873ace3cbce3', 'b0d0e4e7-98c5-43ab-a0d5-fe9c33aeb4d0']",23,,,,,,,,,,,,,,,,,,Sunderland,41,00:00:23.961,Pass,
,,,,,,,,,,,,,,,,,,,1.622199,,,,,,,,,,,,6292f7f8-bfa9-468b-9222-873ace3cbce3,30,,"[50.0, 35.3]",3754095,0,,,,-0.6556956,,Right Foot,,,"[69.5, 20.3]",High Pass,,24.60183,,Incomplete,,David Josué Jiménez Silva,3064.0,,,,,Recovery,1,From Throw In,Gnégnéri Yaya Touré,3087.0,Left Defensive Midfield,3,Sunderland,41,"['6bb23f2a-df32-4ba0-8ee1-c128ea21ec2d', '80ebe875-fce6-4bc3-8ac3-a423b8eb9ab1', 'b578e0ad-f60c-4b30-93ea-5857d9b5e7dd']",27,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:27.090,Pass,
,,,,,,,,,,,,,,,,,,,1.665852,,,,,,,,,,,,6bb23f2a-df32-4ba0-8ee1-c128ea21ec2d,32,,"[50.6, 59.8]",3754095,0,,,,0.18065703,,Head,,,"[72.5, 63.8]",Low Pass,,22.2623,,,,Jeremain Lens,16457.0,,,,,Recovery,1,From Throw In,Billy Jones,10503.0,Right Back,3,Sunderland,41,"['43a427ca-6671-4916-9cb2-b108e0086e3c', '6292f7f8-bfa9-468b-9222-873ace3cbce3']",28,,,,,,,,,,,,,,,,,,Sunderland,41,00:00:28.713,Pass,
,,,,,,,,,,,,,,,,,,,1.040257,,,,,,,,,,,,2467aceb-f1a7-4fdc-984d-29de292ae7f1,39,,"[55.0, 0.1]",3754095,0,,,,0.40856555,,,,,"[71.4, 7.2]",Low Pass,,17.870926,,,,Sergio Leonel Agüero del Castillo,3237.0,,,,,Throw-in,1,From Throw In,Gaël Clichy,20302.0,Left Back,4,Manchester City,36,['81f0c799-9ac5-4e82-9fdb-5165824745f8'],46,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:46.785,Pass,
,,,,,,,,,,,,,,,,,,,0.970803,,,,,,,,,,,,34036697-bd5b-4360-abb1-0b1d545038c7,43,,"[66.1, 7.8]",3754095,0,,,,-2.8494463,,Right Foot,,,"[52.8, 3.8]",Ground Pass,,13.888484,,,,Gaël Clichy,20302.0,,,,,,1,From Throw In,Sergio Leonel Agüero del Castillo,3237.0,Left Center Forward,4,Manchester City,36,['17894bc9-928e-4d77-b7ec-e27ba6d69c82'],48,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:48.452,Pass,
,,,,,,,,,,,,,,,,,,,1.483541,,,,,,,,,,,,49d34bac-b573-4815-b3dd-4c628d64b8cc,45,,"[52.8, 3.8]",3754095,0,,,,0.3042446,,Left Foot,,,"[82.1, 13.0]",High Pass,,30.710423,,Incomplete,,Kelechi Promise Iheanacho,3708.0,,,,,,1,From Throw In,Gaël Clichy,20302.0,Left Back,4,Manchester City,36,"['120f331b-5f92-4ce4-877f-d20eb21caac3', 'a3894796-61a9-4e10-9714-02d977efa5f6']",49,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:49.423,Pass,
,,,,,,,,,,,,,,,,,,,0.913839,,,,,,,,,,,,120f331b-5f92-4ce4-877f-d20eb21caac3,47,,"[38.0, 67.1]",3754095,0,,,,-0.22164956,,Head,,,"[59.3, 62.3]",High Pass,,21.834148,,,,Yann Gérard M''Vila,4429.0,,,,,Recovery,1,From Throw In,Lamine Koné,13286.0,Right Center Back,4,Manchester City,36,"['49d34bac-b573-4815-b3dd-4c628d64b8cc', '5687c60b-d466-4d5c-9c1b-d504e878a17c']",50,,,,,,,,,,,,,,,,,,Sunderland,41,00:00:50.906,Pass,
,,,,,,,,,,,,,,,,,,,1.202412,,,,,,,,,,,,07b26700-c8f1-4a3e-a986-55e658239d1f,52,,"[41.8, 28.9]",3754095,0,,,,0.62243575,,Right Foot,,,"[63.4, 44.4]",Ground Pass,,26.5859,,,,Jesús Navas González,6821.0,,,,,,1,From Throw In,Martín Gastón Demichelis,19288.0,Left Center Back,4,Manchester City,36,['e5fc5414-8161-441c-8d1a-84c8e1ef8e5b'],55,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:55.447,Pass,
,,,,,,,,,,,,,,,,,,,1.470231,,,,,,,,,,,,fd3302b8-6934-4e48-abde-561d56a21902,58,,"[57.5, 43.6]",3754095,1,,,,1.7655741,,Left Foot,,,"[54.6, 58.3]",Ground Pass,,14.983324,,,,Nicolás Hernán Otamendi,3090.0,,,,,Free Kick,1,From Free Kick,Gnégnéri Yaya Touré,3087.0,Left Defensive Midfield,5,Manchester City,36,['bfa45b31-3f22-4fe7-9789-ada4fca35c90'],14,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:14.966,Pass,
,,,,,,,,,,,,,,,,,,,1.250096,,,,,,,,,,,,a1636f61-5d6d-455e-8d1c-41edf664e953,61,,"[54.2, 61.4]",3754095,1,,,,1.4767351,,Right Foot,,,"[55.7, 77.3]",Ground Pass,,15.970598,,,,Bacary Sagna,7110.0,,,,,,1,From Free Kick,Nicolás Hernán Otamendi,3090.0,Right Center Back,5,Manchester City,36,['25a3011b-0977-4191-851c-4d3d3989ef3d'],17,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:17.049,Pass,
,,,,,,,,,,,,,,,,,,,0.957798,,,,,,,,,,,,b8205d46-3b71-4fb0-9708-fe03a8e22b55,64,,"[56.8, 77.6]",3754095,1,,,,0.069253236,,Right Foot,,,"[74.1, 78.8]",Ground Pass,,17.341568,,,,Jesús Navas González,6821.0,,,,,,1,From Free Kick,Bacary Sagna,7110.0,Right Back,5,Manchester City,36,['9caa0ee4-fe56-4c3f-a6dc-d07c10ef06e9'],19,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:19.768,Pass,
,,,,,,,,,,,,,,,,,,,1.00315,,,,,,,,,,,,c0a7d893-eeb7-407f-bd65-da0a326eae34,68,,"[70.4, 78.1]",3754095,1,,,,-2.7404785,,Right Foot,,,"[48.0, 68.6]",Ground Pass,,24.331255,,,,Nicolás Hernán Otamendi,3090.0,,,,,,1,From Free Kick,Jesús Navas González,6821.0,Right Midfield,5,Manchester City,36,['acf1d585-7aff-46a3-99fd-5ea50ef21f57'],21,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:21.896,Pass,
,,,,,,,,,,,,,,,,,,,3.516002,,,,,,,,,,,,2c70711a-5322-4cde-a6c2-9a9d3e637c3f,71,,"[48.5, 69.6]",3754095,1,,,,-0.23249966,,Right Foot,,,"[92.0, 59.3]",High Pass,,44.702797,,Incomplete,,Kelechi Promise Iheanacho,3708.0,,,,,,1,From Free Kick,Nicolás Hernán Otamendi,3090.0,Right Center Back,5,Manchester City,36,"['10d12104-c67a-40d9-87c6-18128769b0a6', '8a29d5ce-d0fc-4218-b1ac-479b26089aea', 'f1c775a1-399d-4e0f-a020-18c1f1238ac0']",22,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:22.899,Pass,True
,,,,,,,,,,,,,,,,,,,1.675918,,,,,,,,,,,,c56dee91-936d-418f-b015-7314b77d6413,74,,"[120.0, 80.0]",3754095,1,,,,-1.8427347,,Right Foot,,,"[111.3, 48.8]",High Pass,,32.390278,,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Jesús Navas González,6821.0,Right Midfield,6,Manchester City,36,['900ec8fb-c766-4b58-9425-1450f894d34e'],51,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:51.747,Pass,
,,,,,,,,,,,,,,,,,,,1.705962,,,,,,,,,,,,a0ceb027-abab-4c5b-904b-6455fd94d629,77,,"[92.3, 62.3]",3754095,1,,,,1.0139848,,Right Foot,,,"[101.7, 77.4]",Low Pass,,17.786793,,,,Jesús Navas González,6821.0,,,,,Recovery,1,From Corner,David Josué Jiménez Silva,3064.0,Left Midfield,6,Manchester City,36,['314b382c-b5f8-478a-8300-f420ed8ad123'],55,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:55.237,Pass,
,,,,,,,,,,,,,,,,,,,1.14027,,,,,,,,,,,,ac81574f-9a98-4e7c-a58e-39491824d030,81,,"[116.6, 73.2]",3754095,2,,,,-1.635591,,Right Foot,True,,"[114.9, 47.0]",High Pass,,26.255095,,Incomplete,,,,,,,,,1,From Corner,Jesús Navas González,6821.0,Right Midfield,6,Manchester City,36,"['c18b33cd-af6f-475f-acb6-b5823c1c0aca', 'f347b5ff-58f7-4b24-aae1-aa0e6b188c7e']",0,,,,,,,,,,,,,,,,,,Manchester City,36,00:02:00.565,Pass,True
,,,,,,,,,,,,,,,,,,,0.907818,,,,,,,,,,,,f6282d4a-27d8-436f-9e71-9163a50e3b8b,90,,"[90.9, 58.3]",3754095,2,,,,1.2643118,,Left Foot,,,"[93.4, 66.2]",Ground Pass,,8.286133,,,,David Josué Jiménez Silva,3064.0,,,,,,1,From Corner,Gnégnéri Yaya Touré,3087.0,Left Defensive Midfield,6,Manchester City,36,"['a479c98c-e8e1-4fb3-aceb-244f0f91262e', 'ac899260-91b3-4723-acd1-424bc0ac1209']",6,,,,,,,,,,,,,,,,,,Manchester City,36,00:02:06.581,Pass,True
,,,,,,,,,,,,,,,,,,,0.732959,,,,,,,,,,,,f63c33cd-bb4f-4048-8414-eeca8b5a1234,97,,"[100.0, 72.9]",3754095,2,,,,1.0029523,,Left Foot,,,"[103.7, 78.7]",Ground Pass,,6.87968,,,,Jesús Navas González,6821.0,,,,,,1,From Corner,David Josué Jiménez Silva,3064.0,Left Midfield,6,Manchester City,36,['e7edb393-b6dc-4323-822d-bcc50fbbdc72'],14,,,,,,,,,,,,,,,,,,Manchester City,36,00:02:14.129,Pass,
,,,,,,,,,,,,,,,,,,,0.897018,,,,,,,,,,,,d465ae80-23f7-42dc-aba9-83d571ead042,100,,"[103.7, 77.6]",3754095,2,,,,-1.3761108,,Right Foot,,,"[106.5, 63.4]",Ground Pass,,14.473424,,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,From Corner,Jesús Navas González,6821.0,Right Midfield,6,Manchester City,36,['1883d152-b562-4225-952e-de954d4260df'],15,,,,,,,,,,,,,,,,,,Manchester City,36,00:02:15.592,Pass,
,,,,,,,,,,,,,,,,,,,0.894255,,,,,,,,,,,,8226691a-14e6-4ae5-8198-6290f0d20b10,103,,"[106.5, 63.4]",3754095,2,,,,-1.5226408,,No Touch,,,"[106.9, 55.1]",Ground Pass,,8.309633,True,Incomplete,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,1,From Corner,Gnégnéri Yaya Touré,3087.0,Left Defensive Midfield,6,Manchester City,36,"['a4663949-7aba-4fd6-a087-8c23e797b38e', 'd8106c7c-bd55-4139-bb82-c8a9c92ac285']",16,,,,,,,,,,,,,,,,,,Manchester City,36,00:02:16.567,Pass,
,,,,,,,,,,,,,,,,,,,1.363104,,,,,,,,,,,,5dd51ba1-cade-4696-b808-9d14f9d17fab,107,,"[38.3, 33.5]",3754095,2,,,,0.33591965,,Right Foot,,,"[67.8, 43.8]",High Pass,,31.246439,,Incomplete,,Jermain Defoe,3337.0,,,,,,1,From Corner,Jan Kirchhoff,13846.0,Center Defensive Midfield,6,Manchester City,36,"['2530c669-9595-4164-b4ce-8af7690b16d5', '7e4b03b4-49b3-4c5f-b387-a0f2f83023e1']",21,,,,,,,,,,,,,,,,,,Sunderland,41,00:02:21.687,Pass,
,,,,,,,,,,,,,,,,,,,1.756607,,,,,,,,,,,,12497168-54b2-4703-b6f1-1a1a51f38198,110,,"[54.3, 53.9]",3754095,2,,,,1.6390133,,Right Foot,,,"[53.2, 70.0]",Ground Pass,,16.137533,,,,Bacary Sagna,7110.0,,,,,Recovery,1,From Corner,Fernando Luiz Rosa,3054.0,Right Defensive Midfield,6,Manchester City,36,['8c1f0735-ce6a-4c9d-9ec5-9fb756d4934f'],25,,,,,,,,,,,,,,,,,,Manchester City,36,00:02:25.179,Pass,
,,,,,,,,,,,,,,,,,,,0.896311,,,,,,,,,,,,e1588fc3-ebd7-408a-8328-40ceadb27481,113,,"[56.1, 70.5]",3754095,2,,,,-0.21866895,,Right Foot,,,"[72.3, 66.9]",Ground Pass,,16.59518,,,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,1,From Corner,Bacary Sagna,7110.0,Right Back,6,Manchester City,36,['fceae044-0154-4adb-bc89-183c72cc2b13'],27,,,,,,,,,,,,,,,,,,Manchester City,36,00:02:27.918,Pass,
,,,,,,,,,,,,,,,,,,,1.559935,,,,,,,,,,,,27714b47-e269-4a76-90a2-9208110fe476,117,,"[71.0, 67.2]",3754095,2,,,,2.862322,,Right Foot,,,"[57.4, 71.1]",High Pass,,14.148145,,,,Bacary Sagna,7110.0,,,,,,1,From Corner,Sergio Leonel Agüero del Castillo,3237.0,Left Center Forward,6,Manchester City,36,"['4ff0260d-ea50-4413-b54d-b8afa8ce21c8', '86df9abc-bd3e-41bb-a4d8-eb4c9974902f']",28,,,,,,,,,,,,,,,,,,Manchester City,36,00:02:28.855,Pass,True
,,,,,,,,,,,,,,,,,,,0.744526,,,,,,,,,,,,f30cb946-21cb-422d-b5e1-277d05ec5e0c,120,,"[52.9, 71.4]",3754095,2,,,,-1.8370484,,Right Foot,,,"[50.8, 63.7]",Ground Pass,,7.981228,,,,Fernando Luiz Rosa,3054.0,,,,,,1,From Corner,Bacary Sagna,7110.0,Right Back,6,Manchester City,36,['d6e34e9f-f9cc-437f-9580-431fc76d101b'],31,,,,,,,,,,,,,,,,,,Manchester City,36,00:02:31.306,Pass,
,,,,,,,,,,,,,,,,,,,2.51378,,,,,,,,,,,,c1c30c50-4855-45dd-a328-c5ccc1164967,124,,"[50.8, 64.9]",3754095,2,,,,1.2041587,,Right Foot,,,"[55.6, 77.4]",Ground Pass,,13.389921,,,,Bacary Sagna,7110.0,,,,,,1,From Corner,Fernando Luiz Rosa,3054.0,Right Defensive Midfield,6,Manchester City,36,"['0ad35ceb-12ae-4487-8cf3-24206dd73eb9', '2f9bcd88-d97c-4c4a-bd77-e7e1c21c1d86']",32,,,,,,,,,,,,,,,,,,Manchester City,36,00:02:32.512,Pass,True
,,,,,,,,,,,,,,,,,,,2.364349,,,,,,,,,,,,309f1e65-5ed2-44c8-8aff-f08ee987d747,127,,"[55.7, 77.4]",3754095,2,,,,0.09564821,,Right Foot,,,"[82.8, 80.0]",High Pass,,27.224438,,Out,,Jesús Navas González,6821.0,,,,,,1,From Corner,Bacary Sagna,7110.0,Right Back,6,Manchester City,36,['5521670a-22a7-44aa-bf34-5fe516524117'],35,,,,,,,,,,,,,,,,,,Manchester City,36,00:02:35.066,Pass,
,,,,,,,,,,,,,,,,,,,1.677639,,,,,,,,,,,,b34c42f1-a694-4b4d-9b82-27cfda6eaff6,129,,"[36.2, 0.1]",3754095,2,True,,,2.9229238,,,,,"[20.9, 3.5]",Low Pass,,15.673225,,,,John O''Shea,16890.0,,,,,Throw-in,1,From Throw In,Patrick van Aanholt,3321.0,Left Back,7,Sunderland,41,['0cff622a-12f0-436c-8d0b-68f0b878f8aa'],54,,,,,,,,,,,,,,,,,,Sunderland,41,00:02:54.345,Pass,
