50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,3.120964,,,,,,,,,,,,9b6e91c0-581a-4aec-b0f8-0642470f7e70,16,,"[34.3, 49.2]",3754263,0,,,,,0.10513851,,Right Foot,,"[94.0, 55.5]",,High Pass,,60.03149,,Incomplete,Jason Puncheon,19688.0,,,,,,1,From Kick Off,Brede Hangeland,43695.0,Left Center Back,2,Crystal Palace,31,"['2419a326-bae2-4ad6-b3dd-502a44c7210b', '92c4cf8d-5e80-45c5-9504-b3fc63865d82']",9,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:09.884,Pass,
,,,,,,,,,,,,,,,1.774101,,,,,,,,,,,,2419a326-bae2-4ad6-b3dd-502a44c7210b,18,,"[26.1, 24.6]",3754263,0,,,,,-0.15361878,,Head,,"[41.6, 22.2]",,Low Pass,,15.684706,,,Jeffrey Schlupp,3520.0,,,,,Recovery,1,From Counter,Christian Fuchs,3812.0,Left Back,3,Leicester City,22,"['42d06920-7b3c-4a18-acf0-c9a0d8f50835', '9b6e91c0-581a-4aec-b0f8-0642470f7e70']",13,,,,,,,,,,,,,,,,,Leicester City,22,00:00:13.005,Pass,
,,,,,,,,,,,,,,,2.411805,,,,,,,,,,,,7f15ba22-736a-41c8-8476-3f509546a961,21,,"[41.9, 22.2]",3754263,0,,,,,0.5052181,,Left Foot,,"[64.5, 34.7]",,High Pass,,25.826536,,,Jamie Vardy,10960.0,,,,,,1,From Counter,Jeffrey Schlupp,3520.0,Left Midfield,3,Leicester City,22,"['3b3685a8-7a5c-4246-bf05-01c9afa8b57e', '7ab28e5c-8588-493c-b5bc-a74289abf042']",14,,,,,,,,,,,,,,,,,Leicester City,22,00:00:14.779,Pass,True
,,,,,,,,,,,,,,,1.506941,,,,,,,,,,,,60045c6f-c89a-4063-b12c-b004b293f27f,23,,"[64.5, 34.7]",3754263,0,,,,,-0.68496203,,Head,,"[71.6, 28.9]",,Low Pass,,9.167879,,Incomplete,Riyad Mahrez,3814.0,,,,,,1,From Counter,Jamie Vardy,10960.0,Center Forward,3,Leicester City,22,"['48961c6e-318c-49e6-b890-1fc07702f599', 'd79b852d-f106-474d-a4aa-4247b9455288']",17,,,,,,,,,,,,,,,,,Leicester City,22,00:00:17.191,Pass,
,,,,,,,,,,,,,,,2.023554,,,,,,,,,,,,d79b852d-f106-474d-a4aa-4247b9455288,25,,"[48.5, 51.2]",3754263,0,,,,,-2.5770233,,Right Foot,,"[39.5, 45.5]",,Ground Pass,,10.653169,,,Brede Hangeland,43695.0,,,,,Recovery,1,Regular Play,Scott Dann,3407.0,Right Center Back,4,Crystal Palace,31,"['5036afdd-76da-441a-bde7-5efa4c634693', '60045c6f-c89a-4063-b12c-b004b293f27f']",18,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:18.698,Pass,
,,,,,,,,,,,,,,,1.877639,,,,,,,,,,,,e356bd14-8df6-4b7b-aad8-93a522208985,27,,"[39.5, 45.5]",3754263,0,,,,,1.5408428,,Right Foot,,"[40.3, 72.2]",,Ground Pass,,26.711983,,,Adrian Mariappa,3731.0,,,,,,1,Regular Play,Brede Hangeland,43695.0,Left Center Back,4,Crystal Palace,31,['9351fc79-4fd1-49b0-b20f-b67d202edb82'],20,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:20.722,Pass,
,,,,,,,,,,,,,,,1.411292,,,,,,,,,,,,ffeae72c-271a-4670-9a18-561085dc8c73,31,,"[37.6, 71.4]",3754263,0,,,,,0.3011585,,Left Foot,,"[50.8, 75.5]",,Ground Pass,,13.822083,,,Jason Puncheon,19688.0,,,,,,1,Regular Play,Adrian Mariappa,3731.0,Right Back,4,Crystal Palace,31,"['718f61c4-337e-4d4c-9939-e01c2ad70831', 'fa59ed8d-d357-4abe-a69f-316d84bed10e']",24,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:24.075,Pass,True
,,,,,,,,,,,,,,,1.266348,,,,,,,,,,,,772f0aa9-c4f1-4c26-84c4-e8bc61a8e2b2,33,,"[50.8, 75.5]",3754263,0,,,,,-0.2762185,,Left Foot,,"[63.5, 71.9]",,Low Pass,,13.200378,,,Fraizer Campbell,9641.0,,,,,,1,Regular Play,Jason Puncheon,19688.0,Center Attacking Midfield,4,Crystal Palace,31,['fee3b30c-4c9e-47a5-b599-5023ea7485e8'],25,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:25.486,Pass,
,,,,,,,,,,,,,,,1.033725,,,,,,,,,,,,767f2860-c2a6-446c-90ac-616ad58c436b,35,,"[63.7, 72.4]",3754263,0,,,,,-1.5033313,,Right Foot,,"[64.2, 65.0]",,High Pass,,7.4168725,,Incomplete,,,,,,,,1,Regular Play,Fraizer Campbell,9641.0,Center Forward,4,Crystal Palace,31,['0ffc7291-5fee-497e-abde-1ecfd221d556'],26,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:26.753,Pass,
,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,0ffc7291-5fee-497e-abde-1ecfd221d556,36,,"[55.9, 15.1]",3754263,0,,,,,-2.819842,,Right Foot,,"[52.6, 14.0]",,Low Pass,,3.4785054,,,N''Golo Kanté,3961.0,,,,,Recovery,1,Regular Play,Danny Drinkwater,3662.0,Right Defensive Midfield,5,Leicester City,22,"['2c9e7bb7-3f09-40c3-9b57-fb92a03ef8b7', '767f2860-c2a6-446c-90ac-616ad58c436b']",27,,,,,,,,,,,,,,,,,Leicester City,22,00:00:27.786,Pass,
,,,,,,,,,,,,,,,3.261954,,,,,,,,,,,,c23d2845-8892-4a6f-8cd6-a3ca248aa331,39,,"[56.3, 17.6]",3754263,0,,,,,2.9441972,,Right Foot,,"[33.3, 22.2]",,Ground Pass,,23.45549,,,Wes Morgan,3813.0,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Left Defensive Midfield,5,Leicester City,22,['00441da3-c4cb-4f79-8d90-5f21436cdb16'],28,,,,,,,,,,,,,,,,,Leicester City,22,00:00:28.625,Pass,
,,,,,,,,,,,,,,,2.160024,,,,,,,,,,,,eccc44cc-edbe-4f30-9000-9ead28206016,41,,"[32.4, 23.2]",3754263,0,,,,,2.5382361,,Right Foot,,"[8.6, 39.6]",,Ground Pass,,28.903288,,,Kasper Schmeichel,3815.0,,,,,,1,Regular Play,Wes Morgan,3813.0,Right Center Back,5,Leicester City,22,['e856713c-d0c4-42cf-b4d5-713cc6737109'],31,,,,,,,,,,,,,,,,,Leicester City,22,00:00:31.887,Pass,
,,,,,,,,,,,,,,,5.690163,,,,,,,,,,,,f625a03d-bf05-4c71-9b0e-93d671fe3173,43,,"[8.4, 39.6]",3754263,0,,,,,-0.09831786,,Right Foot,,"[103.7, 30.2]",,High Pass,,95.76247,,Incomplete,,,,,,,,1,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,5,Leicester City,22,['76760216-520a-4dcf-876e-bc65af8f4e7e'],34,,,,,,,,,,,,,,,,,Leicester City,22,00:00:34.047,Pass,
,,,,,,,,,,,,,,,4.020996,,,,,,,,,,,,496c8004-2bac-4707-998b-e6d55d450c5d,46,,"[19.9, 43.7]",3754263,0,,,,,-0.37310722,,Right Foot,,"[83.0, 19.0]",,High Pass,,67.762085,,,Bakary Sako,3469.0,,,,,,1,Regular Play,Wayne Hennessey,3488.0,Goalkeeper,6,Crystal Palace,31,['daa411ee-fd0a-46a3-bc57-3119439a1b7e'],48,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:48.697,Pass,
,,,,,,,,,,,,,,,1.279929,,,,,,,,,,,,46df2fb1-5c74-40f5-86bf-6c980096a775,49,,"[83.0, 19.0]",3754263,0,,,,,-1.3734008,,Left Foot,,"[85.5, 6.5]",,Low Pass,,12.747549,,,Yannick Bolasie Yala,3589.0,,,,,,1,Regular Play,Bakary Sako,3469.0,Right Wing,6,Crystal Palace,31,"['1480cfe7-7f69-4a7a-98ed-e6bf9fbf3b1d', '7c3e437a-049d-46af-9253-6643336c7271']",52,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:52.718,Pass,True
,,,,,,,,,,,,,,,1.114439,,,,,,,,,,,,2a73755f-0d9f-40b8-a419-c7a75818cee3,52,,"[112.0, 14.2]",3754263,0,,,,,1.3436906,,Left Foot,True,"[117.5, 38.0]",,Low Pass,,24.427238,,Incomplete,Jason Puncheon,19688.0,,,,,,1,Regular Play,Yannick Bolasie Yala,3589.0,Left Wing,6,Crystal Palace,31,"['18f3c48a-27ff-40ec-991b-567288fe0360', '520fdcf9-236f-417c-af63-e959e4ba495f']",57,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:57.490,Pass,
,,,,,,,,,,,,,,,3.53509,,,,,,,,,,,,226c18c7-1a06-4c26-8a10-434f7d8e7590,56,,"[17.9, 39.3]",3754263,1,,,,,-0.33225638,,Right Foot,,"[80.5, 17.7]",,High Pass,,66.22175,,Incomplete,Jeffrey Schlupp,3520.0,,,,,,1,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,6,Crystal Palace,31,"['ba83754f-0ae8-46ba-9cb1-886453ea6955', 'e0249208-40a5-4bc3-9d10-554e20e475d0']",18,,,,,,,,,,,,,,,,,Leicester City,22,00:01:18.620,Pass,
,,,,,,,,,,,,,,,1.302442,,,,,,,,,,,,ba83754f-0ae8-46ba-9cb1-886453ea6955,58,,"[39.6, 62.4]",3754263,1,,,,,1.0588591,,Other,,"[45.5, 72.9]",,High Pass,,12.0440855,,,Jason Puncheon,19688.0,,,,,Recovery,1,Regular Play,Scott Dann,3407.0,Right Center Back,6,Crystal Palace,31,"['226c18c7-1a06-4c26-8a10-434f7d8e7590', '6689696e-cf27-49e0-8b7d-130ba157622d']",22,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:22.155,Pass,
,,,,,,,,,,,,,,,5.475665,,,,,,,,,,,,2676b779-f3c3-4422-aa40-cb1662ea6b0c,61,,"[45.8, 69.2]",3754263,1,,,,,0.11303861,,Left Foot,,"[105.7, 76.0]",,High Pass,,60.28474,,,Bakary Sako,3469.0,,,,,,1,Regular Play,Jason Puncheon,19688.0,Center Attacking Midfield,6,Crystal Palace,31,['a5b7e786-e2e7-4adb-a5ce-fe29feffadb5'],25,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:25.174,Pass,
,,,,,,,,,,,,,,,1.422321,,,,,,,,,,,,1e0e217a-6998-491e-af33-2a5e4159d1a5,64,,"[102.8, 75.0]",3754263,1,,,,,3.0723395,,Left Foot,,"[85.5, 76.2]",,Ground Pass,,17.341568,,,Adrian Mariappa,3731.0,,,,,,1,Regular Play,Bakary Sako,3469.0,Right Wing,6,Crystal Palace,31,['4faccba0-43c2-44d7-b6d1-364e27379791'],34,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:34.620,Pass,
,,,,,,,,,,,,,,,0.727459,,,,,,,,,,,,5e803459-5a16-488e-b7a0-720addffa522,67,,"[85.5, 75.7]",3754263,1,,,,,0.10579817,,Right Foot,,"[96.8, 76.9]",,Ground Pass,,11.363538,,,Bakary Sako,3469.0,,,,,,1,Regular Play,Adrian Mariappa,3731.0,Right Back,6,Crystal Palace,31,['ce8bd555-b77a-4148-b5ea-41015b28d96b'],37,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:37.207,Pass,
,,,,,,,,,,,,,,,0.879051,,,,,,,,,,,,ded032dc-ffee-4891-88e4-8b351bb63b6c,71,,"[101.0, 77.4]",3754263,1,,,,,-2.9724915,,Left Foot,,"[92.8, 76.0]",,Low Pass,,8.318654,,,Adrian Mariappa,3731.0,,,,,,1,Regular Play,Bakary Sako,3469.0,Right Wing,6,Crystal Palace,31,"['20d8edd4-db58-40cf-9b58-7eca61389519', 'be7f2727-0163-49fb-be85-8fd72e44ad61']",41,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:41.954,Pass,True
,,,,,,,,,,,,,,,0.853135,,,,,,,,,,,,d11bed04-644f-456e-9a80-32a0597b066b,74,,"[91.8, 76.0]",3754263,1,,,,,-1.6369647,,Right Foot,,"[90.7, 59.4]",,Ground Pass,,16.636406,,,Jason Puncheon,19688.0,,,,,,1,Regular Play,Adrian Mariappa,3731.0,Right Back,6,Crystal Palace,31,['0033b731-93bb-42f1-9e09-289df4685f38'],44,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:44.058,Pass,
,,,,,,,,,,,,,,,0.611862,,,,,,,,,,,,8218d70a-704c-4736-ae01-5b40777073eb,77,,"[84.0, 49.0]",3754263,1,,,,,-1.4821404,,Left Foot,,"[84.8, 40.0]",,Ground Pass,,9.035485,,,Yohan Cabaye,3277.0,,,,,,1,Regular Play,Jason Puncheon,19688.0,Center Attacking Midfield,6,Crystal Palace,31,['287f310b-2372-4c10-896f-6cc75178353b'],46,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:46.888,Pass,
,,,,,,,,,,,,,,,0.787754,,,,,,,,,,,,152ff19e-ebcc-484f-91d6-4741c224a9dd,80,,"[84.3, 38.3]",3754263,1,,,,,0.07561314,,Right Foot,,"[97.5, 39.3]",,Ground Pass,,13.237824,,,Fraizer Campbell,9641.0,,,,,,1,Regular Play,Yohan Cabaye,3277.0,Right Defensive Midfield,6,Crystal Palace,31,['18602fb6-ee7e-4791-9691-b9493a9b8d19'],48,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:48.678,Pass,
,,,,,,,,,,,,,,,1.160114,,,,,,,,,,,,0d6800e5-e896-43ec-b069-dc973e173d9c,83,,"[97.5, 39.3]",3754263,1,,,,,-2.0058804,,Right Foot,,"[94.2, 32.2]",,Ground Pass,,7.8294315,,,Jason Puncheon,19688.0,,,,,,1,Regular Play,Fraizer Campbell,9641.0,Center Forward,6,Crystal Palace,31,"['2c6c5622-dc2f-4067-90c4-3384b3901cc8', '8ce78b19-457e-40ff-b648-569054939956']",49,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:49.466,Pass,True
,,,,,,,,,,,,,,,1.293668,,,,,,,,,,,,10118f0a-a0ef-4b50-b1b5-0cc428c32589,86,,"[105.7, 27.3]",3754263,1,,,,,1.9554011,,Left Foot,,"[104.0, 31.5]",,Ground Pass,,4.5310044,,Incomplete,,,,,,,,1,Regular Play,Jason Puncheon,19688.0,Center Attacking Midfield,6,Crystal Palace,31,['dc5502aa-1190-4958-bc2a-fad8fff61d0f'],52,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:52.921,Pass,
,,,,,,,,,,,,,,,1.478923,,,,,,,,,,,,dc5502aa-1190-4958-bc2a-fad8fff61d0f,87,,"[16.1, 48.6]",3754263,1,,,,,1.3932002,,Right Foot,,"[19.6, 68.1]",,Ground Pass,,19.811613,,,Marc Albrighton,3307.0,,,,,Recovery,1,Regular Play,Danny Drinkwater,3662.0,Right Defensive Midfield,7,Leicester City,22,"['10118f0a-a0ef-4b50-b1b5-0cc428c32589', 'cb370baa-c554-4a2d-9046-595f11ee4dfc']",54,,,,,,,,,,,,,,,,,Leicester City,22,00:01:54.215,Pass,
,,,,,,,,,,,,,,,1.154159,,,,,,,,,,,,19fbeda2-0a0f-4e48-9a4f-6d90049ca5ab,90,,"[35.1, 70.9]",3754263,1,,,,,-1.4056476,,Right Foot,,"[37.1, 58.9]",,Ground Pass,,12.165525,,,Danny Drinkwater,3662.0,,,,,,1,Regular Play,Marc Albrighton,3307.0,Right Midfield,7,Leicester City,22,['13d4084f-0823-4154-8ec8-957d20221268'],58,,,,,,,,,,,,,,,,,Leicester City,22,00:01:58.317,Pass,
,,,,,,,,,,,,,,,2.638447,,,,,,,,,,,,f53d5423-8908-4664-958d-f850a3bc345e,93,,"[52.0, 53.6]",3754263,2,,,,,-0.8294468,,Right Foot,,"[86.7, 15.7]",,High Pass,,51.385796,,Incomplete,Jamie Vardy,10960.0,,,,,,1,Regular Play,Danny Drinkwater,3662.0,Right Defensive Midfield,7,Leicester City,22,"['2acefc84-d2dc-4f2c-a04d-3726e5d08924', '3b24bc5f-bfe2-4b36-bfdd-d3f7171dab1d']",2,,,,,,,,,,,,,,,,,Leicester City,22,00:02:02.091,Pass,
,,,,,,,,,,,,,,,1.508664,,,,,,,,,,,,2acefc84-d2dc-4f2c-a04d-3726e5d08924,95,,"[33.4, 64.4]",3754263,2,,,,,-2.5770233,,Head,,"[24.4, 58.7]",,Low Pass,,10.653169,,,Scott Dann,3407.0,,,,,Recovery,1,Regular Play,Adrian Mariappa,3731.0,Right Back,8,Crystal Palace,31,"['14f67ba3-a7de-4e06-85f2-f1d383768d25', 'f53d5423-8908-4664-958d-f850a3bc345e']",4,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:04.730,Pass,
,,,,,,,,,,,,,,,0.747234,,,,,,,,,,,,8f5eb4d0-e867-4aa2-8f42-0c95509c9a3f,98,,"[26.4, 58.2]",3754263,2,,,,,-0.29994714,,Right Foot,,"[36.1, 55.2]",,Ground Pass,,10.153324,,,James McArthur,3464.0,,,,,,1,Regular Play,Scott Dann,3407.0,Right Center Back,8,Crystal Palace,31,['c9e1fca1-8a1d-469f-a0c9-b9d0b8a61531'],7,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:07.788,Pass,
,,,,,,,,,,,,,,,1.411871,,,,,,,,,,,,2004e734-dcc9-4421-a2e8-2e81fb62f574,101,,"[39.6, 58.2]",3754263,2,,,,,1.3370532,,Left Foot,,"[43.6, 75.0]",,Ground Pass,,17.269627,,,Adrian Mariappa,3731.0,,,,,,1,Regular Play,James McArthur,3464.0,Left Defensive Midfield,8,Crystal Palace,31,['cbfa4031-3f36-4c77-966c-cf12a44b2f93'],10,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:10.763,Pass,
,,,,,,,,,,,,,,,0.071707,,,,,,,,,,,,0ffefdea-7250-4168-8482-88b16bfd5b0a,104,,"[45.0, 76.4]",3754263,2,,,,,0.16514868,,Right Foot,,"[48.0, 76.9]",,Low Pass,,3.0413814,,Incomplete,,,,,,,,1,Regular Play,Adrian Mariappa,3731.0,Right Back,8,Crystal Palace,31,['11557a85-bb9a-466d-a464-c02067177414'],13,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:13.704,Pass,
