ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.372674,,,,,,,,,,,,,9f09f5f9-15d7-43cc-9d12-4ef87055ba90,937,,"[120.0, 0.1]",3753977,22,,,,,2.1408367,,Right Foot,,,"[115.0, 7.9]",,Ground Pass,,9.264988,,,,,Etienne Capoue,3721.0,,,,,,Corner,1,From Corner,José Manuel Jurado Marín,6870.0,Right Midfield,56,Watford,23,['91a15bbc-ceae-4291-8f3d-0710b7f89113'],58,,,,,,,,,,,,,,,,,,Watford,23,00:22:58.873,Pass,
,,,,,,,,,,,,,,1.347684,,,,,,,,,,,,,c2d121d5-761d-4b23-bf39-369e74e076fc,939,,"[115.0, 7.9]",3753977,23,,,,,-2.896614,,Right Foot,,,"[105.4, 5.5]",,Ground Pass,,9.895453,,,,,José Manuel Jurado Marín,6870.0,,,,,,,1,From Corner,Etienne Capoue,3721.0,Left Midfield,56,Watford,23,['75e0362f-2241-4752-85de-efc7591e0ad5'],0,,,,,,,,,,,,,,,,,,Watford,23,00:23:00.245,Pass,
,,,,,,,,,,,,,,1.922565,,,,,,,,,,,,,ca47283d-58e4-42e2-9a24-76de19c6bd06,941,,"[105.4, 5.5]",3753977,23,,,,,1.4209839,,Right Foot,True,,"[111.0, 42.6]",,High Pass,,37.52026,,,Incomplete,,,,,,,,,,1,From Corner,José Manuel Jurado Marín,6870.0,Right Midfield,56,Watford,23,['2b18359e-2e4f-4ce4-9fee-bd77c3778dbb'],1,,,,,,,,,,,,,,,,,,Watford,23,00:23:01.593,Pass,
,,,,,,,,,,,,,,4.19195,,,,,,,,,,,,,49253c42-44cc-4bac-86e5-84fd6b8e928f,944,,"[12.2, 34.3]",3753977,23,,,,,0.43909335,,Drop Kick,,,"[76.5, 64.5]",,High Pass,,71.03893,,,Incomplete,,Jonathan Walters,3670.0,,,,,,,1,From Keeper,Jack Butland,3537.0,Goalkeeper,57,Stoke City,30,"['6fd0535c-c27d-4155-9a77-77be5eff5f89', 'aaaa1af9-8aa3-4896-bdc4-03904230eddf']",19,,,,,,,,,,,,,,,,,,Stoke City,30,00:23:19.260,Pass,
,,,,,,,,,,,,,,1.626417,,,,,,,,,,,,,aaaa1af9-8aa3-4896-bdc4-03904230eddf,946,,"[43.6, 15.6]",3753977,23,,,,,1.0546608,,Head,,,"[55.8, 37.1]",,High Pass,,24.720234,,,Incomplete,,Odion Jude Ighalo,5458.0,,,,,,Recovery,1,From Keeper,Nathan Aké,3306.0,Left Back,57,Stoke City,30,"['49253c42-44cc-4bac-86e5-84fd6b8e928f', 'b7aab46b-231b-4f8a-8d8a-3b1570947003', 'bb90f4cd-f536-4d09-ad3c-1d34dd710a8b']",23,,,,,,,,,,,,,,,,,,Watford,23,00:23:23.452,Pass,
,,,,,,,,,,,,,,1.693442,,,,,,,,,,,,,bb90f4cd-f536-4d09-ad3c-1d34dd710a8b,948,,"[64.3, 43.0]",3753977,23,,,,,1.5897814,,Left Foot,,,"[64.0, 58.8]",,Low Pass,,15.802848,,,,,Glenn Whelan,9625.0,,,,,,Recovery,1,From Keeper,Gilbert Gianelli Imbula Wanga,4346.0,Left Defensive Midfield,57,Stoke City,30,"['58f7e861-513d-467c-b574-838d343acea2', 'aaaa1af9-8aa3-4896-bdc4-03904230eddf']",25,,,,,,,,,,,,,,,,,,Stoke City,30,00:23:25.078,Pass,
,,,,,,,,,,,,,,0.748765,,,,,,,,,,,,,a9a65649-5c0c-40e3-b61b-10be6d82e68e,951,,"[66.7, 65.4]",3753977,23,,,,,0.35677665,,Right Foot,,,"[77.7, 69.5]",,Ground Pass,,11.73925,,,,,Jonathan Walters,3670.0,,,,,,,1,From Keeper,Glenn Whelan,9625.0,Right Defensive Midfield,57,Stoke City,30,['7016e4c5-8903-4e1f-af48-70ee5368b4a9'],28,,,,,,,,,,,,,,,,,,Stoke City,30,00:23:28.247,Pass,
,,,,,,,,,,,,,,1.601618,,,,,,,,,,,,,90b6846c-68f9-4ac0-bed1-cd5b70ebe9a6,954,,"[77.7, 69.5]",3753977,23,,,,,2.888404,,Right Foot,,,"[63.4, 73.2]",,Ground Pass,,14.770917,,,,,Phil Bardsley,3643.0,,,,,,,1,From Keeper,Jonathan Walters,3670.0,Right Wing,57,Stoke City,30,['eca1af4d-6c56-469c-a4b3-9d0f3e5cd818'],29,,,,,,,,,,,,,,,,,,Stoke City,30,00:23:29.036,Pass,
,,,,,,,,,,,,,,0.952835,,,,,,,,,,,,,2a3ac3e5-f343-4189-9120-1087d457d521,957,,"[63.4, 73.2]",3753977,23,,,,,-0.95054686,,Right Foot,,,"[69.4, 64.8]",,Ground Pass,,10.32279,,,,,Glenn Whelan,9625.0,,,,,,,1,From Keeper,Phil Bardsley,3643.0,Right Back,57,Stoke City,30,['4618eca0-dc32-4784-8f96-e3cefb0a7981'],30,,,,,,,,,,,,,,,,,,Stoke City,30,00:23:30.657,Pass,
,,,,,,,,,,,,,,1.835076,,,,,,,,,,,,,a8606d9a-30a0-4809-aad7-334eb9794eb0,960,,"[70.0, 55.8]",3753977,23,,,,,-2.4349785,,Right Foot,,,"[45.4, 34.8]",,Ground Pass,,32.3444,,,,,Philipp Wollscheid,40121.0,,,,,,,1,From Keeper,Glenn Whelan,9625.0,Right Defensive Midfield,57,Stoke City,30,['fdab8e43-a5d9-450a-8d46-1d0d1516eda3'],33,,,,,,,,,,,,,,,,,,Stoke City,30,00:23:33.596,Pass,
,,,,,,,,,,,,,,2.187244,,,,,,,,,,,,,de1b260e-fa35-4901-8b66-7634d1696b50,963,,"[41.6, 35.8]",3753977,23,,,,,3.0383751,,Right Foot,,,"[16.5, 38.4]",,Ground Pass,,25.234303,,,,,Jack Butland,3537.0,,,,,,,1,From Keeper,Philipp Wollscheid,40121.0,Left Center Back,57,Stoke City,30,['55e0f642-7c5e-4aab-9457-fa90d0610ca1'],37,,,,,,,,,,,,,,,,,,Stoke City,30,00:23:37.425,Pass,
,,,,,,,,,,,,,,5.194387,,,,,,,,,,,,,57aed5c0-3c71-4142-9a39-2a2227184511,966,,"[14.4, 48.9]",3753977,23,,,,,0.24629863,,Right Foot,,,"[103.5, 71.3]",,High Pass,,91.872574,,,,,Jonathan Walters,3670.0,,,,,,,1,From Keeper,Jack Butland,3537.0,Goalkeeper,57,Stoke City,30,['369bb161-f55f-4855-ad4b-d3456cfe85fe'],41,,,,,,,,,,,,,,,,,,Stoke City,30,00:23:41.513,Pass,
,,,,,,,,,,,,,,3.19961,,,,,,,,,,,,,61af9b4c-d123-48cf-9f3b-7689037b73bd,968,,"[103.5, 71.3]",3753977,23,,,,,-1.5033985,,Right Foot,True,,"[106.2, 31.3]",,Low Pass,,40.091022,,,Incomplete,,José Luis Sanmartín Mato,3265.0,,,True,,,,1,From Keeper,Jonathan Walters,3670.0,Right Wing,57,Stoke City,30,"['123f5cf2-60b1-4241-8f2e-27297bd1623d', '1e0d225e-262b-425c-ac41-bbb918dc383f']",46,,,,,,,,,,,,,,,,,,Stoke City,30,00:23:46.707,Pass,
,,,,,,,,,,,,,,1.193984,,,,,,,,,,,,,1e0d225e-262b-425c-ac41-bbb918dc383f,970,,"[13.9, 48.8]",3753977,23,,,,,-2.91195,,Right Foot,,,"[6.2, 47.0]",,Ground Pass,,7.9075913,,,,,Heurelho da Silva Gomes,3522.0,,,,,,Recovery,1,Regular Play,Allan Romeo Nyom,3991.0,Right Back,58,Watford,23,"['303b93ba-9c09-4596-abbd-1f72718dfc92', '61af9b4c-d123-48cf-9f3b-7689037b73bd']",49,,,,,,,,,,,,,,,,,,Watford,23,00:23:49.907,Pass,
,,,,,,,,,,,,,,4.308479,,,,,,,,,,,,,d0f9050b-837d-45c1-bb3f-ef2f97103719,973,,"[5.9, 44.7]",3753977,23,,,,,0.20957002,,Right Foot,,,"[64.2, 57.1]",,High Pass,,59.60411,,,,,Odion Jude Ighalo,5458.0,,,,,,,1,Regular Play,Heurelho da Silva Gomes,3522.0,Goalkeeper,58,Watford,23,"['6932b71e-f52c-49a1-b836-ca75645e66e5', 'ab8a4a8b-f879-4ade-b5dc-a0d3ddbcfc4d']",51,,,,,,,,,,,,,,,,,,Watford,23,00:23:51.101,Pass,True
,,,,,,,,,,,,,,1.079646,,,,,,,,,,,,,5ca7ebd5-6d77-47e7-9e37-b504244a87d6,980,,"[46.0, 21.4]",3753977,24,,,,,0.8829598,,Right Foot,,,"[56.6, 34.3]",,Ground Pass,,16.696407,,,,,Ibrahim Afellay,4891.0,,,,,,,1,Regular Play,Geoff Cameron,3480.0,Right Center Back,59,Stoke City,30,['750366a9-ac33-460a-9a67-f301fb0d9094'],0,,,,,,,,,,,,,,,,,,Stoke City,30,00:24:00.989,Pass,
,,,,,,,,,,,,,,1.592451,,,,,,,,,,,,,7b25f0e8-9b04-47fc-a753-587fb3dfdb4f,983,,"[56.6, 34.3]",3753977,24,,,,,1.97829,,Right Foot,,,"[44.6, 62.1]",,Low Pass,,30.279366,,,,,Phil Bardsley,3643.0,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Center Attacking Midfield,59,Stoke City,30,['95f26377-c5ee-4b30-af3d-ca849591430b'],2,,,,,,,,,,,,,,,,,,Stoke City,30,00:24:02.108,Pass,
,,,,,,,,,,,,,,1.310168,,,,,,,,,,,,,664475b8-9d8c-4a24-b882-078465a6860d,986,,"[64.0, 75.5]",3753977,24,,,,,-1.5996345,,Right Foot,,,"[63.7, 65.1]",,Ground Pass,,10.404326,,,,,Ibrahim Afellay,4891.0,,,,,,,1,Regular Play,Phil Bardsley,3643.0,Right Back,59,Stoke City,30,['e239048d-fbd1-4761-a97e-9e0066d3f041'],9,,,,,,,,,,,,,,,,,,Stoke City,30,00:24:09.354,Pass,
,,,,,,,,,,,,,,1.512736,,,,,,,,,,,,,190f1906-500c-4b25-acfe-3ecc565321a1,993,,"[70.6, 75.9]",3753977,24,,,,,-2.998635,,Right Foot,,,"[57.4, 74.0]",,Ground Pass,,13.336041,,,,,Phil Bardsley,3643.0,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Center Attacking Midfield,59,Stoke City,30,['47530aeb-b33c-4ac4-bb49-d4e370a1a220'],13,,,,,,,,,,,,,,,,,,Stoke City,30,00:24:13.315,Pass,
,,,,,,,,,,,,,,1.667759,,,,,,,,,,,,,9b12862c-93a2-4eae-b1d0-3b814153f9c7,996,,"[57.4, 74.0]",3753977,24,,,,,-2.3159232,,Right Foot,,,"[44.3, 59.8]",,Ground Pass,,19.31968,,,,,Philipp Wollscheid,40121.0,,,,,,,1,Regular Play,Phil Bardsley,3643.0,Right Back,59,Stoke City,30,['019f913a-ed23-4ec3-8d64-d9bf302b78a0'],15,,,,,,,,,,,,,,,,,,Stoke City,30,00:24:15.182,Pass,
,,,,,,,,,,,,,,1.26062,,,,,,,,,,,,,59bfec35-6d8b-4ef5-8fac-fbd08a95d2af,999,,"[46.6, 54.9]",3753977,24,,,,,-1.7590178,,Right Foot,,,"[40.6, 23.4]",,Low Pass,,32.066338,,,,,Geoff Cameron,3480.0,,,,,,,1,Regular Play,Philipp Wollscheid,40121.0,Left Center Back,59,Stoke City,30,['d2a88e4c-7a05-47e8-bbeb-772313241118'],17,,,,,,,,,,,,,,,,,,Stoke City,30,00:24:17.904,Pass,
,,,,,,,,,,,,,,1.821524,,,,,,,,,,,,,d9616e50-804b-4ed6-aa7c-b08e53b83808,1002,,"[42.2, 15.4]",3753977,24,,,,,0.10777746,,Left Foot,,,"[72.7, 18.7]",,High Pass,,30.678005,,,,,Marko Arnautović,3325.0,,,,,,,1,Regular Play,Geoff Cameron,3480.0,Right Center Back,59,Stoke City,30,['240f13e6-1ec5-4c77-a650-77602890e51c'],22,,,,,,,,,,,,,,,,,,Stoke City,30,00:24:22.352,Pass,
,,,,,,,,,,,,,,2.733155,,,,,,,,,,,,,9ed0ee16-e681-4400-abe3-ae57a95dec27,1006,,"[73.3, 19.0]",3753977,24,,,,,-0.5687279,,Right Foot,,,"[92.7, 6.6]",,Low Pass,,23.024336,,,,,Marc Muniesa Martínez,6560.0,,,,,,,1,Regular Play,Marko Arnautović,3325.0,Left Wing,59,Stoke City,30,"['ea21b424-bc31-4b1a-b08a-dc75d2097bd3', 'ef846dfb-a819-43c6-bbff-6dc8dcae87b5']",24,,,,,,,,,,,,,,,,,,Stoke City,30,00:24:24.213,Pass,True
,,,,,,,,,,,,,,1.529328,,,,,,,,,,,,,e99c2222-92e1-44bc-a45c-994dda2eb7b7,1009,,"[92.7, 6.6]",3753977,24,,,,,1.1692806,,Left Foot,True,,"[107.9, 42.4]",,High Pass,,38.89319,,,Incomplete,,José Luis Sanmartín Mato,3265.0,,,,,,,1,Regular Play,Marc Muniesa Martínez,6560.0,Left Back,59,Stoke City,30,"['5c079ccb-79ff-4c2f-b9e1-85b5debec278', '843d1a08-f15a-4d2f-a281-f6f2d639d64d']",27,,,,,,,,,,,,,,,,,,Stoke City,30,00:24:27.026,Pass,
,,,,,,,,,,,,,,3.192905,,,,,,,,,,,,,de229b7b-6c35-4c67-9dc8-370a8e51fd23,1014,,"[15.5, 51.8]",3753977,24,,,,,0.11124099,,Drop Kick,,,"[71.9, 58.1]",,High Pass,,56.75077,,,Incomplete,,Odion Jude Ighalo,5458.0,,,,,,,1,Regular Play,Heurelho da Silva Gomes,3522.0,Goalkeeper,60,Watford,23,"['40622791-06ed-48b6-be96-85701f741f3b', 'e39d59eb-6303-4f1e-b72e-6afe7cc1a9f1']",44,,,,,,,,,,,,,,,,,,Watford,23,00:24:44.597,Pass,
,,,,,,,,,,,,,,1.206269,,,,,,,,,,,,,d3dd1c6b-517a-4905-b9e9-8f72e244e763,1017,,"[85.9, 80.0]",3753977,25,,,,,-1.1816375,,,,,"[91.6, 66.1]",,Low Pass,,15.023315,,,,,José Manuel Jurado Marín,6870.0,,,,,,Throw-in,1,From Throw In,Allan Romeo Nyom,3991.0,Right Back,61,Watford,23,['8fd39c0b-493e-4b37-ab75-ecb68cc0a1cf'],27,,,,,,,,,,,,,,,,,,Watford,23,00:25:27.005,Pass,
,,,,,,,,,,,,,,1.128163,,,,,,,,,,,,,d7859029-6850-4423-ab1b-044ae7bc0d11,1021,,"[84.8, 68.8]",3753977,25,,,,,-2.6831534,,Right Foot,,,"[77.1, 65.0]",,Ground Pass,,8.586617,,,,,Etienne Capoue,3721.0,,,,,,,1,From Throw In,José Manuel Jurado Marín,6870.0,Right Midfield,61,Watford,23,"['10be7c7f-696a-4c62-a557-5ab627f86c25', '3aad1264-2e0f-40d6-8737-fcb6e70e17ef']",28,,,,,,,,,,,,,,,,,,Watford,23,00:25:28.851,Pass,True
,,,,,,,,,,,,,,3.355748,,,,,,,,,,,,,847c33ee-8a5b-4e69-a9f5-6089ecad10be,1025,,"[75.8, 65.5]",3753977,25,,,,,-1.8695095,,Right Foot,,,"[65.7, 32.7]",,Ground Pass,,34.31982,,,,,Mario Suárez Mata,23488.0,,,,,,,1,From Throw In,Etienne Capoue,3721.0,Left Midfield,61,Watford,23,['104b7961-7374-42bb-9a7e-cc675d58ed7c'],30,,,,,,,,,,,,,,,,,,Watford,23,00:25:30.504,Pass,
,,,,,,,,,,,,,,1.319233,,,,,,,,,,,,,b628ee32-c8a3-4b06-b402-fb22815a6957,1028,,"[63.5, 31.7]",3753977,25,,,,,0.29214644,,Right Foot,,,"[76.8, 35.7]",,Ground Pass,,13.888484,,,,,Etienne Capoue,3721.0,,,,,,,1,From Throw In,Mario Suárez Mata,23488.0,Left Defensive Midfield,61,Watford,23,['8dec7276-4152-4c2a-a34e-8f0ecb0c9f2e'],35,,,,,,,,,,,,,,,,,,Watford,23,00:25:35.043,Pass,
,,,,,,,,,,,,,,0.223578,,,,,,,,,,,,,d4109d88-ade5-4798-a120-442cafeb4791,1036,,"[85.1, 7.6]",3753977,25,,,,,0.94200003,,Right Foot,,,"[87.5, 10.9]",,Ground Pass,,4.080441,,,Incomplete,,Odion Jude Ighalo,5458.0,,,,,,,1,From Throw In,Etienne Capoue,3721.0,Left Midfield,61,Watford,23,"['092cdb73-3121-40c2-a4cb-d98b8c7752f6', '2341f430-c0bf-4384-994a-f43511e9e2f5']",48,,,,,,,,,,,,,,,,,,Watford,23,00:25:48.185,Pass,
,,,,,,,,,,,,,,2.915919,,,,,,,,,,,,,58c73354-19f0-4fe1-86aa-5edd45bf5106,1050,,"[93.8, 22.2]",3753977,25,,,,,-0.40024066,,Left Foot,,,"[112.0, 14.5]",,Ground Pass,,19.761831,,,,,Odion Jude Ighalo,5458.0,,,,,,,1,From Throw In,Valon Behrami,5540.0,Right Defensive Midfield,61,Watford,23,"['307cf1fe-d793-40ec-98e8-cee255958fc7', '8b78cd42-3cee-475c-868d-aca90f7e460e']",54,,,,,,,,,,,,,,,,,,Watford,23,00:25:54.658,Pass,True
,,,,,,,,,,,,,,0.106554,,,,,,,,,,,,,a2dbe9af-9e50-4061-b310-4b3674a93468,1057,,"[115.9, 21.6]",3753977,26,,,,,1.6614562,,Left Foot,,,"[115.6, 24.9]",,Ground Pass,,3.3136084,,,Incomplete,,José Manuel Jurado Marín,6870.0,,,,,,,1,From Throw In,Odion Jude Ighalo,5458.0,Right Center Forward,61,Watford,23,"['02893689-edde-47fd-a047-ad567abcc103', '109ba04c-39c9-4e69-9b78-04887b3b2ef3']",0,,,,,,,,,,,,,,,,,,Watford,23,00:26:00.638,Pass,
,,,,,,,,,,,,,,2.251954,,,,,,,,,,,,,7177ff59-5171-42b3-b55e-bee108e48925,1062,,"[8.1, 74.0]",3753977,26,,,,,-0.01632508,,Right Foot,,,"[57.1, 73.2]",,High Pass,,49.00653,,,,,Ibrahim Afellay,4891.0,,,,,,,1,From Throw In,Jonathan Walters,3670.0,Right Wing,61,Watford,23,['11d0c883-4068-4db2-8b61-c05e659f571d'],4,,,,,,,,,,,,,,,,,,Stoke City,30,00:26:04.144,Pass,
,,,,,,,,,,,,,,3.660184,,,,,,,,,,,,,099bc834-6551-4443-93ee-a4691dafab2c,1064,,"[57.1, 73.2]",3753977,26,,,,,-0.2996175,,Head,,,"[88.5, 63.5]",,Low Pass,,32.864113,,,Incomplete,,José Luis Sanmartín Mato,3265.0,,,,,,,1,From Throw In,Ibrahim Afellay,4891.0,Center Attacking Midfield,61,Watford,23,"['9faa4637-bc75-4a7c-81ac-496cada293cc', 'f20a50fa-ff06-494d-acc3-4a65b6fb0db4']",6,,,,,,,,,,,,,,,,,,Stoke City,30,00:26:06.396,Pass,
,,,,,,,,,,,,,,2.444144,,,,,,,,,,,,,6c8e9e14-3255-44d7-8584-3efb3426ba87,1068,,"[31.9, 20.7]",3753977,26,,,,,1.5164691,,Left Foot,,,"[33.7, 53.8]",,Ground Pass,,33.148907,,,,,Craig Cathcart,3263.0,,,,,,,1,From Throw In,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,61,Watford,23,['6738a252-5c1d-47d7-9b21-0adb64c290a0'],11,,,,,,,,,,,,,,,,,,Watford,23,00:26:11.222,Pass,
,,,,,,,,,,,,,,3.943595,,,,,,,,,,,,,154e4ad9-d1ed-4bc1-b85c-8f0feb15ab55,1070,,"[34.3, 53.7]",3753977,26,,,,,-1.6575347,,Right Foot,,,"[30.7, 12.3]",,Ground Pass,,41.55623,,,,,Miguel Ángel Britos Cabrera,3288.0,,,True,,,,1,From Throw In,Craig Cathcart,3263.0,Right Center Back,61,Watford,23,['7e641c86-5224-48a7-bd40-595718e8eb36'],13,,,,,,,,,,,,,,,,,,Watford,23,00:26:13.666,Pass,
,,,,,,,,,,,,,,1.146749,,,,,,,,,,,,,37d51b11-7758-4ca2-8011-6838f0bac5bf,1073,,"[31.0, 12.6]",3753977,26,,,,,0.08248956,,Left Foot,,,"[56.4, 14.7]",,Ground Pass,,25.486664,,,,,Etienne Capoue,3721.0,,,,,,,1,From Throw In,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,61,Watford,23,['cfa37aab-2496-4e86-ac44-46a6789dcc5e'],17,,,,,,,,,,,,,,,,,,Watford,23,00:26:17.610,Pass,
,,,,,,,,,,,,,,1.619769,,,,,,,,,,,,,ec54b5eb-5fca-41d5-bf97-3ea2807f5314,1082,,"[78.4, 63.5]",3753977,26,,,,,0.7973498,,Right Foot,,,"[90.8, 76.2]",,Low Pass,,17.749647,,,,,José Luis Sanmartín Mato,3265.0,,,,,,,1,Regular Play,Jonathan Walters,3670.0,Right Wing,62,Stoke City,30,['105d9f64-56bd-4544-9d8e-94643c69f420'],21,,,,,,,,,,,,,,,,,,Stoke City,30,00:26:21.217,Pass,
,,,,,,,,,,,,,,0.996381,,,,,,,,,,,,,1f680cd9-4916-4400-9797-f81ee520e5bd,1092,,"[106.5, 68.1]",3753977,26,,,,,-1.3797399,,Right Foot,True,,"[111.2, 43.8]",,Ground Pass,,24.750353,,,Incomplete,,Marko Arnautović,3325.0,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Center Attacking Midfield,62,Stoke City,30,"['0838c286-0e3f-4b96-8128-38f7706712ee', 'acc793fe-5dc6-496d-8d1a-51aa9ed543c3']",28,,,,,,,,,,,,,,,,,,Stoke City,30,00:26:28.150,Pass,
,,,,,,,,,,,,,,1.957867,,,,,,,,,,,,,c0a2ece2-3770-4202-822d-a102babfdb7f,1095,,"[102.2, 80.0]",3753977,26,,True,,,-2.89059,,,,,"[90.5, 77.0]",,Low Pass,,12.078493,,,,,Phil Bardsley,3643.0,,,,,,Throw-in,1,From Throw In,Ibrahim Afellay,4891.0,Center Attacking Midfield,63,Stoke City,30,['ab5d6fad-e8c0-4f84-8cc9-74ea4bc747c9'],38,,,,,,,,,,,,,,,,,,Stoke City,30,00:26:38.398,Pass,
,,,,,,,,,,,,,,0.947586,,,,,,,,,,,,,c7d2f3ef-a88b-4d78-aaba-9c436456fdee,1098,,"[86.7, 77.0]",3753977,26,,,,,0.14707835,,Right Foot,,,"[94.8, 78.2]",,Ground Pass,,8.188406,,,,,Ibrahim Afellay,4891.0,,,,,,,1,From Throw In,Phil Bardsley,3643.0,Right Back,63,Stoke City,30,"['2bf7771f-4530-4212-8d3d-e0b6feaf2170', 'b2899b05-1ce7-4013-8370-e132ee9b8589']",41,,,,,,,,,,,,,,,,,,Stoke City,30,00:26:41.013,Pass,True
,,,,,,,,,,,,,,1.049693,,,,,,,,,,,,,7a0d810b-b26a-40d8-bf30-e104d370f491,1101,,"[89.4, 77.3]",3753977,26,,,,,-1.2793396,,Right Foot,,,"[91.2, 71.3]",,Ground Pass,,6.264184,,,,,Phil Bardsley,3643.0,,,,,,,1,From Throw In,Ibrahim Afellay,4891.0,Center Attacking Midfield,63,Stoke City,30,['3a1a56d0-a4e7-48d9-8eba-736067717382'],43,,,,,,,,,,,,,,,,,,Stoke City,30,00:26:43.379,Pass,
,,,,,,,,,,,,,,1.352393,,,,,,,,,,,,,8facd411-6f3c-4ff2-85bb-f2fba899bffa,1104,,"[91.2, 71.3]",3753977,26,,,,,2.4139814,,Right Foot,,,"[84.8, 77.0]",,Ground Pass,,8.570297,,,,,Ibrahim Afellay,4891.0,,,,,,,1,From Throw In,Phil Bardsley,3643.0,Right Back,63,Stoke City,30,['63b2f9db-1ac3-4c68-9896-07ece3fc633c'],44,,,,,,,,,,,,,,,,,,Stoke City,30,00:26:44.952,Pass,
,,,,,,,,,,,,,,1.640208,,,,,,,,,,,,,cdfee88f-a860-400b-9880-03cd390dd8bf,1107,,"[77.1, 68.1]",3753977,26,,,,,3.1263266,,Left Foot,,,"[64.0, 68.3]",,Ground Pass,,13.101526,,,,,Geoff Cameron,3480.0,,,,,,,1,From Throw In,Ibrahim Afellay,4891.0,Center Attacking Midfield,63,Stoke City,30,['b358e43e-8286-42f3-bae3-6f229b61d4a9'],48,,,,,,,,,,,,,,,,,,Stoke City,30,00:26:48.030,Pass,
,,,,,,,,,,,,,,1.076386,,,,,,,,,,,,,fbc2be71-8a81-4319-91d3-66985dffe365,1111,,"[64.6, 72.5]",3753977,26,,,,,0.101590805,,Right Foot,,,"[85.2, 74.6]",,Ground Pass,,20.706762,,,,,Phil Bardsley,3643.0,,,,,,,1,From Throw In,Geoff Cameron,3480.0,Right Center Back,63,Stoke City,30,['92afa5e1-697c-4d73-b180-5256d81cee2c'],51,,,,,,,,,,,,,,,,,,Stoke City,30,00:26:51.007,Pass,
,,,,,,,,,,,,,,3.70915,,,,,,,,,,,,,4a00cef0-413b-4423-8ac7-8544a55f8e75,1114,,"[84.4, 75.2]",3753977,26,,,,,-0.05161463,,Right Foot,,,"[111.5, 73.8]",,Low Pass,,27.136139,,,Incomplete,,Jonathan Walters,3670.0,,,,,,,1,From Throw In,Phil Bardsley,3643.0,Right Back,63,Stoke City,30,"['67b8539d-7968-41c7-9fce-ee336fca8acc', 'fe85c238-5889-457c-9c8d-0d74cdf8d945']",53,,,,,,,,,,,,,,,,,,Stoke City,30,00:26:53.073,Pass,
,,,,,,,,,,,,,,4.115558,,,,,,,,,,,,,bd7e4d7f-6ac9-468c-a250-438e38d36c87,1118,,"[15.2, 2.2]",3753977,26,,,,,0.0344691,,Left Foot,,,"[84.8, 4.6]",,High Pass,,69.641365,,,Incomplete,,Odion Jude Ighalo,5458.0,,,,,,,1,Regular Play,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,64,Watford,23,"['0576fffd-f510-4161-a9c9-1a7f85a4cf5d', '446b7318-06cf-42ae-bfcd-2ddf9f928b7a']",59,,,,,,,,,,,,,,,,,,Watford,23,00:26:59.911,Pass,
,,,,,,,,,,,,,,1.191682,,,,,,,,,,,,,2ec3d15c-a41f-4fdc-86e0-01213e0ba21d,1121,,"[91.6, 0.1]",3753977,27,,,,,1.2684753,,,,,"[97.9, 20.3]",,Low Pass,,21.159632,,,,,José Manuel Jurado Marín,6870.0,,,,,,Throw-in,1,From Throw In,Nathan Aké,3306.0,Left Back,65,Watford,23,['2ef36dc9-4e60-4dcd-951c-853668133662'],26,,,,,,,,,,,,,,,,,,Watford,23,00:27:26.756,Pass,
,,,,,,,,,,,,,,0.813477,,,,,,,,,,,,,d8232512-5640-493e-ba9f-fe1c18d50613,1123,,"[97.9, 20.3]",3753977,27,,,,,-2.4901395,,Right Foot,,,"[89.9, 14.2]",,Low Pass,,10.060318,,,,,Etienne Capoue,3721.0,,,,,,,1,From Throw In,José Manuel Jurado Marín,6870.0,Right Midfield,65,Watford,23,['6d850031-dc10-4fd0-987a-eb03fb26762b'],27,,,,,,,,,,,,,,,,,,Watford,23,00:27:27.948,Pass,
