50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.514383,,,,,,,,,,,,,,,,0a82e0b1-55f7-4b51-997a-a482bc03c5b0,21,,"[23.2, 21.6]",3754285,0,,,,,0.21582468,,Left Foot,,,"[67.9, 31.4]",,High Pass,,45.761665,Incomplete,,Michail Antonio,3349.0,,,,,Recovery,1,From Kick Off,Angelo Obinze Ogbonna,3843.0,Left Center Back,2,Aston Villa,59,"['47b9eeaa-dc8f-44d5-ae0e-557947456c1a', 'bac4c044-c46d-43a3-905e-5f82a5d03c66']",8,,,,,,,,,,,,,,,,,West Ham United,40,00:00:08.783,Pass,
,,,,,,,,,,,,,,,,1.648775,,,,,,,,,,,,,,,,1e9b4342-82d5-4704-9c59-57d3203461a9,25,,"[60.5, 36.2]",3754285,0,,,,,-0.89421034,,Right Foot,,,"[65.8, 29.6]",,Ground Pass,,8.464632,,,Michail Antonio,3349.0,,,,,Recovery,1,Regular Play,Mark Noble,3874.0,Center Attacking Midfield,3,West Ham United,40,['46a8e9a1-f4a1-4fd1-b976-ae5a7087edc9'],12,,,,,,,,,,,,,,,,,West Ham United,40,00:00:12.121,Pass,
,,,,,,,,,,,,,,,,1.664472,,,,,,,,,,,,,,,,6b83df7d-875d-4132-800c-42367a6c2c96,28,,"[80.7, 28.0]",3754285,0,,,,,-0.8857313,,Right Foot,,,"[94.1, 11.6]",,Ground Pass,,21.178291,,,Enner Remberto Valencia Lastra,28559.0,,,,,,1,Regular Play,Michail Antonio,3349.0,Right Wing,3,West Ham United,40,['dbf01d80-f0a2-4084-a969-7fa5c8b6f342'],16,,,,,,,,,,,,,,,,,West Ham United,40,00:00:16.095,Pass,
,,,,,,,,,,,,,,,,0.462092,,,,,,,,,,,,,,,,5fea0e54-cd88-4c95-9f43-8d845d2d7713,32,,"[110.0, 22.7]",3754285,0,,,,,1.1769277,,Left Foot,True,,"[113.2, 30.4]",,Ground Pass,,8.338465,Incomplete,,,,,,,,,1,Regular Play,Enner Remberto Valencia Lastra,28559.0,Center Forward,3,West Ham United,40,"['528aeb4b-99c7-433d-a530-379801d2276b', 'acb7e78a-055e-42d2-98cc-a6f4b747411f']",21,,,,,,,,,,,,,,,,,West Ham United,40,00:00:21.899,Pass,True
,,,,,,,,,,,,,,,,0.983851,,,,,,,,,,,,,,,,26ffd231-6f1f-4bd7-b782-8781e83d386b,34,,"[105.5, 0.1]",3754285,0,,,,,1.9820229,,,,,"[99.7, 13.4]",,Low Pass,,14.509652,,,Mauro Matías Zárate,27853.0,,,,,Throw-in,1,From Throw In,Aaron Cresswell,3062.0,Left Back,4,West Ham United,40,['a4b2f8d8-fd25-47e4-975a-77a24fc3bb89'],32,,,,,,,,,,,,,,,,,West Ham United,40,00:00:32.114,Pass,
,,,,,,,,,,,,,,,,1.043502,,,,,,,,,,,,,,,,b61db392-132e-47bc-9187-5fd02c231bc4,37,,"[99.4, 13.4]",3754285,0,,,,,-2.318238,,Right Foot,,,"[91.8, 5.2]",,Ground Pass,,11.18034,,,Cheikhou Kouyaté,3684.0,,,,,,1,From Throw In,Mauro Matías Zárate,27853.0,Left Wing,4,West Ham United,40,['4530b9f5-4cc6-401a-b864-83766cc5c71d'],33,,,,,,,,,,,,,,,,,West Ham United,40,00:00:33.281,Pass,
,,,,,,,,,,,,,,,,0.996018,,,,,,,,,,,,,,,,7157154f-5369-4dc1-a17f-5c3d78d92f35,45,,"[113.5, 10.5]",3754285,0,,,,,-2.7500632,,Right Foot,,,"[102.6, 6.0]",,Ground Pass,,11.792371,,,Aaron Cresswell,3062.0,,,,,,1,From Throw In,Cheikhou Kouyaté,3684.0,Left Center Midfield,4,West Ham United,40,['fc9c7689-5b5a-43d3-b934-27b42cf02c79'],39,,,,,,,,,,,,,,,,,West Ham United,40,00:00:39.757,Pass,
,,,,,,,,,,,,,,,,0.07283,,,,,,,,,,,,,,,,e78fde84-5dce-426c-9fe5-c7cf3d0723e2,49,,"[118.5, 3.6]",3754285,0,,,,,1.7415315,,Left Foot,,,"[118.0, 6.5]",,Ground Pass,,2.942788,Incomplete,,,,,,,,,1,From Throw In,Aaron Cresswell,3062.0,Left Back,4,West Ham United,40,['a17992de-9d79-45bf-99f1-0552217a0a73'],44,,,,,,,,,,,,,,,,,West Ham United,40,00:00:44.290,Pass,
,,,,,,,,,,,,,,,,1.608699,,,,,,,,,,,,,,,,ae5c4b47-bebb-481d-a9bd-982b831ccb6f,51,,"[120.0, 0.1]",3754285,1,,,,,1.7156088,,Right Foot,,,"[113.7, 43.3]",,High Pass,True,43.65696,Incomplete,,,,,,True,Inswinging,Corner,1,From Corner,Mauro Matías Zárate,27853.0,Left Wing,5,West Ham United,40,['cc4fcc89-5289-4da3-be17-09f9df675941'],8,,,,,,,,,,,,,,,,,West Ham United,40,00:01:08.694,Pass,
,,,,,,,,,,,,,,,,1.60511,,,,,,,,,,,,,,,,d155e3d4-0468-4df3-85e8-ed6687463313,55,,"[120.0, 80.0]",3754285,3,,,,,-1.7925102,2320245f-7bdd-46cf-a027-555e1eaeb15c,Right Foot,,,"[110.6, 38.3]",,High Pass,,42.746346,,True,Cheikhou Kouyaté,3684.0,True,,True,Outswinging,Corner,1,From Corner,Mauro Matías Zárate,27853.0,Left Wing,6,West Ham United,40,['5e7d6596-9459-4f4e-952f-e5c6ed050f57'],38,,,,,,,,,,,,,,,,,West Ham United,40,00:03:38.899,Pass,
,,,,,,,,,,,,,,,,2.7913,,,,,,,,,,,,,,,,9b82368d-521c-499d-90a6-73389b2c113b,60,,"[6.0, 36.0]",3754285,4,,,,,0.48645735,,Right Foot,,,"[58.0, 63.5]",,High Pass,,58.82389,Incomplete,,Rudy Gestede,19362.0,,,,,Goal Kick,1,From Goal Kick,Bradley Guzan,12608.0,Goalkeeper,7,Aston Villa,59,"['3ea76745-57f6-4caf-aa1d-170dbf18a192', 'c04edd8d-d52c-433a-abfc-ad69fd4b359f']",5,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:05.446,Pass,
,,,,,,,,,,,,,,,,1.568989,,,,,,,,,,,,,,,,3ea76745-57f6-4caf-aa1d-170dbf18a192,62,,"[62.1, 16.6]",3754285,4,,,,,0.42130005,,Head,,,"[86.2, 27.4]",,High Pass,,26.409279,Incomplete,,Michail Antonio,3349.0,,,,,Recovery,1,From Goal Kick,Cheikhou Kouyaté,3684.0,Left Center Midfield,7,Aston Villa,59,"['1b8a22db-2c2f-4342-8336-4bfd4251527b', '47bcbb5f-5237-44c9-ac06-f0d7bdbc80b3', '9b82368d-521c-499d-90a6-73389b2c113b']",8,,,,,,,,,,,,,,,,,West Ham United,40,00:04:08.237,Pass,
,,,,,,,,,,,,,,,,1.160435,,,,,,,,,,,,,,,,08622296-eb84-4924-9ac8-4222d8b0bce6,66,,"[43.7, 55.3]",3754285,4,,,,,2.806856,,Head,,,"[36.8, 57.7]",,Low Pass,,7.3054776,Incomplete,,Alan Hutton,9642.0,,,,,Recovery,1,From Goal Kick,Ashley Westwood,3583.0,Right Center Midfield,7,Aston Villa,59,"['9489a542-4822-4792-93b1-488c2d5013ec', 'f33a6cac-cd2f-4a0f-b069-2bdcc7304008']",11,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:11.228,Pass,
,,,,,,,,,,,,,,,,1.96566,,,,,,,,,,,,,,,,9cb18178-87ec-4d8e-8b47-fc757615bc26,74,,"[87.5, 22.9]",3754285,4,,,,,-0.15973845,,Right Foot,,,"[105.5, 20.0]",,High Pass,,18.232115,,,Michail Antonio,3349.0,,,,,,1,From Goal Kick,Cheikhou Kouyaté,3684.0,Left Center Midfield,7,Aston Villa,59,"['438992b1-07b5-4977-b8a1-0f84f7863092', '611c838e-f587-4de5-9eea-a505140f0a98']",13,,,,,,,,,,,,,,,,,West Ham United,40,00:04:13.249,Pass,True
,,,,,,,,,,,,,,,,0.931046,,,,,,,,,,,,,,,,6eca06cf-8b13-4717-a4db-640b0ab25e97,78,,"[118.2, 25.1]",3754285,4,,,,,1.9074712,,Left Foot,True,True,"[111.9, 43.1]",,Ground Pass,,19.070658,Incomplete,,Mauro Matías Zárate,27853.0,,,,,,1,From Goal Kick,Michail Antonio,3349.0,Right Wing,7,Aston Villa,59,"['93e0f6e0-eb73-43ca-ba7b-dbc492e7e820', 'cef746fb-1c77-465c-985e-ce2ad02a5a34']",19,,,,,,,,,,,,,,,,,West Ham United,40,00:04:19.138,Pass,
,,,,,,,,,,,,,,,,1.879402,,,,,,,,,,,,,,,,5bffe0c7-740b-4726-8670-96d9dd4ddfb6,82,,"[8.8, 42.3]",3754285,4,,,,,-0.07355129,,Right Foot,,,"[37.3, 40.2]",,Ground Pass,,28.577263,,,Jordan Ayew,3450.0,,,,,,1,From Goal Kick,Carlos Alberto Sánchez Moreno,5685.0,Center Defensive Midfield,7,Aston Villa,59,['6f80dbe8-384f-4357-8604-092e81b68a24'],22,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:22.143,Pass,
,,,,,,,,,,,,,,,,1.347806,,,,,,,,,,,,,,,,1b7aa599-700d-4a94-b5df-691fd36f752b,85,,"[37.3, 40.2]",3754285,4,,,,,-1.299363,,Right Foot,,,"[43.2, 19.0]",,Ground Pass,,22.005682,,,Jordan Veretout,7153.0,,,,,,1,From Goal Kick,Jordan Ayew,3450.0,Left Center Forward,7,Aston Villa,59,['10216fbb-8131-4939-a52b-3fcdf73f8154'],24,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:24.169,Pass,
,,,,,,,,,,,,,,,,1.645864,,,,,,,,,,,,,,,,8aab88f5-e75a-49c0-8ec2-4d3e4e61a90b,89,,"[61.9, 3.2]",3754285,4,,,,,-0.022552567,,Right Foot,,,"[75.2, 2.9]",,Ground Pass,,13.303383,,,Jordan Ayew,3450.0,,,,,,1,From Goal Kick,Jordan Veretout,7153.0,Center Attacking Midfield,7,Aston Villa,59,"['a8b31c93-c531-4632-9215-c7da61cee50a', 'ea7d06e2-e566-4b8e-9f78-6da9f8cc3fd0']",28,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:28.663,Pass,True
,,,,,,,,,,,,,,,,2.083398,,,,,,,,,,,,,,,,515f2355-aed5-416e-a15f-6538a5d1df34,95,,"[37.0, 80.0]",3754285,4,,True,,,-0.23109066,,,,,"[45.5, 78.0]",,Low Pass,,8.732124,,,Mark Noble,3874.0,,,,,Throw-in,1,From Throw In,Michail Antonio,3349.0,Right Wing,8,West Ham United,40,['de7d67bd-17ee-46c3-8808-2ac7c2321c68'],52,,,,,,,,,,,,,,,,,West Ham United,40,00:04:52.504,Pass,
,,,,,,,,,,,,,,,,2.900206,,,,,,,,,,,,,,,,0367504c-1945-4995-8af4-027deab8a3c2,99,,"[54.5, 75.6]",3754285,5,,,,,-0.30938944,,Right Foot,,,"[100.8, 60.8]",,High Pass,,48.60792,Incomplete,,Enner Remberto Valencia Lastra,28559.0,,,,,Free Kick,1,From Free Kick,James Collins,3482.0,Right Center Back,9,West Ham United,40,"['3b94abd1-a3a5-4ca7-bdcd-63fae2e89033', 'a7cb07c5-ca4a-4c2b-a428-a7957d479e46']",26,,,,,,,,,,,,,,,,,West Ham United,40,00:05:26.471,Pass,
,,,,,,,,,,,,,,,,2.164961,,,,,,,,,,,,,,,,8a0c4b04-73c0-4aa8-9045-e0c51f657ac1,103,,"[28.9, 27.0]",3754285,5,,,,,-0.14641024,,Right Foot,,,"[50.6, 23.8]",,High Pass,,21.934675,,,Rudy Gestede,19362.0,,,,,Recovery,1,Regular Play,Ashley Westwood,3583.0,Right Center Midfield,10,Aston Villa,59,['702456ff-2071-4bac-81b7-2381a9adefc6'],30,,,,,,,,,,,,,,,,,Aston Villa,59,00:05:30.625,Pass,
,,,,,,,,,,,,,,,,1.663771,,,,,,,,,,,,,,,,197a2719-75ab-4bed-bf61-675b9d958f93,107,,"[47.7, 18.0]",3754285,5,,,,,-2.0217865,,Right Foot,,,"[40.0, 2.1]",,Low Pass,,17.666351,,,Leandro Bacuna,9533.0,,,,,,1,Regular Play,Rudy Gestede,19362.0,Right Center Forward,10,Aston Villa,59,"['3271158b-7126-4074-a2dd-39d5ec00fac4', '63d48ad1-f5cf-426a-8626-039c2b671d99']",34,,,,,,,,,,,,,,,,,Aston Villa,59,00:05:34.195,Pass,True
,,,,,,,,,,,,,,,,1.758338,,,,,,,,,,,,,,,,7190629f-f971-4c17-b799-a8a3513931ee,111,,"[37.1, 2.9]",3754285,5,,,,,2.232334,,Right Foot,,,"[26.2, 16.9]",,Ground Pass,,17.742886,,,Joleon Lescott,20285.0,,,,,,1,Regular Play,Leandro Bacuna,9533.0,Left Back,10,Aston Villa,59,"['691ea914-3007-4e08-8b02-a4524c5d6edd', 'a43be729-9f06-40f2-95a8-96ce0d16461e']",38,,,,,,,,,,,,,,,,,Aston Villa,59,00:05:38.483,Pass,True
,,,,,,,,,,,,,,,,1.136515,,,,,,,,,,,,,,,,48485309-fa73-4d3a-8811-85d9ae8e65cf,113,,"[26.2, 16.9]",3754285,5,,,,,-0.49368864,,Left Foot,,,"[49.8, 4.2]",,Ground Pass,,26.800186,,,Idrissa Gana Gueye,3436.0,,,,,,1,Regular Play,Joleon Lescott,20285.0,Left Center Back,10,Aston Villa,59,['b463aaa3-bdda-4dfc-b13b-ab236d22e390'],40,,,,,,,,,,,,,,,,,Aston Villa,59,00:05:40.241,Pass,
,,,,,,,,,,,,,,,,0.659092,,,,,,,,,,,,,,,,63f46c77-408f-4003-b584-e1ec670942f3,115,,"[49.8, 4.2]",3754285,5,,,,,-2.7367008,,Right Foot,,,"[44.2, 1.8]",,Ground Pass,,6.0926185,,,Leandro Bacuna,9533.0,,,,,,1,Regular Play,Idrissa Gana Gueye,3436.0,Left Center Midfield,10,Aston Villa,59,['e01b134f-f316-456f-9cb1-b9146b3a3a42'],41,,,,,,,,,,,,,,,,,Aston Villa,59,00:05:41.378,Pass,
,,,,,,,,,,,,,,,,1.979248,,,,,,,,,,,,,,,,d63ac0c3-fc94-4426-a70a-de9aa8b585b4,118,,"[76.5, 3.4]",3754285,5,,,,,0.22649828,,Right Foot,,,"[100.8, 9.0]",,Ground Pass,,24.93692,,,Jordan Ayew,3450.0,,,,,,1,Regular Play,Leandro Bacuna,9533.0,Left Back,10,Aston Villa,59,['b531ed24-9ac8-42d2-9b50-a775afb23e17'],46,,,,,,,,,,,,,,,,,Aston Villa,59,00:05:46.548,Pass,
,,,,,,,,,,,,,,,,0.8771,,,,,,,,,,,,,,,,a9b93cf1-7de0-48dc-8bff-8e7a6178ffc9,121,,"[99.8, 6.1]",3754285,5,,,,,1.7719232,,Right Foot,,,"[97.7, 16.4]",,Ground Pass,,10.511898,,,Idrissa Gana Gueye,3436.0,,,,,,1,Regular Play,Jordan Ayew,3450.0,Left Center Forward,10,Aston Villa,59,['da40cdc1-24b4-40c8-866e-4f335bba427e'],52,,,,,,,,,,,,,,,,,Aston Villa,59,00:05:52.722,Pass,
,,,,,,,,,,,,,,,,3.433037,,,,,,,,,,,,,,,,96c356a3-6b1d-4bbb-9def-fc9db1366e55,123,,"[97.7, 17.2]",3754285,5,,,,,0.022417769,,Left Foot,,,"[120.0, 17.7]",,Ground Pass,,22.305605,Out,,Leandro Bacuna,9533.0,,,,,,1,Regular Play,Idrissa Gana Gueye,3436.0,Left Center Midfield,10,Aston Villa,59,['4504ae23-9a6e-48e6-b8ac-958c83c394e0'],53,,,,,,,,,,,,,,,,,Aston Villa,59,00:05:53.599,Pass,
,,,,,,,,,,,,,,,,3.319835,,,,,,,,,,,,,,,,8f4238ce-e81e-414f-b2ce-7ac66cbc387b,127,,"[7.0, 44.1]",3754285,6,,,,,0.42517763,,Right Foot,,,"[64.2, 70.0]",,High Pass,,62.790524,Incomplete,,Michail Antonio,3349.0,,,,,Goal Kick,1,From Goal Kick,Adrián San Miguel del Castillo,3623.0,Goalkeeper,11,West Ham United,40,"['631f6ca7-34f0-4426-ab91-682731cf7e4a', 'c09533bc-c3f7-4346-ae58-7213abaaab09']",25,,,,,,,,,,,,,,,,,West Ham United,40,00:06:25.283,Pass,
,,,,,,,,,,,,,,,,2.266914,,,,,,,,,,,,,,,,c09533bc-c3f7-4346-ae58-7213abaaab09,130,,"[55.9, 10.1]",3754285,6,,,,True,0.37298772,,,,,"[72.0, 16.4]",,High Pass,,17.288725,,,Rudy Gestede,19362.0,,,,,Recovery,1,From Goal Kick,Idrissa Gana Gueye,3436.0,Left Center Midfield,11,West Ham United,40,"['3a0322a1-b631-4406-8145-0666ec537ab7', '8f4238ce-e81e-414f-b2ce-7ac66cbc387b', 'a8d757f9-a131-4cb2-be1e-aef02ffd0952']",28,,,,,,,,,,,,,,,,,Aston Villa,59,00:06:28.603,Pass,True
,,,,,,,,,,,,,,,,1.320607,,,,,,,,,,,,,,,,8b587efc-9f8a-4e6c-a53a-b74073ee581e,133,,"[72.0, 16.4]",3754285,6,,,,True,-0.9080668,,,,,"[78.4, 8.2]",,High Pass,,10.401923,Incomplete,,Jordan Ayew,3450.0,,,,,,1,From Goal Kick,Rudy Gestede,19362.0,Right Center Forward,11,West Ham United,40,"['20e9f3c2-b68c-4477-b5c9-ae6d2a394b7e', '4638f0a4-7cf7-4dee-8a39-e2fa603bbc43', 'a73ce53f-1237-41dc-9da0-4a10a7b96bbc']",30,,,,,,,,,,,,,,,,,Aston Villa,59,00:06:30.869,Pass,True
