50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.100739,,,,,,,,,,,,6df8e5c3-f34b-4a15-b3e5-2944c2ba3d0b,49,,"[38.9, 9.0]",3753974,2,,,,,-0.38888842,,Head,,,"[59.4, 0.6]",High Pass,,22.154232,Out,,Romelu Lukaku Menama,3289.0,,,,,Recovery,1,From Free Kick,Kevin Mirallas,4317.0,Left Wing,6,Newcastle United,37,"['5bacf811-a352-4110-88a3-1f35e62dc346', '81aeafa8-6044-498e-8c2b-637e68593e6c']",31,,,,,,,,,,,,,,,,,Everton,29,00:02:31.861,Pass,
,,,,,,,,,,,,,,,,,1.350294,,,,,,,,,,,,328e9d46-f1af-479a-9a70-f78f5834a867,51,,"[60.9, 80.0]",3753974,2,,True,,,-0.43662715,,,,,"[75.9, 73.0]",High Pass,,16.552946,,,Aleksandar Mitrović,4269.0,,,,,Throw-in,1,From Throw In,Daryl Janmaat,3650.0,Right Back,7,Newcastle United,37,['ced7abed-7b4b-42cf-b4fc-15f11bf4af52'],45,,,,,,,,,,,,,,,,,Newcastle United,37,00:02:45.141,Pass,
,,,,,,,,,,,,,,,,,0.970501,,,,,,,,,,,,69bf9bc2-7ea1-4e94-988d-2c7c0b337a9f,54,,"[77.3, 74.7]",3753974,2,,,,,-2.2229676,,Right Foot,,,"[73.1, 69.2]",Ground Pass,,6.92026,Incomplete,,,,,,,,,1,From Throw In,Aleksandar Mitrović,4269.0,Center Forward,7,Newcastle United,37,"['4182072e-c39f-47ca-ae01-163e3f0e1f74', 'c8c11cdb-cf86-4949-b902-5f1a6ebc8294']",47,,,,,,,,,,,,,,,,,Newcastle United,37,00:02:47.032,Pass,True
,,,,,,,,,,,,,,,,,0.507251,,,,,,,,,,,,4182072e-c39f-47ca-ae01-163e3f0e1f74,55,,"[47.0, 10.9]",3753974,2,,,,,2.173779,,Right Foot,,,"[42.8, 17.0]",Ground Pass,,7.406079,,,Gareth Barry,3633.0,,,,,Recovery,1,Regular Play,Tom Cleverley,3683.0,Left Center Midfield,8,Everton,29,"['2a195ae1-8b3f-4df8-8951-61e651a57e24', '69bf9bc2-7ea1-4e94-988d-2c7c0b337a9f']",48,,,,,,,,,,,,,,,,,Everton,29,00:02:48.002,Pass,
,,,,,,,,,,,,,,,,,1.088683,,,,,,,,,,,,a7bb5836-10d3-4c4f-b48b-233d050ef1ea,58,,"[44.0, 17.1]",3753974,2,,,,,-0.046598367,,Left Foot,,,"[63.3, 16.2]",Low Pass,,19.320972,,,Romelu Lukaku Menama,3289.0,,,,,,1,Regular Play,Gareth Barry,3633.0,Center Defensive Midfield,8,Everton,29,['6ee7e689-c5a2-4769-b604-60456aef8e52'],48,,,,,,,,,,,,,,,,,Everton,29,00:02:48.981,Pass,
,,,,,,,,,,,,,,,,,0.524413,,,,,,,,,,,,070ed436-3297-4a6b-8d77-7411d3599ef5,61,,"[63.1, 15.7]",3753974,2,,,,,-1.2998495,,Right Foot,,,"[65.1, 8.5]",Low Pass,,7.4726167,Incomplete,,Kevin Mirallas,4317.0,,,,,,1,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,8,Everton,29,"['55bee888-e218-45ec-847d-e9f31ae4f112', '7f00909e-1a02-45fc-870d-fa5d63b49e3a']",50,,,,,,,,,,,,,,,,,Everton,29,00:02:50.104,Pass,
,,,,,,,,,,,,,,,,,1.560068,,,,,,,,,,,,92f2bcb5-6a26-4c30-9a90-459a141854a8,65,,"[51.5, 70.2]",3753974,2,,,,,-2.075072,,Right Foot,,,"[38.2, 46.1]",Ground Pass,,27.526352,,,Fabricio Coloccini,26207.0,,,,,,1,Regular Play,Daryl Janmaat,3650.0,Right Back,8,Everton,29,['bfda5fc0-094f-4ca0-a539-6bcf5577ff50'],51,,,,,,,,,,,,,,,,,Newcastle United,37,00:02:51.296,Pass,
,,,,,,,,,,,,,,,,,3.261959,,,,,,,,,,,,9e1bf4de-a0b1-4ef3-96b8-b28bc1e518d4,68,,"[51.1, 25.3]",3753974,2,,,,,0.75976276,,Left Foot,,,"[93.1, 65.2]",High Pass,,57.93108,Incomplete,,,,,,,,,1,Regular Play,Fabricio Coloccini,26207.0,Left Center Back,8,Everton,29,['c241bef4-253c-4bb0-be02-677dcb348d0e'],59,,,,,,,,,,,,,,,,,Newcastle United,37,00:02:59.856,Pass,
,,,,,,,,,,,,,,,,,1.53295,,,,,,,,,,,,c241bef4-253c-4bb0-be02-677dcb348d0e,69,,"[27.0, 14.9]",3753974,3,,,,,0.8814869,,Head,,,"[34.5, 24.0]",Low Pass,,11.792371,,,Tom Cleverley,3683.0,,,,,Recovery,1,Regular Play,Leighton Baines,3518.0,Left Back,8,Everton,29,"['62192424-d7e0-45fd-b0fd-036c5867ec6f', '9e1bf4de-a0b1-4ef3-96b8-b28bc1e518d4']",3,,,,,,,,,,,,,,,,,Everton,29,00:03:03.117,Pass,
,,,,,,,,,,,,,,,,,2.318545,,,,,,,,,,,,c974aed4-a5ff-43bd-8548-9d5032c004e2,75,,"[46.2, 29.8]",3753974,3,,,,,0.68415815,,Right Foot,,,"[80.9, 58.1]",High Pass,,44.777004,,,Romelu Lukaku Menama,3289.0,,,,,,1,Regular Play,Tom Cleverley,3683.0,Left Center Midfield,8,Everton,29,['3a8ee802-4dc1-47ee-a0c9-02a9006ff3d2'],6,,,,,,,,,,,,,,,,,Everton,29,00:03:06.823,Pass,
,,,,,,,,,,,,,,,,,2.642375,,,,,,,,,,,,45d8f381-28e2-473d-832a-0e26f2f911f2,78,,"[80.8, 57.9]",3753974,3,,,,True,1.5490606,,,,,"[81.2, 76.3]",Low Pass,,18.404346,,,Aaron Lennon,3953.0,,,,,,1,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,8,Everton,29,"['049334f7-eda1-453d-ae50-3be891eda99b', 'fc6455cd-93e7-4df7-9fc0-3730e59eafaa']",9,,,,,,,,,,,,,,,,,Everton,29,00:03:09.141,Pass,True
,,,,,,,,,,,,,,,,,2.224997,,,,,,,,,,,,d5a76e3d-276a-42f0-9cd4-8343d1fcd4e6,81,,"[87.5, 73.8]",3753974,3,,,,,-0.8143756,,Right Foot,,,"[100.9, 59.6]",Ground Pass,,19.524343,,,Romelu Lukaku Menama,3289.0,,,,,,1,Regular Play,Aaron Lennon,3953.0,Right Wing,8,Everton,29,['585b3da7-98a1-4008-89f7-91d906794a37'],15,,,,,,,,,,,,,,,,,Everton,29,00:03:15.200,Pass,
,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,404b2fbf-a716-496a-9e18-ff36dea51785,84,,"[101.1, 59.6]",3753974,3,,,,,2.4468544,,Left Foot,,,"[97.5, 62.6]",Ground Pass,,4.6861496,,,Aaron Lennon,3953.0,,,,,,1,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,8,Everton,29,"['a7f124dc-4a54-4463-ba40-d03070c98d88', 'af6c0e8c-62c3-441b-a940-8168a0fb9a9d']",16,,,,,,,,,,,,,,,,,Everton,29,00:03:16.262,Pass,True
,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,f64ae37d-215a-4bed-9b9f-bb8a4424000c,91,,"[27.0, 1.6]",3753974,3,,,,,-2.0607536,,Right Foot,,,"[26.2, 0.1]",Ground Pass,,1.7,Out,,,,,,,,,1,Regular Play,Fabricio Coloccini,26207.0,Left Center Back,8,Everton,29,['0ef52953-40a7-47d6-99de-dfb1ab912b4e'],20,,,,,,,,,,,,,,,,,Newcastle United,37,00:03:20.029,Pass,True
,,,,,,,,,,,,,,,,,0.891453,,,,,,,,,,,,b11149e3-7c65-4648-a699-2a28637e61b4,92,,"[95.0, 80.0]",3753974,3,,,,,-1.0164888,,,,,"[98.9, 73.7]",Low Pass,,7.4094534,,,Romelu Lukaku Menama,3289.0,,,,,Throw-in,1,From Throw In,Séamus Coleman,4589.0,Right Back,9,Everton,29,['688d8d08-7296-4b7b-96fa-1a71398bc19f'],36,,,,,,,,,,,,,,,,,Everton,29,00:03:36.216,Pass,
,,,,,,,,,,,,,,,,,0.153849,,,,,,,,,,,,09d9033b-09be-4825-a6fe-d7d91fcfbf39,96,,"[100.1, 78.2]",3753974,3,,,,,-2.55359,,Left Foot,,,"[98.3, 77.0]",Low Pass,,2.1633308,Incomplete,,Séamus Coleman,4589.0,,,,,,1,From Throw In,Romelu Lukaku Menama,3289.0,Center Forward,9,Everton,29,"['c8e2228b-c960-45d1-a389-3c16abbff590', 'f8804966-5fc7-4429-a00b-33a01e7f2808']",39,,,,,,,,,,,,,,,,,Everton,29,00:03:39.050,Pass,
,,,,,,,,,,,,,,,,,2.828704,,,,,,,,,,,,4812bf4b-3de0-40b0-a1c2-d472f4a0452b,106,,"[76.1, 65.9]",3753974,3,,,,,-1.9614034,,Right Foot,,,"[65.6, 40.4]",Low Pass,,27.577164,,,Gareth Barry,3633.0,,,,,Recovery,1,From Throw In,John Stones,3244.0,Right Center Back,9,Everton,29,['406ceee0-8e43-49b6-8990-dee08aa99ec0'],44,,,,,,,,,,,,,,,,,Everton,29,00:03:44.688,Pass,
,,,,,,,,,,,,,,,,,2.160658,,,,,,,,,,,,88140594-b40b-4b8d-b218-ee00fa9631b8,108,,"[65.3, 40.6]",3753974,3,,,,,-2.5939043,,Left Foot,,,"[51.2, 32.0]",Ground Pass,,16.51575,,,José Ramiro Funes Mori,4629.0,,,,,,1,From Throw In,Gareth Barry,3633.0,Center Defensive Midfield,9,Everton,29,['9d3f99e2-2184-41f4-9dc5-893c84be5c09'],47,,,,,,,,,,,,,,,,,Everton,29,00:03:47.516,Pass,
,,,,,,,,,,,,,,,,,1.289916,,,,,,,,,,,,e40c7bbe-3de1-487e-b381-b6817d31c862,111,,"[57.9, 25.2]",3753974,3,,,,,-0.07810168,,Left Foot,,,"[80.9, 23.4]",Low Pass,,23.070328,,,Kevin Mirallas,4317.0,,,,,,1,From Throw In,José Ramiro Funes Mori,4629.0,Left Center Back,9,Everton,29,['fa61cd71-b1b4-45ad-949b-cd30087f2163'],51,,,,,,,,,,,,,,,,,Everton,29,00:03:51.141,Pass,
,,,,,,,,,,,,,,,,,1.006587,,,,,,,,,,,,9de09359-954e-47f6-b2b1-21df56a3a6d6,114,,"[82.9, 13.8]",3753974,3,,,,,-1.6064954,,Right Foot,,,"[82.5, 2.6]",Ground Pass,,11.207141,,,Leighton Baines,3518.0,,,,,,1,From Throw In,Kevin Mirallas,4317.0,Left Wing,9,Everton,29,['1a7a61c6-7791-4983-bb04-ba1d29d9904b'],53,,,,,,,,,,,,,,,,,Everton,29,00:03:53.353,Pass,
,,,,,,,,,,,,,,,,,1.097765,,,,,,,,,,,,bffc3198-6585-4db8-9ef2-4790ea067e57,117,,"[82.5, 2.6]",3753974,3,,,,,1.8089433,,Left Foot,,,"[75.8, 30.2]",Low Pass,,28.401585,,,Tom Cleverley,3683.0,,,,,,1,From Throw In,Leighton Baines,3518.0,Left Back,9,Everton,29,['d1564b2e-e0d2-4853-b45e-255a1e727e1f'],55,,,,,,,,,,,,,,,,,Everton,29,00:03:55.505,Pass,
,,,,,,,,,,,,,,,,,0.921763,,,,,,,,,,,,2d88e7b1-4a82-4642-93cf-3dd76f01370c,120,,"[73.7, 33.2]",3753974,3,,,,,1.2793396,,Right Foot,,,"[76.1, 41.2]",Ground Pass,,8.352245,,,Ross Barkley,4275.0,,,,,,1,From Throw In,Tom Cleverley,3683.0,Left Center Midfield,9,Everton,29,['c76d45e7-22f9-40b8-8227-d8294b7b5435'],57,,,,,,,,,,,,,,,,,Everton,29,00:03:57.580,Pass,
,,,,,,,,,,,,,,,,,2.342215,,,,,,,,,,,,44275c43-e691-4009-bb32-59db6d782b19,124,,"[75.0, 42.4]",3753974,3,,,,,1.2189131,,Right Foot,,,"[87.3, 75.9]",Ground Pass,,35.68669,,,Aaron Lennon,3953.0,,,,,,1,From Throw In,Ross Barkley,4275.0,Right Center Midfield,9,Everton,29,"['0c05eda1-0e55-4a1e-93b2-4d6bcee7e16a', 'e0ae3a34-29bb-47e7-ba45-dcf09ed171d6']",59,,,,,,,,,,,,,,,,,Everton,29,00:03:59.381,Pass,True
,,,,,,,,,,,,,,,,,1.512648,,,,,,,,,,,,53ddd8ab-7fb7-4939-a9c7-17a9f973380b,127,,"[87.3, 75.9]",3753974,4,,,,,-2.7509856,,Right Foot,,,"[75.4, 71.0]",Ground Pass,,12.869344,,,Séamus Coleman,4589.0,,,,,,1,From Throw In,Aaron Lennon,3953.0,Right Wing,9,Everton,29,['d5b620c1-12d9-4a93-9bcf-58fa90c08dd3'],1,,,,,,,,,,,,,,,,,Everton,29,00:04:01.763,Pass,
,,,,,,,,,,,,,,,,,1.29885,,,,,,,,,,,,0dd1d492-6443-47cd-8547-e5427272c2e1,131,,"[81.2, 72.4]",3753974,4,,,,,0.6175022,,Right Foot,,,"[88.1, 77.3]",Ground Pass,,8.46286,,,Aaron Lennon,3953.0,,,,,,1,From Throw In,Séamus Coleman,4589.0,Right Back,9,Everton,29,"['5e4967ad-b59c-4785-9d87-628ad5b1ab2f', 'c1ab4def-ec3b-42e4-904c-4fbafd98ad11']",4,,,,,,,,,,,,,,,,,Everton,29,00:04:04.346,Pass,True
,,,,,,,,,,,,,,,,,0.751307,,,,,,,,,,,,c0b4d144-f097-4ca7-8ce2-62a7faf3e996,135,,"[93.7, 65.2]",3753974,4,,,,,-1.50359,,Right Foot,,,"[94.4, 54.8]",Ground Pass,,10.423532,,,Romelu Lukaku Menama,3289.0,,,,,,1,From Throw In,Aaron Lennon,3953.0,Right Wing,9,Everton,29,['aa41e251-185d-4ffa-b463-c2fc26c9447c'],8,,,,,,,,,,,,,,,,,Everton,29,00:04:08.724,Pass,
,,,,,,,,,,,,,,,,,0.862332,,,,,,,,,,,,a458d963-b330-4337-af04-d6a290c96f6f,137,,"[94.4, 54.8]",3753974,4,,,,,2.624105,,Left Foot,,,"[87.9, 58.5]",Ground Pass,,7.479305,,,Ross Barkley,4275.0,,,,,,1,From Throw In,Romelu Lukaku Menama,3289.0,Center Forward,9,Everton,29,['3719a7d0-18a7-43bd-801f-0e1a4d4ff433'],9,,,,,,,,,,,,,,,,,Everton,29,00:04:09.475,Pass,
,,,,,,,,,,,,,,,,,1.032504,,,,,,,,,,,,b2916a02-1456-4eac-9ca5-3fd976398dbd,141,,"[88.6, 52.4]",3753974,4,,,,,-1.5795298,,Right Foot,,,"[88.4, 29.5]",Ground Pass,,22.900873,,,Kevin Mirallas,4317.0,,,,,,1,From Throw In,Ross Barkley,4275.0,Right Center Midfield,9,Everton,29,"['18cd50d1-9231-4da6-9ca1-f5331a18505e', '6eef1837-7566-4580-9e4d-f4279bab38d4']",12,,,,,,,,,,,,,,,,,Everton,29,00:04:12.105,Pass,True
