50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.68069,,,,,,,,,,,,,f31b9b63-6d6f-4e1c-a205-f79b2f54c674,54,,,"[43.0, 8.6]",3754224,0,,,,,1.7806913,,Left Foot,,,"[34.5, 48.5]",Ground Pass,40.79534,,,,Joleon Lescott,20285.0,,,,,,,1,From Throw In,Ciaran Clark,3041.0,Left Center Back,4,Aston Villa,59,['2639ad09-a768-43a6-ad2f-84dff0f6c962'],41,,,,,,,,,,,,,,,,Aston Villa,59,00:00:41.023,Pass,
,,,,,,,,,,,,,,,,,2.624384,,,,,,,,,,,,,0d0bd7fc-7729-47b6-abf0-7cfb39119323,57,,,"[42.5, 51.8]",3754224,0,,,,,-0.60626256,,Right Foot,,,"[78.7, 26.7]",High Pass,44.05054,,,,Jordan Ayew,3450.0,,,,,,,1,From Throw In,Joleon Lescott,20285.0,Right Center Back,4,Aston Villa,59,['dbe6892b-508b-4b1a-8518-4b8d0a83ff17'],46,,,,,,,,,,,,,,,,Aston Villa,59,00:00:46.110,Pass,
,,,,,,,,,,,,,,,,,1.451272,,,,,,,,,,,,,60a4be5c-78a7-463b-a425-782707754080,59,,,"[81.6, 26.5]",3754224,0,,,,,2.4980915,,Other,,,"[79.2, 28.3]",High Pass,3.0,,,,Rudy Gestede,19362.0,,,,,,,1,From Throw In,Jordan Ayew,3450.0,Left Wing,4,Aston Villa,59,['009024f1-b530-4212-9d75-c261f143009a'],48,,,,,,,,,,,,,,,,Aston Villa,59,00:00:48.734,Pass,
,,,,,,,,,,,,,,,,,1.645629,,,,,,,,,,,,,0aca5bbe-8ccb-448f-adda-099f45920944,61,,,"[80.4, 29.0]",3754224,0,,,,,-0.7952018,,Right Foot,,,"[90.5, 18.7]",Ground Pass,14.425672,,,,Jordan Ayew,3450.0,,,,,,,1,From Throw In,Rudy Gestede,19362.0,Center Forward,4,Aston Villa,59,['0a61cf86-7391-4b9a-97c8-a7fe8c29539a'],50,,,,,,,,,,,,,,,,Aston Villa,59,00:00:50.186,Pass,
,,,,,,,,,,,,,,,,,2.039238,,,,,,,,,,,,,5b25b11c-162c-47e6-a093-a077cebdb73a,65,,,"[91.1, 18.7]",3754224,0,,,,,-1.4851171,,Right Foot,,,"[92.5, 2.4]",Ground Pass,16.360012,,,,Aly Cissokho,27146.0,,,,,,,1,From Throw In,Jordan Ayew,3450.0,Left Wing,4,Aston Villa,59,"['4e38218a-4b11-43ac-89c6-642cfb5e7f9b', '852ceacb-30ad-4fe8-81cf-c95f13f5b8fc']",52,,,,,,,,,,,,,,,,Aston Villa,59,00:00:52.333,Pass,True
,,,,,,,,,,,,,,,,,2.202704,,,,,,,,,,,,,a02c39fd-a0db-4398-aeb4-469481c47358,67,,,"[94.0, 2.4]",3754224,0,,,,,1.0442154,,Left Foot,True,,"[115.8, 39.9]",High Pass,43.376144,,Incomplete,,,,,,,,,,1,From Throw In,Aly Cissokho,27146.0,Left Back,4,Aston Villa,59,['1730ba60-3e64-4f35-a032-84bdbb85e288'],54,,,,,,,,,,,,,,,,Aston Villa,59,00:00:54.373,Pass,
,,,,,,,,,,,,,,,,,2.637422,,,,,,,,,,,,,f588c268-07d5-49c9-8f70-1add94745e83,70,,,"[14.4, 45.2]",3754224,0,,,,,0.56716144,,Keeper Arm,,,"[59.3, 73.8]",High Pass,53.235046,,Incomplete,,Modou Barrow,9536.0,,,,,,,1,From Keeper,Łukasz Fabiański,3262.0,Goalkeeper,5,Swansea City,26,"['39c409a6-a241-40b0-9b3a-2aaff958994e', '50ddcc13-19ba-431e-ad63-a33282d5967a']",59,,,,,,,,,,,,,,,,Swansea City,26,00:00:59.846,Pass,
,,,,,,,,,,,,,,,,,0.876212,,,,,,,,,,,,,af4972fa-a8ba-4aa9-9e49-415e9fcffaad,73,,,"[52.7, 80.0]",3754224,1,,,,,-0.9700825,,,,,"[56.4, 74.6]",Low Pass,6.545991,,,,Leroy Fer,4045.0,,,,,,Throw-in,1,From Throw In,Àngel Rangel Zaragoza,3973.0,Right Back,6,Swansea City,26,['e0a35504-120c-45f3-b5df-228dacd1092e'],10,,,,,,,,,,,,,,,,Swansea City,26,00:01:10.536,Pass,
,,,,,,,,,,,,,,,,,0.972084,,,,,,,,,,,,,67426cb4-d67b-4811-892a-d647e37b4942,76,,,"[56.8, 74.6]",3754224,1,,,,,2.5854263,,Right Foot,,,"[53.1, 76.9]",Low Pass,4.356604,,Incomplete,,Àngel Rangel Zaragoza,3973.0,,,,,,,1,From Throw In,Leroy Fer,4045.0,Center Attacking Midfield,6,Swansea City,26,"['a0258352-0958-48f9-8532-405191b6838c', 'b79da578-3f35-4ec9-a706-3d913c48dd43']",11,,,,,,,,,,,,,,,,Swansea City,26,00:01:11.454,Pass,
,,,,,,,,,,,,,,,,,3.337213,,,,,,,,,,,,,4497f9dd-5b1f-460a-8785-3df22ddd1afb,83,,,"[45.4, 80.0]",3754224,1,,,,,-0.42686218,,,,,"[77.5, 65.4]",High Pass,35.264286,,Incomplete,,Gylfi Þór Sigurðsson,3944.0,,,,,,Throw-in,1,From Throw In,Stephen Kingsley,9629.0,Left Back,7,Swansea City,26,"['c8b118f4-fdcf-4907-aa65-acb7580c4685', 'ed91d269-fd74-4dcb-b4f6-d45b2c61a9fc']",29,,,,,,,,,,,,,,,,Swansea City,26,00:01:29.806,Pass,
,,,,,,,,,,,,,,,,,2.17996,,,,,,,,,,,,,0ba68e4c-5ebb-46d8-9989-b2809df121c8,88,,,"[79.8, 27.1]",3754224,1,,,,True,-1.5341156,,,,,"[80.2, 16.2]",Low Pass,10.907337,,,,Jordan Veretout,7153.0,,,,,,Recovery,1,Regular Play,Rudy Gestede,19362.0,Center Forward,8,Aston Villa,59,"['366e7477-b238-45b0-8bf4-6b6a4d250b84', '6b7a2100-3f03-49f0-9620-5d6d50ef97d3']",35,,,,,,,,,,,,,,,,Aston Villa,59,00:01:35.618,Pass,True
,,,,,,,,,,,,,,,,,1.277021,,,,,,,,,,,,,fe3478ae-2e9e-4d54-a465-79b2fb518f58,90,,,"[80.8, 15.6]",3754224,1,,,,,-1.5707964,,Right Foot,,,"[80.8, 2.4]",Ground Pass,13.2,,,,Jordan Ayew,3450.0,,,,,,,1,Regular Play,Jordan Veretout,7153.0,Center Attacking Midfield,8,Aston Villa,59,['187e94e3-a284-4bd9-9cab-f7d4f92199b8'],37,,,,,,,,,,,,,,,,Aston Villa,59,00:01:37.798,Pass,
,,,,,,,,,,,,,,,,,0.406037,,,,,,,,,,,,,92c16c14-5655-4514-afb6-c305f44c4019,93,,,"[98.9, 5.3]",3754224,1,,,,,0.6716062,,Right Foot,,,"[106.7, 11.5]",Ground Pass,9.963935,,,,Jordan Veretout,7153.0,,,,,,,1,Regular Play,Jordan Ayew,3450.0,Left Wing,8,Aston Villa,59,['1decb140-95ec-413d-a287-92dbd171f95f'],42,,,,,,,,,,,,,,,,Aston Villa,59,00:01:42.528,Pass,
,,,,,,,,,,,,,,,,,0.442243,,,,,,,,,,,,,f95be980-0083-4228-9422-ea7b9c69d621,96,,,"[105.3, 10.0]",3754224,1,,,,,1.413686,,Right Foot,,,"[106.9, 20.1]",Ground Pass,10.225947,,Incomplete,,Carles Gil de Pareja Vicent,6800.0,,,,,,,1,Regular Play,Jordan Veretout,7153.0,Center Attacking Midfield,8,Aston Villa,59,"['44c04f7e-4701-460d-b4d0-fe028564a2c8', '71c9fc76-9287-46a1-a89f-30142022b157']",44,,,,,,,,,,,,,,,,Aston Villa,59,00:01:44.326,Pass,
,,,,,,,,,,,,,,,,,2.34404,,,,,,,,,,,,,de2dfc05-9c3f-400e-b5c2-d6389cc1a5d1,101,,,"[14.2, 59.8]",3754224,1,,,,,0.19937055,,Right Foot,,,"[43.4, 65.7]",High Pass,29.790098,,,,Bafétimbi Gomis,20521.0,,,,,,,1,Regular Play,Àngel Rangel Zaragoza,3973.0,Right Back,8,Aston Villa,59,['0d1700ed-ae0d-410e-93ba-bb21a1212079'],45,,,,,,,,,,,,,,,,Swansea City,26,00:01:45.880,Pass,
,,,,,,,,,,,,,,,,,1.147171,,,,,,,,,,,,,7a7ab6b6-6805-444b-9f9d-7a7990b06942,113,,,"[111.5, 2.0]",3754224,2,,,,,1.4523818,,Left Foot,True,,"[115.2, 33.1]",High Pass,31.319323,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Carles Gil de Pareja Vicent,6800.0,Right Wing,9,Aston Villa,59,['9dd9e317-edd8-4c83-b5fc-1ac8f40d0650'],47,,,,,,,,,,,,,,,,Aston Villa,59,00:02:47.645,Pass,
,,,,,,,,,,,,,,,,,2.631841,,,,,,,,,,,,,38365815-3ee1-458d-9518-7f723acb6fa7,118,,,"[80.6, 18.7]",3754224,2,,,,,0.95165735,d89bb674-2fef-4c43-842a-9bd99a29b7e6,Right Foot,,,"[104.9, 52.8]",High Pass,41.872425,,,,Joleon Lescott,20285.0,True,,,,,,1,From Free Kick,Idrissa Gana Gueye,3436.0,Left Defensive Midfield,9,Aston Villa,59,"['5c67abb5-4c6d-4b29-a787-8573ba547733', '62f7b42c-4d0e-40c6-ad6a-c03ed6b8b514']",53,,,,,,,,,,,,,,,,Aston Villa,59,00:02:53.240,Pass,True
,,,,,,,,,,,,,,,,,3.636528,,,,,,,,,,,,,c654a688-5f4c-4149-bc00-c64b628df4c1,125,,,"[7.0, 44.1]",3754224,3,,,,,-0.1992895,,Right Foot,,,"[67.9, 31.8]",High Pass,62.129704,,Incomplete,,Bafétimbi Gomis,20521.0,,,,,,Goal Kick,1,From Goal Kick,Łukasz Fabiański,3262.0,Goalkeeper,10,Swansea City,26,"['8ae84fd1-1bb8-401a-9e94-2430dacb8a9e', 'c7731716-2c56-49bb-bb50-2448d36ffa74']",27,,,,,,,,,,,,,,,,Swansea City,26,00:03:27.150,Pass,
,,,,,,,,,,,,,,,,,1.830513,,,,,,,,,,,,,c7731716-2c56-49bb-bb50-2448d36ffa74,127,,,"[52.2, 48.3]",3754224,3,,,,,0.12770587,,Head,,,"[77.9, 51.6]",High Pass,25.911001,,,,Rudy Gestede,19362.0,,,,,,Recovery,1,Regular Play,Joleon Lescott,20285.0,Right Center Back,11,Aston Villa,59,"['6dfda022-d91a-4333-9720-0ca45b0d827c', 'c654a688-5f4c-4149-bc00-c64b628df4c1']",30,,,,,,,,,,,,,,,,Aston Villa,59,00:03:30.787,Pass,
,,,,,,,,,,,,,,,,,0.671303,,,,,,,,,,,,,bb6bd569-28c4-46cd-93b9-78a9db971fbe,130,,,"[77.9, 52.0]",3754224,3,,,,True,-1.7405746,,,,,"[76.7, 45.0]",High Pass,7.1021123,,Incomplete,,Jordan Veretout,7153.0,,,,,,,1,Regular Play,Rudy Gestede,19362.0,Center Forward,11,Aston Villa,59,"['1b92681e-efb7-4c44-bf69-497dfec670b3', '72c75290-3440-4512-9851-0b096d07a4cf', '7a099b80-e8bb-49ac-90d5-1be2847f6b99']",32,,,,,,,,,,,,,,,,Aston Villa,59,00:03:32.617,Pass,True
,,,,,,,,,,,,,,,,,0.717967,,,,,,,,,,,,,715d150f-5395-43c3-82f4-0faa94b4ca3e,133,,,"[71.5, 44.4]",3754224,3,,,,,-0.80357796,,Left Foot,,,"[76.9, 38.8]",Ground Pass,7.77946,,,,Jordan Ayew,3450.0,,,,,,Recovery,1,Regular Play,Ashley Westwood,3583.0,Right Defensive Midfield,11,Aston Villa,59,['86201e93-bd5d-42f5-a5a0-cdfcd5b5ddb9'],34,,,,,,,,,,,,,,,,Aston Villa,59,00:03:34.714,Pass,
,,,,,,,,,,,,,,,,,2.291557,,,,,,,,,,,,,dec62298-de59-4eb3-8437-1ac25777f40e,136,,,"[76.9, 38.4]",3754224,3,,,,,-1.5636022,,Right Foot,,,"[77.1, 10.6]",Ground Pass,27.80072,,,,Aly Cissokho,27146.0,,,,,,,1,Regular Play,Jordan Ayew,3450.0,Left Wing,11,Aston Villa,59,['bc0d48a4-fdc1-4bc9-9778-d350d810ff07'],36,,,,,,,,,,,,,,,,Aston Villa,59,00:03:36.657,Pass,
