ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.650233,,,,,,,,,,,,7ccd2af5-667d-4b6a-a1eb-0a3278d0516d,33,,"[52.8, 67.9]",3754192,1,,,,True,-1.1034857,,,,,,"[58.3, 57.0]",,High Pass,,12.209013,,,,,Craig Gardner,9485.0,,,,,Recovery,1,Regular Play,Gareth McAuley,3596.0,Right Center Back,6,West Bromwich Albion,27,"['4d432bc5-d2df-4a77-ab84-080eaee80b99', 'dd72dda0-f1b5-489d-a40a-42f1d267f23c', 'f2704db1-d223-4092-b205-4717ce5759d8']",11,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:11.695,Pass,True
,,,,,,,,,,,,,,,0.69952,,,,,,,,,,,,bee4a6e8-d07c-4961-8cf8-a3bb5a5d0aa3,36,,"[53.6, 58.8]",3754192,1,,,,,1.1150225,,Right Foot,,,,"[56.1, 63.9]",,Low Pass,,5.6797886,,,,,Jonathan Leko,22702.0,,,,,,1,Regular Play,Craig Gardner,9485.0,Center Attacking Midfield,6,West Bromwich Albion,27,['52b82d6d-5c35-4f85-b953-c5d348a78828'],13,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:13.398,Pass,
,,,,,,,,,,,,,,,1.196293,,,,,,,,,,,,294505c0-3b8f-4f34-a1c6-f46f3df8df24,40,,"[60.2, 60.6]",3754192,1,,,,,1.6013991,,Right Foot,,,,"[59.9, 70.4]",,Ground Pass,,9.804591,,,,,Craig Dawson,3523.0,,,,,,1,Regular Play,Jonathan Leko,22702.0,Right Wing,6,West Bromwich Albion,27,"['33941a81-c5dd-4cfa-a7e6-fca8719675a3', '553f96cb-776a-460b-8806-82cb6d46372b']",15,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:15.904,Pass,True
,,,,,,,,,,,,,,,0.735951,,,,,,,,,,,,e38720fa-668b-4d17-b937-032588ae3ce0,43,,"[59.9, 70.4]",3754192,1,,,,,-1.5707964,,Right Foot,,,,"[59.9, 59.0]",,Ground Pass,,11.4,,,,,Darren Fletcher,4022.0,,,,,,1,Regular Play,Craig Dawson,3523.0,Right Back,6,West Bromwich Albion,27,['07d217e4-32e9-4240-b9d9-bc798af52e85'],17,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:17.973,Pass,
,,,,,,,,,,,,,,,2.869977,,,,,,,,,,,,820b1003-a6c5-4ce4-9169-5a9dd144e0d5,45,,"[60.9, 59.8]",3754192,1,,,,,0.106351025,,Right Foot,,,,"[106.8, 64.7]",,High Pass,,46.160805,,,Incomplete,,Jonathan Leko,22702.0,,,,,,1,Regular Play,Darren Fletcher,4022.0,Right Defensive Midfield,6,West Bromwich Albion,27,"['030addfa-8447-4cf6-89bf-1a15499a9dc8', '15cb9c5a-0e56-4d2f-ab22-f216f8de5f28']",18,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:18.709,Pass,
,,,,,,,,,,,,,,,0.777007,,,,,,,,,,,,925c8803-e3fe-45a2-8bbc-807075b46c5b,49,,"[108.1, 80.0]",3754192,1,,,,,-1.7297493,,,,,,"[106.0, 66.9]",,Low Pass,,13.267253,,,,,Darren Fletcher,4022.0,,,,,Throw-in,1,From Throw In,Craig Dawson,3523.0,Right Back,7,West Bromwich Albion,27,['f5d78a7d-f3ca-4a07-972e-38997a2b3002'],42,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:42.055,Pass,
,,,,,,,,,,,,,,,0.396072,,,,,,,,,,,,02270ece-da0e-4f00-b883-84eabc5c681e,53,,"[109.1, 71.0]",3754192,1,,,,,-0.74837804,,Right Foot,,,,"[111.9, 68.4]",,Ground Pass,,3.8209946,,,Incomplete,,Jonathan Leko,22702.0,,,,,,1,From Throw In,Darren Fletcher,4022.0,Right Defensive Midfield,7,West Bromwich Albion,27,"['b438470b-63d7-4f87-8889-331a5ca6a8e5', 'c11d975b-b596-44e9-8c11-0f6b11a52247']",44,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:44.035,Pass,
,,,,,,,,,,,,,,,2.090341,,,,,,,,,,,,f139246e-7c0a-4549-99ad-65208f272db1,60,,"[6.8, 0.1]",3754192,2,,,,,0.18419984,,,,,,"[33.1, 5.0]",,High Pass,,26.75257,,,,,Andy Carroll,4271.0,,,,,Throw-in,1,From Throw In,Aaron Cresswell,3062.0,Left Back,9,West Ham United,40,['4bcf4ec9-5ae5-465b-8548-f21aa024e3c8'],4,,,,,,,,,,,,,,,,West Ham United,40,00:02:04.698,Pass,
,,,,,,,,,,,,,,,1.133919,,,,,,,,,,,,d8da49fd-1043-420e-80f3-1d5456aaec35,63,,"[33.1, 5.0]",3754192,2,,,,True,0.8960554,,,,,,"[43.5, 18.0]",,High Pass,,16.648123,,,Incomplete,,,,,,,,,1,From Throw In,Andy Carroll,4271.0,Left Center Forward,9,West Ham United,40,"['0c118183-da41-405d-bee3-eafd42f2f5fa', 'b7740dde-9b09-4f41-9cf3-2c4bc079d53e']",6,,,,,,,,,,,,,,,,West Ham United,40,00:02:06.829,Pass,True
,,,,,,,,,,,,,,,1.478788,,,,,,,,,,,,b7740dde-9b09-4f41-9cf3-2c4bc079d53e,64,,"[76.6, 62.1]",3754192,2,,,,,-0.046298936,,Right Foot,,,,"[102.5, 60.9]",,High Pass,,25.927784,,,Incomplete,,José Salomón Rondón Giménez,4041.0,,,,,Recovery,1,From Throw In,Craig Gardner,9485.0,Center Attacking Midfield,9,West Ham United,40,"['33b1c6e1-4c2f-41ab-87f0-ae71f4b8433c', '6d1f9ecd-443b-4402-ac5b-8b064d0e1fb3', 'd8da49fd-1043-420e-80f3-1d5456aaec35']",7,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:07.963,Pass,
,,,,,,,,,,,,,,,0.987292,,,,,,,,,,,,a4724b23-fae6-47e6-8122-f5b7d702c7f0,67,,"[29.0, 17.8]",3754192,2,,,,,0.09585915,,Right Foot,,,,"[39.4, 18.8]",,High Pass,,10.447967,,,,,Diafra Sakho,3962.0,,,,,Recovery,1,From Throw In,Mark Noble,3874.0,Left Center Midfield,9,West Ham United,40,['174364fd-7407-4d79-973f-4cb3fcc43882'],10,,,,,,,,,,,,,,,,West Ham United,40,00:02:10.350,Pass,
,,,,,,,,,,,,,,,1.077251,,,,,,,,,,,,ce73a75c-11dd-4680-92ac-c4739c3145d6,69,,"[43.3, 18.2]",3754192,2,,,,,-0.8434723,,Head,,,,"[51.4, 9.1]",,High Pass,,12.182775,,,,,Dimitri Payet,3491.0,,,,,,1,From Throw In,Diafra Sakho,3962.0,Right Center Forward,9,West Ham United,40,['affc8a5c-b993-48d2-866e-29a24fa798b4'],11,,,,,,,,,,,,,,,,West Ham United,40,00:02:11.417,Pass,
,,,,,,,,,,,,,,,1.115035,,,,,,,,,,,,ada3e01a-7ae1-49d3-99c1-3154ff0abbd1,73,,"[46.0, 8.9]",3754192,2,,,,,2.6897788,,Right Foot,,,,"[39.2, 12.2]",,Low Pass,,7.558439,,,,,Andy Carroll,4271.0,,,,,,1,From Throw In,Dimitri Payet,3491.0,Left Midfield,9,West Ham United,40,"['4bc68f3a-1225-47b1-938f-75be066ba571', 'c053f451-23d9-4794-ba14-26bdc922e2b9']",13,,,,,,,,,,,,,,,,West Ham United,40,00:02:13.251,Pass,True
,,,,,,,,,,,,,,,3.259808,,,,,,,,,,,,5c57733b-9777-4d09-a6e3-529a2d1800c6,76,,"[39.4, 14.7]",3754192,2,,,,,0.72289985,,Left Foot,,,,"[81.0, 51.4]",,High Pass,,55.47477,,,Incomplete,,Diafra Sakho,3962.0,,,,,,1,From Throw In,Andy Carroll,4271.0,Left Center Forward,9,West Ham United,40,"['01f21646-662d-46de-91c4-087592f08a43', '4059f3ea-b622-48e5-97f8-412306286b0c']",14,,,,,,,,,,,,,,,,West Ham United,40,00:02:14.446,Pass,
,,,,,,,,,,,,,,,0.956661,,,,,,,,,,,,4ee9b9cf-3155-42d4-8a00-027753b0cde3,80,,"[37.6, 2.8]",3754192,2,,,,,0.23949927,,Left Foot,,,,"[63.4, 9.1]",,Ground Pass,,26.55805,,,,,José Salomón Rondón Giménez,4041.0,,,,,,1,Regular Play,Jonathan Grant Evans,11012.0,Left Back,10,West Bromwich Albion,27,['06b3a98d-bab7-4d79-a4a0-9c347b2924d1'],28,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:28.684,Pass,
,,,,,,,,,,,,,,,3.894524,,,,,,,,,,,,a856b4b6-f919-49f9-8f8d-3d3419cf745b,84,,"[49.0, 3.3]",3754192,2,,,,,3.134017,,Right Foot,,,,"[22.6, 3.5]",,Ground Pass,,26.400757,,,,,Jonathan Grant Evans,11012.0,,,,,,1,Regular Play,José Salomón Rondón Giménez,4041.0,Center Forward,10,West Bromwich Albion,27,['c7943d49-f65d-4d43-bcb3-1d80c98036d7'],34,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:34.091,Pass,
,,,,,,,,,,,,,,,1.488948,,,,,,,,,,,,bb9004e5-3c40-4712-9f15-f6e19676fd73,86,,"[17.8, 3.6]",3754192,2,,,,,2.5551097,,Right Foot,,,,"[2.6, 13.7]",,Ground Pass,,18.249657,,,,,Ben Foster,4053.0,,,,,,1,Regular Play,Jonathan Grant Evans,11012.0,Left Back,10,West Bromwich Albion,27,['4d84ec12-9114-4e9c-83a4-f98595df8be9'],37,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:37.986,Pass,
,,,,,,,,,,,,,,,3.979737,,,,,,,,,,,,41312267-c82b-4006-a4ee-c6e338eac6e3,88,,"[4.6, 12.2]",3754192,2,,,,,0.23366314,,Left Foot,,,,"[60.9, 25.6]",,High Pass,,57.872704,,,Incomplete,,Craig Gardner,9485.0,,,,,,1,Regular Play,Ben Foster,4053.0,Goalkeeper,10,West Bromwich Albion,27,"['47bafaff-7ee6-44cc-a4b9-78979d884a3e', '88076ac2-5cb5-408c-a9af-9e34a2d73766']",39,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:39.475,Pass,
,,,,,,,,,,,,,,,0.578483,,,,,,,,,,,,88076ac2-5cb5-408c-a9af-9e34a2d73766,90,,"[59.2, 54.5]",3754192,2,,,,,0.4839494,,Head,,,,"[67.0, 58.6]",,Low Pass,,8.811924,,,,,Mark Noble,3874.0,,,,,Recovery,1,Regular Play,Cheikhou Kouyaté,3684.0,Right Center Midfield,11,West Ham United,40,"['41312267-c82b-4006-a4ee-c6e338eac6e3', 'cc61a9b3-7ec1-474c-9d18-5bcc490e1b69']",43,,,,,,,,,,,,,,,,West Ham United,40,00:02:43.455,Pass,
,,,,,,,,,,,,,,,1.269986,,,,,,,,,,,,e3573c95-025e-4759-ad73-bfbf5947a9ce,94,,"[68.1, 61.1]",3754192,2,,,,,2.522119,,Left Foot,,,,"[55.9, 69.8]",,Ground Pass,,14.984325,,,,,Michail Antonio,3349.0,,,,,,1,Regular Play,Mark Noble,3874.0,Left Center Midfield,11,West Ham United,40,"['2657e819-d232-44ca-a390-953c506090bf', 'a6b24e35-d372-4ea0-b702-65f47ff64370']",45,,,,,,,,,,,,,,,,West Ham United,40,00:02:45.142,Pass,True
,,,,,,,,,,,,,,,1.032151,,,,,,,,,,,,02f7e6fc-7c75-4046-b79f-24c0764e3106,97,,"[57.5, 73.0]",3754192,2,,,,,0.038197972,,Right Foot,,,,"[73.2, 73.6]",,Ground Pass,,15.711461,,,,,Manuel Lanzini,3595.0,,,,,,1,Regular Play,Michail Antonio,3349.0,Right Back,11,West Ham United,40,['aa3172ea-1731-414f-972c-c42acf3b726a'],46,,,,,,,,,,,,,,,,West Ham United,40,00:02:46.485,Pass,
,,,,,,,,,,,,,,,0.841066,,,,,,,,,,,,375d77ee-e4c2-4677-afe3-bb2f4a9fd5a5,100,,"[76.9, 75.1]",3754192,2,,,,,-2.8753407,,Right Foot,,,,"[71.4, 73.6]",,Ground Pass,,5.700877,,,,,Mark Noble,3874.0,,,,,,1,Regular Play,Manuel Lanzini,3595.0,Right Midfield,11,West Ham United,40,['38a20755-378e-4693-8c6b-0c8e4ff37231'],47,,,,,,,,,,,,,,,,West Ham United,40,00:02:47.546,Pass,
,,,,,,,,,,,,,,,0.578446,,,,,,,,,,,,2d708793-18e9-4538-88fe-b424aae66313,103,,"[78.0, 74.5]",3754192,2,,,,,0.7853982,,Right Foot,,,,"[80.0, 76.5]",,Ground Pass,,2.828427,,,,,Manuel Lanzini,3595.0,,,,,,1,Regular Play,Mark Noble,3874.0,Left Center Midfield,11,West Ham United,40,"['1850e704-fa95-4fbf-b13e-cf1e5c287388', 'c9f4b7a4-f8f8-4ced-b83b-84ef7acfe2f5']",48,,,,,,,,,,,,,,,,West Ham United,40,00:02:48.387,Pass,True
,,,,,,,,,,,,,,,1.448621,,,,,,,,,,,,7ededbfa-8f75-4aab-8dcf-81879f9e250d,108,,"[78.3, 73.6]",3754192,3,,,,,-0.7233536,,Right Foot,,,,"[104.8, 50.2]",,High Pass,,35.352654,,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Dimitri Payet,3491.0,Left Midfield,12,West Ham United,40,['0c91e3ca-0c06-46b8-92b0-8d6dadacdd4e'],37,,,,,,,,,,,,,,,,West Ham United,40,00:03:37.643,Pass,
,,,,,,,,,,,,,,,0.944625,,,,,,,,,,,,6673c2a4-1850-420a-9bfb-dec83ed6de08,110,,"[37.0, 19.5]",3754192,3,,,,,2.9229238,,Left Foot,,,,"[28.0, 21.5]",,Ground Pass,,9.219544,,,,,Craig Gardner,9485.0,,,,,Recovery,1,Regular Play,James McClean,3514.0,Left Wing,13,West Bromwich Albion,27,['39a7e222-8e75-4ca2-910c-6c137284ea56'],40,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:03:40.959,Pass,
,,,,,,,,,,,,,,,0.827672,,,,,,,,,,,,ea52af66-2758-437a-9562-793ebe9210e8,113,,"[30.7, 13.7]",3754192,3,,,,,0.427798,,Left Foot,,,,"[50.0, 22.5]",,Ground Pass,,21.211554,,,,,James McClean,3514.0,,,,,,1,Regular Play,Craig Gardner,9485.0,Center Attacking Midfield,13,West Bromwich Albion,27,['cb1cdeaf-4e9a-48fc-803c-a5bf4fa5574c'],43,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:03:43.395,Pass,
,,,,,,,,,,,,,,,2.688304,,,,,,,,,,,,dad661aa-aeaf-49db-aa55-d09a9127226c,121,,"[47.1, 60.9]",3754192,3,,,,,-2.8283165,,Right Foot,,,,"[11.6, 49.4]",,Ground Pass,,37.316216,,,,,Adrián San Miguel del Castillo,3623.0,,,,,,1,Regular Play,Cheikhou Kouyaté,3684.0,Right Center Midfield,14,West Ham United,40,['2502ece1-ca34-4cd2-b9d5-e15f6e2788ad'],48,,,,,,,,,,,,,,,,West Ham United,40,00:03:48.381,Pass,
,,,,,,,,,,,,,,,1.817502,,,,,,,,,,,,fa54b856-0151-4bed-bc0a-7f1f8782a3e2,125,,"[10.8, 49.4]",3754192,3,,,,,0.7086263,,Right Foot,,,,"[34.6, 69.8]",,Ground Pass,,31.34645,,,,,Michail Antonio,3349.0,,,,,,1,Regular Play,Adrián San Miguel del Castillo,3623.0,Goalkeeper,14,West Ham United,40,"['4d1f0b79-935c-4180-a3df-bdb7ddfb73eb', 'fcd38f78-0fea-4f6d-9033-933dee8370c8']",52,,,,,,,,,,,,,,,,West Ham United,40,00:03:52.426,Pass,True
