50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.889612,,,,,,,,,,,,,,,,2ec53d9e-7273-423f-ac1d-688b90557aaf,19,,"[101.8, 80.0]",3754059,0,,,,,-2.5105133,,,,,,"[86.2, 68.6]",,Low Pass,,19.321491,,,,Claudio Ariel Yacob,3967.0,,,,,Throw-in,1,From Throw In,Craig Dawson,3523.0,Right Back,3,West Bromwich Albion,27,['09b322b1-03f6-4a45-a754-ead41c4368d9'],22,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:22.867,Pass,
,,,,,,,,,,,,,,,,,,0.714591,,,,,,,,,,,,,,,,bef430fa-8ad1-4520-af0f-f57e1cf2ff57,22,,"[85.7, 68.6]",3754059,0,,,,,-0.8058035,,Right Foot,,,,"[95.3, 58.6]",,Ground Pass,,13.862179,,,,James Morrison,3490.0,,,,,,1,From Throw In,Claudio Ariel Yacob,3967.0,Center Defensive Midfield,3,West Bromwich Albion,27,['b13f0f5e-90fb-41da-b019-b51f722f4bfa'],25,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:25.827,Pass,
,,,,,,,,,,,,,,,,,,0.96606,,,,,,,,,,,,,,,,82e7118c-1ba8-439a-8333-4cbe5940caaa,24,,"[95.3, 58.6]",3754059,0,,,,,2.7787693,,Right Foot,,,,"[84.5, 62.7]",,Ground Pass,,11.552056,,,,Claudio Ariel Yacob,3967.0,,,,,,1,From Throw In,James Morrison,3490.0,Right Center Midfield,3,West Bromwich Albion,27,['0861d0eb-0d0f-46c5-997e-776dea50ad0b'],26,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:26.542,Pass,
,,,,,,,,,,,,,,,,,,1.100769,,,,,,,,,,,,,,,,404551ae-2350-49ed-83a7-6c670b4824bb,27,,"[84.5, 62.7]",3754059,0,,,,,0.70690805,,Right Foot,,,,"[98.9, 75.0]",,Ground Pass,,18.938057,,,,Callum McManaman,9551.0,,,,,,1,From Throw In,Claudio Ariel Yacob,3967.0,Center Defensive Midfield,3,West Bromwich Albion,27,['149765dd-b1ba-4496-b12c-688cd5b63f3b'],27,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:27.866,Pass,
,,,,,,,,,,,,,,,,,,1.704431,,,,,,,,,,,,,,,,fda7d4f0-c9b6-4023-8db9-71c9be557f5a,30,,"[99.2, 75.6]",3754059,0,,,,,-1.0751793,,Right Foot,True,,,"[116.5, 43.6]",,High Pass,,36.377052,,Incomplete,,,,,,,,,1,From Throw In,Callum McManaman,9551.0,Right Midfield,3,West Bromwich Albion,27,['71df6692-c04c-4f24-ab59-8243b0e0ee73'],30,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:30.921,Pass,
,,,,,,,,,,,,,,,,,,3.276428,,,,,,,,,,,,,,,,eded921f-1cbb-46a5-b6e5-34ee61e65ac3,33,,"[20.1, 34.5]",3754059,0,,,,,-1.1428478,,Right Foot,,,,"[33.1, 6.0]",,Ground Pass,,31.324911,,,,César Azpilicueta Tanco,3957.0,,,,,,1,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,4,Chelsea,33,['925cc714-5e1d-4aa8-bb9f-5a987c1bbb6e'],44,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:44.824,Pass,
,,,,,,,,,,,,,,,,,,1.471557,,,,,,,,,,,,,,,,01617923-bab6-4dc4-a7b7-c639b3f46d46,36,,"[33.1, 6.0]",3754059,0,,,,,1.7090833,,Left Foot,,,,"[30.4, 25.4]",,Ground Pass,,19.586985,,,,John Terry,20287.0,,,,,,1,Regular Play,César Azpilicueta Tanco,3957.0,Left Back,4,Chelsea,33,['a53f18ac-10f7-49f6-ab96-f44a241dd6ac'],48,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:48.930,Pass,
,,,,,,,,,,,,,,,,,,2.827391,,,,,,,,,,,,,,,,96b728de-694a-42f5-88dd-171cff8f1733,39,,"[30.4, 25.4]",3754059,0,,,,,1.3219641,,Right Foot,,,,"[39.7, 62.0]",,Ground Pass,,37.763077,,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,Regular Play,John Terry,20287.0,Left Center Back,4,Chelsea,33,['3656371d-3b40-446d-aebc-05a962b808e1'],51,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:51.374,Pass,
,,,,,,,,,,,,,,,,,,1.045768,,,,,,,,,,,,,,,,f4bfd3f5-39b5-4118-94c6-502179c03fe0,42,,"[50.1, 65.7]",3754059,0,,,,,-0.5049866,,Right Foot,,,,"[66.2, 56.8]",,Ground Pass,,18.396194,,,,Diego da Silva Costa,5198.0,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,4,Chelsea,33,['d34120a4-cc66-4b2b-abc2-d934bbf8ef57'],56,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:56.727,Pass,
,,,,,,,,,,,,,,,,,,1.235836,,,,,,,,,,,,,,,,a30bc493-ed25-4f2f-9a72-efa773804123,46,,"[62.3, 52.9]",3754059,0,,,,,-2.7233684,,Right Foot,,,,"[47.9, 46.5]",,Ground Pass,,15.758172,,,,Nemanja Matić,3381.0,,,,,,1,Regular Play,Diego da Silva Costa,5198.0,Center Forward,4,Chelsea,33,['ee0c4916-69e2-470c-8182-ccbf628affc2'],58,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:58.678,Pass,
,,,,,,,,,,,,,,,,,,1.576711,,,,,,,,,,,,,,,,1fa03310-d238-4ed3-8b7b-2b714fc3d7e9,49,,"[47.6, 46.5]",3754059,1,,,,,-1.6255361,,Left Foot,,,,"[46.4, 24.6]",,Ground Pass,,21.932852,,,,John Terry,20287.0,,,,,,1,Regular Play,Nemanja Matić,3381.0,Left Center Midfield,4,Chelsea,33,['07df5500-8744-4956-8831-6ddc1e333186'],0,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:00.605,Pass,
,,,,,,,,,,,,,,,,,,1.05967,,,,,,,,,,,,,,,,d4a9b791-0cc8-4249-9621-e8c2fe97617b,51,,"[46.4, 24.6]",3754059,1,,,,,-0.95054686,,Right Foot,,,,"[56.4, 10.6]",,Ground Pass,,17.20465,,,,Eden Hazard,3621.0,,,,,,1,Regular Play,John Terry,20287.0,Left Center Back,4,Chelsea,33,['e6c4105c-0790-444c-a447-0eff9945b7ca'],2,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:02.181,Pass,
,,,,,,,,,,,,,,,,,,1.582328,,,,,,,,,,,,,,,,ed43d329-e9fc-41b2-a289-1027e5eb4a9a,55,,"[66.9, 39.6]",3754059,1,,,,,1.5169562,,Right Foot,,,,"[67.8, 56.3]",,Ground Pass,,16.724234,,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,Regular Play,Eden Hazard,3621.0,Right Wing,4,Chelsea,33,['947fcac6-f889-4e3d-839d-1a050838b59e'],8,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:08.856,Pass,
,,,,,,,,,,,,,,,,,,0.011774,,,,,,,,,,,,,,,,fc922530-4f44-457d-8274-a3b5103c6086,59,,"[68.1, 55.6]",3754059,1,,,,,-0.1798535,,Right Foot,,,,"[69.2, 55.4]",,Low Pass,,1.118034,,Incomplete,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,4,Chelsea,33,['5ca5e4d0-e720-4177-b863-74dfb421d93f'],10,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:10.518,Pass,
,,,,,,,,,,,,,,,,,,0.053033,,,,,,,,,,,,,,,,83045f6d-9472-450a-bb79-724a8d8798c2,61,,"[42.8, 28.8]",3754059,1,,,,,-0.96850896,,Left Foot,,,,"[43.9, 27.2]",,Ground Pass,,1.9416488,,Incomplete,,Darren Fletcher,4022.0,,,,,Recovery,1,Regular Play,Claudio Ariel Yacob,3967.0,Center Defensive Midfield,4,Chelsea,33,"['3f5fd831-8c5a-4913-8097-5c73324567b4', '776279c9-f500-42dd-b0b3-55293cbf4bb0']",12,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:12.164,Pass,
,,,,,,,,,,,,,,,,,,2.1,,,,,,,,,,,,,,,,8bd7838e-ceca-4fd0-bc01-e267aaa9b101,65,,"[66.4, 49.1]",3754059,1,,,,,1.5120405,,Right Foot,,,,"[67.0, 59.3]",,Low Pass,,10.217632,,,,Francesc Fàbregas i Soler,3478.0,,,,,Recovery,1,Regular Play,Nemanja Matić,3381.0,Left Center Midfield,4,Chelsea,33,"['d0d2a824-07be-4790-86e8-b9c16e26b957', 'fdfbdcbb-a01c-473d-9032-f70effa15086']",13,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:13.949,Pass,True
,,,,,,,,,,,,,,,,,,1.68692,,,,,,,,,,,,,,,,0506cec7-5ce9-43c1-9545-6c2684093afc,67,,"[67.0, 59.3]",3754059,1,,,,,-2.9539528,,Left Foot,,,,"[51.2, 56.3]",,Ground Pass,,16.082289,,,,Kurt Happy Zouma,3456.0,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,4,Chelsea,33,['3d44a2b4-f499-41a8-90f7-739468fa6a3e'],14,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:14.856,Pass,
,,,,,,,,,,,,,,,,,,1.713399,,,,,,,,,,,,,,,,2789e796-aec4-4d70-8a66-4e956188c530,69,,"[51.2, 56.3]",3754059,1,,,,,-1.7561443,,Right Foot,,,,"[46.4, 30.7]",,Ground Pass,,26.046112,,,,John Terry,20287.0,,,,,,1,Regular Play,Kurt Happy Zouma,3456.0,Right Center Back,4,Chelsea,33,['0930dd54-1ddb-42ee-9f4c-453a4edbea41'],16,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:16.543,Pass,
,,,,,,,,,,,,,,,,,,1.277876,,,,,,,,,,,,,,,,e368cafb-f7ac-4a38-ba76-d7b0bd34f2a6,72,,"[47.6, 30.7]",3754059,1,,,,,1.2818209,,Left Foot,,,,"[55.3, 56.6]",,Ground Pass,,27.020363,,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,Regular Play,John Terry,20287.0,Left Center Back,4,Chelsea,33,['2360475f-60f0-41b3-8300-905ccbb3b244'],19,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:19.253,Pass,
,,,,,,,,,,,,,,,,,,0.968143,,,,,,,,,,,,,,,,827ccfbb-4f2b-489c-a7a3-687ba38dd818,75,,"[57.0, 57.3]",3754059,1,,,,,-0.2914568,,Right Foot,,,,"[67.0, 54.3]",,Ground Pass,,10.440307,,,,Eden Hazard,3621.0,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,4,Chelsea,33,['56bc67f3-ffcb-4a02-861a-d77339562af6'],22,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:22.771,Pass,
,,,,,,,,,,,,,,,,,,1.489953,,,,,,,,,,,,,,,,5de0f5d4-2aac-4502-bc92-fa39b8bf5541,77,,"[66.4, 54.1]",3754059,1,,,,,-3.1084294,,Right Foot,,,,"[45.3, 53.4]",,Ground Pass,,21.111609,,,,Kurt Happy Zouma,3456.0,,,,,,1,Regular Play,Eden Hazard,3621.0,Right Wing,4,Chelsea,33,['880406a9-53aa-4b38-9b78-864f87cc2d95'],23,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:23.739,Pass,
,,,,,,,,,,,,,,,,,,0.780819,,,,,,,,,,,,,,,,1450da16-65f9-4117-81fc-f52014045bec,80,,"[45.4, 53.5]",3754059,1,,,,,0.7390737,,Left Foot,,,,"[53.3, 60.7]",,Ground Pass,,10.688779,,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,Regular Play,Kurt Happy Zouma,3456.0,Right Center Back,4,Chelsea,33,['84f105f9-7b79-4f28-9d58-a530282c256e'],25,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:25.278,Pass,
,,,,,,,,,,,,,,,,,,1.782837,,,,,,,,,,,,,,,,b706284b-aba5-426c-8c74-07dd1f0839cb,83,,"[53.3, 60.7]",3754059,1,,,,,-1.0032587,,Right Foot,,,,"[58.4, 52.7]",,Ground Pass,,9.48736,,,,Eden Hazard,3621.0,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,4,Chelsea,33,['6c41fb59-92c8-4e57-b0d1-f977a8f7eeb7'],26,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:26.938,Pass,
,,,,,,,,,,,,,,,,,,0.977178,,,,,,,,,,,,,,,,cded7d83-b68b-49ad-9c40-4e66db08abdb,86,,"[65.0, 48.1]",3754059,1,,,,,0.47385132,,Right Foot,,,,"[76.7, 54.1]",,Ground Pass,,13.148765,,,,Diego da Silva Costa,5198.0,,,,,,1,Regular Play,Eden Hazard,3621.0,Right Wing,4,Chelsea,33,['43085238-c051-4780-b2aa-3d0f99160350'],29,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:29.767,Pass,
,,,,,,,,,,,,,,,,,,2.50276,,,,,,,,,,,,,,,,685f7892-2a59-4e7e-b7e7-3b3ae884e920,93,,"[25.7, 22.5]",3754059,1,,,,,2.3125064,,Left Foot,,,,"[8.2, 41.6]",,Ground Pass,,25.904825,,,,Glyn Oliver Myhill,5108.0,,,,,Recovery,1,Regular Play,Chris Brunt,3541.0,Left Back,4,Chelsea,33,['50222a30-2aa1-432a-91d5-1a90cbce57d4'],33,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:33.688,Pass,
,,,,,,,,,,,,,,,,,,3.776749,,,,,,,,,,,,,,,,f20568b8-609b-4081-aaf2-102919977d06,96,,"[10.1, 42.2]",3754059,1,,,,,-0.34816626,,Right Foot,,,,"[76.5, 18.1]",,High Pass,,70.638306,,Incomplete,,José Salomón Rondón Giménez,4041.0,,,,,,1,Regular Play,Glyn Oliver Myhill,5108.0,Goalkeeper,4,Chelsea,33,"['2bbb6ed2-ea15-428d-8291-b9ad10b7fb8b', '6ebac38b-79ae-4f1d-816f-dfbb3d57035e']",36,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:36.310,Pass,
,,,,,,,,,,,,,,,,,,1.580764,,,,,,,,,,,,,,,,1bbe63d9-6aea-46a4-b98a-fc83b77a0444,99,,"[75.4, 0.1]",3754059,1,,,,,1.2327724,,,,,,"[81.2, 16.6]",,Low Pass,,17.489712,,,,Darren Fletcher,4022.0,,,,,Throw-in,1,From Throw In,Chris Brunt,3541.0,Left Back,5,West Bromwich Albion,27,['277befa5-065c-40e7-a813-96b9a44b2d58'],57,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:57.489,Pass,
,,,,,,,,,,,,,,,,,,1.727807,,,,,,,,,,,,,,,,2454da8e-ef73-498f-ac31-40efe09ae367,112,,"[38.1, 74.0]",3754059,2,,,,True,-0.8938815,,,,,,"[42.6, 68.4]",,Low Pass,,7.18401,,,,Willian Borges da Silva,3472.0,,,,,Recovery,1,Regular Play,Branislav Ivanović,5594.0,Right Back,6,Chelsea,33,"['16bcae22-4fe0-4fc7-925e-7fb1e08f9ed0', 'c00bc9b4-2a2f-4e83-9930-144deafbb5b6']",4,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:04.582,Pass,True
,,,,,,,,,,,,,,,,,,2.008642,,,,,,,,,,,,,,,,57f4cf5e-7c10-4a6c-981f-91326198c9e9,115,,"[43.1, 64.1]",3754059,2,,,,,-1.975161,,Right Foot,,,,"[33.3, 41.2]",,High Pass,,24.908834,,,,John Terry,20287.0,,,,,,1,Regular Play,Willian Borges da Silva,3472.0,Center Attacking Midfield,6,Chelsea,33,['999965e7-6133-4e0a-8abf-02241c20f555'],6,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:06.310,Pass,
,,,,,,,,,,,,,,,,,,1.029379,,,,,,,,,,,,,,,,354839fa-1453-4a28-b1ec-c4a5c1b5aa69,118,,"[33.6, 41.2]",3754059,2,,,,,-0.2573237,,Right Foot,,,,"[46.9, 37.7]",,Ground Pass,,13.752818,,,,Eden Hazard,3621.0,,,,,,1,Regular Play,John Terry,20287.0,Left Center Back,6,Chelsea,33,['4702251d-14e5-43bb-897f-3de1f23123c3'],9,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:09.708,Pass,
,,,,,,,,,,,,,,,,,,0.958018,,,,,,,,,,,,,,,,1e56a189-ee60-4390-bb7e-51f2ddf35688,122,,"[65.8, 41.2]",3754059,2,,,,,1.4147714,,Right Foot,,,,"[68.6, 59.0]",,Low Pass,,18.018879,,,,Diego da Silva Costa,5198.0,,,,,,1,Regular Play,Eden Hazard,3621.0,Right Wing,6,Chelsea,33,['e70843f0-13be-4743-8647-17106e680f02'],16,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:16.983,Pass,
,,,,,,,,,,,,,,,,,,1.568304,,,,,,,,,,,,,,,,71887393-8f0d-41bd-8358-0a89e7c8d2fd,129,,"[67.6, 55.6]",3754059,2,,,,,-2.0765243,,Right Foot,,,,"[57.3, 37.0]",,Low Pass,,21.261467,,,,Nemanja Matić,3381.0,,,,,,1,Regular Play,Diego da Silva Costa,5198.0,Center Forward,6,Chelsea,33,"['1d5adab4-8c3d-4277-84f7-77b9c9eda499', '706abacc-d510-48d0-b9fc-0c0ebc79bead']",18,,,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:18.021,Pass,True
