ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a7c937d5-e70f-4c2e-b1a3-3bd6fc1dee61,1,,,3753993,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Sunderland,41,,0,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 6871, 'name': 'Costel Fane Pantilimon'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 10503, 'name': 'Billy Jones'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 6300, 'name': 'Sebastián Coates Nión'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 4746, 'name': 'Younes Kaboul'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 3321, 'name': 'Patrick van Aanholt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 10783, 'name': 'Lee Cattermole'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 4429, 'name': ""Yann Gérard M''Vila""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 5617, 'name': 'Sebastian Larsson'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 7}, {'player': {'id': 16457, 'name': 'Jeremain Lens'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 17}, {'player': {'id': 9554, 'name': 'Steven Fletcher'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 26}, {'player': {'id': 3337, 'name': 'Jermain Defoe'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 18}]}",Sunderland,41,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0f22c404-0de6-4d3d-809c-5626e2d00b03,2,,,3753993,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Sunderland,41,,0,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 23635, 'name': 'John Ruddy'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 11124, 'name': 'Steven Whittaker'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 21212, 'name': 'Russell Martin'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 31296, 'name': 'Sébastien Aymar Bassong Nguena'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 10967, 'name': 'Robert Brady'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 12}, {'player': {'id': 16334, 'name': 'Graham Dorrans'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 9463, 'name': 'Alexander Banor Tettey'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 27}, {'player': {'id': 3286, 'name': 'Nathan Redmond'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 22}, {'player': {'id': 10966, 'name': 'Wes Hoolahan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 14}, {'player': {'id': 9578, 'name': 'Jonathan Howson'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 8}, {'player': {'id': 4807, 'name': 'Cameron Jerome'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 10}]}",Norwich City,56,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e9078fab-0484-4b60-b3f8-fca6117ff8dc,3,,,3753993,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Sunderland,41,['ca000260-1534-4773-8464-ee4e718b70c5'],0,,,,,,,,,,,,,,,,Norwich City,56,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ca000260-1534-4773-8464-ee4e718b70c5,4,,,3753993,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Sunderland,41,['e9078fab-0484-4b60-b3f8-fca6117ff8dc'],0,,,,,,,,,,,,,,,,Sunderland,41,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,799fb946-d2de-4fe1-b675-d6a058657308,1628,,,3753993,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,95,Norwich City,56,['b68ab8c3-1cdd-4bd6-b2e9-51d1cf014428'],0,,,,,,,,,,,,,,,,Sunderland,41,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b68ab8c3-1cdd-4bd6-b2e9-51d1cf014428,1629,,,3753993,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,95,Norwich City,56,['799fb946-d2de-4fe1-b675-d6a058657308'],0,,,,,,,,,,,,,,,,Norwich City,56,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.33088,,,,,,,,,,,,aac6993e-b7ed-4f31-b60c-38ef90f98730,5,,"[61.0, 40.1]",3753993,0,,,,1.7196863,,Left Foot,,,"[60.4, 44.1]",,Ground Pass,,4.0447497,,,,Nathan Redmond,3286.0,,,,,,Kick Off,1,From Kick Off,Wes Hoolahan,10966.0,Center Attacking Midfield,2,Norwich City,56,['cf05f05c-abc9-42c2-9aa0-7eb2e5fd9e72'],0,,,,,,,,,,,,,,,,Norwich City,56,00:00:00.338,Pass,
,,,,,,,,,,,,,,,1.339849,,,,,,,,,,,,ff2857c6-abf8-422a-a67f-2a743d99dfaa,8,,"[59.8, 43.9]",3753993,0,,,,-2.9473517,,Right Foot,,,"[53.7, 42.7]",,Ground Pass,,6.2169123,,,,Graham Dorrans,16334.0,,,,,,,1,From Kick Off,Nathan Redmond,3286.0,Right Wing,2,Norwich City,56,['1d488144-b2ae-454c-b71c-5e5d7a73966b'],0,,,,,,,,,,,,,,,,Norwich City,56,00:00:00.741,Pass,
,,,,,,,,,,,,,,,2.57428,,,,,,,,,,,,cdc145c6-d092-4aeb-aea3-f9a4e2cfb243,11,,"[53.5, 41.2]",3753993,0,,,,-0.85356545,,Right Foot,,,"[88.3, 1.3]",,High Pass,,52.94384,,Out,,Jonathan Howson,9578.0,,,,,,,1,From Kick Off,Graham Dorrans,16334.0,Right Defensive Midfield,2,Norwich City,56,['dee97d9e-b8b8-4eb1-94a1-153f0d289da3'],2,,,,,,,,,,,,,,,,Norwich City,56,00:00:02.112,Pass,
,,,,,,,,,,,,,,,1.665156,,,,,,,,,,,,bb1e6e05-d078-4509-a26e-0667b6b78c04,13,,"[31.0, 80.0]",3753993,0,,,,-0.3998311,,,,,"[54.9, 69.9]",,High Pass,,25.946484,,,,Steven Fletcher,9554.0,,,,,,Throw-in,1,From Throw In,Billy Jones,10503.0,Right Back,3,Sunderland,41,['9d32fa2b-38d5-49c7-a5ac-ecd8fbefd2cb'],16,,,,,,,,,,,,,,,,Sunderland,41,00:00:16.949,Pass,
,,,,,,,,,,,,,,,1.388801,,,,,,,,,,,,2da1f78d-768b-4544-90fe-6fa3fe2ce03a,15,,"[54.9, 69.9]",3753993,0,,,True,0.19021864,,,,,"[71.0, 73.0]",,High Pass,,16.395731,,Incomplete,,,,,,,,,,1,From Throw In,Steven Fletcher,9554.0,Right Center Forward,3,Sunderland,41,"['7ba13469-efc1-43b2-8db4-a8dc0d241989', 'e870370a-b0a5-45a1-99b2-0197bf4178ed']",18,,,,,,,,,,,,,,,,Sunderland,41,00:00:18.614,Pass,True
,,,,,,,,,,,,,,,1.259883,,,,,,,,,,,,8d0bb496-b33d-48f8-a8d8-fe2d8f3f88c7,19,,"[44.3, 70.7]",3753993,0,,,,-0.009302057,,Head,,,"[65.8, 70.5]",,High Pass,,21.50093,,Incomplete,,Jermain Defoe,3337.0,,,,,,Recovery,1,From Throw In,Lee Cattermole,10783.0,Right Defensive Midfield,3,Sunderland,41,"['150619b7-0285-4343-bd18-a77ff9750643', 'd9eb09dd-3ee5-4007-b5b8-04b0b724bc7a']",21,,,,,,,,,,,,,,,,Sunderland,41,00:00:21.248,Pass,
,,,,,,,,,,,,,,,1.923523,,,,,,,,,,,,150619b7-0285-4343-bd18-a77ff9750643,21,,"[54.3, 9.6]",3753993,0,,,,0.4516,,Head,,,"[71.0, 17.7]",,High Pass,,18.56071,,Incomplete,,Wes Hoolahan,10966.0,,,,,,Recovery,1,From Throw In,Robert Brady,10967.0,Left Back,3,Sunderland,41,"['417b6fab-49d2-4b2d-a3fd-c280d4fe4a44', '8d0bb496-b33d-48f8-a8d8-fe2d8f3f88c7', 'd494815f-85be-4637-a25c-9b5d8042f653']",22,,,,,,,,,,,,,,,,Norwich City,56,00:00:22.508,Pass,
,,,,,,,,,,,,,,,1.242348,,,,,,,,,,,,d494815f-85be-4637-a25c-9b5d8042f653,23,,"[49.1, 62.4]",3753993,0,,,True,-0.07580384,,,,,"[57.0, 61.8]",,Low Pass,,7.922752,,Incomplete,,Steven Fletcher,9554.0,,,,,,Recovery,1,From Throw In,Lee Cattermole,10783.0,Right Defensive Midfield,3,Sunderland,41,"['0bf0ce07-6745-4696-a718-775336700757', '150619b7-0285-4343-bd18-a77ff9750643', '7cfcbf81-ad55-41b6-a613-6ae7584c931c', 'b77f3009-824d-4c65-997e-4b501a0970fd']",24,,,,,,,,,,,,,,,,Sunderland,41,00:00:24.432,Pass,True
,,,,,,,,,,,,,,,1.55729,,,,,,,,,,,,2da31813-9006-4541-9bf9-b75800722ef3,31,,"[62.7, 38.9]",3753993,0,,,,-1.5617057,,Right Foot,,,"[62.9, 16.9]",,Ground Pass,,22.00091,,,,Robert Brady,10967.0,,,,,,Free Kick,1,From Free Kick,Alexander Banor Tettey,9463.0,Left Defensive Midfield,5,Norwich City,56,['fed5b72a-723b-4a23-b26b-b9e5de37f73f'],39,,,,,,,,,,,,,,,,Norwich City,56,00:00:39.645,Pass,
,,,,,,,,,,,,,,,1.397131,,,,,,,,,,,,50d5793c-2753-4188-8301-48f5d02ccba5,34,,"[64.5, 14.8]",3753993,0,,,,0.05731421,,Left Foot,,,"[88.9, 16.2]",,Ground Pass,,24.44013,,Incomplete,,Wes Hoolahan,10966.0,,,,,,,1,From Free Kick,Robert Brady,10967.0,Left Back,5,Norwich City,56,"['18ea2373-d2cd-4922-af9b-a232c4635848', 'd7b6d4f7-68dc-42b3-ba0e-8dff6a86f541']",42,,,,,,,,,,,,,,,,Norwich City,56,00:00:42.417,Pass,
,,,,,,,,,,,,,,,0.916199,,,,,,,,,,,,2532b991-2435-45f7-866b-193f57fa0d83,40,,"[77.4, 16.9]",3753993,0,,,,0.6202495,,Right Foot,,,"[91.4, 26.9]",,Ground Pass,,17.20465,,,,Cameron Jerome,4807.0,,,,,,,1,From Free Kick,Jonathan Howson,9578.0,Left Wing,5,Norwich City,56,['e64e3eb2-f70e-4633-96c1-bc0412c00a2d'],45,,,,,,,,,,,,,,,,Norwich City,56,00:00:45.430,Pass,
,,,,,,,,,,,,,,,0.844476,,,,,,,,,,,,89c075f5-87ab-41b8-9d8f-1ca509db8542,42,,"[91.4, 26.9]",3753993,0,,,,-2.383585,,Right Foot,,,"[83.9, 19.8]",,Low Pass,,10.327633,,,,Jonathan Howson,9578.0,,,,,,,1,From Free Kick,Cameron Jerome,4807.0,Center Forward,5,Norwich City,56,['1741711f-44e7-4dde-88a7-c623d7b4e58b'],46,,,,,,,,,,,,,,,,Norwich City,56,00:00:46.347,Pass,
,,,,,,,,,,,,,,,0.693743,,,,,,,,,,,,82808b62-9cb4-4575-8967-6c654baa403c,46,,"[83.5, 17.3]",3753993,0,,,,-1.6421038,,Right Foot,,,"[83.1, 11.7]",,Ground Pass,,5.6142673,,,,Wes Hoolahan,10966.0,,,,,,,1,From Free Kick,Jonathan Howson,9578.0,Left Wing,5,Norwich City,56,['e21ab456-293a-4cc1-9e02-c5a0c16bee8b'],48,,,,,,,,,,,,,,,,Norwich City,56,00:00:48.399,Pass,
,,,,,,,,,,,,,,,0.818324,,,,,,,,,,,,2eba2fb0-378e-440c-8c00-f92b803fd39d,50,,"[82.9, 11.0]",3753993,0,,,,1.6951513,,Left Foot,,,"[81.6, 21.4]",,Ground Pass,,10.480935,,,,Jonathan Howson,9578.0,,,,,,,1,From Free Kick,Wes Hoolahan,10966.0,Center Attacking Midfield,5,Norwich City,56,"['3390ddd5-9d78-4687-8beb-a4e87635d9ad', 'd8544cec-194d-491d-871d-93a8c5f25b5f']",49,,,,,,,,,,,,,,,,Norwich City,56,00:00:49.631,Pass,True
,,,,,,,,,,,,,,,2.392168,,,,,,,,,,,,e707c6ec-3484-4eaf-9e86-5be9cdc6f573,53,,"[79.5, 21.5]",3753993,0,,,,1.9133291,,Right Foot,,,"[74.9, 34.4]",,Ground Pass,,13.69562,,,,Alexander Banor Tettey,9463.0,,,,,,,1,From Free Kick,Jonathan Howson,9578.0,Left Wing,5,Norwich City,56,['555a34c8-0da8-4287-be9c-a5ebabd498bd'],50,,,,,,,,,,,,,,,,Norwich City,56,00:00:50.930,Pass,
,,,,,,,,,,,,,,,2.712675,,,,,,,,,,,,aab68317-5ed3-4a7c-8ebf-377e885bbd60,56,,"[70.4, 40.8]",3753993,0,,,,1.5707964,,Right Foot,,,"[70.4, 76.9]",,Ground Pass,,36.1,,,,Steven Whittaker,11124.0,,,,,,,1,From Free Kick,Alexander Banor Tettey,9463.0,Left Defensive Midfield,5,Norwich City,56,['1debe98c-c2e7-4c12-bcd6-f0a53a0c440d'],53,,,,,,,,,,,,,,,,Norwich City,56,00:00:53.322,Pass,
,,,,,,,,,,,,,,,4.729146,,,,,,,,,,,,95460050-79f6-4182-83d1-acd5f228b9d5,60,,"[71.8, 77.7]",3753993,0,,,,-0.14431001,,Right Foot,,,"[112.4, 71.8]",,High Pass,,41.026455,,Incomplete,,,,,,,,,,1,From Free Kick,Steven Whittaker,11124.0,Right Back,5,Norwich City,56,['b79b374d-deb0-45b3-ae40-0ac0c6619c0f'],56,,,,,,,,,,,,,,,,Norwich City,56,00:00:56.752,Pass,
,,,,,,,,,,,,,,,1.846179,,,,,,,,,,,,b79b374d-deb0-45b3-ae40-0ac0c6619c0f,62,,"[7.7, 8.3]",3753993,1,,,,-0.09905364,,Left Foot,,,"[39.9, 5.1]",,High Pass,,32.358616,,,,Jeremain Lens,16457.0,,,,,,Recovery,1,From Free Kick,Younes Kaboul,4746.0,Left Center Back,5,Norwich City,56,"['2ba3735f-6e3d-4da7-b589-aa12f44db5fb', '332de480-b37f-4814-ac4e-b3e5486eafd4', '95460050-79f6-4182-83d1-acd5f228b9d5']",1,,,,,,,,,,,,,,,,Sunderland,41,00:01:01.481,Pass,True
,,,,,,,,,,,,,,,1.19321,,,,,,,,,,,,bddf8dfb-20a6-4374-ab2a-c1d6122bb70b,65,,"[79.9, 75.6]",3753993,1,,,,-0.56810474,,Other,,,"[89.3, 69.6]",,Low Pass,,11.151682,,,,Graham Dorrans,16334.0,,,,,,Recovery,1,From Free Kick,Steven Whittaker,11124.0,Right Back,5,Norwich City,56,['71b50431-ab9b-43a3-86b3-069764ab2d2e'],3,,,,,,,,,,,,,,,,Norwich City,56,00:01:03.081,Pass,
,,,,,,,,,,,,,,,3.321352,,,,,,,,,,,,b05c7c5e-57e1-4214-b64d-ba04523c21b3,75,,"[35.6, 5.3]",3753993,1,,,,0.19047904,,Right Foot,,,"[88.5, 15.5]",,High Pass,,53.87439,,Incomplete,,Steven Fletcher,9554.0,,,,,,Free Kick,1,From Free Kick,Costel Fane Pantilimon,6871.0,Goalkeeper,7,Sunderland,41,"['2c83dfb7-9a21-4b93-a001-68a6a433e89f', '98f0fcf4-6997-4c06-97b4-7d02011904d2']",40,,,,,,,,,,,,,,,,Sunderland,41,00:01:40.118,Pass,
,,,,,,,,,,,,,,,1.174511,,,,,,,,,,,,98f0fcf4-6997-4c06-97b4-7d02011904d2,77,,"[31.6, 64.6]",3753993,1,,,True,0.29670763,,,,,"[47.3, 69.4]",,High Pass,,16.417368,,Incomplete,,,,,,,,,Recovery,1,From Free Kick,Russell Martin,21212.0,Right Center Back,7,Sunderland,41,"['2dfe8991-7e3b-4fcd-8275-ce75c1f48e72', 'b05c7c5e-57e1-4214-b64d-ba04523c21b3', 'bd1dc710-7933-48ab-9a97-25831c666953']",43,,,,,,,,,,,,,,,,Norwich City,56,00:01:43.439,Pass,True
,,,,,,,,,,,,,,,1.033927,,,,,,,,,,,,2dfe8991-7e3b-4fcd-8275-ce75c1f48e72,79,,"[72.8, 10.7]",3753993,1,,,,0.8688691,,Head,,,"[84.3, 24.3]",,High Pass,,17.81039,,,,Steven Fletcher,9554.0,,,,,,Recovery,1,From Free Kick,Yann Gérard M''Vila,4429.0,Left Defensive Midfield,7,Sunderland,41,"['98f0fcf4-6997-4c06-97b4-7d02011904d2', 'da3716d2-eb4b-4104-bc8f-a9fa7f4930c5']",44,,,,,,,,,,,,,,,,Sunderland,41,00:01:44.614,Pass,
,,,,,,,,,,,,,,,2.749078,,,,,,,,,,,,156413f3-f56e-4212-b7c9-601916a20d74,82,,"[78.9, 18.9]",3753993,1,,,,-2.0921226,,Left Foot,,,"[70.4, 4.1]",,Ground Pass,,17.06722,,,,Patrick van Aanholt,3321.0,,,,,,,1,From Free Kick,Steven Fletcher,9554.0,Right Center Forward,7,Sunderland,41,['00de7491-3533-43e8-b1dc-845642c7a4b9'],47,,,,,,,,,,,,,,,,Sunderland,41,00:01:47.094,Pass,
,,,,,,,,,,,,,,,1.923916,,,,,,,,,,,,cc909338-10af-4f8e-b5bb-ce7ddb3545ad,85,,"[57.6, 2.8]",3753993,1,,,,2.549289,,Right Foot,,,"[36.2, 17.2]",,Ground Pass,,25.793798,,,,Younes Kaboul,4746.0,,,,,,,1,From Free Kick,Patrick van Aanholt,3321.0,Left Back,7,Sunderland,41,['34ce0264-bafb-407f-ac61-72dab2466c29'],50,,,,,,,,,,,,,,,,Sunderland,41,00:01:50.923,Pass,
,,,,,,,,,,,,,,,0.545896,,,,,,,,,,,,9d679a03-51d5-450e-b348-bc16ba6f5756,88,,"[36.2, 17.2]",3753993,1,,,,-0.15333238,,Left Foot,,,"[47.2, 15.5]",,Ground Pass,,11.130589,,Incomplete,,Yann Gérard M''Vila,4429.0,,,,,,,1,From Free Kick,Younes Kaboul,4746.0,Left Center Back,7,Sunderland,41,"['292d50b5-c7c3-4bc3-9ea5-6ae6439484c9', '5ae9f0cc-c386-4836-9819-e8f8008f84e8']",52,,,,,,,,,,,,,,,,Sunderland,41,00:01:52.887,Pass,
,,,,,,,,,,,,,,,1.416281,,,,,,,,,,,,f59ece7d-d5ea-4ff2-9f6f-49ce168c46dd,91,,"[35.4, 14.9]",3753993,1,,,,-0.83678144,,Right Foot,,,"[43.7, 5.7]",,Ground Pass,,12.390722,,,,Patrick van Aanholt,3321.0,,,,,,Recovery,1,From Free Kick,Younes Kaboul,4746.0,Left Center Back,7,Sunderland,41,['d5aa3f96-6e1c-4c92-ae06-6ed9f0080640'],55,,,,,,,,,,,,,,,,Sunderland,41,00:01:55.111,Pass,
,,,,,,,,,,,,,,,0.979321,,,,,,,,,,,,c2c0d543-035b-4071-8de1-0f14090bac94,95,,"[43.3, 4.1]",3753993,1,,,,2.7155986,,Left Foot,,,"[31.4, 9.5]",,Ground Pass,,13.0679,,,,Younes Kaboul,4746.0,,,,,,,1,From Free Kick,Patrick van Aanholt,3321.0,Left Back,7,Sunderland,41,"['0df6de3f-adae-4b44-952b-bc070e0adb90', '9c44a437-0754-447f-9f5d-1e6b184a9609']",57,,,,,,,,,,,,,,,,Sunderland,41,00:01:57.049,Pass,True
,,,,,,,,,,,,,,,0.080075,,,,,,,,,,,,a99aaad4-b93d-4cbc-8134-fce0ee6538cc,99,,"[29.5, 6.0]",3753993,1,,,,-0.08314123,,Left Foot,,,"[33.1, 5.7]",,Low Pass,,3.6124783,,Incomplete,,,,,,,,,,1,From Free Kick,Younes Kaboul,4746.0,Left Center Back,7,Sunderland,41,"['2cb0327a-eece-4964-b4b2-b434d7447062', 'd5ce4461-b569-423b-9e1b-27bc42001534']",59,,,,,,,,,,,,,,,,Sunderland,41,00:01:59.216,Pass,True
,,,,,,,,,,,,,,,2.100136,,,,,,,,,,,,fd488391-b9e2-40ad-a53b-11bad9088afd,101,,"[30.8, 0.1]",3753993,2,,,,0.20859957,,,,,"[44.5, 3.0]",,High Pass,,14.003571,,,,Jeremain Lens,16457.0,,,,,,Throw-in,1,From Throw In,Patrick van Aanholt,3321.0,Left Back,8,Sunderland,41,['a75daf74-046c-4e92-bfc1-51722da19f1d'],17,,,,,,,,,,,,,,,,Sunderland,41,00:02:17.916,Pass,
,,,,,,,,,,,,,,,0.428404,,,,,,,,,,,,1d3156b2-9075-42a6-b900-fc60349abec6,103,,"[44.5, 3.0]",3753993,2,,,True,0.2730087,,,,,"[52.0, 5.1]",,High Pass,,7.788453,,Incomplete,,Jermain Defoe,3337.0,,,,,,,1,From Throw In,Jeremain Lens,16457.0,Left Midfield,8,Sunderland,41,"['68f05e2d-c4d3-4e3d-91ea-a339d77e572b', '9e040c88-2c26-45fc-9353-4552141d40eb', 'a6a768dd-2e75-4b28-9130-9d96fee2a27e']",19,,,,,,,,,,,,,,,,Sunderland,41,00:02:19.588,Pass,True
,,,,,,,,,,,,,,,1.117041,,,,,,,,,,,,a6a768dd-2e75-4b28-9130-9d96fee2a27e,106,,"[68.1, 75.0]",3753993,2,,,,-0.9445349,,Head,,,"[74.9, 65.6]",,High Pass,,11.601724,,,,Graham Dorrans,16334.0,,,,,,Recovery,1,From Throw In,Russell Martin,21212.0,Right Center Back,8,Sunderland,41,"['1d3156b2-9075-42a6-b900-fc60349abec6', '5158127f-6581-4bd3-8e92-4061b1956c23']",20,,,,,,,,,,,,,,,,Norwich City,56,00:02:20.017,Pass,
,,,,,,,,,,,,,,,1.017504,,,,,,,,,,,,3e0acac5-42bf-40ac-aa8e-f3734d272228,108,,"[74.9, 66.2]",3753993,2,,,,-1.092444,,Head,,,"[79.1, 58.1]",,High Pass,,9.124144,,Incomplete,,Jonathan Howson,9578.0,,,,,,,1,From Throw In,Graham Dorrans,16334.0,Right Defensive Midfield,8,Sunderland,41,"['3271f5a7-05c9-4c46-8bcc-69238a287d8a', 'a2596be0-103c-4596-b909-2a9893f3ded6']",21,,,,,,,,,,,,,,,,Norwich City,56,00:02:21.134,Pass,
,,,,,,,,,,,,,,,1.959202,,,,,,,,,,,,c63e0821-5024-4977-9c0d-7c31c24bfb9e,112,,"[75.2, 55.6]",3753993,2,,,,-2.7381737,,Left Foot,,,"[67.0, 52.1]",,Ground Pass,,8.915716,,,,Alexander Banor Tettey,9463.0,,,,,,Recovery,1,Regular Play,Jonathan Howson,9578.0,Left Wing,9,Norwich City,56,['752643d9-364c-4817-b5f6-a3219443f3f5'],22,,,,,,,,,,,,,,,,Norwich City,56,00:02:22.745,Pass,
,,,,,,,,,,,,,,,0.78031,,,,,,,,,,,,41419106-1ba7-4fd1-b449-128de69e73b9,117,,"[69.3, 52.7]",3753993,2,,,,-0.59506965,,Right Foot,,,"[75.8, 48.3]",,Ground Pass,,7.8492036,,,,Wes Hoolahan,10966.0,,,,,,,1,Regular Play,Alexander Banor Tettey,9463.0,Left Defensive Midfield,9,Norwich City,56,['346a2c77-badd-486e-897d-57330e7bbe1d'],25,,,,,,,,,,,,,,,,Norwich City,56,00:02:25.367,Pass,
,,,,,,,,,,,,,,,1.516404,,,,,,,,,,,,7128eed2-13b4-4848-a8fe-8d6b7167bf38,121,,"[77.2, 45.2]",3753993,2,,,,-1.9122487,,Left Foot,,,"[72.9, 33.1]",,Ground Pass,,12.841339,,,,Alexander Banor Tettey,9463.0,,,,,,,1,Regular Play,Wes Hoolahan,10966.0,Center Attacking Midfield,9,Norwich City,56,"['078b63d8-fcb8-47f3-a98c-148e1154ed2c', '43c2f456-2405-4616-b48f-a0e4a7946af7']",26,,,,,,,,,,,,,,,,Norwich City,56,00:02:26.434,Pass,True
,,,,,,,,,,,,,,,1.412206,,,,,,,,,,,,489a3b68-3931-40cb-b8a2-6cc4d2668f65,126,,"[75.0, 32.7]",3753993,2,,,,-1.3134726,,Right Foot,,,"[78.5, 19.4]",,Ground Pass,,13.752818,,,,Robert Brady,10967.0,,,,,,,1,Regular Play,Wes Hoolahan,10966.0,Center Attacking Midfield,9,Norwich City,56,['905d95ce-f59b-4076-a288-126f5fb36354'],27,,,,,,,,,,,,,,,,Norwich City,56,00:02:27.950,Pass,
,,,,,,,,,,,,,,,1.174795,,,,,,,,,,,,b35acb82-3882-477e-a2c6-8b2717eb51af,129,,"[95.8, 8.3]",3753993,2,,,,1.022247,,Left Foot,True,,"[110.1, 31.7]",,Low Pass,,27.42353,,Incomplete,,,,,,,,,,1,Regular Play,Robert Brady,10967.0,Left Back,9,Norwich City,56,['cd7c4883-78b0-4ae3-8d13-8ead92773dd5'],32,,,,,,,,,,,,,,,,Norwich City,56,00:02:32.939,Pass,
,,,,,,,,,,,,,,,0.757131,,,,,,,,,,,,1a090bc2-c331-4ccd-b0e3-8423f2752d9b,131,,"[109.3, 0.1]",3753993,2,,,,1.4601392,,,,,"[110.4, 10.0]",,Low Pass,,9.960923,,,,Jonathan Howson,9578.0,,,,,,Throw-in,1,From Throw In,Robert Brady,10967.0,Left Back,10,Norwich City,56,['627bc12f-58f1-4399-8643-f9217cef6830'],48,,,,,,,,,,,,,,,,Norwich City,56,00:02:48.096,Pass,
,,,,,,,,,,,,,,,0.599777,,,,,,,,,,,,e2b167d9-ed00-4f81-93a4-ff2edd38c396,135,,"[111.0, 9.4]",3753993,2,,,,-2.1637988,,Right Foot,,,"[107.9, 4.8]",,Low Pass,,5.5470715,,,,Robert Brady,10967.0,,,,,,,1,From Throw In,Jonathan Howson,9578.0,Left Wing,10,Norwich City,56,"['36e38808-63d4-4fd1-8f90-cba17bd2b30b', 'c43837db-dbc0-414e-9f32-b1be9f07eeec']",48,,,,,,,,,,,,,,,,Norwich City,56,00:02:48.893,Pass,True
