ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.051946,,,,,,,,,,,,,679e099a-0524-4029-8a05-61abbcf154b1,1433,,"[67.6, 53.7]",3754271,31,,,,,-1.7614353,,Right Foot,,,,"[64.3, 36.6]",,Ground Pass,,17.41551,,,Troy Deeney,3454.0,,,,,,1,Regular Play,Odion Jude Ighalo,5458.0,Left Center Forward,72,Watford,23,['b6c173ec-0f26-4993-b125-87e52a1909fa'],45,,,,,,,,,,,,,,,,,,Watford,23,00:31:45.842,Pass,
,,,,,,,,,,,,,,1.060147,,,,,,,,,,,,,ad0061f0-dbe3-42ed-88ae-d2287204e94c,1437,,"[62.4, 41.0]",3754271,31,,,,,1.3258177,,Right Foot,,,,"[63.8, 46.6]",,Ground Pass,,5.772348,,,José Manuel Jurado Marín,6870.0,,,,,,1,Regular Play,Troy Deeney,3454.0,Right Center Forward,72,Watford,23,"['04823c5f-b5c0-464f-8357-14eb8f85ea28', '36073391-ebbe-4272-bdba-9e62012671f3']",48,,,,,,,,,,,,,,,,,,Watford,23,00:31:48.191,Pass,True
,,,,,,,,,,,,,,0.866116,,,,,,,,,,,,,0065f250-e8d3-446c-b708-3bf67d9688b5,1439,,"[63.8, 46.6]",3754271,31,,,,,2.5829933,,Right Foot,,,,"[61.4, 48.1]",,Ground Pass,,2.8301942,,,Troy Deeney,3454.0,,,,,,1,Regular Play,José Manuel Jurado Marín,6870.0,Center Attacking Midfield,72,Watford,23,['fdd35d6d-5ba1-49bf-b7e6-573a17fea6d4'],49,,,,,,,,,,,,,,,,,,Watford,23,00:31:49.251,Pass,
,,,,,,,,,,,,,,0.883088,,,,,,,,,,,,,97f9a57c-0189-4a3c-ae89-869c8cab07e8,1443,,"[74.2, 56.2]",3754271,31,,,,,-0.29209822,,Right Foot,,,,"[88.5, 51.9]",,Ground Pass,,14.932515,Incomplete,,Odion Jude Ighalo,5458.0,,,,,,1,Regular Play,Troy Deeney,3454.0,Right Center Forward,72,Watford,23,"['3b59be91-189a-4278-9356-b58273a2c276', '6f0a88ee-1ddb-4a31-8cd4-259353ac83f8', '86c710ea-29b3-4af9-baf7-3d1e962900ef']",53,,,,,,,,,,,,,,,,,,Watford,23,00:31:53.073,Pass,True
,,,,,,,,,,,,,,1.042569,,,,,,,,,,,,,916a14aa-d902-4ba8-94b7-50eb8a364b34,1452,,"[25.5, 51.6]",3754271,31,,,,,-0.70968115,,Right Foot,,,,"[41.1, 38.2]",,Ground Pass,,20.56502,,,Georginio Wijnaldum,3567.0,,,,,Recovery,1,Regular Play,Daryl Janmaat,3650.0,Right Wing Back,73,Newcastle United,37,"['1ee41092-f3bc-406e-8393-598d13718077', 'fe4d0197-0021-4c93-9b30-5338a75be459']",57,,,,,,,,,,,,,,,,,,Newcastle United,37,00:31:57.006,Pass,True
,,,,,,,,,,,,,,1.014498,,,,,,,,,,,,,58a30883-a014-4626-8b82-6beb9d2b924d,1454,,"[41.1, 38.2]",3754271,31,,,,,2.640925,,Right Foot,,,,"[35.8, 41.1]",,Low Pass,,6.041523,,,Jonjo Shelvey,3057.0,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Left Attacking Midfield,73,Newcastle United,37,['c18436e6-5be2-4d6e-bc8a-b72af9a72e3a'],58,,,,,,,,,,,,,,,,,,Newcastle United,37,00:31:58.049,Pass,
,,,,,,,,,,,,,,2.786257,,,,,,,,,,,,,f5d9f520-985b-403d-972f-95b175142bf1,1456,,"[35.8, 41.1]",3754271,31,,,,,-1.3741376,,Right Foot,,,,"[41.0, 15.0]",,Ground Pass,,26.612967,Incomplete,,Rolando Aarons,3391.0,,,,,,1,Regular Play,Jonjo Shelvey,3057.0,Right Defensive Midfield,73,Newcastle United,37,"['55297620-d3d4-4576-9f1f-8d7cf92e0843', 'aaa6cb49-5f46-4ebc-a688-8f7b5e6f4f95']",59,,,,,,,,,,,,,,,,,,Newcastle United,37,00:31:59.063,Pass,
,,,,,,,,,,,,,,1.51138,,,,,,,,,,,,,eca2ee8d-ddab-4a8e-85bd-95a4ec03e534,1460,,"[73.1, 60.3]",3754271,32,,,,,2.6497834,,Right Foot,,,,"[61.9, 66.3]",,Ground Pass,,12.705904,,,Juan Carlos Paredes Reasco,36983.0,,,,,,1,Regular Play,Etienne Capoue,3721.0,Right Center Midfield,74,Watford,23,['b2a4f9d8-3598-4406-8ef1-03940b8b4aee'],7,,,,,,,,,,,,,,,,,,Watford,23,00:32:07.132,Pass,
,,,,,,,,,,,,,,1.815306,,,,,,,,,,,,,35c94f28-ca0f-4b2c-bae7-4906661ae1d1,1463,,"[59.1, 66.2]",3754271,32,,,,,-2.6350758,,Right Foot,,,,"[44.5, 58.1]",,Ground Pass,,16.696407,,,Craig Cathcart,3263.0,,,,,,1,Regular Play,Juan Carlos Paredes Reasco,36983.0,Right Back,74,Watford,23,['914077d6-19f2-4dc8-8c7a-b39c522b99f9'],9,,,,,,,,,,,,,,,,,,Watford,23,00:32:09.195,Pass,
,,,,,,,,,,,,,,2.350702,,,,,,,,,,,,,4ad784eb-90d3-477a-bf59-3a08b50c9b14,1465,,"[42.7, 48.2]",3754271,32,,,,,-1.6724852,,Right Foot,,,,"[39.7, 18.8]",,Ground Pass,,29.552666,,,Miguel Ángel Britos Cabrera,3288.0,,,,,,1,Regular Play,Craig Cathcart,3263.0,Right Center Back,74,Watford,23,['b16a4fa8-d42b-4701-800f-1ac5e46980cd'],11,,,,,,,,,,,,,,,,,,Watford,23,00:32:11.010,Pass,
,,,,,,,,,,,,,,2.2856,,,,,,,,,,,,,a0c4a5ad-44c1-44c0-a921-b4970891a889,1468,,"[63.7, 7.8]",3754271,32,,,,,0.056016102,,Left Foot,,,,"[106.5, 10.2]",,High Pass,,42.867237,,,Nathan Aké,3306.0,,,,,,1,Regular Play,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,74,Watford,23,['23fd490d-210b-4205-943e-a09a85d3787b'],19,,,,,,,,,,,,,,,,,,Watford,23,00:32:19.063,Pass,
,,,,,,,,,,,,,,1.267238,,,,,,,,,,,,,e3393266-28ad-411f-8fce-bc1e96630822,1476,,"[0.7, 58.2]",3754271,32,,,,,-1.5250766,,Left Foot,,,,"[1.4, 42.9]",,Ground Pass,,15.316005,,,Rob Elliot,3096.0,,,,,,1,Regular Play,Daryl Janmaat,3650.0,Right Wing Back,75,Newcastle United,37,"['2082d47e-8162-45ce-ad8e-f40c3aeb331e', 'f7803fb8-9033-42ad-8f33-3c13c73fd797']",24,,,,,,,,,,,,,,,,,,Newcastle United,37,00:32:24.039,Pass,True
,,,,,,,,,,,,,,1.841707,,,,,,,,,,,,,16a88f15-77fb-4423-9839-443dd3eeb2f7,1478,,"[1.6, 42.9]",3754271,32,,,,,0.42489696,,Right Foot,,,,"[32.1, 56.7]",,Low Pass,,33.476707,,,Jonjo Shelvey,3057.0,,,,,,1,Regular Play,Rob Elliot,3096.0,Goalkeeper,75,Newcastle United,37,['0f037877-f0b6-450c-b736-2341c2874f59'],25,,,,,,,,,,,,,,,,,,Newcastle United,37,00:32:25.307,Pass,
,,,,,,,,,,,,,,0.783633,,,,,,,,,,,,,e411e1f5-b086-4b48-b985-a8c36e705cf7,1480,,"[32.1, 56.7]",3754271,32,,,,,1.605993,,Right Foot,,,,"[31.6, 70.9]",,Ground Pass,,14.2088,,,Moussa Sissoko,3091.0,,,,,,1,Regular Play,Jonjo Shelvey,3057.0,Right Defensive Midfield,75,Newcastle United,37,['75f867ec-e4c3-4540-a187-7b987a296ac9'],27,,,,,,,,,,,,,,,,,,Newcastle United,37,00:32:27.148,Pass,
,,,,,,,,,,,,,,0.684029,,,,,,,,,,,,,5cfed579-5bb9-4344-bab6-36b952083faf,1482,,"[31.6, 70.9]",3754271,32,,,,,-1.6559557,,Right Foot,,,,"[30.9, 62.7]",,Low Pass,,8.229824,,,Jonjo Shelvey,3057.0,,,,,,1,Regular Play,Moussa Sissoko,3091.0,Right Attacking Midfield,75,Newcastle United,37,['4fe060e1-4739-4dda-83f2-3f54fcc1ae3c'],27,,,,,,,,,,,,,,,,,,Newcastle United,37,00:32:27.932,Pass,
,,,,,,,,,,,,,,4.160463,,,,,,,,,,,,,9d003af7-59af-4fb1-ac44-8116221a6461,1486,,"[29.2, 62.7]",3754271,32,,,,,-0.03990276,,Right Foot,,,,"[81.8, 60.6]",,High Pass,,52.641903,Incomplete,,Moussa Sissoko,3091.0,,,,,,1,Regular Play,Jonjo Shelvey,3057.0,Right Defensive Midfield,75,Newcastle United,37,"['72cbdedc-c8e4-44a7-8fc3-7bafeee3385e', 'a5d4ba8b-4096-4a5d-97b6-8f9e992a94db', 'ca6d2a5c-cda5-4e0f-9cd4-d50e54c0287d']",30,,,,,,,,,,,,,,,,,,Newcastle United,37,00:32:30.430,Pass,True
,,,,,,,,,,,,,,2.682837,,,,,,,,,,,,,ca6d2a5c-cda5-4e0f-9cd4-d50e54c0287d,1488,,"[38.3, 19.5]",3754271,32,,,,,2.5082378,,Right Foot,,,,"[9.7, 40.5]",,Ground Pass,,35.481827,,,Heurelho da Silva Gomes,3522.0,,,,,Recovery,1,Regular Play,Craig Cathcart,3263.0,Right Center Back,76,Watford,23,"['9d003af7-59af-4fb1-ac44-8116221a6461', 'f80f28e0-ca69-4d44-af7c-8e02a18f08b9']",34,,,,,,,,,,,,,,,,,,Watford,23,00:32:34.590,Pass,
,,,,,,,,,,,,,,1.855203,,,,,,,,,,,,,0e7a6f56-a157-430e-9371-934ba309e20b,1491,,"[10.1, 47.2]",3754271,32,,,,,0.25386167,,Right Foot,,,,"[28.6, 52.0]",,Ground Pass,,19.112562,,,Craig Cathcart,3263.0,,,,,,1,Regular Play,Heurelho da Silva Gomes,3522.0,Goalkeeper,76,Watford,23,['30fc1a10-6d04-4301-8410-054a0c9c956b'],39,,,,,,,,,,,,,,,,,,Watford,23,00:32:39.018,Pass,
,,,,,,,,,,,,,,2.463567,,,,,,,,,,,,,a65ea22e-6df9-42dc-80ca-1dfe8e6a52c5,1494,,"[32.0, 70.4]",3754271,32,,,,,-0.090326555,,Right Foot,,,,"[86.1, 65.5]",,High Pass,,54.32145,Incomplete,,Troy Deeney,3454.0,,,,,,1,Regular Play,Craig Cathcart,3263.0,Right Center Back,76,Watford,23,"['a7d36ce5-14a6-4c47-bad5-c58e61e9cf61', 'db02c528-5339-4e64-9e42-ad44f4b9fad8']",42,,,,,,,,,,,,,,,,,,Watford,23,00:32:42.580,Pass,
,,,,,,,,,,,,,,1.652463,,,,,,,,,,,,,aa3e9cc1-2e5e-4da3-9d8e-97d7df665dfa,1498,,"[81.4, 80.0]",3754271,33,,True,,,-1.3549155,,,,,,"[83.9, 68.6]",,Low Pass,,11.670904,,,Troy Deeney,3454.0,,,,,Throw-in,1,From Throw In,Juan Carlos Paredes Reasco,36983.0,Right Back,77,Watford,23,['952ed852-4e4f-423a-bf93-1893edd25af7'],7,,,,,,,,,,,,,,,,,,Watford,23,00:33:07.874,Pass,
,,,,,,,,,,,,,,1.752213,,,,,,,,,,,,,49554b57-227e-4915-947b-88987c1e73eb,1505,,"[88.5, 59.3]",3754271,33,,,,,-2.5015044,,Right Foot,,,,"[79.1, 52.3]",,Ground Pass,,11.720068,,,José Manuel Jurado Marín,6870.0,,,,,Recovery,1,From Throw In,Troy Deeney,3454.0,Right Center Forward,77,Watford,23,['6d0f45f5-8ca4-47eb-aa6b-452135576c98'],12,,,,,,,,,,,,,,,,,,Watford,23,00:33:12.886,Pass,
,,,,,,,,,,,,,,1.141547,,,,,,,,,,,,,2df850a7-7a2a-4592-aace-4f05d94f118d,1508,,"[82.4, 49.1]",3754271,33,,,,,-0.8773368,,Right Foot,,,,"[88.8, 41.4]",,Ground Pass,,10.012492,,,Odion Jude Ighalo,5458.0,,,,,,1,From Throw In,José Manuel Jurado Marín,6870.0,Center Attacking Midfield,77,Watford,23,['bdcf180c-3bd2-4988-b9cd-261388d2c95e'],18,,,,,,,,,,,,,,,,,,Watford,23,00:33:18.133,Pass,
,,,,,,,,,,,,,,0.907796,,,,,,,,,,,,,b341035e-ff5b-4672-a05a-85218bbfc3f8,1511,,"[87.4, 40.5]",3754271,33,,,,,1.4824195,,Right Foot,,,,"[88.1, 48.4]",,Ground Pass,,7.930952,Incomplete,,Troy Deeney,3454.0,,,,,,1,From Throw In,Odion Jude Ighalo,5458.0,Left Center Forward,77,Watford,23,"['8e751eaf-850f-4bb0-b6b9-701c06bfa3a7', 'bb2944e2-70eb-4510-9685-3a8b7bc0872d']",19,,,,,,,,,,,,,,,,,,Watford,23,00:33:19.275,Pass,
,,,,,,,,,,,,,,0.97162,,,,,,,,,,,,,f6ba8f91-c19f-4cf2-b61a-4c1c7513c49a,1525,,"[68.2, 15.3]",3754271,33,,,,,0.30384967,,Right Foot,,,,"[80.0, 19.0]",,Low Pass,,12.366487,Incomplete,,Moussa Sissoko,3091.0,,,,,,1,From Throw In,Georginio Wijnaldum,3567.0,Left Attacking Midfield,77,Watford,23,"['12d7cac2-9257-4516-8f95-711003aa12f1', '3519873c-6691-4089-ae48-bef416993c14']",27,,,,,,,,,,,,,,,,,,Newcastle United,37,00:33:27.481,Pass,
,,,,,,,,,,,,,,1.198466,,,,,,,,,,,,,c375000c-d4ab-4068-bed5-70b128dae2b7,1537,,"[45.5, 77.4]",3754271,33,,,,,-0.045944657,,Right Foot,,,,"[54.2, 77.0]",,Ground Pass,,8.70919,,,Etienne Capoue,3721.0,,,,,,1,From Throw In,Juan Carlos Paredes Reasco,36983.0,Right Back,77,Watford,23,"['5d9a8ff6-467b-43b3-8717-848ff07e1ac9', '825ad2bb-8bd7-47d4-8ee7-26b5981a9197']",33,,,,,,,,,,,,,,,,,,Watford,23,00:33:33.286,Pass,True
,,,,,,,,,,,,,,1.334147,,,,,,,,,,,,,1efb450c-288d-4ac8-bb15-200017b6b541,1545,,"[41.1, 72.5]",3754271,33,,,,,-2.7076392,,Right Foot,,,,"[28.8, 66.8]",,Ground Pass,,13.556548,,,Craig Cathcart,3263.0,,,,,,1,From Throw In,Etienne Capoue,3721.0,Right Center Midfield,77,Watford,23,['2c92cdce-f3f6-498d-8675-3268707a26ef'],38,,,,,,,,,,,,,,,,,,Watford,23,00:33:38.898,Pass,
,,,,,,,,,,,,,,1.230129,,,,,,,,,,,,,9a5bca4d-35da-40ea-9782-24e0d72b29ab,1548,,"[30.6, 61.7]",3754271,33,,,,,-0.72425,,Right Foot,,,,"[41.0, 52.5]",,Ground Pass,,13.885244,,,Ben Watson,3626.0,,,,,,1,From Throw In,Craig Cathcart,3263.0,Right Center Back,77,Watford,23,['2cd1d4df-69af-42ae-9559-8bb9c4fef0c4'],40,,,,,,,,,,,,,,,,,,Watford,23,00:33:40.272,Pass,
,,,,,,,,,,,,,,0.923806,,,,,,,,,,,,,29731cb0-1de9-4303-841b-0263f23574fe,1551,,"[55.0, 43.2]",3754271,33,,,,,-0.104876935,,Left Foot,,,,"[58.8, 42.8]",,Ground Pass,,3.8209946,,,Troy Deeney,3454.0,,,,,,1,From Throw In,Ben Watson,3626.0,Center Defensive Midfield,77,Watford,23,['f3a54f5b-2e03-41ea-ace2-4e4a13de4211'],45,,,,,,,,,,,,,,,,,,Watford,23,00:33:45.744,Pass,
,,,,,,,,,,,,,,0.888932,,,,,,,,,,,,,08d01877-c9b1-43bf-a8e1-f58056522128,1553,,"[58.8, 42.8]",3754271,33,,,,,-2.9962826,,Right Foot,,,,"[54.7, 42.2]",,Ground Pass,,4.14367,,,Ben Watson,3626.0,,,,,,1,From Throw In,Troy Deeney,3454.0,Right Center Forward,77,Watford,23,['695ccbe6-9750-45d0-9c4f-52b35443433a'],46,,,,,,,,,,,,,,,,,,Watford,23,00:33:46.667,Pass,
,,,,,,,,,,,,,,3.324809,,,,,,,,,,,,,62e9b5d9-dbf6-457e-a9d6-814e739e8774,1556,,"[54.6, 44.6]",3754271,33,,,,,-0.03530541,,Right Foot,,,,"[99.9, 43.0]",,High Pass,,45.328247,Incomplete,,Odion Jude Ighalo,5458.0,,,,,,1,From Throw In,Ben Watson,3626.0,Center Defensive Midfield,77,Watford,23,"['094e0f96-2c3d-4208-911d-18376f011627', '1d99bbc0-792c-4f75-81fc-d53040e22309']",49,,,,,,,,,,,,,,,,,,Watford,23,00:33:49.050,Pass,
,,,,,,,,,,,,,,1.099048,,,,,,,,,,,,,1fe126a0-90af-4b35-b898-9d83dfe5aa2c,1559,,"[23.7, 0.1]",3754271,34,,True,,,1.5262713,,,,,,"[24.6, 20.3]",,Low Pass,,20.22004,,,Miguel Ángel Britos Cabrera,3288.0,,,,,Throw-in,1,From Throw In,Nathan Aké,3306.0,Left Back,78,Watford,23,['8ad3e2d3-922a-440b-8ad1-b4a96387e29a'],2,,,,,,,,,,,,,,,,,,Watford,23,00:34:02.735,Pass,
,,,,,,,,,,,,,,1.914769,,,,,,,,,,,,,0b92466a-0be7-43d7-8547-54120bc6479f,1561,,"[24.6, 20.3]",3754271,34,,True,,,1.4711276,,Right Foot,,,,"[27.8, 52.3]",,Ground Pass,,32.159603,,,Craig Cathcart,3263.0,,,,,,1,From Throw In,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,78,Watford,23,['56c9db97-b968-4555-8897-a60c64ede90c'],3,,,,,,,,,,,,,,,,,,Watford,23,00:34:03.931,Pass,
,,,,,,,,,,,,,,0.795071,,,,,,,,,,,,,49d8eb22-d5ea-4fda-9781-cb8cb8b12407,1563,,"[42.9, 47.7]",3754271,34,,,,,-0.4551008,,Right Foot,,,,"[47.6, 45.4]",,Ground Pass,,5.23259,,,Ben Watson,3626.0,,,,,,1,From Throw In,Craig Cathcart,3263.0,Right Center Back,78,Watford,23,['5863e775-acdf-4a89-a45a-52deddbd2f8e'],12,,,,,,,,,,,,,,,,,,Watford,23,00:34:12.440,Pass,
,,,,,,,,,,,,,,0.927439,,,,,,,,,,,,,22d09b59-d770-4a0b-8fe4-3d1b9e58ceb9,1567,,"[52.8, 52.6]",3754271,34,,,,,2.4655826,,Right Foot,,,,"[43.2, 60.3]",,Ground Pass,,12.306502,,,Etienne Capoue,3721.0,,,,,,1,From Throw In,Ben Watson,3626.0,Center Defensive Midfield,78,Watford,23,"['a2d34903-54e2-4129-956d-b0b6748e5f0d', 'f9a4b1c2-882b-48cb-9d4e-dbef2392136b']",15,,,,,,,,,,,,,,,,,,Watford,23,00:34:15.656,Pass,True
,,,,,,,,,,,,,,2.087772,,,,,,,,,,,,,4c4411a5-4491-4d87-b632-ad8c0e224f0a,1569,,"[41.7, 60.3]",3754271,34,,,,,-1.7725587,,Right Foot,,,,"[32.7, 16.3]",,Ground Pass,,44.911022,,,Miguel Ángel Britos Cabrera,3288.0,,True,,,,1,From Throw In,Etienne Capoue,3721.0,Right Center Midfield,78,Watford,23,['b9f04371-a3ec-4bfc-a8fa-88fa9b2b115e'],16,,,,,,,,,,,,,,,,,,Watford,23,00:34:16.583,Pass,
,,,,,,,,,,,,,,1.187059,,,,,,,,,,,,,6ae76951-3d38-464e-be4b-c3a6ad599725,1572,,"[34.1, 16.0]",3754271,34,,,,,-0.93804747,,Left Foot,,,,"[40.7, 7.0]",,Ground Pass,,11.1606455,,,Valon Behrami,5540.0,,,,,,1,From Throw In,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,78,Watford,23,['89cfe1dd-d29d-426b-80a9-5c38762b9341'],19,,,,,,,,,,,,,,,,,,Watford,23,00:34:19.559,Pass,
,,,,,,,,,,,,,,1.062264,,,,,,,,,,,,,63664271-e2c5-450b-9afe-58a03a567785,1575,,"[43.2, 12.5]",3754271,34,,,,,0.7531513,,Right Foot,,,,"[56.0, 24.5]",,Ground Pass,,17.54537,,,Etienne Capoue,3721.0,,,,,,1,From Throw In,Valon Behrami,5540.0,Left Center Midfield,78,Watford,23,['c713251c-0552-4b4c-8226-b7a6f2ba1424'],23,,,,,,,,,,,,,,,,,,Watford,23,00:34:23.473,Pass,
,,,,,,,,,,,,,,1.324092,,,,,,,,,,,,,13c98760-46aa-4460-b1fb-06fa883908b4,1578,,"[64.0, 25.9]",3754271,34,,,,,-1.085825,,Right Foot,,,,"[72.8, 9.2]",,Ground Pass,,18.876705,,,José Manuel Jurado Marín,6870.0,,,,,,1,From Throw In,Etienne Capoue,3721.0,Right Center Midfield,78,Watford,23,['1a17a171-28c8-4f52-87d7-a84fe1bb289d'],27,,,,,,,,,,,,,,,,,,Watford,23,00:34:27.360,Pass,
,,,,,,,,,,,,,,2.516893,,,,,,,,,,,,,798c413a-175f-4fc4-b1b9-52f994f1bc95,1581,,"[87.4, 30.1]",3754271,34,,,,,0.88631994,,Right Foot,,,,"[108.7, 56.2]",,High Pass,,33.68828,,,Troy Deeney,3454.0,,,,,,1,From Throw In,José Manuel Jurado Marín,6870.0,Center Attacking Midfield,78,Watford,23,['b6907985-7462-4e0e-9a36-38710b2b1087'],32,,,,,,,,,,,,,,,,,,Watford,23,00:34:32.385,Pass,
,,,,,,,,,,,,,,0.50319,,,,,,,,,,,,,4cae4dbc-d27d-4ba1-9c22-886eac9669e2,1589,,"[105.6, 49.1]",3754271,34,,,,,-1.6047968,d717b100-dd3d-4cf7-a640-42e8909967e3,Right Foot,,,,"[105.1, 34.4]",,Ground Pass,,14.708501,,,José Manuel Jurado Marín,6870.0,True,,,,,1,From Throw In,Troy Deeney,3454.0,Right Center Forward,78,Watford,23,['b4bc02d7-c75d-441f-b26f-0ce1270a5ea5'],38,,,,,,,,,,,,,,,,,,Watford,23,00:34:38.407,Pass,
,,,,,,,,,,,,,,7.997421,,,,,,,,,,,,,9aaccccb-5db3-47bf-9404-9d9a978faa6e,1596,,"[6.0, 44.0]",3754271,35,,,,,0.25845495,,Right Foot,,,,"[75.6, 62.4]",,High Pass,,71.99111,Unknown,,,,,,,,Goal Kick,1,From Goal Kick,Rob Elliot,3096.0,Goalkeeper,79,Newcastle United,37,,11,,,,,,,,,,,,,,,,,,Newcastle United,37,00:35:11.753,Pass,
,,,,,,,,,,,,,,1.328964,,,,,,,,,,,,,104698c8-0085-4e11-a34e-9b9f272328f8,1599,,"[48.1, 17.1]",3754271,35,,,,,2.2694561,,Right Foot,,,,"[39.7, 27.1]",,Ground Pass,,13.059862,,,Miguel Ángel Britos Cabrera,3288.0,,,,,Free Kick,1,From Free Kick,Valon Behrami,5540.0,Left Center Midfield,80,Watford,23,['8d3de5d4-8180-45bd-aa07-2331fd994c1d'],24,,,,,,,,,,,,,,,,,,Watford,23,00:35:24.223,Pass,
,,,,,,,,,,,,,,1.050852,,,,,,,,,,,,,995e76c0-1080-40fa-b58e-3020321ae33a,1602,,"[38.5, 32.9]",3754271,35,,,,,1.5211917,,Right Foot,,,,"[39.9, 61.1]",,Ground Pass,,28.23473,,,Craig Cathcart,3263.0,,,,,,1,From Free Kick,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,80,Watford,23,['b08bd2bb-bc0e-4e09-a7d5-03b23e0bd04b'],26,,,,,,,,,,,,,,,,,,Watford,23,00:35:26.262,Pass,
,,,,,,,,,,,,,,5.031598,,,,,,,,,,,,,8deedda7-64bd-4edc-a612-14d10b4ef780,1605,,"[51.2, 68.7]",3754271,35,,,,,-0.02760926,,Right Foot,,,,"[120.0, 66.8]",,High Pass,,68.82623,Out,,Juan Carlos Paredes Reasco,36983.0,,,,,,1,From Free Kick,Craig Cathcart,3263.0,Right Center Back,80,Watford,23,['e3cf7345-d1b1-4935-9d96-0291095f1d3e'],33,,,,,,,,,,,,,,,,,,Watford,23,00:35:33.201,Pass,
,,,,,,,,,,,,,,3.036861,,,,,,,,,,,,,74833baf-97b8-4d6d-8328-f531ef313590,1607,,"[6.0, 44.0]",3754271,36,,,,,0.5140803,,Left Foot,,,,"[59.3, 74.1]",,High Pass,,61.211926,,,Daryl Janmaat,3650.0,,,,,Goal Kick,1,From Goal Kick,Rob Elliot,3096.0,Goalkeeper,81,Newcastle United,37,['5bf7d0b7-d62c-45c5-bce6-4b574205e7ba'],6,,,,,,,,,,,,,,,,,,Newcastle United,37,00:36:06.540,Pass,
,,,,,,,,,,,,,,1.388109,,,,,,,,,,,,,77084300-2939-45f0-a3b1-176bd43d7ab9,1609,,"[59.3, 74.1]",3754271,36,,,,,-0.99021477,,Head,,,,"[67.5, 61.6]",,High Pass,,14.949582,Incomplete,,Aleksandar Mitrović,4269.0,,,,,,1,From Goal Kick,Daryl Janmaat,3650.0,Right Wing Back,81,Newcastle United,37,"['13c5f08d-be86-4ba3-baf2-08447a305078', '5ffa94bd-0b65-42e2-82b8-a9919880a855']",9,,,,,,,,,,,,,,,,,,Newcastle United,37,00:36:09.577,Pass,
,,,,,,,,,,,,,,0.497157,,,,,,,,,,,,,5ffa94bd-0b65-42e2-82b8-a9919880a855,1611,,"[52.6, 18.5]",3754271,36,,,,,0.40778473,,Left Foot,,,,"[65.1, 23.9]",,Low Pass,,13.616534,Incomplete,,Odion Jude Ighalo,5458.0,,,,,Recovery,1,From Goal Kick,Ben Watson,3626.0,Center Defensive Midfield,81,Newcastle United,37,"['77084300-2939-45f0-a3b1-176bd43d7ab9', '83b3ca14-30c1-4e0b-8929-0a919512b323', 'fb8021d7-9152-4eeb-b70f-b1935dab14d5']",10,,,,,,,,,,,,,,,,,,Watford,23,00:36:10.965,Pass,
,,,,,,,,,,,,,,1.14356,,,,,,,,,,,,,23962289-f0fc-47f6-b52a-c93b54cc9afa,1616,,"[52.6, 61.9]",3754271,36,,,,,1.5447153,,Right Foot,,,,"[52.9, 73.4]",,Ground Pass,,11.503912,,,Daryl Janmaat,3650.0,,,,,,1,From Goal Kick,Jonjo Shelvey,3057.0,Right Defensive Midfield,81,Newcastle United,37,"['154e3e22-3ec5-47de-8c80-f6ded2f7e6d1', '929f9981-eb2d-4742-b4e4-f7921d7d4e68']",12,,,,,,,,,,,,,,,,,,Newcastle United,37,00:36:12.596,Pass,True
,,,,,,,,,,,,,,4.401265,,,,,,,,,,,,,87f46737-2025-49d4-b641-049f1b9c161f,1619,,"[50.6, 72.9]",3754271,36,,,,,-2.722251,,Right Foot,,,,"[9.1, 54.4]",,Low Pass,,45.436768,,,Rob Elliot,3096.0,,,,,,1,From Goal Kick,Daryl Janmaat,3650.0,Right Wing Back,81,Newcastle United,37,['ee3406ca-3dfc-4fbd-b931-c9916359bcdd'],14,,,,,,,,,,,,,,,,,,Newcastle United,37,00:36:14.700,Pass,
