ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.063859,,,,,,,,,,,,,cf55f47c-177f-4e08-a5a6-4ae5c3b0ab4f,16,,"[47.3, 52.8]",3754196,0,,,,,1.2758592,,Right Foot,,,"[52.1, 68.6]",,Ground Pass,,16.513025,,,,Geoff Cameron,3480.0,,,,,,,1,From Kick Off,Ryan Shawcross,4035.0,Right Center Back,2,Stoke City,30,['feb11e22-f5c0-411d-97b2-ed7ba4954059'],14,,,,,,,,,,,,,,,,Stoke City,30,00:00:14.145,Pass,
,,,,,,,,,,,,,,,,2.528085,,,,,,,,,,,,,1805c052-abd2-4d87-8abf-82b663a2de5e,20,,"[51.1, 68.0]",3754196,0,,,,,-2.4398696,,Right Foot,,,"[34.3, 53.8]",,Ground Pass,,21.997272,,,,Ryan Shawcross,4035.0,,,,,,,1,From Kick Off,Geoff Cameron,3480.0,Right Back,2,Stoke City,30,"['8bcf2df0-c4b6-4217-8b74-3be8603cf012', '9754b389-c0be-45a8-912e-c27a1f464175']",15,,,,,,,,,,,,,,,,Stoke City,30,00:00:15.879,Pass,True
,,,,,,,,,,,,,,,,2.516413,,,,,,,,,,,,,f0d2fd2b-8dbb-43a0-a2e0-70fa94826db2,22,,"[33.6, 53.9]",3754196,0,,,,,-2.5611017,,Right Foot,,,"[8.9, 37.7]",,Ground Pass,,29.538618,,,,Jack Butland,3537.0,,,,,,,1,From Kick Off,Ryan Shawcross,4035.0,Right Center Back,2,Stoke City,30,['d1840d68-8513-4032-adc2-fa6f76f7df0d'],18,,,,,,,,,,,,,,,,Stoke City,30,00:00:18.407,Pass,
,,,,,,,,,,,,,,,,3.057518,,,,,,,,,,,,,fe4c8b66-426f-4c44-bfc8-356902362a38,25,,"[9.4, 38.0]",3754196,0,,,,,0.22768933,,Right Foot,,,"[75.0, 53.2]",,High Pass,,67.33795,,,Incomplete,Mame Biram Diouf,3603.0,,,,,,,1,From Kick Off,Jack Butland,3537.0,Goalkeeper,2,Stoke City,30,"['171dd5c7-fff4-40c6-8b83-128e01f836ea', 'd17008dd-fe96-4fbb-90db-05c8f1e5c80a']",23,,,,,,,,,,,,,,,,Stoke City,30,00:00:23.039,Pass,
,,,,,,,,,,,,,,,,1.51294,,,,,,,,,,,,,d17008dd-fe96-4fbb-90db-05c8f1e5c80a,28,,"[45.1, 26.9]",3754196,0,,,,True,-3.044675,,,,,"[30.7, 25.5]",,High Pass,,14.4678955,,,,Matt Targett,3651.0,,,,,,Recovery,1,Regular Play,Ryan Bertrand,20045.0,Left Center Back,3,Southampton,25,"['175332a5-507d-4fcc-bb55-7a7f2ccf07d5', '37f60dd0-0c23-40f4-8d05-32b9f8e5c00c', 'fe4c8b66-426f-4c44-bfc8-356902362a38']",26,,,,,,,,,,,,,,,,Southampton,25,00:00:26.097,Pass,True
,,,,,,,,,,,,,,,,1.390862,,,,,,,,,,,,,63472b6c-4bff-4186-8f51-d7236354e636,31,,"[30.2, 25.5]",3754196,0,,,,True,0.048349388,,,,,"[36.4, 25.8]",,High Pass,,6.207254,,,,Jordy Clasie,16181.0,,,,,,,1,Regular Play,Matt Targett,3651.0,Left Back,3,Southampton,25,"['23ee3a43-68cb-4b54-9e5d-3020fe4d584a', '9664e63b-ba9a-46aa-a4d2-016053040ab1']",27,,,,,,,,,,,,,,,,Southampton,25,00:00:27.610,Pass,True
,,,,,,,,,,,,,,,,0.937409,,,,,,,,,,,,,ad4aaaaf-3864-4af9-aba4-26b1ee6cb875,33,,"[36.4, 25.8]",3754196,0,,,,,-0.044415217,,Head,,,"[45.4, 25.4]",,High Pass,,9.008884,,,Incomplete,Dušan Tadić,3831.0,,,,,,,1,Regular Play,Jordy Clasie,16181.0,Left Defensive Midfield,3,Southampton,25,"['0819a4c9-4383-42f4-927f-f368ad2d2788', '29a3ee83-c19f-4bce-99f1-b34b4fbbc7d7']",29,,,,,,,,,,,,,,,,Southampton,25,00:00:29.001,Pass,
,,,,,,,,,,,,,,,,1.071186,,,,,,,,,,,,,edaf16df-c9ef-443a-89b7-3778ef5e399c,37,,"[54.3, 24.5]",3754196,0,,,,,0.19016242,,Left Foot,,,"[75.6, 28.6]",,Ground Pass,,21.691011,,,,Graziano Pellè,11062.0,,,,,,Recovery,1,Regular Play,Dušan Tadić,3831.0,Left Midfield,3,Southampton,25,"['608cd0fb-d8c5-475a-8025-5de13572157d', '6e60900b-e11b-429d-9040-5c6d5f83cf4e']",31,,,,,,,,,,,,,,,,Southampton,25,00:00:31.842,Pass,True
,,,,,,,,,,,,,,,,1.926153,,,,,,,,,,,,,66db1dcc-36f9-4439-a110-d93c70d74d99,40,,"[79.1, 27.8]",3754196,0,,,,,-1.0782036,,Right Foot,,,"[88.6, 10.1]",,Ground Pass,,20.088305,,,,Shane Long,3842.0,,,,,,,1,Regular Play,Graziano Pellè,11062.0,Left Center Forward,3,Southampton,25,['f0cee978-2087-4b4a-8664-251f0c5894be'],33,,,,,,,,,,,,,,,,Southampton,25,00:00:33.889,Pass,
,,,,,,,,,,,,,,,,1.110156,,,,,,,,,,,,,d9ddc8bb-1529-4bb5-93c5-45c8d94915dc,43,,"[86.6, 13.1]",3754196,0,,,,,1.5575957,,Right Foot,,,"[87.0, 43.4]",,Ground Pass,,30.30264,,,,Steven Davis,3828.0,,,,,,,1,Regular Play,Shane Long,3842.0,Right Center Forward,3,Southampton,25,['1eab7c7f-6b30-4a6a-8917-c122ed606097'],38,,,,,,,,,,,,,,,,Southampton,25,00:00:38.046,Pass,
,,,,,,,,,,,,,,,,1.775074,,,,,,,,,,,,,0ad0d68b-4ccd-4be1-ae82-ef71b7af73af,50,,"[26.6, 49.1]",3754196,0,,,,,-2.803037,,Right Foot,,,"[5.3, 41.6]",,Ground Pass,,22.581852,,,,Jack Butland,3537.0,,,,,,,1,Regular Play,Glenn Whelan,9625.0,Right Defensive Midfield,3,Southampton,25,"['283d0919-50ad-45bd-884c-2e75353b7289', 'b15891a2-c60e-4db1-b331-16b8fad87f5b']",41,,,,,,,,,,,,,,,,Stoke City,30,00:00:41.099,Pass,True
,,,,,,,,,,,,,,,,4.437501,,,,,,,,,,,,,470c6506-78ac-462c-8256-a787884b004e,53,,"[8.5, 43.6]",3754196,0,,,,,0.66981083,,Right Foot,,,"[53.2, 79.0]",,High Pass,,57.019733,,,Out,Xherdan Shaqiri,3533.0,,,,,,,1,Regular Play,Jack Butland,3537.0,Goalkeeper,3,Southampton,25,"['1eee582c-d4cb-4c61-9c58-984e03720573', '5a117bef-cea1-448f-8a8b-96bcc9ec5f1b']",42,,,,,,,,,,,,,,,,Stoke City,30,00:00:42.874,Pass,True
,,,,,,,,,,,,,,,,0.955598,,,,,,,,,,,,,80a978ca-4572-4ed0-9a31-9a9ce7b47688,55,,"[69.5, 0.1]",3754196,0,,,,,1.2401174,,,,,"[74.1, 13.5]",,Low Pass,,14.167568,,,,Dušan Tadić,3831.0,,,,,,Throw-in,1,From Throw In,Matt Targett,3651.0,Left Back,4,Southampton,25,['1ec44d4b-f788-4429-b791-c75e84ade52c'],57,,,,,,,,,,,,,,,,Southampton,25,00:00:57.377,Pass,
,,,,,,,,,,,,,,,,0.947019,,,,,,,,,,,,,4c418d6b-a4a0-439b-b010-7c5026320382,57,,"[73.1, 12.1]",3754196,0,,,,,-2.0684114,,Left Foot,,,"[68.7, 4.0]",,Low Pass,,9.217917,,,,Matt Targett,3651.0,,,,,,,1,From Throw In,Dušan Tadić,3831.0,Left Midfield,4,Southampton,25,['60b4129f-29ed-4508-8d44-25817a637b04'],58,,,,,,,,,,,,,,,,Southampton,25,00:00:58.332,Pass,
,,,,,,,,,,,,,,,,2.172038,,,,,,,,,,,,,60fbfac4-31c2-4a1b-81a1-83edabdf8331,61,,"[65.3, 3.2]",3754196,0,,,,,2.0645306,,Right Foot,,,"[49.8, 32.0]",,Ground Pass,,32.706116,,,,Oriol Romeu Vidal,3272.0,,,,,,,1,From Throw In,Matt Targett,3651.0,Left Back,4,Southampton,25,"['2fb309b5-49ab-4468-8476-616776730390', '4db71a2c-52a8-44a3-b6f9-79c6f599f376']",59,,,,,,,,,,,,,,,,Southampton,25,00:00:59.912,Pass,True
,,,,,,,,,,,,,,,,1.919242,,,,,,,,,,,,,5ffaf029-f0b2-4699-8db5-b2e413c4fa1a,63,,"[49.8, 30.9]",3754196,1,,,,,2.3424966,,Right Foot,,,"[35.4, 45.7]",,Ground Pass,,20.649456,,,,Virgil van Dijk,3669.0,,,,,,,1,From Throw In,Oriol Romeu Vidal,3272.0,Right Defensive Midfield,4,Southampton,25,['83eb5439-e09d-451b-b09e-28e838c3701b'],2,,,,,,,,,,,,,,,,Southampton,25,00:01:02.084,Pass,
,,,,,,,,,,,,,,,,1.273614,,,,,,,,,,,,,0cc3854d-7ea8-41b8-915e-0a2daeaf52ec,66,,"[45.4, 71.9]",3754196,1,,,,,0.24841902,,Right Foot,,,"[65.9, 77.1]",,Ground Pass,,21.149231,,,,Rhu-endly Martina,3590.0,,,,,,,1,From Throw In,Virgil van Dijk,3669.0,Right Center Back,4,Southampton,25,['0e63a281-5a45-4fbd-95ec-41885ae51bc4'],8,,,,,,,,,,,,,,,,Southampton,25,00:01:08.646,Pass,
,,,,,,,,,,,,,,,,1.394683,,,,,,,,,,,,,08592775-7cf6-4e56-9641-3f672dd8d1c3,69,,"[66.7, 76.7]",3754196,1,,,,,-0.6717349,,Right Foot,,,"[78.9, 67.0]",,Ground Pass,,15.586212,,,,Steven Davis,3828.0,,,,,,,1,From Throw In,Rhu-endly Martina,3590.0,Right Back,4,Southampton,25,['285e1de0-01e5-4d6f-a3ef-b419e6c4c775'],11,,,,,,,,,,,,,,,,Southampton,25,00:01:11.125,Pass,
,,,,,,,,,,,,,,,,1.342672,,,,,,,,,,,,,de9a9221-4408-47fa-81fa-5abb0794df4e,73,,"[73.8, 66.8]",3754196,1,,,,,2.4610715,,Right Foot,,,"[61.2, 77.0]",,Ground Pass,,16.211107,,,,Virgil van Dijk,3669.0,,,,,,,1,From Throw In,Steven Davis,3828.0,Right Midfield,4,Southampton,25,['c6bc10b5-224b-4429-8bd6-0b5cd2558317'],14,,,,,,,,,,,,,,,,Southampton,25,00:01:14.298,Pass,
,,,,,,,,,,,,,,,,2.613147,,,,,,,,,,,,,8d633793-476c-4f7a-9968-c6d41de5f96a,76,,"[70.4, 77.3]",3754196,1,,,,,-0.9849535,,Right Foot,,,"[91.7, 45.2]",,High Pass,,38.524017,,,,Graziano Pellè,11062.0,,,,,,,1,From Throw In,Virgil van Dijk,3669.0,Right Center Back,4,Southampton,25,['c7613c66-0642-4a69-a3bb-f4867d1a9bc6'],17,,,,,,,,,,,,,,,,Southampton,25,00:01:17.730,Pass,
,,,,,,,,,,,,,,,,2.22031,,,,,,,,,,,,,aac479e6-0325-4152-ae4b-0c142e14bf25,79,,"[91.1, 45.8]",3754196,1,,,,,0.16442141,,Right Foot,,,"[113.4, 49.5]",,High Pass,,22.604866,,,Incomplete,,,,,,,,,1,From Throw In,Graziano Pellè,11062.0,Left Center Forward,4,Southampton,25,"['4a0c3b19-ef64-4320-a7fe-c4a5d3b7fcb7', '918a2e02-3482-454e-87a2-4b20c1bc066e']",20,,,,,,,,,,,,,,,,Southampton,25,00:01:20.343,Pass,True
,,,,,,,,,,,,,,,,1.168651,,,,,,,,,,,,,73f7e5d6-b812-4aa2-8bb7-5ff3867c4a38,82,,"[9.9, 31.7]",3754196,1,,,,,-0.64845157,,Keeper Arm,,,"[26.0, 19.5]",,Ground Pass,,20.200247,,,,Glenn Whelan,9625.0,,,,,,,1,Regular Play,Jack Butland,3537.0,Goalkeeper,5,Stoke City,30,['41480ea5-eaef-4ca8-bf25-0ddc25d6c798'],23,,,,,,,,,,,,,,,,Stoke City,30,00:01:23.381,Pass,
,,,,,,,,,,,,,,,,1.03807,,,,,,,,,,,,,4f6491ce-95b0-4137-9d06-068a4273e900,85,,"[26.0, 19.5]",3754196,1,,,,,-1.0246297,,Right Foot,,,"[35.3, 4.2]",,Ground Pass,,17.904749,,,,Erik Pieters,3467.0,,,,,,,1,Regular Play,Glenn Whelan,9625.0,Right Defensive Midfield,5,Stoke City,30,['366d7f1b-c0ea-422b-837e-525784730ad3'],26,,,,,,,,,,,,,,,,Stoke City,30,00:01:26.330,Pass,
,,,,,,,,,,,,,,,,0.563711,,,,,,,,,,,,,e7f3cc62-7cec-434e-a43f-615ccf04f137,88,,"[35.3, 4.2]",3754196,1,,,,,0.9254999,,Left Foot,,,"[42.0, 13.1]",,Ground Pass,,11.1400175,,,,Gilbert Gianelli Imbula Wanga,4346.0,,,,,,,1,Regular Play,Erik Pieters,3467.0,Left Back,5,Stoke City,30,['24c4b33f-4184-47a3-a7ed-2a0b7c80c0c3'],28,,,,,,,,,,,,,,,,Stoke City,30,00:01:28.381,Pass,
,,,,,,,,,,,,,,,,0.629897,,,,,,,,,,,,,ae391a07-3aba-4bc4-bbbc-013edc4b6443,91,,"[42.4, 13.5]",3754196,1,,,,,-2.482589,,Left Foot,,,"[32.2, 5.6]",,Ground Pass,,12.90155,,,,Erik Pieters,3467.0,,,,,,,1,Regular Play,Gilbert Gianelli Imbula Wanga,4346.0,Left Defensive Midfield,5,Stoke City,30,"['34b0e83b-b5aa-4425-bf9c-d3e6ec62afbc', 'eed5a004-6429-461d-bed8-4acfcf4baa47']",28,,,,,,,,,,,,,,,,Stoke City,30,00:01:28.945,Pass,True
,,,,,,,,,,,,,,,,0.981165,,,,,,,,,,,,,b4bfb449-acb8-4a79-95a2-0e46be78586c,94,,"[28.0, 13.5]",3754196,1,,,,,2.6668959,,Left Foot,,,"[13.6, 20.9]",,Ground Pass,,16.19012,,,,Philipp Wollscheid,40121.0,,,,,,,1,Regular Play,Erik Pieters,3467.0,Left Back,5,Stoke City,30,['c79620a3-cd69-4cba-a670-512e53ed204b'],30,,,,,,,,,,,,,,,,Stoke City,30,00:01:30.589,Pass,
,,,,,,,,,,,,,,,,2.0326,,,,,,,,,,,,,bb6011f9-708e-4420-b3e7-a8dacab7e389,97,,"[11.3, 15.5]",3754196,1,,,,,-0.12776372,,Left Foot,,,"[51.0, 10.4]",,High Pass,,40.02624,,,,Ibrahim Afellay,4891.0,,,,,,,1,Regular Play,Philipp Wollscheid,40121.0,Left Center Back,5,Stoke City,30,['c8e6c7ea-5970-4402-a788-a27db722f87a'],32,,,,,,,,,,,,,,,,Stoke City,30,00:01:32.773,Pass,
,,,,,,,,,,,,,,,,0.7639,,,,,,,,,,,,,ff5a5d20-a0de-4d1a-8c98-ebf91c736a19,101,,"[44.9, 10.4]",3754196,1,,,,,2.1633546,5de56c8c-84cb-46c2-bd7a-a0942e6cac24,Right Foot,,,"[38.1, 20.5]",,Ground Pass,,12.175796,,,,Gilbert Gianelli Imbula Wanga,4346.0,True,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Center Attacking Midfield,5,Stoke City,30,"['625b1aed-1c2a-46f2-b2a9-dd413eec35f6', '694b62ab-8745-4350-b132-878c62426c9c']",36,,,,,,,,,,,,,,,,Stoke City,30,00:01:36.673,Pass,True
,,,,,,,,,,,,,,,,3.462274,,,,,,,,,,,,,049b0afe-1d71-498b-a583-d98275e4fd88,114,,"[7.0, 36.1]",3754196,2,,,,,-0.36515602,,Right Foot,,,"[63.5, 14.5]",,High Pass,,60.4881,,,,Dušan Tadić,3831.0,,,,,,Goal Kick,1,From Goal Kick,Fraser Forster,3970.0,Goalkeeper,6,Southampton,25,['11a7a795-b7f2-44c3-9e70-632f8758d210'],22,,,,,,,,,,,,,,,,Southampton,25,00:02:22.807,Pass,
,,,,,,,,,,,,,,,,2.03862,,,,,,,,,,,,,b71c215c-7e51-42df-afa9-aae44cd56fb2,117,,"[63.5, 14.5]",3754196,2,,,,True,-0.2837941,,,,,"[77.9, 10.3]",,High Pass,,15.0,,,,Graziano Pellè,11062.0,,,,,,,1,From Goal Kick,Dušan Tadić,3831.0,Left Midfield,6,Southampton,25,"['9c8e10b5-98c6-4a94-b594-77bade1f8435', 'd82d5912-b76c-42a4-bdbe-7308ee1fc958']",26,,,,,,,,,,,,,,,,Southampton,25,00:02:26.269,Pass,True
,,,,,,,,,,,,,,,,3.894323,,,,,,,,,,,,,349863fa-82a9-4059-a4f9-39492490c326,123,,"[76.7, 3.3]",3754196,2,,,,,3.0097096,,Left Foot,,,"[57.1, 5.9]",,Ground Pass,,19.771696,,,,Oriol Romeu Vidal,3272.0,,,,,,Free Kick,1,From Free Kick,Matt Targett,3651.0,Left Back,7,Southampton,25,['b5bea04f-274f-42a7-93ec-05e3b9bf877d'],47,,,,,,,,,,,,,,,,Southampton,25,00:02:47.123,Pass,
,,,,,,,,,,,,,,,,2.106256,,,,,,,,,,,,,b75a63c0-12fa-4ce5-95c2-6f3a38a1a9b2,126,,"[52.3, 7.0]",3754196,2,,,,,2.6389313,,Right Foot,,,"[31.2, 18.6]",,Ground Pass,,24.078413,,,,Ryan Bertrand,20045.0,,,,,,,1,From Free Kick,Oriol Romeu Vidal,3272.0,Right Defensive Midfield,7,Southampton,25,['9bf8898f-303b-441e-9cb8-12a621ff372a'],51,,,,,,,,,,,,,,,,Southampton,25,00:02:51.231,Pass,
,,,,,,,,,,,,,,,,2.524072,,,,,,,,,,,,,a4d169be-0ebc-4d7e-8832-951cd4d142ad,128,,"[30.7, 19.4]",3754196,2,,,,,2.2213395,,Left Foot,,,"[13.5, 42.0]",,Ground Pass,,28.400703,,,,Fraser Forster,3970.0,,,,,,,1,From Free Kick,Ryan Bertrand,20045.0,Left Center Back,7,Southampton,25,['a1b58488-8941-49f4-acb4-ff9f50907b29'],53,,,,,,,,,,,,,,,,Southampton,25,00:02:53.337,Pass,
