50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.625676,,,,,,,,,,,,d7492495-ddd9-4cdd-ad1e-cb8d6a781d05,17,,"[35.8, 34.4]",3754241,0,,,,,-3.0543149,,Left Foot,,,,"[19.8, 33.0]",,Ground Pass,,16.061132,,,,,Winston Reid,4280.0,,,,,,,1,From Kick Off,Mark Noble,3874.0,Left Defensive Midfield,2,West Ham United,40,['436533ca-86c9-40ce-8140-9abe701218b0'],16,,,,,,,,,,,,,,,,West Ham United,40,00:00:16.769,Pass,
,,,,,,,,,,,,,,,1.242685,,,,,,,,,,,,a41fa8c4-9635-4ffb-8afe-d0ad738272c0,20,,"[21.1, 30.2]",3754241,0,,,,,-1.7033478,,Right Foot,,,,"[18.5, 10.7]",,Ground Pass,,19.67257,,,,,Angelo Obinze Ogbonna,3843.0,,,,,,,1,From Kick Off,Winston Reid,4280.0,Center Back,2,West Ham United,40,['2f4e14ab-a829-46a7-b505-aa2204ee5f50'],20,,,,,,,,,,,,,,,,West Ham United,40,00:00:20.774,Pass,
,,,,,,,,,,,,,,,1.936985,,,,,,,,,,,,0b7dec13-f60a-4b3d-90d2-cc848ca1c546,23,,"[20.4, 11.2]",3754241,0,,,,,0.4771603,,Right Foot,,,,"[64.5, 34.0]",,High Pass,,49.64524,,,Incomplete,,Andy Carroll,4271.0,,,,,,,1,From Kick Off,Angelo Obinze Ogbonna,3843.0,Left Center Back,2,West Ham United,40,"['7189f294-7dec-4e25-9b92-d20040deedef', 'c2bffe15-8e60-4d96-b8e7-c139b1cbcf60']",23,,,,,,,,,,,,,,,,West Ham United,40,00:00:23.077,Pass,
,,,,,,,,,,,,,,,0.965416,,,,,,,,,,,,3862d935-95c4-4928-b8c1-e8673026c1bf,26,,"[52.5, 28.2]",3754241,0,,,,,0.7741627,,Right Foot,,,,"[66.0, 41.4]",,Low Pass,,18.880943,,,,,Andy Carroll,4271.0,,,,,,Interception,1,From Kick Off,Mark Noble,3874.0,Left Defensive Midfield,2,West Ham United,40,['341b1bae-49f8-49a0-8b3e-76bf0838f413'],26,,,,,,,,,,,,,,,,West Ham United,40,00:00:26.161,Pass,
,,,,,,,,,,,,,,,2.283255,,,,,,,,,,,,5f84588a-ece6-4ac0-ac5d-c1791a871457,29,,"[64.5, 36.9]",3754241,0,,,,,-1.5707964,,Left Foot,,,,"[64.5, 18.5]",,Ground Pass,,18.4,,,,,Aaron Cresswell,3062.0,,,,,,,1,From Kick Off,Andy Carroll,4271.0,Center Forward,2,West Ham United,40,['3391876f-e0cd-48b8-9a53-a19f4559a4de'],28,,,,,,,,,,,,,,,,West Ham United,40,00:00:28.996,Pass,
,,,,,,,,,,,,,,,1.084573,,,,,,,,,,,,3fb7caed-cf54-4009-9f87-eeb494042b1b,32,,"[64.5, 12.7]",3754241,0,,,,,1.589662,,Left Foot,,,,"[64.3, 23.3]",,Ground Pass,,10.601887,,,,,Dimitri Payet,3491.0,,,,,,,1,From Kick Off,Aaron Cresswell,3062.0,Left Wing Back,2,West Ham United,40,['1cd16121-166b-40a2-9a3b-64ccecb74fb9'],31,,,,,,,,,,,,,,,,West Ham United,40,00:00:31.664,Pass,
,,,,,,,,,,,,,,,1.075298,,,,,,,,,,,,6eda139f-9d8b-4bec-a86f-a0fbfd79acff,36,,"[66.0, 39.8]",3754241,0,,,,,0.37787133,,Right Foot,,,,"[79.1, 45.0]",,Ground Pass,,14.094325,,,Incomplete,,Andy Carroll,4271.0,,,,,,,1,From Kick Off,Dimitri Payet,3491.0,Left Wing,2,West Ham United,40,"['4e9a3b1c-9570-4529-866a-0c7b9fad782c', '603d5ec5-12b4-41de-8463-e7447313d415']",36,,,,,,,,,,,,,,,,West Ham United,40,00:00:36.091,Pass,
,,,,,,,,,,,,,,,1.345811,,,,,,,,,,,,40d7694a-95ca-479d-a296-d503d7e4c0de,39,,"[38.3, 41.2]",3754241,0,,,,,0.2788476,,Head,,,,"[62.4, 48.1]",,Low Pass,,25.068306,,,,,Andy Carroll,4271.0,,,,,,Recovery,1,From Kick Off,Winston Reid,4280.0,Center Back,2,West Ham United,40,['76cb8ee4-6672-4b4a-8d4b-8b3dc5ebb49f'],40,,,,,,,,,,,,,,,,West Ham United,40,00:00:40.617,Pass,
,,,,,,,,,,,,,,,1.525537,,,,,,,,,,,,3d42207f-f2ec-478a-bde4-cc2dd914a731,42,,"[57.2, 47.8]",3754241,0,,,,,2.5868003,,Other,,,,"[50.1, 52.2]",,Low Pass,,8.352844,,,,,Cheikhou Kouyaté,3684.0,,,,,,,1,From Kick Off,Andy Carroll,4271.0,Center Forward,2,West Ham United,40,['a56cb8fe-8ce4-4c77-9122-efb15842ba49'],42,,,,,,,,,,,,,,,,West Ham United,40,00:00:42.115,Pass,
,,,,,,,,,,,,,,,1.470768,,,,,,,,,,,,bce7e514-873c-4577-be1b-6a68bb8036c2,45,,"[50.1, 52.2]",3754241,0,,,,,1.2440953,,Right Foot,,,,"[58.3, 76.4]",,High Pass,,25.551517,,,,,Manuel Lanzini,3595.0,,,,,,,1,From Kick Off,Cheikhou Kouyaté,3684.0,Right Defensive Midfield,2,West Ham United,40,['bbb83d1d-0640-4e6a-8221-f9508d5279e7'],43,,,,,,,,,,,,,,,,West Ham United,40,00:00:43.773,Pass,
,,,,,,,,,,,,,,,0.630068,,,,,,,,,,,,89bdf227-ade0-4a4e-8ee5-4468c69fadc7,48,,"[56.4, 76.9]",3754241,0,,,,,-1.3557814,,Right Foot,,,,"[58.3, 68.2]",,Ground Pass,,8.905055,,,,,Cheikhou Kouyaté,3684.0,,,,,,,1,From Kick Off,Manuel Lanzini,3595.0,Right Wing,2,West Ham United,40,['a133cb73-4680-4946-b3ab-144196929a7b'],47,,,,,,,,,,,,,,,,West Ham United,40,00:00:47.160,Pass,
,,,,,,,,,,,,,,,1.075862,,,,,,,,,,,,2b8e1ab8-d8d2-4d1f-bcbc-7f2c8f1534a4,51,,"[56.6, 71.0]",3754241,0,,,,,-0.04164258,,Right Foot,,,,"[71.0, 70.4]",,Ground Pass,,14.412495,,,,,Dimitri Payet,3491.0,,,,,,,1,From Kick Off,Cheikhou Kouyaté,3684.0,Right Defensive Midfield,2,West Ham United,40,['c976aa3d-585d-4007-b862-9c080355e4b1'],47,,,,,,,,,,,,,,,,West Ham United,40,00:00:47.830,Pass,
,,,,,,,,,,,,,,,1.389414,,,,,,,,,,,,24efbaa9-7e1b-4cbe-a13b-f35f402cd4be,54,,"[71.0, 70.4]",3754241,0,,,,,0.6416595,,Right Foot,,,,"[79.7, 76.9]",,Ground Pass,,10.860019,,,,,Manuel Lanzini,3595.0,,,,,,,1,From Kick Off,Dimitri Payet,3491.0,Left Wing,2,West Ham United,40,['49fbf688-6f1b-41c8-a1ef-e6a8a0a56619'],49,,,,,,,,,,,,,,,,West Ham United,40,00:00:49.037,Pass,
,,,,,,,,,,,,,,,2.47053,,,,,,,,,,,,bb4bf4f6-06ab-4f86-91ee-77abb5901967,57,,"[107.8, 67.8]",3754241,0,,,,,-1.5707964,332915fc-af00-4fe4-af9f-b4f8f0bb1fd9,Right Foot,True,,,"[107.8, 29.1]",,High Pass,,38.7,,,,,Aaron Cresswell,3062.0,True,,,,,,1,From Kick Off,Manuel Lanzini,3595.0,Right Wing,2,West Ham United,40,['0f581cd8-0ad0-4313-a952-fb194ad44242'],54,,,,,,,,,,,,,,,,West Ham United,40,00:00:54.930,Pass,
,,,,,,,,,,,,,,,2.916937,,,,,,,,,,,,0bba80b8-edf6-445f-bc52-f21f7b1ef904,62,,"[7.1, 41.7]",3754241,1,,True,,,-0.2826839,,Right Foot,,,,"[76.3, 21.6]",,High Pass,,72.06004,,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,David Ospina Ramírez,4276.0,Goalkeeper,3,Arsenal,1,['8e8f47b2-95e5-456f-a0e1-528c0a6c687b'],29,,,,,,,,,,,,,,,,Arsenal,1,00:01:29.795,Pass,
,,,,,,,,,,,,,,,0.847226,,,,,,,,,,,,4dcb99f1-7131-4add-9624-9a2d94946bf9,65,,"[97.0, 0.1]",3754241,1,,True,,,1.1487913,,,,,,"[99.2, 5.0]",,High Pass,,5.3712196,,,,,Mesut Özil,3496.0,,,,,,Throw-in,1,From Throw In,Alex Iwobi,3647.0,Left Wing,4,Arsenal,1,['b451070b-5ce2-454a-81fe-3bd5f83515fb'],41,,,,,,,,,,,,,,,,Arsenal,1,00:01:41.339,Pass,
,,,,,,,,,,,,,,,0.880749,,,,,,,,,,,,f05d7826-831e-4cf9-b6ce-a7eeac7d5412,67,,"[99.2, 6.2]",3754241,1,,,,,-1.1684753,,Left Foot,,,,"[101.2, 1.5]",,Ground Pass,,5.107837,,,,,Alex Iwobi,3647.0,,,,,,,1,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,4,Arsenal,1,['d2669870-87a1-4d68-baf3-0e32de1e5694'],42,,,,,,,,,,,,,,,,Arsenal,1,00:01:42.275,Pass,
,,,,,,,,,,,,,,,0.566145,,,,,,,,,,,,9b2b0dea-2179-4cc5-b8a2-9daf11047f26,71,,"[101.6, 3.5]",3754241,1,,,,,1.1122248,,Right Foot,,,,"[105.5, 11.4]",,Ground Pass,,8.810222,,,,,Daniel Nii Tackie Mensah Welbeck,3569.0,,,,,,,1,From Throw In,Alex Iwobi,3647.0,Left Wing,4,Arsenal,1,"['d369e758-9855-43be-8e9f-e24c6d26046d', 'e0cb14ea-8d4e-4f9b-a07a-7d033b7fc037']",43,,,,,,,,,,,,,,,,Arsenal,1,00:01:43.228,Pass,True
,,,,,,,,,,,,,,,0.361728,,,,,,,,,,,,e22a3727-d7c4-4154-8c2a-ef22d11aec37,75,,"[103.3, 9.7]",3754241,1,,,,,-1.7326337,,Left Foot,,,,"[102.5, 4.8]",,Ground Pass,,4.9648767,,,,,Mesut Özil,3496.0,,,,,,,1,From Throw In,Daniel Nii Tackie Mensah Welbeck,3569.0,Center Forward,4,Arsenal,1,"['5f738ef1-7d9f-4aed-8850-7ff0cf2437e7', 'f6be12ea-f55e-4af2-980a-20c420c721b6']",44,,,,,,,,,,,,,,,,Arsenal,1,00:01:44.594,Pass,True
,,,,,,,,,,,,,,,0.601683,,,,,,,,,,,,9ce276e0-5e46-4767-aaed-f55ce6e372da,81,,"[102.2, 0.1]",3754241,1,,,,,1.851096,,,,,,"[100.3, 6.7]",,Low Pass,,6.868042,,,,,Mesut Özil,3496.0,,,,,,Throw-in,1,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,5,Arsenal,1,['2d0891e7-8451-4951-b160-5ea345fc3004'],53,,,,,,,,,,,,,,,,Arsenal,1,00:01:53.038,Pass,
,,,,,,,,,,,,,,,0.467798,,,,,,,,,,,,e49780d2-17eb-46a4-8945-2b3fb9d84761,86,,"[105.5, 1.8]",3754241,1,,,,,-0.5971767,,Left Foot,,,,"[108.0, 0.1]",,Ground Pass,,3.0232432,,,Out,,Ignacio Monreal Eraso,3498.0,,,,,,,1,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,5,Arsenal,1,"['2c1c2fad-d5c9-4229-86f8-ccd358dce13d', '3c138b08-d433-454f-a96d-320c9673b0fc', '5c6b15b7-0be2-4afa-a2a5-8e4756885bf6']",59,,,,,,,,,,,,,,,,Arsenal,1,00:01:59.336,Pass,True
,,,,,,,,,,,,,,,2.379426,,,,,,,,,,,,b1be536b-e2a6-4a06-be86-387c8c7de0d4,88,,"[14.0, 80.0]",3754241,2,,,,,-0.16739385,,,,,,"[50.1, 73.9]",,High Pass,,36.611748,,,Incomplete,,Andy Carroll,4271.0,,,,,,Throw-in,1,From Throw In,Cheikhou Kouyaté,3684.0,Right Defensive Midfield,6,West Ham United,40,"['20eda0cf-888b-4737-baa7-8b577c7d4bda', '775f41d4-eb07-43a7-9bbf-c58649198cd8']",24,,,,,,,,,,,,,,,,West Ham United,40,00:02:24.097,Pass,
,,,,,,,,,,,,,,,0.461529,,,,,,,,,,,,561aeac2-ac91-430f-831c-6326aaac5207,92,,"[60.7, 7.6]",3754241,2,,,,,-0.70361376,,Head,,,,"[64.0, 4.8]",,Low Pass,,4.327817,,,,,Laurent Koscielny,3394.0,,,,,,Recovery,1,Regular Play,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,7,Arsenal,1,['c15a96b3-fbaa-4121-aae7-735e53e8e6e4'],28,,,,,,,,,,,,,,,,Arsenal,1,00:02:28.016,Pass,
,,,,,,,,,,,,,,,1.246115,,,,,,,,,,,,888186c7-9f8f-4845-a228-ab49cb4086ab,95,,"[57.7, 7.0]",3754241,2,,,,,2.83354,,Right Foot,,,,"[42.3, 11.9]",,Ground Pass,,16.160755,,,,,Gabriel Armando de Abreu,6746.0,,,,,,,1,Regular Play,Laurent Koscielny,3394.0,Left Center Back,7,Arsenal,1,['2451b567-4fb2-43b1-a2fb-390cfe1bc10d'],29,,,,,,,,,,,,,,,,Arsenal,1,00:02:29.425,Pass,
,,,,,,,,,,,,,,,2.251222,,,,,,,,,,,,c72980a5-7ae4-42f3-9840-12dfcf04a0a6,98,,"[46.0, 34.3]",3754241,2,,,,,1.0214783,,Right Foot,,,,"[62.1, 60.6]",,Ground Pass,,30.836666,,,,,Héctor Bellerín Moruno,3511.0,,,,,,,1,Regular Play,Gabriel Armando de Abreu,6746.0,Right Center Back,7,Arsenal,1,['02c5edd6-7df1-46a1-85c9-bc3d4a806ed3'],34,,,,,,,,,,,,,,,,Arsenal,1,00:02:34.552,Pass,
,,,,,,,,,,,,,,,1.470057,,,,,,,,,,,,d841702b-9198-431a-b31f-d7e363fd2900,101,,"[71.1, 54.9]",3754241,2,,,,,-2.6295135,,Right Foot,,,,"[55.8, 46.3]",,Ground Pass,,17.551353,,,,,Gabriel Armando de Abreu,6746.0,,,,,,,1,Regular Play,Héctor Bellerín Moruno,3511.0,Right Back,7,Arsenal,1,['4576ed27-42ca-499b-9d26-3990aebf564d'],41,,,,,,,,,,,,,,,,Arsenal,1,00:02:41.152,Pass,
,,,,,,,,,,,,,,,1.420389,,,,,,,,,,,,6870d6c5-b169-4e16-8d42-b13c7cd4d865,104,,"[55.5, 46.5]",3754241,2,,,,,0.9816689,,Right Foot,,,,"[69.2, 67.0]",,Ground Pass,,24.656439,,,,,Héctor Bellerín Moruno,3511.0,,,,,,,1,Regular Play,Gabriel Armando de Abreu,6746.0,Right Center Back,7,Arsenal,1,['3c06af40-3563-431e-ad7f-ee741da0a9fe'],45,,,,,,,,,,,,,,,,Arsenal,1,00:02:45.148,Pass,
,,,,,,,,,,,,,,,0.934091,,,,,,,,,,,,6ac02a94-9baa-4795-bfca-bdf2621bd439,107,,"[77.4, 66.6]",3754241,2,,,,,1.0743736,,Right Foot,,,,"[81.3, 73.8]",,Ground Pass,,8.188406,,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,Regular Play,Héctor Bellerín Moruno,3511.0,Right Back,7,Arsenal,1,['083e0b4a-9719-41e9-a768-7159c4f45013'],48,,,,,,,,,,,,,,,,Arsenal,1,00:02:48.899,Pass,
,,,,,,,,,,,,,,,1.845614,,,,,,,,,,,,7393acc8-a7df-42a5-af9a-a51b8b3a64d8,110,,"[81.5, 73.8]",3754241,2,,,,,-2.4765773,,Right Foot,,,,"[67.6, 62.9]",,Ground Pass,,17.664087,,,,,Mohamed Naser Elsayed Elneny,3568.0,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,7,Arsenal,1,['ef858cb7-f40c-43af-8b29-f4440edaa219'],49,,,,,,,,,,,,,,,,Arsenal,1,00:02:49.901,Pass,
,,,,,,,,,,,,,,,0.601043,,,,,,,,,,,,b4b3a51d-fae8-4af6-8b80-23a1e2f883e5,113,,"[68.1, 62.9]",3754241,2,,,,,-1.4435802,,Right Foot,,,,"[69.2, 54.3]",,Ground Pass,,8.670063,,,,,Francis Joseph Coquelin,3437.0,,,,,,,1,Regular Play,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,7,Arsenal,1,['c51873eb-4fec-43b4-a5a8-b44276e576d9'],52,,,,,,,,,,,,,,,,Arsenal,1,00:02:52.173,Pass,
,,,,,,,,,,,,,,,0.843673,,,,,,,,,,,,a7278b75-5d5b-4e6b-80cb-cf9004fe8ef2,116,,"[70.3, 54.3]",3754241,2,,,,,2.7503572,,Right Foot,,,,"[62.3, 57.6]",,Ground Pass,,8.653901,,,,,Mohamed Naser Elsayed Elneny,3568.0,,,,,,,1,Regular Play,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,7,Arsenal,1,['d2f33e75-dacd-4cf4-9ef3-f750614a93e6'],52,,,,,,,,,,,,,,,,Arsenal,1,00:02:52.862,Pass,
,,,,,,,,,,,,,,,1.942378,,,,,,,,,,,,2961acd0-87ef-4225-9647-40949b4c28fe,120,,"[61.6, 51.9]",3754241,2,,,,,-1.0143924,,Right Foot,,,,"[76.9, 27.3]",,Ground Pass,,28.969812,,,,,Alex Iwobi,3647.0,,,,,,,1,Regular Play,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,7,Arsenal,1,"['07831e65-6ef8-467d-b6bb-44ccdbc19c95', '42943d6d-cb6c-4c0f-9cec-0a1ed7b0e34b']",55,,,,,,,,,,,,,,,,Arsenal,1,00:02:55.081,Pass,True
,,,,,,,,,,,,,,,1.659105,,,,,,,,,,,,dadcd283-aa0e-4fd8-9ff0-c24cac277985,123,,"[76.3, 27.3]",3754241,2,,,,,-0.88801134,,Right Foot,,,,"[95.9, 3.2]",,Ground Pass,,31.063967,,,,,Ignacio Monreal Eraso,3498.0,,,,,,,1,Regular Play,Alex Iwobi,3647.0,Left Wing,7,Arsenal,1,['3b407b11-3c2f-410e-a1d9-2c3a2b25ab98'],57,,,,,,,,,,,,,,,,Arsenal,1,00:02:57.495,Pass,
