bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,74a7a0e0-ea69-44a2-81aa-41157200ece7,1,,,3754179,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Crystal Palace,31,,0,,,,,,,,,,,,,,,,"{'formation': 4411, 'lineup': [{'player': {'id': 3488, 'name': 'Wayne Hennessey'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 3443, 'name': 'Joel Ward'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 3407, 'name': 'Scott Dann'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 3693, 'name': 'Damien Delaney'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 27}, {'player': {'id': 4884, 'name': ""Pape N''Diaye Souaré""}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 3507, 'name': 'Wilfried Zaha'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 11}, {'player': {'id': 3277, 'name': 'Yohan Cabaye'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 7}, {'player': {'id': 4817, 'name': 'Joe Ledley'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 28}, {'player': {'id': 19688, 'name': 'Jason Puncheon'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 42}, {'player': {'id': 3464, 'name': 'James McArthur'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 18}, {'player': {'id': 20641, 'name': 'Connor Wickham'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 21}]}",Crystal Palace,31,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,17d62b67-433f-4097-aedf-520c5840c246,2,,,3754179,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Crystal Palace,31,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 3099, 'name': 'Hugo Lloris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3308, 'name': 'Kieran Trippier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 16}, {'player': {'id': 20005, 'name': 'Toby Alderweireld'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 3077, 'name': 'Jan Vertonghen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 3594, 'name': 'Danny Rose'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 3037, 'name': 'Mousa Sidi Yaya Dembélé'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 19}, {'player': {'id': 10956, 'name': 'Eric Dier'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 15}, {'player': {'id': 3083, 'name': 'Heung-Min Son'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 23}, {'player': {'id': 3094, 'name': 'Bamidele Alli'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 20}, {'player': {'id': 10955, 'name': 'Harry Kane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 10}]}",Tottenham Hotspur,38,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3221e871-df55-4b3e-a60e-87d897ba74fa,3,,,3754179,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Crystal Palace,31,['6269a4d8-ab52-43ee-ab25-49867c5cf806'],0,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6269a4d8-ab52-43ee-ab25-49867c5cf806,4,,,3754179,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Crystal Palace,31,['3221e871-df55-4b3e-a60e-87d897ba74fa'],0,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b0afffd1-53d5-4495-9f03-492c077df4b8,1801,,,3754179,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,101,Crystal Palace,31,['39ec44a8-3620-4d9d-af1a-372aeb73e138'],0,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,39ec44a8-3620-4d9d-af1a-372aeb73e138,1802,,,3754179,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,101,Crystal Palace,31,['b0afffd1-53d5-4495-9f03-492c077df4b8'],0,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.721207,,,,,,,,,,,,6daa200c-888e-49d8-b265-bf950d6df841,5,,"[61.0, 40.1]",3754179,0,,,,,1.610775,,Right Foot,,,,"[60.9, 42.6]",,Ground Pass,,2.5019991,,,Harry Kane,10955.0,,,,,Kick Off,1,From Kick Off,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,2,Tottenham Hotspur,38,['57e25855-ee86-4c2f-ae0f-0395e27508c1'],0,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:00.080,Pass,
,,,,,,,,,,,,,,,,,1.343434,,,,,,,,,,,,2ff2a0e0-6b3f-44ec-aa1c-dcabbd2f4589,7,,"[59.7, 41.6]",3754179,0,,,,,-3.0466409,,Right Foot,,,,"[40.8, 39.8]",,Ground Pass,,18.985521,,,Jan Vertonghen,3077.0,,,,,,1,From Kick Off,Harry Kane,10955.0,Center Forward,2,Tottenham Hotspur,38,['848ffeb2-0f63-40c6-a166-9f20f79571a5'],0,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:00.801,Pass,
,,,,,,,,,,,,,,,,,3.106193,,,,,,,,,,,,d6578d62-5735-47fc-a13b-dd70e91858a0,10,,"[40.8, 39.8]",3754179,0,,,,,0.5736451,,Left Foot,,,,"[91.1, 72.3]",,High Pass,,59.88606,Incomplete,,Kieran Trippier,3308.0,,,,,,1,From Kick Off,Jan Vertonghen,3077.0,Left Center Back,2,Tottenham Hotspur,38,"['4d44954c-42f5-4fbb-befb-bb4c22dc1509', '592cccd5-c720-4534-9905-6932f0a1798f']",3,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:03.792,Pass,
,,,,,,,,,,,,,,,,,4.078874,,,,,,,,,,,,592cccd5-c720-4534-9905-6932f0a1798f,13,,"[29.0, 7.8]",3754179,0,,,,True,-0.24497867,,,,,,"[59.8, 0.1]",,Low Pass,,31.747913,Out,,,,,,,,Interception,1,From Kick Off,Pape N''Diaye Souaré,4884.0,Left Back,2,Tottenham Hotspur,38,"['9587d503-e399-4490-b4ce-ca221c93b128', 'd6578d62-5735-47fc-a13b-dd70e91858a0']",6,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:06.898,Pass,True
,,,,,,,,,,,,,,,,,4.227589,,,,,,,,,,,,5bd471b3-a83d-4a29-a521-6aadf9fc413a,14,,"[64.7, 80.0]",3754179,0,,,,,-2.8725858,,,,,,"[24.8, 69.0]",,Low Pass,,41.388523,,,Toby Alderweireld,20005.0,,,,,Throw-in,1,From Throw In,Kieran Trippier,3308.0,Right Back,3,Tottenham Hotspur,38,['f0f52ca9-29e3-47be-8b45-67947fd79208'],14,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:14.463,Pass,
,,,,,,,,,,,,,,,,,2.396839,,,,,,,,,,,,cdbfc837-8044-48da-ae7d-bba55939b5b1,17,,"[23.4, 64.5]",3754179,0,,,,,-1.5516416,,Right Foot,,,,"[23.9, 38.4]",,Ground Pass,,26.10479,,,Jan Vertonghen,3077.0,,,,,,1,From Throw In,Toby Alderweireld,20005.0,Right Center Back,3,Tottenham Hotspur,38,['db6aa717-8eb7-460b-9422-4e029f2b76fe'],20,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:20.198,Pass,
,,,,,,,,,,,,,,,,,1.80962,,,,,,,,,,,,4e7efb85-9f0b-465f-af3d-1e77b3dee8f9,20,,"[26.7, 38.5]",3754179,0,,,,,1.0667244,,Left Foot,,,,"[42.2, 66.6]",,Ground Pass,,32.09143,,,Eric Dier,10956.0,,,,,,1,From Throw In,Jan Vertonghen,3077.0,Left Center Back,3,Tottenham Hotspur,38,['5f16ef4b-2718-4786-8bd9-9a918772e415'],23,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:23.731,Pass,
,,,,,,,,,,,,,,,,,0.83149,,,,,,,,,,,,24781eaa-2082-4819-9853-6deaafebccf9,23,,"[41.4, 66.6]",3754179,0,,,,,-0.61320734,,Right Foot,,,,"[49.5, 60.9]",,Ground Pass,,9.904545,,,Mousa Sidi Yaya Dembélé,3037.0,,,,,,1,From Throw In,Eric Dier,10956.0,Left Center Midfield,3,Tottenham Hotspur,38,['616b301c-f658-419e-b72f-3ccdd629d9d3'],28,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:28.315,Pass,
,,,,,,,,,,,,,,,,,1.135483,,,,,,,,,,,,5e7b2ed4-60ff-42cb-815b-107be5229835,25,,"[49.5, 60.9]",3754179,0,,,,,1.1270962,,Right Foot,,,,"[57.2, 77.1]",,Ground Pass,,17.936834,,,Kieran Trippier,3308.0,,,,,,1,From Throw In,Mousa Sidi Yaya Dembélé,3037.0,Right Center Midfield,3,Tottenham Hotspur,38,['685079ff-a968-4e7e-adba-8c1d106ec86b'],29,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:29.146,Pass,
,,,,,,,,,,,,,,,,,1.787848,,,,,,,,,,,,58a27882-c04f-4f3b-9a0a-fe715e595665,28,,"[65.6, 77.1]",3754179,0,,,,,-2.6575859,,Right Foot,,,,"[48.1, 67.9]",,Ground Pass,,19.770939,,,Eric Dier,10956.0,,,,,,1,From Throw In,Kieran Trippier,3308.0,Right Back,3,Tottenham Hotspur,38,['90437e91-d4e6-4f06-a5bd-14f43cf04312'],32,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:32.700,Pass,
,,,,,,,,,,,,,,,,,1.136216,,,,,,,,,,,,89cbafe0-65c7-4d6a-99c5-5e35306b0ce8,31,,"[48.1, 67.7]",3754179,0,,,,,-1.9022553,,Right Foot,,,,"[42.8, 52.3]",,Ground Pass,,16.286497,,,Toby Alderweireld,20005.0,,,,,,1,From Throw In,Eric Dier,10956.0,Left Center Midfield,3,Tottenham Hotspur,38,['da06c4a6-a6b3-4cae-a737-20968f1f9e95'],34,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:34.528,Pass,
,,,,,,,,,,,,,,,,,1.535126,,,,,,,,,,,,7d505fe8-5d5a-4757-b0bd-706ef5983523,34,,"[42.8, 52.3]",3754179,0,,,,,-1.2054547,,Right Foot,,,,"[49.8, 34.0]",,Ground Pass,,19.593111,,,Jan Vertonghen,3077.0,,,,,,1,From Throw In,Toby Alderweireld,20005.0,Right Center Back,3,Tottenham Hotspur,38,['53a95b22-2a46-4412-91d0-e21d5146917b'],36,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:36.424,Pass,
,,,,,,,,,,,,,,,,,1.891148,,,,,,,,,,,,93f1b801-1d17-4c63-bb5b-7f9f02312282,37,,"[49.8, 34.0]",3754179,0,,,,,1.354246,,Left Foot,,,,"[55.3, 59.0]",,Ground Pass,,25.59785,,,Eric Dier,10956.0,,,,,,1,From Throw In,Jan Vertonghen,3077.0,Left Center Back,3,Tottenham Hotspur,38,['efcbe116-45e5-43e4-9d97-1b0e711562cd'],39,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:39.378,Pass,
,,,,,,,,,,,,,,,,,2.490167,,,,,,,,,,,,64c746bd-bc62-48c1-8fd4-b6c64ff7f277,41,,"[58.7, 60.2]",3754179,0,,,,,0.3708913,,Right Foot,,,,"[92.9, 73.5]",,High Pass,,36.695095,,,Kieran Trippier,3308.0,,,,,,1,From Throw In,Eric Dier,10956.0,Left Center Midfield,3,Tottenham Hotspur,38,"['2b2dfc5e-0527-4e35-b95a-3000955ee2ea', 'a5f768cc-f9ed-41dc-b554-6d60c5a52f92']",42,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:42.824,Pass,True
,,,,,,,,,,,,,,,,,2.554693,,,,,,,,,,,,ebbded9d-fcd1-42ac-870b-26c72a367c24,43,,"[92.9, 73.5]",3754179,0,,,,,-1.9418343,,Head,,,,"[80.1, 40.6]",,Low Pass,,35.302265,Incomplete,,Heung-Min Son,3083.0,,,,,,1,From Throw In,Kieran Trippier,3308.0,Right Back,3,Tottenham Hotspur,38,"['55517eba-400f-4989-aa55-50c493c1aae7', 'a8284b9e-0ffa-4de8-aa0f-f79d3493c25f']",45,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:45.314,Pass,
,,,,,,,,,,,,,,,,,1.479847,,,,,,,,,,,,c592a603-2eb2-4e95-8fba-2afd9214d8a3,47,,"[38.1, 46.7]",3754179,0,,,,,1.9548404,,Left Foot,,,,"[32.2, 61.3]",,Ground Pass,,15.747064,,,Joel Ward,3443.0,,,,,,1,Regular Play,James McArthur,3464.0,Center Attacking Midfield,4,Crystal Palace,31,['2ac5aed5-b597-4c99-a032-ee6c66429752'],49,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:49.234,Pass,
,,,,,,,,,,,,,,,,,0.943021,,,,,,,,,,,,eae6b19c-26e7-4019-b90c-9622be665fd4,50,,"[32.2, 61.1]",3754179,0,,,,,0.9549264,,Right Foot,,,,"[41.4, 74.1]",,Ground Pass,,15.926079,,,Wilfried Zaha,3507.0,,,,,,1,Regular Play,Joel Ward,3443.0,Right Back,4,Crystal Palace,31,['8332819d-017a-4db8-9b44-55833952e866'],51,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:51.602,Pass,
,,,,,,,,,,,,,,,,,0.767272,,,,,,,,,,,,c2a74c0f-1185-460d-92e4-c91e90f1814a,53,,"[41.5, 73.6]",3754179,0,,,,,-2.3561945,,Right Foot,,,,"[34.2, 66.3]",,Ground Pass,,10.323759,,,Joel Ward,3443.0,,,,,,1,Regular Play,Wilfried Zaha,3507.0,Right Midfield,4,Crystal Palace,31,['a0695403-0d73-4f88-b180-187ea8841a7d'],53,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:53.283,Pass,
,,,,,,,,,,,,,,,,,3.229092,,,,,,,,,,,,d0505eb2-17b5-44b2-b1f8-c40f447ed309,57,,"[34.7, 67.5]",3754179,0,,,,,-0.23255694,,Right Foot,,,,"[80.3, 56.7]",,Low Pass,,46.8615,Incomplete,,James McArthur,3464.0,,,,,,1,Regular Play,Joel Ward,3443.0,Right Back,4,Crystal Palace,31,"['37be6c9e-4264-4960-9a36-5ccf91c6223f', 'c61b7928-e79f-40cb-a977-1c06551be955']",54,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:54.869,Pass,
,,,,,,,,,,,,,,,,,1.19967,,,,,,,,,,,,37be6c9e-4264-4960-9a36-5ccf91c6223f,59,,"[39.8, 23.4]",3754179,0,,,,,0.9652517,,Right Foot,,,,"[47.9, 35.1]",,Ground Pass,,14.230249,,,Eric Dier,10956.0,,,,,Recovery,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,5,Tottenham Hotspur,38,"['07151bb4-fcfe-4cf2-a05e-ff1dd825ce3a', 'd0505eb2-17b5-44b2-b1f8-c40f447ed309']",58,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:58.098,Pass,
,,,,,,,,,,,,,,,,,1.216824,,,,,,,,,,,,71942226-129e-4e7f-9249-ad9beddee41b,62,,"[63.9, 53.7]",3754179,1,,,,,1.6085143,,Left Foot,,,,"[63.1, 74.9]",,Ground Pass,,21.21509,,,Kieran Trippier,3308.0,,,,,,1,Regular Play,Eric Dier,10956.0,Left Center Midfield,5,Tottenham Hotspur,38,['e6537d80-c780-4eea-8bb1-84c82a557896'],4,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:04.220,Pass,
,,,,,,,,,,,,,,,,,2.295279,,,,,,,,,,,,d7175347-5138-4edd-81e1-bdf26f6e658e,65,,"[63.1, 74.9]",3754179,1,,,,,-0.5119372,,Right Foot,,,,"[105.1, 51.3]",,High Pass,,48.176342,Incomplete,,Harry Kane,10955.0,,,,,,1,Regular Play,Kieran Trippier,3308.0,Right Back,5,Tottenham Hotspur,38,"['8242af68-7dea-4d0c-972e-9c51f5f241d0', '858e6198-8993-4c10-afe7-1608c27205cf']",7,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:07.677,Pass,
,,,,,,,,,,,True,,,,,,2.291864,,,,,,,,,,,,8242af68-7dea-4d0c-972e-9c51f5f241d0,67,,"[15.0, 28.8]",3754179,1,,,,,-1.625364,,Head,,,,"[13.7, 5.0]",,High Pass,,23.835478,,,Pape N''Diaye Souaré,4884.0,,,,,Interception,1,Regular Play,Damien Delaney,3693.0,Left Center Back,6,Crystal Palace,31,"['d7175347-5138-4edd-81e1-bdf26f6e658e', 'f217021a-cc57-46b4-924d-524a5b5e0f77']",9,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:09.972,Pass,
,,,,,,,,,,,,,,,,,1.550695,,,,,,,,,,,,899ca7d2-fa85-4079-997a-2d6f59546981,69,,"[13.7, 5.0]",3754179,1,,,,,-0.17771675,,Left Foot,,,,"[34.3, 1.3]",,High Pass,,20.929644,,,Jason Puncheon,19688.0,,,,,,1,Regular Play,Pape N''Diaye Souaré,4884.0,Left Back,6,Crystal Palace,31,['638fb5c8-c76f-4ac3-a23a-6503de518ef8'],12,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:12.264,Pass,
