bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.119862,,,,,,,,,,,,,e40c5e77-062f-4f7d-ab60-e968cf056c6e,23,,"[39.5, 43.9]",3754038,0,,,,,-1.2116058,,Right Foot,,,"[49.3, 17.8]",,Ground Pass,,27.879204,,,Santiago Cazorla González,11386.0,,,,,,,1,From Kick Off,Per Mertesacker,3475.0,Right Center Back,2,Arsenal,1,['ee4cdcf0-7687-4bf2-8d60-9d6a7420cf65'],17,,,,,,,,,,,,,,,,,Arsenal,1,00:00:17.779,Pass,
,,,,,,,,,,,,,,,,1.059217,,,,,,,,,,,,,c9ffe85b-f008-4181-8a68-9edf917f9ded,26,,"[64.2, 15.7]",3754038,0,,,,,-0.4655781,,Right Foot,,,"[84.9, 5.3]",,Ground Pass,,23.165707,,,Ignacio Monreal Eraso,3498.0,,,,,,,1,From Kick Off,Santiago Cazorla González,11386.0,Left Defensive Midfield,2,Arsenal,1,['99bdfc7f-387f-4e23-9a5a-9e50a854c7f0'],21,,,,,,,,,,,,,,,,,Arsenal,1,00:00:21.670,Pass,
,,,,,,,,,,,,,,,,1.090094,,,,,,,,,,,,,62844910-3fca-4edc-9152-9253347a26f8,29,,"[84.9, 5.3]",3754038,0,,,,,2.9907472,,Left Foot,,,"[72.4, 7.2]",,Ground Pass,,12.643576,,,Santiago Cazorla González,11386.0,,,,,,,1,From Kick Off,Ignacio Monreal Eraso,3498.0,Left Back,2,Arsenal,1,['29b501a6-ea0e-4a04-8c15-cbe92be41770'],23,,,,,,,,,,,,,,,,,Arsenal,1,00:00:23.570,Pass,
,,,,,,,,,,,,,,,,1.254163,,,,,,,,,,,,,02215591-473a-430c-844f-910600c6da38,32,,"[72.4, 7.2]",3754038,0,,,,,1.1614759,,Left Foot,,,"[78.3, 20.8]",,Ground Pass,,14.824641,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,From Kick Off,Santiago Cazorla González,11386.0,Left Defensive Midfield,2,Arsenal,1,['945972d8-03c8-4e7e-ba4e-68c33b1e3d27'],25,,,,,,,,,,,,,,,,,Arsenal,1,00:00:25.452,Pass,
,,,,,,,,,,,,,,,,2.431355,,,,,,,,,,,,,ef69dfb1-4722-4d57-a138-288b993bab5b,35,,"[83.2, 21.6]",3754038,0,,,,,0.66404617,,Right Foot,,,"[120.0, 50.4]",,High Pass,,46.729862,Out,,Aaron Ramsey,3517.0,,,,,,,1,From Kick Off,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,2,Arsenal,1,['9e3df302-f6e4-47c2-a4d8-d472b889b14d'],29,,,,,,,,,,,,,,,,,Arsenal,1,00:00:29.276,Pass,
,,,,,,,,,,,,,,,,4.330391,,,,,,,,,,,,,61e254b9-82ff-4146-ad83-57382600ddd2,37,,"[6.0, 36.0]",3754038,0,,True,,,-0.15651658,,Right Foot,,,"[66.2, 26.5]",,High Pass,,60.944977,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,John Ruddy,23635.0,Goalkeeper,3,Norwich City,56,['88496921-db20-44d2-8bee-a5dbdac7d1d6'],50,,,,,,,,,,,,,,,,,Norwich City,56,00:00:50.529,Pass,
,,,,,,,,,,,,,,,,0.610394,,,,,,,,,,,,,88496921-db20-44d2-8bee-a5dbdac7d1d6,39,,"[53.9, 53.6]",3754038,0,,,,True,3.1415927,,,,,"[43.9, 53.6]",,Low Pass,,10.0,Incomplete,,Per Mertesacker,3475.0,,,,,,Recovery,1,From Goal Kick,Mathieu Flamini,6631.0,Right Defensive Midfield,3,Norwich City,56,"['1dc80f54-8302-4668-ae96-ff47da7306ae', '1dd576db-8442-4a9f-a0f7-4de759fe18af', '61e254b9-82ff-4146-ad83-57382600ddd2', 'd30b69ef-5f2e-45c3-a400-579e0c48f1ba']",54,,,,,,,,,,,,,,,,,Arsenal,1,00:00:54.859,Pass,True
,,,,,,,,,,,,,,,,1.476259,,,,,,,,,,,,,1dc80f54-8302-4668-ae96-ff47da7306ae,41,,"[76.2, 26.5]",3754038,0,,,,,-2.56558,,Right Foot,,,"[66.5, 20.2]",,Low Pass,,11.566331,,,Gary O''Neil,9452.0,,,,,,Recovery,1,From Goal Kick,Wes Hoolahan,10966.0,Center Attacking Midfield,3,Norwich City,56,"['6526a511-2f09-44b3-9300-8ab1cd8387f2', '88496921-db20-44d2-8bee-a5dbdac7d1d6']",55,,,,,,,,,,,,,,,,,Norwich City,56,00:00:55.469,Pass,
,,,,,,,,,,,,,,,,0.714419,,,,,,,,,,,,,a6c73fb3-844d-4cf5-a93c-8828a9fb5a24,44,,"[66.7, 20.5]",3754038,0,,,,,-1.0188261,,Right Foot,,,"[77.6, 2.8]",,Ground Pass,,20.787016,,,Robert Brady,10967.0,,,,,,,1,From Goal Kick,Gary O''Neil,9452.0,Right Defensive Midfield,3,Norwich City,56,['162f5be8-e18f-4a34-8b40-52df3306c2d9'],57,,,,,,,,,,,,,,,,,Norwich City,56,00:00:57.123,Pass,
,,,,,,,,,,,,,,,,0.846461,,,,,,,,,,,,,3bba0200-57a1-4423-ad3b-af04f75c2ff5,47,,"[77.6, 2.3]",3754038,1,,,,,3.066902,,Right Foot,,,"[62.9, 3.4]",,Ground Pass,,14.741099,,,Graham Dorrans,16334.0,,,,,,,1,From Goal Kick,Robert Brady,10967.0,Left Wing,3,Norwich City,56,['eae007ce-0d79-443b-b4ef-0f3069f4f07a'],0,,,,,,,,,,,,,,,,,Norwich City,56,00:01:00.916,Pass,
,,,,,,,,,,,,,,,,3.027572,,,,,,,,,,,,,10285e7b-7ba2-494f-9fbf-070a08a47fb9,51,,"[49.6, 7.2]",3754038,1,,,,,-0.14837517,,Right Foot,,,"[97.1, 0.1]",,High Pass,,48.0277,Out,,Martin Olsson,3576.0,,,,,,,1,From Goal Kick,Graham Dorrans,16334.0,Left Defensive Midfield,3,Norwich City,56,"['4355d003-55c9-4547-9876-ca35e18e1ce4', 'aed02a9d-fd22-439c-aaab-643c7f5fcfb1']",6,,,,,,,,,,,,,,,,,Norwich City,56,00:01:06.965,Pass,True
,,,,,,,,,,,,,,,,1.23628,,,,,,,,,,,,,40a6a077-81ea-4f0f-8f39-ea690b8c6432,53,,"[23.8, 80.0]",3754038,1,,,,,-0.1389943,,,,,"[43.1, 77.3]",,High Pass,,19.487946,,,Olivier Giroud,3604.0,,,,,,Throw-in,1,From Throw In,Héctor Bellerín Moruno,3511.0,Right Back,4,Arsenal,1,['75accd8f-c647-45d0-9c1b-d518a7143d67'],27,,,,,,,,,,,,,,,,,Arsenal,1,00:01:27.420,Pass,
,,,,,,,,,,,,,,,,1.949236,,,,,,,,,,,,,7a625bf5-e7b4-4e95-8519-c09243296c33,56,,"[43.6, 77.8]",3754038,1,,,,,-1.418147,,Left Foot,,,"[46.6, 58.3]",,High Pass,,19.72942,Incomplete,,Santiago Cazorla González,11386.0,,,,,,,1,From Throw In,Olivier Giroud,3604.0,Center Forward,4,Arsenal,1,"['9a04b0bd-2257-4ecf-a4c6-1c959f787da0', 'be70c4f5-1735-462f-a731-708ec96ef1b6', 'ff98144a-64f8-476f-acf7-8c03315bf705']",28,,,,,,,,,,,,,,,,,Arsenal,1,00:01:28.656,Pass,True
,,,,,,,,,,,,,,,,1.853271,,,,,,,,,,,,,be70c4f5-1735-462f-a731-708ec96ef1b6,58,,"[73.5, 21.8]",3754038,1,,,,,1.2513031,,Right Foot,,,"[77.9, 35.1]",,High Pass,,14.008925,Incomplete,,,,,,,,,Recovery,1,From Throw In,Gary O''Neil,9452.0,Right Defensive Midfield,4,Arsenal,1,"['7a625bf5-e7b4-4e95-8519-c09243296c33', 'd4be5eec-3301-4660-b335-dff4fa77802f']",30,,,,,,,,,,,,,,,,,Norwich City,56,00:01:30.605,Pass,
,,,,,,,,,,,,,,,,2.792114,,,,,,,,,,,,,d4be5eec-3301-4660-b335-dff4fa77802f,59,,"[42.2, 45.0]",3754038,1,,,,,1.2328494,,Left Foot,,,"[54.5, 80.0]",,High Pass,,37.09838,Out,,Olivier Giroud,3604.0,,,,,,Recovery,1,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,4,Arsenal,1,"['be70c4f5-1735-462f-a731-708ec96ef1b6', 'd36fe727-ac57-4be7-b4c6-9b1db7f57133']",32,,,,,,,,,,,,,,,,,Arsenal,1,00:01:32.459,Pass,
,,,,,,,,,,,,,,,,1.365756,,,,,,,,,,,,,8e81d1fc-2273-456b-80a4-3812e9c8af96,61,,"[63.7, 0.1]",3754038,1,,True,,,2.8331492,,,,,"[32.0, 10.2]",,Low Pass,,33.270107,,,Sébastien Aymar Bassong Nguena,31296.0,,,,,,Throw-in,1,From Throw In,Martin Olsson,3576.0,Left Back,5,Norwich City,56,['ab7105dd-786d-460f-bd3b-ca25a56ab173'],41,,,,,,,,,,,,,,,,,Norwich City,56,00:01:41.498,Pass,
,,,,,,,,,,,,,,,,1.773752,,,,,,,,,,,,,59238c8f-3062-4638-9fd5-2001fc999da2,63,,"[32.0, 10.2]",3754038,1,,,,,2.2281854,,Left Foot,,,"[14.4, 33.0]",,Ground Pass,,28.802778,,,John Ruddy,23635.0,,,,,,,1,From Throw In,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,5,Norwich City,56,['978e7ca7-5393-4f6d-81e3-8c3b32c8e743'],43,,,,,,,,,,,,,,,,,Norwich City,56,00:01:43.394,Pass,
,,,,,,,,,,,,,,,,1.508928,,,,,,,,,,,,,0f037e65-5d04-4e35-8815-ed7c95a5ef43,67,,"[13.8, 27.0]",3754038,1,,,,,0.03551805,,Left Foot,,,"[53.2, 28.4]",,Low Pass,,39.424866,Incomplete,,,,,,,,,,1,From Throw In,John Ruddy,23635.0,Goalkeeper,5,Norwich City,56,"['3d512058-82f1-4ef3-ab91-7d25c2f2730b', '72816466-da84-47aa-bc1d-da919cfab873']",46,,,,,,,,,,,,,,,,,Norwich City,56,00:01:46.815,Pass,True
,,,,,,,,,,,,,,,,0.91979,,,,,,,,,,,,,2632d861-d9df-440b-b35c-32eb49753bf1,70,,"[68.8, 51.2]",3754038,1,,,,,-0.19440454,,Right Foot,,,"[88.1, 47.4]",,High Pass,,19.670536,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,From Throw In,Mathieu Flamini,6631.0,Right Defensive Midfield,5,Norwich City,56,['a4e55025-a4ab-4591-a6a7-6643473cbdf4'],49,,,,,,,,,,,,,,,,,Arsenal,1,00:01:49.600,Pass,
,,,,,,,,,,,,,,,,3.066446,,,,,,,,,,,,,53901f48-5a43-4071-ab38-c1812e440a7c,73,,"[88.1, 47.4]",3754038,1,,,,True,-0.89425576,,,,,"[104.4, 27.1]",,Low Pass,,26.034208,Incomplete,,Olivier Giroud,3604.0,,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,5,Norwich City,56,"['1527ecbe-b65d-4ecc-8bff-549fd2697af4', '498402d9-e50b-4af6-9408-9c8491475c29', '6131de44-7c49-4b65-b7de-b17094ef4235']",50,,,,,,,,,,,,,,,,,Arsenal,1,00:01:50.520,Pass,True
,,,,,,,,,,,,,,,,1.23988,,,,,,,,,,,,,498402d9-e50b-4af6-9408-9c8491475c29,76,,"[15.7, 53.0]",3754038,1,,,,,-2.9090357,,Left Foot,,,"[4.3, 50.3]",,Ground Pass,,11.715375,,,John Ruddy,23635.0,,,,,,Recovery,1,From Throw In,Andre Wisdom,4808.0,Right Back,5,Norwich City,56,"['00051971-6a20-43dd-acce-348b037013a2', '53901f48-5a43-4071-ab38-c1812e440a7c', 'e556f1f3-0116-41ce-b97c-d8bf13a70567']",53,,,,,,,,,,,,,,,,,Norwich City,56,00:01:53.587,Pass,True
,,,,,,,,,,,,,,,,3.172742,,,,,,,,,,,,,1f3916d8-f3d9-4b33-addf-d3cbb5788370,80,,"[3.2, 49.5]",3754038,1,,,,,-0.26060238,,Right Foot,,,"[63.2, 33.5]",,High Pass,,62.0967,Incomplete,,,,,,,,,,1,From Throw In,John Ruddy,23635.0,Goalkeeper,5,Norwich City,56,"['4c49e353-672e-4f28-99f1-3a7086ab1748', 'b0b9d82c-b33e-4261-a6a1-d9971231176b']",54,,,,,,,,,,,,,,,,,Norwich City,56,00:01:54.898,Pass,True
,,,,,,,,,,,,,,,,1.166239,,,,,,,,,,,,,b0b9d82c-b33e-4261-a6a1-d9971231176b,81,,"[56.9, 46.6]",3754038,1,,,,,0.35751042,,Head,,,"[74.3, 53.1]",,High Pass,,18.574446,,,Aaron Ramsey,3517.0,,,,,,Recovery,1,Regular Play,Per Mertesacker,3475.0,Right Center Back,6,Arsenal,1,"['1f3916d8-f3d9-4b33-addf-d3cbb5788370', '92ee2fe3-daea-4b64-9295-7cc05edd81b0']",58,,,,,,,,,,,,,,,,,Arsenal,1,00:01:58.070,Pass,
,,,,,,,,,,,,,,,,1.575905,,,,,,,,,,,,,771c4c13-df71-420f-8767-c7052de28641,83,,"[74.3, 53.1]",3754038,1,,,,,2.4374485,,Right Foot,,,"[57.7, 67.2]",,Low Pass,,21.780037,,,Héctor Bellerín Moruno,3511.0,,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Right Wing,6,Arsenal,1,['cea3e43e-da43-4720-a64e-f4bec7a14f72'],59,,,,,,,,,,,,,,,,,Arsenal,1,00:01:59.237,Pass,
,,,,,,,,,,,,,,,,1.029133,,,,,,,,,,,,,fd95ced1-2388-47ba-8281-60d9d5c2f33b,86,,"[58.5, 68.8]",3754038,2,,,,,0.7853982,,Right Foot,,,"[67.8, 78.1]",,Ground Pass,,13.152186,,,Aaron Ramsey,3517.0,,,,,,,1,Regular Play,Héctor Bellerín Moruno,3511.0,Right Back,6,Arsenal,1,['20e143fc-3a42-4692-bd79-62947890fa54'],1,,,,,,,,,,,,,,,,,Arsenal,1,00:02:01.866,Pass,
,,,,,,,,,,,,,,,,0.28,,,,,,,,,,,,,8b91ef87-5a5a-47ca-b8be-f16497258032,89,,"[64.5, 77.3]",3754038,2,,,,,-2.812543,,Left Foot,,,"[60.4, 75.9]",,Low Pass,,4.3324356,Incomplete,,,,,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Right Wing,6,Arsenal,1,['283bbf77-287b-4777-b76e-443787fd9a0b'],3,,,,,,,,,,,,,,,,,Arsenal,1,00:02:03.506,Pass,
,,,,,,,,,,,,,,,,0.687821,,,,,,,,,,,,,230f7b73-02b9-4ac8-b496-0a07bc48317c,97,,"[78.6, 58.5]",3754038,2,,,,,-1.3940874,,Right Foot,,,"[81.6, 41.7]",,Ground Pass,,17.065756,,,Mesut Özil,3496.0,,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Right Wing,6,Arsenal,1,['b8e485d3-9280-4161-adf4-375fdd4202c9'],9,,,,,,,,,,,,,,,,,Arsenal,1,00:02:09.829,Pass,
,,,,,,,,,,,,,,,,0.591243,,,,,,,,,,,,,b5aff5cc-03d8-496c-8d28-90ad48bd4c55,105,,"[30.9, 40.0]",3754038,2,,,,,2.406153,,Right Foot,,,"[22.5, 47.6]",,Ground Pass,,11.327842,,,Ryan Bennett,9930.0,,,,,,,1,Regular Play,Gary O''Neil,9452.0,Right Defensive Midfield,6,Arsenal,1,"['4f4b505e-0867-4a6d-8930-c3b6efa98e57', 'e2e6b341-3d9c-4c72-8d0c-8856e7c28c54']",16,,,,,,,,,,,,,,,,,Norwich City,56,00:02:16.655,Pass,True
,,,,,,,,,,,,,,,,2.782533,,,,,,,,,,,,,d393a92b-f8d9-405e-ba98-a6215f5ceac6,108,,"[19.8, 53.9]",3754038,2,,,,,0.5976061,,Right Foot,,,"[58.0, 79.9]",,High Pass,,46.208656,Out,,,,,,,,,,1,Regular Play,Ryan Bennett,9930.0,Right Center Back,6,Arsenal,1,,19,,,,,,,,,,,,,,,,,Norwich City,56,00:02:19.150,Pass,
,,,,,,,,,,,,,,,,1.763398,,,,,,,,,,,,,30df0e87-215b-46db-866b-e8117470773a,109,,"[56.6, 0.1]",3754038,2,,,,,2.4921432,,,,,"[32.5, 18.4]",,Low Pass,,30.260536,,,Laurent Koscielny,3394.0,,,,,,Throw-in,1,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,7,Arsenal,1,['c559b9a9-44ea-4434-8dac-0fdd1dc45a76'],32,,,,,,,,,,,,,,,,,Arsenal,1,00:02:32.600,Pass,
,,,,,,,,,,,,,,,,1.089767,,,,,,,,,,,,,b7c28b4b-a0e0-41ba-a6b4-26299c5fac06,112,,"[32.7, 20.8]",3754038,2,,,,,1.4707966,,Right Foot,,,"[35.7, 50.7]",,Ground Pass,,30.050125,,,Per Mertesacker,3475.0,,,,,,,1,From Throw In,Laurent Koscielny,3394.0,Left Center Back,7,Arsenal,1,['b8bce068-ac6a-4cab-962c-91f2a9e7dd5b'],35,,,,,,,,,,,,,,,,,Arsenal,1,00:02:35.608,Pass,
