50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.006906,,,,,,,,,,,,,,b6d48f37-2578-4256-80f2-0b87213b8ab4,20,,,"[20.1, 0.1]",3754168,0,,,,0.56828684,,,,,"[28.4, 5.4]",,Low Pass,,9.847842,,,Sadio Mané,3629.0,,,,,Throw-in,1,From Throw In,Matt Targett,3651.0,Left Wing Back,4,Southampton,25,['73bbf8c8-bae2-445a-8f4d-0d93c42c5ee0'],28,,,,,,,,,,,,,,,,Southampton,25,00:00:28.508,Pass,
,,,,,,,,,,,,,,,1.20118,,,,,,,,,,,,,,d29d84d8-d0af-4d2e-b62a-af435cc8a62a,22,,,"[28.4, 5.4]",3754168,0,,,,-3.113029,,Other,,,"[21.4, 5.2]",,Low Pass,,7.0028567,,,Matt Targett,3651.0,,,,,,1,From Throw In,Sadio Mané,3629.0,Left Wing,4,Southampton,25,['7fce9127-17aa-4171-879c-b4949dd21826'],29,,,,,,,,,,,,,,,,Southampton,25,00:00:29.515,Pass,
,,,,,,,,,,,,,,,2.635536,,,,,,,,,,,,,,0528e966-a3be-4205-bfad-bf2394faf9a0,24,,,"[21.4, 5.2]",3754168,0,,,,0.24811345,,Left Foot,,,"[58.9, 14.7]",,High Pass,,38.684624,,Incomplete,Shane Long,3842.0,,,,,,1,From Throw In,Matt Targett,3651.0,Left Wing Back,4,Southampton,25,"['217f9bd3-ad1d-4d7e-b003-9ba7d42e21f2', '74a397f1-46f6-4384-bdf6-b74d5b9f9ed8']",30,,,,,,,,,,,,,,,,Southampton,25,00:00:30.716,Pass,
,,,,,,,,,,,,,,,1.470595,,,,,,,,,,,,,,926865c4-a40b-4ba1-a9d4-50920fbc2f7b,29,,,"[35.4, 22.0]",3754168,0,,,,2.0948238,,Left Foot,,,"[26.5, 37.4]",,Ground Pass,,17.786793,,,José Miguel da Rocha Fonte,3960.0,,,,,Free Kick,1,From Free Kick,Ryan Bertrand,20045.0,Left Center Back,5,Southampton,25,['2a64531f-9d25-4d38-9439-28484e517c06'],43,,,,,,,,,,,,,,,,Southampton,25,00:00:43.083,Pass,
,,,,,,,,,,,,,,,1.375225,,,,,,,,,,,,,,2ab93b8d-2f97-4867-8778-ac7b711bc06d,32,,,"[28.6, 40.5]",3754168,0,,,,1.2748703,,Right Foot,,,"[36.1, 65.1]",,Ground Pass,,25.717892,,,Virgil van Dijk,3669.0,,,,,,1,From Free Kick,José Miguel da Rocha Fonte,3960.0,Center Back,5,Southampton,25,['7eed586f-2d84-426e-8d07-3c7a5d57f622'],45,,,,,,,,,,,,,,,,Southampton,25,00:00:45.824,Pass,
,,,,,,,,,,,,,,,0.84,,,,,,,,,,,,,,322fb07e-683b-49fd-8064-3394840e472b,35,,,"[43.7, 65.1]",3754168,0,,,,-0.89983845,,Right Foot,,,"[51.4, 55.4]",,Ground Pass,,12.384668,,,James Ward-Prowse,3328.0,,,,,,1,From Free Kick,Virgil van Dijk,3669.0,Right Center Back,5,Southampton,25,['7367a7a1-be2d-4898-a24f-e2d3124f9ad5'],49,,,,,,,,,,,,,,,,Southampton,25,00:00:49.895,Pass,
,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,7ad7ae6a-addf-46a9-b9be-0823e102f9fe,38,,,"[49.9, 56.2]",3754168,0,,,,1.9043111,,Right Foot,,,"[45.5, 68.9]",,Ground Pass,,13.44061,,,Virgil van Dijk,3669.0,,,,,,1,From Free Kick,James Ward-Prowse,3328.0,Right Center Midfield,5,Southampton,25,['5111c9a4-493a-4e96-af35-e2c63e07621c'],51,,,,,,,,,,,,,,,,Southampton,25,00:00:51.569,Pass,
,,,,,,,,,,,,,,,1.73408,,,,,,,,,,,,,,b043144f-773a-4800-9770-e3f4fe399ea3,41,,,"[47.7, 69.6]",3754168,0,,,,-0.6501986,,Right Foot,,,"[78.6, 46.1]",,Low Pass,,38.82087,,,Shane Long,3842.0,,,,,,1,From Free Kick,Virgil van Dijk,3669.0,Right Center Back,5,Southampton,25,['76703bf7-ed1b-449e-97f9-c35fb3459697'],54,,,,,,,,,,,,,,,,Southampton,25,00:00:54.235,Pass,
,,,,,,,,,,,,,,,0.132664,,,,,,,,,,,,,,d5a0c6f6-8d34-4956-8d5c-c3b18530f018,43,,,"[78.0, 45.4]",3754168,0,,,,-0.32175055,,Right Foot,,,"[79.8, 44.8]",,Ground Pass,,1.8973666,,Incomplete,Sadio Mané,3629.0,,,,,,1,From Free Kick,Shane Long,3842.0,Center Forward,5,Southampton,25,"['48537a71-d391-4500-9a91-6a5bdc28cff1', '7c529242-0e64-49cc-9163-abbc60503a11']",55,,,,,,,,,,,,,,,,Southampton,25,00:00:55.969,Pass,
,,,,,,,,,,,,,,,0.861896,,,,,,,,,,,,,,20c36e2b-99aa-497d-8cce-fd37adcf1c3f,46,,,"[70.7, 49.1]",3754168,0,,,,-3.016043,,Right Foot,,,"[60.4, 47.8]",,Ground Pass,,10.381715,,,James Ward-Prowse,3328.0,,,,,Recovery,1,From Free Kick,Shane Long,3842.0,Center Forward,5,Southampton,25,['eda35b8b-3eb0-426e-a70f-fa88052955cd'],57,,,,,,,,,,,,,,,,Southampton,25,00:00:57.467,Pass,
,,,,,,,,,,,,,,,0.873451,,,,,,,,,,,,,,8f286344-164b-4fcd-875a-d77ef6d86055,49,,,"[57.8, 45.4]",3754168,0,,,,-1.0734537,,Left Foot,,,"[63.5, 34.9]",,Ground Pass,,11.947385,,,Victor Wanyama,3098.0,,,,,,1,From Free Kick,James Ward-Prowse,3328.0,Right Center Midfield,5,Southampton,25,['569f16f1-40ce-4710-ab52-ae40a4b03adc'],59,,,,,,,,,,,,,,,,Southampton,25,00:00:59.579,Pass,
,,,,,,,,,,,,,,,2.206515,,,,,,,,,,,,,,b2edad71-3cc2-4387-b5bf-6d7a27133caa,52,,,"[65.7, 30.5]",3754168,1,,,,-1.4706756,,Right Foot,,,"[67.9, 8.6]",,Ground Pass,,22.010225,,,Ryan Bertrand,20045.0,,,,,,1,From Free Kick,Victor Wanyama,3098.0,Left Center Midfield,5,Southampton,25,['441e2ca6-9833-44bc-bff2-7c08b7dcfc11'],1,,,,,,,,,,,,,,,,Southampton,25,00:01:01.696,Pass,
,,,,,,,,,,,,,,,1.062882,,,,,,,,,,,,,,69fc57aa-fd3e-43c1-9122-111059a93740,55,,,"[74.5, 14.5]",3754168,1,,,,1.2703191,,Left Foot,,,"[78.9, 28.7]",,Ground Pass,,14.866069,,,Victor Wanyama,3098.0,,,,,,1,From Free Kick,Ryan Bertrand,20045.0,Left Center Back,5,Southampton,25,['baf238b4-8bd7-4660-a12d-90c7a649729a'],5,,,,,,,,,,,,,,,,Southampton,25,00:01:05.053,Pass,
,,,,,,,,,,,,,,,0.945795,,,,,,,,,,,,,,36e4388c-62ce-4172-8928-1c58664d9fab,58,,,"[79.8, 32.0]",3754168,1,,,,1.6951513,,Right Foot,,,"[77.9, 47.2]",,Ground Pass,,15.31829,,,James Ward-Prowse,3328.0,,,,,,1,From Free Kick,Victor Wanyama,3098.0,Left Center Midfield,5,Southampton,25,['8dc2ac82-6196-4999-9edd-f7b8c9e3a48e'],8,,,,,,,,,,,,,,,,Southampton,25,00:01:08.005,Pass,
,,,,,,,,,,,,,,,1.716242,,,,,,,,,,,,,,65f39f24-05af-4fc2-98c7-90552ab9e5f6,61,,,"[77.9, 51.3]",3754168,1,,,,1.1807858,,Right Foot,,,"[88.3, 76.6]",,Ground Pass,,27.354158,,,Cédric Ricardo Alves Soares,3329.0,,,,,,1,From Free Kick,James Ward-Prowse,3328.0,Right Center Midfield,5,Southampton,25,['2801a165-ec7d-47b0-9502-08fda7ddeda7'],10,,,,,,,,,,,,,,,,Southampton,25,00:01:10.235,Pass,
,,,,,,,,,,,,,,,0.884109,,,,,,,,,,,,,,65e79789-1d7e-4930-9c21-199e8e843b62,64,,,"[85.6, 75.0]",3754168,1,,,,-1.1483239,,Left Foot,,,"[90.5, 64.1]",,Ground Pass,,11.950732,,,Steven Davis,3828.0,,,,,,1,From Free Kick,Cédric Ricardo Alves Soares,3329.0,Right Wing Back,5,Southampton,25,['1fddf442-c1be-4f85-9b82-88a428723704'],13,,,,,,,,,,,,,,,,Southampton,25,00:01:13.505,Pass,
,,,,,,,,,,,,,,,1.1918,,,,,,,,,,,,,,8c88d43a-6f57-4b32-8c54-1024c310f666,68,,,"[88.0, 68.4]",3754168,1,,,,0.88312507,,Right Foot,,,"[94.9, 76.8]",,Ground Pass,,10.870603,,,Cédric Ricardo Alves Soares,3329.0,,,,,,1,From Free Kick,Steven Davis,3828.0,Right Wing,5,Southampton,25,['bc95fe8c-4400-4d6b-8448-807dfc0609f8'],15,,,,,,,,,,,,,,,,Southampton,25,00:01:15.295,Pass,
,,,,,,,,,,,,,,,0.989846,,,,,,,,,,,,,,d372a56d-c45f-4262-b168-d08e9698e57b,71,,,"[94.9, 76.8]",3754168,1,,,,-2.5588531,,Right Foot,,,"[86.1, 71.0]",,Ground Pass,,10.53945,,,Steven Davis,3828.0,,,,,,1,From Free Kick,Cédric Ricardo Alves Soares,3329.0,Right Wing Back,5,Southampton,25,['47be1337-0f75-42fb-a161-e28c7846b8f2'],17,,,,,,,,,,,,,,,,Southampton,25,00:01:17.680,Pass,
,,,,,,,,,,,,,,,1.728211,,,,,,,,,,,,,,2b6306a9-bffd-42c1-a085-835f3510cd05,74,,,"[86.1, 71.0]",3754168,1,,,,-1.8809644,,Right Foot,,,"[78.6, 47.6]",,Ground Pass,,24.572546,,,Victor Wanyama,3098.0,,,,,,1,From Free Kick,Steven Davis,3828.0,Right Wing,5,Southampton,25,['b9982244-45f1-40d9-8c43-a2c033ebe2d4'],19,,,,,,,,,,,,,,,,Southampton,25,00:01:19.507,Pass,
,,,,,,,,,,,,,,,1.977996,,,,,,,,,,,,,,f932281d-5b42-4f6a-932f-74cddd7c3421,77,,,"[78.6, 45.3]",3754168,1,,,,-1.5483786,,Right Foot,,,"[79.1, 23.0]",,Ground Pass,,22.305605,,,Ryan Bertrand,20045.0,,,,,,1,From Free Kick,Victor Wanyama,3098.0,Left Center Midfield,5,Southampton,25,['00ed5b65-f23d-4a0d-9a86-959dc2f8d175'],22,,,,,,,,,,,,,,,,Southampton,25,00:01:22.206,Pass,
,,,,,,,,,,,,,,,1.036132,,,,,,,,,,,,,,8f27022b-aa26-4cb2-9059-b0a768ff433c,80,,,"[88.3, 11.6]",3754168,1,,,,-0.84593016,,Left Foot,,,"[94.5, 4.6]",,Ground Pass,,9.350936,,,Matt Targett,3651.0,,,,,,1,From Free Kick,Ryan Bertrand,20045.0,Left Center Back,5,Southampton,25,['651f662d-0b59-43e9-bf5d-7b7737515066'],27,,,,,,,,,,,,,,,,Southampton,25,00:01:27.836,Pass,
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,d4986604-c04c-42f1-a2ec-be7f4f77ddc8,84,,,"[92.5, 4.6]",3754168,1,,,,2.9474177,,Left Foot,,,"[68.6, 9.3]",,Ground Pass,,24.35775,,,José Miguel da Rocha Fonte,3960.0,,,,,,1,From Free Kick,Matt Targett,3651.0,Left Wing Back,5,Southampton,25,"['5945fd46-19df-42cf-bbd2-3d1b030a386a', '684831e8-9713-4a98-ad29-489bbdcb7112']",29,,,,,,,,,,,,,,,,Southampton,25,00:01:29.656,Pass,True
,,,,,,,,,,,,,,,1.377075,,,,,,,,,,,,,,fb0206d3-b24b-44bc-9e4c-e70f422d792b,87,,,"[64.4, 12.7]",3754168,1,,,,1.9214406,,Right Foot,,,"[55.0, 38.4]",,Ground Pass,,27.365124,,,Virgil van Dijk,3669.0,,,,,,1,From Free Kick,José Miguel da Rocha Fonte,3960.0,Center Back,5,Southampton,25,['59db1e99-5997-4c0a-a318-4ab4309a1507'],32,,,,,,,,,,,,,,,,Southampton,25,00:01:32.379,Pass,
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,172eebd3-abb6-455b-bf6d-6b5b5baf1bd7,90,,,"[58.2, 43.6]",3754168,1,,,,0.9218008,,Right Foot,,,"[67.0, 55.2]",,Ground Pass,,14.56022,,,James Ward-Prowse,3328.0,,,,,,1,From Free Kick,Virgil van Dijk,3669.0,Right Center Back,5,Southampton,25,['ebf296f4-49dd-4ec8-9dd6-b8ec08a49feb'],35,,,,,,,,,,,,,,,,Southampton,25,00:01:35.085,Pass,
,,,,,,,,,,,,,,,1.330489,,,,,,,,,,,,,,fe662137-738a-4dc8-8fd6-130030041ac1,93,,,"[69.4, 58.6]",3754168,1,,,,1.1457561,,Right Foot,,,"[78.0, 77.6]",,Ground Pass,,20.855694,,,Cédric Ricardo Alves Soares,3329.0,,,,,,1,From Free Kick,James Ward-Prowse,3328.0,Right Center Midfield,5,Southampton,25,['d9bae01f-0b85-4ffa-bfcf-fe7aaae2a288'],37,,,,,,,,,,,,,,,,Southampton,25,00:01:37.869,Pass,
,,,,,,,,,,,,,,,1.763284,,,,,,,,,,,,,,407ddd14-9b9c-45ff-9607-db90b9f041e8,97,,,"[73.3, 75.0]",3754168,1,,,,-1.7717506,,Left Foot,,,"[67.8, 48.0]",,Ground Pass,,27.554491,,,Victor Wanyama,3098.0,,,,,,1,From Free Kick,Cédric Ricardo Alves Soares,3329.0,Right Wing Back,5,Southampton,25,"['36064582-ea89-4eab-a9b8-63e81c47af50', '421dd752-52ae-4fb5-aaf3-f29cf08ab3fb']",40,,,,,,,,,,,,,,,,Southampton,25,00:01:40.516,Pass,True
,,,,,,,,,,,,,,,1.939988,,,,,,,,,,,,,,a6da0125-f1eb-40c2-91bb-8674ec6f1120,100,,,"[68.6, 54.9]",3754168,1,,,,0.28974643,,Right Foot,,,"[100.8, 64.5]",,High Pass,,33.600594,,Incomplete,Cédric Ricardo Alves Soares,3329.0,,,,,,1,From Free Kick,Victor Wanyama,3098.0,Left Center Midfield,5,Southampton,25,"['7f1be69f-1ecc-45b0-9e14-60d3fc389998', 'b1a6c063-762b-4763-8ec6-360148c14a54']",43,,,,,,,,,,,,,,,,Southampton,25,00:01:43.652,Pass,
,,,,,,,,,,,,,,,0.884413,,,,,,,,,,,,,,f7283e16-3f0d-4a37-a93d-eda3ac347d22,105,,,"[21.7, 17.4]",3754168,1,,,,0.7413091,,Right Foot,,,"[28.8, 23.9]",,Ground Pass,,9.626006,,,Claudio Ariel Yacob,3967.0,,,,,,1,Regular Play,Jonathan Grant Evans,11012.0,Left Back,6,West Bromwich Albion,27,"['6de184ce-83fb-4a18-81c2-63f3250a8cd4', '94f0d812-2968-40d3-9b13-65ac3e933749']",46,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:46.636,Pass,True
,,,,,,,,,,,,,,,2.504918,,,,,,,,,,,,,,6dd7e324-dcd3-4903-b9d6-bca5f1a2b4fd,107,,,"[28.8, 23.9]",3754168,1,,,,-1.2277724,,Right Foot,,,"[35.3, 5.7]",,High Pass,,19.32589,,,James McClean,3514.0,,,,,,1,Regular Play,Claudio Ariel Yacob,3967.0,Center Defensive Midfield,6,West Bromwich Albion,27,['85f152b7-9bb6-4187-b803-29a6ddcc63a1'],47,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:47.520,Pass,
,,,,,,,,,,,,,,,0.849799,,,,,,,,,,,,,,ac126ced-3f4f-4511-93a3-28116e52509e,115,,,"[83.5, 73.0]",3754168,1,,,,1.8462224,,Right Foot,,,"[82.2, 77.6]",,Ground Pass,,4.7801676,,,Cédric Ricardo Alves Soares,3329.0,,,,,,1,Regular Play,Steven Davis,3828.0,Right Wing,7,Southampton,25,"['2016a247-80c4-47b2-8ec8-adf47db8ad2a', 'b754c571-92af-4a63-a335-cd5102ee1950']",53,,,,,,,,,,,,,,,,Southampton,25,00:01:53.264,Pass,True
,,,,,,,,,,,,,,,0.860627,,,,,,,,,,,,,,d6c017a7-4298-4b4d-b704-10eb64ff09cd,118,,,"[82.2, 77.6]",3754168,1,,,,-2.177784,,Right Foot,,,"[77.2, 70.4]",,Ground Pass,,8.765842,,,Steven Davis,3828.0,,,,,,1,Regular Play,Cédric Ricardo Alves Soares,3329.0,Right Wing Back,7,Southampton,25,['82b999e0-17a3-4e4c-8fe8-d6678df192ea'],54,,,,,,,,,,,,,,,,Southampton,25,00:01:54.770,Pass,
,,,,,,,,,,,,,,,0.755359,,,,,,,,,,,,,,5819e766-712d-447c-ae83-98f4b02e9242,121,,,"[78.6, 69.3]",3754168,1,,,,-0.40836802,,Right Foot,,,"[89.0, 64.8]",,Ground Pass,,11.331814,,,Shane Long,3842.0,,,,,,1,Regular Play,Steven Davis,3828.0,Right Wing,7,Southampton,25,['209f5c15-4feb-47de-9409-40b96d92f0b4'],56,,,,,,,,,,,,,,,,Southampton,25,00:01:56.167,Pass,
,,,,,,,,,,,,,,,1.552012,,,,,,,,,,,,,,d857f86d-36e1-4316-8542-880655dd158a,123,,,"[89.0, 64.8]",3754168,1,,,,-2.0611043,,Right Foot,,,"[81.1, 50.0]",,Ground Pass,,16.776472,,,James Ward-Prowse,3328.0,,,,,,1,Regular Play,Shane Long,3842.0,Center Forward,7,Southampton,25,['371983ca-7672-48a8-98fb-e24e60756c5e'],56,,,,,,,,,,,,,,,,Southampton,25,00:01:56.922,Pass,
,,,,,,,,,,,,,,,1.060164,,,,,,,,,,,,,,09787e19-ee6f-4d8f-87a2-b3703fa45d5a,125,,,"[81.1, 50.0]",3754168,1,,,,1.9769851,,Right Foot,,,"[77.1, 59.3]",,Ground Pass,,10.123734,,,Steven Davis,3828.0,,,,,,1,Regular Play,James Ward-Prowse,3328.0,Right Center Midfield,7,Southampton,25,['2f020483-95b2-41ac-815c-e71623348a7d'],58,,,,,,,,,,,,,,,,Southampton,25,00:01:58.474,Pass,
