ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,af5a7742-885d-495e-ba51-cce9507565e1,1,,,,3754189,0,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Watford,23,,0,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 3522, 'name': 'Heurelho da Silva Gomes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3991, 'name': 'Allan Romeo Nyom'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 3309, 'name': 'Sebastian Prödl'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 3263, 'name': 'Craig Cathcart'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 3725, 'name': 'José Holebas'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 25}, {'player': {'id': 3721, 'name': 'Etienne Capoue'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 29}, {'player': {'id': 5540, 'name': 'Valon Behrami'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 40118, 'name': 'Ikechi Anya'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 21}, {'player': {'id': 5458, 'name': 'Odion Jude Ighalo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 24}, {'player': {'id': 6870, 'name': 'José Manuel Jurado Marín'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 3454, 'name': 'Troy Deeney'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Watford,23,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6c887a4f-8b2b-4d4f-a6ae-10509cfc132c,2,,,,3754189,0,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Watford,23,,0,,,,,,,,,,,,,,,,,"{'formation': 3412, 'lineup': [{'player': {'id': 20201, 'name': 'Maarten Stekelenburg'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 22}, {'player': {'id': 9958, 'name': 'Steven Caulker'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 26}, {'player': {'id': 3960, 'name': 'José Miguel da Rocha Fonte'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 6}, {'player': {'id': 3300, 'name': 'Maya Yoshida'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 3329, 'name': 'Cédric Ricardo Alves Soares'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 2}, {'player': {'id': 3651, 'name': 'Matt Targett'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 33}, {'player': {'id': 3098, 'name': 'Victor Wanyama'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 3272, 'name': 'Oriol Romeu Vidal'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 3828, 'name': 'Steven Davis'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 8}, {'player': {'id': 11062, 'name': 'Graziano Pellè'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 19}, {'player': {'id': 3629, 'name': 'Sadio Mané'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 10}]}",Southampton,25,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0e9583e0-7aae-4c0d-8068-7950e2a3dfcb,3,,,,3754189,0,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Watford,23,['635b4d9b-92d2-4190-be55-d4bc42b6bee2'],0,,,,,,,,,,,,,,,,,,Watford,23,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,635b4d9b-92d2-4190-be55-d4bc42b6bee2,4,,,,3754189,0,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Watford,23,['0e9583e0-7aae-4c0d-8068-7950e2a3dfcb'],0,,,,,,,,,,,,,,,,,,Southampton,25,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c5145935-66a0-4246-b9a9-d173ce413d08,1680,,,,3754189,45,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,90,Watford,23,['7910eda3-0ee1-4f6d-b76d-e502ee3b73af'],0,,,,,,,,,,,,,,,,,,Southampton,25,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7910eda3-0ee1-4f6d-b76d-e502ee3b73af,1681,,,,3754189,45,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,90,Watford,23,['c5145935-66a0-4246-b9a9-d173ce413d08'],0,,,,,,,,,,,,,,,,,,Watford,23,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.409713,,,,,,,,,,,,,69563a3f-f638-4700-b141-c7747a9cb9c9,5,,,"[60.0, 40.0]",3754189,0,,,,,1.2679114,,Right Foot,,"[60.5, 41.6]",Ground Pass,,1.6763054,,,Graziano Pellè,11062.0,,,,Kick Off,1,From Kick Off,Sadio Mané,3629.0,Left Center Forward,2,Southampton,25,['d1887603-b65e-4bd8-ab7f-ba31a485e64b'],0,,,,,,,,,,,,,,,,,,Southampton,25,00:00:00.933,Pass,
,,,,,,,,,,,,,,,,1.188167,,,,,,,,,,,,,8364501a-907b-4818-a2fd-4a41b71a45d6,7,,,"[58.8, 38.9]",3754189,0,,,,,-2.8442276,,Right Foot,,"[46.4, 35.1]",Ground Pass,,12.969194,,,Oriol Romeu Vidal,3272.0,,,,,1,From Kick Off,Graziano Pellè,11062.0,Right Center Forward,2,Southampton,25,['568fb754-cffe-4ed9-a7ec-fa8cd447251e'],1,,,,,,,,,,,,,,,,,,Southampton,25,00:00:01.343,Pass,
,,,,,,,,,,,,,,,,0.710289,,,,,,,,,,,,,7cf90d82-daef-4417-ad22-49523596cc91,10,,,"[45.6, 35.2]",3754189,0,,,,,0.4380122,,Right Foot,,"[53.5, 38.9]",Ground Pass,,8.723532,,,Victor Wanyama,3098.0,,,,,1,From Kick Off,Oriol Romeu Vidal,3272.0,Left Defensive Midfield,2,Southampton,25,['49723905-4dac-4ed5-93ef-0c32fa2ebd34'],3,,,,,,,,,,,,,,,,,,Southampton,25,00:00:03.804,Pass,
,,,,,,,,,,,,,,,,0.932662,,,,,,,,,,,,,b0602fd4-e62e-4c89-937a-66f349cd9748,13,,,"[53.5, 38.9]",3754189,0,,,,,-2.3912678,,Right Foot,,"[47.6, 33.4]",Ground Pass,,8.065978,,,Oriol Romeu Vidal,3272.0,,,,,1,From Kick Off,Victor Wanyama,3098.0,Right Defensive Midfield,2,Southampton,25,['e4a1c693-7e0a-4d09-973e-bd5b944f34b1'],4,,,,,,,,,,,,,,,,,,Southampton,25,00:00:04.554,Pass,
