bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,3e4d5e0c-db1e-4c2e-8ca2-9bad607f8c33,1,,,3754119,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Sunderland,41,,0,,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 6871, 'name': 'Costel Fane Pantilimon'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3658, 'name': 'DeAndre Yedlin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 24}, {'player': {'id': 16890, 'name': ""John O''Shea""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 16}, {'player': {'id': 4746, 'name': 'Younes Kaboul'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 10503, 'name': 'Billy Jones'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 2}, {'player': {'id': 10783, 'name': 'Lee Cattermole'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 4429, 'name': ""Yann Gérard M''Vila""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 42902, 'name': 'Adam Johnson'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 4417, 'name': 'Ola Toivonen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 20}, {'player': {'id': 16457, 'name': 'Jeremain Lens'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 17}, {'player': {'id': 9554, 'name': 'Steven Fletcher'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 26}]}",Sunderland,41,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,5e8fe672-e52e-48fe-8153-28cf12a3e43e,2,,,3754119,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Sunderland,41,,0,,,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 3096, 'name': 'Rob Elliot'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 21}, {'player': {'id': 3650, 'name': 'Daryl Janmaat'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 22}, {'player': {'id': 3044, 'name': 'Chancel Mbemba Mangulu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 18}, {'player': {'id': 26207, 'name': 'Fabricio Coloccini'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 3065, 'name': 'Paul Dummett'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 9649, 'name': 'Jack Colback'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 42900, 'name': 'Cheik Ismaël Tioté'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 24}, {'player': {'id': 3091, 'name': 'Moussa Sissoko'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 7}, {'player': {'id': 3567, 'name': 'Georginio Wijnaldum'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 5}, {'player': {'id': 3076, 'name': 'Ayoze Pérez Gutiérrez'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 17}, {'player': {'id': 4269, 'name': 'Aleksandar Mitrović'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 45}]}",Newcastle United,37,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,a1af0e00-45b4-4564-8282-d7ace060048f,3,,,3754119,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Sunderland,41,['fbaab169-b24d-40de-9eca-7edee3be0d2f'],0,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,fbaab169-b24d-40de-9eca-7edee3be0d2f,4,,,3754119,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Sunderland,41,['a1af0e00-45b4-4564-8282-d7ace060048f'],0,,,,,,,,,,,,,,,,,,,Sunderland,41,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,49ce15ea-c19b-43f3-9549-38d0eefe19f2,1399,,,3754119,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,,,,76,Newcastle United,37,['b0c001cd-92c3-4e38-beeb-d019d9ae5e5a'],0,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,b0c001cd-92c3-4e38-beeb-d019d9ae5e5a,1400,,,3754119,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,,,,76,Newcastle United,37,['49ce15ea-c19b-43f3-9549-38d0eefe19f2'],0,,,,,,,,,,,,,,,,,,,Sunderland,41,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.572252,,,,,,,,,,,,,,,,ea6cbb5b-d1a5-4e91-bfa8-f6bbbea0c00e,5,,"[60.0, 40.0]",3754119,0,,,,,-1.7506498,,Right Foot,,,"[59.4, 36.7]",,Ground Pass,,3.354102,,,,Adam Johnson,42902.0,,,,,,Kick Off,1,From Kick Off,Lee Cattermole,10783.0,Right Defensive Midfield,2,Sunderland,41,['289d1128-a0cc-46bb-a208-18f67f606d9c'],0,,,,,,,,,,,,,,,,,,,Sunderland,41,00:00:00.194,Pass,
,,,,,,,,,,,,,,,2.167344,,,,,,,,,,,,,,,,1f8356cb-a8f8-498d-8a1a-f25db0dcf155,8,,"[59.0, 36.5]",3754119,0,,,,,2.738477,,Left Foot,,,"[31.8, 48.1]",,Ground Pass,,29.570255,,,,John O''Shea,16890.0,,,,,,,1,From Kick Off,Adam Johnson,42902.0,Right Wing,2,Sunderland,41,['29448890-9273-4b17-9b63-4a53706f6f77'],0,,,,,,,,,,,,,,,,,,,Sunderland,41,00:00:00.936,Pass,
,,,,,,,,,,,,,,,2.321952,,,,,,,,,,,,,,,,85080116-cad2-4b9e-83e0-aaa50b29c02f,12,,"[30.4, 49.7]",3754119,0,,,,,0.23749517,,Right Foot,,,"[80.8, 61.9]",,High Pass,,51.855568,,Incomplete,,DeAndre Yedlin,3658.0,,,,,,,1,From Kick Off,John O''Shea,16890.0,Right Center Back,2,Sunderland,41,"['186ef69a-3859-4083-82c7-88bdee22d928', '3f9558b4-6023-4560-8698-c0071a800c46', 'be6ecd5c-67ff-40a2-84dd-b3ab4c5bb96f']",4,,,,,,,,,,,,,,,,,,,Sunderland,41,00:00:04.120,Pass,True
,,,,,,,,,,,,,,,1.508786,,,,,,,,,,,,,,,,3f9558b4-6023-4560-8698-c0071a800c46,14,,"[39.3, 18.2]",3754119,0,,,,,0.5459853,,Right Foot,,,"[55.1, 27.8]",,High Pass,,18.487833,,Incomplete,,,,,,,,,Recovery,1,From Kick Off,Cheik Ismaël Tioté,42900.0,Left Defensive Midfield,2,Sunderland,41,"['85080116-cad2-4b9e-83e0-aaa50b29c02f', 'e64451dd-be29-4aa7-8bbd-a6d044fe8fe8']",6,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:06.442,Pass,
,,,,,,,,,,,,,,,1.395394,,,,,,,,,,,,,,,,e64451dd-be29-4aa7-8bbd-a6d044fe8fe8,15,,"[65.0, 52.3]",3754119,0,,,,,0.8288491,,Right Foot,,,"[78.2, 66.7]",,Ground Pass,,19.534584,,,,Adam Johnson,42902.0,,,,,,Recovery,1,From Kick Off,Yann Gérard M''Vila,4429.0,Left Defensive Midfield,2,Sunderland,41,"['3f9558b4-6023-4560-8698-c0071a800c46', '9bb8582f-0019-4319-9b2b-220af003fdf3']",7,,,,,,,,,,,,,,,,,,,Sunderland,41,00:00:07.951,Pass,
,,,,,,,,,,,,,,,0.725824,,,,,,,,,,,,,,,,12d50082-0858-479c-bd0e-028ef2abf614,18,,"[107.4, 65.9]",3754119,0,,,,,-1.4632583,,Right Foot,True,,"[109.3, 48.3]",,Low Pass,,17.70226,,Incomplete,,,,,,,,,,1,From Kick Off,Adam Johnson,42902.0,Right Wing,2,Sunderland,41,['d4a74125-b0d7-4479-bded-799beae20d8d'],13,,,,,,,,,,,,,,,,,,,Sunderland,41,00:00:13.523,Pass,
,,,,,,,,,,,,,,,1.071309,,,,,,,,,,,,,,,,79f29add-e609-4029-8a68-127aa16cc58b,23,,"[44.0, 28.7]",3754119,0,,,,,-0.5771922,,Right Foot,,,"[61.2, 17.5]",,Ground Pass,,20.525106,,,,Aleksandar Mitrović,4269.0,,,,,,,1,From Counter,Georginio Wijnaldum,3567.0,Left Midfield,3,Newcastle United,37,['be19d756-36e2-429d-a1e4-80697907ac46'],21,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:21.397,Pass,
,,,,,,,,,,,,,,,1.245985,,,,,,,,,,,,,,,,b03d04b5-f8bf-4f13-a0c8-5ddc41a78c46,29,,"[59.2, 17.6]",3754119,0,,,,,2.8216183,,Right Foot,,,"[42.3, 23.2]",,Ground Pass,,17.803652,,,,Fabricio Coloccini,26207.0,,,,,,Free Kick,1,From Free Kick,Cheik Ismaël Tioté,42900.0,Left Defensive Midfield,4,Newcastle United,37,['c6ade7a3-597f-4850-963a-221390d89633'],42,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:42.183,Pass,
,,,,,,,,,,,,,,,1.099134,,,,,,,,,,,,,,,,be2bacb5-7c39-4527-8d7a-f2d8e24ab5a6,32,,"[39.5, 26.9]",3754119,0,,,,,1.6548086,,Right Foot,,,"[37.1, 55.4]",,Ground Pass,,28.600874,,,,Chancel Mbemba Mangulu,3044.0,,,,,,,1,From Free Kick,Fabricio Coloccini,26207.0,Left Center Back,4,Newcastle United,37,['ce47486a-2292-4d21-9358-d3ff3555bfd1'],44,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:44.766,Pass,
,,,,,,,,,,,,,,,1.665251,,,,,,,,,,,,,,,,cbd03509-a49b-4d90-b710-2f4ded742312,35,,"[37.1, 57.0]",3754119,0,,,,,1.0289503,,Right Foot,,,"[49.5, 77.6]",,Ground Pass,,24.044127,,,,Daryl Janmaat,3650.0,,,,,,,1,From Free Kick,Chancel Mbemba Mangulu,3044.0,Right Center Back,4,Newcastle United,37,['9677e5c6-7f8b-4ea5-b223-5eaeb71d5a9f'],46,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:46.896,Pass,
,,,,,,,,,,,,,,,1.371893,,,,,,,,,,,,,,,,d5fabb14-8b8d-498f-80da-2f1fa8b8294f,38,,"[51.5, 76.1]",3754119,0,,,,,-2.1565766,,Right Foot,,,"[44.6, 65.7]",,Ground Pass,,12.480785,,,,Jack Colback,9649.0,,,,,,,1,From Free Kick,Daryl Janmaat,3650.0,Right Back,4,Newcastle United,37,['d2457c69-38a0-4c20-b921-b9c41965faff'],48,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:48.770,Pass,
,,,,,,,,,,,,,,,1.660687,,,,,,,,,,,,,,,,92d1ee79-7361-4ad2-aeb7-e1f88d27c556,41,,"[43.6, 65.7]",3754119,0,,,,,-2.0282712,,Left Foot,,,"[34.0, 46.2]",,Ground Pass,,21.734995,,,,Fabricio Coloccini,26207.0,,,,,,,1,From Free Kick,Jack Colback,9649.0,Right Defensive Midfield,4,Newcastle United,37,['6f3c3f4a-f8c4-4b9d-a5d7-e6a6d88612ec'],51,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:51.536,Pass,
,,,,,,,,,,,,,,,1.883602,,,,,,,,,,,,,,,,079ad97b-6782-4903-b0c7-4bf21b76a2ff,44,,"[38.2, 48.4]",3754119,0,,,,,1.0749816,,Right Foot,,,"[46.8, 64.3]",,Ground Pass,,18.07678,,,,Jack Colback,9649.0,,,,,,,1,From Free Kick,Fabricio Coloccini,26207.0,Left Center Back,4,Newcastle United,37,['5bd5425a-62a9-4d36-8707-386a63fb695c'],56,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:56.477,Pass,
