bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.260678,,,,,,,,,,,,,7c58d3a4-8e09-4c65-8ac5-ecb03e6d289a,16,,"[96.3, 80.0]",3754300,0,,,,,-1.419781,,,,,,"[98.4, 66.2]",,Low Pass,,13.958868,,,,,José Manuel Jurado Marín,6870.0,,,,,,Throw-in,1,From Throw In,Allan Romeo Nyom,3991.0,Right Back,3,Watford,23,['d5032d2a-239d-4dc2-97f6-6f967a14e4a3'],18,,,,,,,,,,,,,,,,,Watford,23,00:00:18.748,Pass,
,,,,,,,,,,,,,,,,1.743241,,,,,,,,,,,,,585ff812-ce7a-4a7f-9720-34cdaec77854,20,,"[76.3, 57.8]",3754300,0,,,,,-2.519157,,Right Foot,,,,"[54.7, 42.3]",,Ground Pass,,26.5859,,,,,Craig Cathcart,3263.0,,,,,,,1,From Throw In,José Manuel Jurado Marín,6870.0,Center Attacking Midfield,3,Watford,23,['3c96f6cc-97e2-4a75-bd44-ea27f9e0dd88'],23,,,,,,,,,,,,,,,,,Watford,23,00:00:23.950,Pass,
,,,,,,,,,,,,,,,,2.446124,,,,,,,,,,,,,e8b808b8-e337-4db8-8984-b46b59550c61,23,,"[62.0, 40.3]",3754300,0,,,,,0.82252395,,Left Foot,,,,"[95.7, 76.6]",,High Pass,,49.531605,,,,,Ikechi Anya,40118.0,,,,,,,1,From Throw In,Craig Cathcart,3263.0,Left Center Back,3,Watford,23,['60174083-7591-4c9d-8522-7334554ba0e5'],27,,,,,,,,,,,,,,,,,Watford,23,00:00:27.237,Pass,
,,,,,,,,,,,,,,,,1.774153,,,,,,,,,,,,,1f6c5c9a-ab8c-425d-a9da-64ba58bf5517,25,,"[95.7, 76.6]",3754300,0,,,,,3.1415927,,Head,,,,"[82.8, 76.6]",,Low Pass,,12.9,,,,,Allan Romeo Nyom,3991.0,,,,,,,1,From Throw In,Ikechi Anya,40118.0,Right Midfield,3,Watford,23,['8c32779d-7d8d-4384-9693-71f3dcc3cf3f'],29,,,,,,,,,,,,,,,,,Watford,23,00:00:29.724,Pass,
,,,,,,,,,,,,,,,,4.077892,,,,,,,,,,,,,9eda0ead-0f26-4c9c-b699-e858562a094f,28,,"[82.8, 76.6]",3754300,0,,,,,-0.31029442,,Right Foot,,,,"[119.6, 64.8]",,High Pass,,38.64557,,,Out,,Ikechi Anya,40118.0,,,,,,,1,From Throw In,Allan Romeo Nyom,3991.0,Right Back,3,Watford,23,['ac7a9908-a74f-4c91-8390-09d05fa3966d'],31,,,,,,,,,,,,,,,,,Watford,23,00:00:31.538,Pass,
,,,,,,,,,,,,,,,,3.667139,,,,,,,,,,,,,83fe3675-61bd-4847-a502-be64824f0739,30,,"[7.0, 44.1]",3754300,1,,,,,0.37081409,,Right Foot,,,,"[69.5, 68.4]",,High Pass,,67.05774,,,,,Romelu Lukaku Menama,3289.0,,,,,,Goal Kick,1,From Goal Kick,Tim Howard,13042.0,Goalkeeper,4,Everton,29,['c11dfff3-63b5-4ce1-88ca-5277594fde81'],1,,,,,,,,,,,,,,,,,Everton,29,00:01:01.912,Pass,
,,,,,,,,,,,,,,,,1.080975,,,,,,,,,,,,,a276501f-cf0d-4e3d-969f-dade7521d557,32,,"[69.5, 69.0]",3754300,1,,,,,0.39630094,,Head,,,,"[83.6, 74.9]",,Low Pass,,15.284633,,,,,Kevin Mirallas,4317.0,,,,,,,1,From Goal Kick,Romelu Lukaku Menama,3289.0,Center Forward,4,Everton,29,['1d5c7a3f-344c-46f2-b6e4-07f3a5eb1a19'],5,,,,,,,,,,,,,,,,,Everton,29,00:01:05.579,Pass,
,,,,,,,,,,,,,,,,0.31588,,,,,,,,,,,,,e6bce590-e1d4-4aa0-abfa-21b84e1652c9,37,,"[110.3, 79.0]",3754300,1,,,,,-0.90675014,,Right Foot,,,,"[112.1, 76.7]",,Ground Pass,,2.9206164,,,Incomplete,,Séamus Coleman,4589.0,,,,,,,1,From Goal Kick,Kevin Mirallas,4317.0,Right Wing,4,Everton,29,"['2161d9d4-e064-4e20-be59-93820f999280', 'e3cff2c9-41fa-4868-8445-e9f4d30c4215', 'f3773619-4818-48fe-a085-0a2a8e4e58b4']",11,,,,,,,,,,,,,,,,,Everton,29,00:01:11.090,Pass,True
,,,,,,,,,,,,,,,,0.832084,,,,,,,,,,,,,5341a88b-4160-4efb-b0e1-14007e915262,40,,"[107.8, 80.0]",3754300,1,,,,,-2.6555607,,,,,,"[102.5, 77.2]",,Low Pass,,5.994164,,,,,Kevin Mirallas,4317.0,,,,,,Throw-in,1,From Throw In,Séamus Coleman,4589.0,Right Back,5,Everton,29,['a48394c2-e9db-41a3-93f6-754f2ee8f14a'],22,,,,,,,,,,,,,,,,,Everton,29,00:01:22.015,Pass,
,,,,,,,,,,,,,,,,0.732063,,,,,,,,,,,,,fac9cb75-5d49-497b-9ac2-c0bb904ac571,42,,"[102.5, 77.2]",3754300,1,,,,,0.29849893,,Right Foot,,,,"[106.4, 78.4]",,Low Pass,,4.080441,,,,,Séamus Coleman,4589.0,,,,,,,1,From Throw In,Kevin Mirallas,4317.0,Right Wing,5,Everton,29,['dd40009b-f404-4b64-88a1-01fd5423401c'],22,,,,,,,,,,,,,,,,,Everton,29,00:01:22.847,Pass,
,,,,,,,,,,,,,,,,0.48157,,,,,,,,,,,,,81302cdc-32e5-4b7c-a91d-b60b71ee568c,45,,"[106.6, 78.4]",3754300,1,,,,,-0.61320734,,Right Foot,,,,"[109.3, 76.5]",,Low Pass,,3.3015149,,,Incomplete,,Kevin Mirallas,4317.0,,,,,,,1,From Throw In,Séamus Coleman,4589.0,Right Back,5,Everton,29,"['2e641bc4-2a15-416c-bee9-af2a8faa251d', '92f6ca45-e0e5-45e1-892e-f4490b450ef2']",24,,,,,,,,,,,,,,,,,Everton,29,00:01:24.500,Pass,
,,,,,,,,,,,,,,,,1.118812,,,,,,,,,,,,,c457e42c-516f-4282-98c2-86ac779c79d6,49,,"[85.2, 80.0]",3754300,1,,,,,-0.96671796,,,,,,"[90.1, 72.9]",,Low Pass,,8.626702,,,,,Ross Barkley,4275.0,,,,,,Throw-in,1,From Throw In,Séamus Coleman,4589.0,Right Back,6,Everton,29,['4aaa0d82-eeea-4172-8d28-8d6cc52ae1d4'],30,,,,,,,,,,,,,,,,,Everton,29,00:01:30.880,Pass,
,,,,,,,,,,,,,,,,0.848842,,,,,,,,,,,,,8c036184-0919-47c3-8ed3-b4add1d51788,53,,"[90.9, 74.3]",3754300,1,,,,,2.9612808,,Left Foot,,,,"[71.7, 77.8]",,Ground Pass,,19.516403,,,,,James McCarthy,3607.0,,,,,,,1,From Throw In,Ross Barkley,4275.0,Center Attacking Midfield,6,Everton,29,"['5db0d951-c73d-4865-b0d4-3cb21168750b', 'f62719e1-eb37-46cf-973e-f6e85b7e532b']",32,,,,,,,,,,,,,,,,,Everton,29,00:01:32.939,Pass,True
,,,,,,,,,,,,,,,,2.922305,,,,,,,,,,,,,3670af0e-4d28-4750-af08-4ca9a1b95858,57,,"[69.5, 78.2]",3754300,1,,,,,-1.9071089,,Left Foot,,,,"[56.6, 41.3]",,High Pass,,39.089897,,,,,Phil Jagielka,20046.0,,,,,,,1,From Throw In,James McCarthy,3607.0,Right Defensive Midfield,6,Everton,29,"['8a63165d-d5a9-457d-a95d-9b12426d5d37', 'af383010-463d-4b1e-b399-8c9428aad284']",35,,,,,,,,,,,,,,,,,Everton,29,00:01:35.261,Pass,True
,,,,,,,,,,,,,,,,2.180136,,,,,,,,,,,,,faad2294-a5fd-4a1a-82ff-0d689c7f3ba8,60,,"[52.1, 32.9]",3754300,1,,,,,1.7226788,,Right Foot,,,,"[49.1, 52.5]",,Low Pass,,19.828262,,,,,John Stones,3244.0,,,,,,,1,From Throw In,Phil Jagielka,20046.0,Left Center Back,6,Everton,29,['4140357e-b24b-4ceb-bcf5-7815b6a51c11'],42,,,,,,,,,,,,,,,,,Everton,29,00:01:42.098,Pass,
,,,,,,,,,,,,,,,,1.634107,,,,,,,,,,,,,1c4ab31c-90a2-4b43-b1ec-6f1daec3d2cb,63,,"[50.3, 51.2]",3754300,1,,,,,1.1267191,,Left Foot,,,,"[61.1, 73.9]",,Ground Pass,,25.138218,,,,,James McCarthy,3607.0,,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,6,Everton,29,['52a8da1c-1753-479a-96a0-373bc6434710'],44,,,,,,,,,,,,,,,,,Everton,29,00:01:44.732,Pass,
,,,,,,,,,,,,,,,,1.748638,,,,,,,,,,,,,cb11a3fe-4ae1-467b-9dc6-08e5d025c307,66,,"[71.3, 77.2]",3754300,1,,,,,0.009523521,,Right Foot,,,,"[92.3, 77.4]",,Ground Pass,,21.000952,,,,,Séamus Coleman,4589.0,,,,,,,1,From Throw In,James McCarthy,3607.0,Right Defensive Midfield,6,Everton,29,['90428e2c-d66c-4904-bd01-9f9915855dde'],47,,,,,,,,,,,,,,,,,Everton,29,00:01:47.964,Pass,
,,,,,,,,,,,,,,,,1.007704,,,,,,,,,,,,,21ea5a38-3f23-4022-9d0e-022f32b978d9,69,,"[91.7, 74.9]",3754300,1,,,,,-1.849096,,Right Foot,,,,"[88.1, 62.3]",,Ground Pass,,13.1041975,,,,,Ross Barkley,4275.0,,,,,,,1,From Throw In,Séamus Coleman,4589.0,Right Back,6,Everton,29,['71659a7b-dd49-4461-97cc-68746758b643'],49,,,,,,,,,,,,,,,,,Everton,29,00:01:49.904,Pass,
,,,,,,,,,,,,,,,,0.968033,,,,,,,,,,,,,cbe16dd7-6eee-4193-915b-fa51d7f04403,73,,"[88.1, 61.5]",3754300,1,,,,,-0.08847807,,Right Foot,,,,"[100.5, 60.4]",,Ground Pass,,12.448695,,,,,Séamus Coleman,4589.0,,,,,,,1,From Throw In,Ross Barkley,4275.0,Center Attacking Midfield,6,Everton,29,"['9c5edcd7-c402-491e-af9f-a99f4b57fd8b', 'ea00da5a-daf0-4ee3-a749-f3834650cb92']",51,,,,,,,,,,,,,,,,,Everton,29,00:01:51.545,Pass,True
,,,,,,,,,,,,,,,,0.745281,,,,,,,,,,,,,7c0bab47-1b83-4e8f-9b72-374cdd8fe188,77,,"[102.5, 57.8]",3754300,1,,,,,-2.567288,,Right Foot,,,,"[97.4, 54.5]",,Ground Pass,,6.074537,,,,,Ross Barkley,4275.0,,,,,,,1,From Throw In,Séamus Coleman,4589.0,Right Back,6,Everton,29,"['4d0b7073-a59d-47ad-91e3-e38a4f12c51c', '9332e91d-6371-4f07-89ac-8bba65203227']",53,,,,,,,,,,,,,,,,,Everton,29,00:01:53.002,Pass,True
,,,,,,,,,,,,,,,,0.648294,,,,,,,,,,,,,ee3075e9-5dcd-46bc-9cc9-4adf208e09d1,81,,"[96.8, 54.1]",3754300,1,,,,,1.8063413,,Right Foot,,,,"[96.2, 56.6]",,Low Pass,,2.570992,,,Incomplete,,Kevin Mirallas,4317.0,,,,,,,1,From Throw In,Ross Barkley,4275.0,Center Attacking Midfield,6,Everton,29,"['2b2e0752-c397-44a1-a24e-ed89028ba34d', '39aa5180-c0c3-40f3-a8b0-42eddc9e506b', '49cc4fc8-a851-438d-aa4b-5526916dd3b7']",53,,,,,,,,,,,,,,,,,Everton,29,00:01:53.913,Pass,True
,,,,,,,,,,,,,,,,1.246069,,,,,,,,,,,,,824d9cfd-764b-4c1e-8f22-80a06572052a,88,,"[84.0, 66.6]",3754300,1,,,,,0.67127174,,Right Foot,,,,"[98.1, 77.8]",,Ground Pass,,18.006943,,,,,Kevin Mirallas,4317.0,,,,,,,1,From Throw In,James McCarthy,3607.0,Right Defensive Midfield,6,Everton,29,"['307a7f71-e678-42ad-a7dc-ec074ff2789e', 'a3c89dcc-51e9-46e4-b088-c7bdff852466']",58,,,,,,,,,,,,,,,,,Everton,29,00:01:58.029,Pass,True
,,,,,,,,,,,,,,,,2.030262,,,,,,,,,,,,,7af79529-c478-4e35-b785-780454a0c645,91,,"[98.1, 79.8]",3754300,2,,,,,-0.6284713,,Right Foot,,,,"[116.4, 66.5]",,Ground Pass,,22.622555,,,,,James McCarthy,3607.0,,,,,,,1,From Throw In,Kevin Mirallas,4317.0,Right Wing,6,Everton,29,['70e1005c-7535-4c5d-8cb2-e852b747487c'],0,,,,,,,,,,,,,,,,,Everton,29,00:02:00.308,Pass,
,,,,,,,,,,,,,,,,0.285793,,,,,,,,,,,,,d400bb50-a962-432f-8d2b-d75bf96fbfdc,95,,"[117.2, 67.4]",3754300,2,,,,,-1.6991196,,Right Foot,,,,"[116.8, 64.3]",,Low Pass,,3.1257,,,Incomplete,,,,,,,,,,1,From Throw In,James McCarthy,3607.0,Right Defensive Midfield,6,Everton,29,"['ac320deb-dbdc-415c-a7b7-511e9e2e05f7', 'dab6b357-2d4f-4fe3-98d2-d69923ba9fe4']",2,,,,,,,,,,,,,,,,,Everton,29,00:02:02.634,Pass,True
,,,,,,,,,,,,,,,,1.09059,,,,,,,,,,,,,774f070e-e643-4187-a434-4366d8465984,97,,"[112.9, 80.0]",3754300,2,,,,,-2.394637,,,,,,"[104.8, 72.5]",,Low Pass,,11.0390215,,,,,Ross Barkley,4275.0,,,,,,Throw-in,1,From Throw In,Séamus Coleman,4589.0,Right Back,7,Everton,29,['0523642f-6610-425d-ada2-eb63f968028c'],16,,,,,,,,,,,,,,,,,Everton,29,00:02:16.013,Pass,
,,,,,,,,,,,,,,,,1.143872,,,,,,,,,,,,,9f9b4694-e64b-4fb9-a198-17a92cf3f939,101,,"[87.6, 75.7]",3754300,2,,,,,2.9927027,,Right Foot,,,,"[73.6, 77.8]",,Ground Pass,,14.156624,,,,,John Stones,3244.0,,,,,,,1,From Throw In,Ross Barkley,4275.0,Center Attacking Midfield,7,Everton,29,['ac76409e-05ef-4c33-84cc-d548d616e303'],22,,,,,,,,,,,,,,,,,Everton,29,00:02:22.758,Pass,
,,,,,,,,,,,,,,,,2.128838,,,,,,,,,,,,,6fca4807-0666-49c2-aff1-97984b4dabb7,105,,"[71.9, 77.2]",3754300,2,,,,,-2.261986,,Left Foot,,,,"[48.9, 49.4]",,Low Pass,,36.08102,,,,,Phil Jagielka,20046.0,,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,7,Everton,29,"['8f65e785-650a-40c8-a9e3-61cdb960e816', 'd9a1b66f-4ea6-47cd-ada1-9fdff1cf2b22']",25,,,,,,,,,,,,,,,,,Everton,29,00:02:25.498,Pass,True
,,,,,,,,,,,,,,,,2.20371,,,,,,,,,,,,,6c1fd1a0-a618-4f29-ab50-55cbbc18c3fe,108,,"[47.2, 51.7]",3754300,2,,,,,0.8053955,,Right Foot,,,,"[71.7, 77.2]",,Ground Pass,,35.362408,,,,,Séamus Coleman,4589.0,,,,,,,1,From Throw In,Phil Jagielka,20046.0,Left Center Back,7,Everton,29,['350f2256-335c-475d-aa91-7e53dad73acd'],30,,,,,,,,,,,,,,,,,Everton,29,00:02:30.487,Pass,
,,,,,,,,,,,,,,,,1.922192,,,,,,,,,,,,,e7cc1daa-1b99-4f21-b523-c9635eb6e34c,111,,"[67.2, 77.2]",3754300,2,,,,,-2.997935,,Right Foot,,,,"[51.3, 74.9]",,Ground Pass,,16.06549,,,,,John Stones,3244.0,,,,,,,1,From Throw In,Séamus Coleman,4589.0,Right Back,7,Everton,29,['74676c70-27ba-48a7-a01c-5f2122ee0d1b'],33,,,,,,,,,,,,,,,,,Everton,29,00:02:33.583,Pass,
,,,,,,,,,,,,,,,,2.065245,,,,,,,,,,,,,924107a1-ae2c-4bb9-a42b-8260673b9a96,113,,"[50.9, 75.1]",3754300,2,,,,,-2.511434,,Right Foot,,,,"[29.1, 59.2]",,Ground Pass,,26.9824,,,,,Phil Jagielka,20046.0,,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,7,Everton,29,['91a40055-d4bd-4a33-9c4a-e7bb1c31984f'],35,,,,,,,,,,,,,,,,,Everton,29,00:02:35.505,Pass,
,,,,,,,,,,,,,,,,2.012468,,,,,,,,,,,,,ca9d7ac0-94d2-4905-8521-dc579ea7ef91,116,,"[30.3, 56.8]",3754300,2,,,,,-1.3111056,,Right Foot,,,,"[43.0, 9.0]",,Low Pass,,49.458366,,,,,Gareth Barry,3633.0,,,True,,,,1,From Throw In,Phil Jagielka,20046.0,Left Center Back,7,Everton,29,['5d202d59-319b-4250-8fcb-1456f6e85a41'],38,,,,,,,,,,,,,,,,,Everton,29,00:02:38.663,Pass,
,,,,,,,,,,,,,,,,3.306046,,,,,,,,,,,,,dc924eee-1634-44e5-963a-a67f8ba408c1,119,,"[44.0, 7.4]",3754300,2,,,,,0.60796595,,Left Foot,,,,"[97.6, 44.7]",,High Pass,,65.30122,,,,,Romelu Lukaku Menama,3289.0,,,,,,,1,From Throw In,Gareth Barry,3633.0,Left Defensive Midfield,7,Everton,29,['ac8df64a-5d1f-4db3-936c-6c42125f7feb'],42,,,,,,,,,,,,,,,,,Everton,29,00:02:42.525,Pass,
,,,,,,,,,,,,,,,,0.473983,,,,,,,,,,,,,dd465b54-b018-4d10-be1e-e1422ecccf94,122,,"[98.3, 44.3]",3754300,2,,,,,-1.8123621,,Other,,,,"[96.6, 37.4]",,Low Pass,,7.106335,,,,,Ross Barkley,4275.0,,,,,,,1,From Throw In,Romelu Lukaku Menama,3289.0,Center Forward,7,Everton,29,"['03789db4-e1e2-4d96-aa64-4f939816d2cd', '6e95952c-28b0-4574-991e-6b9e542f39be']",45,,,,,,,,,,,,,,,,,Everton,29,00:02:45.831,Pass,True
