50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.842974,,,,,,,,,,,,9389bb05-d312-4cbf-bbc1-be9bc6022bde,18,,"[44.4, 42.2]",3754145,0,,,,-1.8141289,,Right Foot,,,,"[37.3, 13.6]",,Ground Pass,,29.468119,,,,,Eliaquim Mangala,3389.0,,,,,,,1,From Kick Off,Fernando Luiz Rosa,3054.0,Left Center Midfield,2,Manchester City,36,['5194cef7-164d-4cd8-935c-7179adf6b08c'],8,,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:08.341,Pass,
,,,,,,,,,,,,,,,,,,1.268414,,,,,,,,,,,,f1683dac-ade7-4faf-9398-1eb69704c66a,21,,"[43.0, 13.4]",3754145,0,,,,-1.0559115,,Right Foot,,,,"[47.3, 5.8]",,Ground Pass,,8.732124,,,,,Aleksandar Kolarov,5596.0,,,,,,,1,From Kick Off,Eliaquim Mangala,3389.0,Left Center Back,2,Manchester City,36,['b96884c7-d3c6-4d6d-b385-ea2f2de9cf77'],11,,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:11.782,Pass,
,,,,,,,,,,,,,,,,,,2.409481,,,,,,,,,,,,8c885f25-d235-4ba1-8249-3e62e6370366,24,,"[47.3, 5.8]",3754145,0,,,,2.0940747,,Left Foot,,,,"[36.8, 24.0]",,Ground Pass,,21.011663,,,,,Eliaquim Mangala,3389.0,,,,,,,1,From Kick Off,Aleksandar Kolarov,5596.0,Left Back,2,Manchester City,36,['eeae295a-4bd0-44a1-ace9-1ecfdff14791'],13,,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:13.504,Pass,
,,,,,,,,,,,,,,,,,,2.199322,,,,,,,,,,,,53506db2-74f4-4f78-bb20-2a30c854a3f6,27,,"[35.5, 25.0]",3754145,0,,,,1.7898068,,Left Foot,,,,"[28.6, 56.0]",,Ground Pass,,31.758621,,,,,Vincent Kompany,3101.0,,,,,,,1,From Kick Off,Eliaquim Mangala,3389.0,Left Center Back,2,Manchester City,36,['49b8d895-5c3f-449e-ace2-4ffd10132dad'],15,,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:15.953,Pass,
,,,,,,,,,,,,,,,,,,1.842187,,,,,,,,,,,,1d1912e3-3116-4e01-b228-6bb8b28e2a12,30,,"[31.7, 56.9]",3754145,0,,,,0.90327024,,Right Foot,,,,"[45.1, 73.9]",,Ground Pass,,21.646246,,,,,Bacary Sagna,7110.0,,,,,,,1,From Kick Off,Vincent Kompany,3101.0,Right Center Back,2,Manchester City,36,['582eb8dc-1349-4200-b881-93ce9af0d2a7'],18,,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:18.838,Pass,
,,,,,,,,,,,,,,,,,,1.318851,,,,,,,,,,,,159732e2-c48f-4956-8967-d06b7ac4b9b6,33,,"[49.6, 75.1]",3754145,0,,,,-0.22823603,,Right Foot,,,,"[75.0, 69.2]",,Ground Pass,,26.076235,,,,,Wilfried Guemiand Bony,3598.0,,,,,,,1,From Kick Off,Bacary Sagna,7110.0,Right Back,2,Manchester City,36,['519f4da7-9038-4de4-97d2-87f808141a45'],22,,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:22.946,Pass,
,,,,,,,,,,,,,,,,,,1.68374,,,,,,,,,,,,b4f21381-cf4f-4ea9-98a1-cfe69b5b6fd2,37,,"[74.4, 70.6]",3754145,0,,,,-0.17196868,,Left Foot,,,,"[93.4, 67.3]",,Ground Pass,,19.28445,,,Incomplete,,Jesús Navas González,6821.0,,,,,,,1,From Kick Off,Wilfried Guemiand Bony,3598.0,Center Forward,2,Manchester City,36,"['5ec9a2ee-33a9-449b-a25a-a6c6803d856f', 'd6174e18-df01-4c6f-887d-01b1f8028580']",25,,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:25.094,Pass,
,,,,,,,,,,,,,,,,,,2.466937,,,,,,,,,,,,5ec9a2ee-33a9-449b-a25a-a6c6803d856f,39,,"[26.7, 12.8]",3754145,0,,,,2.340811,,Left Foot,,,,"[7.5, 32.6]",,Ground Pass,,27.580427,,,,,Glyn Oliver Myhill,5108.0,,,,,,Recovery,1,From Kick Off,Chris Brunt,3541.0,Left Back,2,Manchester City,36,"['b4f21381-cf4f-4ea9-98a1-cfe69b5b6fd2', 'cefa4003-9073-4d98-b735-cf44ca861127']",26,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:26.777,Pass,
,,,,,,,,,,,,,,,,,,2.764847,,,,,,,,,,,,a57e6d71-d49a-41dd-9c00-bc83f0590b29,43,,"[10.1, 33.6]",3754145,0,,,,0.4266275,,Right Foot,,,,"[57.4, 55.1]",,High Pass,,51.957096,,,Incomplete,,Rickie Lambert,40124.0,,,,,,,1,From Kick Off,Glyn Oliver Myhill,5108.0,Goalkeeper,2,Manchester City,36,"['10e09d2b-49d6-425f-8f4a-752e5a0a5b1b', '12d95307-3c8e-4886-abd2-a2b92ce024b8', 'd75378ff-7996-4f80-9651-6ae747657402']",30,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:30.936,Pass,True
,,,,,,,,,,,,,,,,,,1.169241,,,,,,,,,,,,c32405c9-13f4-44ff-a576-038a89487ec6,47,,"[67.9, 18.8]",3754145,0,,,,0.7909847,,Left Foot,,,,"[76.8, 27.8]",,Ground Pass,,12.657409,,,Incomplete,,Raheem Sterling,3233.0,,,,,,,1,From Kick Off,Eliaquim Mangala,3389.0,Left Center Back,2,Manchester City,36,"['0b8804d8-eaa3-4aa0-92c2-bee896b0db7b', 'd2351a0c-d64f-4010-8e7b-bcb99e1d1338']",35,,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:35.170,Pass,
,,,,,,,,,,,,,,,,,,1.423532,,,,,,,,,,,,a65cae17-94f8-42ca-8f44-24e77089117e,52,,"[41.4, 54.2]",3754145,0,,,,2.0984232,,Right Foot,,,,"[33.3, 68.1]",,Ground Pass,,16.087883,,,,,James Grant Chester,9628.0,,,,,,,1,Regular Play,Darren Fletcher,4022.0,Right Defensive Midfield,3,West Bromwich Albion,27,"['34789b4e-d617-4367-be68-fbc3eeea9208', '585b365a-196f-438c-bb40-6596d4cb889d']",37,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:37.209,Pass,True
,,,,,,,,,,,,,,,,,,0.966727,,,,,,,,,,,,947d685e-8b8f-4f38-b3b3-d0ece9dd386f,55,,"[32.6, 67.7]",3754145,0,,,,0.23297924,,Right Foot,,,,"[44.4, 70.5]",,Ground Pass,,12.127654,,,,,Rickie Lambert,40124.0,,,,,,,1,Regular Play,James Grant Chester,9628.0,Right Back,3,West Bromwich Albion,27,"['664d1d5d-74fa-40d6-a6b1-1f5c4189a34c', 'ab9bb8ad-a1d3-4716-ae04-bdb0ee15ff96']",38,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:38.633,Pass,True
,,,,,,,,,,,,,,,,,,1.671806,,,,,,,,,,,,057511c8-da97-4ac2-a367-11e8dbe13fb9,59,,"[47.8, 70.9]",3754145,0,,,,0.19868588,,Right Foot,,,,"[77.6, 76.9]",,Low Pass,,30.398026,,,,,Craig Gardner,9485.0,,,,,,,1,Regular Play,Rickie Lambert,40124.0,Right Center Forward,3,West Bromwich Albion,27,"['589b61f1-97d2-404a-b443-2135f23c2973', 'bba60cb1-4ed6-4337-b374-3af6c8c07597']",40,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:40.696,Pass,True
,,,,,,,,,,,,,,,,,,1.532665,,,,,,,,,,,,390b2d5c-e154-4bfc-a287-c2816f4f55a7,62,,"[75.7, 76.9]",3754145,0,,,,-3.0064564,,Right Foot,,,,"[52.9, 73.8]",,Ground Pass,,23.00978,,,,,James Grant Chester,9628.0,,,,,,,1,Regular Play,Craig Gardner,9485.0,Right Midfield,3,West Bromwich Albion,27,['bddafdd9-e44c-47b2-9306-d91befdaba94'],44,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:44.207,Pass,
,,,,,,,,,,,,,,,,,,1.006728,,,,,,,,,,,,d27c1314-1962-4ded-aef3-acd1f36c4206,65,,"[52.2, 72.8]",3754145,0,,,,-2.3896394,,Right Foot,,,,"[38.3, 59.8]",,Ground Pass,,19.031815,,,,,Craig Dawson,3523.0,,,,,,,1,Regular Play,James Grant Chester,9628.0,Right Back,3,West Bromwich Albion,27,['b20a23d2-5d2d-4425-a009-f68488d91acb'],46,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:46.677,Pass,
,,,,,,,,,,,,,,,,,,1.078433,,,,,,,,,,,,f543d24f-7428-4ebf-9f98-2ccd876fc4a3,68,,"[37.3, 59.8]",3754145,0,,,,-1.7447524,,Right Foot,,,,"[33.1, 35.9]",,Ground Pass,,24.266232,,,,,Joleon Lescott,20285.0,,,,,,,1,Regular Play,Craig Dawson,3523.0,Right Center Back,3,West Bromwich Albion,27,['8ceee316-6032-4c45-9e99-64f26c45ea75'],48,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:48.870,Pass,
,,,,,,,,,,,,,,,,,,2.242541,,,,,,,,,,,,081d612a-4de1-4472-b97e-6dc142534658,71,,"[33.1, 34.7]",3754145,0,,,,-1.0960654,,Left Foot,,,,"[49.7, 2.4]",,Ground Pass,,36.315975,,,,,Chris Brunt,3541.0,,,,,,,1,Regular Play,Joleon Lescott,20285.0,Left Center Back,3,West Bromwich Albion,27,['400d3505-4688-4962-b322-6ccfb087579e'],51,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:51.205,Pass,
,,,,,,,,,,,,,,,,,,3.011765,,,,,,,,,,,,3ffff519-3c5d-4405-b0bd-c93b12d2d4b7,74,,"[56.0, 4.0]",3754145,0,,,,0.88073987,,Left Foot,,,,"[94.3, 50.4]",,High Pass,,60.165188,,,,,Rickie Lambert,40124.0,,,True,,,,1,Regular Play,Chris Brunt,3541.0,Left Back,3,West Bromwich Albion,27,['c1de9ec0-0b91-470a-ab93-ef65039db654'],55,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:55.448,Pass,
,,,,,,,,,,,,,,,,,,1.711572,,,,,,,,,,,,43a9bb00-7848-412b-9afb-f716208ea1ed,77,,"[94.3, 50.4]",3754145,0,,,True,-0.560687,,,,,,"[98.6, 47.7]",,High Pass,,5.0774007,,,Incomplete,,,,,,,,,,1,Regular Play,Rickie Lambert,40124.0,Right Center Forward,3,West Bromwich Albion,27,"['bf4bc62c-a86d-460d-a6e9-51cfa82dc5dd', 'e025a06c-7585-4adb-98b5-2826ff786f32']",58,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:58.460,Pass,True
,,,,,,,,,,,,,,,,,,2.09192,,,,,,,,,,,,92880339-1ddf-4e78-9c26-bb0aa63fc37d,79,,"[80.2, 33.6]",3754145,1,,,,-1.8224863,,Head,,,,"[76.6, 19.6]",,Low Pass,,14.455449,,,Incomplete,,James McClean,3514.0,,,,,,Recovery,1,Regular Play,James Morrison,3490.0,Left Defensive Midfield,3,West Bromwich Albion,27,"['6ce9737a-9edb-43b3-a4f1-2eb380a6759b', 'd265900c-8f25-4e2c-b45e-8474315118f2']",3,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:03.047,Pass,
,,,,,,,,,,,,,,,,,,1.764241,,,,,,,,,,,,0f388325-35f0-4d30-b8cd-c6fbafc000e7,83,,"[51.3, 63.5]",3754145,1,,,,1.5860623,,Right Foot,,,,"[51.1, 76.6]",,Ground Pass,,13.101526,,,,,Bacary Sagna,7110.0,,,,,,,1,Regular Play,Jesús Navas González,6821.0,Right Wing,4,Manchester City,36,['adb11c6b-76af-4efe-8d5b-621dec84984b'],7,,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:07.570,Pass,
,,,,,,,,,,,,,,,,,,1.889695,,,,,,,,,,,,e77d8e60-453b-4beb-a366-0bec95c65ddc,86,,"[50.6, 75.9]",3754145,1,,,,-2.1726172,,Right Foot,,,,"[38.1, 57.7]",,Ground Pass,,22.079176,,,,,Vincent Kompany,3101.0,,,,,,,1,Regular Play,Bacary Sagna,7110.0,Right Back,4,Manchester City,36,['db7ea573-a2f1-4f9c-b20d-83329d4f9ff0'],10,,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:10.732,Pass,
,,,,,,,,,,,,,,,,,,1.334925,,,,,,,,,,,,242e58b5-89d8-4e5f-a819-e91af7cf6d48,89,,"[38.1, 57.7]",3754145,1,,,,-0.964661,,Right Foot,,,,"[44.2, 48.9]",,Ground Pass,,10.707474,,,,,Fernando Luiz Rosa,3054.0,,,,,,,1,Regular Play,Vincent Kompany,3101.0,Right Center Back,4,Manchester City,36,['ee7cd123-1a79-4bbe-bb1b-247cbb5334b9'],12,,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:12.661,Pass,
,,,,,,,,,,,,,,,,,,2.12918,,,,,,,,,,,,c69d8ca2-069a-4e0f-a075-caee6a67bff2,92,,"[44.9, 47.9]",3754145,1,,,,-1.385142,,Right Foot,,,,"[52.3, 8.5]",,Ground Pass,,40.0889,,,,,Aleksandar Kolarov,5596.0,,,,,,,1,Regular Play,Fernando Luiz Rosa,3054.0,Left Center Midfield,4,Manchester City,36,['fac907e3-f6e6-4415-82d2-f1120994627a'],15,,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:15.509,Pass,
,,,,,,,,,,,,,,,,,,1.496303,,,,,,,,,,,,bdd7eeb6-ec47-431e-890b-adbef08ef2a2,95,,"[53.2, 8.5]",3754145,1,,,,1.7552056,,Left Foot,,,,"[49.6, 27.8]",,Ground Pass,,19.632881,,,,,Fernando Luiz Rosa,3054.0,,,,,,,1,Regular Play,Aleksandar Kolarov,5596.0,Left Back,4,Manchester City,36,['29da6133-f730-44b4-b362-e482fc1cc389'],19,,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:19.168,Pass,
,,,,,,,,,,,,,,,,,,1.701883,,,,,,,,,,,,306ea100-0641-4a86-a352-85e5f5405e17,98,,"[51.5, 30.7]",3754145,1,,,,1.4388808,,Right Foot,,,,"[55.6, 61.6]",,Ground Pass,,31.17082,,,,,David Josué Jiménez Silva,3064.0,,,,,,,1,Regular Play,Fernando Luiz Rosa,3054.0,Left Center Midfield,4,Manchester City,36,['4fbf0127-fa8b-4c8d-b3f6-96d87b8c58e6'],22,,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:22.719,Pass,
,,,,,,,,,,,,,,,,,,2.480745,,,,,,,,,,,,c79fb8bc-d3e9-4629-a1fb-1b97581ed680,102,,"[80.6, 52.5]",3754145,1,,,,-1.1071488,,Left Foot,,,,"[99.3, 15.1]",,High Pass,,41.814472,,,,,Raheem Sterling,3233.0,,,,,,,1,Regular Play,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,4,Manchester City,36,['8f5417a0-7a67-40be-9b30-bd1557c9ec5d'],31,,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:31.535,Pass,
,,,,,,,,,,,,,,,,,,0.943381,,,,,,,,,,,,b3589be7-d9d0-4050-a3f3-8ddf22f7b902,110,,"[86.0, 19.6]",3754145,1,,,,2.0899425,,Left Foot,,,,"[82.0, 26.6]",,Ground Pass,,8.062258,,,,,Gnégnéri Yaya Touré,3087.0,,,,,,Recovery,1,Regular Play,Aleksandar Kolarov,5596.0,Left Back,4,Manchester City,36,"['cc61995a-45b6-4240-a4da-d9d2508023ad', 'e3073be4-2866-4cf0-85b0-5cd1fa05f4d5']",38,,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:38.203,Pass,True
,,,,,,,,,,,,,,,,,,2.373983,,,,,,,,,,,,63b823b8-4a1f-4e81-8dce-0221348e133c,113,,"[80.8, 26.6]",3754145,1,,,,1.6857512,,Right Foot,,,,"[75.2, 75.1]",,Ground Pass,,48.822227,,,,,Bacary Sagna,7110.0,,,True,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Right Center Midfield,4,Manchester City,36,['385842c8-e5cd-4e32-8073-543704f37a11'],41,,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:41.100,Pass,
,,,,,,,,,,,,,,,,,,0.911038,,,,,,,,,,,,b831c057-ae59-4590-a17b-33ec68f142d3,116,,"[80.9, 64.3]",3754145,1,,,,-1.1260144,,Right Foot,,,,"[86.0, 53.6]",,Ground Pass,,11.85327,,,,,David Josué Jiménez Silva,3064.0,,,,,,,1,Regular Play,Bacary Sagna,7110.0,Right Back,4,Manchester City,36,['f448bf08-1db2-4d7e-b6e4-8b7c7b1c6d41'],46,,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:46.004,Pass,
,,,,,,,,,,,,,,,,,,1.506123,,,,,,,,,,,,290e41c0-5022-4d08-9d0c-b71137ac01cc,120,,"[90.3, 56.0]",3754145,1,,,,-2.063282,,Left Foot,,,,"[83.7, 43.7]",,Ground Pass,,13.958868,,,,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,Regular Play,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,4,Manchester City,36,"['9d7955e3-e7e9-4861-9143-71360174ffe7', 'e24babaa-dc94-475f-9423-351af9183fe1']",51,,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:51.432,Pass,True
