50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5bb0432b-7aec-4500-a521-cbe13a89f554,1,,,3754303,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Swansea City,26,,0,,,,,,,,,,,,,,,"{'formation': 41212, 'lineup': [{'player': {'id': 3262, 'name': 'Łukasz Fabiański'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3973, 'name': 'Àngel Rangel Zaragoza'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 22}, {'player': {'id': 3290, 'name': 'Federico Fernández'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 33}, {'player': {'id': 3644, 'name': 'Ashley Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 9627, 'name': 'Neil Taylor'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 4631, 'name': 'Leon Britton'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 7}, {'player': {'id': 3462, 'name': 'Jack Frank Porteous Cork'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 24}, {'player': {'id': 3347, 'name': 'André Ayew Pelé'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 3944, 'name': 'Gylfi Þór Sigurðsson'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 23}, {'player': {'id': 6950, 'name': 'Alberto Paloschi'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 3449, 'name': 'Wayne Routledge'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 15}]}",Swansea City,26,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,dcf3937f-7083-415d-bc7c-719c3437e4b3,2,,,3754303,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Swansea City,26,,0,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 3488, 'name': 'Wayne Hennessey'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 3443, 'name': 'Joel Ward'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 3407, 'name': 'Scott Dann'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 3693, 'name': 'Damien Delaney'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 27}, {'player': {'id': 4884, 'name': ""Pape N''Diaye Souaré""}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 3277, 'name': 'Yohan Cabaye'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 7}, {'player': {'id': 5489, 'name': 'Mile Jedinak'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 3507, 'name': 'Wilfried Zaha'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 15892, 'name': 'Jordon Mutch'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 22}, {'player': {'id': 3326, 'name': 'Chung-Yong Lee'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 14}, {'player': {'id': 26699, 'name': 'Emmanuel Adebayor'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 25}]}",Crystal Palace,31,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f436843f-baca-4bb7-84e3-98dc2c9a3323,3,,,3754303,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Swansea City,26,['962e94ea-3207-4bec-8eec-d65859d2f505'],0,,,,,,,,,,,,,,,,Swansea City,26,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,962e94ea-3207-4bec-8eec-d65859d2f505,4,,,3754303,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Swansea City,26,['f436843f-baca-4bb7-84e3-98dc2c9a3323'],0,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0bb2e0e6-074a-4288-bb9e-424bcb2bca71,1687,,,3754303,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,100,Crystal Palace,31,['7dd49eed-407c-4c1b-88af-c4db93747114'],0,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7dd49eed-407c-4c1b-88af-c4db93747114,1688,,,3754303,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,100,Crystal Palace,31,['0bb2e0e6-074a-4288-bb9e-424bcb2bca71'],0,,,,,,,,,,,,,,,,Swansea City,26,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.401,,,,,,,,,,,,,4c5cadd9-1a3d-436e-99af-85200271d29f,5,,"[61.0, 40.1]",3754303,0,,,,1.7196863,,Right Foot,,,,"[60.7, 42.1]",,Ground Pass,,2.0223749,,,,Alberto Paloschi,6950.0,,,,,,Kick Off,1,From Kick Off,Wayne Routledge,3449.0,Left Center Forward,2,Swansea City,26,['f7a1c067-2e64-4be3-b79d-e0f5df0b1eb3'],0,,,,,,,,,,,,,,,,Swansea City,26,00:00:00.618,Pass,
,,,,,,,,,,,,,,,,,,,0.902,,,,,,,,,,,,,9a5eca25-ba42-4e19-8fb8-f9cf738dab85,7,,"[60.2, 41.4]",3754303,0,,,,-3.1145723,,Right Foot,,,,"[52.8, 41.2]",,Ground Pass,,7.4027023,,,,Leon Britton,4631.0,,,,,,,1,From Kick Off,Alberto Paloschi,6950.0,Right Center Forward,2,Swansea City,26,['138297bf-acb1-4c78-8b2c-60496d969134'],1,,,,,,,,,,,,,,,,Swansea City,26,00:00:01.019,Pass,
,,,,,,,,,,,,,,,,,,,2.153,,,,,,,,,,,,,1407497e-fd5b-4d53-bec5-e205608d7d2f,10,,"[50.9, 42.1]",3754303,0,,,,1.3896219,,Right Foot,,,,"[57.0, 75.4]",,Low Pass,,33.8541,,,,Àngel Rangel Zaragoza,3973.0,,,,,,,1,From Kick Off,Leon Britton,4631.0,Center Defensive Midfield,2,Swansea City,26,['7c34726f-6428-4359-b9c5-dc0fae561722'],2,,,,,,,,,,,,,,,,Swansea City,26,00:00:02.453,Pass,
,,,,,,,,,,,,,,,,,,,1.0642,,,,,,,,,,,,,4150b9ec-ef02-4339-a3b2-024380f167bb,13,,"[61.5, 77.3]",3754303,0,,,,-0.5123895,,Right Foot,,,,"[75.9, 69.2]",,Ground Pass,,16.521803,,,,Alberto Paloschi,6950.0,,,,,,,1,From Kick Off,Àngel Rangel Zaragoza,3973.0,Right Back,2,Swansea City,26,['909b43e1-28bd-458f-81cf-15de0d87e4fc'],5,,,,,,,,,,,,,,,,Swansea City,26,00:00:05.701,Pass,
,,,,,,,,,,,,,,,,,,,0.693198,,,,,,,,,,,,,fddd830b-8cff-43f6-8fdf-4dc18886c3c7,17,,"[74.9, 69.7]",3754303,0,,,,-3.0932434,,Right Foot,,,,"[68.7, 69.4]",,Ground Pass,,6.207254,,,,Jack Frank Porteous Cork,3462.0,,,,,,,1,From Kick Off,Alberto Paloschi,6950.0,Right Center Forward,2,Swansea City,26,"['af6757dc-0364-42a3-8d88-e5fbd50e7ddf', 'fd2023dc-ce11-46de-8b85-69d583ab29ab']",7,,,,,,,,,,,,,,,,Swansea City,26,00:00:07.381,Pass,True
,,,,,,,,,,,,,,,,,,,0.887758,,,,,,,,,,,,,d97366bf-a294-4105-8749-8dfa503492e5,19,,"[68.6, 69.0]",3754303,0,,,,-1.0427219,,Right Foot,,,,"[71.4, 64.2]",,Ground Pass,,5.5569777,,Incomplete,,Gylfi Þór Sigurðsson,3944.0,,,,,,,1,From Kick Off,Jack Frank Porteous Cork,3462.0,Right Center Midfield,2,Swansea City,26,"['6313de5e-6121-47e8-a534-0c5d9ebd1ae4', '6c75a503-274d-452b-a0bf-ce105f91d743']",8,,,,,,,,,,,,,,,,Swansea City,26,00:00:08.074,Pass,
,,,,,,,,,,,,,,,,,,,0.724537,,,,,,,,,,,,,4b263e8a-90e8-42b7-943a-d4cd0066d2d6,24,,"[53.8, 11.4]",3754303,0,,,,-1.19029,,Right Foot,,,,"[56.6, 4.4]",,Ground Pass,,7.539231,,,,Chung-Yong Lee,3326.0,,,,,,,1,Regular Play,Yohan Cabaye,3277.0,Right Defensive Midfield,3,Crystal Palace,31,"['28911225-ba58-47fb-9fd8-d13fcd4fe568', '2b24b50e-b1a0-4ea5-827f-6b8647f86d10']",11,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:11.196,Pass,True
,,,,,,,,,,,,,,,,,,,2.030764,,,,,,,,,,,,,6b9e7ce9-5040-4389-99ec-8fea1bfc0a04,28,,"[55.6, 2.0]",3754303,0,,,,2.7158415,,Right Foot,,,,"[29.8, 13.7]",,Ground Pass,,28.32896,,,,Damien Delaney,3693.0,,,,,,,1,Regular Play,Chung-Yong Lee,3326.0,Left Wing,3,Crystal Palace,31,"['d7795833-73d9-407d-be56-4eebd8b7eb8f', 'dabde898-26c2-43f9-a8d5-de0cccb1b576']",13,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:13.718,Pass,True
,,,,,,,,,,,,,,,,,,,1.589455,,,,,,,,,,,,,d8a8c55a-031d-4f79-a906-56145812a818,31,,"[30.2, 15.5]",3754303,0,,,,0.43443513,,Left Foot,,,,"[42.7, 21.3]",,Ground Pass,,13.780058,,,,Mile Jedinak,5489.0,,,,,,,1,Regular Play,Damien Delaney,3693.0,Left Center Back,3,Crystal Palace,31,['18ac6083-d6af-49cf-a93a-a7f6b0f670eb'],16,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:16.801,Pass,
,,,,,,,,,,,,,,,,,,,7.045884,,,,,,,,,,,,,6e7c62a1-7e4a-45c1-b78c-e4a09804a9d3,34,,"[45.9, 24.3]",3754303,0,,,,0.6524882,,Right Foot,,,,"[118.4, 79.7]",,High Pass,,91.24368,,Out,,Wilfried Zaha,3507.0,,,True,,,,1,Regular Play,Mile Jedinak,5489.0,Left Defensive Midfield,3,Crystal Palace,31,['3a307fa2-834c-4483-bade-d9c69576bdc3'],19,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:19.070,Pass,
,,,,,,,,,,,,,,,,,,,2.278368,,,,,,,,,,,,,fd113727-c597-4625-87f7-aefacaee388f,36,,"[7.2, 0.1]",3754303,0,,,,0.2836219,,,,,,"[29.5, 6.6]",,High Pass,,23.228,,Incomplete,,André Ayew Pelé,3347.0,,,,,,Throw-in,1,From Throw In,Neil Taylor,9627.0,Left Back,4,Swansea City,26,"['0415591a-61fd-4ae6-9faa-a4b9ef33e31e', '5459ead1-3b1f-4a7f-bf3c-e6a58d30be4e']",41,,,,,,,,,,,,,,,,Swansea City,26,00:00:41.571,Pass,
,,,,,,,,,,,,,,,,,,,0.548285,,,,,,,,,,,,,25972673-6378-4a2b-b6d1-30c153e26526,41,,"[89.5, 70.3]",3754303,0,,,,0.66104317,,Right Foot,,,,"[92.2, 72.4]",,Low Pass,,3.4205263,,,,Yohan Cabaye,3277.0,,,,,,,1,From Throw In,Joel Ward,3443.0,Right Back,4,Swansea City,26,['5fecefb4-a522-4668-b2ec-dd25bdf6c7bf'],44,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:44.704,Pass,
,,,,,,,,,,,,,,,,,,,0.947429,,,,,,,,,,,,,d2058a04-ffc6-4005-8573-eff71372abf6,44,,"[93.2, 72.2]",3754303,0,,,,-1.0706353,,Right Foot,,,,"[102.6, 55.0]",,Ground Pass,,19.60102,,Incomplete,,Emmanuel Adebayor,26699.0,,,,,,,1,From Throw In,Yohan Cabaye,3277.0,Right Defensive Midfield,4,Swansea City,26,"['08cf31ba-e399-4bd7-b9a6-89686d6e7f05', '29b1ca05-dc43-41e5-9976-631d84a94b5f']",45,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:45.937,Pass,
,,,,,,,,,,,,,,,,,,,3.1305,,,,,,,,,,,,,28fd78ea-fd9b-4b79-8248-759289a7986a,48,,"[22.0, 21.8]",3754303,0,,,,-0.45638162,,Left Foot,,,,"[66.2, 0.1]",,High Pass,,49.239517,,Out,,,,,,,,,,1,From Throw In,Ashley Williams,3644.0,Left Center Back,4,Swansea City,26,,48,,,,,,,,,,,,,,,,Swansea City,26,00:00:48.128,Pass,
,,,,,,,,,,,,,,,,,,,3.592968,,,,,,,,,,,,,cdac6ccf-7e75-4480-b362-91e22511f3f1,49,,"[55.6, 80.0]",3754303,1,,,,-0.16868724,,,,,,"[101.4, 72.2]",,High Pass,,46.459446,,Incomplete,,Emmanuel Adebayor,26699.0,,,,,,Throw-in,1,From Throw In,Joel Ward,3443.0,Right Back,5,Crystal Palace,31,"['ac84444d-5f77-4863-b51d-46733c036216', 'e957bb38-2409-47b1-a28d-f83335d618d3']",3,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:03.769,Pass,
,,,,,,,,,,,,,,,,,,,2.081598,,,,,,,,,,,,,e957bb38-2409-47b1-a28d-f83335d618d3,51,,"[18.7, 7.9]",3754303,1,,,,2.0818815,,Right Foot,,,,"[4.4, 33.4]",,Ground Pass,,29.235937,,,,Łukasz Fabiański,3262.0,,,,,,Recovery,1,Regular Play,Ashley Williams,3644.0,Left Center Back,6,Swansea City,26,"['658e70a8-e7af-4d82-a32a-a68cb76846c2', 'cdac6ccf-7e75-4480-b362-91e22511f3f1']",7,,,,,,,,,,,,,,,,Swansea City,26,00:01:07.362,Pass,
,,,,,,,,,,,,,,,,,,,2.752,,,,,,,,,,,,,04f3ce5b-f590-464d-a56f-c0c4aad32794,54,,"[5.2, 32.3]",3754303,1,,,,0.17227928,,Left Foot,,,,"[52.9, 40.6]",,High Pass,,48.416733,,,,Alberto Paloschi,6950.0,,,,,,,1,Regular Play,Łukasz Fabiański,3262.0,Goalkeeper,6,Swansea City,26,"['67f889f5-4d60-4b36-b504-fd7bb6f23f03', 'd032e19b-3836-40ed-b613-ad4902ce31f7']",9,,,,,,,,,,,,,,,,Swansea City,26,00:01:09.444,Pass,True
,,,,,,,,,,,,,,,,,,,1.8404,,,,,,,,,,,,,b30e69ac-735c-4ea4-85f1-59c83c674eec,57,,"[52.9, 40.6]",3754303,1,,,True,-1.2329181,,,,,,"[58.1, 25.8]",,Low Pass,,15.686937,,,,Wayne Routledge,3449.0,,,,,,,1,Regular Play,Alberto Paloschi,6950.0,Right Center Forward,6,Swansea City,26,"['c891bd6f-7bd2-4a52-a07e-4d4e82ccc1c0', 'f39235a8-7fe7-42b3-9fc3-d1ccc169e71d']",12,,,,,,,,,,,,,,,,Swansea City,26,00:01:12.196,Pass,True
,,,,,,,,,,,,,,,,,,,1.69,,,,,,,,,,,,,ab9c7a8f-7bc4-4ad0-8eeb-5512013e2d95,61,,"[57.4, 25.5]",3754303,1,,,,-1.9078518,,Right Foot,,,,"[53.3, 13.8]",,Low Pass,,12.39758,,,,Gylfi Þór Sigurðsson,3944.0,,,,,,,1,Regular Play,Wayne Routledge,3449.0,Left Center Forward,6,Swansea City,26,"['d91b09d8-87bc-4105-8ecb-7af5a0c7f3b0', 'f81e4453-0b2b-47bf-a3b0-22977eea657c']",14,,,,,,,,,,,,,,,,Swansea City,26,00:01:14.173,Pass,True
,,,,,,,,,,,,,,,,,,,1.174838,,,,,,,,,,,,,c400a2fc-efa3-4192-9fe7-7d5d4e2579b5,63,,"[53.3, 13.8]",3754303,1,,,,-1.4268708,,Right Foot,,,,"[54.3, 6.9]",,Ground Pass,,6.9720874,,Incomplete,,Neil Taylor,9627.0,,,,,,,1,Regular Play,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,6,Swansea City,26,"['0f04a792-18ec-4275-b2cb-4074dd6363a3', '4a883715-360a-4d44-8982-cebfdc175dda']",15,,,,,,,,,,,,,,,,Swansea City,26,00:01:15.863,Pass,
,,,,,,,,,,,,,,,,,,,0.6565,,,,,,,,,,,,,f521f577-d8bb-4d95-9013-3df6e0cfe606,72,,"[62.5, 10.5]",3754303,1,,,,2.401209,,Right Foot,,,,"[56.7, 15.8]",,Ground Pass,,7.856844,,,,André Ayew Pelé,3347.0,,,,,,Recovery,1,Regular Play,Wayne Routledge,3449.0,Left Center Forward,6,Swansea City,26,['b4a11b37-5b11-4afe-8488-64ebe2f4e141'],20,,,,,,,,,,,,,,,,Swansea City,26,00:01:20.412,Pass,
,,,,,,,,,,,,,,,,,,,2.410468,,,,,,,,,,,,,25c33a39-bbe5-4a0f-a7b9-6424313df1d6,75,,"[59.4, 18.2]",3754303,1,,,,-0.058986608,,Left Foot,,,,"[84.8, 16.7]",,Low Pass,,25.444252,,Incomplete,,Alberto Paloschi,6950.0,,,,,,,1,Regular Play,André Ayew Pelé,3347.0,Left Center Midfield,6,Swansea City,26,"['ae7dc28f-743e-429a-bfb9-bdbdb4de8232', 'bc36216b-da6d-42c7-be97-96ca239b5318']",22,,,,,,,,,,,,,,,,Swansea City,26,00:01:22.101,Pass,
,,,,,,,,,,,,,,,,,,,1.314366,,,,,,,,,,,,,bc36216b-da6d-42c7-be97-96ca239b5318,77,,"[35.3, 63.4]",3754303,1,,,,-1.1687989,,Right Foot,,,,"[42.4, 46.7]",,Ground Pass,,18.146626,,,,Mile Jedinak,5489.0,,,,,,Recovery,1,Regular Play,Scott Dann,3407.0,Right Center Back,7,Crystal Palace,31,"['25c33a39-bbe5-4a0f-a7b9-6424313df1d6', '6bdc1b7a-4630-4463-ba5f-c69353a527d8']",24,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:24.511,Pass,
,,,,,,,,,,,,,,,,,,,1.996302,,,,,,,,,,,,,47e9cb44-7a53-41d3-bc9b-aab5c81ae4ab,80,,"[42.7, 43.7]",3754303,1,,,,-1.7521161,,Right Foot,,,,"[37.2, 13.7]",,Ground Pass,,30.5,,,,Pape N''Diaye Souaré,4884.0,,,,,,,1,Regular Play,Mile Jedinak,5489.0,Left Defensive Midfield,7,Crystal Palace,31,['8f4c0da5-f068-4c96-b8ef-ccd87008d028'],26,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:26.794,Pass,
,,,,,,,,,,,,,,,,,,,1.985347,,,,,,,,,,,,,0bb13edf-2f7f-4a89-b2bf-da131f18a3e0,82,,"[49.7, 11.7]",3754303,1,True,,,2.161373,,Left Foot,,,,"[37.7, 29.6]",,Ground Pass,,21.550175,,,,Mile Jedinak,5489.0,,,,,,,1,Regular Play,Pape N''Diaye Souaré,4884.0,Left Back,7,Crystal Palace,31,['97b76e6a-11ff-4a7b-8f77-63621c4857cc'],31,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:31.542,Pass,
,,,,,,,,,,,,,,,,,,,1.526568,,,,,,,,,,,,,bbd6ec18-f709-41a0-b09f-bcc768e3610b,84,,"[36.6, 33.3]",3754303,1,,,,1.3270004,,Right Foot,,,,"[46.5, 73.1]",,Low Pass,,41.012802,,,,Joel Ward,3443.0,,,,,,,1,Regular Play,Mile Jedinak,5489.0,Left Defensive Midfield,7,Crystal Palace,31,['acfe7214-228d-4309-89ca-9c1d6112eb73'],35,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:35.088,Pass,
,,,,,,,,,,,,,,,,,,,0.956244,,,,,,,,,,,,,09f133e7-29f3-4c87-9a2a-fa8b40a0258f,88,,"[48.3, 73.7]",3754303,1,,,,0.24768136,,Right Foot,,,,"[57.0, 75.9]",,Ground Pass,,8.973851,,,,Wilfried Zaha,3507.0,,,,,,,1,Regular Play,Joel Ward,3443.0,Right Back,7,Crystal Palace,31,['d84bde85-7338-47d7-bf54-0ab719e426f7'],38,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:38.606,Pass,
,,,,,,,,,,,,,,,,,,,2.022506,,,,,,,,,,,,,8dce600f-5595-4c45-9943-67112d42cfdb,91,,"[53.8, 75.8]",3754303,1,,,,-2.7131417,,Right Foot,,,,"[24.9, 62.6]",,Ground Pass,,31.771843,,,,Scott Dann,3407.0,,,,,,,1,Regular Play,Wilfried Zaha,3507.0,Right Wing,7,Crystal Palace,31,['882ecd38-c2df-4c77-804f-adca40b7ba40'],40,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:40.320,Pass,
,,,,,,,,,,,,,,,,,,,2.766722,,,,,,,,,,,,,9fab1b0e-5727-4337-8196-37623160fb4b,94,,"[26.0, 61.1]",3754303,1,,,,-1.7503963,,Right Foot,,,,"[19.7, 26.4]",,Ground Pass,,35.267265,,,,Damien Delaney,3693.0,,,,,,,1,Regular Play,Scott Dann,3407.0,Right Center Back,7,Crystal Palace,31,['c8160fbf-8c76-44ca-8ea2-d4e4fb707018'],43,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:43.154,Pass,
,,,,,,,,,,,,,,,,,,,2.071833,,,,,,,,,,,,,57f8d23d-3b2a-4806-9aa5-27bca5611ed5,97,,"[25.3, 27.1]",3754303,1,,,,-0.15725848,,Left Foot,,,,"[64.4, 20.9]",,High Pass,,39.58851,,,,Emmanuel Adebayor,26699.0,,,,,,,1,Regular Play,Damien Delaney,3693.0,Left Center Back,7,Crystal Palace,31,['46a590e7-b261-4de2-8a9c-b4a77e37b0c6'],48,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:48.076,Pass,
,,,,,,,,,,,,,,,,,,,1.923916,,,,,,,,,,,,,f53576dd-1df6-4335-9185-5e262044dfcd,100,,"[64.4, 20.9]",3754303,1,,,True,1.9356413,,,,,,"[58.9, 35.3]",,Low Pass,,15.414603,,Incomplete,,Yohan Cabaye,3277.0,,,,,,,1,Regular Play,Emmanuel Adebayor,26699.0,Center Forward,7,Crystal Palace,31,"['2fa17a9a-578e-4438-a5c8-7106b6af3dfa', '54f67ca4-2d95-497f-b951-be26a9e120f7', 'f3a5f1d4-dd3a-49b0-b7b8-f8bb2afc0750']",50,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:50.188,Pass,True
,,,,,,,,,,,,,,,,,,,1.1713,,,,,,,,,,,,,54f67ca4-2d95-497f-b951-be26a9e120f7,102,,"[61.2, 44.8]",3754303,1,,,,-2.8087723,,Right Foot,,,,"[45.0, 39.2]",,Ground Pass,,17.140594,,,,Ashley Williams,3644.0,,,,,,Recovery,1,Regular Play,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,8,Swansea City,26,"['e1c812ec-9e1b-4c13-9fb1-7ec4e78bd9b6', 'f53576dd-1df6-4335-9185-5e262044dfcd']",52,,,,,,,,,,,,,,,,Swansea City,26,00:01:52.112,Pass,
,,,,,,,,,,,,,,,,,,,1.4803,,,,,,,,,,,,,68ef2381-708d-4f27-a9a4-1278d4a36119,105,,"[48.0, 35.7]",3754303,2,,,,-0.3332443,,Right Foot,,,,"[66.2, 29.4]",,Ground Pass,,19.259542,,,,Wayne Routledge,3449.0,,,,,,,1,Regular Play,Ashley Williams,3644.0,Left Center Back,8,Swansea City,26,['3ffe75a9-6eef-4034-bebe-037d7e0cf25d'],2,,,,,,,,,,,,,,,,Swansea City,26,00:02:02.982,Pass,
,,,,,,,,,,,,,,,,,,,1.6073,,,,,,,,,,,,,2c9f0fca-4c5d-41d3-9a9d-4d6806bf1cdb,108,,"[65.4, 29.2]",3754303,2,,,,-3.040924,,Right Foot,,,,"[45.6, 27.2]",,Ground Pass,,19.900753,,,,Ashley Williams,3644.0,,,,,,,1,Regular Play,Wayne Routledge,3449.0,Left Center Forward,8,Swansea City,26,['204a38a7-5776-48ac-937a-9ad2eaab2a32'],4,,,,,,,,,,,,,,,,Swansea City,26,00:02:04.493,Pass,
,,,,,,,,,,,,,,,,,,,2.618798,,,,,,,,,,,,,ef3c4f37-cb47-48cd-90d2-d449d0a5cfb6,111,,"[46.3, 29.4]",3754303,2,,,,1.2316129,,Right Foot,,,,"[63.2, 77.3]",,Ground Pass,,50.793896,,,,Àngel Rangel Zaragoza,3973.0,,,True,,,,1,Regular Play,Ashley Williams,3644.0,Left Center Back,8,Swansea City,26,['fd3995e0-7acb-461c-908f-4913c7edca3f'],7,,,,,,,,,,,,,,,,Swansea City,26,00:02:07.624,Pass,
,,,,,,,,,,,,,,,,,,,2.010445,,,,,,,,,,,,,63600d35-b99b-47d5-b184-13b9ade46fcd,114,,"[64.3, 77.6]",3754303,2,,,,-0.5743048,,Right Foot,,,,"[94.9, 57.8]",,High Pass,,36.447224,,Incomplete,,Alberto Paloschi,6950.0,,,,,,,1,Regular Play,Àngel Rangel Zaragoza,3973.0,Right Back,8,Swansea City,26,"['49008aca-0f4d-459f-8979-4b1bbadcfe12', '593658de-884c-4efb-9ca0-ea5b6a515259']",12,,,,,,,,,,,,,,,,Swansea City,26,00:02:12.590,Pass,
,,,,,,,,,,,,,,,,,,,1.5639,,,,,,,,,,,,,08c2561c-0cdd-438c-ae68-0b3b0e7cffe9,118,,"[93.0, 38.5]",3754303,2,,,,1.1613591,,Right Foot,,,,"[99.9, 54.4]",,Ground Pass,,17.332628,,,,Alberto Paloschi,6950.0,,,,,,Recovery,1,Regular Play,Wayne Routledge,3449.0,Left Center Forward,8,Swansea City,26,"['9dade62e-2c17-46e1-a62a-09be0df1ff19', 'fad9779b-02e5-4151-aba4-248e7668ad2f']",16,,,,,,,,,,,,,,,,Swansea City,26,00:02:16.450,Pass,True
,,,,,,,,,,,,,,,,,,,1.5119,,,,,,,,,,,,,71e76d4b-c6e0-4895-b7cc-aa260e5d95a5,121,,"[97.2, 56.4]",3754303,2,,,,1.819429,,Right Foot,,,,"[92.3, 75.7]",,Ground Pass,,19.912308,,,,Àngel Rangel Zaragoza,3973.0,,,,,,,1,Regular Play,Alberto Paloschi,6950.0,Right Center Forward,8,Swansea City,26,['1386cb1e-7fa8-47c4-8475-7f20aa70dfe0'],20,,,,,,,,,,,,,,,,Swansea City,26,00:02:20.790,Pass,
