50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.079996,,,,,,,,,,,,6801ddb0-30a8-459d-ad31-6cf1927ecac4,14,,,"[9.8, 0.1]",3754182,0,,,,2.7367008,,,,,,"[2.8, 3.1]",,Low Pass,,7.615773,,,,José Ramiro Funes Mori,4629.0,,,,,,Throw-in,1,From Throw In,Leighton Baines,3518.0,Left Back,3,Everton,29,['58ce319d-5000-4210-ba72-43920847f08c'],17,,,,,,,,,,,,,,,,,Everton,29,00:00:17.567,Pass,
,,,,,,,,,,,,,,,,1.862134,,,,,,,,,,,,7b50f861-a391-4848-b33e-eeccc87f725a,17,,,"[3.9, 3.4]",3754182,0,,,,0.1937025,,Left Foot,,,,"[50.8, 12.6]",,High Pass,,47.793827,,,,Romelu Lukaku Menama,3289.0,,,,,,,1,From Throw In,José Ramiro Funes Mori,4629.0,Left Center Back,3,Everton,29,['b9605b3f-1726-4c45-b1ae-5e836748122c'],20,,,,,,,,,,,,,,,,,Everton,29,00:00:20.207,Pass,
,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,02e76a85-dd4f-4f3d-b508-ae2267dc15d8,20,,,"[51.0, 12.0]",3754182,0,,,,-0.7965088,,Right Foot,,,,"[59.9, 2.9]",,Ground Pass,,12.728707,,,,Arouna Koné,26696.0,,,,,,,1,From Throw In,Romelu Lukaku Menama,3289.0,Center Forward,3,Everton,29,"['4d2c0db6-ccce-41cb-9f89-bef984bab349', '913210e3-709d-48d3-9da6-ba525bd01a2c']",22,,,,,,,,,,,,,,,,,Everton,29,00:00:22.020,Pass,True
,,,,,,,,,,,,,,,,0.879998,,,,,,,,,,,,a4d1f92a-fc91-4e17-8113-7412d18d0033,23,,,"[58.9, 3.4]",3754182,0,,,,2.0536108,,Right Foot,,,,"[52.4, 15.8]",,Ground Pass,,14.000357,,,,Gareth Barry,3633.0,,,,,,,1,From Throw In,Arouna Koné,26696.0,Left Wing,3,Everton,29,['da265b36-35fc-4e11-8b9b-f4e0d6d6038c'],25,,,,,,,,,,,,,,,,,Everton,29,00:00:25.805,Pass,
,,,,,,,,,,,,,,,,2.399997,,,,,,,,,,,,0925bf40-5453-4b34-95e2-fe14f72322cb,26,,,"[56.2, 15.3]",3754182,0,,,,1.6634669,,Left Foot,,,,"[53.7, 42.2]",,Low Pass,,27.01592,,,,Tom Cleverley,3683.0,,,,,,,1,From Throw In,Gareth Barry,3633.0,Left Defensive Midfield,3,Everton,29,['ff6069dd-95ff-4201-90c3-c9b7e579af8e'],27,,,,,,,,,,,,,,,,,Everton,29,00:00:27.685,Pass,
,,,,,,,,,,,,,,,,1.199998,,,,,,,,,,,,10b02b9d-89e7-447d-a96d-3f1ae2cce4d4,29,,,"[55.4, 58.1]",3754182,0,,,,0.9539951,,Right Foot,,,,"[63.2, 69.1]",,Ground Pass,,13.484806,,,,Séamus Coleman,4589.0,,,,,,,1,From Throw In,Tom Cleverley,3683.0,Right Defensive Midfield,3,Everton,29,['25d0c8f6-2c25-4c4e-9b18-7480a674ff85'],31,,,,,,,,,,,,,,,,,Everton,29,00:00:31.445,Pass,
,,,,,,,,,,,,,,,,1.359999,,,,,,,,,,,,36252de1-5666-4741-9bfb-e98bd6caecea,33,,,"[54.5, 66.7]",3754182,0,,,,-2.9729958,,Left Foot,,,,"[35.7, 63.5]",,Ground Pass,,19.070396,,,,John Stones,3244.0,,,,,,,1,From Throw In,Séamus Coleman,4589.0,Right Back,3,Everton,29,"['8e64701b-2d71-46c7-974f-e1e9d1d47a98', 'c38d7c39-18ff-4c96-9466-881badff9c93']",35,,,,,,,,,,,,,,,,,Everton,29,00:00:35.925,Pass,True
,,,,,,,,,,,,,,,,0.719999,,,,,,,,,,,,506b56c2-a090-4f56-9e92-97aa999dfa46,36,,,"[31.6, 59.7]",3754182,0,,,,-0.5880026,,Right Foot,,,,"[37.6, 55.7]",,Ground Pass,,7.2111025,,,,Gareth Barry,3633.0,,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,3,Everton,29,['1d241b65-7783-4d84-98f1-cdff7a6d625b'],40,,,,,,,,,,,,,,,,,Everton,29,00:00:40.365,Pass,
,,,,,,,,,,,,,,,,2.559995,,,,,,,,,,,,a931814f-fdd3-4e27-99cd-79ccf021176e,39,,,"[34.6, 56.5]",3754182,0,,,,-1.9262818,,Left Foot,,,,"[22.2, 23.1]",,Ground Pass,,35.627518,,,,José Ramiro Funes Mori,4629.0,,,,,,,1,From Throw In,Gareth Barry,3633.0,Left Defensive Midfield,3,Everton,29,['946c1f29-5e1e-4f3c-9b67-2e948909f86e'],42,,,,,,,,,,,,,,,,,Everton,29,00:00:42.085,Pass,
,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,9f317459-c7a8-4002-bb84-c12ed0583513,42,,,"[24.6, 22.8]",3754182,0,,,,0.20176235,,Left Foot,,,,"[37.8, 25.5]",,Ground Pass,,13.473307,,,,Gareth Barry,3633.0,,,,,,,1,From Throw In,José Ramiro Funes Mori,4629.0,Left Center Back,3,Everton,29,['1dd3362c-ad54-4dd2-b097-9ed4162f65bb'],45,,,,,,,,,,,,,,,,,Everton,29,00:00:45.605,Pass,
,,,,,,,,,,,,,,,,2.199998,,,,,,,,,,,,2de06576-2718-4f4e-8d59-ab530ecb2471,45,,,"[37.8, 25.5]",3754182,0,,,,-1.3117906,,Left Foot,,,,"[44.0, 2.1]",,Ground Pass,,24.207438,,,,Leighton Baines,3518.0,,,,,,,1,From Throw In,Gareth Barry,3633.0,Left Defensive Midfield,3,Everton,29,['45df026e-9d88-415f-98b4-5149e432fc46'],46,,,,,,,,,,,,,,,,,Everton,29,00:00:46.845,Pass,
,,,,,,,,,,,,,,,,0.849529,,,,,,,,,,,,cac32f9c-a194-4403-b9d4-2a40bf56f391,47,,,"[44.0, 2.1]",3754182,0,,,,1.8063413,,Right Foot,,,,"[42.2, 9.6]",,Ground Pass,,7.712976,,,,Gareth Barry,3633.0,,,,,,,1,From Throw In,Leighton Baines,3518.0,Left Back,3,Everton,29,['f8ab0b8e-a41e-47ed-8e34-25115437059f'],49,,,,,,,,,,,,,,,,,Everton,29,00:00:49.045,Pass,
,,,,,,,,,,,,,,,,1.199998,,,,,,,,,,,,abb3813e-140e-4419-9ac2-a5f5a80f1e6b,50,,,"[47.3, 8.0]",3754182,0,,,,0.68305427,,Left Foot,,,,"[57.5, 16.3]",,Ground Pass,,13.150285,,,,Arouna Koné,26696.0,,,,,,,1,From Throw In,Gareth Barry,3633.0,Left Defensive Midfield,3,Everton,29,['b9e011ff-4d00-43cc-96c0-0bda5ac1ced9'],50,,,,,,,,,,,,,,,,,Everton,29,00:00:50.975,Pass,
,,,,,,,,,,,,,,,,0.959999,,,,,,,,,,,,3264fa47-a904-44b7-bb57-353c92c594ab,54,,,"[55.9, 16.6]",3754182,0,,,,1.5028383,,Right Foot,,,,"[57.2, 35.7]",,Ground Pass,,19.14419,,,,Tom Cleverley,3683.0,,,,,,,1,From Throw In,Arouna Koné,26696.0,Left Wing,3,Everton,29,"['78255720-5a44-4787-8113-f206a6f6a093', 'd637367f-ea4d-4bd2-a710-64b9d19f4377']",53,,,,,,,,,,,,,,,,,Everton,29,00:00:53.695,Pass,True
,,,,,,,,,,,,,,,,0.92,,,,,,,,,,,,af04e136-78cd-4d49-88b2-e9c6f1e379b3,56,,,"[57.2, 35.7]",3754182,0,,,,-2.6847477,,Right Foot,,,,"[51.3, 32.8]",,Ground Pass,,6.574192,,,,Gareth Barry,3633.0,,,,,,,1,From Throw In,Tom Cleverley,3683.0,Right Defensive Midfield,3,Everton,29,['fc1e6412-456f-4968-9adc-239da0f52700'],54,,,,,,,,,,,,,,,,,Everton,29,00:00:54.655,Pass,
,,,,,,,,,,,,,,,,1.199997,,,,,,,,,,,,eda87f3b-4c82-4f53-903a-3c9a42e85e99,59,,,"[49.7, 45.7]",3754182,0,,,,1.1737169,,Right Foot,,,,"[57.5, 64.3]",,Ground Pass,,20.169283,,,,Séamus Coleman,4589.0,,,,,,,1,From Throw In,Gareth Barry,3633.0,Left Defensive Midfield,3,Everton,29,['bafd141b-52fe-449f-b619-826033639899'],57,,,,,,,,,,,,,,,,,Everton,29,00:00:57.415,Pass,
,,,,,,,,,,,,,,,,0.96712,,,,,,,,,,,,1df1dafd-fcc3-4f24-ac58-c530ca1eaa39,62,,,"[59.4, 61.6]",3754182,0,,,,-1.1420183,,Right Foot,,,,"[62.6, 54.6]",,Ground Pass,,7.6967525,,,,Tom Cleverley,3683.0,,,,,,,1,From Throw In,Séamus Coleman,4589.0,Right Back,3,Everton,29,['80c402f7-9ad4-4ec9-a969-dfe797ee04ab'],59,,,,,,,,,,,,,,,,,Everton,29,00:00:59.615,Pass,
,,,,,,,,,,,,,,,,0.719994,,,,,,,,,,,,1ab851a1-e9df-44a6-8a92-20af998ef2f7,64,,,"[62.6, 54.6]",3754182,1,,,,-3.063626,,Right Foot,,,,"[56.2, 54.1]",,Ground Pass,,6.4195013,,,,Ross Barkley,4275.0,,,,,,,1,From Throw In,Tom Cleverley,3683.0,Right Defensive Midfield,3,Everton,29,['d77532e3-7078-4eec-b644-6dae05d50a0a'],0,,,,,,,,,,,,,,,,,Everton,29,00:01:00.582,Pass,
,,,,,,,,,,,,,,,,1.399998,,,,,,,,,,,,587ce8fd-a652-4f68-9b26-f0808adf1f52,67,,,"[62.6, 56.8]",3754182,1,,,,1.0870172,,Right Foot,,,,"[68.8, 68.6]",,Ground Pass,,13.329666,,,,Tom Cleverley,3683.0,,,,,,,1,From Throw In,Ross Barkley,4275.0,Center Attacking Midfield,3,Everton,29,['c928ea94-0fee-470b-a3c4-a041e7875d12'],2,,,,,,,,,,,,,,,,,Everton,29,00:01:02.747,Pass,
,,,,,,,,,,,,,,,,1.36,,,,,,,,,,,,2c6c4067-54e8-42d2-8c6a-e2d707fe7be3,70,,,"[77.2, 70.8]",3754182,1,,,,0.503827,,Right Foot,,,,"[85.0, 75.1]",,Ground Pass,,8.906739,,,,Gerard Deulofeu Lázaro,3726.0,,,,,,,1,From Throw In,Tom Cleverley,3683.0,Right Defensive Midfield,3,Everton,29,['e57f9636-1a23-49bf-abc8-46ffe2d39dd0'],5,,,,,,,,,,,,,,,,,Everton,29,00:01:05.747,Pass,
,,,,,,,,,,,,,,,,6.189604,,,,,,,,,,,,b4f0d89e-6ce4-428d-9950-24837df3319d,73,,,"[85.2, 75.1]",3754182,1,,,,-1.2478462,,Right Foot,True,,,"[110.3, 0.1]",,High Pass,,79.08862,,Out,,,,,,True,,,,1,From Throw In,Gerard Deulofeu Lázaro,3726.0,Right Wing,3,Everton,29,,8,,,,,,,,,,,,,,,,,Everton,29,00:01:08.027,Pass,
,,,,,,,,,,,,,,,,2.313939,,,,,,,,,,,,a3b390fa-2068-4622-abb8-dbf8be7a0129,74,,,"[14.9, 80.0]",3754182,1,,,,-0.14134365,,,,,,"[40.2, 76.4]",,High Pass,,25.554844,,,,Cameron Jerome,4807.0,,,,,,Throw-in,1,From Throw In,Andre Wisdom,4808.0,Right Back,4,Norwich City,56,['34c0b0f1-8c1a-48ff-810c-c3711d67ac54'],28,,,,,,,,,,,,,,,,,Norwich City,56,00:01:28.267,Pass,
,,,,,,,,,,,,,,,,1.996567,,,,,,,,,,,,09404be8-1da6-40e2-927d-5a761c1ee070,77,,,"[40.2, 76.4]",3754182,1,,,True,-2.271198,,,,,,"[30.0, 64.3]",,High Pass,,15.825612,,,,Gary O''Neil,9452.0,,,,,,,1,From Throw In,Cameron Jerome,4807.0,Center Forward,4,Norwich City,56,"['173211a0-1d75-49a4-80ca-839ae953d31f', '6f6a458b-0b46-4cdd-895a-d41cddea73b5']",30,,,,,,,,,,,,,,,,,Norwich City,56,00:01:30.581,Pass,True
,,,,,,,,,,,,,,,,1.993688,,,,,,,,,,,,d86e17a1-0e60-41a9-ad11-943bd6ae888f,79,,,"[30.0, 64.3]",3754182,1,,,,0.07768764,,Head,,,,"[46.7, 65.6]",,High Pass,,16.750523,,Incomplete,,,,,,,,,,1,From Throw In,Gary O''Neil,9452.0,Left Defensive Midfield,4,Norwich City,56,['cc072c3e-3650-4b5c-a946-e311757fa297'],32,,,,,,,,,,,,,,,,,Norwich City,56,00:01:32.577,Pass,
,,,,,,,,,,,,,,,,1.488232,,,,,,,,,,,,cc072c3e-3650-4b5c-a946-e311757fa297,80,,,"[73.4, 14.5]",3754182,1,,,,0.47646743,,Head,,,,"[85.8, 20.9]",,High Pass,,13.954211,,Incomplete,,Romelu Lukaku Menama,3289.0,,,,,,Recovery,1,From Throw In,Gareth Barry,3633.0,Left Defensive Midfield,4,Norwich City,56,"['1b7eb09a-ad4d-43af-8d70-244f66f5fd0d', 'a3970398-459d-4ed2-a08d-0525604a39b7', 'd86e17a1-0e60-41a9-ad11-943bd6ae888f']",34,,,,,,,,,,,,,,,,,Everton,29,00:01:34.571,Pass,
,,,,,,,,,,,,,,,,1.708964,,,,,,,,,,,,1b7eb09a-ad4d-43af-8d70-244f66f5fd0d,82,,,"[34.3, 59.2]",3754182,1,,,,0.09384121,,Head,,,,"[51.3, 60.8]",,High Pass,,17.075129,,Incomplete,,,,,,,,,Recovery,1,From Throw In,Gary O''Neil,9452.0,Left Defensive Midfield,4,Norwich City,56,"['cc072c3e-3650-4b5c-a946-e311757fa297', 'f2dc6144-94ab-4a4c-8dd3-6a4c5b030edd']",36,,,,,,,,,,,,,,,,,Norwich City,56,00:01:36.059,Pass,
,,,,,,,,,,,,,,,,1.659869,,,,,,,,,,,,542fb5fa-c3cc-4590-8e2e-44be22d278a0,90,,,"[20.6, 39.5]",3754182,1,,,,0.5740565,,Right Foot,,,,"[37.3, 50.3]",,Ground Pass,,19.887936,,,,Tom Cleverley,3683.0,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,5,Everton,29,"['092e18ca-513f-40e2-9e42-50338192309e', '724d5151-18d6-4695-9caa-231682b260e0']",47,,,,,,,,,,,,,,,,,Everton,29,00:01:47.808,Pass,True
,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,28fc065c-a8ff-4c9b-8fd6-1fe473bbed8d,94,,,"[42.2, 53.8]",3754182,1,,,,1.09814,,Right Foot,,,,"[53.5, 75.9]",,Ground Pass,,24.821362,,,,Gerard Deulofeu Lázaro,3726.0,,,,,,,1,Regular Play,Tom Cleverley,3683.0,Right Defensive Midfield,5,Everton,29,"['03017411-5ca1-4612-9822-9beccb8f4952', '283d1e80-d6e4-41c9-bf86-1fdbce7dbd57']",50,,,,,,,,,,,,,,,,,Everton,29,00:01:50.428,Pass,True
,,,,,,,,,,,,,,,,1.663967,,,,,,,,,,,,48544087-f716-47b5-b7a2-d12d1ab035c4,98,,,"[52.4, 76.1]",3754182,1,,,,-1.5333139,,Right Foot,,,,"[52.7, 68.1]",,Ground Pass,,8.005623,,Incomplete,,Tom Cleverley,3683.0,,,,,,,1,Regular Play,Gerard Deulofeu Lázaro,3726.0,Right Wing,5,Everton,29,"['189e107e-53dd-4f65-91da-4bb077677ea3', 'a1588d3d-1db1-4f4d-9ccb-8b3a1ac0b5d0', 'd0e421f6-e209-4c98-9c53-61b76930f5ef']",53,,,,,,,,,,,,,,,,,Everton,29,00:01:53.142,Pass,True
,,,,,,,,,,,,,,,,1.176097,,,,,,,,,,,,7a30e7f6-2508-46cb-8b6b-70d0c6b656ac,103,,,"[67.7, 12.6]",3754182,1,,,,1.6837159,,Left Foot,,,,"[66.6, 22.3]",,Ground Pass,,9.762172,,,,Robert Brady,10967.0,,,,,,,1,Regular Play,Wes Hoolahan,10966.0,Center Attacking Midfield,6,Norwich City,56,"['4fe002a2-ff7a-4721-a8d1-ddd5f8e9ea37', '6853040e-1d1d-48ce-a8b9-a7d3df8e2e6b']",55,,,,,,,,,,,,,,,,,Norwich City,56,00:01:55.273,Pass,True
,,,,,,,,,,,,,,,,1.196913,,,,,,,,,,,,60491a00-8e3e-4334-9b43-c81e7b058d6e,106,,,"[72.6, 23.1]",3754182,1,,,,1.0593764,,Left Foot,,,,"[83.6, 42.7]",,Ground Pass,,22.475765,,,,Nathan Redmond,3286.0,,,,,,,1,Regular Play,Robert Brady,10967.0,Left Wing,6,Norwich City,56,['550a3fae-9efa-4176-ab50-51b1cb73670d'],57,,,,,,,,,,,,,,,,,Norwich City,56,00:01:57.775,Pass,
,,,,,,,,,,,,,,,,0.561192,,,,,,,,,,,,9d17b835-6024-452f-8bcc-f7ca1da6549b,112,,,"[85.5, 35.7]",3754182,2,,,,-2.8112953,,Right Foot,,,,"[78.5, 33.3]",,Ground Pass,,7.4,,,,Wes Hoolahan,10966.0,,,,,,Recovery,1,Regular Play,Nathan Redmond,3286.0,Right Wing,6,Norwich City,56,"['21cb861a-43be-417d-8d87-5a93e8fe1cb9', '2261fa4b-dece-4263-8791-a675ea7b5e0d']",1,,,,,,,,,,,,,,,,,Norwich City,56,00:02:01.049,Pass,True
,,,,,,,,,,,,,,,,3.214482,,,,,,,,,,,,b5b53a94-aa5c-445d-88c5-eb4e1b96da16,117,,,"[72.6, 34.9]",3754182,2,,,,0.9141874,,Right Foot,,,,"[105.2, 77.2]",,High Pass,,53.404587,,,,Andre Wisdom,4808.0,,,True,,,,1,Regular Play,Gary O''Neil,9452.0,Left Defensive Midfield,6,Norwich City,56,['f8e74f5a-ba50-4dc8-865c-ee05f801c568'],4,,,,,,,,,,,,,,,,,Norwich City,56,00:02:04.807,Pass,
,,,,,,,,,,,,,,,,0.718317,,,,,,,,,,,,5ab3b538-9d0f-4fd1-8411-3163025dd044,120,,,"[117.3, 77.0]",3754182,2,,,,-1.7609588,,Right Foot,,True,,"[113.2, 55.7]",,Ground Pass,,21.691011,,Incomplete,,,,,,,,,,1,Regular Play,Andre Wisdom,4808.0,Right Back,6,Norwich City,56,['533a6ee1-42c0-4ffd-8dfb-fc6f863b622a'],9,,,,,,,,,,,,,,,,,Norwich City,56,00:02:09.323,Pass,
