50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,3.340081,,,,,,,,,,,,,,67fbbbde-182c-4141-9c18-a533c6e440c9,34,,"[8.9, 12.1]",3754177,0,,,,,0.92983973,,Right Foot,,,"[41.8, 56.2]",,High Pass,,55.02018,Incomplete,,Matt Ritchie,3049.0,,,True,,,,1,From Kick Off,Simon Francis,3608.0,Right Center Back,2,Newcastle United,37,"['2127639c-d070-41cc-8008-3aed7ced54ab', '3672a759-4bcc-4fb7-a53e-11c880a7e8c3', '7bf3ca35-8c82-4eda-89d8-9ffec5221abe']",24,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:24.260,Pass,True
,,,,,,,,,,,,,,,,,,2.045309,,,,,,,,,,,,,,7bf3ca35-8c82-4eda-89d8-9ffec5221abe,36,,"[78.3, 23.9]",3754177,0,,,,,0.5659676,,Head,,,"[95.3, 34.7]",,High Pass,,20.140507,,,Emmanuel Rivière,3165.0,,,,,,Recovery,1,From Kick Off,Paul Dummett,3065.0,Left Back,2,Newcastle United,37,"['61204f96-05fc-4080-bb8b-b17789cd536f', '67fbbbde-182c-4141-9c18-a533c6e440c9']",27,,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:27.600,Pass,
,,,,,,,,,,,,,,,,,,1.614711,,,,,,,,,,,,,,887b48d8-ac07-411b-8dbc-fffa8ed6f263,38,,"[94.7, 34.3]",3754177,0,,,,,1.2604089,,Head,,,"[98.1, 44.9]",,Low Pass,,11.131936,,,Ayoze Pérez Gutiérrez,3076.0,,,,,,,1,From Kick Off,Emmanuel Rivière,3165.0,Center Forward,2,Newcastle United,37,['172176c0-a44c-4d20-858c-9b03b17ca311'],29,,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:29.992,Pass,
,,,,,,,,,,,,,,,,,,1.119103,,,,,,,,,,,,,,9cd7b96e-0662-4a75-9bf1-5810968913e0,42,,"[98.1, 48.0]",3754177,0,,,,,1.5781491,,Right Foot,,,"[98.0, 61.6]",,Ground Pass,,13.600368,,,Moussa Sissoko,3091.0,,,,,,,1,From Kick Off,Ayoze Pérez Gutiérrez,3076.0,Center Attacking Midfield,2,Newcastle United,37,"['3cc76121-b92e-423f-b305-d89f490ac50d', 'ed82cd56-c8d1-4dcf-bc06-635d9db38225']",31,,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:31.647,Pass,True
,,,,,,,,,,,,,,,,,,5.765428,,,,,,,,,,,,,,933ad443-0ffe-4ab8-a997-d2ba13b9359b,45,,"[99.9, 63.8]",3754177,0,,,,,-1.3270043,,Right Foot,True,,"[114.7, 4.3]",,High Pass,,61.31305,Incomplete,,Emmanuel Rivière,3165.0,,,True,,,,1,From Kick Off,Moussa Sissoko,3091.0,Right Wing,2,Newcastle United,37,"['126becfe-499d-4938-8fbf-5c3ebdfde7b1', '9168f40f-ccf2-4c29-8a25-5fd5cfd5ce1f']",33,,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:33.762,Pass,
,,,,,,,,,,,,,,,,,,3.255819,,,,,,,,,,,,,,feb2ea43-83a0-4949-9f52-cc0f4c54aba3,49,,"[9.4, 75.0]",3754177,0,,,,,-0.36090106,,Right Foot,,,"[60.8, 55.6]",,High Pass,,54.93924,Incomplete,,Joshua King,3346.0,,,,,,,1,From Kick Off,Adam Smith,6409.0,Right Back,2,Newcastle United,37,"['650f3cdf-2589-4fe0-8ffd-955d6963fbb3', 'ccdd16c4-cc28-4f30-8cc0-93e9a46ca02c']",42,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:42.036,Pass,
,,,,,,,,,,,,,,,,,,1.156662,,,,,,,,,,,,,,5a8d2129-713c-405e-82cf-59792f4a92b2,54,,"[68.5, 49.3]",3754177,0,,,,,1.8116428,,Right Foot,,,"[64.3, 66.4]",,Ground Pass,,17.608236,,,Daryl Janmaat,3650.0,,,,,,,1,From Kick Off,Moussa Sissoko,3091.0,Right Wing,2,Newcastle United,37,['c84db1b6-89dc-4b3e-903e-7f11d07a21a3'],50,,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:50.036,Pass,
,,,,,,,,,,,,,,,,,,1.086438,,,,,,,,,,,,,,b4f0a4cf-502e-462e-bc1d-daca774b2cd7,58,,"[62.0, 65.7]",3754177,0,,,,,-2.7985687,,Left Foot,,,"[42.4, 58.7]",,Ground Pass,,20.812496,,,Steven Taylor,3722.0,,,,,,,1,From Kick Off,Daryl Janmaat,3650.0,Right Back,2,Newcastle United,37,"['cb9c3f98-28ad-4b89-a458-6ca79b6b8655', 'e6ed231a-04ec-4c08-85e2-25f2297f9428']",52,,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:52.315,Pass,True
,,,,,,,,,,,,,,,,,,2.913345,,,,,,,,,,,,,,0241d260-6cf6-46a2-84c5-842682d6ea07,62,,"[42.2, 61.6]",3754177,0,,,,,-0.5519298,,Right Foot,,,"[82.8, 36.6]",,High Pass,,47.679764,Incomplete,,Emmanuel Rivière,3165.0,,,,,,,1,From Kick Off,Steven Taylor,3722.0,Right Center Back,2,Newcastle United,37,"['3750362a-d932-4553-aa6b-774c4a2b0d64', '3ab92612-4121-4be1-9452-0096bd1b8fa3', '9c98a54f-4a5c-4fbc-a6f2-1e88d972e869']",55,,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:55.854,Pass,True
,,,,,,,,,,,,,,,,,,1.13194,,,,,,,,,,,,,,9c98a54f-4a5c-4fbc-a6f2-1e88d972e869,65,,"[37.3, 43.5]",3754177,0,,,,True,-1.2876118,,,,,"[42.8, 24.6]",,High Pass,,19.684004,,,Andrew Surman,3344.0,,,,,,Recovery,1,Regular Play,Simon Francis,3608.0,Right Center Back,3,AFC Bournemouth,28,"['0241d260-6cf6-46a2-84c5-842682d6ea07', '0a84605a-9068-4e4f-b5c6-a90029fef3ca', '320b3111-f03a-4e7f-bc1c-07ab715f5226']",58,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:58.767,Pass,True
,,,,,,,,,,,,,,,,,,2.524428,,,,,,,,,,,,,,89df6009-817e-4a06-84f9-6867493eedaa,67,,"[42.8, 24.6]",3754177,0,,,,,2.7056458,,Head,,,"[26.7, 32.1]",,High Pass,,17.761194,,,Steve Cook,3341.0,,,,,,,1,Regular Play,Andrew Surman,3344.0,Left Center Midfield,3,AFC Bournemouth,28,['b727ce11-1f4a-4ce2-8e1d-08d074f516de'],59,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:59.956,Pass,
,,,,,,,,,,,,,,,,,,1.446049,,,,,,,,,,,,,,d6f3c2dc-b54f-4dd6-89ff-d2acfabf95ce,71,,"[24.3, 39.6]",3754177,1,,,,,1.3852019,,Right Foot,,,"[28.9, 64.1]",,Ground Pass,,24.928097,,,Adam Smith,6409.0,,,,,,,1,Regular Play,Steve Cook,3341.0,Left Center Back,3,AFC Bournemouth,28,"['06176bc3-eb84-494e-b6f1-ad27f78e2f83', '68f44f7a-d3d9-495b-9ff0-ea5d2d8079d7']",2,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:02.598,Pass,True
,,,,,,,,,,,,,,,,,,1.230453,,,,,,,,,,,,,,f7020228-87b0-4d9c-acbc-67134b04c65d,74,,"[32.3, 71.8]",3754177,1,,,,,0.2046418,,Right Foot,,,"[53.5, 76.2]",,Ground Pass,,21.65179,,,Matt Ritchie,3049.0,,,,,,,1,Regular Play,Adam Smith,6409.0,Right Back,3,AFC Bournemouth,28,['7d6d0747-7dbb-4730-905d-9c7236efb27e'],5,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:05.937,Pass,
,,,,,,,,,,,,,,,,,,1.317174,,,,,,,,,,,,,,42c2dd7a-b5fc-44cd-89b4-60ca3bab0038,78,,"[45.0, 75.4]",3754177,1,,,,,-2.638974,,Left Foot,,,"[27.9, 66.0]",,Ground Pass,,19.513329,,,Simon Francis,3608.0,,,,,,,1,Regular Play,Matt Ritchie,3049.0,Right Midfield,3,AFC Bournemouth,28,"['17981334-6ad3-457f-ba17-019eddb6fccb', '92ab9365-e946-4626-a0c8-00325ce8f58a']",8,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:08.187,Pass,True
,,,,,,,,,,,,,,,,,,0.871917,,,,,,,,,,,,,,2394e54f-f7dd-4b55-bcad-fd064e796dcf,81,,"[32.1, 72.9]",3754177,1,,,,,-0.36376786,,Right Foot,,,"[51.8, 65.4]",,Ground Pass,,21.079374,Incomplete,,Dan Gosling,3343.0,,,,,,,1,Regular Play,Simon Francis,3608.0,Right Center Back,3,AFC Bournemouth,28,"['0630c337-f2ea-4950-9417-34ac660f94d5', '08dc524e-8589-4371-a408-884ecb5f1c38']",11,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:11.349,Pass,
,,,,,,,,,,,,True,,,,,,1.418354,,,,,,,,,,,,,,08dc524e-8589-4371-a408-884ecb5f1c38,83,,"[68.3, 14.7]",3754177,1,,,,,-0.49312967,,Left Foot,,,"[83.0, 6.8]",,Low Pass,,16.68832,,,Emmanuel Rivière,3165.0,,,,,,Interception,1,Regular Play,Jack Colback,9649.0,Left Defensive Midfield,4,Newcastle United,37,"['2394e54f-f7dd-4b55-bcad-fd064e796dcf', '90ff45bd-f4d5-4cde-9904-d45749c8b969']",12,,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:12.221,Pass,
,,,,,,,,,,,,,,,,,,0.580658,,,,,,,,,,,,,,23ae8bcd-ace1-4faa-b66d-1ff254a7ef7d,87,,"[82.4, 6.2]",3754177,1,,,,,2.8921795,,Right Foot,,,"[71.8, 8.9]",,Ground Pass,,10.938464,,,Georginio Wijnaldum,3567.0,,,,,,,1,Regular Play,Emmanuel Rivière,3165.0,Center Forward,4,Newcastle United,37,['1f7e273b-7c8c-49ef-9bda-fb39e6a0145b'],13,,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:13.663,Pass,
,,,,,,,,,,,,,,,,,,1.900649,,,,,,,,,,,,,,8c687c39-57df-4deb-89cc-64c779d8d61d,90,,"[70.6, 8.5]",3754177,1,,,,,0.42187127,,Right Foot,,,"[96.0, 19.9]",,Ground Pass,,27.840977,,,Jack Colback,9649.0,,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Left Wing,4,Newcastle United,37,['e9fc4bfa-c978-4a90-9ac0-a7a641abd23f'],14,,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:14.324,Pass,
,,,,,,,,,,,,,,,,,,0.845505,,,,,,,,,,,,,,e13e4efa-870a-428e-a5f4-d0c73b4e9df9,95,,"[99.7, 0.1]",3754177,1,,,,,0.6402278,,,,,"[109.5, 7.4]",,Low Pass,,12.220065,,,Georginio Wijnaldum,3567.0,,,,,,Throw-in,1,From Throw In,Paul Dummett,3065.0,Left Back,5,Newcastle United,37,['466ac2ae-851a-4828-a75d-3001799a94f7'],36,,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:36.231,Pass,
,,,,,,,,,,,,,,,,,,0.140358,,,,,,,,,,,,,,831dbcbc-6a72-445f-876d-8b82b410dcc2,100,,"[111.4, 4.1]",3754177,1,,,,,3.1415927,,Right Foot,,,"[108.9, 4.1]",,Ground Pass,,2.5,Incomplete,,Paul Dummett,3065.0,,,,,,,1,From Throw In,Georginio Wijnaldum,3567.0,Left Wing,5,Newcastle United,37,"['1cace210-c856-496c-98f1-01813c3e375a', '4881fd2f-6aab-4c3d-a845-b8227c224ebd', '61b4af1d-64b1-4d51-8497-72dc05f806c3', '6ae100d2-556e-4c63-9bdf-7c3381f89c97']",38,,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:38.801,Pass,True
,,,,,,,,,,,,,,,,,,0.580381,,,,,,,,,,,,,,56f2ab18-7953-4f78-8f8c-c49aed4ae8ca,106,,"[12.5, 76.8]",3754177,1,,,,,-0.32932615,,Left Foot,,,"[20.4, 74.1]",,Ground Pass,,8.348653,,,Dan Gosling,3343.0,,,,,,,1,From Throw In,Matt Ritchie,3049.0,Right Midfield,5,Newcastle United,37,"['3c51e687-d589-4723-8707-117769823ee8', 'b4a6a08a-12fa-4e5f-954b-30ca2d46b3b2']",41,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:41.791,Pass,True
,,,,,,,,,,,,,,,,,,0.029934,,,,,,,,,,,,,,e7027e71-ed00-49c7-a3e6-88dfd004184c,110,,"[16.4, 67.3]",3754177,1,,,,,-0.5144513,,Left Foot,,,"[18.7, 66.0]",,Ground Pass,,2.641969,Incomplete,,Benik Afobe,3278.0,,,,,,,1,From Throw In,Dan Gosling,3343.0,Right Center Midfield,5,Newcastle United,37,"['1e6736c1-652e-4f96-8b62-30b0a02933d6', '5ef5cde1-f8ac-42eb-8642-ddd8579fe946']",44,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:44.021,Pass,
,,,,,,,,,,,,,,,,,,0.182772,,,,,,,,,,,,,,b93fecaa-48f6-497e-9d5d-d39402ca0ddd,118,,"[7.0, 36.1]",3754177,2,,True,,,-0.709257,,Right Foot,,,"[33.1, 13.7]",,Ground Pass,,34.39433,,,Steve Cook,3341.0,,,,,,Goal Kick,1,From Goal Kick,Artur Boruc,20074.0,Goalkeeper,6,AFC Bournemouth,28,['f81fdaf2-b22f-4b37-be44-40fcc03c7a8a'],12,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:12.735,Pass,
,,,,,,,,,,,,,,,,,,2.871117,,,,,,,,,,,,,,713914dc-5954-4299-aa5e-f136aa042663,121,,"[34.3, 12.9]",3754177,2,,,,,-0.11502782,,Left Foot,,,"[84.5, 7.1]",,High Pass,,50.53395,Incomplete,,Joshua King,3346.0,,,,,,,1,From Goal Kick,Steve Cook,3341.0,Left Center Back,6,AFC Bournemouth,28,"['33791e03-ebba-4fb7-8186-433094e8cb04', 'a43f54ea-a95e-460f-865a-6256c77a34e1', 'f0f2ee3c-66ed-43b8-b6fd-c1be328eff16']",17,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:17.663,Pass,True
,,,,,,,,,,,,,,,,,,0.844557,,,,,,,,,,,,,,63226edc-6c8f-416c-b0d6-afc825ad3a47,124,,"[85.0, 0.1]",3754177,2,,True,,,2.2679887,,,,,"[78.3, 8.1]",,Low Pass,,10.435037,,,Dan Gosling,3343.0,,,,,,Throw-in,1,From Throw In,Charlie Daniels,3345.0,Left Back,7,AFC Bournemouth,28,['6e334a28-5e03-4fcc-92a1-8f941db3ea47'],27,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:27.497,Pass,
,,,,,,,,,,,,,,,,,,2.667223,,,,,,,,,,,,,,f087dedb-b83a-49a3-a344-5d9b4cf009f1,126,,"[77.2, 8.7]",3754177,2,,,,,1.3967348,,Right Foot,,,"[88.7, 74.1]",,Low Pass,,66.40339,,,Matt Ritchie,3049.0,,,True,,,,1,From Throw In,Dan Gosling,3343.0,Right Center Midfield,7,AFC Bournemouth,28,['1f70c1f6-4ae1-40f5-b9a6-a4397c885713'],31,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:31.173,Pass,
,,,,,,,,,,,,,,,,,,1.153633,,,,,,,,,,,,,,119220d3-9bfb-49a4-859e-1e4bdde51a43,130,,"[107.2, 67.7]",3754177,2,,,,,-1.1155168,,Right Foot,True,,"[116.6, 48.5]",,Low Pass,,21.377558,Incomplete,,Joshua King,3346.0,,,,,,,1,From Throw In,Matt Ritchie,3049.0,Right Midfield,7,AFC Bournemouth,28,"['2838eb4d-8ff0-4182-bf12-43d00992c1e0', '7dea3e0e-ccb0-417e-b1c5-53194266235d', 'c59b751f-b95d-4b4a-bc4d-599b6df6489a']",38,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:38.758,Pass,True
