bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9186da32-9571-41a6-9962-f84ebd4596ce,1,,,,3754093,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Tottenham Hotspur,38,,0,,,,,,,,,,,,,,,,,"{'formation': 4321, 'lineup': [{'player': {'id': 3099, 'name': 'Hugo Lloris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3205, 'name': 'Kyle Walker'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 20005, 'name': 'Toby Alderweireld'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 3077, 'name': 'Jan Vertonghen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 3594, 'name': 'Danny Rose'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 10956, 'name': 'Eric Dier'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 40127, 'name': 'Ryan Mason'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 3037, 'name': 'Mousa Sidi Yaya Dembélé'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 19}, {'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'jersey_number': 23}, {'player': {'id': 3083, 'name': 'Heung-Min Son'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'jersey_number': 7}, {'player': {'id': 10955, 'name': 'Harry Kane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 10}]}",Tottenham Hotspur,38,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d6a61365-b1f4-4ed9-a3a0-7afdc2a06ce4,2,,,,3754093,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Tottenham Hotspur,38,,0,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 3339, 'name': 'Asmir Begović'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 5594, 'name': 'Branislav Ivanović'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 3456, 'name': 'Kurt Happy Zouma'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 3645, 'name': 'Gary Cahill'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 3957, 'name': 'César Azpilicueta Tanco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 28}, {'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 3381, 'name': 'Nemanja Matić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 3472, 'name': 'Willian Borges da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 22}, {'player': {'id': 40122, 'name': 'Oscar dos Santos Emboaba Júnior'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 8}, {'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 3621, 'name': 'Eden Hazard'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 10}]}",Chelsea,33,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5572bae0-e59c-4673-a6ce-586e5f75d0a3,3,,,,3754093,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Tottenham Hotspur,38,['fe765024-e1b4-4f20-9c9b-d2ef0b1fe1e2'],0,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fe765024-e1b4-4f20-9c9b-d2ef0b1fe1e2,4,,,,3754093,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Tottenham Hotspur,38,['5572bae0-e59c-4673-a6ce-586e5f75d0a3'],0,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b6994a15-0f96-4746-8a8e-8b5cbc8648f9,1684,,,,3754093,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,84,Tottenham Hotspur,38,['7f6cbc11-7d9d-4f29-97c6-da4f8b6644af'],0,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7f6cbc11-7d9d-4f29-97c6-da4f8b6644af,1685,,,,3754093,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,84,Tottenham Hotspur,38,['b6994a15-0f96-4746-8a8e-8b5cbc8648f9'],0,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,1.670718,,,,,,,,,,,,f1178973-c0dd-4be5-abf9-71d9516a80c4,5,,,"[60.0, 40.0]",3754093,0,,,,,3.1041102,,Right Foot,,,,"[36.0, 40.9]",Ground Pass,,24.016869,,,,Jan Vertonghen,3077.0,,,,,,Kick Off,1,From Kick Off,Harry Kane,10955.0,Center Forward,2,Tottenham Hotspur,38,['8e2f48e6-2962-4ae8-a397-c88c7900b2ea'],0,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:00.467,Pass,
,,,,,,,,,,,,,,,,,6.677045,,,,,,,,,,,,7c68606c-73c2-4f43-9130-5700c7ffcae7,8,,,"[36.0, 41.5]",3754093,0,,,,,0.3835814,,Left Foot,,,,"[120.0, 75.4]",High Pass,,90.58261,,Out,,Ryan Mason,40127.0,,,,,,,1,From Kick Off,Jan Vertonghen,3077.0,Left Center Back,2,Tottenham Hotspur,38,['031a902c-4bb3-4334-8f48-0a83513009ca'],3,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:03.991,Pass,
,,,,,,,,,,,,,,,,,3.5579,,,,,,,,,,,,3fadab38-f106-4e99-a70f-b977bddb1fd6,11,,,"[7.0, 44.1]",3754093,0,,,,,0.43741456,,Right Foot,,,,"[76.5, 76.6]",High Pass,,76.723526,,Incomplete,,Branislav Ivanović,5594.0,,,,,,Goal Kick,1,From Goal Kick,Asmir Begović,3339.0,Goalkeeper,3,Chelsea,33,"['05adcef5-2207-4f7a-a682-07f1a72f4184', 'f0384652-09b5-47ad-826b-156c68d8f9aa']",42,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:42.069,Pass,
,,,,,,,,,,,,,,,,,3.062123,,,,,,,,,,,,f0384652-09b5-47ad-826b-156c68d8f9aa,14,,,"[43.6, 3.5]",3754093,0,,,,True,0.008928334,,,,,,"[66.0, 3.7]",High Pass,,22.400892,,Incomplete,,Christian Dannemann Eriksen,3043.0,,,,,,Recovery,1,From Goal Kick,Heung-Min Son,3083.0,Left Attacking Midfield,3,Chelsea,33,"['0e0ab4e7-b8cb-4632-9f86-4b00ea690b67', '23366efd-e05b-48c7-a523-1dce0c4d83dc', '2bdd59ce-09ff-46ab-8ccc-de6564cde32b', '3fadab38-f106-4e99-a70f-b977bddb1fd6']",45,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:45.627,Pass,True
,,,,,,,,,,,,,,,,,1.485212,,,,,,,,,,,,0e0ab4e7-b8cb-4632-9f86-4b00ea690b67,16,,,"[54.1, 76.4]",3754093,0,,,,,0.194241,,Right Foot,,,,"[72.4, 80.0]",High Pass,,18.650738,,Out,,,,,,,,,Recovery,1,From Goal Kick,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,3,Chelsea,33,['f0384652-09b5-47ad-826b-156c68d8f9aa'],48,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:48.689,Pass,
,,,,,,,,,,,,,,,,,2.103865,,,,,,,,,,,,dc6ca1f6-74af-4312-9f0f-ca3c91e2212a,17,,,"[50.0, 0.1]",3754093,1,,,,,0.076123804,,,,,,"[73.6, 1.9]",High Pass,,23.668545,,Incomplete,,Harry Kane,10955.0,,,,,,Throw-in,1,From Throw In,Danny Rose,3594.0,Left Back,4,Tottenham Hotspur,38,"['385b61f6-0152-4113-9744-497ff19a0aea', '463e4e2a-e761-4a4a-950b-9570f401bba3']",1,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:01.757,Pass,
,,,,,,,,,,,,,,,,,2.409562,,,,,,,,,,,,463e4e2a-e761-4a4a-950b-9570f401bba3,19,,,"[46.5, 78.2]",3754093,1,,,,,-1.1700029,,Head,,,,"[49.0, 72.3]",Low Pass,,6.407808,,,,Nemanja Matić,3381.0,,,,,,Recovery,1,From Throw In,Branislav Ivanović,5594.0,Right Back,4,Tottenham Hotspur,38,"['dc6ca1f6-74af-4312-9f0f-ca3c91e2212a', 'e04980a9-c377-42e3-b8f0-9f29536b3be0']",3,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:03.861,Pass,
,,,,,,,,,,,,,,,,,1.801891,,,,,,,,,,,,dd0cc2f7-6406-4c61-877e-436f66880942,23,,,"[49.4, 71.2]",3754093,1,,,,,-0.76084167,,Left Foot,,,,"[64.0, 57.3]",High Pass,,20.15862,,Incomplete,,,,,,,,,,1,From Throw In,Nemanja Matić,3381.0,Left Defensive Midfield,4,Tottenham Hotspur,38,['0c9117e5-944e-429a-ad1d-bda94b3289f2'],6,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:06.697,Pass,
,,,,,,,,,,,,,,,,,4.351424,,,,,,,,,,,,0c9117e5-944e-429a-ad1d-bda94b3289f2,24,,,"[56.1, 22.8]",3754093,1,,,,,-0.64775413,,Right Foot,,,,"[86.1, 0.1]",High Pass,,37.62034,,Out,,Harry Kane,10955.0,,,,,,Recovery,1,From Throw In,Toby Alderweireld,20005.0,Right Center Back,4,Tottenham Hotspur,38,"['d195b3b2-3a7c-4869-bce4-57e77abec8d1', 'dd0cc2f7-6406-4c61-877e-436f66880942']",8,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:08.499,Pass,
,,,,,,,,,,,,,,,,,1.995407,,,,,,,,,,,,e5523ace-fc4f-45f4-b4b2-5ebd48044e49,26,,,"[39.3, 80.0]",3754093,1,,True,,,-1.1884173,,,,,,"[43.0, 70.8]",High Pass,,9.916148,,Incomplete,,,,,,,,,Throw-in,1,From Throw In,Branislav Ivanović,5594.0,Right Back,5,Chelsea,33,['f0f469de-88d7-48ba-befa-fbe74c0d42c5'],23,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:23.486,Pass,
,,,,,,,,,,,,,,,,,0.645061,,,,,,,,,,,,f0f469de-88d7-48ba-befa-fbe74c0d42c5,27,,,"[77.1, 9.3]",3754093,1,,,,,0.91622555,,Head,,,,"[80.4, 13.6]",Low Pass,,5.420332,,Incomplete,,Christian Dannemann Eriksen,3043.0,,,,,,Recovery,1,From Throw In,Heung-Min Son,3083.0,Left Attacking Midfield,5,Chelsea,33,"['77294304-45c0-420a-aaeb-e9d68212d3a3', '91e33173-97b2-47f4-b664-fea7b24bc7de', 'e5523ace-fc4f-45f4-b4b2-5ebd48044e49']",25,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:25.481,Pass,
,,,,,,,,,,,,,,,,,0.361426,,,,,,,,,,,,91e33173-97b2-47f4-b664-fea7b24bc7de,29,,,"[39.7, 66.5]",3754093,1,,,,,0.28858736,,Right Foot,,,,"[46.1, 68.4]",Low Pass,,6.676077,,Incomplete,,,,,,,,,Recovery,1,From Throw In,Nemanja Matić,3381.0,Left Defensive Midfield,5,Chelsea,33,"['c3af7578-bd73-49ac-b5a4-e12813264ca2', 'f0f469de-88d7-48ba-befa-fbe74c0d42c5']",26,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:26.126,Pass,
,,,,,,,,,,,,,,,,,1.237837,,,,,,,,,,,,c3af7578-bd73-49ac-b5a4-e12813264ca2,30,,,"[74.0, 11.7]",3754093,1,,,,,-0.19915922,,Head,,,,"[84.9, 9.5]",Low Pass,,11.119802,,Incomplete,,Harry Kane,10955.0,,,,,,Recovery,1,From Throw In,Heung-Min Son,3083.0,Left Attacking Midfield,5,Chelsea,33,"['4af0ea80-9a31-4b78-a78b-dba1b587c802', '51dbca52-ccc4-440c-b57e-ea4092176d42', '91e33173-97b2-47f4-b664-fea7b24bc7de']",26,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:26.488,Pass,
,,,,,,,,,,,,,,,,,2.5686,,,,,,,,,,,,4af0ea80-9a31-4b78-a78b-dba1b587c802,32,,,"[35.2, 70.6]",3754093,1,,,,,0.24879059,,Right Foot,,,,"[72.2, 80.0]",High Pass,,38.175385,,Out,,,,,,,,,Recovery,1,From Throw In,Kurt Happy Zouma,3456.0,Right Center Back,5,Chelsea,33,['c3af7578-bd73-49ac-b5a4-e12813264ca2'],27,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:27.725,Pass,
,,,,,,,,,,,,,,,,,2.55314,,,,,,,,,,,,8080528b-1880-428a-9fa1-2f6858f9001c,33,,,"[48.3, 0.1]",3754093,1,,,,,2.606395,,,,,,"[14.4, 20.2]",Low Pass,,39.41091,,,,Hugo Lloris,3099.0,,,,,,Throw-in,1,From Throw In,Jan Vertonghen,3077.0,Left Center Back,6,Tottenham Hotspur,38,['268c12db-469a-460a-96dd-b63168c1950a'],35,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:35.003,Pass,
,,,,,,,,,,,,,,,,,2.746495,,,,,,,,,,,,442dab2e-490f-4a7d-a2b8-949496323a9d,36,,,"[13.4, 20.0]",3754093,1,,,,,1.3582656,,Left Foot,,,,"[21.6, 58.0]",Ground Pass,,38.874672,,,,Toby Alderweireld,20005.0,,,,,,,1,From Throw In,Hugo Lloris,3099.0,Goalkeeper,6,Tottenham Hotspur,38,['6d9a7ed8-38be-4d61-b9fe-80f5bb36c809'],38,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:38.654,Pass,
,,,,,,,,,,,,,,,,,1.805628,,,,,,,,,,,,244c24d2-5ff4-427b-9be5-6f8ac9a0ec1f,39,,,"[49.5, 68.9]",3754093,1,,,,,-0.56701934,,Right Foot,,,,"[94.1, 40.5]",High Pass,,52.87457,,Incomplete,,Heung-Min Son,3083.0,,,,,,,1,From Throw In,Toby Alderweireld,20005.0,Right Center Back,6,Tottenham Hotspur,38,"['20ce5ced-d2d1-4130-b7b9-8b30a5981da6', '319360ea-11fc-4f0f-89d0-a5e85786f751']",44,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:44.930,Pass,
,,,,,,,,,,,,,,,,,1.251906,,,,,,,,,,,,20ce5ced-d2d1-4130-b7b9-8b30a5981da6,41,,,"[26.0, 39.6]",3754093,1,,,,,0.17809294,,Head,,,,"[36.0, 41.4]",Low Pass,,10.160708,,,,Francesc Fàbregas i Soler,3478.0,,,,,,Recovery,1,From Throw In,Kurt Happy Zouma,3456.0,Right Center Back,6,Tottenham Hotspur,38,"['244c24d2-5ff4-427b-9be5-6f8ac9a0ec1f', 'b3378952-e9d8-4859-9904-60c1978f75eb']",46,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:46.735,Pass,
,,,,,,,,,,,,,,,,,1.074188,,,,,,,,,,,,dd177ce6-7dfd-41d5-bc56-5a45b5c4aaa2,45,,,"[37.1, 40.4]",3754093,1,,,,,-1.3146449,,Right Foot,,,,"[39.3, 32.0]",Low Pass,,8.683317,,Incomplete,,Nemanja Matić,3381.0,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,6,Tottenham Hotspur,38,"['c7e6c5b0-9f9a-4107-ac52-98ea33f1a707', 'f693c2b4-3d51-4c4a-af96-2fa96be64a16', 'fb253ea3-1a1a-4195-9936-b539c6b5273b']",48,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:48.502,Pass,True
,,,,,,,,,,,,,,,,,0.876032,,,,,,,,,,,,bf36d14f-3836-4c03-8b8a-4ecfa939d0ac,50,,,"[75.8, 67.4]",3754093,1,,,,,-2.1025205,,Left Foot,,,,"[72.8, 62.3]",Ground Pass,,5.916925,,,,Ryan Mason,40127.0,,,,,,,1,From Throw In,Mousa Sidi Yaya Dembélé,3037.0,Left Center Midfield,6,Tottenham Hotspur,38,"['731d0bc7-1005-46d7-829a-631599648e6b', 'fb6a4e5d-4456-4869-be1c-53276152152e']",53,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:53.523,Pass,True
,,,,,,,,,,,,,,,,,1.356998,,,,,,,,,,,,8172b7b4-b729-4946-a75a-7f72fb11e379,53,,,"[68.2, 64.1]",3754093,1,,,,,-3.085707,,Right Foot,,,,"[53.9, 63.3]",Ground Pass,,14.32236,,,,Toby Alderweireld,20005.0,,,,,,,1,From Throw In,Ryan Mason,40127.0,Right Center Midfield,6,Tottenham Hotspur,38,['87f14c4f-7ff7-4864-8db8-212fec11ba23'],55,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:55.266,Pass,
,,,,,,,,,,,,,,,,,2.581127,,,,,,,,,,,,89a6677b-f7c5-424d-801d-e8f037e218c3,56,,,"[50.4, 60.0]",3754093,1,,,,,-1.6345863,,Right Foot,,,,"[47.5, 14.6]",Ground Pass,,45.492527,,,,Jan Vertonghen,3077.0,,,True,,,,1,From Throw In,Toby Alderweireld,20005.0,Right Center Back,6,Tottenham Hotspur,38,['75027e80-d05d-4011-87d8-88f60485f1cc'],57,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:57.623,Pass,
,,,,,,,,,,,,,,,,,1.86776,,,,,,,,,,,,e979e6d4-62ad-4537-ae5d-1936fc707ef7,59,,,"[48.1, 15.6]",3754093,2,,,,,1.7153904,,Left Foot,,,,"[41.3, 62.3]",Ground Pass,,47.19248,,,,Toby Alderweireld,20005.0,,,True,,,,1,From Throw In,Jan Vertonghen,3077.0,Left Center Back,6,Tottenham Hotspur,38,['2ccb4633-a29c-4777-a9c7-95fb661a2861'],2,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:02.312,Pass,
,,,,,,,,,,,,,,,,,2.458447,,,,,,,,,,,,dc856a9e-5b04-418b-b7b7-3e9e794c8cfa,62,,,"[33.3, 62.9]",3754093,2,,,,,-2.7309926,,Left Foot,,,,"[10.1, 52.8]",Ground Pass,,25.303162,,,,Hugo Lloris,3099.0,,,,,,,1,From Throw In,Toby Alderweireld,20005.0,Right Center Back,6,Tottenham Hotspur,38,['5f4af0ba-2816-4f25-9a27-1b42b02d1cd4'],6,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:06.812,Pass,
,,,,,,,,,,,,,,,,,2.439265,,,,,,,,,,,,b7586c95-982e-4c42-8a9e-7d5bfb1a50f4,65,,,"[8.5, 32.7]",3754093,2,,,,,1.1659045,,Right Foot,,,,"[24.1, 69.1]",Ground Pass,,39.60202,,,,Toby Alderweireld,20005.0,,,,,,,1,From Throw In,Hugo Lloris,3099.0,Goalkeeper,6,Tottenham Hotspur,38,['cceeadd6-dd29-4917-a5fc-06e0b9122e19'],13,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:13.254,Pass,
,,,,,,,,,,,,,,,,,1.90823,,,,,,,,,,,,77f7f025-951d-4d53-82ab-134e034a71c3,68,,,"[30.2, 72.6]",3754093,2,,,,,-0.28997642,,Right Foot,,,,"[67.4, 61.5]",High Pass,,38.820744,,,,Harry Kane,10955.0,,,,,,,1,From Throw In,Toby Alderweireld,20005.0,Right Center Back,6,Tottenham Hotspur,38,['ed44842c-7d32-4fed-82bb-0e6684d46508'],18,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:18.334,Pass,
,,,,,,,,,,,,,,,,,1.045072,,,,,,,,,,,,b5c01ae6-0da6-40f6-8da3-9f76f5e4513a,70,,,"[67.2, 62.3]",3754093,2,,,,,1.1417669,,Head,,,,"[71.5, 71.7]",Low Pass,,10.336827,,Incomplete,,Kyle Walker,3205.0,,,,,,,1,From Throw In,Harry Kane,10955.0,Center Forward,6,Tottenham Hotspur,38,"['3ebdb3c9-ceed-4e82-bb9e-66b3ed968616', '950da014-109e-41d9-a16d-3ed48b9d89bc']",20,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:20.242,Pass,
,,,,,,,,,,,,,,,,,1.9317,,,,,,,,,,,,950da014-109e-41d9-a16d-3ed48b9d89bc,72,,,"[48.6, 8.4]",3754093,2,,,,,1.1119796,,Right Foot,,,,"[56.8, 25.0]",High Pass,,18.514858,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,Recovery,1,From Throw In,César Azpilicueta Tanco,3957.0,Left Back,6,Tottenham Hotspur,38,"['0bca155b-0864-4d5a-8b3a-1f64d108bdcf', 'b5c01ae6-0da6-40f6-8da3-9f76f5e4513a', 'c3ca2e18-cd1f-4af8-a217-ea737cbd4807']",21,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:21.287,Pass,
,,,,,,,,,,,,,,,,,1.10125,,,,,,,,,,,,0bca155b-0864-4d5a-8b3a-1f64d108bdcf,75,,,"[63.3, 55.1]",3754093,2,,,,True,0.3378782,,,,,,"[74.4, 59.0]",Low Pass,,11.7652025,,,,Harry Kane,10955.0,,,,,,Recovery,1,From Throw In,Ryan Mason,40127.0,Right Center Midfield,6,Tottenham Hotspur,38,"['15d3154f-aeb1-48c3-a967-e66802b1f1b7', '950da014-109e-41d9-a16d-3ed48b9d89bc', 'e339d19b-9034-4a2a-ba92-9918f1277dd1']",23,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:23.219,Pass,True
,,,,,,,,,,,,,,,,,3.640751,,,,,,,,,,,,c5e2a9a3-f569-4163-a369-a8a7d7a4698e,77,,,"[75.6, 58.8]",3754093,2,,,,,0.13424517,,Right Foot,,,,"[110.4, 63.5]",Low Pass,,35.11595,,,,Heung-Min Son,3083.0,,,,,,,1,From Throw In,Harry Kane,10955.0,Center Forward,6,Tottenham Hotspur,38,['5893abdf-7932-4e67-964b-3ccf4b7b8fa5'],24,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:24.320,Pass,
,,,,,,,,,,,,,,,,,0.458165,,,,,,,,,,,,2be45f6d-29d3-4abc-9003-4bc7d2a20567,80,,,"[111.0, 64.1]",3754093,2,,,,,-1.451956,,Right Foot,,,,"[111.8, 57.4]",Low Pass,,6.747592,,Incomplete,,,,,,,,,,1,From Throw In,Heung-Min Son,3083.0,Left Attacking Midfield,6,Tottenham Hotspur,38,['8511e7d1-8c51-48f0-812c-689d0a0d7669'],28,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:28.177,Pass,
,,,,,,,,,,,,,,,,,0.993697,,,,,,,,,,,,9bb069b1-d414-4c67-b948-98331feadedb,83,,,"[111.8, 72.4]",3754093,2,,,,,3.0836864,,Right Foot,,,,"[98.0, 73.2]",Ground Pass,,13.823169,,,,Kyle Walker,3205.0,,,,,,Recovery,1,From Throw In,Heung-Min Son,3083.0,Left Attacking Midfield,6,Tottenham Hotspur,38,"['7a99d91d-f218-4c67-9946-aa1633a277c3', '90ee04b1-31fb-4940-bfbd-ae69dfba55db']",30,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:30.587,Pass,True
,,,,,,,,,,,,,,,,,0.980865,,,,,,,,,,,,d4667476-35ca-40eb-9e18-1416106d96dd,86,,,"[98.2, 73.2]",3754093,2,,,,,0.24497867,,Right Foot,,,,"[110.6, 76.3]",Ground Pass,,12.781628,,,,Heung-Min Son,3083.0,,,,,,,1,From Throw In,Kyle Walker,3205.0,Right Back,6,Tottenham Hotspur,38,['d281dc50-f226-45ff-a250-f12a3629a6a4'],32,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:32.548,Pass,
,,,,,,,,,,,,,,,,,0.593204,,,,,,,,,,,,987b01af-3b20-4ff3-be44-c004a0c87223,89,,,"[97.8, 63.3]",3754093,2,,,,,-1.6767807,,Right Foot,,,,"[96.8, 53.9]",Ground Pass,,9.453042,,,,Christian Dannemann Eriksen,3043.0,,,,,,,1,From Throw In,Heung-Min Son,3083.0,Left Attacking Midfield,6,Tottenham Hotspur,38,['000094f9-3cb1-417d-b4f9-e4fcb9127f1f'],36,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:36.544,Pass,
,,,,,,,,,,,,,,,,,2.153124,,,,,,,,,,,,fd36f9b8-d573-4395-be57-ccfbe172e30d,92,,,"[97.0, 54.1]",3754093,2,,,,,0.7059199,,Left Foot,,,,"[115.3, 69.7]",Ground Pass,,24.04683,,,,Kyle Walker,3205.0,,,,,,,1,From Throw In,Christian Dannemann Eriksen,3043.0,Right Attacking Midfield,6,Tottenham Hotspur,38,['22863a74-28a0-42e4-ac39-4b5a7c42a045'],37,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:37.200,Pass,
,,,,,,,,,,,,,,,,,0.940825,,,,,,,,,,,,4c0fe51e-956d-47dc-8f8d-0ba7df6fa665,95,,,"[115.7, 69.7]",3754093,2,,,,,-1.751061,,Right Foot,True,,,"[111.8, 48.3]",High Pass,,21.752472,,Incomplete,,,,,,,,,,1,From Throw In,Kyle Walker,3205.0,Right Back,6,Tottenham Hotspur,38,['59c13081-dcab-4ea3-a92b-9e018efbd983'],41,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:41.291,Pass,
