ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.702896,,,,,,,,,,,b60a67e6-5b72-472d-abca-b43222fa3a74,17,,"[39.7, 70.4]",3754253,0,,,,,-0.06677954,,Right Foot,,,,"[71.1, 68.3]",,Ground Pass,,31.470144,,Incomplete,,Benik Afobe,3278.0,,,,,Recovery,1,From Kick Off,Simon Francis,3608.0,Right Center Back,2,Arsenal,1,"['2927e66c-c742-40cd-8fd8-e71764b05104', '2ae5bc78-6ef3-4b17-8eb3-bb02c0fb79b7', 'e75bf235-4d38-4791-a74b-571d0dc27062']",10,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:10.776,Pass,
,,,,,,,,,,,,,,,,1.939369,,,,,,,,,,,8775947c-4138-454d-bc49-d063b78c82c3,22,,"[50.1, 13.9]",3754253,0,,,,,0.5909744,,Right Foot,,,,"[81.1, 34.7]",,High Pass,,37.33149,,Incomplete,,Alex Oxlade-Chamberlain,3525.0,,,,,,1,From Kick Off,Laurent Koscielny,3394.0,Left Center Back,2,Arsenal,1,"['0b06a466-0161-4e07-a19e-edd18f7564be', 'd7eb8af0-4c4c-4640-9879-b513727aecaa', 'fed33a24-5d0c-4244-88d6-d058ae8423f9']",13,,,,,,,,,,,,,,,,,Arsenal,1,00:00:13.609,Pass,True
,,,,,,,,,,,,,,,,1.150023,,,,,,,,,,,7a2277d5-c1ae-486e-8cec-d6a4493cd376,26,,"[47.5, 37.6]",3754253,0,,,,,-1.9341894,,Right Foot,,,,"[42.1, 23.4]",,Ground Pass,,15.192103,,,,Charlie Daniels,3345.0,,,,,,1,Regular Play,Steve Cook,3341.0,Left Center Back,3,AFC Bournemouth,28,['2863db0a-87b6-49e9-9d44-8304dab0273a'],17,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:17.756,Pass,
,,,,,,,,,,,,,,,,3.18554,,,,,,,,,,,8400342b-d767-48e6-9ff5-c85df667588b,30,,"[38.0, 25.9]",3754253,0,,,,,2.7404525,,Left Foot,,,,"[9.0, 38.2]",,Ground Pass,,31.500635,,,,Artur Boruc,20074.0,,,,,,1,Regular Play,Charlie Daniels,3345.0,Left Back,3,AFC Bournemouth,28,"['15897744-d472-4f5d-8bb6-e0a8f2bdd72e', '566f82de-4a15-445c-ba58-f40f16ae8cba']",19,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:19.897,Pass,True
,,,,,,,,,,,,,,,,2.864392,,,,,,,,,,,bef44bcd-2117-47ba-8077-5d9e8e354753,33,,"[9.2, 38.2]",3754253,0,,,,,-0.10716364,,Left Foot,,,,"[75.2, 31.1]",,High Pass,,66.3808,,Incomplete,,Benik Afobe,3278.0,,,,,,1,Regular Play,Artur Boruc,20074.0,Goalkeeper,3,AFC Bournemouth,28,"['274805e7-0405-44ec-b268-f63e39bee6aa', '53abcdf3-e5e7-40a4-a52b-7f5c0eaa64d4']",24,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:24.897,Pass,
,,,,,,,,,,,,,,,,0.925259,,,,,,,,,,,a2ca0c6a-e9fa-4e1b-b229-59b835faa31f,37,,"[40.4, 51.5]",3754253,0,,,,,-0.34464732,,Right Foot,,,,"[48.2, 48.7]",,Ground Pass,,8.28734,,,,Mathieu Flamini,6631.0,,,,,,1,Regular Play,Gabriel Armando de Abreu,6746.0,Right Center Back,4,Arsenal,1,['fc8e4ac0-8f96-4426-a5d4-fb01a3eb9016'],30,,,,,,,,,,,,,,,,,Arsenal,1,00:00:30.734,Pass,
,,,,,,,,,,,,,,,,1.915905,,,,,,,,,,,cb09575a-fe11-4eb7-a3b2-97cd37cdb64c,39,,"[48.2, 48.7]",3754253,0,,,,,-2.166452,,Right Foot,,,,"[36.0, 30.7]",,Ground Pass,,21.744884,,,,Laurent Koscielny,3394.0,,,,,,1,Regular Play,Mathieu Flamini,6631.0,Right Defensive Midfield,4,Arsenal,1,['225c3729-cf0a-4a4c-acb4-2b29fcd6c075'],31,,,,,,,,,,,,,,,,,Arsenal,1,00:00:31.660,Pass,
,,,,,,,,,,,,,,,,2.652538,,,,,,,,,,,7785fdbb-f0b6-4393-a0ce-7c2f0a4b8843,42,,"[36.2, 30.7]",3754253,0,,,,,-0.3963917,,Right Foot,,,,"[76.1, 14.0]",,High Pass,,43.253902,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,1,Regular Play,Laurent Koscielny,3394.0,Left Center Back,4,Arsenal,1,['661492e6-e547-4db0-97c8-af4b6d1e8838'],33,,,,,,,,,,,,,,,,,Arsenal,1,00:00:33.630,Pass,
,,,,,,,,,,,,,,,,1.392766,,,,,,,,,,,6aab0f43-96d9-4461-a380-9ce13f152082,45,,"[76.1, 14.0]",3754253,0,,,,True,0.40665236,,,,,,"[89.8, 19.9]",,High Pass,,14.916434,,Incomplete,,Olivier Giroud,3604.0,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,4,Arsenal,1,"['35ad796a-12f9-40de-811b-d43426c7ceeb', '37d7b5fb-d114-48f3-8d33-cb24001e81c0', 'ef464fee-0785-41bf-8e9a-33f277769ba3']",36,,,,,,,,,,,,,,,,,Arsenal,1,00:00:36.282,Pass,True
,,,,,,,,,,,,,,,,2.414602,,,,,,,,,,,515d0e32-0591-427c-bfaf-d4077d60d28f,49,,"[30.7, 60.5]",3754253,0,,,,,0.23308037,,Right Foot,,,,"[78.3, 71.8]",,High Pass,,48.922897,,,,Dan Gosling,3343.0,,,,,,1,Regular Play,Simon Francis,3608.0,Right Center Back,4,Arsenal,1,['fc2e1bab-401c-4b67-8dbe-57c86befc46f'],40,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:40.258,Pass,
,,,,,,,,,,,,,,,,1.531279,,,,,,,,,,,86943ac7-fec3-4a66-86d2-4a182a16df5f,53,,"[39.5, 0.1]",3754253,0,,,,,0.44783866,,,,,,"[49.7, 5.0]",,High Pass,,11.315918,,Incomplete,,Olivier Giroud,3604.0,,,,,Throw-in,1,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,5,Arsenal,1,"['20bbccff-578f-4f3d-96ba-31f144fe796f', '6f413ab9-41a0-4ed2-975a-4676fe3a116f']",56,,,,,,,,,,,,,,,,,Arsenal,1,00:00:56.722,Pass,
,,,,,,,,,,,,,,,,1.201861,,,,,,,,,,,41456911-1997-4e6d-b90a-42ed7e6e855f,56,,"[56.1, 6.4]",3754253,1,,,,,1.6770612,,Left Foot,,,,"[55.3, 13.9]",,High Pass,,7.542546,,Incomplete,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,Recovery,1,From Throw In,Olivier Giroud,3604.0,Center Forward,5,Arsenal,1,"['a98978af-cad2-417e-b4b8-82f411e71934', 'ee8bef6b-424f-4ec4-9a3d-fb9958361842']",0,,,,,,,,,,,,,,,,,Arsenal,1,00:01:00.461,Pass,
,,,,,,,,,,,,,,,,0.717205,,,,,,,,,,,ee8bef6b-424f-4ec4-9a3d-fb9958361842,58,,"[64.8, 66.2]",3754253,1,,,,,3.1415927,,Right Foot,,,,"[57.5, 66.2]",,Low Pass,,7.3,,Incomplete,,Adam Smith,6409.0,,,,,Recovery,1,From Throw In,Matt Ritchie,3049.0,Right Midfield,5,Arsenal,1,"['41456911-1997-4e6d-b90a-42ed7e6e855f', '68fd1d9b-a5d6-4d45-8889-6503b66abf6c', 'a56ae05d-59fc-464a-b6d9-8464d920bc6a']",1,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:01.663,Pass,
,,,,,,,,,,,,,,,,4.655585,,,,,,,,,,,c3829880-e792-45d0-aed7-af85d0899c0b,68,,"[56.0, 59.5]",3754253,1,,,,,-2.1051917,,Left Foot,,,,"[32.8, 20.3]",,Ground Pass,,45.55085,,,,Charlie Daniels,3345.0,,,,,,1,Regular Play,Matt Ritchie,3049.0,Right Midfield,6,AFC Bournemouth,28,['44f82baa-1710-4a84-a4d7-a11aef69200f'],6,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:06.354,Pass,
,,,,,,,,,,,,,,,,1.136936,,,,,,,,,,,4b050539-b00c-4dec-b989-ff4aed2886a9,71,,"[34.0, 18.2]",3754253,1,,,,,-0.34718537,,Left Foot,,,,"[49.2, 12.7]",,Ground Pass,,16.164467,,,,Marc Pugh,3646.0,,,,,,1,Regular Play,Charlie Daniels,3345.0,Left Back,6,AFC Bournemouth,28,['52632c64-e34d-431f-a44f-85b1bd3f9949'],11,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:11.090,Pass,
,,,,,,,,,,,,,,,,1.590295,,,,,,,,,,,2a3a11e3-8a71-409b-bb93-c1f54904fdf2,75,,"[47.0, 4.9]",3754253,1,,,,,0.20656961,,Left Foot,,,,"[74.2, 10.6]",,High Pass,,27.790825,,Incomplete,,Harry Arter,3304.0,,,,,,1,Regular Play,Marc Pugh,3646.0,Left Midfield,6,AFC Bournemouth,28,"['371c692f-cfb0-46eb-b77c-12a5f931ab86', '5d419562-80df-443e-9fb4-be680ac4bfe7', 'd19438a9-0090-474e-80bc-6949757a790b']",13,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:13.673,Pass,True
,,,,,,,,,,,,,,,,1.012737,,,,,,,,,,,0872d3d8-d25f-495a-bb27-b909df141c90,78,,"[66.9, 0.1]",3754253,1,,,,,2.2852755,,,,,,"[58.4, 9.9]",,Low Pass,,12.972664,,,,Charlie Daniels,3345.0,,,,,Throw-in,1,From Throw In,Harry Arter,3304.0,Left Center Midfield,7,AFC Bournemouth,28,['80df7c56-f254-4d48-b79d-0efc9fb8e741'],19,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:19.908,Pass,
,,,,,,,,,,,,,,,,0.951461,,,,,,,,,,,1e399c8c-5ab5-4920-9b0d-a90afdb57b1f,81,,"[51.8, 13.2]",3754253,1,,,,,2.3721676,,Left Foot,,,,"[35.9, 28.6]",,Ground Pass,,22.135265,,,,Steve Cook,3341.0,,,,,,1,From Throw In,Charlie Daniels,3345.0,Left Back,7,AFC Bournemouth,28,['40a20385-a361-480c-8801-e0403dd2acb4'],22,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:22.884,Pass,
,,,,,,,,,,,,,,,,3.09829,,,,,,,,,,,41c1e73c-2fb5-4ae6-b7da-ee16d4533512,84,,"[39.0, 31.8]",3754253,1,,,,,0.72205806,,Right Foot,,,,"[89.3, 76.1]",,High Pass,,67.02671,,,,Matt Ritchie,3049.0,,True,,,,1,From Throw In,Steve Cook,3341.0,Left Center Back,7,AFC Bournemouth,28,['effc53dd-fe6b-49d3-bd9f-2850b7876117'],28,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:28.077,Pass,
,,,,,,,,,,,,,,,,2.295154,,,,,,,,,,,cff0c1c5-60f9-4a4c-88ad-26ee37a1f5a7,86,,"[89.3, 76.1]",3754253,1,,,,,-1.1284221,,Head,,,,"[93.8, 66.6]",,High Pass,,10.511898,,,,Adam Smith,6409.0,,,,,,1,From Throw In,Matt Ritchie,3049.0,Right Midfield,7,AFC Bournemouth,28,['4b87e95f-41f0-49f9-b927-3666fe752aa9'],31,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:31.175,Pass,
,,,,,,,,,,,,,,,,0.525424,,,,,,,,,,,fe302d77-6dfc-4200-adeb-d400b4d96009,90,,"[112.1, 64.7]",3754253,1,,,,,-0.75943,,Right Foot,,,,"[120.0, 57.2]",,High Pass,,10.893117,,Out,,Benik Afobe,3278.0,,,,,,1,From Throw In,Adam Smith,6409.0,Right Back,7,AFC Bournemouth,28,['12e39fa6-737c-4f2b-b1c3-8db03dae637f'],35,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:35.195,Pass,
,,,,,,,,,,,,,,,,3.40934,,,,,,,,,,,8b27b424-1aea-4f04-b99a-f17df62ccd2d,93,,"[6.0, 36.0]",3754253,2,,,,,-0.12045935,,Right Foot,,,,"[78.7, 27.2]",,High Pass,,73.23066,,,,Olivier Giroud,3604.0,,,,,Goal Kick,1,From Goal Kick,Petr Čech,3461.0,Goalkeeper,8,Arsenal,1,['82a1abfe-5110-4797-8f17-33cc6a52fdb4'],6,,,,,,,,,,,,,,,,,Arsenal,1,00:02:06.103,Pass,
,,,,,,,,,,,,,,,,2.048737,,,,,,,,,,,888442c9-8d62-4686-a3cf-c3a535b4fe40,95,,"[78.7, 27.2]",3754253,2,,,,True,1.0776007,,,,,,"[83.0, 35.2]",,High Pass,,9.0824,,Incomplete,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,1,From Goal Kick,Olivier Giroud,3604.0,Center Forward,8,Arsenal,1,"['2db3dd39-1c5a-4753-bc7a-6323ebf8c689', '75d46434-c54e-4356-a736-40f0b6754448', '89387cfa-0d3a-4fa3-a0bb-8c9ef44a67c9']",9,,,,,,,,,,,,,,,,,Arsenal,1,00:02:09.512,Pass,True
,,,,,,,,,,,,,,,,1.525297,,,,,,,,,,,89387cfa-0d3a-4fa3-a0bb-8c9ef44a67c9,98,,"[37.1, 44.9]",3754253,2,,,,,0.35399744,,Head,,,,"[55.5, 51.7]",,High Pass,,19.61632,,Incomplete,,Harry Arter,3304.0,,,,,Recovery,1,From Goal Kick,Andrew Surman,3344.0,Center Defensive Midfield,8,Arsenal,1,"['26e691fd-32ca-479e-a508-308772d038bd', '4a8f657b-3c87-4907-b5ed-1e891e819a62', '888442c9-8d62-4686-a3cf-c3a535b4fe40']",11,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:11.561,Pass,
,,,,,,,,,,,,,,,,1.107756,,,,,,,,,,,4a8f657b-3c87-4907-b5ed-1e891e819a62,100,,"[64.6, 28.4]",3754253,2,,,,,0.31234643,,Head,,,,"[74.2, 31.5]",,High Pass,,10.088112,,Incomplete,,Olivier Giroud,3604.0,,,,,Recovery,1,From Goal Kick,Mathieu Flamini,6631.0,Right Defensive Midfield,8,Arsenal,1,"['550272c8-3cf3-42ab-ad06-0599d7314c17', '89387cfa-0d3a-4fa3-a0bb-8c9ef44a67c9', 'bf2d98db-97a9-4501-b2d9-9be43358844c']",13,,,,,,,,,,,,,,,,,Arsenal,1,00:02:13.086,Pass,
,,,,,,,,,,,,,,,,0.852503,,,,,,,,,,,bf2d98db-97a9-4501-b2d9-9be43358844c,102,,"[45.9, 48.6]",3754253,2,,,,,0.12630811,,Right Foot,,,,"[52.2, 49.4]",,Low Pass,,6.3505907,,,,Harry Arter,3304.0,,,,,Recovery,1,From Goal Kick,Andrew Surman,3344.0,Center Defensive Midfield,8,Arsenal,1,"['117ca915-b5b2-46a0-b2eb-6027176fee3d', '4a8f657b-3c87-4907-b5ed-1e891e819a62']",14,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:14.194,Pass,
,,,,,,,,,,,,,,,,0.008107,,,,,,,,,,,ddb0bb15-07fe-4aed-9025-b56a1d35728e,108,,"[48.2, 53.8]",3754253,2,,,,,0.2234766,,Right Foot,,,,"[50.4, 54.3]",,Low Pass,,2.2561028,,Incomplete,,Matt Ritchie,3049.0,,,,,Recovery,1,From Goal Kick,Dan Gosling,3343.0,Right Center Midfield,8,Arsenal,1,"['245bc284-3e5c-4c0c-a0f3-9506e8f44627', 'a61ff376-3cc3-42a0-a45e-c841a8519bf7']",16,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:16.508,Pass,
,,,,,,,,,,,,,,,,0.549698,,,,,,,,,,,245bc284-3e5c-4c0c-a0f3-9506e8f44627,110,,"[69.7, 25.8]",3754253,2,,,,,-2.4569755,,Left Foot,,,,"[64.8, 21.8]",,Ground Pass,,6.325346,,,,Aaron Ramsey,3517.0,,,,,Recovery,1,From Goal Kick,Olivier Giroud,3604.0,Center Forward,8,Arsenal,1,"['6c23e48b-20f6-4e38-801b-701a78f84f12', 'ddb0bb15-07fe-4aed-9025-b56a1d35728e']",16,,,,,,,,,,,,,,,,,Arsenal,1,00:02:16.516,Pass,
,,,,,,,,,,,,,,,,0.671277,,,,,,,,,,,c6f08ba1-4a9a-4d4c-8b4a-8b5e9026bd26,114,,"[65.5, 22.4]",3754253,2,,,,,0.59374964,,Right Foot,,,,"[69.5, 25.1]",,Ground Pass,,4.8259716,,,,Olivier Giroud,3604.0,,,,,,1,From Goal Kick,Aaron Ramsey,3517.0,Left Defensive Midfield,8,Arsenal,1,"['6e1aca20-e08d-41eb-8b4b-74cbd27ea6d5', 'a72fe296-3800-4fae-9d5b-198680742d70']",17,,,,,,,,,,,,,,,,,Arsenal,1,00:02:17.491,Pass,True
,,,,,,,,,,,,,,,,0.682573,,,,,,,,,,,e3472d41-1360-4b0b-a4f2-e0993d9c852c,117,,"[81.1, 19.6]",3754253,2,,,,,-0.8913825,,Left Foot,,,,"[85.3, 14.4]",,Ground Pass,,6.68431,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,1,From Goal Kick,Olivier Giroud,3604.0,Center Forward,8,Arsenal,1,['cfb28a53-52e8-42fb-a038-be37b676aefb'],19,,,,,,,,,,,,,,,,,Arsenal,1,00:02:19.997,Pass,
,,,,,,,,,,,,,,,,0.920158,,,,,,,,,,,16c79562-a39d-4e54-90a2-fd97a2844e95,124,,"[27.4, 76.1]",3754253,2,,,,,-2.5412195,,Left Foot,,,,"[16.3, 68.5]",,Ground Pass,,13.452509,,,,Simon Francis,3608.0,,,,,,1,Regular Play,Matt Ritchie,3049.0,Right Midfield,9,AFC Bournemouth,28,['718b540f-1fad-43a3-b16c-3a8313f4f067'],24,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:24.574,Pass,
