bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.877107,,,,,,,,,,,,,268a13f3-74c8-4406-a070-4f348c2d0b71,3105,,"[92.5, 59.8]",3754318,82,,,,,-0.07677189,,Right Foot,,,"[97.7, 59.4]",,Ground Pass,,5.215362,,Incomplete,,Eric Dier,10956.0,,,,,,2,Regular Play,Heung-Min Son,3083.0,Right Defensive Midfield,175,Tottenham Hotspur,38,"['494c61c5-9210-40ff-b35a-dcbffff19023', 'e00386ba-43a3-43d6-8279-e072e9ef4347']",27,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:37:27.845,Pass,
,,,,,,,,,,,,,,0.815269,,,,,,,,,,,,,494c61c5-9210-40ff-b35a-dcbffff19023,3107,,"[22.4, 20.7]",3754318,82,,,,,0.15431878,,Left Foot,,,"[26.9, 21.4]",,Ground Pass,,4.554119,,Incomplete,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,Interception,2,Regular Play,Kieran Gibbs,3528.0,Left Back,175,Tottenham Hotspur,38,"['151df1a4-4f09-42bb-9d65-a1b9bbbae5af', '268a13f3-74c8-4406-a070-4f348c2d0b71', '9036003b-ffdd-4a50-9b7d-df6ddaa11933']",28,,,,,,,,,,,,,,,,,,,Arsenal,1,00:37:28.722,Pass,
,,,,,,,,,,,,,,1.232307,,,,,,,,,,,,,29868bd7-69bf-4850-822a-7fc91e636745,3112,,"[94.3, 51.1]",3754318,82,,,,,-2.55359,,Right Foot,,,"[86.5, 45.9]",,Ground Pass,,9.3744335,,,,Christian Dannemann Eriksen,3043.0,,,,,,2,Regular Play,Heung-Min Son,3083.0,Right Defensive Midfield,175,Tottenham Hotspur,38,"['750d99dc-b618-4d01-b7f2-79d6940c178f', 'cf2d9568-c7b5-4053-be55-4d200973417f']",30,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:37:30.435,Pass,True
,,,,,,,,,,,,,,1.232597,,,,,,,,,,,,,90ab9f1e-09ea-4448-99da-7c991e53a57e,3115,,"[90.1, 42.6]",3754318,82,,,,,-1.634092,91e6f5ab-62df-42a1-a3c5-5fd7ae386892,Right Foot,,,"[89.2, 28.4]",,Ground Pass,,14.228493,,,,Ryan Mason,40127.0,True,,,,,2,Regular Play,Christian Dannemann Eriksen,3043.0,Right Wing,175,Tottenham Hotspur,38,['802da979-31d4-4bcd-b2fc-c0d582b791c4'],31,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:37:31.864,Pass,
,,,,,,,,,,,,,,1.515469,,,,,,,,,,,,,adae3ebc-577a-4834-837e-5664376291ec,3121,,"[120.0, 80.0]",3754318,82,,,,,-1.8024347,,Right Foot,,,"[110.4, 39.3]",,High Pass,,41.816864,,,True,Toby Alderweireld,20005.0,,True,Outswinging,,Corner,2,From Corner,Christian Dannemann Eriksen,3043.0,Right Wing,176,Tottenham Hotspur,38,['cd08dae3-6737-47d8-a073-8f49f4f7476e'],59,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:37:59.090,Pass,
,,,,,,,,,,,,,,1.479442,,,,,,,,,,,,,201ac657-f60e-4131-bc3c-7841c63fd6ac,3123,,"[109.5, 39.5]",3754318,83,,,,,-1.5819899,,Head,,,"[109.2, 12.7]",,High Pass,,26.80168,,,,Harry Kane,10955.0,,,,,,2,From Corner,Toby Alderweireld,20005.0,Right Center Back,176,Tottenham Hotspur,38,['3d889e0a-75a1-482c-82c6-fd3393b6fb2f'],0,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:38:00.646,Pass,
,,,,,,,,,,,,,,1.407887,,,,,,,,,,,,,fb0e3027-0b2e-4f4a-930b-2a5feb998105,3126,,"[110.4, 13.3]",3754318,83,,,,,2.8399737,,Right Foot,,,"[92.4, 18.9]",,Ground Pass,,18.850994,,,,Ben Davies,3086.0,,,,,,2,From Corner,Harry Kane,10955.0,Center Forward,176,Tottenham Hotspur,38,['f81ff0b0-0330-4d6e-9be3-48dae3ea837f'],4,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:38:04.089,Pass,
,,,,,,,,,,,,,,0.720032,,,,,,,,,,,,,261b1d3d-a70a-4b69-900c-7325cc911211,3129,,"[97.0, 12.0]",3754318,83,,,,,0.8043832,,Left Foot,,,"[112.5, 28.1]",,Ground Pass,,22.348602,,Incomplete,,,,,,,,,2,From Corner,Ben Davies,3086.0,Left Back,176,Tottenham Hotspur,38,['2349ae8f-c924-478c-87f9-3e8d8d4216bd'],6,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:38:06.907,Pass,
,,,,,,,,,,,,,,0.910702,,,,,,,,,,,,,c0d16765-e051-4751-8e58-7a9ab560b689,3132,,"[24.1, 63.6]",3754318,83,,,,,0.73585194,,Right Foot,,,"[36.8, 75.1]",,Ground Pass,,17.133009,,,,Mesut Özil,3496.0,,,,,,2,Regular Play,Aaron Ramsey,3517.0,Right Wing,177,Arsenal,1,['198dc41d-7bf8-4357-9c84-c7516949f91c'],10,,,,,,,,,,,,,,,,,,,Arsenal,1,00:38:10.583,Pass,
,,,,,,,,,,,,,,1.553065,,,,,,,,,,,,,7b6e9c6d-140a-4de9-8ec3-20036f4014e9,3140,,"[53.2, 69.9]",3754318,83,,,,,-0.55787987,,Right Foot,,,"[65.7, 62.1]",,Ground Pass,,14.733974,,,,Daniel Nii Tackie Mensah Welbeck,3569.0,,,,,,2,Regular Play,Mesut Özil,3496.0,Center Attacking Midfield,177,Arsenal,1,['d60775bb-76ef-4012-9902-61dd06ff53d5'],14,,,,,,,,,,,,,,,,,,,Arsenal,1,00:38:14.056,Pass,
,,,,,,,,,,,,,,1.806682,,,,,,,,,,,,,a4c34c44-b57f-4438-a4da-e54ae6530cf2,3147,,"[82.7, 60.5]",3754318,83,,,,,-1.1044496,,Right Foot,,,"[97.6, 30.9]",,Ground Pass,,33.13865,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,2,Regular Play,Daniel Nii Tackie Mensah Welbeck,3569.0,Center Forward,177,Arsenal,1,['f1da887a-4ae3-4713-8a3d-0d0462924f1b'],18,,,,,,,,,,,,,,,,,,,Arsenal,1,00:38:18.581,Pass,
,,,,,,,,,,,,,,0.754848,,,,,,,,,,,,,b7a6baf8-89ec-4ac4-b8b3-48f80b525ca2,3150,,"[100.0, 38.7]",3754318,83,,,,,-0.7853982,,Right Foot,,,"[106.9, 31.8]",,Ground Pass,,9.758074,,Incomplete,,Daniel Nii Tackie Mensah Welbeck,3569.0,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,177,Arsenal,1,"['3a5363e9-e960-4376-bbe1-8ab3691671ea', 'd144d9fa-b9b9-4003-821c-09d059ef77cf']",22,,,,,,,,,,,,,,,,,,,Arsenal,1,00:38:22.871,Pass,
,,,,,,,,,,,,,,0.160283,,,,,,,,,,,,,c34a914c-fc7b-4489-b33b-7f38cfc8e11e,3154,,"[13.9, 46.6]",3754318,83,,,,,-0.8794594,,Right Foot,,,"[16.3, 43.7]",,Ground Pass,,3.764306,,Unknown,,,,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Back,178,Tottenham Hotspur,38,,25,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:38:25.107,Pass,
,,,,,,,,,,,,,,6.49782,,,,,,,,,,,,,32827a92-0f6a-4c8a-b406-67a4f4e7406c,3158,,"[16.5, 46.1]",3754318,84,,,,,0.13472116,,Left Foot,,,"[116.1, 59.6]",,High Pass,,100.51074,,Incomplete,,Heung-Min Son,3083.0,,,,,Free Kick,2,From Free Kick,Hugo Lloris,3099.0,Goalkeeper,179,Tottenham Hotspur,38,"['21ae1527-1191-4795-b93d-423fdba2e504', '3c8997ff-8fd5-4826-bfa2-da0fee0cb637']",16,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:39:16.342,Pass,
,,,,,,,,,,,,,,1.296769,,,,,,,,,,,,,e47dc742-4743-4fa6-9960-708eae6ba644,3164,,"[109.9, 68.1]",3754318,84,,,,,-2.3261607,914832ab-eb44-40fd-b019-0476dc31e095,Right Foot,,,"[98.6, 56.1]",,Ground Pass,,16.48302,,,,Christian Dannemann Eriksen,3043.0,True,,,,,2,From Free Kick,Harry Kane,10955.0,Center Forward,179,Tottenham Hotspur,38,['1062c727-0b16-44dd-acc8-b6a9502802cf'],26,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:39:26.443,Pass,
,,,,,,,,,,,,,,1.570243,,,,,,,,,,,,,0d3c960f-f321-469c-854f-7bf8c5668e86,3168,,"[120.0, 80.0]",3754318,84,,,,,-1.8611201,,Right Foot,,,"[107.9, 39.5]",,High Pass,,42.2689,,Incomplete,True,Toby Alderweireld,20005.0,,True,Outswinging,,Corner,2,From Corner,Christian Dannemann Eriksen,3043.0,Right Wing,180,Tottenham Hotspur,38,"['85a1497b-b6d6-4fca-abdf-77b3daf37c30', 'ada166dd-8b7d-45d3-b5d7-663c2cc324dc']",57,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:39:57.717,Pass,
,,,,,,,,,,,,,,1.65149,,,,,,,,,,,,,e7ed9001-ce0b-4b36-9b21-e58d215083ef,3173,,"[105.0, 57.7]",3754318,85,,,,,1.0524089,,Head,,,"[113.1, 71.9]",,Low Pass,,16.347782,,,,Christian Dannemann Eriksen,3043.0,,,,,Recovery,2,From Corner,Kyle Walker,3205.0,Right Back,180,Tottenham Hotspur,38,['065e50f8-55a8-4fdd-83ec-b0fd0f655e2f'],2,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:40:02.368,Pass,
,,,,,,,,,,,,,,0.876156,,,,,,,,,,,,,42b1268b-3c7f-4252-b6a0-377c248528d0,3176,,"[113.1, 71.9]",3754318,85,,,,,-2.6379664,,Right Foot,,,"[103.3, 66.5]",,Ground Pass,,11.1892805,,,,Kyle Walker,3205.0,,,,,,2,From Corner,Christian Dannemann Eriksen,3043.0,Right Wing,180,Tottenham Hotspur,38,['4322aa38-221b-483f-9951-b5bbe347575f'],4,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:40:04.617,Pass,
,,,,,,,,,,,,,,0.467476,,,,,,,,,,,,,fb1e8292-ffa6-4595-ad78-2eba48fbf580,3179,,"[105.3, 65.8]",3754318,85,,,,,-1.4219064,,Right Foot,,,"[107.4, 51.8]",,High Pass,,14.156624,,Incomplete,,,,,,,,,2,From Corner,Kyle Walker,3205.0,Right Back,180,Tottenham Hotspur,38,['e9492ae4-5305-4789-9397-70b431a9b713'],7,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:40:07.429,Pass,
,,,,,,,,,,,,,,3.317338,,,,,,,,,,,,,4b6147ed-d35f-4b1d-86fa-08a548f32a3f,3182,,"[98.8, 38.5]",3754318,85,,,,True,-0.032421067,,,,,"[117.3, 37.9]",,High Pass,,18.509727,,Incomplete,,,,,,,,Recovery,2,From Corner,Ryan Mason,40127.0,Left Wing,180,Tottenham Hotspur,38,"['98bacc25-cdf2-4d2f-867a-d6cf91e18ee5', 'b0cea0a0-94db-4cb2-95f5-034013babeff']",10,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:40:10.202,Pass,True
,,,,,,,,,,,,,,4.670295,,,,,,,,,,,,,e88824b6-0cf2-4942-8ab7-c2b9229dca04,3186,,"[10.7, 40.6]",3754318,85,,,,,-0.13642538,,Drop Kick,,,"[95.2, 29.0]",,High Pass,,85.292496,,Incomplete,,Olivier Giroud,3604.0,,,,,,2,Regular Play,David Ospina Ramírez,4276.0,Goalkeeper,181,Arsenal,1,"['21bab6c4-3633-4084-bcd1-d2a21ed157e4', '5d1a0872-4df2-4dab-ae41-6edc03881ae2']",18,,,,,,,,,,,,,,,,,,,Arsenal,1,00:40:18.579,Pass,
,,,,,,,,,,,,,,1.207973,,,,,,,,,,,,,36a953bf-9447-475d-92a1-b3fd6154eb3b,3193,,"[89.3, 61.0]",3754318,85,,,,,-2.5425773,,Left Foot,,,"[78.9, 53.9]",,Ground Pass,,12.592458,,,,Mathieu Flamini,6631.0,,,,,,2,Regular Play,Mesut Özil,3496.0,Center Attacking Midfield,181,Arsenal,1,"['656f0347-2e09-4252-888d-dd7da1c18b8a', '84b8c5c8-003d-4bc1-99f1-3867e8be4af2']",27,,,,,,,,,,,,,,,,,,,Arsenal,1,00:40:27.145,Pass,True
,,,,,,,,,,,,,,1.95139,,,,,,,,,,,,,b4a190bb-90e5-42a7-b895-9b33c897d117,3196,,"[79.2, 58.8]",3754318,85,,,,,1.1835027,,Right Foot,,,"[85.4, 74.0]",,Ground Pass,,16.415846,,,,Héctor Bellerín Moruno,3511.0,,,,,,2,Regular Play,Mathieu Flamini,6631.0,Center Forward,181,Arsenal,1,['bb6800a1-7d59-4dbf-a9ba-9a2e9869a945'],28,,,,,,,,,,,,,,,,,,,Arsenal,1,00:40:28.353,Pass,
,,,,,,,,,,,,,,1.035893,,,,,,,,,,,,,65456031-1d05-415b-9def-f4f5d22529a8,3199,,"[93.8, 71.3]",3754318,85,,,,,0.66404617,,Right Foot,,,"[98.4, 74.9]",,Ground Pass,,5.841233,,,,Aaron Ramsey,3517.0,,,,,,2,Regular Play,Héctor Bellerín Moruno,3511.0,Right Back,181,Arsenal,1,['4c1082f6-df6d-468e-9134-acd19b0c27ad'],32,,,,,,,,,,,,,,,,,,,Arsenal,1,00:40:32.312,Pass,
,,,,,,,,,,,,,,1.560875,,,,,,,,,,,,,80e2b0fe-f52a-4f15-bdf8-a260f664fcc6,3203,,"[67.4, 78.2]",3754318,85,,,,,-0.08314123,,Right Foot,,,"[81.8, 77.0]",,Ground Pass,,14.449913,,Incomplete,,,,,,,,,2,Regular Play,Aaron Ramsey,3517.0,Right Wing,181,Arsenal,1,"['74660c1d-b80d-4a79-b243-41f8564b9108', '84463997-cd84-4964-b856-afda042b611d']",40,,,,,,,,,,,,,,,,,,,Arsenal,1,00:40:40.890,Pass,True
,,,,,,,,,,,,,,1.343606,,,,,,,,,,,,,832fc49c-ea1b-4373-a1b3-e605ca66c995,3206,,"[48.2, 2.1]",3754318,85,,,,,0.7153376,,Right Foot,,,"[66.5, 18.0]",,High Pass,,24.242525,,Incomplete,,,,,,,,,2,Regular Play,Bamidele Alli,3094.0,Center Attacking Midfield,181,Arsenal,1,['c6c56852-c799-4b9d-a5da-8824607620ca'],43,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:40:43.867,Pass,
,,,,,,,,,True,,,,,1.088008,,,,,,,,,,,,,c6c56852-c799-4b9d-a5da-8824607620ca,3207,,"[53.6, 62.1]",3754318,85,,,,,0.97361964,,Head,,,"[57.0, 67.1]",,Low Pass,,6.0464864,,,,Aaron Ramsey,3517.0,,,,,Interception,2,Regular Play,Mathieu Flamini,6631.0,Center Forward,181,Arsenal,1,"['832fc49c-ea1b-4373-a1b3-e605ca66c995', 'a4a7b005-63c7-4e02-8f7e-5fcc93866f1a']",45,,,,,,,,,,,,,,,,,,,Arsenal,1,00:40:45.211,Pass,
,,,,,,,,,,,,,,1.258607,,,,,,,,,,,,,98b97bd6-a002-4cdd-ae4f-6585788bc6a8,3210,,"[57.0, 67.1]",3754318,85,,,,,0.1597021,,Left Foot,,,"[71.9, 69.5]",,High Pass,,15.092051,,Incomplete,,,,,,,,,2,Regular Play,Aaron Ramsey,3517.0,Right Wing,181,Arsenal,1,"['626f683c-2655-4ec4-b739-8a07c4e9189a', '8a0f8b9a-1bf9-4b68-b318-d7684cd90a67']",46,,,,,,,,,,,,,,,,,,,Arsenal,1,00:40:46.299,Pass,True
,,,,,,,,,,,,,,1.343596,,,,,,,,,,,,,626f683c-2655-4ec4-b739-8a07c4e9189a,3211,,"[48.2, 10.6]",3754318,85,,,,,1.2818209,,Head,,,"[53.7, 29.1]",,Low Pass,,19.300259,,,,Eric Dier,10956.0,,,,,Interception,2,Regular Play,Ben Davies,3086.0,Left Back,181,Arsenal,1,"['98b97bd6-a002-4cdd-ae4f-6585788bc6a8', 'fd69efe4-6877-41ff-af34-9331a0e30470']",47,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:40:47.557,Pass,
,,,,,,,,,,,,,,0.980784,,,,,,,,,,,,,29d9893e-3b3b-4e9d-8b98-5b7f7f93ac22,3215,,"[67.2, 26.3]",3754318,85,,,,,1.0816765,,Right Foot,,,"[77.1, 44.9]",,Ground Pass,,21.070595,,Incomplete,,Harry Kane,10955.0,,,,,,2,Regular Play,Eric Dier,10956.0,Left Defensive Midfield,181,Arsenal,1,"['0b8bc2af-4366-47d2-8627-dd022afdfcf7', '8e70799f-6d73-4286-811b-51bbcd6fe354', 'b71285ec-c4bf-4db8-afa1-dae7eeb5ae39']",52,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:40:52.532,Pass,True
,,,,,,,,,,,,,,1.977565,,,,,,,,,,,,,cd2c6bf3-26af-4d2c-9646-456973d432e9,3230,,"[92.9, 80.0]",3754318,87,,True,,,0.0,,,,,"[100.5, 80.0]",,High Pass,,7.6,,Out,,,,,,,,Throw-in,2,From Throw In,Héctor Bellerín Moruno,3511.0,Right Back,183,Arsenal,1,,16,,,,,,,,,,,,,,,,,,,Arsenal,1,00:42:16.554,Pass,
,,,,,,,,,,,,,,0.956555,,,,,,,,,,,,,f8351527-209a-49cf-bfb2-e0203d5dd2ee,3231,,"[19.6, 0.1]",3754318,87,,,,,0.4636476,,,,,"[35.0, 7.8]",,High Pass,,17.217724,,,,Ryan Mason,40127.0,,,,,Throw-in,2,From Throw In,Ben Davies,3086.0,Left Back,184,Tottenham Hotspur,38,['dfae28b9-afee-4e85-af12-41a46d246123'],24,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:42:24.571,Pass,
,,,,,,,,,,,,,,1.440637,,,,,,,,,,,,,57bfe867-2355-4485-8d1a-2ff610a9d28d,3234,,"[35.0, 7.8]",3754318,87,,,,,0.52912766,,Right Foot,,,"[46.8, 14.7]",,High Pass,,13.669309,,,,Christian Dannemann Eriksen,3043.0,,,,,,2,From Throw In,Ryan Mason,40127.0,Left Defensive Midfield,184,Tottenham Hotspur,38,['15ecf9c8-71a7-479c-9f9e-59b821729706'],25,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:42:25.648,Pass,
,,,,,,,,,,,,,,3.881555,,,,,,,,,,,,,3b4cd2ae-02de-451a-9c58-8ae1d19e8520,3236,,"[44.7, 7.3]",3754318,87,,,,,-0.17863101,,Head,,,"[73.5, 2.1]",,High Pass,,29.26568,,Incomplete,,Bamidele Alli,3094.0,,,,,,2,From Throw In,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,184,Tottenham Hotspur,38,"['1f8ddfac-1164-4ac3-9b12-58f2cfe097fb', '2fc26fac-29f4-49c3-b221-2907f1e9c126']",27,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:42:27.214,Pass,
,,,,,,,,,,,,,,1.671103,,,,,,,,,,,,,8ac4d188-50c1-4d98-a6d9-ccb4443fb844,3241,,"[73.8, 2.1]",3754318,87,,True,,,-0.011428074,,Left Foot,,,"[91.3, 1.9]",,Ground Pass,,17.501143,,,,Christian Dannemann Eriksen,3043.0,,,,,Free Kick,2,From Free Kick,Ben Davies,3086.0,Left Back,185,Tottenham Hotspur,38,['38433cd2-b408-443d-9a7e-4c88514c7b9e'],46,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:42:46.128,Pass,
,,,,,,,,,,,,,,1.105585,,,,,,,,,,,,,a2207d0d-1b93-4886-8862-1706dcea44b2,3243,,"[115.7, 2.6]",3754318,87,,,,,1.6411927,,Left Foot,True,True,"[113.5, 33.8]",,Ground Pass,,31.277468,,Incomplete,,Harry Kane,10955.0,,,,,,2,From Free Kick,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,185,Tottenham Hotspur,38,"['203432a1-694f-43a6-8f78-4611d34e86a9', 'bf6f87c1-b7af-4fe5-8bc0-b29a3beb5536']",52,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:42:52.417,Pass,
,,,,,,,,,,,,,,1.270301,,,,,,,,,,,,,e79c2832-739c-4f40-82c5-3b0db7f96b9e,3246,,"[120.0, 80.0]",3754318,88,,,,,-1.7427777,,Right Foot,,,"[113.0, 39.7]",,High Pass,,40.903423,,Incomplete,True,,,,True,Outswinging,,Corner,2,From Corner,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,186,Tottenham Hotspur,38,['0aeefba6-14b1-449a-b3a3-9ca61f469e8a'],22,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:43:22.054,Pass,
,,,,,,,,,,,,,,2.429353,,,,,,,,,,,,,12d94019-1d49-47b9-b0a1-6817f307dce5,3253,,"[7.0, 44.1]",3754318,89,,True,,,0.10395774,,Right Foot,,,"[69.3, 50.6]",,High Pass,,62.63817,,,,Olivier Giroud,3604.0,,,,,Goal Kick,2,From Goal Kick,David Ospina Ramírez,4276.0,Goalkeeper,187,Arsenal,1,['263f313c-4e48-4ceb-b1fa-e5450f2a60d5'],25,,,,,,,,,,,,,,,,,,,Arsenal,1,00:44:25.175,Pass,
,,,,,,,,,,,,,,1.494562,,,,,,,,,,,,,423d84b4-5360-4e58-8f07-cc4bd0df7736,3256,,"[69.3, 50.6]",3754318,89,,,,True,-1.3258177,,,,,"[74.0, 31.8]",,High Pass,,19.378597,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,2,From Goal Kick,Olivier Giroud,3604.0,Left Defensive Midfield,187,Arsenal,1,"['b09375bb-04c8-47c9-908f-147c5a749f8a', 'bb9d830a-007e-4d9e-815c-65f3fbbf6bc3']",27,,,,,,,,,,,,,,,,,,,Arsenal,1,00:44:27.604,Pass,True
,,,,,,,,,,,,,,2.119407,,,,,,,,,,,,,a83ed8cc-43fc-4311-99fc-198d8e1eb2dc,3259,,"[86.5, 38.5]",3754318,89,,,,,-0.74581486,,Right Foot,,,"[97.0, 28.8]",,Ground Pass,,14.294754,,Incomplete,,Olivier Giroud,3604.0,,,,,,2,From Goal Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,187,Arsenal,1,"['9090bd32-68ad-454a-89bf-9d63f89d2faf', 'cf098407-fa2c-4516-ba7d-a06004aacde5']",30,,,,,,,,,,,,,,,,,,,Arsenal,1,00:44:30.920,Pass,
,,,,,,,,,,,,,,2.107444,,,,,,,,,,,,,9f155aba-7dad-47d9-a89f-4c0014bb72f6,3263,,"[97.9, 22.9]",3754318,89,,,,,-2.9969153,,Left Foot,,,"[82.8, 20.7]",,Ground Pass,,15.259423,,,,Kieran Gibbs,3528.0,,,,,Recovery,2,From Goal Kick,Olivier Giroud,3604.0,Left Defensive Midfield,187,Arsenal,1,['c47bf263-0bd6-4407-a1fe-6a8cad022ab0'],33,,,,,,,,,,,,,,,,,,,Arsenal,1,00:44:33.886,Pass,
,,,,,,,,,,,,,,2.215578,,,,,,,,,,,,,5e7c3967-6f15-494a-9f6d-28e6b0062729,3267,,"[85.6, 25.7]",3754318,89,,,,,1.1583859,,Left Foot,,,"[99.6, 57.7]",,High Pass,,34.928497,,Incomplete,,Joel Nathaniel Campbell Samuels,5581.0,,,,,,2,From Goal Kick,Kieran Gibbs,3528.0,Left Back,187,Arsenal,1,"['c1154423-4074-4fa1-b9d4-22e1fe2f9bd7', 'd94b9859-56e2-4b3f-bccf-a8318c6aaeda']",36,,,,,,,,,,,,,,,,,,,Arsenal,1,00:44:36.087,Pass,
,,,,,,,,,,,,,,1.283097,,,,,,,,,,,,,c1154423-4074-4fa1-b9d4-22e1fe2f9bd7,3269,,"[20.5, 22.4]",3754318,89,,,,,-0.05639176,,Head,,,"[32.9, 21.7]",,Low Pass,,12.419743,,Incomplete,,Christian Dannemann Eriksen,3043.0,,,,,Recovery,2,From Goal Kick,Ben Davies,3086.0,Left Back,187,Arsenal,1,"['5e7c3967-6f15-494a-9f6d-28e6b0062729', '82d397a1-20c8-4a5b-bde1-613c603a3512', '8edf494a-aee8-4215-a318-e4038f777605']",38,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:44:38.303,Pass,
,,,,,,,,,,,,,,1.525787,,,,,,,,,,,,,02517ab9-2386-45eb-a0b3-e6c569a1cc0c,3273,,"[90.1, 42.2]",3754318,89,,,,,-1.1775169,,Right Foot,,,"[97.9, 23.4]",,Ground Pass,,20.353868,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,2,From Goal Kick,Héctor Bellerín Moruno,3511.0,Right Back,187,Arsenal,1,['256ac3e1-b2c0-4ded-a971-92e58f695670'],41,,,,,,,,,,,,,,,,,,,Arsenal,1,00:44:41.651,Pass,
,,,,,,,,,,,,,,1.030404,,,,,,,,,,,,,3a58451d-c858-47ea-b43d-d79ef39049ba,3276,,"[99.1, 22.2]",3754318,89,,,,,0.9600704,,Right Foot,,,"[109.6, 37.2]",,High Pass,,18.309834,,Incomplete,,,,,,,,,2,From Goal Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,187,Arsenal,1,['e2afaf1d-5fc8-4518-bac0-d10d6930ef53'],44,,,,,,,,,,,,,,,,,,,Arsenal,1,00:44:44.539,Pass,
,,,,,,,,,,,,,,3.594534,,,,,,,,,,,,,53d58c15-411f-4c48-be3f-23e4067bad48,3280,,"[67.9, 48.0]",3754318,89,,,,,2.5344791,,Head,,,"[38.1, 68.7]",,High Pass,,36.28402,,,,Per Mertesacker,3475.0,,,,,Recovery,2,From Goal Kick,Gabriel Armando de Abreu,6746.0,Left Center Back,187,Arsenal,1,['49d466df-4329-4730-a06e-5af316029348'],50,,,,,,,,,,,,,,,,,,,Arsenal,1,00:44:50.538,Pass,
,,,,,,,,,,,,,,3.653519,,,,,,,,,,,,,79d69266-0ee2-47ec-bbae-25e6ceaa82d8,3283,,"[36.9, 75.9]",3754318,89,,,,,-0.20728838,,Right Foot,,,"[85.4, 65.7]",,High Pass,,49.560974,,Incomplete,,,,,,,,,2,From Goal Kick,Per Mertesacker,3475.0,Right Center Back,187,Arsenal,1,['37180223-85d0-403e-8b87-c5d368a86961'],55,,,,,,,,,,,,,,,,,,,Arsenal,1,00:44:55.399,Pass,
