ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.343587,,,,,,,,,,,,,567ff1a0-758e-4bea-bd02-df6268829b3c,17,,"[29.8, 27.3]",3754260,0,,,,,-0.032004133,,Left Foot,,,"[82.9, 25.6]",,High Pass,53.127205,Incomplete,,Connor Wickham,20641.0,,,,,,1,From Kick Off,Damien Delaney,3693.0,Left Center Back,2,Crystal Palace,31,"['4add999a-e4d7-4f59-87d5-fd290f358c1e', '7b73ee75-66a6-4a20-b854-b2fca70d35bd']",9,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:09.653,Pass,
,,,,,,,,,,,,,,,2.772907,,,,,,,,,,,,,4add999a-e4d7-4f59-87d5-fd290f358c1e,19,,"[37.2, 54.5]",3754260,0,,,,,-1.0577384,,Head,,,"[45.2, 40.3]",,High Pass,16.298466,,,David Josué Jiménez Silva,3064.0,,,,,Recovery,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Right Center Back,3,Manchester City,36,"['470140cb-5177-43c5-bf35-f7a14ed3d952', '567ff1a0-758e-4bea-bd02-df6268829b3c']",11,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:11.997,Pass,
,,,,,,,,,,,,,,,2.672833,,,,,,,,,,,,,9f0c5c46-56f0-4c49-bac2-4560341febe9,21,,"[43.9, 37.0]",3754260,0,,,,,-2.3804321,,Left Foot,,,"[27.0, 20.9]",,High Pass,23.34138,,,Aleksandar Kolarov,5596.0,,,,,,1,Regular Play,David Josué Jiménez Silva,3064.0,Left Midfield,3,Manchester City,36,['5618222f-1e73-4a29-b26a-6021ff1d51a6'],14,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:14.770,Pass,
,,,,,,,,,,,,,,,3.803581,,,,,,,,,,,,,9ae7930f-0cea-4277-825f-f96cb92b2348,23,,"[26.4, 19.5]",3754260,0,,,,,-0.13372627,,Left Foot,,,"[71.0, 13.5]",,High Pass,45.001778,Incomplete,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,1,Regular Play,Aleksandar Kolarov,5596.0,Left Back,3,Manchester City,36,"['34c9e2e8-31e2-4138-8c7a-e5b847085878', '83d856c1-726e-4dd5-b7cb-7b77b7ffb7d2']",17,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:17.443,Pass,
,,,,,,,,,,,,,,,1.380748,,,,,,,,,,,,,34c9e2e8-31e2-4138-8c7a-e5b847085878,25,,"[49.1, 66.6]",3754260,0,,,,,-0.11773258,,Head,,,"[67.7, 64.4]",,High Pass,18.729656,Incomplete,,James McArthur,3464.0,,,,,Recovery,1,Regular Play,Joel Ward,3443.0,Right Back,3,Manchester City,36,"['085d9721-ca3e-42f0-bc12-560ce303a029', '9ae7930f-0cea-4277-825f-f96cb92b2348', 'f70e6ccc-3e45-4615-828d-78d68247ae8a']",21,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:21.246,Pass,
,,,,,,,,,,,,,,,0.967966,,,,,,,,,,,,,085d9721-ca3e-42f0-bc12-560ce303a029,28,,"[52.4, 15.7]",3754260,0,,,,True,-0.15865526,,,,,"[62.4, 14.1]",,High Pass,10.127192,Incomplete,,Sergio Leonel Agüero del Castillo,3237.0,,,,,Recovery,1,Regular Play,Fabian Delph,4597.0,Left Defensive Midfield,3,Manchester City,36,"['34c9e2e8-31e2-4138-8c7a-e5b847085878', '589a58e2-dc87-4c39-a39f-a768425eb1d5', '659f040b-8ffb-4932-be5f-d70a8c9a29ce', '6a0c5b57-f424-4a4b-83f5-94aa1a243cd6']",22,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:22.627,Pass,True
,,,,,,,,,,,,,,,1.069367,,,,,,,,,,,,,bf074ce0-fd6d-4a43-a1be-657ee40cbf0a,32,,"[60.2, 67.3]",3754260,0,,,,,0.6576572,,Right Foot,,,"[72.5, 76.8]",,Ground Pass,15.541557,,,Wilfried Zaha,3507.0,,,,,,1,Regular Play,Yohan Cabaye,3277.0,Center Defensive Midfield,4,Crystal Palace,31,['2c4cc8d8-b797-4582-817e-efe07db860b8'],24,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:24.340,Pass,
,,,,,,,,,,,,,,,1.320058,,,,,,,,,,,,,009422ca-3294-4d5f-b1d2-02008834fbfc,36,,"[74.3, 77.1]",3754260,0,,,,,3.0746536,,Left Foot,,,"[56.4, 78.3]",,Ground Pass,17.940178,,,Joel Ward,3443.0,,,,,,1,Regular Play,Wilfried Zaha,3507.0,Right Midfield,4,Crystal Palace,31,"['4cc7a046-1677-4f85-a0b4-c37fde899d9c', 'b51d7a02-e439-4a6b-9a5a-d3d20be4e9a6']",26,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:26.536,Pass,True
,,,,,,,,,,,,,,,0.852319,,,,,,,,,,,,,92989fd3-9b46-4c79-8e19-7b663464c358,39,,"[57.9, 77.9]",3754260,0,,,,,-1.0436504,,Right Foot,,,"[61.8, 71.2]",,Ground Pass,7.752419,,,Yohan Cabaye,3277.0,,,,,,1,Regular Play,Joel Ward,3443.0,Right Back,4,Crystal Palace,31,['800d081d-abe0-4947-adc5-a5b336075575'],29,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:29.062,Pass,
,,,,,,,,,,,,,,,1.387708,,,,,,,,,,,,,d935e356-74f5-4da4-af43-04896b5eb712,41,,"[62.5, 71.6]",3754260,0,,,,,0.119428925,,Right Foot,,,"[87.5, 74.6]",,High Pass,25.179358,Incomplete,,James McArthur,3464.0,,,,,,1,Regular Play,Yohan Cabaye,3277.0,Center Defensive Midfield,4,Crystal Palace,31,"['67585e68-8faf-4fe7-964e-7cae02470f92', '80b32bdc-7e10-488f-9fce-7014a9eb9f84']",29,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:29.915,Pass,
,,,,,,,,,,,,,,,1.038583,,,,,,,,,,,,,671659de-4e1c-4678-8760-6bf01ebff288,44,,"[83.1, 80.0]",3754260,0,,,,,-2.8979437,,,,,"[65.4, 75.6]",,Low Pass,18.238695,,,Yohan Cabaye,3277.0,,,,,Throw-in,1,From Throw In,Joel Ward,3443.0,Right Back,5,Crystal Palace,31,['16e8c475-afbb-456a-9b33-37c5bf5373bd'],41,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:41.978,Pass,
,,,,,,,,,,,,,,,0.814616,,,,,,,,,,,,,d46a1503-d436-4e71-bca3-6888a88c47a5,48,,"[62.2, 74.8]",3754260,0,,,,,0.7990959,,Right Foot,,,"[65.8, 78.5]",,Ground Pass,5.162364,,,Joel Ward,3443.0,,,,,,1,From Throw In,Yohan Cabaye,3277.0,Center Defensive Midfield,5,Crystal Palace,31,"['d5b9cda8-23b5-4dc6-82ba-7515011dbba3', 'f5b3dffc-1022-424c-9561-2e659c857a93']",43,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:43.036,Pass,True
,,,,,,,,,,,,,,,1.695282,,,,,,,,,,,,,4ef1d75d-ed24-4b17-a87b-54a9e0ce3636,52,,"[62.9, 78.9]",3754260,0,,,,,-3.1153977,,Right Foot,,,"[40.0, 78.3]",,Ground Pass,22.90786,,,Scott Dann,3407.0,,,,,,1,From Throw In,Joel Ward,3443.0,Right Back,5,Crystal Palace,31,"['76adfac9-6f34-4d9c-b111-1d29c6945384', 'ed5fe8b0-fd04-4f63-a6f3-be89d966aee3']",44,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:44.753,Pass,True
,,,,,,,,,,,,,,,4.173347,,,,,,,,,,,,,3992bad2-3ddf-4eff-ae7b-1f278e5b7192,56,,"[40.0, 78.9]",3754260,0,,,,,-0.26168454,,Right Foot,,,"[97.5, 63.5]",,High Pass,59.52655,,,James McArthur,3464.0,,,,,,1,From Throw In,Scott Dann,3407.0,Right Center Back,5,Crystal Palace,31,"['bab81efc-7fb5-4c88-ab1c-5fe9f01c9fb7', 'f3673b0e-da46-48e8-8801-902a54ede546']",47,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:47.337,Pass,True
,,,,,,,,,,,,,,,2.114045,,,,,,,,,,,,,f2566145-bf32-4547-8963-729afa686716,63,,"[120.0, 80.0]",3754260,1,,,,,-1.944979,,Right Foot,,,"[103.9, 39.0]",,High Pass,44.047813,Incomplete,True,Scott Dann,3407.0,,,True,Outswinging,Corner,1,From Corner,Yohan Cabaye,3277.0,Center Defensive Midfield,6,Crystal Palace,31,"['5c034683-a8a8-4aa3-949d-c57e8da06369', 'e345683e-2e70-4c83-af4a-8211a97b18c7']",27,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:27.570,Pass,
,,,,,,,,,,,,,,,1.427914,,,,,,,,,,,,,346a08a8-b585-46fb-a611-cb17b1fdb197,71,,"[79.9, 52.5]",3754260,1,,,,,-3.0521765,,Left Foot,,,"[65.4, 51.2]",,Ground Pass,14.558159,,,Joel Ward,3443.0,,,,,,1,From Corner,Jason Puncheon,19688.0,Left Midfield,6,Crystal Palace,31,"['1508632d-0678-4d0d-93d0-d33025541c42', '94b6aed6-505f-4665-a664-a6f1e7c7fdb5']",33,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:33.942,Pass,True
,,,,,,,,,,,,,,,2.541183,,,,,,,,,,,,,3a57e845-d3e9-4a36-8919-a47060cbc334,75,,"[65.8, 50.8]",3754260,1,,,,,-0.9209975,,Right Foot,,,"[92.7, 15.4]",,High Pass,44.46088,,,Connor Wickham,20641.0,,,,,,1,From Corner,Joel Ward,3443.0,Right Back,6,Crystal Palace,31,"['2200aad9-e175-4cc9-874e-d96b50900f12', '504a6fb8-e2ae-497f-8694-fee2f319cb3b']",36,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:36.139,Pass,True
,,,,,,,,,,,,,,,1.780176,,,,,,,,,,,,,6d331be1-967a-4ef6-9d9d-e8762c5731c2,79,,"[91.6, 11.9]",3754260,1,,,,,1.0526798,ffe9fcb0-6fd3-4741-b901-e1bf1a7ccdbb,Right Foot,True,,"[109.5, 43.3]",,High Pass,36.14374,,,Damien Delaney,3693.0,True,,,,,1,From Corner,Connor Wickham,20641.0,Center Forward,6,Crystal Palace,31,['9159afe4-972c-4c68-884d-bae490597330'],44,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:44.673,Pass,
,,,,,,,,,,,,,,,0.841243,,,,,,,,,,,,,e6a7041c-ad06-4a66-bec6-d3eaa0d8515f,84,,"[99.5, 0.1]",3754260,2,,,,,2.109171,,,,,"[95.2, 7.3]",,Low Pass,8.386298,,,Joe Ledley,4817.0,,,,,Throw-in,1,From Throw In,Pape N''Diaye Souaré,4884.0,Left Back,7,Crystal Palace,31,['830c7561-9d14-48c6-9d0d-9c3fd3688c07'],1,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:01.207,Pass,
,,,,,,,,,,,,,,,0.986101,,,,,,,,,,,,,9093760d-3700-4847-acd4-1cf76fb6c825,88,,"[93.1, 10.2]",3754260,2,,,,,-0.76579285,,Left Foot,,,"[98.3, 5.2]",,Ground Pass,7.2138753,,,Pape N''Diaye Souaré,4884.0,,,,,,1,From Throw In,Joe Ledley,4817.0,Left Center Midfield,7,Crystal Palace,31,"['9fa3fe8d-bb06-48bd-b923-80851fa85f77', 'b7845192-9089-412a-8002-c7e8c202e4c4']",4,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:04.722,Pass,True
,,,,,,,,,,,,,,,1.446197,,,,,,,,,,,,,11785b9e-b5a5-45c6-8bc1-acae7fd24dd0,91,,"[101.8, 5.4]",3754260,2,,,,,1.2393373,,Left Foot,True,,"[112.4, 36.2]",,Low Pass,32.572994,Incomplete,,,,,,,,,1,From Throw In,Pape N''Diaye Souaré,4884.0,Left Back,7,Crystal Palace,31,['471e9942-4388-453b-a964-a056f82dfcd2'],6,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:06.764,Pass,
,,,,,,,,,,,,,,,0.991578,,,,,,,,,,,,,39407873-5ef3-4d23-9fba-3bdd5c5636e8,96,,"[75.8, 3.5]",3754260,2,,,,,1.0346503,,Left Foot,,,"[79.9, 10.4]",,Ground Pass,8.026207,,,Joe Ledley,4817.0,,,,,,1,From Throw In,Damien Delaney,3693.0,Left Center Back,7,Crystal Palace,31,"['08d92fa2-5030-4762-9e29-2c8bcffa9a55', '4eb9d993-4fdd-4a5a-a067-699a1101bef1']",12,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:12.890,Pass,True
,,,,,,,,,,,,,,,0.601045,,,,,,,,,,,,,616fdea0-f656-4224-8773-e8ef4744112d,100,,"[82.5, 11.2]",3754260,2,,,,,-1.130266,,Left Foot,,,"[85.8, 4.2]",,Ground Pass,7.738863,,,Pape N''Diaye Souaré,4884.0,,,,,,1,From Throw In,Joe Ledley,4817.0,Left Center Midfield,7,Crystal Palace,31,['5d313361-00ff-4647-97b6-f5d5752070a9'],13,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:13.962,Pass,
,,,,,,,,,,,,,,,0.798537,,,,,,,,,,,,,4e343b39-aae7-47f0-98b1-cde8789aa6f3,102,,"[85.8, 2.9]",3754260,2,,,,,1.160669,,Left Foot,,,"[90.8, 14.4]",,Ground Pass,12.539936,,,Jason Puncheon,19688.0,,,,,,1,From Throw In,Pape N''Diaye Souaré,4884.0,Left Back,7,Crystal Palace,31,['1f5cdd5f-6cb8-4a0f-bafa-047ea58d031d'],14,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:14.563,Pass,
,,,,,,,,,,,,,,,1.041885,,,,,,,,,,,,,6300c7e1-1eb7-48f4-827f-b331a79a4891,106,,"[93.7, 14.0]",3754260,2,,,,,0.9698793,,Left Foot,,,"[102.2, 26.4]",,Ground Pass,15.033629,Incomplete,,Connor Wickham,20641.0,,,,,,1,From Throw In,Jason Puncheon,19688.0,Left Midfield,7,Crystal Palace,31,"['20cbf047-6bed-4848-abf8-e20fe60c817f', '264d2277-b695-467c-bc6c-77c45e1d419c', 'da4715ff-2af8-4c40-b880-48a375105ea0']",16,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:16.671,Pass,True
,,,,,,,,,,,,,,,2.805408,,,,,,,,,,,,,16f1c89c-48f4-4fd0-a5ab-e1591cd35104,111,,"[11.8, 60.9]",3754260,2,,,,,0.57202953,,Right Foot,,,"[41.0, 79.7]",,High Pass,34.728664,Out,,,,,,,,,1,From Throw In,Fabian Delph,4597.0,Left Defensive Midfield,7,Crystal Palace,31,['a1a6e406-2167-48a0-8434-ace7737ecc35'],19,,,,,,,,,,,,,,,,,,Manchester City,36,00:02:19.565,Pass,True
,,,,,,,,,,,,,,,0.726801,,,,,,,,,,,,,bba946c8-8a8c-42bb-ba31-bf88a8bba7f0,112,,"[79.3, 0.1]",3754260,2,,True,,,1.7385594,,,,,"[77.2, 12.5]",,Low Pass,12.576566,,,Joe Ledley,4817.0,,,,,Throw-in,1,From Throw In,Damien Delaney,3693.0,Left Center Back,8,Crystal Palace,31,['eadfb891-f9ad-475b-b09f-5d5018210f70'],26,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:26.689,Pass,
,,,,,,,,,,,,,,,0.735825,,,,,,,,,,,,,3ca66b38-df1b-452c-b2e4-7655612fca15,118,,"[42.4, 56.8]",3754260,2,,,,,-0.12812856,,Right Foot,,,"[58.7, 54.7]",,Ground Pass,16.43472,Incomplete,,Sergio Leonel Agüero del Castillo,3237.0,,,,,Recovery,1,From Throw In,Fabian Delph,4597.0,Left Defensive Midfield,8,Crystal Palace,31,"['8e0956da-6ca4-46e5-8ae7-606b81cdbc38', 'b75b926b-bc70-49bf-b6bc-a8a2a17b6341']",30,,,,,,,,,,,,,,,,,,Manchester City,36,00:02:30.889,Pass,
,,,,,,,,,,,,,,,0.095831,,,,,,,,,,,,,cc8993b9-be14-410b-af95-794f11179672,124,,"[69.3, 26.9]",3754260,2,,,,,0.52183425,,Right Foot,,,"[73.3, 29.2]",,Ground Pass,4.6141086,Incomplete,,Jason Puncheon,19688.0,,,,,,1,From Throw In,Yohan Cabaye,3277.0,Center Defensive Midfield,8,Crystal Palace,31,"['10ce07cf-87e8-4c53-b85e-89064a4f9615', '3b42854c-99e8-4055-b46c-61f0405d7c8b', '81bb1c6d-03da-4681-95b0-184d6d8d2bab']",34,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:34.687,Pass,True
,,,,,,,,,,,,,,,1.093274,,,,,,,,,,,,,8a71c0b3-a1a7-43c9-813f-c33ad8edd081,127,,"[86.4, 39.6]",3754260,2,,,,,-1.5524497,,Right Foot,,,"[86.6, 28.7]",,Low Pass,10.9018345,,,Connor Wickham,20641.0,,,,,Recovery,1,From Throw In,Wilfried Zaha,3507.0,Right Midfield,8,Crystal Palace,31,['86621da0-2163-41b4-a46d-c2590486a8e5'],36,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:36.170,Pass,
,,,,,,,,,,,,,,,0.627595,,,,,,,,,,,,,5ed927e5-fce9-4ee9-a408-9234368113ee,131,,"[85.6, 24.6]",3754260,2,,,,,0.6171914,,Right Foot,,,"[91.8, 29.0]",,Ground Pass,7.602631,Incomplete,,Wilfried Zaha,3507.0,,,,,,1,From Throw In,Connor Wickham,20641.0,Center Forward,8,Crystal Palace,31,"['3e1f7c74-a04e-42f9-a761-f1347a90dc87', '73a6d1ea-2b0d-4e43-b0d0-bb0c590549bd']",37,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:37.528,Pass,
,,,,,,,,,,,,,,,1.705701,,,,,,,,,,,,,012b094e-98f5-4754-b510-792141abacb6,140,,"[31.8, 37.4]",3754260,2,,,,,-1.4118911,,Right Foot,,,"[34.3, 21.8]",,Ground Pass,15.79905,,,David Josué Jiménez Silva,3064.0,,,,,,1,Regular Play,Fabian Delph,4597.0,Left Defensive Midfield,9,Manchester City,36,['7ef94e3e-f8cd-4cbc-8851-68a3f042d568'],40,,,,,,,,,,,,,,,,,,Manchester City,36,00:02:40.919,Pass,
