50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,3.108721,,,,,,,,,,,,,3d5da7e9-e45c-42ae-856c-e99dab8744a5,17,,"[35.3, 22.7]",3754046,0,,,,0.1948399,,Left Foot,,,,"[88.0, 33.1]",,High Pass,,53.716385,,Incomplete,,,,,,,,,,1,From Kick Off,Damien Delaney,3693.0,Left Center Back,2,Crystal Palace,31,['9a7f46b2-e702-4509-aae6-982b16d01356'],12,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:12.397,Pass,
,,,,,,,,,,,,,,,,,1.603585,,,,,,,,,,,,,9a7f46b2-e702-4509-aae6-982b16d01356,18,,"[32.1, 47.0]",3754046,0,,,,1.1712809,,Head,,,,"[37.8, 60.5]",,High Pass,,14.65401,,Incomplete,,,,,,,,,Recovery,1,From Kick Off,John Stones,3244.0,Right Center Back,2,Crystal Palace,31,"['3d5da7e9-e45c-42ae-856c-e99dab8744a5', 'f20442ce-d640-4a65-a4dc-c8c431ca4a7d']",15,,,,,,,,,,,,,,,,,Everton,29,00:00:15.505,Pass,
,,,,,,,,,,,,,,,,,1.642791,,,,,,,,,,,,,f20442ce-d640-4a65-a4dc-c8c431ca4a7d,19,,"[82.3, 19.6]",3754046,0,,,,0.67973256,,Head,,,,"[89.6, 25.5]",,High Pass,,9.38616,,,,Connor Wickham,20641.0,,,,,,Recovery,1,From Kick Off,Jason Puncheon,19688.0,Left Wing,2,Crystal Palace,31,"['9a7f46b2-e702-4509-aae6-982b16d01356', 'f3ef679a-ef42-4b53-9c9e-947584b98d0c']",17,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:17.109,Pass,
,,,,,,,,,,,,,,,,,1.422087,,,,,,,,,,,,,774a71fb-76fa-4fb5-83e2-7f906089a2e8,21,,"[89.6, 25.5]",3754046,0,,,,0.37883133,,Head,,,,"[99.9, 29.6]",,High Pass,,11.086027,,,,Yannick Bolasie Yala,3589.0,,,,,,,1,From Kick Off,Connor Wickham,20641.0,Center Forward,2,Crystal Palace,31,['cb32c42c-dc8b-4215-a22f-ea3d3644d101'],18,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:18.752,Pass,
,,,,,,,,,,,,,,,,,0.627767,,,,,,,,,,,,,a393c2cd-97a9-4016-9bad-f7ebb44e101b,25,,"[109.7, 13.2]",3754046,0,,,,-2.2419403,,Right Foot,,,,"[104.3, 6.4]",,Ground Pass,,8.683317,,,,Jason Puncheon,19688.0,,,,,,,1,From Kick Off,Yannick Bolasie Yala,3589.0,Right Wing,2,Crystal Palace,31,['dd0462c1-cb4e-43a8-b5c6-c5491511e82c'],23,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:23.112,Pass,
,,,,,,,,,,,,,,,,,0.859381,,,,,,,,,,,,,856f952f-bc3c-4625-9b57-3f645f25c940,29,,"[98.2, 9.4]",3754046,0,,,,2.7275937,,Left Foot,,,,"[85.0, 15.2]",,Ground Pass,,14.418044,,,,Yohan Cabaye,3277.0,,,,,,,1,From Kick Off,Jason Puncheon,19688.0,Left Wing,2,Crystal Palace,31,"['c4155829-32e4-42a3-8d17-3875f64eae70', 'e4061ed4-fdee-411f-a2a5-695fd620307d']",27,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:27.048,Pass,True
,,,,,,,,,,,,,,,,,1.490084,,,,,,,,,,,,,cbc08f77-302b-48d8-a223-6975efb3b1c0,31,,"[85.0, 15.2]",3754046,0,,,,-2.280199,,Right Foot,,,,"[75.9, 4.6]",,Ground Pass,,13.970325,,,,Pape N''Diaye Souaré,4884.0,,,,,,,1,From Kick Off,Yohan Cabaye,3277.0,Left Center Midfield,2,Crystal Palace,31,['c58f32c6-37d8-4552-8f35-68ffd30d513a'],27,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:27.907,Pass,
,,,,,,,,,,,,,,,,,4.149708,,,,,,,,,,,,,227f9281-7c2a-4700-a45a-c13a7640dec3,34,,"[74.6, 4.8]",3754046,0,,,,2.6264608,,Left Foot,,,,"[26.2, 32.2]",,Ground Pass,,55.617622,,,,Wayne Hennessey,3488.0,,,,,,,1,From Kick Off,Pape N''Diaye Souaré,4884.0,Left Back,2,Crystal Palace,31,['dc04a749-aac3-4136-b289-28ee279c111a'],30,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:30.197,Pass,
,,,,,,,,,,,,,,,,,4.087685,,,,,,,,,,,,,5d3f3754-30fd-48e1-9507-18b933517263,38,,"[26.9, 31.7]",3754046,0,,,,0.32071748,,Right Foot,,,,"[85.0, 51.0]",,High Pass,,61.22173,,,,James McArthur,3464.0,,,,,,,1,From Kick Off,Wayne Hennessey,3488.0,Goalkeeper,2,Crystal Palace,31,"['88d2318b-56e0-4d70-910e-1de3e70e9b21', 'cafa0469-608c-43b1-b4bc-aa031d5219e8']",34,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:34.427,Pass,True
,,,,,,,,,,,,,,,,,1.194411,,,,,,,,,,,,,452e1727-201e-4685-a068-ae58b5642b8a,42,,"[84.1, 52.7]",3754046,0,,,,-1.485637,d1fa5b68-f929-4b0f-8160-f9f97bc48408,Right Foot,,,,"[84.8, 44.5]",,Low Pass,,8.229824,,,,Connor Wickham,20641.0,True,,,,,,1,From Kick Off,James McArthur,3464.0,Right Center Midfield,2,Crystal Palace,31,"['406cdc96-4e40-4662-80ba-c8a34f23594b', '8f582635-d63c-4c93-a8fd-3c2dc2e7c368']",38,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:38.739,Pass,True
,,,,,,,,,,,,,,,,,1.491524,,,,,,,,,,,,,5b859643-1d23-4c2e-bc48-e04e2028de6a,51,,"[11.3, 31.6]",3754046,0,True,,,-0.8827038,,Keeper Arm,,,,"[32.1, 6.3]",,Ground Pass,,32.752556,,,,Gareth Barry,3633.0,,,,,,,1,From Keeper,Tim Howard,13042.0,Goalkeeper,4,Everton,29,['f51a6c05-ce84-4d6e-b423-d5abcc7cc671'],54,,,,,,,,,,,,,,,,,Everton,29,00:00:54.841,Pass,
,,,,,,,,,,,,,,,,,1.944959,,,,,,,,,,,,,60b08b62-1ea1-4337-b34f-a957d4ed5f0a,54,,"[31.4, 3.5]",3754046,0,,,,2.9603572,,Right Foot,,,,"[12.3, 7.0]",,Ground Pass,,19.418034,,,,José Ramiro Funes Mori,4629.0,,,,,,,1,Regular Play,Gareth Barry,3633.0,Left Defensive Midfield,5,Everton,29,"['1aba3ec6-76fa-4510-a90e-56a57b9a3649', 'fe60b130-fc68-4d88-9aed-a04103902973']",58,,,,,,,,,,,,,,,,,Everton,29,00:00:58.477,Pass,True
,,,,,,,,,,,,,,,,,3.309568,,,,,,,,,,,,,c3ea164d-9872-402a-a903-5ec6e347d312,58,,"[23.7, 7.0]",3754046,1,,,,0.882171,,Left Foot,,,,"[62.3, 53.9]",,High Pass,,60.74183,,,,Romelu Lukaku Menama,3289.0,,,True,,,,1,Regular Play,José Ramiro Funes Mori,4629.0,Left Center Back,6,Everton,29,"['9d430627-0898-4661-80ed-b8cedaaad377', 'f3edf6db-a25d-4285-a6f4-6b3e6a0048c7']",2,,,,,,,,,,,,,,,,,Everton,29,00:01:02.537,Pass,True
,,,,,,,,,,,,,,,,,1.28403,,,,,,,,,,,,,29bc6e50-1aac-4c8c-9d97-da520821e11a,68,,"[45.8, 55.6]",3754046,1,,,,-2.9832652,,Right Foot,,,,"[33.9, 53.7]",,Ground Pass,,12.050726,,,,John Stones,3244.0,,,,,,,1,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,6,Everton,29,"['09d02fe9-2300-4bd4-a2cb-3051b8c60246', '737b000f-6425-446a-b325-534ab79da197']",9,,,,,,,,,,,,,,,,,Everton,29,00:01:09.735,Pass,True
,,,,,,,,,,,,,,,,,1.140991,,,,,,,,,,,,,e2c85c76-80e8-4ca9-9d75-297e56a41dc6,71,,"[33.9, 53.7]",3754046,1,,,,-0.96061623,,Right Foot,,,,"[42.5, 41.4]",,Ground Pass,,15.008331,,,,Gareth Barry,3633.0,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,6,Everton,29,['b2e82d9a-d290-4018-ad97-8d6151fd69cf'],11,,,,,,,,,,,,,,,,,Everton,29,00:01:11.518,Pass,
,,,,,,,,,,,,,,,,,2.244696,,,,,,,,,,,,,e0529fc8-659f-4b09-b3d9-6b088c3ac5a7,74,,"[43.5, 40.0]",3754046,1,,,,0.69578373,,Left Foot,,,,"[81.1, 71.4]",,High Pass,,48.98694,,Incomplete,,Gerard Deulofeu Lázaro,3726.0,,,,,,,1,Regular Play,Gareth Barry,3633.0,Left Defensive Midfield,6,Everton,29,"['6b5724cb-aef8-427d-b9de-b8719b9de2c0', '8034f849-0774-458f-b851-dd6de1f91a8b']",14,,,,,,,,,,,,,,,,,Everton,29,00:01:14.028,Pass,
,,,,,,,,,,,,,,,,,0.9593,,,,,,,,,,,,,b2e005fa-2005-41ba-8b63-a482ba5ff645,77,,"[70.9, 80.0]",3754046,1,,,,-2.3410442,,,,,,"[64.4, 73.3]",,Low Pass,,9.334881,,,,Tom Cleverley,3683.0,,,,,,Throw-in,1,From Throw In,Séamus Coleman,4589.0,Right Back,7,Everton,29,['45928e95-cd48-478d-9b51-b11cc0f8d8ed'],20,,,,,,,,,,,,,,,,,Everton,29,00:01:20.706,Pass,
,,,,,,,,,,,,,,,,,1.234766,,,,,,,,,,,,,c6ade270-dd99-4f2c-b7c5-9b0cd88ae5b1,80,,"[64.4, 71.8]",3754046,1,,,,-1.6180983,,Right Foot,,,,"[63.6, 54.9]",,Ground Pass,,16.918924,,,,Gareth Barry,3633.0,,,,,,,1,From Throw In,Tom Cleverley,3683.0,Right Defensive Midfield,7,Everton,29,['8512af6b-d13a-4f1a-8e8d-5e212ea5a54c'],24,,,,,,,,,,,,,,,,,Everton,29,00:01:24.302,Pass,
,,,,,,,,,,,,,,,,,1.090626,,,,,,,,,,,,,9d9a0cf1-9f12-4ee0-a21b-9e2be03b7214,83,,"[65.6, 56.8]",3754046,1,,,,0.50921863,,Left Foot,,,,"[77.6, 63.5]",,Ground Pass,,13.743726,,,,Romelu Lukaku Menama,3289.0,,,,,,,1,From Throw In,Gareth Barry,3633.0,Left Defensive Midfield,7,Everton,29,['36530d2e-df7c-403b-b23a-7d012cedcf6d'],26,,,,,,,,,,,,,,,,,Everton,29,00:01:26.096,Pass,
,,,,,,,,,,,,,,,,,0.921878,,,,,,,,,,,,,9588a658-9bf3-4c22-aeed-e41744c211dc,87,,"[77.6, 62.8]",3754046,1,,,,2.3285773,,Left Foot,,,,"[68.8, 72.1]",,Ground Pass,,12.803515,,,,Tom Cleverley,3683.0,,,,,,,1,From Throw In,Romelu Lukaku Menama,3289.0,Center Forward,7,Everton,29,['8c2dacf4-869a-40a7-8698-e88da2a80ade'],27,,,,,,,,,,,,,,,,,Everton,29,00:01:27.661,Pass,
,,,,,,,,,,,,,,,,,1.408541,,,,,,,,,,,,,259ff3a6-765d-4ad1-a51f-35e8360a2e38,91,,"[68.6, 71.6]",3754046,1,,,,-2.6684666,,Right Foot,,,,"[51.8, 63.0]",,Ground Pass,,18.873262,,,,John Stones,3244.0,,,,,,,1,From Throw In,Tom Cleverley,3683.0,Right Defensive Midfield,7,Everton,29,"['6f4dfffc-f384-4b64-9d95-293b35ae4295', '8d6f9416-8158-4bfd-bbd3-7ed0424ac4b9']",30,,,,,,,,,,,,,,,,,Everton,29,00:01:30.558,Pass,True
,,,,,,,,,,,,,,,,,1.699478,,,,,,,,,,,,,8403fb05-9b62-47ac-91e3-16db7cefcb44,93,,"[51.8, 63.5]",3754046,1,,,,-1.7543604,,Right Foot,,,,"[47.4, 39.8]",,Ground Pass,,24.104979,,,,José Ramiro Funes Mori,4629.0,,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,7,Everton,29,['4ff1a6eb-f622-4deb-a3fd-d22ddc3be6f8'],31,,,,,,,,,,,,,,,,,Everton,29,00:01:31.967,Pass,
,,,,,,,,,,,,,,,,,0.917324,,,,,,,,,,,,,165a5730-bac9-4151-8150-ebb67a955cba,96,,"[52.8, 38.6]",3754046,1,,,,-1.6356404,,Right Foot,,,,"[51.8, 23.2]",,Ground Pass,,15.432433,,,,Ross Barkley,4275.0,,,,,,,1,From Throw In,José Ramiro Funes Mori,4629.0,Left Center Back,7,Everton,29,['72ba1d16-a392-4bd1-9660-c97b5dbdfe90'],35,,,,,,,,,,,,,,,,,Everton,29,00:01:35.044,Pass,
,,,,,,,,,,,,,,,,,0.953263,,,,,,,,,,,,,9d6a8ec1-c63d-4d31-b303-f0ee564a87b0,99,,"[51.4, 24.9]",3754046,1,,,,1.2622277,,Right Foot,,,,"[56.5, 40.9]",,Ground Pass,,16.793154,,,,Gareth Barry,3633.0,,,,,,,1,From Throw In,Ross Barkley,4275.0,Center Attacking Midfield,7,Everton,29,['211918d7-1c9b-4484-9f5e-2bfd85772cdd'],37,,,,,,,,,,,,,,,,,Everton,29,00:01:37.155,Pass,
,,,,,,,,,,,,,,,,,1.713495,,,,,,,,,,,,,b104cd90-b3a2-4679-b968-d9ba6cf8a725,103,,"[57.2, 38.9]",3754046,1,,,,2.0005586,,Left Foot,,,,"[48.4, 58.1]",,Ground Pass,,21.120605,,,,John Stones,3244.0,,,,,,,1,From Throw In,Gareth Barry,3633.0,Left Defensive Midfield,7,Everton,29,['daecd503-02d7-46ff-bb78-3f206eeaca0e'],38,,,,,,,,,,,,,,,,,Everton,29,00:01:38.734,Pass,
,,,,,,,,,,,,,,,,,0.933368,,,,,,,,,,,,,0f956960-03dc-4260-9178-f5755f61009b,105,,"[48.6, 59.3]",3754046,1,,,,0.89478636,,Right Foot,,,,"[56.3, 68.9]",,Ground Pass,,12.306502,,,,Tom Cleverley,3683.0,,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,7,Everton,29,['ebf49794-dad8-439c-a9bb-e3a07d1b3e74'],40,,,,,,,,,,,,,,,,,Everton,29,00:01:40.447,Pass,
,,,,,,,,,,,,,,,,,1.37093,,,,,,,,,,,,,c6dc6c39-6dbc-4b86-a002-74cd3896bed7,108,,"[64.6, 75.3]",3754046,1,,,,-2.8477232,,Right Foot,,,,"[41.8, 68.4]",,Ground Pass,,23.821209,,,,John Stones,3244.0,,,,,,,1,From Throw In,Tom Cleverley,3683.0,Right Defensive Midfield,7,Everton,29,['4144b288-8d93-405d-a195-93f76f39ea88'],44,,,,,,,,,,,,,,,,,Everton,29,00:01:44.138,Pass,
,,,,,,,,,,,,,,,,,1.858598,,,,,,,,,,,,,0c512b49-b774-4f9a-92c7-6e10742ea221,111,,"[41.1, 66.0]",3754046,1,,,,-1.6011738,,Right Foot,,,,"[40.0, 29.8]",,Ground Pass,,36.21671,,,,José Ramiro Funes Mori,4629.0,,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,7,Everton,29,['e6c72724-50d4-4858-8038-eba5f3e68b4c'],49,,,,,,,,,,,,,,,,,Everton,29,00:01:49.576,Pass,
,,,,,,,,,,,,,,,,,1.436695,,,,,,,,,,,,,e86b2b0b-cb99-41be-bb90-770fd40bc476,114,,"[43.0, 25.1]",3754046,1,,,,-1.1551667,,Right Foot,,,,"[50.9, 7.2]",,Ground Pass,,19.565786,,,,Ross Barkley,4275.0,,,,,,,1,From Throw In,José Ramiro Funes Mori,4629.0,Left Center Back,7,Everton,29,['98521352-aa93-439a-8a6f-e1aaef0525df'],52,,,,,,,,,,,,,,,,,Everton,29,00:01:52.313,Pass,
,,,,,,,,,,,,,,,,,4.715313,,,,,,,,,,,,,03b01ee2-4934-4405-90c4-f6d5c2237e70,117,,"[70.2, 10.5]",3754046,1,,,,0.018865686,,Right Foot,,,,"[117.9, 11.4]",,Ground Pass,,47.70849,,,,Brendan Joel Zibusiso Galloway,30702.0,,,,,,,1,From Throw In,Ross Barkley,4275.0,Center Attacking Midfield,7,Everton,29,['2de35f3b-18a8-4565-a39a-0f989045e29e'],57,,,,,,,,,,,,,,,,,Everton,29,00:01:57.146,Pass,
,,,,,,,,,,,,,,,,,1.79929,,,,,,,,,,,,,2b084f2d-f229-49fe-a8df-31ba613d9f23,119,,"[117.9, 11.4]",3754046,2,,,,1.9230539,,Left Foot,True,True,,"[108.6, 36.7]",,Ground Pass,,26.955149,,Incomplete,,Romelu Lukaku Menama,3289.0,,,,,,,1,From Throw In,Brendan Joel Zibusiso Galloway,30702.0,Left Back,7,Everton,29,"['0dfe3879-c45d-4b50-aded-723877ad2ed5', '9e0426a3-3bcd-4c52-9b0f-5eb5cb684afa']",1,,,,,,,,,,,,,,,,,Everton,29,00:02:01.861,Pass,
,,,,,,,,,,,,,,,,,4.586036,,,,,,,,,,,,,5e4e05fa-e583-4451-b24c-7e70417a1ddd,123,,"[14.8, 45.2]",3754046,2,,,,0.61869067,,Right Foot,,,,"[63.4, 79.8]",,Ground Pass,,59.65836,,Out,,James McArthur,3464.0,,,,,,,1,From Throw In,Damien Delaney,3693.0,Left Center Back,7,Everton,29,['c15b16c5-9188-4385-82fc-93a10be76ca1'],4,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:04.558,Pass,
,,,,,,,,,,,,,,,,,1.310303,,,,,,,,,,,,,6077dbdb-f108-4a29-a9b4-ed93d49cc916,127,,"[50.9, 0.1]",3754046,2,,,,1.8435457,,,,,,"[46.9, 14.4]",,Low Pass,,14.848906,,,,Gareth Barry,3633.0,,,,,,Throw-in,1,From Throw In,José Ramiro Funes Mori,4629.0,Left Center Back,8,Everton,29,['2c743bce-e830-4fb1-b91e-de2af558c26f'],12,,,,,,,,,,,,,,,,,Everton,29,00:02:12.016,Pass,
