ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,1.633135,,,,,,,,,,,,,fd92c9f9-6ea3-487e-b1e1-f967a33e833d,18,,"[21.5, 30.2]",3754158,0,,,,,2.63353,,Left Foot,,,"[3.9, 40.0]",,Ground Pass,,20.144478,,,,Darren Randolph,20066.0,,,,,,1,From Kick Off,Angelo Obinze Ogbonna,3843.0,Left Center Back,2,West Ham United,40,"['8f5ea67d-6f34-4c3a-990c-600fda37490c', 'b8720908-0c22-4db4-b2ab-b10e8ebe4240']",8,,,,,,,,,,,,,,,,,West Ham United,40,00:00:08.746,Pass,True
,,,,,,,,,,,,,1.574063,,,,,,,,,,,,,9fdf1698-eb68-459a-800e-06c939cfb8fa,21,,"[4.1, 41.0]",3754158,0,,,,,-1.0095315,,Right Foot,,,"[29.5, 0.6]",,High Pass,,47.721275,,Out,,Aaron Cresswell,3062.0,,True,,,,1,From Kick Off,Darren Randolph,20066.0,Goalkeeper,2,West Ham United,40,"['f54a4ed0-7f9f-4924-b8ef-1efc6236e51e', 'facb93a7-b066-4c3d-8cff-143ed9a9129f']",10,,,,,,,,,,,,,,,,,West Ham United,40,00:00:10.379,Pass,True
,,,,,,,,,,,,,0.927711,,,,,,,,,,,,,db1750c4-e7d8-4e34-9781-b1523d6ce51f,23,,"[88.3, 80.0]",3754158,0,,,,,-2.2455373,,,,,"[79.1, 68.5]",,Low Pass,,14.727186,,,,Leroy Fer,4045.0,,,,,Throw-in,1,From Throw In,Kyle Naughton,3340.0,Right Back,3,Swansea City,26,['ed96d3e0-1a62-4fe4-91ea-90af89f19b61'],20,,,,,,,,,,,,,,,,,Swansea City,26,00:00:20.489,Pass,
,,,,,,,,,,,,,2.996788,,,,,,,,,,,,,489273ad-6278-4049-b972-5d901465f832,27,,"[71.5, 70.6]",3754158,0,,,,,-2.0170112,,Left Foot,,,"[56.0, 38.2]",,Ground Pass,,35.91671,,,,Jordi Amat Maas,6652.0,,,,,,1,From Throw In,Leroy Fer,4045.0,Right Center Midfield,3,Swansea City,26,"['c01165f8-c0d2-4fe7-9edc-9304d9ad3c3f', 'dc87f7be-fbee-48b0-bac8-6344e7dd460d']",23,,,,,,,,,,,,,,,,,Swansea City,26,00:00:23.031,Pass,True
,,,,,,,,,,,,,1.040941,,,,,,,,,,,,,bbd0ee37-1e27-44b0-bef2-b5f59ec35e35,30,,"[56.0, 38.2]",3754158,0,,,,,2.184471,,Left Foot,,,"[44.8, 54.1]",,Ground Pass,,19.44865,,,,Federico Fernández,3290.0,,,,,,1,From Throw In,Jordi Amat Maas,6652.0,Left Center Back,3,Swansea City,26,['17273db0-50bb-48ff-bab5-3a851a1cf0a6'],27,,,,,,,,,,,,,,,,,Swansea City,26,00:00:27.683,Pass,
,,,,,,,,,,,,,0.710459,,,,,,,,,,,,,21016c0c-d94d-4fcb-9fac-84ea0fd3a444,33,,"[46.7, 55.2]",3754158,0,,,,,0.7018493,,Right Foot,,,"[57.7, 64.5]",,Ground Pass,,14.404513,,,,Leroy Fer,4045.0,,,,,,1,From Throw In,Federico Fernández,3290.0,Right Center Back,3,Swansea City,26,['a43d19cb-af69-4719-972c-6e9543434ffb'],30,,,,,,,,,,,,,,,,,Swansea City,26,00:00:30.677,Pass,
,,,,,,,,,,,,,2.780035,,,,,,,,,,,,,c49ef373-174c-467a-b23b-3f8d194a792a,36,,"[49.0, 62.0]",3754158,0,,,,,-2.6838973,,Right Foot,,,"[15.3, 45.4]",,Ground Pass,,37.56661,,,,Łukasz Fabiański,3262.0,,,,,,1,From Throw In,Leroy Fer,4045.0,Right Center Midfield,3,Swansea City,26,['02314990-7269-44e8-b6a0-4d1e9b5b68ba'],32,,,,,,,,,,,,,,,,,Swansea City,26,00:00:32.365,Pass,
,,,,,,,,,,,,,2.176925,,,,,,,,,,,,,9a301b8c-6063-4f61-88a4-f07c6b55f748,39,,"[14.9, 45.8]",3754158,0,,,,,-1.0098141,,Right Foot,,,"[29.1, 23.2]",,Ground Pass,,26.690823,,,,Jordi Amat Maas,6652.0,,,,,,1,From Throw In,Łukasz Fabiański,3262.0,Goalkeeper,3,Swansea City,26,['3cc4110b-ba65-42d6-8e89-714150feff60'],35,,,,,,,,,,,,,,,,,Swansea City,26,00:00:35.261,Pass,
,,,,,,,,,,,,,1.299612,,,,,,,,,,,,,6aee30f8-6081-40a0-9b4a-acbd99b286d9,42,,"[28.5, 21.7]",3754158,0,,,,,-0.8690733,,Right Foot,,,"[42.7, 4.9]",,Ground Pass,,21.997272,,,,Stephen Kingsley,9629.0,,,,,,1,From Throw In,Jordi Amat Maas,6652.0,Left Center Back,3,Swansea City,26,['0a3602a5-8286-4af7-8d65-0c84d4516751'],38,,,,,,,,,,,,,,,,,Swansea City,26,00:00:38.882,Pass,
,,,,,,,,,,,,,1.574388,,,,,,,,,,,,,bcc8b768-f830-4337-96ab-62d6086a83a3,45,,"[47.8, 3.7]",3754158,0,,,,,0.0,,Right Foot,,,"[70.4, 3.7]",,Ground Pass,,22.6,,,,Sung-Yeung Ki,3605.0,,,,,,1,From Throw In,Stephen Kingsley,9629.0,Left Back,3,Swansea City,26,['0105eaca-b4a6-44f2-9252-2d00aaa08a05'],41,,,,,,,,,,,,,,,,,Swansea City,26,00:00:41.301,Pass,
,,,,,,,,,,,,,2.554638,,,,,,,,,,,,,57ac79e0-b333-4221-826a-f39ab4c1a98b,48,,"[77.9, 4.1]",3754158,0,,,,,0.5187822,,Left Foot,,,"[107.5, 21.0]",,Ground Pass,,34.084747,,Pass Offside,,Wayne Routledge,3449.0,,,,,,1,From Throw In,Sung-Yeung Ki,3605.0,Left Center Midfield,3,Swansea City,26,['674a68eb-bb5e-4fc8-8361-4bad1e3d71df'],43,,,,,,,,,,,,,,,,,Swansea City,26,00:00:43.513,Pass,
,,,,,,,,,,,,,3.779507,,,,,,,,,,,,,0c6abda6-d4c5-46ba-86e9-bfb20942bd88,50,,"[12.8, 58.6]",3754158,1,,True,,,-0.29423457,,Right Foot,,,"[35.9, 51.6]",,Ground Pass,,24.137316,,,,Angelo Obinze Ogbonna,3843.0,,,,,Free Kick,1,From Free Kick,Darren Randolph,20066.0,Goalkeeper,4,West Ham United,40,['aea36f54-3e8a-4880-ab43-518aa7ef6a3a'],3,,,,,,,,,,,,,,,,,West Ham United,40,00:01:03.796,Pass,
,,,,,,,,,,,,,1.090291,,,,,,,,,,,,,da4f69cf-9d9c-45e5-85cd-e69392eff9d5,52,,"[43.5, 19.6]",3754158,1,,,,,-0.6391627,,Right Foot,,,"[58.3, 8.6]",,Ground Pass,,18.440174,,,,Aaron Cresswell,3062.0,,,,,,1,From Free Kick,Angelo Obinze Ogbonna,3843.0,Left Center Back,4,West Ham United,40,['ce6ef2f6-a706-4040-9fc5-aa1ec23e87c4'],9,,,,,,,,,,,,,,,,,West Ham United,40,00:01:09.630,Pass,
,,,,,,,,,,,,,2.610716,,,,,,,,,,,,,e1554e16-37d3-47c0-a0b5-5b81118e7d25,55,,"[58.3, 8.6]",3754158,1,,,,,-0.072040066,,Left Foot,,,"[87.4, 6.5]",,Ground Pass,,29.175674,,,,Dimitri Payet,3491.0,,,,,,1,From Free Kick,Aaron Cresswell,3062.0,Left Back,4,West Ham United,40,['276fc993-8cd7-4912-b9fe-0ebef150563a'],11,,,,,,,,,,,,,,,,,West Ham United,40,00:01:11.406,Pass,
,,,,,,,,,,,,,1.037719,,,,,,,,,,,,,ee88e504-db15-4cfb-86bc-e0d920e324c9,58,,"[93.3, 6.5]",3754158,1,,,,,1.691894,,Right Foot,,,"[91.0, 25.4]",,Ground Pass,,19.039433,,,,Manuel Lanzini,3595.0,,,,,,1,From Free Kick,Dimitri Payet,3491.0,Left Wing,4,West Ham United,40,['6d600aa7-392a-45e3-a195-c5a30360189f'],15,,,,,,,,,,,,,,,,,West Ham United,40,00:01:15.086,Pass,
,,,,,,,,,,,,,0.808842,,,,,,,,,,,,,37ff999c-6b1e-4653-b3fd-1f81de59d4fd,61,,"[100.3, 17.5]",3754158,1,,,,,-0.5926974,,Right Foot,,,"[110.1, 10.9]",,Ground Pass,,11.815245,,,,Dimitri Payet,3491.0,,,,,,1,From Free Kick,Manuel Lanzini,3595.0,Center Attacking Midfield,4,West Ham United,40,['76e79e69-92ae-419b-81ca-b1e14916c51c'],17,,,,,,,,,,,,,,,,,West Ham United,40,00:01:17.714,Pass,
,,,,,,,,,,,,,1.179029,,,,,,,,,,,,,790b7dc4-0969-4dde-a63c-d79349b54b09,67,,"[120.0, 0.1]",3754158,1,,,,,1.708474,,Right Foot,,,"[117.7, 16.7]",,Ground Pass,,16.75858,,,,Victor Moses,3963.0,,,,,Corner,1,From Corner,Dimitri Payet,3491.0,Left Wing,5,West Ham United,40,['13d9550a-51bc-488f-9510-02ac2d0bd416'],40,,,,,,,,,,,,,,,,,West Ham United,40,00:01:40.927,Pass,
,,,,,,,,,,,,,1.023029,,,,,,,,,,,,,d2f43475-6e15-4e11-9fa0-925d40a2722d,70,,"[117.7, 16.7]",3754158,1,,,,,-2.2834752,,Right Foot,,,"[110.7, 8.6]",,Ground Pass,,10.705606,,,,Dimitri Payet,3491.0,,,,,,1,From Corner,Victor Moses,3963.0,Right Wing,5,West Ham United,40,['99631f9f-4744-4fa3-96c2-33aea4392de4'],42,,,,,,,,,,,,,,,,,West Ham United,40,00:01:42.146,Pass,
,,,,,,,,,,,,,1.365171,,,,,,,,,,,,,b1a5cb33-1006-4a83-8363-063e4b891992,73,,"[110.7, 8.6]",3754158,1,,,,,2.1905704,,Right Foot,,,"[96.5, 28.5]",,Ground Pass,,24.44688,,,,Manuel Lanzini,3595.0,,,,,,1,From Corner,Dimitri Payet,3491.0,Left Wing,5,West Ham United,40,['6e9bb0cb-f8d7-4de2-8814-ad81309adee4'],43,,,,,,,,,,,,,,,,,West Ham United,40,00:01:43.209,Pass,
,,,,,,,,,,,,,1.849854,,,,,,,,,,,,,327c26fb-8b58-4873-ae75-cbc9b5b3ba91,76,,"[96.5, 27.7]",3754158,1,,,,,-1.0802957,,Right Foot,,,"[106.7, 8.6]",,Ground Pass,,21.652945,,,,Victor Moses,3963.0,,,,,,1,From Corner,Manuel Lanzini,3595.0,Center Attacking Midfield,5,West Ham United,40,['1e1f0451-96e3-463d-90ef-282238446f93'],45,,,,,,,,,,,,,,,,,West Ham United,40,00:01:45.845,Pass,
,,,,,,,,,,,,,0.773846,,,,,,,,,,,,,370f4749-3e49-4ef3-9783-7a52093d42f1,79,,"[106.7, 8.6]",3754158,1,,,,,2.2706892,e5ba3db8-84f7-4ac2-8546-e9fed4d4f03d,Right Foot,,,"[100.3, 16.2]",,Ground Pass,,9.935794,,,,Dimitri Payet,3491.0,True,,,,,1,From Corner,Victor Moses,3963.0,Right Wing,5,West Ham United,40,['44b154a3-4a43-42d2-a119-926d14cdfbc8'],48,,,,,,,,,,,,,,,,,West Ham United,40,00:01:48.325,Pass,
,,,,,,,,,,,,,1.916608,,,,,,,,,,,,,b6b8c810-1cd0-4c5e-9cc5-f6766e3feed5,84,,"[120.0, 80.0]",3754158,2,,,,,-1.7947911,104c63d8-4df8-4635-a07f-cac5c521d5a2,Right Foot,,,"[110.5, 38.3]",,High Pass,,42.768448,,,True,Winston Reid,4280.0,True,True,Outswinging,,Corner,1,From Corner,Dimitri Payet,3491.0,Left Wing,6,West Ham United,40,['84f6287c-0d95-41bd-81af-f0f574f3b0f2'],18,,,,,,,,,,,,,,,,,West Ham United,40,00:02:18.590,Pass,
,,,,,,,,,,,,,2.582819,,,,,,,,,,,,,7a751928-e23e-46d1-aacb-31170a9e6c50,89,,"[10.3, 34.2]",3754158,2,,True,,,-0.8060849,,Right Foot,,,"[24.5, 19.4]",,Ground Pass,,20.510485,,,,Sung-Yeung Ki,3605.0,,,,,,1,From Keeper,Łukasz Fabiański,3262.0,Goalkeeper,8,Swansea City,26,['77766fb6-5435-4a27-87e9-b909b695a791'],37,,,,,,,,,,,,,,,,,Swansea City,26,00:02:37.614,Pass,
,,,,,,,,,,,,,0.941696,,,,,,,,,,,,,efb17055-0a2a-4754-9d56-1a5feeedbe39,91,,"[47.1, 27.4]",3754158,2,,,,,0.3482595,,Right Foot,,,"[62.8, 33.1]",,Ground Pass,,16.702694,,,,André Ayew Pelé,3347.0,,,,,,1,Regular Play,Sung-Yeung Ki,3605.0,Left Center Midfield,9,Swansea City,26,['5376ce9b-223c-4d91-b8d6-b983e0b775c9'],45,,,,,,,,,,,,,,,,,Swansea City,26,00:02:45.579,Pass,
,,,,,,,,,,,,,1.443039,,,,,,,,,,,,,6becc764-0413-4f39-9e88-f65f7f321457,95,,"[62.8, 31.0]",3754158,2,,,,,-0.80078155,,Left Foot,,,"[69.2, 24.4]",,Ground Pass,,9.193476,,,,Wayne Routledge,3449.0,,,,,,1,Regular Play,André Ayew Pelé,3347.0,Center Forward,10,Swansea City,26,"['4fef0c8f-86ab-4489-8012-0fedec73774b', 'c587c232-76ed-4745-b6d0-eab5bf210392']",47,,,,,,,,,,,,,,,,,Swansea City,26,00:02:47.158,Pass,True
,,,,,,,,,,,,,0.724784,,,,,,,,,,,,,8d2d3af3-859e-4e92-bab6-be89b7fd377d,105,,"[53.9, 55.4]",3754158,2,,,,,0.088007376,,Right Foot,,,"[64.1, 56.3]",,Ground Pass,,10.239629,,,,Manuel Lanzini,3595.0,,,,,,1,Regular Play,Mark Noble,3874.0,Right Defensive Midfield,11,West Ham United,40,['2a73cefd-120f-4718-be04-23409216faab'],50,,,,,,,,,,,,,,,,,West Ham United,40,00:02:50.757,Pass,
,,,,,,,,,,,,,2.463538,,,,,,,,,,,,,63f3d902-105c-494c-acb1-1dc57425a29b,112,,"[64.7, 58.4]",3754158,3,,True,,,-2.127698,,Right Foot,,,"[48.2, 31.9]",,Ground Pass,,31.216982,,,,Angelo Obinze Ogbonna,3843.0,,,,,Free Kick,1,From Free Kick,Cheikhou Kouyaté,3684.0,Left Defensive Midfield,12,West Ham United,40,['bebad0ef-7b4b-49f5-a494-a94b8d31718d'],11,,,,,,,,,,,,,,,,,West Ham United,40,00:03:11.333,Pass,
,,,,,,,,,,,,,1.40385,,,,,,,,,,,,,01fbb3f6-eaed-407a-abc5-5dfe7973fc63,114,,"[56.2, 25.4]",3754158,3,,,,,-0.80294025,,Right Foot,,,"[70.2, 10.9]",,Ground Pass,,20.155643,,,,Dimitri Payet,3491.0,,,,,,1,From Free Kick,Angelo Obinze Ogbonna,3843.0,Left Center Back,12,West Ham United,40,['f1ae43be-854a-4623-8f21-0d25e033b618'],16,,,,,,,,,,,,,,,,,West Ham United,40,00:03:16.443,Pass,
,,,,,,,,,,,,,0.783856,,,,,,,,,,,,,5e80d568-e4f5-4597-a7cf-8f9928fdfc05,117,,"[70.2, 10.9]",3754158,3,,,,,1.7265493,,Right Foot,,,"[68.3, 23.0]",,Ground Pass,,12.248265,,,,Cheikhou Kouyaté,3684.0,,,,,,1,From Free Kick,Dimitri Payet,3491.0,Left Wing,12,West Ham United,40,['f7ee6909-65b6-4631-9290-bed183614aaa'],19,,,,,,,,,,,,,,,,,West Ham United,40,00:03:19.052,Pass,
,,,,,,,,,,,,,1.101384,,,,,,,,,,,,,db2681a8-38bb-411c-8959-051aedc7d534,121,,"[66.4, 17.9]",3754158,3,,,,,-2.8342814,,Right Foot,,,"[49.7, 12.6]",,Ground Pass,,17.520845,,,,Angelo Obinze Ogbonna,3843.0,,,,,,1,From Free Kick,Cheikhou Kouyaté,3684.0,Left Defensive Midfield,12,West Ham United,40,['8afd73f0-5a1d-4c02-87d2-5e405bd46cd7'],20,,,,,,,,,,,,,,,,,West Ham United,40,00:03:20.962,Pass,
,,,,,,,,,,,,,0.051927,,,,,,,,,,,,,e7f4a0a3-8137-4f8a-a4cb-904321290856,125,,"[50.3, 9.9]",3754158,3,,,,,0.47951928,,Left Foot,,,"[52.8, 11.2]",,Low Pass,,2.8178005,,Incomplete,,,,,,,,,1,From Free Kick,Angelo Obinze Ogbonna,3843.0,Left Center Back,12,West Ham United,40,['344997ad-f153-4025-80e0-10aa1eb66ba5'],23,,,,,,,,,,,,,,,,,West Ham United,40,00:03:23.911,Pass,
,,,,,,,,,,,,,2.038046,,,,,,,,,,,,,0f10dac5-0fec-4ae4-ab4f-b0046ea4e2b6,127,,"[55.2, 0.1]",3754158,3,,,,,0.4479421,,,,,"[78.3, 11.2]",,High Pass,,25.6285,,,,Andy Carroll,4271.0,,,,,Throw-in,1,From Throw In,Aaron Cresswell,3062.0,Left Back,13,West Ham United,40,['81ec7a51-87d0-42d8-b5fa-7291dc71df89'],48,,,,,,,,,,,,,,,,,West Ham United,40,00:03:48.065,Pass,
,,,,,,,,,,,,,0.846742,,,,,,,,,,,,,db0fd77d-9c52-4ac6-a938-176b3efe9f96,130,,"[78.3, 11.2]",3754158,3,,,,True,1.0441691,,,,,"[83.3, 19.8]",,Low Pass,,9.947865,,,,Manuel Lanzini,3595.0,,,,,,1,From Throw In,Andy Carroll,4271.0,Center Forward,13,West Ham United,40,"['e6dd83d9-6c81-4ae3-b9f1-be27b40432fb', 'fd05a4dd-ae0b-40f5-a821-09b916389d9d']",50,,,,,,,,,,,,,,,,,West Ham United,40,00:03:50.143,Pass,True
,,,,,,,,,,,,,2.195041,,,,,,,,,,,,,71b719a6-578b-4dba-bbd6-3db5234eab78,136,,"[37.2, 54.1]",3754158,3,,,,,3.101346,,Right Foot,,,"[22.3, 54.7]",,Ground Pass,,14.912076,,,,Federico Fernández,3290.0,,,,,Recovery,1,Regular Play,Sung-Yeung Ki,3605.0,Left Center Midfield,14,Swansea City,26,"['5d4e6377-86ef-4e28-9afd-1355943da1e8', '6581da4b-6e11-4edb-84ae-ee968a068077']",52,,,,,,,,,,,,,,,,,Swansea City,26,00:03:52.729,Pass,True
