bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.897619,,,,,,,,,,,,,98aff51f-7ea8-4723-aa8b-f198c9e4baed,2336,,"[108.9, 70.7]",3754104,65,,,,-1.546008,,Right Foot,True,,,"[109.5, 46.5]",,Ground Pass,,24.207438,,Incomplete,,,,,,,,,2,From Throw In,Glen Johnson,4724.0,Right Back,126,Stoke City,30,['1b6ecea8-9469-4939-8924-c87dbca7a359'],13,,,,,,,,,,,,,,,,,,Stoke City,30,00:20:13.234,Pass,
,,,,,,,,,,,,,,,,,1.898157,,,,,,,,,,,,,e21180d7-e60a-4e93-9812-3c81aa25e64f,2340,,"[32.0, 4.0]",3754104,65,,,,2.5571487,,Right Foot,,,,"[25.5, 8.3]",,Ground Pass,,7.793587,,Incomplete,,Robert Brady,10967.0,,,,,,2,From Throw In,Jonathan Howson,9578.0,Left Midfield,126,Stoke City,30,"['880a1089-104b-4a88-8907-4aabd2b9b1c9', 'ca3d647e-57d4-4072-8ff5-9fd8f96eefb9']",19,,,,,,,,,,,,,,,,,,Norwich City,56,00:20:19.768,Pass,
,,,,,,,,,,,,,,,,,1.843117,,,,,,,,,,,,,718b3399-c1c6-4845-9e42-cc67435a44a8,2345,,"[92.4, 74.5]",3754104,65,,,,-2.895613,,Left Foot,,,,"[68.9, 68.6]",,High Pass,,24.22932,,,,Glenn Whelan,9625.0,,,,,,2,From Throw In,Marco van Ginkel,8251.0,Right Defensive Midfield,126,Stoke City,30,['bb46fb93-d728-455a-98e7-a4b1d26a56ab'],23,,,,,,,,,,,,,,,,,,Stoke City,30,00:20:23.061,Pass,
,,,,,,,,,,,,,,,,,0.870975,,,,,,,,,,,,,6cc64376-56e2-47e2-8a65-8961fdeb0db2,2348,,"[69.6, 67.3]",3754104,65,,,,-0.74394727,,Right Foot,,,,"[80.9, 56.9]",,Ground Pass,,15.357409,,,,Xherdan Shaqiri,3533.0,,,,,,2,From Throw In,Glenn Whelan,9625.0,Left Defensive Midfield,126,Stoke City,30,['626849d4-f6e9-442a-8baf-8ddc03eedcdf'],25,,,,,,,,,,,,,,,,,,Stoke City,30,00:20:25.820,Pass,
,,,,,,,,,,,,,,,,,1.48629,,,,,,,,,,,,,d9635971-1cc6-4656-983b-a71df8b87329,2361,,"[15.3, 29.8]",3754104,65,,,,-0.37956387,,Keeper Arm,,,,"[33.6, 22.5]",,Ground Pass,,19.702284,,,,Wes Hoolahan,10966.0,,,,,,2,Regular Play,John Ruddy,23635.0,Goalkeeper,127,Norwich City,56,['7026989d-77ca-4c49-807b-d37883e5127a'],36,,,,,,,,,,,,,,,,,,Norwich City,56,00:20:36.582,Pass,
,,,,,,,,,,,,,,,,,1.584618,,,,,,,,,,,,,cf3f93f7-c32b-4985-8224-cea3ce8ef8aa,2364,,"[47.8, 17.5]",3754104,65,,,,-0.9491364,,Left Foot,,,,"[52.6, 10.8]",,Ground Pass,,8.241966,,,,Jonathan Howson,9578.0,,,,,,2,Regular Play,Wes Hoolahan,10966.0,Center Attacking Midfield,127,Norwich City,56,['db64a799-5114-4cfd-b04b-0895f9ab5b4e'],41,,,,,,,,,,,,,,,,,,Norwich City,56,00:20:41.152,Pass,
,,,,,,,,,,,,,,,,,0.996897,,,,,,,,,,,,,547bad43-8ddb-43b0-a866-c9ac353b9c04,2368,,"[67.7, 22.8]",3754104,65,,,,-0.85843873,,Right Foot,,,,"[73.4, 16.2]",,Ground Pass,,8.720665,,,,Nathan Redmond,3286.0,,,,,,2,Regular Play,Jonathan Howson,9578.0,Left Midfield,127,Norwich City,56,"['831c40fa-1f83-47ff-bfcb-ec5148c466b7', '844fa9c0-8992-47a9-8a36-1af53382cc59']",47,,,,,,,,,,,,,,,,,,Norwich City,56,00:20:47.660,Pass,True
,,,,,,,,,,,,,,,,,1.326445,,,,,,,,,,,,,4b76cfd5-a552-4801-98e5-b50401a6b3e9,2370,,"[73.6, 16.7]",3754104,65,,,,2.7233684,,Right Foot,,,,"[61.0, 22.3]",,Ground Pass,,13.788401,,,,Graham Dorrans,16334.0,,,,,,2,Regular Play,Nathan Redmond,3286.0,Right Midfield,127,Norwich City,56,['9a8ddf5f-069a-4660-8053-af7cb8be8dc0'],48,,,,,,,,,,,,,,,,,,Norwich City,56,00:20:48.656,Pass,
,,,,,,,,,,,,,,,,,1.104455,,,,,,,,,,,,,78c10491-a2bf-479c-959f-6b9320ade94e,2373,,"[63.7, 37.2]",3754104,65,,,,1.69626,,Right Foot,,,,"[60.9, 59.4]",,Ground Pass,,22.37588,,,,Alexander Banor Tettey,9463.0,,,,,,2,Regular Play,Graham Dorrans,16334.0,Right Defensive Midfield,127,Norwich City,56,['997f3c5a-368f-4408-b198-9c45cf0a7382'],51,,,,,,,,,,,,,,,,,,Norwich City,56,00:20:51.861,Pass,
,,,,,,,,,,,,,,,,,1.200702,,,,,,,,,,,,,6e60dae0-aeba-4d36-b3e1-323c16b049d8,2376,,"[60.9, 59.4]",3754104,65,,,,0.7086263,,Right Foot,,,,"[71.4, 68.4]",,Ground Pass,,13.829317,,,,Wes Hoolahan,10966.0,,,,,,2,Regular Play,Alexander Banor Tettey,9463.0,Left Defensive Midfield,127,Norwich City,56,['57da85c7-1166-4818-a0fc-55d52f9cff29'],53,,,,,,,,,,,,,,,,,,Norwich City,56,00:20:53.889,Pass,
,,,,,,,,,,,,,,,,,2.297753,,,,,,,,,,,,,f6d1ce21-1726-4d9c-a98c-0c1be213c173,2380,,"[80.6, 72.4]",3754104,65,,,,0.4277349,,Left Foot,,,,"[94.2, 78.6]",,Ground Pass,,14.946571,,,,Steven Whittaker,11124.0,,,,,,2,Regular Play,Wes Hoolahan,10966.0,Center Attacking Midfield,127,Norwich City,56,"['8e069eea-58b8-4f26-9e01-94f794880f05', 'fcd61e3d-5bcc-4348-9ab5-99939fcec25c']",57,,,,,,,,,,,,,,,,,,Norwich City,56,00:20:57.013,Pass,True
,,,,,,,,,,,,,,,,,2.260271,,,,,,,,,,,,,c08d9b55-e13a-4441-93eb-2b92ff76a61f,2382,,"[95.0, 79.2]",3754104,65,,,,-0.9350822,,Right Foot,,,,"[113.3, 54.4]",,Ground Pass,,30.820934,,Incomplete,,Cameron Jerome,4807.0,,,,,,2,Regular Play,Steven Whittaker,11124.0,Right Back,127,Norwich City,56,"['606f8bd7-7a67-46c3-b351-68ed7a035474', 'd24db882-468c-4b0d-8bdd-c3e7af4c5629']",59,,,,,,,,,,,,,,,,,,Norwich City,56,00:20:59.311,Pass,
,,,,,,,,,,,,,,,,,1.004676,,,,,,,,,,,,,1468404e-13d5-4375-8bb0-642478ab03f9,2385,,"[108.6, 80.0]",3754104,66,,,,-1.375515,,,,,,"[110.4, 70.9]",,Low Pass,,9.276314,,Incomplete,,Wes Hoolahan,10966.0,,,,,Throw-in,2,From Throw In,Steven Whittaker,11124.0,Right Back,128,Norwich City,56,"['25434004-1ec5-431f-8b31-65320a700e66', 'e34550b5-4f86-412c-82b0-89bf3c10cf1e']",20,,,,,,,,,,,,,,,,,,Norwich City,56,00:21:20.098,Pass,
,,,,,,,,,,,,,,,,,1.126883,,,,,,,,,,,,,cd42df5a-f69c-4cd0-a055-44544e491e9f,2390,,"[96.7, 78.2]",3754104,66,,,,-1.2742505,,Left Foot,,,,"[104.4, 53.0]",,Ground Pass,,26.350142,,,,Jonathan Howson,9578.0,,,,,,2,From Throw In,Steven Whittaker,11124.0,Right Back,128,Norwich City,56,['a3d39468-358c-45cc-96fc-0e10b868e968'],24,,,,,,,,,,,,,,,,,,Norwich City,56,00:21:24.456,Pass,
,,,,,,,,,,,,,,,,,1.028043,,,,,,,,,,,,,0134f318-785d-4401-ab83-a5cb03173e6a,2393,,"[104.4, 53.0]",3754104,66,,,,-0.9788255,,No Touch,,,,"[108.3, 47.2]",,Ground Pass,,6.9892774,True,Incomplete,,Cameron Jerome,4807.0,,,,,,2,From Throw In,Jonathan Howson,9578.0,Left Midfield,128,Norwich City,56,"['31dac8b7-7c16-47fc-a73a-1dd0598a2cb1', 'bc7c6b7b-17b4-4012-8f7e-d7c63f994072']",25,,,,,,,,,,,,,,,,,,Norwich City,56,00:21:25.662,Pass,
,,,,,,,,,,,,,,,,,2.176191,,,,,,,,,,,,,53410ca6-e887-4889-9cbf-00949949c82a,2400,,"[15.0, 27.6]",3754104,66,,,,0.43113875,,Right Foot,,,,"[45.0, 41.4]",,Ground Pass,,33.021812,,Incomplete,,Xherdan Shaqiri,3533.0,,,,,,2,From Throw In,Glenn Whelan,9625.0,Left Defensive Midfield,128,Norwich City,56,"['4ee59564-38ab-4edb-82de-af050bda492d', '6816ae56-4ba8-41c9-b37f-fe1693dffb39', 'f4f1e101-4793-4da7-8a58-0bbe2aa86fd6']",29,,,,,,,,,,,,,,,,,,Stoke City,30,00:21:29.757,Pass,True
,,,,,,,,,,,,,,,,,0.642254,,,,,,,,,,,,,c41765c1-00b1-4369-bb14-afade28ede18,2404,,"[80.4, 39.0]",3754104,66,,,,0.13552772,,Left Foot,,,,"[93.6, 40.8]",,Ground Pass,,13.322162,,Incomplete,,Jonathan Howson,9578.0,,,,,,2,From Throw In,Robert Brady,10967.0,Left Back,128,Norwich City,56,"['2149a6da-f052-423d-bfa6-df0d6d35a36d', '3670c978-66eb-45a4-8998-130d5d16d72d']",33,,,,,,,,,,,,,,,,,,Norwich City,56,00:21:33.602,Pass,
,,,,,,,,,,,,,,,,,2.132884,,,,,,,,,,,,,735bb5e8-eaf3-41f7-b64f-a381b76c6e6e,2407,,"[23.3, 63.0]",3754104,66,,,,0.63129,,Right Foot,,,,"[35.2, 71.7]",,Ground Pass,,14.741099,,,,José Luis Sanmartín Mato,3265.0,,,,,Recovery,2,Regular Play,Glen Johnson,4724.0,Right Back,129,Stoke City,30,['39cdd024-06f4-4cf0-bed7-ce9b7accc850'],37,,,,,,,,,,,,,,,,,,Stoke City,30,00:21:37.402,Pass,
,,,,,,,,,,,,,,,,,3.352823,,,,,,,,,,,,,8f4a7772-c575-40b6-aab7-9426b492a2f3,2411,,"[33.5, 76.3]",3754104,66,,,,-3.0274415,,Left Foot,,,,"[17.8, 74.5]",,Ground Pass,,15.802848,,,,Glen Johnson,4724.0,,,,,,2,Regular Play,José Luis Sanmartín Mato,3265.0,Center Forward,129,Stoke City,30,"['8b892902-ac98-4835-af9b-8f3a265f9780', 'e8e7cdd6-9d7a-4cb2-9e45-c30fde7b4209']",40,,,,,,,,,,,,,,,,,,Stoke City,30,00:21:40.350,Pass,True
,,,,,,,,,,,,,,,,,0.849267,,,,,,,,,,,,,e92f78c1-589e-4a49-9e28-9d574cadfa54,2414,,"[17.7, 74.5]",3754104,66,,,,-1.6481609,,Right Foot,,,,"[16.7, 61.6]",,Ground Pass,,12.938702,,,,Geoff Cameron,3480.0,,,,,,2,Regular Play,Glen Johnson,4724.0,Right Back,129,Stoke City,30,['4e0cb0f3-58fc-4ad5-bc89-df034b94729e'],45,,,,,,,,,,,,,,,,,,Stoke City,30,00:21:45.209,Pass,
,,,,,,,,,,,,,,,,,1.34936,,,,,,,,,,,,,c14186f2-d20f-4ee4-bec0-3e5bf02003f1,2418,,"[20.1, 55.4]",3754104,66,,,,-1.86719,,Left Foot,,,,"[15.0, 38.7]",,Ground Pass,,17.461386,,,,Marc Muniesa Martínez,6560.0,,,,,,2,Regular Play,Geoff Cameron,3480.0,Right Center Back,129,Stoke City,30,['5231bc0d-6d8b-459f-9fb9-4c5402557d37'],48,,,,,,,,,,,,,,,,,,Stoke City,30,00:21:48.049,Pass,
,,,,,,,,,,,,,,,,,2.503913,,,,,,,,,,,,,e03ea835-c340-4712-aedb-ac6997a4956e,2422,,"[15.3, 37.7]",3754104,66,,,,-1.3258177,,Left Foot,,,,"[24.7, 0.1]",,Low Pass,,38.757195,,Out,,Erik Pieters,3467.0,,,,,,2,Regular Play,Marc Muniesa Martínez,6560.0,Left Center Back,129,Stoke City,30,"['33d536d8-5e9c-4053-b129-0ccf375a1eb9', '8ce7289e-d779-4f99-b632-5d3588fc6c20']",50,,,,,,,,,,,,,,,,,,Stoke City,30,00:21:50.144,Pass,True
,,,,,,,,,,,,,,,,,1.620791,,,,,,,,,,,,,96348c2e-3f61-4f30-b9f1-ef085939b2b1,2424,,"[96.7, 80.0]",3754104,66,True,,,-1.903416,,,,,,"[92.9, 69.0]",,Low Pass,,11.637869,,,,Steven Whittaker,11124.0,,,,,Throw-in,2,From Throw In,Wes Hoolahan,10966.0,Center Attacking Midfield,130,Norwich City,56,['263e1115-3a67-4871-abc5-a7b1d09971b9'],56,,,,,,,,,,,,,,,,,,Norwich City,56,00:21:56.690,Pass,
,,,,,,,,,,,,,,,,,2.535583,,,,,,,,,,,,,20ba7d0d-7282-4acb-982b-20bf3c5f1f72,2426,,"[94.6, 70.1]",3754104,66,,,,0.69391114,,Right Foot,,,,"[106.5, 80.0]",,Ground Pass,,15.479664,,Out,,Wes Hoolahan,10966.0,,,,,,2,From Throw In,Steven Whittaker,11124.0,Right Back,130,Norwich City,56,['6b0cd0a0-4a4d-4429-a769-f0286b962839'],58,,,,,,,,,,,,,,,,,,Norwich City,56,00:21:58.310,Pass,
,,,,,,,,,,,,,,,,,3.564585,,,,,,,,,,,,,66bef085-d7fe-48ee-8076-51afef754a46,2429,,"[26.4, 0.1]",3754104,67,True,,,0.5498532,,,,,,"[45.0, 11.5]",,High Pass,,21.81559,,,,Stephen Ireland,4632.0,,,,,Throw-in,2,From Throw In,Erik Pieters,3467.0,Left Back,131,Stoke City,30,['ee15e1c3-6151-4f55-89bd-604df09ec2d7'],17,,,,,,,,,,,,,,,,,,Stoke City,30,00:22:17.663,Pass,
,,,,,,,,,,,,,,,,,1.634853,,,,,,,,,,,,,323ff6d7-e4c3-4999-831b-1ecc940fd627,2432,,"[44.6, 11.1]",3754104,67,,,,-2.8767753,,Right Foot,,,,"[26.9, 6.3]",,Low Pass,,18.339302,,,,Erik Pieters,3467.0,,,,,,2,From Throw In,Stephen Ireland,4632.0,Center Attacking Midfield,131,Stoke City,30,"['03a62945-a8ca-43a3-8ade-438b7dffeaaf', '8e16f791-281e-4ec8-b696-8be6fbc6c69c']",27,,,,,,,,,,,,,,,,,,Stoke City,30,00:22:27.009,Pass,True
,,,,,,,,,,,,,,,,,5.608522,,,,,,,,,,,,,e956b6bb-23c1-4768-b1aa-25b434321c9a,2435,,"[26.7, 5.9]",3754104,67,,,,1.3811393,,Right Foot,,,,"[39.6, 73.1]",,High Pass,,68.42697,,,,Xherdan Shaqiri,3533.0,,True,,,,2,From Throw In,Erik Pieters,3467.0,Left Back,131,Stoke City,30,['5ef8e5bb-0924-4c12-b170-582b0accc8a4'],28,,,,,,,,,,,,,,,,,,Stoke City,30,00:22:28.728,Pass,
,,,,,,,,,,,,,,,,,1.746629,,,,,,,,,,,,,ff76a941-8cb1-43fc-979b-4bd37b5279c0,2438,,"[40.1, 73.1]",3754104,67,,,,-2.9945142,,Left Foot,,,,"[23.9, 70.7]",,Ground Pass,,16.376812,,,,Glen Johnson,4724.0,,,,,,2,From Throw In,Xherdan Shaqiri,3533.0,Right Wing,131,Stoke City,30,['b1e344fa-c245-4f77-a207-e9ed122edfac'],35,,,,,,,,,,,,,,,,,,Stoke City,30,00:22:35.042,Pass,
,,,,,,,,,,,,,,,,,1.104313,,,,,,,,,,,,,c4c9e7b3-3088-47d9-b2ba-005f3cf16b94,2441,,"[29.2, 60.9]",3754104,67,,,,-1.1284221,,Right Foot,,,,"[33.7, 51.4]",,Ground Pass,,10.511898,,,,Stephen Ireland,4632.0,,,,,,2,From Throw In,Glen Johnson,4724.0,Right Back,131,Stoke City,30,['b0a2b668-0b3f-4575-946b-bde87c5da0b0'],41,,,,,,,,,,,,,,,,,,Stoke City,30,00:22:41.138,Pass,
,,,,,,,,,,,,,,,,,1.072559,,,,,,,,,,,,,152e48a9-21ea-40dd-b102-0de127893ced,2444,,"[33.1, 52.6]",3754104,67,,,,1.8762037,,Right Foot,,,,"[26.7, 72.9]",,Ground Pass,,21.284971,,,,Glen Johnson,4724.0,,,,,,2,From Throw In,Stephen Ireland,4632.0,Center Attacking Midfield,131,Stoke City,30,['e1ecca4d-bb36-4df2-88c6-88e760be0b1f'],43,,,,,,,,,,,,,,,,,,Stoke City,30,00:22:43.440,Pass,
,,,,,,,,,,,,,,,,,1.07263,,,,,,,,,,,,,e6de1392-243c-4245-908a-2d10ea61db22,2447,,"[27.5, 60.5]",3754104,67,,,,-2.781644,,Right Foot,,,,"[18.2, 57.0]",,Ground Pass,,9.9368,,,,Geoff Cameron,3480.0,,,,,,2,From Throw In,Glen Johnson,4724.0,Right Back,131,Stoke City,30,['1e868a53-69d7-482b-8b83-e88aaa4c2d7a'],48,,,,,,,,,,,,,,,,,,Stoke City,30,00:22:48.645,Pass,
,,,,,,,,,,,,,,,,,3.268155,,,,,,,,,,,,,a5f48ea2-c3e3-4a39-a2a7-0bd53eae58c0,2450,,"[21.5, 58.8]",3754104,67,,,,-0.34205234,,Right Foot,,,,"[80.2, 37.9]",,High Pass,,62.30971,,Incomplete,,José Luis Sanmartín Mato,3265.0,,,,,,2,From Throw In,Geoff Cameron,3480.0,Right Center Back,131,Stoke City,30,"['792c653d-69ce-4c09-9edf-8a701ecb6aa0', 'f0621706-34d1-49b2-aa8a-0b51cf64ad8a']",52,,,,,,,,,,,,,,,,,,Stoke City,30,00:22:52.155,Pass,
,,,,,,,,,,,,,,,,,2.492587,,,,,,,,,,,,,f0621706-34d1-49b2-aa8a-0b51cf64ad8a,2452,,"[39.9, 42.2]",3754104,67,,,,0.62548506,,Head,,,,"[54.3, 52.6]",,High Pass,,17.762882,,Incomplete,,Alexander Banor Tettey,9463.0,,,,,Recovery,2,From Throw In,Russell Martin,21212.0,Right Center Back,131,Stoke City,30,"['1bd5cf2b-1eff-4ffe-a2a0-7bc0156c4c12', '44636225-f78c-446b-98b4-2de219f91e75', 'a5f48ea2-c3e3-4a39-a2a7-0bd53eae58c0']",55,,,,,,,,,,,,,,,,,,Norwich City,56,00:22:55.424,Pass,
,,,,,,,,,,,,,,,,,1.796211,,,,,,,,,,,,,1bd5cf2b-1eff-4ffe-a2a0-7bc0156c4c12,2454,,"[65.8, 27.5]",3754104,67,,,,-1.5067813,,Head,,,,"[67.3, 4.1]",,High Pass,,23.448029,,,,Mame Biram Diouf,3603.0,,,,,Recovery,2,From Throw In,Stephen Ireland,4632.0,Center Attacking Midfield,131,Stoke City,30,"['464ab6ab-17e9-49e0-965d-e5ebf3e87cfc', 'f0621706-34d1-49b2-aa8a-0b51cf64ad8a']",57,,,,,,,,,,,,,,,,,,Stoke City,30,00:22:57.916,Pass,
,,,,,,,,,,,,,,,,,1.272315,,,,,,,,,,,,,ec39536f-d250-4257-89a0-9f8a24046aad,2457,,"[69.2, 3.7]",3754104,68,,,,1.5663321,,Right Foot,,,,"[69.3, 26.1]",,Ground Pass,,22.400223,,,,Glenn Whelan,9625.0,,,,,,2,From Throw In,Mame Biram Diouf,3603.0,Left Wing,131,Stoke City,30,['c227a905-4cae-4d98-9130-7ef81277c2ab'],1,,,,,,,,,,,,,,,,,,Stoke City,30,00:23:01.571,Pass,
,,,,,,,,,,,,,,,,,1.537683,,,,,,,,,,,,,5f0df8e3-b3dd-4a38-aaed-3bfbcb71d36b,2460,,"[71.6, 22.2]",3754104,68,,,,-0.89875627,,Right Foot,,,,"[86.0, 4.1]",,Ground Pass,,23.12942,,,,Mame Biram Diouf,3603.0,,,,,,2,From Throw In,Glenn Whelan,9625.0,Left Defensive Midfield,131,Stoke City,30,['896114ff-eb44-4e9c-bad4-7f4c23352f4b'],3,,,,,,,,,,,,,,,,,,Stoke City,30,00:23:03.440,Pass,
,,,,,,,,,,,,,,,,,1.157307,,,,,,,,,,,,,4e9c2e04-daac-4809-b0e1-b47e056fb3ee,2463,,"[90.1, 14.2]",3754104,68,,,,1.4331442,,Right Foot,,,,"[93.3, 37.3]",,High Pass,,23.320591,,,,Stephen Ireland,4632.0,,,,,,2,From Throw In,Mame Biram Diouf,3603.0,Left Wing,131,Stoke City,30,['6dc5263e-2fdb-4140-b05b-f3720dc1e8cd'],6,,,,,,,,,,,,,,,,,,Stoke City,30,00:23:06.367,Pass,
,,,,,,,,,,,,,,,,,2.070797,,,,,,,,,,,,,eee05745-9260-4979-8adc-8100ad263bd8,2466,,"[93.9, 37.7]",3754104,68,,,,-0.466129,,Left Foot,,,,"[110.0, 29.6]",,High Pass,,18.022764,,,,Mame Biram Diouf,3603.0,,,,,,2,From Throw In,Stephen Ireland,4632.0,Center Attacking Midfield,131,Stoke City,30,['5ebed68b-8b88-4e49-9818-374d73e403db'],8,,,,,,,,,,,,,,,,,,Stoke City,30,00:23:08.091,Pass,
,,,,,,,,,,,,,,,,,2.771622,,,,,,,,,,,,,31a56448-4f18-450b-b31d-e60bcebc0f6e,2477,,"[7.0, 44.1]",3754104,70,,,,-0.740722,,Right Foot,,,,"[51.4, 3.5]",,High Pass,,60.16411,,,,Robert Brady,10967.0,,True,,,Goal Kick,2,From Goal Kick,John Ruddy,23635.0,Goalkeeper,132,Norwich City,56,['59911cf9-e2b6-4fbb-8ebb-b187fd8ae92c'],19,,,,,,,,,,,,,,,,,,Norwich City,56,00:25:19.825,Pass,
,,,,,,,,,,,,,,,,,2.749662,,,,,,,,,,,,,daeac421-223a-4b6e-833e-04423e2fe30f,2480,,"[50.8, 3.8]",3754104,70,,,,0.19781911,,Left Foot,,,,"[96.2, 12.9]",,High Pass,,46.303024,,,,Jonathan Howson,9578.0,,,,,,2,From Goal Kick,Robert Brady,10967.0,Left Back,132,Norwich City,56,['cd095ce7-5d2f-4beb-ad48-9a7673cf7b65'],25,,,,,,,,,,,,,,,,,,Norwich City,56,00:25:25.222,Pass,
,,,,,,,,,,,,,,,,,0.372588,,,,,,,,,,,,,ade8c20c-1f23-4fbb-867a-5c0278a78994,2495,,"[115.9, 22.9]",3754104,70,,,,1.8000282,,Left Foot,,,,"[115.2, 25.9]",,Ground Pass,,3.0805843,,Incomplete,,Cameron Jerome,4807.0,,,,,,2,From Goal Kick,Wes Hoolahan,10966.0,Center Attacking Midfield,132,Norwich City,56,"['0d4f7203-aa92-494a-ba7f-f120e41409e0', '5d092f4e-bce6-495e-b36b-cd91a7bfce0a', 'ba3b20f6-c24d-452c-bb1a-c0f183f45ada']",35,,,,,,,,,,,,,,,,,,Norwich City,56,00:25:35.540,Pass,True
,,,,,,,,,,,,,,,,,1.041822,,,,,,,,,,,,,954efe73-e530-4bdd-8495-976486db3bc4,2499,,"[108.0, 0.1]",3754104,70,,,,1.2595166,,,,,,"[111.7, 11.6]",,Low Pass,,12.080563,,,,Wes Hoolahan,10966.0,,,,,Throw-in,2,From Throw In,Robert Brady,10967.0,Left Back,133,Norwich City,56,['a76831ce-ca95-439a-af85-6e9d728af1c9'],54,,,,,,,,,,,,,,,,,,Norwich City,56,00:25:54.353,Pass,
,,,,,,,,,,,,,,,,,0.834637,,,,,,,,,,,,,7e761b1c-95d8-493f-8800-40826fcf76bf,2503,,"[110.5, 10.0]",3754104,70,,,,-1.9737079,,Left Foot,,,,"[107.9, 3.9]",,Ground Pass,,6.6309876,,,,Robert Brady,10967.0,,,,,,2,From Throw In,Wes Hoolahan,10966.0,Center Attacking Midfield,133,Norwich City,56,"['23b9d568-3cb2-48af-9d1f-a8afdda88205', '510cdec2-6d33-4b7d-9ef9-105f7b10c1fe']",55,,,,,,,,,,,,,,,,,,Norwich City,56,00:25:55.918,Pass,True
,,,,,,,,,,,,,,,,,1.687158,,,,,,,,,,,,,c06a416b-f13f-41e7-93b0-94e1739bb7a9,2506,,"[109.1, 4.2]",3754104,70,,,,2.673358,,Left Foot,,,,"[100.4, 8.6]",,Ground Pass,,9.749359,,,,Graham Dorrans,16334.0,,,,,,2,From Throw In,Robert Brady,10967.0,Left Back,133,Norwich City,56,['a6fcffac-10e8-4a56-8294-ce2e9e70f695'],57,,,,,,,,,,,,,,,,,,Norwich City,56,00:25:57.145,Pass,
,,,,,,,,,,,,,,,,,0.826814,,,,,,,,,,,,,9eb9ffb3-3a1a-4db0-b419-8a6c1add7ec5,2510,,"[88.1, 10.2]",3754104,71,,,,-0.9201695,,Right Foot,,,,"[93.2, 3.5]",,Ground Pass,,8.420214,,,,Robert Brady,10967.0,,,,,,2,From Throw In,Graham Dorrans,16334.0,Right Defensive Midfield,133,Norwich City,56,['aebdc1e0-4492-43ff-80b6-ab25ad561f9a'],3,,,,,,,,,,,,,,,,,,Norwich City,56,00:26:03.301,Pass,
,,,,,,,,,,,,,,,,,1.158592,,,,,,,,,,,,,14a35f2a-ea21-4f03-882d-cc9fcc80c320,2513,,"[93.6, 4.2]",3754104,71,,,,1.5100018,,Left Foot,,,,"[94.3, 15.7]",,Ground Pass,,11.521285,,,,Wes Hoolahan,10966.0,,,,,,2,From Throw In,Robert Brady,10967.0,Left Back,133,Norwich City,56,['59c9ac20-834f-486f-8ce9-884eca59f14a'],4,,,,,,,,,,,,,,,,,,Norwich City,56,00:26:04.288,Pass,
,,,,,,,,,,,,,,,,,1.223779,,,,,,,,,,,,,efc9e7c6-2b32-4ca3-9c6c-3853a70b030b,2516,,"[102.3, 23.7]",3754104,71,,,,0.32695884,,Left Foot,,,,"[113.8, 27.6]",,Ground Pass,,12.143311,,,,Cameron Jerome,4807.0,,,,,,2,From Throw In,Wes Hoolahan,10966.0,Center Attacking Midfield,133,Norwich City,56,['953e205a-583b-41d8-afe8-2af656ca146e'],7,,,,,,,,,,,,,,,,,,Norwich City,56,00:26:07.864,Pass,
,,,,,,,,,,,,,,,,,0.332302,,,,,,,,,,,,,ad32a4c2-3a9c-448c-8426-475f24c58fb5,2519,,"[114.2, 28.2]",3754104,71,,,,2.1112158,,Right Foot,,True,,"[112.7, 30.7]",,Ground Pass,,2.9154758,,Incomplete,,Wes Hoolahan,10966.0,,,,,,2,From Throw In,Cameron Jerome,4807.0,Center Forward,133,Norwich City,56,"['3ed0ae92-0f62-4585-b5a2-a83d516c394a', '8d1524e7-3ea2-432f-a584-ebd42a4b7517']",9,,,,,,,,,,,,,,,,,,Norwich City,56,00:26:09.127,Pass,
