50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.958474,,,,,,,,,,,,,,3e2e883f-979d-4864-b883-aac6cbbfe628,21,,,"[68.9, 56.0]",3754122,0,,,,,-0.022853164,,Right Foot,,"[86.4, 55.6]",,Ground Pass,,17.50457,,,,Rickie Lambert,40124.0,,,,,,,1,From Kick Off,Claudio Ariel Yacob,3967.0,Left Center Midfield,2,West Bromwich Albion,27,['f604ad35-d1b3-4610-969a-fe2aa05549ef'],9,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:09.180,Pass,
,,,,,,,,,,,,,,,,,0.65679,,,,,,,,,,,,,,8dbd151a-6921-46e6-b302-f928b195d1e9,23,,,"[86.4, 55.6]",3754122,0,,,,,2.2178435,,Right Foot,,"[79.6, 64.6]",,Ground Pass,,11.280071,,,,Darren Fletcher,4022.0,,,,,,,1,From Kick Off,Rickie Lambert,40124.0,Center Forward,2,West Bromwich Albion,27,['0d7d6714-1409-449d-99c2-9dea0564013c'],10,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:10.138,Pass,
,,,,,,,,,,,,,,,,,1.972746,,,,,,,,,,,,,,3927bbe9-cc59-4cc4-8038-2c846e1009f1,25,,,"[80.7, 64.6]",3754122,0,,,,,-1.5250901,,Right Foot,,"[82.9, 16.5]",,High Pass,,48.150284,,,,Chris Brunt,3541.0,,,True,,,,1,From Kick Off,Darren Fletcher,4022.0,Right Center Midfield,2,West Bromwich Albion,27,['48e94fc3-7367-4c1b-bd7c-3c80bcc908dc'],10,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:10.795,Pass,
,,,,,,,,,,,,,,,,,1.151808,,,,,,,,,,,,,,05b818ff-3670-4ec4-bd36-7cdbb13409c6,29,,,"[90.8, 6.7]",3754122,0,,,,,1.1205708,,Left Foot,,"[96.6, 18.7]",,Ground Pass,,13.328166,,,,Craig Gardner,9485.0,,,,,,,1,From Kick Off,Chris Brunt,3541.0,Left Back,2,West Bromwich Albion,27,"['0d2001d5-53a6-4060-9070-7570eb71e682', '452fd569-e85d-4ecc-a57e-e48734e79c0d']",16,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:16.948,Pass,True
,,,,,,,,,,,,,,,,,1.335233,,,,,,,,,,,,,,5440745c-b9ab-4f36-8189-7262ab9b1c89,32,,,"[100.1, 22.7]",3754122,0,,,,,-0.8508069,,Right Foot,,"[110.8, 10.5]",,Low Pass,,16.227446,,,,Chris Brunt,3541.0,,,,,,,1,From Kick Off,Craig Gardner,9485.0,Left Midfield,2,West Bromwich Albion,27,"['06f0a414-3dcd-4bb8-8448-425a706f231d', '5a1f1763-d4b0-4d63-a2da-f3dbf8e50dc7']",18,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:18.100,Pass,True
,,,,,,,,,,,,,,,,,1.995269,,,,,,,,,,,,,,78de0c54-584a-4584-aabd-8c4c7656d7bd,36,,,"[112.8, 9.6]",3754122,0,,,,,1.7058389,,Left Foot,True,"[107.8, 46.4]",,High Pass,,37.13812,,,,Stéphane Sessègnon,2966.0,,,,,,,1,From Kick Off,Chris Brunt,3541.0,Left Back,2,West Bromwich Albion,27,"['88a30ac6-dfe3-4132-8f5c-5c21b1df711a', 'c9f9f313-7680-4d19-8f99-9634c69c453b']",19,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:19.475,Pass,True
,,,,,,,,,,,,,,,,,1.019607,,,,,,,,,,,,,,2e776569-8622-4909-860f-b3ac1caac909,42,,,"[19.8, 28.9]",3754122,0,,,,,-0.61346006,,Head,,"[29.6, 22.0]",,Low Pass,,11.985408,,Incomplete,,Bojan Krkíc Pérez,4913.0,,,,,,Recovery,1,From Kick Off,Ibrahim Afellay,4891.0,Center Attacking Midfield,2,West Bromwich Albion,27,"['6fc52168-be36-4cbe-98f4-087461f70cb1', 'cc77aa90-a1b7-409f-a54c-61d8469d1e90']",25,,,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:25.304,Pass,
,,,,,,,,,,,,,,,,,1.021968,,,,,,,,,,,,,,05502c6f-5e91-4d00-85a4-abc10f13ecd9,46,,,"[96.3, 59.2]",3754122,0,,,,,1.1458199,,Right Foot,,"[102.5, 72.9]",,Ground Pass,,15.03762,,,,Craig Dawson,3523.0,,,,,,,1,From Kick Off,Claudio Ariel Yacob,3967.0,Left Center Midfield,2,West Bromwich Albion,27,['ed3199f0-9039-4a18-b8bc-29cd9796fb2b'],28,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:28.258,Pass,
,,,,,,,,,,,,,,,,,0.279998,,,,,,,,,,,,,,45890535-3fe7-4c5e-8083-a7b7821c938a,49,,,"[102.9, 73.5]",3754122,0,,,,,1.1479424,,Right Foot,,"[104.7, 77.5]",,Ground Pass,,4.3863425,,,,Stéphane Sessègnon,2966.0,,,,,,,1,From Kick Off,Craig Dawson,3523.0,Right Back,2,West Bromwich Albion,27,['8d5841e2-ab77-4afa-9f93-1776ff71e92d'],30,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:30.306,Pass,
,,,,,,,,,,,,,,,,,1.080185,,,,,,,,,,,,,,b9d3b862-6541-4382-9c0c-54566894e9d9,56,,,"[110.3, 72.7]",3754122,0,,,,,-1.6439639,,Right Foot,,"[108.9, 53.6]",,Low Pass,,19.15124,,Incomplete,,,,,,,,,,1,From Kick Off,Stéphane Sessègnon,2966.0,Right Midfield,2,West Bromwich Albion,27,['31455d93-4bdd-4c52-ad88-36859e3c118b'],32,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:32.125,Pass,
,,,,,,,,,,,,,,,,,3.14357,,,,,,,,,,,,,,1b291ac8-9a3a-41de-93bd-377576149bf9,60,,,"[11.0, 23.1]",3754122,0,,,,,-0.18981656,,Left Foot,,"[54.2, 14.8]",,High Pass,,43.990112,,Incomplete,,Bojan Krkíc Pérez,4913.0,,,,,,,1,From Kick Off,Glenn Whelan,9625.0,Right Defensive Midfield,2,West Bromwich Albion,27,"['29859c83-1c75-48f1-ac29-1588d7ccac9a', '3a15f8d1-2429-45ea-9460-9badcb60e584', '6bce5f29-d03d-47a2-b699-648b6b96d861']",34,,,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:34.646,Pass,True
,,,,,,,,,,,,,,,,,1.593487,,,,,,,,,,,,,,9a2b57eb-6eba-4e29-bab4-56bc46952af4,64,,,"[57.6, 46.3]",3754122,0,,,,,-2.3125064,,Right Foot,,"[40.1, 27.2]",,Ground Pass,,25.904825,,,,Jonathan Grant Evans,11012.0,,,,,,,1,From Kick Off,Gareth McAuley,3596.0,Right Center Back,2,West Bromwich Albion,27,['fae6dcab-fb43-45cf-b283-0181f0c83fd7'],40,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:40.585,Pass,
,,,,,,,,,,,,,,,,,0.981871,,,,,,,,,,,,,,da7dfdbb-25e4-435c-bff3-95dcabdeb1b0,67,,,"[51.4, 28.8]",3754122,0,,,,,0.6561787,,Left Foot,,"[61.4, 36.5]",,Ground Pass,,12.621015,,,,Claudio Ariel Yacob,3967.0,,,,,,,1,From Kick Off,Jonathan Grant Evans,11012.0,Left Center Back,2,West Bromwich Albion,27,['91eb8039-69de-42fe-b8e9-a2e2c0d2e08e'],45,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:45.423,Pass,
,,,,,,,,,,,,,,,,,1.530381,,,,,,,,,,,,,,fbb2d16c-056a-416c-9d73-6ef854f98f97,70,,,"[61.4, 36.5]",3754122,0,,,,,2.5278225,,Right Foot,,"[39.4, 52.0]",,Ground Pass,,26.911894,,,,Gareth McAuley,3596.0,,,,,,,1,From Kick Off,Claudio Ariel Yacob,3967.0,Left Center Midfield,2,West Bromwich Albion,27,['85b3a6cc-630e-48d2-b25a-43335aa9d1fa'],46,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:46.563,Pass,
,,,,,,,,,,,,,,,,,2.237998,,,,,,,,,,,,,,56b02def-4558-4707-8bca-1ef221bae98f,73,,,"[43.8, 45.5]",3754122,0,,,,,-1.3718293,,Right Foot,,"[51.2, 8.8]",,Low Pass,,37.438618,,,,Chris Brunt,3541.0,,,,,,,1,From Kick Off,Gareth McAuley,3596.0,Right Center Back,2,West Bromwich Albion,27,['3659757b-2a3a-4f99-afbd-fbe1d5e40b73'],50,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:50.768,Pass,
,,,,,,,,,,,,,,,,,0.977169,,,,,,,,,,,,,,981b9cb8-e93e-402b-914c-7334597bfeb4,76,,,"[72.4, 5.3]",3754122,0,,,,,1.7533562,,Left Foot,,"[70.0, 18.3]",,Ground Pass,,13.219683,,,,James Morrison,3490.0,,,,,,,1,From Kick Off,Chris Brunt,3541.0,Left Back,2,West Bromwich Albion,27,['0b489436-61f9-4a53-9940-045dc026179c'],57,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:57.204,Pass,
,,,,,,,,,,,,,,,,,0.816983,,,,,,,,,,,,,,97753744-4768-45c3-a0d0-58fe953bfad4,80,,,"[67.6, 14.1]",3754122,0,,,,,-1.4740123,,Right Foot,,"[68.6, 3.8]",,Ground Pass,,10.34843,,,,Chris Brunt,3541.0,,,,,,,1,From Kick Off,James Morrison,3490.0,Center Attacking Midfield,2,West Bromwich Albion,27,"['642dabd2-5130-411e-9d3d-55733e5ddaf3', 'c8680b8c-31dc-4d2c-b22d-6e9799281700']",59,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:59.265,Pass,True
,,,,,,,,,,,,,,,,,1.876169,,,,,,,,,,,,,,562ff6a1-cabc-4ab6-9a21-e1880e541f9d,85,,,"[68.4, 3.9]",3754122,1,,,,,2.8435736,,Right Foot,,"[39.1, 12.9]",,Ground Pass,,30.651102,,,,Jonathan Grant Evans,11012.0,,,,,,,1,From Kick Off,Chris Brunt,3541.0,Left Back,2,West Bromwich Albion,27,"['0ddf9842-df0e-4f74-8c7f-1a0e89b763d6', '45f986bf-ecf5-46db-9aea-82fd93617465', '5e2a40f9-30aa-4723-91d1-51c51bbca7c9']",0,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:00.484,Pass,True
,,,,,,,,,,,,,,,,,2.199507,,,,,,,,,,,,,,b109c424-8ec5-4ef1-9dbc-16ca9346b2e9,88,,,"[40.2, 12.9]",3754122,1,,,,,1.6519823,,Left Foot,,"[37.1, 51.0]",,Ground Pass,,38.225906,,,,Gareth McAuley,3596.0,,,,,,,1,From Kick Off,Jonathan Grant Evans,11012.0,Left Center Back,2,West Bromwich Albion,27,['067949ec-29bc-4836-b35e-e4166ecc545f'],3,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:03.566,Pass,
,,,,,,,,,,,,,,,,,2.897458,,,,,,,,,,,,,,0760d162-5eea-4c76-9a79-5d6713f6e7cc,91,,,"[45.9, 53.6]",3754122,1,,,,,-0.6535417,,Right Foot,,"[88.6, 20.9]",,High Pass,,53.78271,,Incomplete,,Craig Gardner,9485.0,,,,,,,1,From Kick Off,Gareth McAuley,3596.0,Right Center Back,2,West Bromwich Albion,27,"['3407c64d-e100-4b72-85f6-932e3c73a98f', 'eee645e4-44eb-49b6-a191-591bc6055593']",10,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:10.341,Pass,
,,,,,,,,,,,,,,,,,3.568029,,,,,,,,,,,,,,7d0c1c6c-fbcf-4ea9-ba0e-f18374ca751c,98,,,"[25.0, 56.6]",3754122,1,,,,,0.15435155,,Right Foot,,"[91.2, 66.9]",,High Pass,,66.99649,,Unknown,,,,,,,,,,1,From Kick Off,Jack Butland,3537.0,Goalkeeper,2,West Bromwich Albion,27,,38,,,,,,,,,,,,,,,,,,,,Stoke City,30,00:01:38.674,Pass,
,,,,,,,,,,,,,,,,,3.164864,,,,,,,,,,,,,,1b753604-be4d-4028-b332-3751907ae44c,100,,,"[28.1, 14.0]",3754122,2,,,,,0.5772462,,Right Foot,,"[88.6, 53.4]",,High Pass,,72.19841,,,,Rickie Lambert,40124.0,,,,,,Free Kick,1,From Free Kick,Glyn Oliver Myhill,5108.0,Goalkeeper,3,West Bromwich Albion,27,['211ab485-5fc7-4334-ae04-aeb682f1cb22'],9,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:09.258,Pass,
,,,,,,,,,,,,,,,,,1.169789,,,,,,,,,,,,,,b22ab9ef-b491-4a5a-9af0-c9b9c0442ab5,103,,,"[88.6, 53.4]",3754122,2,,,,True,0.648755,,,,"[97.7, 60.3]",,Low Pass,,11.420157,,Incomplete,,Stéphane Sessègnon,2966.0,,,,,,,1,From Free Kick,Rickie Lambert,40124.0,Center Forward,3,West Bromwich Albion,27,"['1b8c8992-0966-4b71-84a0-429b6994e033', 'da6cd83e-b8aa-4aa4-8806-877f9e4fddb2', 'df651697-b5f5-469a-88d7-8b7ebdf9cc90']",12,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:12.423,Pass,True
,,,,,,,,,,,,,,,,,1.206688,,,,,,,,,,,,,,15bf729a-05ca-40d7-b491-5d8dbe0c86e1,108,,,"[22.4, 22.1]",3754122,2,,,,,0.41157746,,Left Foot,,"[47.6, 33.1]",,Low Pass,,27.496181,,Incomplete,,,,,,,,,,1,From Free Kick,Erik Pieters,3467.0,Left Back,3,West Bromwich Albion,27,"['9eac6906-688d-4bbc-bd4b-2ddaa8e10223', 'e4b21629-ad4a-40ad-8a9a-e78fefaaebc0']",14,,,,,,,,,,,,,,,,,,,,Stoke City,30,00:02:14.810,Pass,True
,,,,,,,,,,,,,,,,,2.701971,,,,,,,,,,,,,,ce7ce88e-d282-4a6f-99cb-85d0391d4eda,111,,,"[57.4, 41.4]",3754122,2,,,,,-2.7582514,,Right Foot,,"[33.1, 31.6]",,Ground Pass,,26.201717,,,,Jonathan Grant Evans,11012.0,,,,,,,1,From Free Kick,Claudio Ariel Yacob,3967.0,Left Center Midfield,3,West Bromwich Albion,27,['11feb088-e5be-4996-a8cd-a6fbf2fca0c1'],18,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:18.869,Pass,
,,,,,,,,,,,,,,,,,2.79406,,,,,,,,,,,,,,121b9a68-5c75-4bf6-9e9c-9152c40fef35,116,,,"[32.5, 32.3]",3754122,2,,,,,2.4209685,,Right Foot,,"[12.8, 49.6]",,Ground Pass,,26.217934,,,,Glyn Oliver Myhill,5108.0,,,,,,,1,From Free Kick,Jonathan Grant Evans,11012.0,Left Center Back,3,West Bromwich Albion,27,"['019175ff-4924-4b27-89cf-5aa007ed004f', 'd451452e-ebd6-44f0-816f-b5e99e41cef5']",22,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:22.066,Pass,True
,,,,,,,,,,,,,,,,,3.176189,,,,,,,,,,,,,,383ce3fe-50af-4efd-9116-d12e88b63c74,119,,,"[14.5, 56.0]",3754122,2,,,,,0.16248912,,Right Foot,,"[75.5, 66.0]",,High Pass,,61.81424,,,,Rickie Lambert,40124.0,,,,,,,1,From Free Kick,Glyn Oliver Myhill,5108.0,Goalkeeper,3,West Bromwich Albion,27,['f939b966-72d4-4817-998d-32dcdf8ab1b6'],27,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:27.568,Pass,
,,,,,,,,,,,,,,,,,1.345187,,,,,,,,,,,,,,87c7dbd2-48bc-4a51-8aba-8276e8135992,122,,,"[75.8, 66.1]",3754122,2,,,,True,0.776995,,,,"[87.8, 77.9]",,Low Pass,,16.829735,,,,Stéphane Sessègnon,2966.0,,,,,,,1,From Free Kick,Rickie Lambert,40124.0,Center Forward,3,West Bromwich Albion,27,"['56c3e1b9-bbc2-41e2-b35d-808d891f5675', 'abfe1732-aa78-420e-8d15-62c1dc1d5ef5']",30,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:30.744,Pass,True
,,,,,,,,,,,,,,,,,1.363462,,,,,,,,,,,,,,eac662a0-9844-4054-9f3a-1bf4934e9bc7,132,,,"[116.4, 66.3]",3754122,3,,,,,-1.6766492,c80154a2-c069-498d-bc77-b96360d5fe7c,Left Foot,True,"[113.0, 34.3]",,High Pass,,32.18012,,,,Jonathan Grant Evans,11012.0,True,,,,,Free Kick,1,From Free Kick,Chris Brunt,3541.0,Left Back,4,West Bromwich Albion,27,['d9b51872-775a-4845-ad0a-e992d54b6f7a'],23,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:03:23.496,Pass,
,,,,,,,,,,,,,,,,,4.685988,,,,,,,,,,,,,,7ed2027b-cd8a-46c6-a087-6d07c661f6e0,140,,,"[8.2, 40.1]",3754122,3,,,,,-0.09145492,,Right Foot,,"[64.9, 34.9]",,High Pass,,56.93795,,Incomplete,,,,,,,,,,1,From Free Kick,Geoff Cameron,3480.0,Left Defensive Midfield,4,West Bromwich Albion,27,"['2f5d539d-bbe6-4390-ac8b-f6974f4e6da8', 'f0964539-d7e2-4971-be61-19b230143928']",26,,,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:26.036,Pass,True
