ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.269589,,,,,,,,,,,162cca29-84b6-4b37-b9f7-ab1f00c83823,16,,,"[38.4, 30.3]",3754080,0,,,,,-0.96380866,,Left Foot,,,,"[43.4, 23.1]",,Ground Pass,,8.765842,,,Mousa Sidi Yaya Dembélé,3037.0,,,,,,1,From Kick Off,Kevin Wimmer,3611.0,Left Center Back,2,Tottenham Hotspur,38,['d625af86-1c0d-4624-b06e-ae234c818cb3'],5,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:05.490,Pass,
,,,,,,,,,,,,,,1.1342,,,,,,,,,,,ac595923-d669-43f2-bc26-e4796e238144,20,,,"[40.6, 22.2]",3754080,0,,,,,2.8834395,,Left Foot,,,,"[22.8, 26.9]",,Ground Pass,,18.410051,,,Kevin Wimmer,3611.0,,,,,,1,From Kick Off,Mousa Sidi Yaya Dembélé,3037.0,Left Defensive Midfield,2,Tottenham Hotspur,38,"['79f3fd84-1dfb-467d-963b-4b168eba9e34', 'c37c5d33-1e4e-458c-9145-6169f027fed7']",8,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:08.312,Pass,True
,,,,,,,,,,,,,,1.5446,,,,,,,,,,,5b8fa57b-455b-4f72-87d8-56580c917f55,24,,,"[22.7, 22.0]",3754080,0,,,,,-1.0367953,,Left Foot,,,,"[29.5, 10.5]",,Ground Pass,,13.360015,,,Ben Davies,3086.0,,,,,,1,From Kick Off,Kevin Wimmer,3611.0,Left Center Back,2,Tottenham Hotspur,38,['95586862-01aa-418a-9d6b-828598c9eb6d'],10,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:10.537,Pass,
,,,,,,,,,,,,,,1.515293,,,,,,,,,,,f95addc0-b209-4bdd-876f-42916d557d0f,27,,,"[33.2, 8.4]",3754080,0,,,,,0.10281082,,Right Foot,,,,"[71.0, 12.3]",,Ground Pass,,38.000656,Incomplete,,,,,,,,,1,From Kick Off,Ben Davies,3086.0,Left Back,2,Tottenham Hotspur,38,['747494ff-d8d7-4150-b6eb-643010f45359'],12,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:12.162,Pass,
,,,,,,,,,,,,,,0.672086,,,,,,,,,,,6bd931ed-deac-45d0-a7f9-9f8bcc26f29f,31,,,"[51.3, 69.4]",3754080,0,,,,,0.41085118,,Right Foot,,,,"[61.4, 73.8]",,Ground Pass,,11.016806,,,Almen Abdi,43081.0,,,,,,1,Regular Play,Allan Romeo Nyom,3991.0,Right Back,3,Watford,23,"['0a45d8c7-1fb5-4c69-b5cb-0b3b24c11b53', '1c94bdb4-1060-4595-a9f4-9e75d387c90e']",15,,,,,,,,,,,,,,,,,,Watford,23,00:00:15.033,Pass,True
,,,,,,,,,,,,,,1.68624,,,,,,,,,,,d4d39b4b-fd99-407a-8f2b-439d790cb437,34,,,"[61.4, 73.8]",3754080,0,,,,,-1.9425052,,Right Foot,,,,"[56.8, 62.0]",,Ground Pass,,12.664912,,,Mario Suárez Mata,23488.0,,,,,,1,Regular Play,Almen Abdi,43081.0,Right Wing,3,Watford,23,['fd93848e-c601-4ec4-b2f1-db59bcf37737'],15,,,,,,,,,,,,,,,,,,Watford,23,00:00:15.745,Pass,
,,,,,,,,,,,,,,1.676704,,,,,,,,,,,b8e80972-dd6e-4205-a9c8-450fc01b091b,37,,,"[53.1, 51.5]",3754080,0,,,,,-2.4302638,,Right Foot,,,,"[37.9, 38.4]",,Ground Pass,,20.066141,,,Miguel Ángel Britos Cabrera,3288.0,,,,,,1,Regular Play,Mario Suárez Mata,23488.0,Right Defensive Midfield,3,Watford,23,['23ca360f-c9f3-44ba-b194-51395e9c10aa'],18,,,,,,,,,,,,,,,,,,Watford,23,00:00:18.495,Pass,
,,,,,,,,,,,,,,1.75551,,,,,,,,,,,75886cc4-c854-4f57-8a72-f16b064eae62,41,,,"[40.3, 21.9]",3754080,0,,,,,-0.8617665,,Left Foot,,,,"[57.8, 1.5]",,Ground Pass,,26.877686,,,Nathan Aké,3306.0,,,,,,1,Regular Play,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,3,Watford,23,"['257e5116-90dd-4f5c-b580-d1296e41a717', '6794c4bb-7029-4cf7-b425-bfd9193ecf99']",21,,,,,,,,,,,,,,,,,,Watford,23,00:00:21.874,Pass,True
,,,,,,,,,,,,,,1.739083,,,,,,,,,,,0c2842e0-6485-454b-87c9-d8726b91ee45,44,,,"[58.4, 3.9]",3754080,0,,,,,2.8485548,,Left Foot,,,,"[35.2, 10.9]",,Ground Pass,,24.233036,,,Miguel Ángel Britos Cabrera,3288.0,,,,,,1,Regular Play,Nathan Aké,3306.0,Left Back,3,Watford,23,['f8cdd2e4-2c7e-4323-862f-15516523063a'],25,,,,,,,,,,,,,,,,,,Watford,23,00:00:25.546,Pass,
,,,,,,,,,,,,,,0.788273,,,,,,,,,,,0afa260a-6452-48e5-92bc-5173622a055c,46,,,"[39.2, 12.0]",3754080,0,,,,,0.63707036,,Left Foot,,,,"[49.2, 19.4]",,Ground Pass,,12.440257,,,Ben Watson,3626.0,,,,,,1,Regular Play,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,3,Watford,23,['964b8ba6-3596-4acc-83fa-4bb2870fd96b'],27,,,,,,,,,,,,,,,,,,Watford,23,00:00:27.285,Pass,
,,,,,,,,,,,,,,1.636385,,,,,,,,,,,004ec8d4-7698-4721-a531-b53ae5fd1f5e,49,,,"[49.9, 24.4]",3754080,0,,,,,2.546523,,Right Foot,,,,"[36.9, 33.2]",,Ground Pass,,15.698407,,,Craig Cathcart,3263.0,,,,,,1,Regular Play,Ben Watson,3626.0,Left Defensive Midfield,3,Watford,23,['7200f254-713f-40cf-a3c0-7750573185e0'],28,,,,,,,,,,,,,,,,,,Watford,23,00:00:28.798,Pass,
,,,,,,,,,,,,,,1.52511,,,,,,,,,,,f6b3b19e-5f19-449f-b989-ca95f87c4019,52,,,"[24.0, 47.9]",3754080,0,,,,,0.9466165,,Right Foot,,,,"[36.1, 64.7]",,Ground Pass,,20.703865,,,Allan Romeo Nyom,3991.0,,,,,,1,Regular Play,Craig Cathcart,3263.0,Right Center Back,3,Watford,23,['46d13cd2-7a93-45e4-9894-eee1791420f1'],31,,,,,,,,,,,,,,,,,,Watford,23,00:00:31.885,Pass,
,,,,,,,,,,,,,,1.720253,,,,,,,,,,,4c2db5fd-70f9-40dc-b91e-9af7d229b90a,56,,,"[36.5, 70.2]",3754080,0,,,,,0.17093453,,Right Foot,,,,"[53.3, 73.1]",,High Pass,,17.04846,,,Almen Abdi,43081.0,,,,,,1,Regular Play,Allan Romeo Nyom,3991.0,Right Back,3,Watford,23,['a571c640-209b-4d92-a633-f4979f13d790'],34,,,,,,,,,,,,,,,,,,Watford,23,00:00:34.498,Pass,
,,,,,,,,,,,,,,1.651984,,,,,,,,,,,8d4c1ec3-c809-4d28-8c5f-ab507836d0e1,60,,,"[52.5, 71.2]",3754080,0,,,,,-0.3118499,,Head,,,,"[67.7, 66.3]",,Low Pass,,15.970284,,,Odion Jude Ighalo,5458.0,,,,,,1,Regular Play,Almen Abdi,43081.0,Right Wing,3,Watford,23,['1c6d4d40-8522-449c-8a56-22559004b520'],36,,,,,,,,,,,,,,,,,,Watford,23,00:00:36.296,Pass,
,,,,,,,,,,,,,,1.784913,,,,,,,,,,,85c8931a-5cb2-4a1f-9f15-48e5e6bd8f17,68,,,"[50.5, 15.4]",3754080,0,,,,,-1.4068145,,Left Foot,,,,"[52.8, 1.5]",,Ground Pass,,14.089003,Out,,Erik Lamela,3585.0,,,,,,1,Regular Play,Kevin Wimmer,3611.0,Left Center Back,3,Watford,23,"['3a92a2d6-4f90-4680-9634-49aa4a5f98fa', '7572b6a6-1286-4638-8198-6733a10a051b']",40,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:40.100,Pass,True
,,,,,,,,,,,,,,0.741337,,,,,,,,,,,5aec7569-df3d-4157-8e77-2eef81e2b56e,70,,,"[66.5, 80.0]",3754080,0,,True,,,-0.6282879,,,,,,"[78.2, 71.5]",,Low Pass,,14.461674,,,Almen Abdi,43081.0,,,,,Throw-in,1,From Throw In,Allan Romeo Nyom,3991.0,Right Back,4,Watford,23,['86d1f43f-db27-4e21-80f2-99627cfbfe63'],49,,,,,,,,,,,,,,,,,,Watford,23,00:00:49.725,Pass,
,,,,,,,,,,,,,,0.829521,,,,,,,,,,,de587ff2-d7a4-44fd-ab11-0e9cb8221174,72,,,"[78.2, 71.5]",3754080,0,,True,,,2.4245808,,Right Foot,,,,"[74.3, 74.9]",,Ground Pass,,5.1739736,,,Allan Romeo Nyom,3991.0,,,,,,1,From Throw In,Almen Abdi,43081.0,Right Wing,4,Watford,23,['bb220a23-f8fa-4768-8a5e-6381e7d9ba68'],50,,,,,,,,,,,,,,,,,,Watford,23,00:00:50.506,Pass,
,,,,,,,,,,,,,,1.136523,,,,,,,,,,,a882aaaa-fcfb-4500-83fa-951c26fb84ab,75,,,"[70.3, 74.6]",3754080,0,,,,,-2.6532588,,Left Foot,,,,"[63.9, 71.2]",,Ground Pass,,7.2470684,,,Mario Suárez Mata,23488.0,,,,,,1,From Throw In,Allan Romeo Nyom,3991.0,Right Back,4,Watford,23,['346b8188-4356-4aa1-a3c2-c88ca02cbac4'],51,,,,,,,,,,,,,,,,,,Watford,23,00:00:51.647,Pass,
,,,,,,,,,,,,,,1.198243,,,,,,,,,,,febda1c8-326f-4927-8950-0fc1764ec6a8,79,,,"[67.5, 55.5]",3754080,0,,,,,-2.5580845,,Right Foot,,,,"[57.2, 48.7]",,Ground Pass,,12.342204,,,Ben Watson,3626.0,,,,,,1,From Throw In,Mario Suárez Mata,23488.0,Right Defensive Midfield,4,Watford,23,"['0e4af9be-f909-457b-82ab-e8abaa1e5dcc', '3d867977-883f-4a98-a774-dd7e56f3426c']",54,,,,,,,,,,,,,,,,,,Watford,23,00:00:54.791,Pass,True
,,,,,,,,,,,,,,1.249825,,,,,,,,,,,728e3fd3-603a-4fe1-960d-20ce11adfacf,82,,,"[56.7, 44.7]",3754080,0,,,,,-1.9364376,,Right Foot,,,,"[50.0, 27.2]",,Ground Pass,,18.73873,,,Miguel Ángel Britos Cabrera,3288.0,,,,,,1,From Throw In,Ben Watson,3626.0,Left Defensive Midfield,4,Watford,23,['8c6f5fca-ac86-435c-9c96-28554faa6ce3'],56,,,,,,,,,,,,,,,,,,Watford,23,00:00:56.960,Pass,
,,,,,,,,,,,,,,0.924901,,,,,,,,,,,1d2c41e9-81cf-4e4f-81c2-80eadf7d56ad,86,,,"[54.7, 2.5]",3754080,1,,,,,0.61629695,,Left Foot,,,,"[71.5, 14.4]",,Ground Pass,,20.587618,,,Etienne Capoue,3721.0,,,,,,1,From Throw In,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,4,Watford,23,"['106e89dc-0fe0-49ff-adce-4c1cb530a288', '131ff76a-af3f-4fa2-ab9a-5ecce62c14bd']",3,,,,,,,,,,,,,,,,,,Watford,23,00:01:03.456,Pass,True
,,,,,,,,,,,,,,0.898622,,,,,,,,,,,2fde2dc3-ed66-4c93-9b6d-5a9f8297f6c6,89,,,"[69.9, 17.3]",3754080,1,,,,,-0.4444192,,Right Foot,,,,"[82.5, 11.3]",,Low Pass,,13.955644,Incomplete,,José Manuel Jurado Marín,6870.0,,,,,,1,From Throw In,Etienne Capoue,3721.0,Center Attacking Midfield,4,Watford,23,"['2fda211d-13c6-4098-82ef-7d125a87d732', '756d8015-210d-4c4e-95ef-e049ab5ff5cb']",4,,,,,,,,,,,,,,,,,,Watford,23,00:01:04.421,Pass,
,,,,,,,,True,,,,,,0.902906,,,,,,,,,,,756d8015-210d-4c4e-95ef-e049ab5ff5cb,91,,,"[37.6, 68.8]",3754080,1,,,,,-1.9809237,,Right Foot,,,,"[36.6, 66.5]",,Low Pass,,2.5079873,,,Toby Alderweireld,20005.0,,,,,Interception,1,Regular Play,Kieran Trippier,3308.0,Right Back,5,Tottenham Hotspur,38,"['2fde2dc3-ed66-4c93-9b6d-5a9f8297f6c6', 'cd2b5b46-1921-49bf-861e-b608409456af']",5,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:05.320,Pass,
,,,,,,,,,,,,,,0.80141,,,,,,,,,,,0610fcd0-be51-4b1b-8c72-1ce1229601fa,94,,,"[37.7, 62.8]",3754080,1,,,,,0.5532943,,Right Foot,,,,"[47.9, 69.1]",,Ground Pass,,11.988745,,,Eric Dier,10956.0,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,5,Tottenham Hotspur,38,['c90bcb68-8128-43d2-bc78-16c80eed3939'],6,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:06.263,Pass,
,,,,,,,,,,,,,,5.271654,,,,,,,,,,,c54cde79-8728-461c-ac30-4e090454be01,97,,,"[51.9, 71.8]",3754080,1,,,,,0.10821754,,Right Foot,,,,"[92.4, 76.2]",,High Pass,,40.73831,Pass Offside,,Harry Kane,10955.0,,,,,,1,Regular Play,Eric Dier,10956.0,Right Defensive Midfield,5,Tottenham Hotspur,38,['aae2e468-086d-4473-965c-57a06999e896'],8,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:08.282,Pass,
,,,,,,,,,,,,,,3.493781,,,,,,,,,,,9821f16f-349a-4690-bed1-668cb48ced96,99,,,"[35.2, 7.5]",3754080,1,,,,,0.3292944,,Right Foot,,,,"[106.6, 31.9]",,High Pass,,75.454094,Incomplete,,Odion Jude Ighalo,5458.0,,,,,Free Kick,1,From Free Kick,Heurelho da Silva Gomes,3522.0,Goalkeeper,6,Watford,23,"['32b9226b-bbfe-4a4d-acec-2a0ae9eb8541', 'ff019131-c5f6-48cc-b185-727454ff0ee7']",41,,,,,,,,,,,,,,,,,,Watford,23,00:01:41.106,Pass,
,,,,,,,,,,,,,,1.866664,,,,,,,,,,,ff019131-c5f6-48cc-b185-727454ff0ee7,101,,,"[13.5, 48.2]",3754080,1,,,,,-3.0987618,,Head,,,,"[6.5, 47.9]",,Low Pass,,7.006426,,,Hugo Lloris,3099.0,,,,,Recovery,1,Regular Play,Kevin Wimmer,3611.0,Left Center Back,7,Tottenham Hotspur,38,"['101b85e2-5ed0-48f2-aab1-a6f8cc766bd6', '9821f16f-349a-4690-bed1-668cb48ced96']",44,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:44.600,Pass,
,,,,,,,,,,,,,,3.705484,,,,,,,,,,,05c5c2fb-4d36-44bd-be02-2713a6200c1c,104,,,"[15.7, 46.4]",3754080,1,,,,,-0.3296244,,Left Foot,,,,"[91.7, 20.4]",,High Pass,,80.32434,Incomplete,,Harry Kane,10955.0,,,,,,1,Regular Play,Hugo Lloris,3099.0,Goalkeeper,7,Tottenham Hotspur,38,"['cc4c354d-98bd-4891-8df2-0bf3a47271c4', 'eaaeece6-30f0-4f50-aa85-2c6ae0bf74e1']",49,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:49.184,Pass,
,,,,,,,,,,,,,,1.241095,,,,,,,,,,,435e82fa-ce33-465d-b121-bad20236e502,107,,,"[90.0, 50.8]",3754080,1,,,,,2.125478,783a21ea-3ef5-4d6c-945e-f545caa6d9c4,Head,,,,"[84.3, 60.0]",,Low Pass,,10.822661,,,Christian Dannemann Eriksen,3043.0,True,,,,Recovery,1,Regular Play,Nacer Chadli,4831.0,Right Wing,7,Tottenham Hotspur,38,['95bf3f67-3616-438b-8630-363cb78b0bb7'],54,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:54.666,Pass,
,,,,,,,,,,,,,,1.650222,,,,,,,,,,,28d03e58-921f-4e9f-bd79-9bb61683069a,113,,,"[80.4, 80.0]",3754080,2,,,,,-2.9441972,,,,,,"[68.4, 77.6]",,Low Pass,,12.237647,,,Eric Dier,10956.0,,,,,Throw-in,1,From Throw In,Kieran Trippier,3308.0,Right Back,8,Tottenham Hotspur,38,['09043ca1-d057-4544-bd19-e596aaed1a34'],4,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:04.663,Pass,
,,,,,,,,,,,,,,1.938866,,,,,,,,,,,fc74c627-feb9-43f9-9f8f-59cf20cd4ddd,116,,,"[62.8, 70.7]",3754080,2,,,,,-1.8734814,,Right Foot,,,,"[53.9, 42.2]",,Ground Pass,,29.857327,,,Kevin Wimmer,3611.0,,,,,,1,From Throw In,Eric Dier,10956.0,Right Defensive Midfield,8,Tottenham Hotspur,38,['ed877cae-08ea-4c7a-ae43-5c971bb79353'],8,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:08.822,Pass,
,,,,,,,,,,,,,,1.92916,,,,,,,,,,,4dfb2ec8-9051-4951-8378-e790144576f7,119,,,"[60.0, 42.4]",3754080,2,,,,,1.0757455,,Left Foot,,,,"[80.3, 80.0]",,Low Pass,,42.729965,Out,,Kieran Trippier,3308.0,,,,,,1,From Throw In,Kevin Wimmer,3611.0,Left Center Back,8,Tottenham Hotspur,38,['2db916a6-9617-42c7-a9e6-f0d073d3e3b2'],11,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:11.770,Pass,
,,,,,,,,,,,,,,1.949237,,,,,,,,,,,8c039406-3805-4c0b-8447-b36a64fc329d,121,,,"[40.5, 0.1]",3754080,2,,,,,0.16693999,,,,,,"[76.7, 6.2]",,High Pass,,36.710354,Incomplete,,Etienne Capoue,3721.0,,,,,Throw-in,1,From Throw In,Nathan Aké,3306.0,Left Back,9,Watford,23,"['c0b9bdb4-68b1-4f12-bc78-0726133b8647', 'e9e21e6b-2a5a-45c6-b29f-fb034cbb378c']",35,,,,,,,,,,,,,,,,,,Watford,23,00:02:35.363,Pass,
